Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage","Current"
-,-,BDNF400-FC-ND,BDNF400-FC,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT NON-FUSE 400A,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","400A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Non-Fusible_1200A-3150A.pdf,-,BDNF2000-ND,BDNF2000,Eaton - Bussmann Electrical Division,SWITCH DISCONN NON-FUSE 2000A,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","2kA"
-,-,BDNF200A4-ND,BDNF200A4,Eaton - Bussmann Electrical Division,SWITCH NON-FUS 4POLE 200A,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","200A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Non-Fusible_Disconnect_Switches.pdf,-,BDNF4004-ND,BDNF4004,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 400A 600V 4POS,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","400A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1139_BDNF_MS.pdf,-,BDNF60MS2-ND,BDNF60MS2,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 60A 600V,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","60A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDS130-ND,BDS130,Eaton - Bussmann Electrical Division,SHAFT 5.2"" FOR DISCONNECT SWITCH,0,0,"Obsolete","0","1","-","Obsolete","Shaft","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Non-Fusible_Disconnect_Switches.pdf,-,BDNF800A-ND,BDNF800A,Eaton - Bussmann Electrical Division,SWITCH DISCON NON-FUSE 800A 600V,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","800A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Non-Fusible_Disconnect_Switches.pdf,-,BDNF800A2-ND,BDNF800A2,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 800A 600V 2POS,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","800A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1122_FD800L3.pdf,-,BDS465-ND,BDS465,Eaton - Bussmann Electrical Division,SHAFT 18.31"" FOR DISCONCT SWITCH,0,0,"Obsolete","0","1","-","Obsolete","Shaft","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDST29-ND,BDST29,Eaton - Bussmann Electrical Division,SHAFT TWISTED .24X.24"",0,0,"Obsolete","0","1","-","Obsolete","Shaft","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDST25-ND,BDST25,Eaton - Bussmann Electrical Division,SHAFT TWISTED .24X.24"",0,0,"Obsolete","0","1","-","Obsolete","Shaft","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1122_FD800L3.pdf,-,BDTSF6-ND,BDTSF6,Eaton - Bussmann Electrical Division,TERMINAL SHROUDS 600/800A 600V,0,0,"Obsolete","0","1","-","Obsolete","Terminal Cover","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDTS12-ND,BDTS12,Eaton - Bussmann Electrical Division,TERM SHROUD 1200A FOR BDNF1200,0,0,"Obsolete","0","1","-","Obsolete","Terminal Cover","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDTL30-ND,BDTL30,Eaton - Bussmann Electrical Division,TERMINAL LUG KIT FOR BDNF800A,0,0,"Obsolete","0","1","-","Obsolete","Lug Kit","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDTL32-ND,BDTL32,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT NON-FUSIBLE,0,0,"Obsolete","0","1","-","Obsolete","Lug Kit","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDTS6A-ND,BDTS6A,Eaton - Bussmann Electrical Division,TERMINL SHROUD 600A FOR BDNF600A,0,0,"Obsolete","0","1","-","Obsolete","Terminal Cover","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDTL28-ND,BDTL28,Eaton - Bussmann Electrical Division,TERMINAL LUG KIT FOR 1200-1600A,0,0,"Obsolete","0","1","-","Obsolete","Lug Kit","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDTS8A-ND,BDTS8A,Eaton - Bussmann Electrical Division,TERMINL SHROUD 800A FOR BDNF800A,0,0,"Obsolete","0","1","-","Obsolete","Terminal Cover","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1122_FD800L3.pdf,-,BDTSF2-ND,BDTSF2,Eaton - Bussmann Electrical Division,TERMINAL SHROUDS 200A 600V,0,0,"Obsolete","0","1","-","Obsolete","Terminal Cover","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1122_FD800L3.pdf,-,BDTSF4-ND,BDTSF4,Eaton - Bussmann Electrical Division,TERMINAL SHROUDS 400A 600V,0,0,"Obsolete","0","1","-","Obsolete","Terminal Cover","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDTL28/2-ND,BDTL28/2,Eaton - Bussmann Electrical Division,TERM LUG FOR 1200-3150A SWITCHES,0,0,"Obsolete","0","1","-","Obsolete","Lug Kit","-","-"
-,-,BDTL262-ND,BDTL262,Eaton - Bussmann Electrical Division,TERMINAL LUG KIT FOR BDNF400,0,0,"Obsolete","0","1","-","Obsolete","Lug Kit","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDST30-ND,BDST30,Eaton - Bussmann Electrical Division,TWISTED SHAFT 6X6MM 360MM,0,0,"Obsolete","0","1","-","Obsolete","Shaft","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1122_FD200J3.pdf,-,BDTA2-ND,BDTA2,Eaton - Bussmann Electrical Division,FUSE ADAPTER KIT T-TYPE 200A,0,0,"Obsolete","0","1","-","Obsolete","Fuse Adapter Kit","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDST4-ND,BDST4,Eaton - Bussmann Electrical Division,SWITCH SHAFT TWISTED .24X.24"",0,0,"Obsolete","0","1","-","Obsolete","Shaft","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDTA1-ND,BDTA1,Eaton - Bussmann Electrical Division,FUSE ADAPTER KIT T-TYPE 100A,0,0,"Obsolete","0","1","-","Obsolete","Fuse Adapter Kit","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1122_FD200J3.pdf,-,BDTA4-ND,BDTA4,Eaton - Bussmann Electrical Division,FUSE ADAPTER KIT 400A TYPE T,0,0,"Obsolete","0","1","-","Obsolete","Fuse Adapter Kit","-","-"
-,-,BDTL253P-ND,BDTL253P,Eaton - Bussmann Electrical Division,TERMINAL LUG KIT 3POS,0,0,"Obsolete","0","1","-","Obsolete","Lug Kit","-","-"
-,-,BDTA8-ND,BDTA8,Eaton - Bussmann Electrical Division,FUSE ADAPTER KIT T-TYPE 800A,0,0,"Obsolete","0","1","-","Obsolete","Fuse Adapter Kit","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/175A-200A%20Non-fusible%20Disconnect%20Switches.pdf,-,BDTL175-ND,BDTL175,Eaton - Bussmann Electrical Division,LUG FOR 6 #14 WIRES,0,0,"Obsolete","0","1","-","Obsolete","Lug Kit","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Disconnect%20Switches.pdf,-,BDTL175/400-ND,BDTL175/400,Eaton - Bussmann Electrical Division,TERMINAL LUG KIT FOR 200A SWITCH,0,0,"Obsolete","0","1","-","Obsolete","Lug Kit","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1103_OPM-1038SW.pdf,-,OPMRH-ND,OPMRH,Eaton - Bussmann Electrical Division,HANDLE RED FOR OPM-1038,0,0,"Obsolete","0","1","OPTIMA®","Obsolete","Handle","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_5028_TPW_TPWDS.pdf,-,TPWDS-BBE-2-ND,TPWDS-BBE-2,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 150-250A 80VDC,0,0,"Obsolete","0","5","TPWDS","Obsolete","Switch","80V","150 ~ 250A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_5028_TPW_TPWDS.pdf,-,TPWDS-BSM-1-ND,TPWDS-BSM-1,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 150-250A 80VDC,0,0,"Obsolete","0","5","TPWDS","Obsolete","Switch","80V","150 ~ 250A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_5028_TPW_TPWDS.pdf,-,TPWDS-SSE-3-ND,TPWDS-SSE-3,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 150-250A 80VDC,0,0,"Obsolete","0","5","TPWDS","Obsolete","Switch","80V","150 ~ 250A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-BBM-1-ND,TPCDS-BBM-1,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-BBM-3-ND,TPCDS-BBM-3,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-BSE-1-ND,TPCDS-BSE-1,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-BSE-2-ND,TPCDS-BSE-2,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-BBE-1-ND,TPCDS-BBE-1,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-BSM-1-ND,TPCDS-BSM-1,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-BSE-3-ND,TPCDS-BSE-3,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-SSE-3-ND,TPCDS-SSE-3,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-BSM-3-ND,TPCDS-BSM-3,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/Telecom_Cat.pdf,-,TPCDS-BSM-2-ND,TPCDS-BSM-2,Eaton - Bussmann Electrical Division,SWITCH DISCONNECT 3-125A 80VDC,0,0,"Obsolete","0","10","TPCDS","Obsolete","Switch","80V","3 ~ 125A"
https://www.littelfuse.com/data/en/data_sheets/nh_fuse_links.pdf,-,NHFS0B-ND,NHFS0B,Littelfuse Inc.,FUSE DISCONN 690V NH 160A SIZE0,0,0,"Obsolete","0","1","NH","Obsolete","Switch","690V","160A"
https://www.littelfuse.com/data/en/data_sheets/nh_fuse_links.pdf,-,NHFSC00B-ND,NHFSC00B,Littelfuse Inc.,FUSE DISCON 690V NH 100A SIZE00C,0,0,"Obsolete","0","1","NH","Obsolete","Switch","690V","100A"
https://www.littelfuse.com/data/en/data_sheets/nh_fuse_links.pdf,-,NHFS3B-ND,NHFS3B,Littelfuse Inc.,FUSE DISCONN 690V NH 630A SIZE3,0,0,"Obsolete","0","1","NH","Obsolete","Switch","690V","630A"
https://www.littelfuse.com/data/en/data_sheets/nh_fuse_links.pdf,-,NHFS2B-ND,NHFS2B,Littelfuse Inc.,FUSE DISCONN 690V NH 400A SIZE2,0,0,"Obsolete","0","1","NH","Obsolete","Switch","690V","400A"
https://www.littelfuse.com/data/en/data_sheets/nh_fuse_links.pdf,-,NHFS1B-ND,NHFS1B,Littelfuse Inc.,FUSE DISCONN 690V NH 250A SIZE1,0,0,"Obsolete","0","1","NH","Obsolete","Switch","690V","250A"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,SHFT0003X-ND,SHFT0003X,Littelfuse Inc.,ACS DISCONN SWITCH SHAFT 11.81"",0,0,"Obsolete","0","1","-","Obsolete","Shaft","-","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,SHFT0005X-ND,SHFT0005X,Littelfuse Inc.,ACS DISCONN SWITCH SHAFT 7.78"",0,0,"Obsolete","0","1","-","Obsolete","Shaft","-","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,SHFT0002X-ND,SHFT0002X,Littelfuse Inc.,ACS DISCONN SWITCH SHAFT 19.68"",0,0,"Obsolete","0","1","-","Obsolete","Shaft","-","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFBH0001X-ND,LFBH0001X,Littelfuse Inc.,SWITCH HANDLE BLACK ACS,0,0,"Obsolete","0","1","-","Obsolete","Handle, Black","600V","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFBK0001X-ND,LFBK0001X,Littelfuse Inc.,SWITCH KNOB BLACK ACS,0,0,"Obsolete","0","1","-","Obsolete","Handle, Black","-","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFCB0002X-ND,LFCB0002X,Littelfuse Inc.,SWITCH CONTACT BLOCK N.C. 10A 60,0,0,"Obsolete","0","1","-","Obsolete","Contact Block, Normally Closed","600V","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFCB0001X-ND,LFCB0001X,Littelfuse Inc.,SWITCH CONTACT BLOCK N.O. 10A 60,0,0,"Obsolete","0","1","-","Obsolete","Contact Block, Normally Open","600V","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFDS0030X-ND,LFDS0030X,Littelfuse Inc.,SWITCH DISCONNCT NON-FUSIBLE 30A,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","30A"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFRK0001X-ND,LFRK0001X,Littelfuse Inc.,SWITCH KNOB ACS RED,0,0,"Obsolete","0","1","-","Obsolete","Handle, Red","600V","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFTC0001X-ND,LFTC0001X,Littelfuse Inc.,SWITCH TERMINAL COVER ACS,0,0,"Obsolete","0","1","-","Obsolete","Terminal Cover","600V","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFPP0002X-ND,LFPP0002X,Littelfuse Inc.,SWITCH POWER POLE ACS N.C. 30A,0,0,"Obsolete","0","1","-","Obsolete","Power Pole, Normally Closed","600V","30A"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFPP0001X-ND,LFPP0001X,Littelfuse Inc.,SWITCH POWER POLE ACS N.O. 30A,0,0,"Obsolete","0","1","-","Obsolete","Power Pole, Normally Open","600V","30A"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFDS0060X-ND,LFDS0060X,Littelfuse Inc.,SWITCH DISCONNCT NON-FUSIBLE 60A,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","60A"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFDS0040X-ND,LFDS0040X,Littelfuse Inc.,SWITCH DISCONNCT NON-FUSIBLE 40A,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","40A"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFBK0002X-ND,LFBK0002X,Littelfuse Inc.,SWITCH KNOB BLACK ACS,0,0,"Obsolete","0","1","-","Obsolete","Handle, Black","600V","-"
https://www.littelfuse.com/data/en/data_sheets/disconnect.pdf,-,LFFS0030XXCC-ND,LFFS0030XXCC,Littelfuse Inc.,SWITCH DISCONNECT FUSIBLE 30A,0,0,"Obsolete","0","1","-","Obsolete","Switch","600V","30A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1157_CCP.pdf,-,CCP-1-100CF-ND,CCP-1-100CF,Eaton - Bussmann Electrical Division,SW COMP FUSE CARRIER 600V 100A,0,0,"Active","0","0","CCP","Active","Fuse Carrier","600V","100A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1157_CCP.pdf,-,CCP-2-100CF-ND,CCP-2-100CF,Eaton - Bussmann Electrical Division,SW COMP FUSE CARRIER 600V 100A,0,0,"Active","0","0","CCP","Active","Fuse Carrier","600V","100A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1157_CCP.pdf,-,CCP-AUX-100-ND,CCP-AUX-100,Eaton - Bussmann Electrical Division,SWITCH COMP AUX CONTCTS 600V 35A,0,0,"Active","0","0","CCP","Active","Auxiliary Contacts","600V","35A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-1-100CF-ND,CCPB-1-100CF,Eaton - Bussmann Electrical Division,SW COMP FUSE CARRIER 600V 100A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","100A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-1-15CF-ND,CCPB-1-15CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 15A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","15A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-1-20CF-ND,CCPB-1-20CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 20A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","20A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-1-40CF-ND,CCPB-1-40CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 40A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","40A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-1-50CF-ND,CCPB-1-50CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 50A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","50A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-1-60CF-ND,CCPB-1-60CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 60A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","60A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-1-70CF-ND,CCPB-1-70CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 70A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","70A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-1-90CF-ND,CCPB-1-90CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 90A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","90A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-2-15CF-ND,CCPB-2-15CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 15A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","15A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-2-20CF-ND,CCPB-2-20CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 20A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","20A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-2-30CF-ND,CCPB-2-30CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 30A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","30A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-2-40CF-ND,CCPB-2-40CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 40A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","40A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-2-60CF-ND,CCPB-2-60CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 60A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","60A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-2-70CF-ND,CCPB-2-70CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 70A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","70A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-2-90CF-ND,CCPB-2-90CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 90A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","90A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-3-100CF-ND,CCPB-3-100CF,Eaton - Bussmann Electrical Division,SW COMP FUSE CARRIER 600V 100A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","100A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-3-20CF-ND,CCPB-3-20CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 20A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","20A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-3-40CF-ND,CCPB-3-40CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 40A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","40A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-3-50CF-ND,CCPB-3-50CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 50A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","50A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-3-60CF-ND,CCPB-3-60CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 60A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","60A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-3-70CF-ND,CCPB-3-70CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 70A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","70A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/BUS_Ele_DS_1161_CCPB.pdf,-,CCPB-3-90CF-ND,CCPB-3-90CF,Eaton - Bussmann Electrical Division,SWTCH COMP FUSE CARRIER 600V 90A,0,0,"Active","0","0","Cubefuse® CCPB","Active","Fuse Carrier","600V","90A"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Instructions/bus-ele-is-3a2021-switch-rd100-sccr-rd200.pdf,-,DIR-03-ND,DIR-03,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
