Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Circuit","Number of Positions","Switch Function","Contact Timing","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Key Removable Positions","Angle of Throw","Contact Material","Contact Finish","Mounting Type","Termination Style","Panel Cutout Dimensions","Features","Operating Temperature"
https://www.ckswitches.com/media/1375/p.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/P10113TCM03Q22,%20P1011UTCM03Q22,%20P20113TCM03Q22,%20P20113TCMWCQ22.jpg",CKC8012-ND,P10113TCM03Q22,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,438,0,"16.36000","0","1","P","Active","SPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","1 only","90°","Copper","Silver","Panel Mount, Snap-In","Solder Lug","Circular - 20.30mm Dia","-","-"
https://www.ckswitches.com/media/1382/yf.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/YF21132C203NQ.jpg,CKC1237-ND,YF211U2C203NQ,C&K,SWITCH KEYLOCK 2POS DPDT 4A 125V,116,0,"16.81000","0","1","YF","Active","DPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 11.99mm Dia","Epoxy Sealed Terminals","-"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/Y208122A203NQ.jpg,CKC1231-ND,Y208122A203NQ,C&K,SWITCH KEYLOCK 2POS DPDT 4A 125V,232,0,"17.68000","0","1","Y","Active","DPDT","2","On-Mom","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","45°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/Y1011U2V203NQ.jpg,CKC8006-ND,Y1011U2V203NQ,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,167,0,"17.84000","0","1","Y","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Tubular Key","All","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/Y101132V203NQ.jpg,CKC8040-ND,Y101132V203NQ,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,120,0,"17.84000","0","1","Y","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Tubular Key","1 only","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/Y2011U2V203NQ.jpg,CKC8047-ND,Y201132V203NQ,C&K,SWITCH KEYLOCK 2POS DPDT 4A 125V,374,0,"20.07000","0","1","Y","Active","DPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Tubular Key","1 only","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1379/hswitchlock.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/H200AA2F205NQ.jpg,CKN10113-ND,H200AA2F205NQ,C&K,SWITCH KEYLCK 3POS DP3T 12A 125V,116,0,"22.48000","0","1","H","Active","DP3T","3","On-On-On","Not Specified","12A (AC), 1A (DC)","125V","125V","Flat Key","All","45°","Copper","Silver","Panel Mount","Quick Connect - 0.110"" (2.8mm)","Circular - 19.30mm Dia","Epoxy Sealed Terminals","-30°C ~ 85°C"
"//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/2SWK,%20SKT,F,K.pdf",//media.digikey.com/Photos/TE%20Connectivity/SWK%20SERIES.jpg,450-1004-ND,2SWK132AL101,TE Connectivity ALCOSWITCH Switches,SWITCH KEYLOCK 2POS SPST 1A 120V,145,0,"47.66000","0","1","SWK","Active","SPST","2","Off-On","Non-Shorting (BBM)","1A (AC)","120V","-","Flat Key","All","90°","Silver (Ag)","-","Panel Mount","Screw Terminal","Circular - 19.20mm Dia","-","-"
//media.digikey.com/pdf/Data%20Sheets/RAFI%20PDF's/1.10119.9670000.pdf,//media.digikey.com/Photos/RAFI%20USA/1.10118%5E9.xxx0000.jpg,1715-1029-ND,1.10119.9670000,RAFI USA,SWITCH KEYLOCK SP3T 0.1A 35V,39,0,"146.79000","0","1","-","Active","SP3T","4","Off-On-On-On","Not Specified","100mA (AC/DC)","35V","35V","Flat Key","All","90°","-","Gold Alloy","Panel Mount","Solder Lug","Circular - 16.20mm Dia","Priority Lock Position Keys","-25°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=943,//media.digikey.com/photos/APEM%20Comp%20Photos/MFG_LK5xNB126N3.jpg,679-3891-ND,LK5ANB126N3,APEM Inc.,SW KEYLOCK SPDT 4A 125V CHROME,117,0,"15.50000","0","1","LK","Active","SPDT","2","On-Mom","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","45°","Copper Alloy","Gold","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-30°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/20/KO.pdf,//media.digikey.com/photos/E-Switch%20Photos/MFG_KO131A102%20SERIES.jpg,EG5875-ND,KO131A102,E-Switch,SWITCH KEYLOCK 2POS SPST 1A 125V,269,0,"2.93000","0","1","KO","Active","SPST","2","Off-On","Not Specified","1A (AC)","125V","-","Tubular Key","All","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 12.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K400105.pdf,//media.digikey.com/photos/E-Switch%20Photos/MFG_KO133%20SERIES.jpg,EG5876-ND,KO133A801,E-Switch,SWITCH KEYLOCK 2POS SPST 1A 125V,119,0,"4.77000","0","1","KO","Active","SPST","2","Off-On","Not Specified","1A (AC)","125V","-","Tubular Key","1 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 12.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K600102.pdf,//media.digikey.com/photos/E-Switch%20Photos/MFG_KO126A1001.jpg,KO126A1001-ND,KO126A1001,E-Switch,SWITCH KEYLOCK 2POS SPST 1A 125V,595,0,"6.90000","0","1","KO","Active","SPST","2","Off-On","Not Specified","1A (AC)","125V","-","Tubular Key","All","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 12.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200261.pdf,-,EG5874-ND,KO130Z4A126,E-Switch,SWITCH KEYLOCK 3POS SP3T 4A 125V,299,0,"10.46000","0","1","KO","Active","SP3T","3","On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","All","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200224.pdf,//media.digikey.com/photos/E-Switch%20Photos/KO130OA126.jpg,EG5873-ND,KO130OA126,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,740,0,"10.71000","0","1","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","3 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200241.pdf,//media.digikey.com/Photos/E-Switch%20Photos/KO130BA126.jpg,EG2627-ND,KO130BA126,E-Switch,SWITCH KEYLOCK 3POS DP3T 4A 125V,299,0,"11.19000","0","1","KO","Active","DP3T","3","On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","3 only","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/K0129C-A126%20Drawing.pdf,-,EG5872-ND,KO129CA126,E-Switch,SWITCH KEYLOCK 3POS SP3T 4A 125V,291,0,"12.75000","0","1","KO","Active","SP3T","3","Mom-On-Mom","Not Specified","4A (AC)","125V","-","Flat Key","3 only","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200208.pdf,-,EG5871-ND,KO129BA126,E-Switch,SWITCH KEYLOCK 3POS SP3T 4A 125V,300,0,"13.01000","0","1","KO","Active","SP3T","3","On-On-Mom","Not Specified","4A (AC)","125V","-","Flat Key","1 and 3","45°, 90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-3886-ND,CKL12ATW01-040,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,959,0,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-3885-ND,CKL12ATW01-021,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,651,3,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/Y200AA2C203NQ.jpg,CKN11501-ND,Y200822C203NQ,C&K,SWITCH KEYLOCK 3POS DP3T 4A 125V,186,0,"14.22000","0","1","Y","Active","DP3T","3","On-On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","45°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/Y200AA2C203NQ.jpg,CKN11518-ND,Y200AA2C203NQ,C&K,SWITCH KEYLOCK 3POS DP3T 4A 125V,345,0,"14.32000","0","1","Y","Active","DP3T","3","On-On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","45°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,-,CKN11972-ND,Y1907U2C207NQ,C&K,SWITCH KEYLOCK 3POS SP3T 4A 125V,313,0,"14.41000","0","1","Y","Active","SP3T","3","On-On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/Y1011U2C803NQE.jpg,CKN11086-ND,Y1011U2C803NQE,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,188,0,"15.76000","0","1","Y","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","Epoxy Sealed Terminals","-"
https://www.ckswitches.com/media/1377/aswitchlock.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/A3151U2A8SZRQ.jpg,CKN10913-ND,A3141U2A1NZRQ,C&K,SWITCH KEYLK 2POS 3PDT 2.5A 125V,189,0,"16.46000","0","1","A","Active","3PDT","2","On-On","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flat Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1379/hswitchlock.pdf,-,CKN11282-ND,H200AA2F205NB,C&K,SWITCH KEYLK 3POS DP3T 0.4VA 20V,804,0,"28.03000","0","1","H","Active","DP3T","3","On-On-On","Not Specified","0.4VA (AC/DC)","20V","20V","Flat Key","All","45°","Copper","Gold","Panel Mount","Quick Connect - 0.110"" (2.8mm)","Circular - 19.30mm Dia","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-414.036D.jpg,1948-1679-ND,51-414.036D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,146,0,"45.70000","0","1","51","Active","DPST-NO","2","Off-On","Not Specified","100mA (AC/DC)","42V","42V","Flat Key","1 only","90°","-","-","Panel Mount","PC Pin, Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-378.FAD.jpg,1948-2427-ND,51-378.FAD,EAO,KEYLOCK SWITCH 3 POSITIONS MOM-0,198,0,"63.95000","0","1","51","Active","4PST-2NO/2NC","3","On-Off-Mom","Not Specified","5A (AC)","250V","-","Flat Key","Left","42°, 90°","Silver (Ag)","Gold","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.20mm Dia","IP65","-25°C ~ 55°C"
http://www.nkkswitches.com/pdf/SK_PCBmountMiniature.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_SK14EG13_RO.jpg,SK14EG13-ND,SK14EG13,NKK Switches,SWITCH KEYLK 3POS SP3T 0.4VA 28V,339,0,"14.50000","0","1","SK","Active","SP3T","3","On-On-On","Non-Shorting (BBM)","0.4VA (AC/DC)","28V","28V","Flat Key","2 only","45°","Beryllium Copper","Gold","Through Hole","PC Pin","-","Process Sealed","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/SK_PCBmountMiniature.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_SK22AG13_RO.jpg,SK22AG13-ND,SK22AG13,NKK Switches,SWITCH KEYLK 2POS DPDT 0.4VA 28V,413,10,"14.56000","0","1","SK","Active","DPDT","2","On-On","Non-Shorting (BBM)","0.4VA (AC/DC)","28V","28V","Flat Key","All","90°","Beryllium Copper","Gold","Through Hole","PC Pin","-","Process Sealed","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/SK_PCBmountMiniature.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_SK24EG30-RO.jpg,SK24EG30-ND,SK24EG30,NKK Switches,SWITCH KEYLK 3POS DP3T 0.4VA 28V,974,3,"15.03000","0","1","SK","Active","DP3T","3","On-On-On","Non-Shorting (BBM)","0.4VA (AC/DC)","28V","28V","Flat Key","2 only","45°","Beryllium Copper","Gold","Through Hole, Right Angle","PC Pin","-","Process Sealed","-25°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/K200202.pdf,//media.digikey.com/Photos/E-Switch%20Photos/KO128B2007.jpg,EG5140-ND,KO128B2007,E-Switch,SWITCH KEYLOCK 2POS SPST 4A 125V,54,0,"8.76000","0","1","KO","Active","SPST","2","Off-On","Not Specified","4A (AC)","125V","-","Flat Key","All","90°","Copper Alloy","Silver","Panel Mount","Screw Terminal","Circular - 19.00mm Dia","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/2SWK,%20SKT,F,K.pdf",//media.digikey.com/Photos/TE%20Connectivity/2SKF131AEL01.JPG,450-1005-ND,2SKF131AEL01,TE Connectivity ALCOSWITCH Switches,SWITCH KEYLOCK 2POS SPST 1A 120V,23,0,"66.78000","0","1","SKF","Active","SPST","2","Off-On","Non-Shorting (BBM)","1A (AC)","120V","-","Flat Key","1 only","90°","Silver (Ag)","-","Panel Mount","Screw Terminal","Circular - 19.20mm Dia","-","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/SK_PCBmountMiniature.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_SK12AG13-RO.jpg,360-2918-ND,SK12AG13,NKK Switches,SWITCH KEYLK 2POS SPDT 0.4VA 28V,66,77,"13.40000","0","1","SK","Active","SPDT","2","On-On","Non-Shorting (BBM)","0.4VA (AC/DC)","28V","28V","Flat Key","All","90°","Beryllium Copper","Gold","Through Hole","PC Pin","-","Process Sealed","-25°C ~ 70°C"
https://industrial.omron.us/en/media/A22N_M22N_A30N_datasheet_A254-E1-01_tcm849-116892.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_A22NK-2M.jpg,Z6095-ND,A22NK-2MM-01BA-G100,Omron Automation and Safety,SWITCH KEYLCK 2POS SPST 10A 120V,37,0,"15.65000","0","1","A22NK","Active","SPST-NO","2","Off-On","Not Specified","10A (AC), 8A (DC)","120V","24V","Flat Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP66","-25°C ~ 70°C"
https://www.ckswitches.com/media/1377/aswitchlock.pdf,-,CKN11811-ND,A315132Y2SZNQ,C&K,SWITCH KEYLK 3POS 3P3T 2.5A 125V,79,0,"18.16000","0","1","A","Active","3P3T","3","On-On-On","Shorting (MBB)","2.5A (AC), 350mA (DC)","125V","125V","Flat Key","1 only","45°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","Antistatic","-30°C ~ 85°C"
http://sensing.honeywell.com/index.php?ci_id=153332,//media.digikey.com/Photos/Honeywell%20Photos/84825-01.jpg,480-2086-ND,84825-01,Honeywell Sensing and Productivity Solutions,SWITCH KEYLOCK 2POS SPST 20A 12V,20,0,"19.87000","0","1","-","Active","SPST","2","Off-On","Not Specified","20A (DC)","-","12V","Flat Key","Center","45°","Brass","Tin","Panel Mount","Connector","Circular - 22.35mm Dia","-","-40°C ~ 85°C"
https://industrial.omron.us/en/media/A22N_M22N_A30N_datasheet_A254-E1-01_tcm849-116892.pdf,//media.digikey.com/Photos/Omron%20Auto/A22NK-Series.JPG,Z5840-ND,A22NK-2RM-01AA-G101,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 120V,81,0,"20.30000","0","1","A22NK","Active","DPST-NO","2","Off-On","Not Specified","10A (AC), 8A (DC)","120V","24V","Flat Key","All","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP66","-25°C ~ 70°C"
http://sensing.honeywell.com/index.php?ci_id=153332,//media.digikey.com/photos/Honeywell%20Photos/084828%2002.jpg,480-6840-ND,84828-08,Honeywell Sensing and Productivity Solutions,SWITCH KEYLOCK 2POS SPST 20A 12V,46,0,"21.65000","0","1","-","Active","SPST","2","Off-On","Not Specified","20A (DC)","-","12V","Flat Key","Center","45°","Copper","-","Panel Mount","Screw Terminal","Circular - 22.35mm Dia","-","-40°C ~ 85°C"
http://sensing.honeywell.com/index.php?ci_id=153332,//media.digikey.com/photos/Honeywell%20Photos/084828%2002.jpg,480-2083-ND,84828-07,Honeywell Sensing and Productivity Solutions,SWITCH KEYLOCK 2POS SPST 20A 12V,19,0,"21.65000","0","1","-","Active","SPST","2","Off-On","Not Specified","20A (DC)","-","12V","Flat Key","Center","45°","Copper","-","Panel Mount","Screw Terminal","Circular - 22.35mm Dia","-","-40°C ~ 85°C"
http://sensing.honeywell.com/index.php?ci_id=153332,//media.digikey.com/Photos/Honeywell%20Photos/84830-07.jpg,700-1002-ND,84830-07,Honeywell Sensing and Productivity Solutions,SWITCH KEYLOCK 3POS DPDT 20A 12V,95,0,"22.10000","0","1","-","Active","DPDT","3","On-Off-On","Not Specified","20A (DC)","-","12V","Flat Key","Center","45°","Copper","-","Panel Mount","Screw Terminal","Circular - 22.35mm Dia","-","-40°C ~ 85°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A165K%20Switch.jpg,Z1401-ND,A165K-A2ML-2,Omron Automation and Safety,SWITCH KEYLOCK 2POS DPDT 5A 125V,17,0,"70.56000","0","1","A165K","Active","DPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Left","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A165K%20Switch.jpg,Z1400-ND,A165K-A2M-2,Omron Automation and Safety,SWITCH KEYLOCK 2POS DPDT 5A 125V,63,0,"74.97000","0","1","A165K","Active","DPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","All","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A165K-T%20SERIES.jpg,Z1417-ND,A165K-T2ML-2,Omron Automation and Safety,SWITCH KEYLOCK 2POS DPDT 5A 125V,16,0,"88.20000","0","1","A165K","Active","DPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Left","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/Y101132C201NQ.jpg,CKC8038-ND,Y101132C201NQ,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,91,0,"13.22000","0","1","Y","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-3202-ND,CKL12BTW01-001,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,98,387,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-1457-ND,CKL12BTW01,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,38,71,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-3276-ND,CKL13ETW01-001,NKK Switches,SWITCH KEYLOCK 3POS SPDT 3A 250V,93,18,"14.44000","0","1","CK","Active","SPDT","3","On-Off-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","2 only","45°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=943,//media.digikey.com/Photos/APEM%20Comp%20Photos/MFG_LK6NGB126M3.jpg,679-3871-ND,LK6NGB126M3,APEM Inc.,SWITCH KEYLOCK 2POS SPDT 4A 125V,78,0,"14.69000","0","1","LK","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","90°","Copper Alloy","Gold","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-M1-FW01%20SERIES.jpg,360-3272-ND,CKM13EFW01-002,NKK Switches,SWITCH KEYLOCK 3POS SPDT 3A 250V,90,62,"14.96000","0","1","CK","Active","SPDT","3","On-Off-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","2 only","45°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=943,//media.digikey.com/Photos/APEM%20Comp%20Photos/MFG_LK68GB126M3.jpg,679-3867-ND,LK68GB126M3,APEM Inc.,SWITCH KEYLOCK 2POS DPDT 4A 125V,98,0,"15.50000","0","1","LK","Active","DPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","90°","Copper Alloy","Gold","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1382/yf.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/YF01132C203NQ,%20YF011U2C203NQ.jpg",CKC1234-ND,YF01132C203NQ,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,49,0,"15.58000","0","1","YF","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 11.99mm Dia","Epoxy Sealed Terminals","-"
https://industrial.omron.us/en/media/A22N_M22N_A30N_datasheet_A254-E1-01_tcm849-116892.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_A22NK-2B.jpg,Z6093-ND,A22NK-2BM-01AA-G100,Omron Automation and Safety,SWITCH KEYLCK 2POS SPST 10A 120V,47,0,"15.65000","0","1","A22NK","Active","SPST-NO","2","Off-On","Not Specified","10A (AC), 8A (DC)","120V","24V","Flat Key","All","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP66","-25°C ~ 70°C"
