Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Switch Type","Number of Keys","Matrix (Columns x Rows)","Illumination","Legend Type","Key Type","Output Type","Legend","Legend Color","Key Color","Mounting Type","Termination Style","Panel Cutout Dimensions","Operating Temperature","Ingress Protection","Illumination Voltage (Nominal)","Contact Rating @ Voltage","Features"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396358420.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/1K160103.jpg,MGR1601-ND,1K160103,Storm Interface,SWITCH KEYPAD 16 KEY 0.05A 24V,31,0,"83.40000","0","1","1000","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Calculator Format, A ~ C","Black","Silver","Panel Mount, Front or Rear","Pin Header","Square - 83.00mm²","-40°C ~ 100°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/CAN_keypad_datasheet_SCREEN.pdf,//media.digikey.com/Photos/Grayhill%20Photos/3K208-4RN3AG.jpg,GH7924-ND,3K208-4RC3AG,Grayhill Inc.,"CAN-BUS KEYPAD, 8 BUTTON, VERTIC",2,0,"229.47000","0","1","3K","Active","Snap Dome","8","2 x 4","Illuminated","Fixed","Rubber Overlay","CAN Bus (J1939)","Targets","White","Black","Panel Mount, Front","Connector","Circular - 40.64mm Dia","-40°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3844_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3844.jpg,1528-2672-ND,3844,Adafruit Industries LLC,4X4 MATRIX KEYPAD,48,0,"5.95000","0","1","-","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","White","Black","Panel Mount, Rear","Card Edge/Solder Pad","-","-","-","-","-","-"
http://www.grayhill.com/assets/1/7/Keypads_87.pdf,//media.digikey.com/Photos/Grayhill%20Photos/87EC3-201.jpg,GH7640-ND,87EC3-201,Grayhill Inc.,SWITCH KEYPAD 3 KEY 0.01A 24V,12,0,"9.34000","0","1","87","Active","Snap Dome","3","3 x 1","Non-Illuminated","Interchangeable","Transparent Key Cap","Independent Switches (SPST)","Customizable (Sold Separate)","-","White","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/96%20Series.pdf,//media.digikey.com/photos/Grayhill%20Photos/96BB2-056-R.jpg,GH5011-ND,96BB2-056-R,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.005A 12V,61,0,"19.92000","0","1","96","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","White","Black","Panel Mount, Rear","Pin Header","Rectangular - 68.58mm x 63.50mm","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396360023.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_7203-04C0203.jpg,MGR1661-ND,7203-04C0203,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,13,0,"22.47000","0","1","720 TFX","Active","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Arrows","Black","White","Panel Mount, Front or Rear","Pin Header","-","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396359893.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_7202-0400203.jpg,MGR1652-ND,7202-0400203,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,12,0,"23.59000","0","1","720 BLK","Active","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Color Coded Format","-","Multiple","Panel Mount, Front or Rear","Pin Header","-","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","-"
http://www.nkkswitches.com/pdf/FM-Membranes-3.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/FMBN16BD.jpg,360-2296-ND,FMBN16BD,NKK Switches,SWITCH KEYPAD 16 KEY 0.02A 24V,42,13,"25.25000","0","1","FM","Active","Membrane (Snap Dome)","16","4 x 4","Non-Illuminated","Interchangeable","Polyester Overlay","Matrix","Customizable (Included)","-","Transparent","Panel Mount, Front","Cable with Connector","-","-15°C ~ 55°C","-","-","0.02A @ 24VDC","-"
http://www.nkkswitches.com/pdf/FM-Membranes-3.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/MFG_FMBN16BE.jpg,360-2297-ND,FMBN16BE,NKK Switches,SWITCH KEYPAD 16 KEY 0.02A 24V,18,10,"25.25000","0","1","FM","Active","Membrane (Snap Dome)","16","4 x 4","Non-Illuminated","Interchangeable","Polyester Overlay","Matrix","Customizable (Included)","-","Transparent","Panel Mount, Front","Cable with Connector","-","-15°C ~ 55°C","-","-","0.02A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,//media.digikey.com/Photos/Grayhill%20Photos/MFG_86BB2-001.jpg,GH7747-ND,86BB2-001,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,8,16,"27.92000","0","1","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Matrix","Customizable (Sold Separate)","-","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396361279.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_7207-041W203.jpg,MGR1649-ND,7207-041W203,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,19,0,"31.14000","0","1","720 GFX-i","Active","Conductive Rubber","4","1 x 4","Illuminated - White","Interchangeable","Transparent Key Cap","Matrix","Customizable (Included)","Black","Multiple","Panel Mount, Front or Rear","Pin Header","-","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","5 VDC","0.05A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396360023.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_7203-12T0203.jpg,MGR1662-ND,7203-12T0203,Storm Interface,SWITCH KEYPAD 12 KEY 0.05A 24V,34,0,"32.32000","0","1","720 TFX","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format","Black","White","Panel Mount, Front or Rear","Pin Header","-","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_88.pdf,//media.digikey.com/photos/Grayhill%20Photos/88AB2-143.jpg,GH5012-ND,88AB2-143,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,49,0,"32.51000","0","1","88","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polyester Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP42","-","0.01A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1439475975.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/3K120103.jpg,MGR1525-ND,3K120103,Storm Interface,SWITCH KEYPAD 12 KEY 0.05A 24V,60,0,"33.96000","0","1","3000","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Calculator Format","Gray","Translucent","Panel Mount, Front or Rear","Pin Header","Rectangular - 83.00mm x 64.00mm","-10°C ~ 85°C","IP54 - Dust Protected, Water Resistant","-","0.05A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396359713.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/2K042103.jpg,MGR1517-ND,2K042103,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,78,0,"36.07000","0","1","2000","Active","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Polymer","Matrix","F1 ~ F4","Gray","Translucent","Panel Mount, Front or Rear","Pin Header","Rectangular - 82.50mm x 25.50mm","-25°C ~ 85°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_88.pdf,//media.digikey.com/photos/Grayhill%20Photos/88BB2-082.jpg,GH5017-ND,88BB2-082,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,11,0,"37.56000","0","1","88","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polyester Overlay","Matrix","0 ~ 9, A ~ F","White","Red","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP42","-","0.01A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396359893.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_7202-16T0203.jpg,MGR1654-ND,7202-16T0203,Storm Interface,SWITCH KEYPAD 16 KEY 0.05A 24V,7,0,"40.76000","0","1","720 BLK","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, Color Coded Format","White","Multiple","Panel Mount, Front or Rear","Pin Header","-","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396361279.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_7207-121W203.jpg,MGR1650-ND,7207-121W203,Storm Interface,SWITCH KEYPAD 12 KEY 0.05A 24V,12,0,"42.90000","0","1","720 GFX-i","Active","Conductive Rubber","12","3 x 4","Illuminated - White","Interchangeable","Transparent Key Cap","Matrix","Customizable (Included)","Black","Multiple","Panel Mount, Front or Rear","Pin Header","-","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","5 VDC","0.05A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396361233.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_7207-1610203.jpg,MGR1660-ND,7207-1610203,Storm Interface,SWITCH KEYPAD 16 KEY 0.05A 24V,11,0,"44.82000","0","1","720 GFX","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Matrix","Customizable (Included)","Black","Multiple","Panel Mount, Front or Rear","Pin Header","-","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396360023.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_7203-16TW203.jpg,MGR1657-ND,7203-16TW203,Storm Interface,SWITCH KEYPAD 16 KEY 0.05A 24V,23,0,"46.33000","0","1","720 TFX-i","Active","Conductive Rubber","16","4 x 4","Illuminated - White","Fixed","Polymer","Matrix","Telephone Format, A ~ C","Black","White","Panel Mount, Front or Rear","Pin Header","-","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","5 VDC","0.05A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396358420.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/1K041103.jpg,MGR1512-ND,1K041103,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,27,0,"48.12000","0","1","1000","Active","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Metal","Matrix","Arrows","Black","Silver","Panel Mount, Front or Rear","Pin Header","Rectangular - 82.50mm x 25.50mm","-40°C ~ 100°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396358420.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/1K042103.jpg,MGR1511-ND,1K042103,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,6,0,"48.12000","0","1","1000","Active","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Metal","Matrix","F1 ~ F4","Black","Silver","Panel Mount, Front or Rear","Pin Header","Rectangular - 82.50mm x 25.50mm","-40°C ~ 100°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396359713.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/2K160103.jpg,MGR1520-ND,2K160103,Storm Interface,SWITCH KEYPAD 16 KEY 0.05A 24V,40,0,"58.82000","0","1","2000","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Calculator Format, A ~ C","Gray","Translucent","Panel Mount, Front or Rear","Pin Header","Square - 83.00mm²","-25°C ~ 85°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1480705250.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_EZB6-430003.jpg,MGR1685-ND,EZB2-405H03,Storm Interface,NAV-BAR AUDIO MODULE (HORIZONTAL,23,0,"58.92000","0","1","Nav-Bar™","Active","Conductive Rubber","2","2 x 1","Illuminated","-","Polymer","-","-","-","White","Panel Mount, Front","Cable with Connector","-","-20°C ~ 70°C","IP65 - Dust Tight, Water Resistant","-","-","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1480705250.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_EZB6-430003.jpg,MGR1686-ND,EZB2-405003,Storm Interface,NAV-BAR AUDIO MODULE (VERTICAL),6,0,"58.92000","0","1","Nav-Bar™","Active","Conductive Rubber","2","2 x 1","Illuminated","-","Polymer","-","-","-","White","Panel Mount, Front","Cable with Connector","-","-20°C ~ 70°C","IP65 - Dust Tight, Water Resistant","-","-","-"
http://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396360200.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/PLX120203.jpg,MGR1543-ND,PLX120203,Storm Interface,SWITCH KEYPAD 12 KEY 0.05A 24V,62,0,"60.46000","0","1","1000 PLX","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Metal","Matrix","Calculator Format","Black","Silver","Panel Mount, Front or Rear","Pin Header","Rectangular - 83.00mm x 64.00mm","-40°C ~ 100°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,//media.digikey.com/photos/Grayhill%20Photos/84LS-BB2-016-N.JPG,GH7452-ND,84LS-BB2-016-N,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,71,0,"62.78000","0","1","84LS","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396358420.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/1K120103.jpg,MGR1501-ND,1K120103,Storm Interface,SWITCH KEYPAD 12 KEY 0.05A 24V,14,0,"69.50000","0","1","1000","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Metal","Matrix","Calculator Format","Black","Silver","Panel Mount, Front or Rear","Pin Header","Rectangular - 83.00mm x 64.00mm","-40°C ~ 100°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1398173371.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/SF8000.jpg,MGR1624-ND,8616-210023,Storm Interface,SWITCH KEYPAD 16 KEY 0.05A 24V,3,0,"103.59000","0","1","SF6000","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, Function Keys","Black, White","Multiple","Panel Mount, Front or Rear","Pin Header","Rectangular - 97.00mm x 79.00mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1398173371.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/sf6000%20illum.jpg,MGR1626-ND,8616-410023,Storm Interface,SWITCH KEYPAD 16 KEY 0.05A 24V,25,0,"131.90000","0","1","SF6000","Active","Conductive Rubber","16","4 x 4","Illuminated","Fixed","Transparent Key Cap","Matrix","Telephone Format, Function Keys","Black","Translucent","Panel Mount, Front or Rear","Pin Header","Rectangular - 97.00mm x 79.00mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","5 VDC","0.05A @ 24VDC","-"
-,//media.digikey.com/Photos/Storm%20Interface%20Photos/WE2KT103.jpg,MGR1644-ND,WE2KT103,Storm Interface,SWITCH KEYPAD 12 KEY NON-ILLUM,2,0,"150.03000","0","1","AXS","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Polymer","Wiegand™","Telephone Format","Gray","White","Panel Mount, Front","Screw Terminal","-","-20°C ~ 70°C","IP65 - Dust Tight, Water Resistant","-","-","-"
-,//media.digikey.com/photos/Storm%20Interface%20Photos/MFG_FT2K.jpg,MGR1629-ND,FT2K0803,Storm Interface,SWITCH KEYPAD 20 KEY 0.05A 24V,17,0,"155.46000","0","1","5000","Active","Conductive Rubber","20","4 x 5","Illuminated","Fixed","Polymer","Matrix","Telephone Format, Function Keys","Black, White","Multiple","Panel Mount, Rear","Pin Header","Rectangular - 169.00mm x 111.00mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Display"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1480705250.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_EZB6-430003.jpg,MGR1684-ND,EZB6-430003,Storm Interface,"NAV-BAR, 6 KEYS, USB INTERFACE",5,0,"162.32000","0","1","Nav-Bar™","Active","Conductive Rubber","6","6 x 1","Illuminated","Fixed","Polymer","USB","Arrows, Help Button, Select","Black","Multiple","Panel Mount, Front","USB Socket","-","-20°C ~ 70°C","IP65 - Dust Tight, Water Resistant","-","-","Audio Enabled"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1430317033.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/DR2KT203.jpg,MGR1641-ND,DR2KT203,Storm Interface,SWITCH KEYPAD 12 KEY NON-ILLUM,4,0,"169.10000","0","1","AXS","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Polymer","Non-Standard (Controller Included)","Telephone Format","White","Black","Panel Mount, Front","Screw Terminal","-","-20°C ~ 70°C","IP65 - Dust Tight, Water Resistant","-","-","-"
-,//media.digikey.com/Photos/Storm%20Interface%20Photos/WE1KT103.jpg,MGR1645-ND,WE1KT103,Storm Interface,SWITCH KEYPAD 12 KEY NON-ILLUM,3,0,"171.39000","0","1","AXS","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Metal","Wiegand™","Telephone Format","Black","Silver","Panel Mount, Front","Screw Terminal","-","-20°C ~ 70°C","IP65 - Dust Tight, Water Resistant","-","-","Vandal Resistant"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/EZ-Access.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_EZ06-23001.jpg,MGR1681-ND,EZ06-23001,Storm Interface,SWITCH KEYPAD 6 KEY NON-ILLUM,25,0,"195.84000","0","1","NAV-Pad™","Active","Conductive Rubber","6","-","Non-Illuminated","Fixed","Polymer","USB","Arrows, Help Button","Black, White","Multiple","Panel Mount, Front or Rear","USB Socket","Rectangular - 109.50mm x 95.50mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","-","Audio Enabled"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1439475975.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/3K042103.jpg,MGR1524-ND,3K042103,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,21,0,"23.02000","0","1","3000","Active","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Polymer","Matrix","F1 ~ F4","Gray","Translucent","Panel Mount, Front or Rear","Pin Header","Rectangular - 82.50mm x 25.50mm","-10°C ~ 85°C","IP54 - Dust Protected, Water Resistant","-","0.05A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_83.pdf,//media.digikey.com/Photos/Grayhill%20Photos/83AB1-102.jpg,GH7746-ND,83AB1-102,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,13,0,"28.05000","0","1","83","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_88.pdf,//media.digikey.com/Photos/Grayhill%20Photos/88BA2-072.jpg,GH7751-ND,88BA2-072,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,20,0,"38.52000","0","1","88","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polyester Overlay","Matrix","0 ~ 9, A ~ F","White","Blue","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP42","-","0.01A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396359302.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/70120103.jpg,MGR1102-ND,70120103,Storm Interface,SWITCH KEYPAD 12 KEY 0.05A 24V,11,0,"40.43000","0","1","700","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Interchangeable","Rubber Overlay","Matrix","Customizable (Included)","White","Gray","Panel Mount, Front or Rear","Pin Header","-","-55°C ~ 125°C","IP67 - Dust Tight, Waterproof","-","0.05A @ 24VDC","Gray Housing"
