Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Output Type","Load Current","Voltage - Input","Voltage - Load","Termination Style","Package / Case"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48A2R-ND,DRA3P48A2R,Sensata-Crydom,RELAY CONT 3PH 480VAC 2A 220VAC,0,0,"67.56000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","2.4A","200 ~ 265VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48B2R-ND,DRA3P48B2R,Sensata-Crydom,RELAY CONT 3PH 480VAC 2A 120VAC,0,0,"67.56000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","2.4A","90 ~ 140VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,CC2160-ND,DRC3P48A400R2,Sensata-Crydom,480V 7.6A 230VAC NO AUX RN 2L,0,0,"68.20000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","208 ~ 265VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48B2-ND,DRA3P48B2,Sensata-Crydom,RELAY CONT 3PH 480VAC 2A 120VAC,0,0,"68.27000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","2.4A","90 ~ 140VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48A2-ND,DRA3P48A2,Sensata-Crydom,RELAY CONTACT 3PH 480VAC 2A 220V,0,0,"68.27000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","2.4A","200 ~ 265VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A30VRJ-ND,DR2260A30VRJ,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"68.27050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","30A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D30WRJ-ND,DR2260D30WRJ,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"68.27050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","30A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48C2R-ND,DRA3P48C2R,Sensata-Crydom,RELAY CONT 3PH 480VAC 2A DIN MNT,0,0,"68.41000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","2.4A","36 ~ 60VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48A4002-ND,DRC3P48A4002,Sensata-Crydom,480V 7.6A 230VAC NO AUX ZC 2L,0,0,"68.66000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","208 ~ 265VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48B4002-ND,DRC3P48B4002,Sensata-Crydom,480V 7.6A 120VAC NO AUX ZC 2L,0,0,"68.66000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","90 ~ 140VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A30W-ND,DR2260A30W,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"69.02050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","30A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48C2-ND,DRA3P48C2,Sensata-Crydom,RELAY CONT 3PH 480VAC 2A 48VAC,0,0,"69.13000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","2.4A","36 ~ 60VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48D4R-ND,DRA3P48D4R,Sensata-Crydom,RELAY CONTACT 3PH 480VAC 4A 5V,0,0,"69.75000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","4.2A","4 ~ 6VDC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,CC1805-ND,DRA3P48E4R,Sensata-Crydom,RELAY CONT 3PH 480VAC 4A 24VDC,0,0,"69.75000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","4.2A","18 ~ 28VDC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A30WJ-ND,DR2260A30WJ,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"69.78000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","30A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,CC1803-ND,DRA3P48D4,Sensata-Crydom,RELAY CONT 3PH 480VAC 4A 5VDC,0,0,"70.48000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","4.2A","4 ~ 6VDC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A30WR-ND,DR2260A30WR,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"70.53050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","30A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A30WRJ-ND,DR2260A30WRJ,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"71.28000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","30A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D35VJ-ND,DR2260D35VJ,Sensata-Crydom,"RELAY, DIN RAIL 600V 35A ZC",0,0,"71.28000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","35A","4 ~ 32VDC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D35VR-ND,DR2260D35VR,Sensata-Crydom,"RELAY, DIN RAIL 600V 35A RN",0,0,"72.04050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","35A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D35VRJ-ND,DR2260D35VRJ,Sensata-Crydom,"RELAY, DIN RAIL 600V 35A RN",0,0,"72.79050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","35A","4 ~ 32VDC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48A4R-ND,DRA3P48A4R,Sensata-Crydom,RELAY CONT 3PH 480VAC 4A 220VAC,0,0,"73.46000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","4.2A","200 ~ 265VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,CC1801-ND,DRA3P48B4R,Sensata-Crydom,RELAY CONT 3PH 480VAC 4A 120VAC,0,0,"73.46000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","4.2A","90 ~ 140VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A35V-ND,DR2260A35V,Sensata-Crydom,RELAY SSR 600V 35A DIN RAIL,0,0,"73.54000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","35A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D35W-ND,DR2260D35W,Sensata-Crydom,"RELAY, DIN RAIL 600V 35A ZC",0,0,"73.54000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","35A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48A4-ND,DRA3P48A4,Sensata-Crydom,RELAY CONT 3PH 480VAC 4A 220VAC,0,0,"74.17000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","4.2A","200 ~ 265VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,CC1800-ND,DRA3P48B4,Sensata-Crydom,RELAY CONT 3PH 480VAC 4A 120VAC,0,0,"74.17000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","4.2A","90 ~ 140VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48C4R-ND,DRA3P48C4R,Sensata-Crydom,RELAY CONTACT 3PH 480VAC 4A 48V,0,0,"74.27000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","4.2A","36 ~ 60VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A35VJ-ND,DR2260A35VJ,Sensata-Crydom,RELAY SSR 600V 35A DIN RAIL,0,0,"74.30000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","35A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D35WJ-ND,DR2260D35WJ,Sensata-Crydom,"RELAY, DIN RAIL 600V 35A ZC",0,0,"74.30000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","35A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48C4-ND,DRA3P48C4,Sensata-Crydom,RELAY CONTACT 3PH 480VAC 4A 48V,0,0,"74.97000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","4.2A","36 ~ 60VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A35VR-ND,DR2260A35VR,Sensata-Crydom,RELAY SSR 600V 35A DIN RAIL,0,0,"75.05000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","35A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D35WR-ND,DR2260D35WR,Sensata-Crydom,"RELAY, DIN RAIL 600V 35A RN",0,0,"75.05000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","35A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
-,-,SUL967460-ND,SUL967460,Altech Corporation,SOLID STATE CONTACTOR225MM OP:24,0,2,"75.41000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D35WRJ-ND,DR2260D35WRJ,Sensata-Crydom,"RELAY, DIN RAIL 600V 35A RN",0,0,"75.80000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","35A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A35VRJ-ND,DR2260A35VRJ,Sensata-Crydom,RELAY SSR 600V 35A DIN RAIL,0,0,"75.82000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","35A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A35W-ND,DR2260A35W,Sensata-Crydom,RELAY SSR 600V 35A DIN RAIL,0,0,"76.57000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","35A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A35WJ-ND,DR2260A35WJ,Sensata-Crydom,RELAY SSR 600V 35A DIN RAIL,0,0,"77.32050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","35A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A35WR-ND,DR2260A35WR,Sensata-Crydom,RELAY SSR 600V 35A DIN RAIL,0,0,"78.07050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","35A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A35WRJ-ND,DR2260A35WRJ,Sensata-Crydom,RELAY SSR 600V 35A DIN RAIL,0,0,"78.84000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","35A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
-,-,SUL867070-ND,SUL867070,Altech Corporation,SINGLEPHASEPOWER SOLID CONTACTOR,0,0,"82.06000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48A420R2-ND,DRC3P48A420R2,Sensata-Crydom,480V 7.6A 230VAC 2NO RN 2L,0,0,"82.66000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","208 ~ 265VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48B420R2-ND,DRC3P48B420R2,Sensata-Crydom,480V 7.6A 120VAC 2NO RN 2L,0,0,"82.66000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","90 ~ 140VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,CC2159-ND,DRC3P48A400R,Sensata-Crydom,480V 5A 230VAC NO AUX RN 3L,0,0,"82.78000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","5A","208 ~ 265VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,CC2161-ND,DRC3P48B400R,Sensata-Crydom,480V 5A 120VAC NO AUX RN 3L,0,0,"82.78000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","5A","90 ~ 140VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48A4202-ND,DRC3P48A4202,Sensata-Crydom,480V 7.6A 230VAC 2NO ZC 2L,0,0,"83.13000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","208 ~ 265VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,CC2474-ND,DRC3P48B4202,Sensata-Crydom,480V 7.6A 120VAC 2NO ZC 2L,0,0,"83.13000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","90 ~ 140VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48D4202-ND,DRC3P48D4202,Sensata-Crydom,480V 7.6A 24VAC/DC 2NO ZC 2L,0,0,"83.13000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","18 ~ 30VAC/DC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48A400-ND,DRC3P48A400,Sensata-Crydom,480V 5A 230VAC NO AUX ZC 3L,0,0,"83.47000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","5A","208 ~ 265VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48B400-ND,DRC3P48B400,Sensata-Crydom,480V 5A 120VAC NO AUX ZC 3L,0,0,"83.47000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","5A","90 ~ 140VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc3-series-emr-auxiliary-contacts-ac-din-rail-mount.pdf,-,DRC3P48D440R2-ND,DRC3P48D440R2,Sensata-Crydom,CONTACTOR SSR 3PH 480V 7.6A DIN,0,0,"87.79000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","18 ~ 30VAC/DC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc3-series-emr-auxiliary-contacts-ac-din-rail-mount.pdf,-,DRC3P48D4402-ND,DRC3P48D4402,Sensata-Crydom,CONTACTOR SSR 3PH 480V 7.6A DIN,0,0,"87.97000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","18 ~ 30VAC/DC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc3-series-emr-auxiliary-contacts-ac-din-rail-mount.pdf,-,DRC3P48D433R2-ND,DRC3P48D433R2,Sensata-Crydom,CONTACTOR SSR 3PH 480V 7.6A DIN,0,0,"88.98000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","18 ~ 30VAC/DC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc3-series-emr-auxiliary-contacts-ac-din-rail-mount.pdf,-,DRC3P48D4332-ND,DRC3P48D4332,Sensata-Crydom,CONTACTOR SSR 3PH 480V 7.6A DIN,0,0,"89.15000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","18 ~ 30VAC/DC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48A411R2-ND,DRC3P48A411R2,Sensata-Crydom,480V 7.6A 230VAC 1NO+1NC RN 2L,0,0,"91.23000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","208 ~ 265VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48B411R2-ND,DRC3P48B411R2,Sensata-Crydom,480V 7.6A 120VAC 1NO+1NC RN 2L,0,0,"91.23000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","90 ~ 140VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48A4112-ND,DRC3P48A4112,Sensata-Crydom,480V 7.6A 230VAC 1NO+1NC ZC 2L,0,0,"91.66000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","208 ~ 265VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48B4112-ND,DRC3P48B4112,Sensata-Crydom,480V 7.6A 120VAC 1NO+1NC ZC 2L,0,0,"91.66000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","90 ~ 140VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48D4112-ND,DRC3P48D4112,Sensata-Crydom,480V 7.6A 24VAC/DC 1NO+1NC ZC 2L,0,0,"91.66000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","18 ~ 30VAC/DC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc3-series-emr-auxiliary-contacts-ac-din-rail-mount.pdf,-,DRC3P60D440R2-ND,DRC3P60D440R2,Sensata-Crydom,CONTACTOR SSR 3PH 600V 7.6A DIN,0,0,"92.04000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","18 ~ 30VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc3-series-emr-auxiliary-contacts-ac-din-rail-mount.pdf,-,DRC3P60D4402-ND,DRC3P60D4402,Sensata-Crydom,CONTACTOR SSR 3PH 600V 7.6A DIN,0,0,"92.20000","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","7.6A","18 ~ 30VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/photos/Crydom%20Photos/SOLICON%20DRC%20SERIES.jpg,DRC3P48A420R-ND,DRC3P48A420R,Sensata-Crydom,480V 5A 230VAC 2NO RN 3L,0,0,"97.24100","0","10","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","5A","208 ~ 265VAC","48 ~ 530V","Screw Terminal","Module"
