Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Features","Termination Style","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR4_D/M&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SR4%20SERIES.JPG,PB1307-ND,SR4M4085,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 4PST 8A 85V,233,0,"23.60000","0","1","Tube","SR4, SCHRACK","Active","Through Hole","85VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","8A","400VAC - Max","-","PC Pin","63.8 VDC","8.5 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23050-A1110-A533.JPG,V23050A1110A542-ND,V23050-A1110-A542,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 6PST 8A 110V,223,0,"25.36000","0","1","Tube","SR6, SCHRACK","Active","Through Hole","110VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","400VAC - Max","-","PC Pin","82.5 VDC","11 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6Z&DocType=DS&DocLang=English,-,PB2230-ND,SR6ZC024,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE 6PST 8A 24V,34,0,"117.24000","0","1","Bulk","SR6Z, SCHRACK","Active","DIN Rail","24VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","8A","250VAC - Max","-","Spring Terminal","21.6 VDC","2.4 VDC","-","-","-25°C ~ 50°C","Silver Tin Oxide (AgSnO)"
http://www.altechcorp.com/PDFS/RELACAT.PDF,//media.digikey.com/Photos/Altech-Corporation/56.OW69.1200N.jpg,1920-1106-ND,56.OW69.1200N,Altech Corporation,RELAY SAFETY DPDT 8A 12V,155,530,"21.34000","0","1","Bulk","OW","Active","Through Hole","12VDC","DPDT (2 Form C)","8A","400VAC, 250VDC - Max","Sealed - Fully","PC Pin","9.6 VDC","-","15ms","12ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR2M&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23047-A1110-A501.JPG,1-1415012-1-ND,V23047-A1110-A501,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY DPDT 6A 110V,72,0,"17.36000","0","1","Tube","SR2M, SCHRACK","Active","Through Hole","110VDC","DPDT (2 Form C)","6A","400VAC - Max","Sealed - Fully","PC Pin","82.5 VDC","11 VDC","-","-","-25°C ~ 70°C","Silver Nickel (AgNi)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,255-5355-ND,SFS3-L-DC24V-D,Panasonic Electric Works,RELAY SAFETY 4PST 6A 24V,95,0,"21.28000","0","1","Bulk","SFS","Active","Through Hole","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","Diode, Lighted Indicator","PC Pin","18 VDC","2.4 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
http://us.idec.com/Common/Download.aspx?d=414668,//media.digikey.com/photos/IDEC/MFG_RF1V-xAxBL(D1)-D2xx.jpg,1885-1782-ND,RF1V-2A2BL-D24,IDEC,RELAY GEN PURPOSE 4PST 6A 24V,72,0,"23.98000","0","1","Bulk","RF1V","Active","Through Hole","24VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","6A","250VAC, 30VDC - Max","Lighted Indicator","PC Pin","18 VDC","2.4 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
http://us.idec.com/Common/Download.aspx?d=414668,//media.digikey.com/photos/IDEC/MFG_RF1V-xAxBL(D1)-D2xx.jpg,1885-1764-ND,RF1V-5A1B-D24,IDEC,RELAY GEN PURPOSE 6PST 6A 24V,35,0,"25.08000","0","1","Bulk","RF1V","Active","Through Hole","24VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","18 VDC","2.4 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
http://us.idec.com/Common/Download.aspx?d=414668,//media.digikey.com/photos/IDEC/MFG_RF1V-xAxBL(D1)-D2xx.jpg,1885-1740-ND,RF1V-5A1BL-D24,IDEC,RELAY GEN PURPOSE 6PST 6A 24V,65,0,"28.38000","0","1","Bulk","RF1V","Active","Through Hole","24VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","Lighted Indicator","PC Pin","18 VDC","2.4 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/SFN4D_Series.pdf,-,255-6217-ND,SFN4D-DC12V,Panasonic Electric Works,RELAY SAFETY 6PST 8A 12V,20,0,"30.70000","0","1","Tube","SFN4D","Active","Through Hole","12VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","500VAC, 500VDC - Max","-","PC Pin","9 VDC","3 VDC","23ms","6ms","-25°C ~ 92°C","Silver Tin Oxide (AgSnO), Gold (Au)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/SFN4D_Series.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFN4D-DC24V.JPG,255-3351-ND,SFN4D-DC24V,Panasonic Electric Works,RELAY SAFETY 6PST 8A 24V,59,0,"31.26000","0","1","Tube","SFN4D","Active","Through Hole","24VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","500VAC, 500VDC - Max","-","PC Pin","18 VDC","6 VDC","23ms","6ms","-25°C ~ 92°C","Silver Tin Oxide (AgSnO), Gold (Au)"
https://industrial.omron.us/en/media/G7SA_P7SA_Datasheet_en_201701_J73I-E-02_rev10_9_tcm849-113555.pdf,//media.digikey.com/Photos/Omron%20Auto/G7SA-xxxx-DC12.JPG,Z5599-ND,G7SA-2A2B DC12,Omron Automation and Safety,RELAY SAFETY 4PST 6A 12V,97,0,"41.18000","0","1","Tube","G7SA","Active","Socketable","12VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","6A","250VAC, 125VDC - Max","Sealed - Flux Protection","Plug In","9 VDC","1.2 VDC","20ms","10ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)"
https://industrial.omron.us/en/media/G7SA_P7SA_Datasheet_en_201701_J73I-E-02_rev10_9_tcm849-113555.pdf,//media.digikey.com/Photos/Omron%20Auto/G7SA-xxxx-DC12.JPG,Z5601-ND,G7SA-3A1B DC12,Omron Automation and Safety,RELAY SAFETY 4PST 6A 12V,23,0,"42.77000","0","1","Tube","G7SA","Active","Socketable","12VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 125VDC - Max","Sealed - Flux Protection","Plug In","9 VDC","1.2 VDC","20ms","10ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)"
http://www.ia.omron.com/data_pdf/cat/g7s-_-e_ds_e_7_2_csm1272.pdf,//media.digikey.com/Photos/Omron%20Auto/G7S-4A2B-E%20DC24.JPG,Z4066-ND,G7S-4A2B-E DC24,Omron Automation and Safety,RELAY SAFETY 6PST 10A 24V,24,820,"63.20000","0","1","Bulk","G7S-E","Active","Socketable","24VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","10A","250VAC, 30VDC - Max","-","Plug In","19.2 VDC","2.4 VDC","50ms","50ms","-25°C ~ 70°C","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2981363.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2981363.JPG,277-2928-ND,2981363,Phoenix Contact,SAFETY RELAY 2PDT 24VAC/DC,19,1017,"75.00000","0","1","Bulk","PSR","Active","DIN Rail","24VAC/DC","DPDT (2 Form C)","-","250VAC, 250VDC - Max","-","Screw Terminal","-","-","10ms","10ms","-20°C ~ 50°C","Silver Nickel (AgNi)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2904950_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904950.jpg,277-11732-ND,2904950,Phoenix Contact,RELAY SAFETY SPST 6A 24V,3,20,"125.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","SPST-NO (1 Form A)","6A","250VAC, 250VDC - Max","Lighted Indicator","Screw Terminal","-","-","250ms","20ms","-40°C ~ 60°C","Silver Tin Oxide (AgSnO)"
-,//media.digikey.com/Photos/Phoenix%20Photos/2963802.JPG,277-2983-ND,2963802,Phoenix Contact,RELAY SAFETY SPST X 4 6A 24V,23,132,"158.00000","0","1","Bulk","-","Active","DIN Rail","24VAC/DC","SPST-NO (1 Form A) x 4","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","65ms","45ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700588_89.pdf,//media.digikey.com/photos/Phoenix%20Photos/2700589.JPG,277-11743-ND,2700589,Phoenix Contact,RELAY SAFETY DPST 6A 24V,5,0,"180.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","6A","250VAC, 250VDC - Max","Lighted Indicator","Spring Terminal","-","-","200ms","35ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://industrial.omron.us/en/media/G9SE_Safety_Relay_Bro_EN_201506_J77IE02_tcm849-111072.pdf,//media.digikey.com/Photos/Omron%20Auto/G9SE-201.jpg,Z7948-ND,G9SE-201,Omron Automation and Safety,SAFETY UNIT 2+1 O/P,13,424,"209.09000","0","1","Bulk","G9SE","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","100ms","15ms","-10°C ~ 55°C","-"
-,//media.digikey.com/photos/Phoenix%20Photos/2981059.JPG,277-2971-ND,2981059,Phoenix Contact,RELAY SAFETY 3PST 6A 24V,14,95,"224.00000","0","1","Bulk","-","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","25ms","10ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
https://cdn.sick.com/media/pdf/6/66/166/dataSheet_UE10-3OS3D0_6024918_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE10-3OSxD0.JPG,1882-1394-ND,UE10-3OS3D0,"SICK, Inc.",RELAY SAFETY 5PST 6A 24V,11,0,"225.35000","0","1","Bulk","UE10-3OS","Active","DIN Rail","24VDC","5PST-3NO/2NC (3 Form A, 2 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","20ms","-","-","Silver (Ag), Gold (Au)"
http://us.idec.com/Common/Download.aspx?d=269817,//media.digikey.com/Photos/IDEC/MFG_HR1S-AF.jpg,1885-1173-ND,HR1S-AF5130B,IDEC,RELAY SAFETY 3PST 18A 24V,12,0,"245.70000","0","1","Bulk","HR1S-AF","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","18A","240VAC, 24VDC - Max","-","Screw Terminal","-","-","20ms","-","-25°C ~ 55°C","-"
https://industrial.omron.us/en/media/G9SE_Safety_Relay_Bro_EN_201506_J77IE02_tcm849-111072.pdf,-,Z8382-ND,G9SE-401,Omron Automation and Safety,SAFETY UNIT 4+1 O/P,3,42,"273.24000","0","1","Bulk","G9SE","Active","DIN Rail","24VDC","4PST-NO (4 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","100ms","15ms","-10°C ~ 55°C","-"
https://cdn.sick.com/media/pdf/3/93/293/dataSheet_UE48-2OS3D2_6024916_en.pdf,//media.digikey.com/photos/Sick%20Photos/UE48-2OS-SERIES.jpg,1882-1412-ND,UE48-2OS3D2,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,5,0,"321.30000","0","1","Bulk","UE48-2OS","Active","DIN Rail","24VAC/DC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","50ms","-","Silver (Ag), Gold (Au)"
http://www.ia.omron.com/data_pdf/cat/g9sa_ds_e_11_6_csm1281.pdf,//media.digikey.com/photos/Omron%20Auto/G9SA-501%20AC%5EDC24.JPG,Z4047-ND,G9SA-501 AC/DC24,Omron Automation and Safety,RELAY SAFETY 5P 24V,4,256,"326.70000","0","1","Bulk","G9SA","Active","DIN Rail","24VAC/DC","5PST-NO (5 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
https://www.gavazzionline.com/pdf/NES02Deng.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_NES13DB24SA.jpg,1864-1072-ND,NES13DB24SA,Carlo Gavazzi Inc.,RELAY SAFETY 3PST 6A 24V,10,0,"330.00000","0","1","Bulk","NES","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","6A","230VAC, 24VDC - Max","-","Screw Terminal","-","-","-","-","-25°C ~ 65°C","Silver Tin Oxide (AgSnO)"
-,//media.digikey.com/Photos/Phoenix%20Photos/2981813.JPG,277-9509-ND,2981813,Phoenix Contact,RELAY SAFETY DPST 6A 24V,9,22,"346.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","6A","250VAC, 250VDC - Max","Lighted Indicator","Spring Terminal","-","-","150ms","100ms","-20°C ~ 45°C","Silver Tin Oxide (AgSnO)"
https://cdn.sick.com/media/pdf/6/86/286/dataSheet_UE45-3S13D33_6024912_en.pdf,//media.digikey.com/photos/Sick%20Photos/MFG_UE45-3S1-SERIES.jpg,1882-1409-ND,UE45-3S13D33,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,0,0,"431.45000","0","1","Bulk","UE45-3S1","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","30ms","-","Silver (Ag), Gold (Au)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,255-5349-ND,SFS2-L-DC24V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 24V,74,0,"20.34000","0","1","Bulk","SFS","Active","Through Hole","24VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","6A","250VAC, 30VDC - Max","Lighted Indicator","PC Pin","18 VDC","2.4 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,255-5353-ND,SFS3-DC48V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 48V,75,0,"21.53000","0","1","Bulk","SFS","Active","Through Hole","48VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","36 VDC","4.8 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,1110-2505-ND,SFS3-DC24V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 24V,43,0,"34.01000","0","1","Bulk","SFS","Active","Through Hole","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","18 VDC","2.4 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SF3-DC24V.JPG,255-3666-ND,SF3-DC24V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 24V,18,0,"34.86000","0","1","Bulk","SF3","Active","Through Hole","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","19.2 VDC","2.4 VDC","30ms","15ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY2-DC12V.JPG,255-4130-ND,SFY2-DC24V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 24V,21,0,"36.26000","0","1","Bulk","SF-Y","Active","Through Hole","24VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","18 VDC","3.6 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY3-DC12V_sml.jpg,255-4134-ND,SFY3-DC5V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 5V,20,0,"36.26000","0","1","Bulk","SF-Y","Active","Through Hole","5VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","3.75 VDC","0.75 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY3-DC12V_sml.jpg,255-4133-ND,SFY3-DC24V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 24V,14,0,"36.26000","0","1","Bulk","SF-Y","Active","Through Hole","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","18 VDC","3.6 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY4-DC12V.JPG,255-4135-ND,SFY4-DC12V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 12V,30,60,"40.68000","0","1","Bulk","SF-Y","Active","Through Hole","12VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","9 VDC","1.8 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://industrial.omron.us/en/media/G7SA_P7SA_Datasheet_en_201701_J73I-E-02_rev10_9_tcm849-113555.pdf,//media.digikey.com/Photos/Omron%20Auto/G7SA-xxxx-DC12.JPG,Z5600-ND,G7SA-2A2B DC48,Omron Automation and Safety,RELAY SAFETY 4PST 6A 48V,20,0,"42.77000","0","1","Tube","G7SA","Active","Socketable","48VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","6A","250VAC, 125VDC - Max","Sealed - Flux Protection","Plug In","36 VDC","4.8 VDC","20ms","10ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)"
https://industrial.omron.us/en/media/G7SA_P7SA_Datasheet_en_201701_J73I-E-02_rev10_9_tcm849-113555.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G7SA-4A2B-DC12.jpg,Z5603-ND,G7SA-4A2B DC12,Omron Automation and Safety,RELAY SAFETY 6PST 6A 12V,82,0,"69.22000","0","1","Tube","G7SA","Active","Socketable","12VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","6A","250VAC, 125VDC - Max","Sealed - Flux Protection","Plug In","9 VDC","1.2 VDC","20ms","10ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Phoenix%20Photos/2981839.jpg,277-12437-ND,2981839,Phoenix Contact,SAFETY RELAY DIN RAIL MOUNT,5,15,"140.00000","0","1","-","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700357.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700357.jpg,277-11740-ND,2700357,Phoenix Contact,RELAY SAFETY SPST 6A 24V,2,29,"140.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","SPST-NO (1 Form A)","6A","250VAC, 250VDC - Max","Lighted Indicator","Screw Terminal","-","-","100ms","35ms","-40°C ~ 65°C","Silver Tin Oxide (AgSnO)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2963747.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2963747.jpg,277-2924-ND,2963747,Phoenix Contact,RELAY SAFETY 7PST 6A 24V,12,169,"152.00000","0","1","Bulk","PSR","Active","DIN Rail","24VAC/DC","7PST-5NO/2NC (5 Form A, 2 Form B)","6A","230VAC, 230VDC - Max","-","Screw Terminal","-","-","20ms","20ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
-,//media.digikey.com/Photos/Phoenix%20Photos/2963970.JPG,277-3035-ND,2963970,Phoenix Contact,RELAY SAFETY,8,27,"152.00000","0","1","-","PSR","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700466_67.pdf,//media.digikey.com/photos/Phoenix%20Photos/2700467.JPG,277-11737-ND,2700467,Phoenix Contact,RELAY SAFETY 3PST 6A 24V,6,0,"160.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","250VAC, 250VDC - Max","Lighted Indicator","Spring Terminal","-","-","250ms","20ms","-40°C ~ 55°C","Silver Tin Oxide (AgSnO)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700466_67.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700466.jpg,277-11735-ND,2700466,Phoenix Contact,RELAY SAFETY 3PST 6A 24V,3,0,"160.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","250VAC, 250VDC - Max","Lighted Indicator","Screw Terminal","-","-","250ms","20ms","-40°C ~ 55°C","Silver Tin Oxide (AgSnO)"
-,//media.digikey.com/Photos/Phoenix%20Photos/2963925.JPG,277-3063-ND,2963925,Phoenix Contact,RELAY SAFETY 3PST 6A 24V,5,41,"164.00000","0","1","Bulk","PSR","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","6A","250VAC, 250VDC - Max","-","Spring Terminal","-","-","20ms","45ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/2986575.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2986575.JPG,277-3139-ND,2986575,Phoenix Contact,RELAY SAFETY DPST 5A 24V,5,261,"170.00000","0","1","Bulk","-","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","5A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","50ms","50ms","-20°C ~ 55°C","Silver Copper Nickel (AgCuNi)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700588_89.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700588.jpg,277-11741-ND,2700588,Phoenix Contact,RELAY SAFETY DPST 6A 24V,4,0,"180.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","6A","250VAC, 250VDC - Max","Lighted Indicator","Screw Terminal","-","-","200ms","35ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700569_70.pdf,//media.digikey.com/photos/Phoenix%20Photos/2700570.JPG,277-11738-ND,2700570,Phoenix Contact,RELAY SAFETY 3PST 6A 24V,16,0,"185.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","250VAC, 250VDC - Max","Lighted Indicator","Spring Terminal","-","-","250ms","20ms","-40°C ~ 55°C","Silver Tin Oxide (AgSnO)"
-,//media.digikey.com/Photos/Phoenix%20Photos/2981978.JPG,277-3047-ND,2981978,Phoenix Contact,RELAY SAFETY DPST 5A 24V,4,141,"188.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","5A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","50ms","50ms","-20°C ~ 55°C","Silver Copper Nickel (AgCuNi)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2981981,//media.digikey.com/Photos/Phoenix%20Photos/2981981.jpg,277-14982-ND,2981981,Phoenix Contact,RELAY SAFETY DPST 5A 24V,2,0,"188.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","5A","250VAC, 250VDC - Max","-","Spring Terminal","-","-","50ms","50ms","-20°C ~ 55°C","Silver Copper Nickel (AgCuNi)"
http://media.crouzet.com/datasheets/english/safety-relays-safety-relays-22-5-mm-emergency-stop-and-safety-guard-monitoring-1-channel-kna3-ys-Part%20number-85102031.pdf,//media.digikey.com/Photos/Crouzet%20Photos/85102031.JPG,966-1564-ND,85102031,Crouzet,RELAY SAFETY 3PST 5A 24V,14,0,"194.75000","0","1","Bulk","KNA3-YS","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","5A","250VAC - Max","Lighted Indicator","Screw Terminal","-","-","70ms","40ms","-15°C ~ 55°C","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2900525,//media.digikey.com/Photos/Phoenix%20Photos/2900525.JPG,277-3089-ND,2900525,Phoenix Contact,RELAY SAFETY DPST 6A 24V,15,33,"206.00000","0","1","Bulk","-","Active","DIN Rail","24VAC/DC","DPST-NO (2 Form A)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","20ms","10ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2900526,//media.digikey.com/Photos/Phoenix%20Photos/2900526.jpg,277-14783-ND,2900526,Phoenix Contact,RELAY SAFETY DPST 6A 24V,2,0,"206.00000","0","1","Bulk","PSR","Active","DIN Rail","24VAC/DC","DPST-NO (2 Form A)","6A","250VAC, 250VDC - Max","-","Spring Terminal","-","-","20ms","10ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/2986960.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2986960.jpg,277-3141-ND,2986960,Phoenix Contact,RELAY SAFETY DPST 5A 24V,15,106,"212.00000","0","1","Bulk","-","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","5A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","50ms","50ms","-20°C ~ 55°C","Silver Copper Nickel (AgCuNi)"
