Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Coil Current","Coil Type","Features","Termination Style","Seal Rating","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/90/9024185401e.pdf,//media.digikey.com/photos/Standex-Meder%20Electronics/KT24-1A-40L-SMD.JPG,374-1364-2-ND,KT24-1A-40L-SMD,Standex-Meder Electronics,REED RELAY 1 FORM A 24V SMD,750,0,"6.81600","0","250","Tape & Reel (TR)","KT","Active","Surface Mount","24VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","13.3mA","Non Latching","-","Gull Wing","Sealed - Fully","16 VDC","2.9 VDC","-","-","-40°C ~ 100°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/90/9024185401e.pdf,//media.digikey.com/photos/Standex-Meder%20Electronics/KT24-1A-40L-SMD.JPG,374-1364-1-ND,KT24-1A-40L-SMD,Standex-Meder Electronics,REED RELAY 1 FORM A 24V SMD,870,0,"11.25000","0","1","Cut Tape (CT)","KT","Active","Surface Mount","24VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","13.3mA","Non Latching","-","Gull Wing","Sealed - Fully","16 VDC","2.9 VDC","-","-","-40°C ~ 100°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/90/9024185401e.pdf,//media.digikey.com/photos/Standex-Meder%20Electronics/KT24-1A-40L-SMD.JPG,374-1364-6-ND,KT24-1A-40L-SMD,Standex-Meder Electronics,REED RELAY 1 FORM A 24V SMD,870,0,"Digi-Reel","0","1","Digi-Reel®","KT","Active","Surface Mount","24VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","13.3mA","Non Latching","-","Gull Wing","Sealed - Fully","16 VDC","2.9 VDC","-","-","-40°C ~ 100°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9900_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/9901-05-20.JPG,306-1197-ND,9901-05-20,Coto Technology,RELAY REED SPST 250MA 5V,16227,0,"7.20000","0","1","Tube","9900","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","250mA","100VAC, 100VDC - Max","33.3mA","Non Latching","EMI Shielded","J Lead","-","3.8 VDC","0.4 VDC","0.25ms","0.05ms","-20°C ~ 85°C","-"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-shv-series-reed-relay/,//media.digikey.com/Photos/Standex-Meder%20Electronics/MFG_SHV05-1A85-78xxK.jpg,374-1406-5-ND,SHV05-1A85-78L3K,Standex-Meder Electronics,RELAY REED SPST 1A 5V,1420,0,"7.64000","0","1","Tube","SHV","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","27.8mA","Non Latching","-","PC Pin","-","3.75 VDC","0.5 VDC","1.1ms","0.1ms","-40°C ~ 100°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9300_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/9401-05-20.JPG,306-1201-ND,9401-05-20,Coto Technology,RELAY REED SPST 500MA 5V,11613,0,"7.66000","0","1","Tube","9400","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","25.0mA","Non Latching","-","J Lead","-","3.75 VDC","0.4 VDC","0.4ms","0.2ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9300_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/9301-05-20.JPG,306-1199-ND,9301-05-20,Coto Technology,RELAY REED SPST 500MA 5V,155,0,"7.66000","0","1","Tube","9300","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","14.3mA","Non Latching","-","J Lead","-","3.75 VDC","0.4 VDC","0.4ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9300_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/9401-05-00.JPG,306-1071-ND,9401-05-00,Coto Technology,RELAY REED SPST 500MA 5V,1764,0,"7.68000","0","1","Tube","9400","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","25.0mA","Non Latching","-","Gull Wing","-","3.75 VDC","0.4 VDC","0.4ms","0.2ms","-20°C ~ 85°C","-"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-shv-series-reed-relay/,//media.digikey.com/Photos/Standex-Meder%20Electronics/MFG_SHV05-1A85-78xxK.jpg,374-1404-5-ND,SHV05-1A85-78D3K,Standex-Meder Electronics,RELAY REED SPST 1A 5V,1080,0,"7.75000","0","1","Tube","SHV","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","27.8mA","Non Latching","Diode","PC Pin","-","3.75 VDC","0.5 VDC","1.1ms","0.1ms","-40°C ~ 100°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9011_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9012-05-10,%209012-05-11.jpg",306-1134-ND,9012-05-10,Coto Technology,RELAY REED SPST 500MA 5V,9189,0,"7.93000","0","1","Tube","9012","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","10.0mA","Non Latching","EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9011_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9012-05-10,%209012-05-11.jpg",306-1136-ND,9012-12-10,Coto Technology,RELAY REED SPST 500MA 12V,4043,0,"7.93000","0","1","Tube","9012","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","16.0mA","Non Latching","EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9011_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9011-05-10,%209011-05-11.jpg",306-1131-ND,9011-05-11,Coto Technology,RELAY REED SPST 250MA 5V,13027,0,"8.05000","0","1","Bulk","9011","Active","Through Hole","5VDC","SPST-NO (1 Form A)","250mA","100VAC, 100VDC - Max","10.0mA","Non Latching","Diode, EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/9201-05-00.JPG,306-1268-ND,9201-05-00,Coto Technology,RELAY REED SPST 500MA 5V,1495,0,"8.05000","0","1","Tube","9200","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","20.0mA","Non Latching","-","Gull Wing","Sealed - Hermetically","3.75 VDC","0.4 VDC","0.4ms","0.1ms","-20°C ~ 85°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/33/3312185478e.pdf,//media.digikey.com/Photos/Standex-Meder%20Electronics/MFG_SHV05-1A85-78xxK.jpg,374-1409-5-ND,SHV12-1A85-78L4K,Standex-Meder Electronics,RELAY REED SPST 1A 12V,801,0,"8.16000","0","1","Tube","SHV","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","24.0mA","Non Latching","-","PC Pin","-","8.4 VDC","1.8 VDC","1.1ms","0.1ms","-40°C ~ 100°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9011_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9012-05-10,%209012-05-11.jpg",306-1137-ND,9012-12-11,Coto Technology,RELAY REED SPST 500MA 12V,8883,0,"8.41000","0","1","Tube","9012","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","16.0mA","Non Latching","Diode, EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2015/02/9913Datasheet-15Jan2015.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/MFG_9913-Series.jpg,306-1390-ND,9913-05-20,Coto Technology,RELAY REED SPST-NO 250MA 5V,2877,0,"8.56000","0","1","Tube","9913","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","250mA","100VAC, 100VDC - Max","25.0mA","Non Latching","EMI Shielded","J Lead","-","3.8 VDC","0.4 VDC","0.25ms","0.05ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/8L_series_reed_relay_datasheet1.pdf,//media.digikey.com/Renders/Coto%20Technology%20Renders/8L61%20Series.jpg,306-1271-ND,8L61-05-001,Coto Technology,RELAY REED SPDT 250MA 5V,2192,0,"8.68000","0","1","Bulk","8L","Active","Surface Mount","5VDC","SPDT (1 Form C)","250mA","100VAC, 100VDC - Max","25.0mA","Non Latching","-","J Lead","-","3.8 VDC","0.5 VDC","1ms","1ms","-20°C ~ 85°C","-"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-shv-series-reed-relay/,//media.digikey.com/Photos/Standex-Meder%20Electronics/MFG_SHV05-1A85-78xxK.jpg,374-1405-5-ND,SHV05-1A85-78D4K,Standex-Meder Electronics,RELAY REED SPST 1A 5V,984,0,"8.86000","0","1","Tube","SHV","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","35.7mA","Non Latching","Diode","PC Pin","-","3.75 VDC","0.5 VDC","1.1ms","0.1ms","-40°C ~ 100°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9091_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/9091%20SERIES.jpg,306-1267-ND,9091-05-11,Coto Technology,RELAY REED SPST 500MA 5V,4012,0,"8.99000","0","1","Tube","9091","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","10.0mA","Non Latching","Diode, EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.5ms","0.3ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/8L_series_reed_relay_datasheet1.pdf,//media.digikey.com/Renders/Coto%20Technology%20Renders/8L61%20Series.jpg,306-1272-ND,8L61-05-011,Coto Technology,RELAY REED SPDT 250MA 5V,1787,0,"8.99000","0","1","Bulk","8L","Active","Surface Mount","5VDC","SPDT (1 Form C)","250mA","100VAC, 100VDC - Max","25.0mA","Non Latching","Diode","J Lead","-","3.8 VDC","0.5 VDC","1ms","1.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9011_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9011-05-10,%209011-05-11.jpg",306-1130-ND,9011-05-10,Coto Technology,RELAY REED SPST 250MA 5V,9441,0,"9.11000","0","1","Bulk","9011","Active","Through Hole","5VDC","SPST-NO (1 Form A)","250mA","100VAC, 100VDC - Max","10.0mA","Non Latching","EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9104_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9104-05-10,%209104-05-11,%209104-12-10,%209104-12-11.jpg",306-1193-ND,9104-05-10,Coto Technology,RELAY REED SPST 500MA 5V,1528,0,"9.12000","0","1","Bulk","9104","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","1000VAC, 1000VDC - Max","28.6mA","Non Latching","EMI Shielded","PC Pin","-","3.75 VDC","0.5 VDC","0.75ms","0.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/8L_series_reed_relay_datasheet1.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/8L%20SERIES.jpg,306-1054-ND,8L41-24-111,Coto Technology,RELAY REED SPDT 250MA 24V,1852,0,"9.19000","0","1","Tube","8L","Active","Through Hole","24VDC","SPDT (1 Form C)","250mA","100VAC, 100VDC - Max","12.0mA","Non Latching","Diode, Electrostatic Shield","PC Pin","-","19.2 VDC","2 VDC","1ms","1.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9011_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9011-05-10,%209011-05-11.jpg",306-1133-ND,9011-12-11,Coto Technology,RELAY REED SPST 250MA 12V,3680,0,"9.82000","0","1","Tube","9011","Active","Through Hole","12VDC","SPST-NO (1 Form A)","250mA","100VAC, 100VDC - Max","16.0mA","Non Latching","Diode, EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-20°C ~ 85°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/33/3312185778e.pdf,//media.digikey.com/Photos/Standex-Meder%20Electronics/MFG_SHV05-1A85-78xxK.jpg,374-1412-5-ND,SHV12-1A85-78D4K,Standex-Meder Electronics,RELAY REED SPST 1A 12V,486,0,"9.91000","0","1","Tube","SHV","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","24.0mA","Non Latching","Diode","PC Pin","-","8.4 VDC","1.8 VDC","1.1ms","0.1ms","-40°C ~ 100°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9104_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9104-05-10,%209104-05-11,%209104-12-10,%209104-12-11.jpg",306-1194-ND,9104-05-11,Coto Technology,RELAY REED SPST 500MA 5V,16031,0,"9.98000","0","1","Bulk","9104","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","1000VAC, 1000VDC - Max","28.6mA","Non Latching","Diode, EMI Shielded","PC Pin","-","3.75 VDC","0.5 VDC","0.75ms","0.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9104_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9104-05-10,%209104-05-11,%209104-12-10,%209104-12-11.jpg",306-1196-ND,9104-12-11,Coto Technology,RELAY REED SPST 500MA 12V,8287,0,"9.98000","0","1","Bulk","9104","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","1000VAC, 1000VDC - Max","24.0mA","Non Latching","Diode, EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.75ms","0.5ms","-20°C ~ 85°C","-"
https://www.cynergy3.com/sites/default/files/S8%20series%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_S8_SERIES.jpg,725-1359-ND,S8-2405,Cynergy 3,RELAY REED SPST 1A 24V,1700,0,"10.22000","0","1","Bulk","S8","Active","Through Hole","24VDC","SPST-NO (1 Form A)","1A","300VAC, 350VDC - Max","15.5mA","Non Latching","-","PC Pin","-","19 VDC","4 VDC","1ms","0.5ms","-40°C ~ 85°C","Rhodium (Rh)"
https://cotorelay.com/wp-content/uploads/2014/09/9091_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9092-05-10,%209092-05-11,%209092-12-10,%209092-12-11.jpg",306-1183-ND,9092-05-10,Coto Technology,RELAY REED DPST 500MA 5V,3605,0,"10.98000","0","1","Tube","9092","Active","Through Hole","5VDC","DPST-NO (2 Form A)","500mA","200VAC, 200VDC - Max","13.3mA","Non Latching","EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.75ms","0.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/08/2200_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2204-05-401,%202204-05-411.JPG",306-1003-ND,2204-05-401,Coto Technology,RELAY REED SPST 500MA 5V,3774,0,"11.54000","0","1","Tube","2200","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","13.5mA","Non Latching","-","PC Pin","Sealed - Hermetically","3.8 VDC","0.4 VDC","0.5ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2300_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2332-12-000,%202332-12-010.jpg",306-1106-ND,2332-05-000,Coto Technology,RELAY REED DPST 500MA 5V,2277,0,"11.84000","0","1","Tray","2300","Active","Through Hole","5VDC","DPST-NO (2 Form A)","500mA","200VAC, 200VDC - Max","28.6mA","Non Latching","-","PC Pin","Sealed - Hermetically","3.8 VDC","0.4 VDC","0.5ms","0.15ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2300_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2332-12-000,%202332-12-010.jpg",306-1008-ND,2332-12-000,Coto Technology,RELAY REED DPST 500MA 12V,883,0,"11.84000","0","1","Tray","2300","Active","Through Hole","12VDC","DPST-NO (2 Form A)","500mA","200VAC, 200VDC - Max","12.0mA","Non Latching","-","PC Pin","Sealed - Hermetically","9 VDC","1 VDC","0.5ms","0.15ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/08/2200_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2204-05-401,%202204-05-411.JPG",306-1004-ND,2204-05-411,Coto Technology,RELAY REED SPST 500MA 5V,795,0,"11.84000","0","1","Tube","2200","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","13.5mA","Non Latching","-","PC Pin","Sealed - Hermetically","3.8 VDC","0.4 VDC","0.5ms","0.1ms","-20°C ~ 85°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/16/1612185000e.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/LI-SERIES.jpg,374-1110-ND,LI12-1A85,Standex-Meder Electronics,RELAY REED SPST 1A 12V,78,0,"12.20000","0","1","Tube","LI","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","17.5mA","Non Latching","-","PC Pin","-","8.4 VDC","1.8 VDC","1ms","0.1ms","-20°C ~ 70°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2900_series_reed_relay_datasheet2.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/2900-SERIES.jpg,306-1009-ND,2904-12-301,Coto Technology,RELAY REED SPST 500MA 12V,4362,0,"12.27000","0","1","Tube","2900","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","8.0mA","Non Latching","-","PC Pin","-","9 VDC","1 VDC","0.5ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/08/2200_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2204-05-401,%202204-05-411.JPG",306-1001-ND,2200-2301,Coto Technology,RELAY REED SPST 500MA 5V,1817,0,"12.66000","0","1","Tube","2200","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","150VAC, 150VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Hermetically","3.6 VDC","0.5 VDC","0.55ms","0.1ms","-20°C ~ 85°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/16/1612185000e.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/LI-SERIES.jpg,374-1296-ND,LI24-1A85,Standex-Meder Electronics,RELAY REED SPST 1A 24V,711,0,"12.96000","0","1","Tube","LI","Active","Through Hole","24VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","12.0mA","Non Latching","-","PC Pin","-","16.8 VDC","3.6 VDC","1ms","0.1ms","-20°C ~ 70°C","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_JWD-JWS&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/JWD-1%20SERIES.jpg,PB818-ND,JWD-171-17,TE Connectivity Potter & Brumfield Relays,RELAY REED SPST 500MA 5V,270,0,"13.68000","0","1","Tube","JWD","Active","Through Hole","5VDC","SPST-NC (1 Form B)","500mA","100VDC - Max","10.0mA","Non Latching","Diode","PC Pin","-","3.8 VDC","0.5 VDC","1.5ms","0.5ms","-35°C ~ 85°C","Ruthenium (Ru)"
https://cotorelay.com/wp-content/uploads/2014/09/9011_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9117-05-10,%209117-05-11.JPG",306-1181-ND,9117-05-10,Coto Technology,RELAY REED SPST 250MA 5V,32029,0,"13.77000","0","1","Bulk","9117","Active","Through Hole","5VDC","SPST-NO (1 Form A)","250mA","100VAC, 100VDC - Max","12.5mA","Non Latching","EMI Shielded","PC Pin","-","3.75 VDC","0.5 VDC","0.2ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9011_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9117-05-10,%209117-05-11.JPG",306-1182-ND,9117-05-11,Coto Technology,RELAY REED SPST 250MA 5V,18726,0,"13.95000","0","1","Bulk","9117","Active","Through Hole","5VDC","SPST-NO (1 Form A)","250mA","100VAC, 100VDC - Max","12.5mA","Non Latching","Diode, EMI Shielded","PC Pin","-","3.75 VDC","0.5 VDC","0.2ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9091_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9092-05-10,%209092-05-11,%209092-12-10,%209092-12-11.jpg",306-1185-ND,9092-05-11,Coto Technology,RELAY REED DPST 500MA 5V,3100,0,"14.68000","0","1","Tube","9092","Active","Through Hole","5VDC","DPST-NO (2 Form A)","500mA","200VAC, 200VDC - Max","13.3mA","Non Latching","Diode, EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.75ms","0.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2300_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/2342-12-000.jpg,306-1109-ND,2333-05-000,Coto Technology,RELAY REED 3PST 500MA 5V,1713,0,"14.77000","0","1","Tray","2300","Active","Through Hole","5VDC","3PST-NO (3 Form A)","500mA","200VAC, 200VDC - Max","28.6mA","Non Latching","-","PC Pin","Sealed - Hermetically","3.8 VDC","0.4 VDC","0.5ms","0.15ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9091_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9092-05-10,%209092-05-11,%209092-12-10,%209092-12-11.jpg",306-1186-ND,9092-12-11,Coto Technology,RELAY REED DPST 500MA 12V,3471,0,"15.44000","0","1","Tube","9092","Active","Through Hole","12VDC","DPST-NO (2 Form A)","500mA","200VAC, 200VDC - Max","16.0mA","Non Latching","Diode, EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.75ms","0.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/08/2200_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2204-05-401,%202204-05-411.JPG",306-1006-ND,2211-05-301,Coto Technology,RELAY REED SPDT 250MA 5V,4202,0,"16.29000","0","1","Tube","2200","Active","Through Hole","5VDC","SPDT (1 Form C)","250mA","100VAC, 100VDC - Max","21.7mA","Non Latching","-","PC Pin","Sealed - Hermetically","3.8 VDC","0.4 VDC","1ms","2ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2300_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2341-05-000,%202341-05-010,%202341-05-020.JPG",306-1108-ND,2341-12-000,Coto Technology,RELAY REED SPDT 500MA 12V,1919,0,"16.50000","0","1","Tray","2300","Active","Through Hole","12VDC","SPDT (1 Form C)","500mA","200VAC, 200VDC - Max","12.0mA","Non Latching","-","PC Pin","Sealed - Hermetically","9 VDC","1 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2300_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2341-05-000,%202341-05-010,%202341-05-020.JPG",306-1107-ND,2341-05-000,Coto Technology,RELAY REED SPDT 500MA 5V,282,0,"16.50000","0","1","Tray","2300","Active","Through Hole","5VDC","SPDT (1 Form C)","500mA","200VAC, 200VDC - Max","21.7mA","Non Latching","-","PC Pin","Sealed - Hermetically","3.8 VDC","0.4 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2300_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/2342-12-000.jpg,306-1111-ND,2342-05-000,Coto Technology,RELAY REED DPDT 250MA 5V,6929,0,"16.66000","0","1","Tray","2300","Active","Through Hole","5VDC","DPDT (2 Form C)","250mA","100VAC, 100VDC - Max","28.6mA","Non Latching","-","PC Pin","Sealed - Hermetically","3.8 VDC","0.4 VDC","1.5ms","2ms","-20°C ~ 85°C","-"
