Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Color","Style","Voltage - Input","Current - Input","Voltage - Output","Current - Output","Turn On Time","Turn Off Time","Features"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73G-IT,73L-IT.pdf",//media.digikey.com/photos/Grayhill%20Photos/73G-ITCK.jpg,GH3026-ND,73G-ITCK,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73(L,G)-II.pdf","//media.digikey.com/photos/Grayhill%20Photos/73G-IV5B,IV10B,%20IVAC240,%20IV100M,%20IV10,%20IV50M,%20IV1,%20IVAC120,%20II420,%20ITP590,%20II5000.jpg",GH3023-ND,73G-II420,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73(L,G)-IV.pdf","//media.digikey.com/photos/Grayhill%20Photos/73G-IV5B,IV10B,%20IVAC240,%20IV100M,%20IV10,%20IV50M,%20IV1,%20IVAC120,%20II420,%20ITP590,%20II5000.jpg",GH3020-ND,73G-IV10B,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73(L,G)-IV.pdf","//media.digikey.com/photos/Grayhill%20Photos/73G-IV5B,IV10B,%20IVAC240,%20IV100M,%20IV10,%20IV50M,%20IV1,%20IVAC120,%20II420,%20ITP590,%20II5000.jpg",GH3015-ND,73G-IV100M,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73G-OV,%2073L-OV.pdf","//media.digikey.com/photos/Grayhill%20Photos/73G-OV10,73G-OV10B,73G-OI420,73G-OI020,73G-OV5.jpg",GH3010-ND,73G-OV10,Grayhill Inc.,ANALOG OUTPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Output Module","Orange","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73(L,G)-IV.pdf","//media.digikey.com/photos/Grayhill%20Photos/73G-IV5B,IV10B,%20IVAC240,%20IV100M,%20IV10,%20IV50M,%20IV1,%20IVAC120,%20II420,%20ITP590,%20II5000.jpg",GH3022-ND,73G-IVAC240,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/RTD%20Input%20Modules.pdf,-,GH3030-ND,73G-ITR100,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73G-IT,73L-IT.pdf",//media.digikey.com/photos/Grayhill%20Photos/73G-ITCT.jpg,GH3028-ND,73G-ITCT,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73(L,G)-II.pdf","//media.digikey.com/photos/Grayhill%20Photos/73G-IV5B,IV10B,%20IVAC240,%20IV100M,%20IV10,%20IV50M,%20IV1,%20IVAC120,%20II420,%20ITP590,%20II5000.jpg",GH3024-ND,73G-II5000,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73(L,G)-IV.pdf","//media.digikey.com/photos/Grayhill%20Photos/73G-IV5B,IV10B,%20IVAC240,%20IV100M,%20IV10,%20IV50M,%20IV1,%20IVAC120,%20II420,%20ITP590,%20II5000.jpg",GH3016-ND,73G-IV1,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73(L,G)-IV.pdf","//media.digikey.com/photos/Grayhill%20Photos/73G-IV5B,IV10B,%20IVAC240,%20IV100M,%20IV10,%20IV50M,%20IV1,%20IVAC120,%20II420,%20ITP590,%20II5000.jpg",GH3014-ND,73G-IV50M,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73(L,G)-IV.pdf","//media.digikey.com/photos/Grayhill%20Photos/73G-IV5B,IV10B,%20IVAC240,%20IV100M,%20IV10,%20IV50M,%20IV1,%20IVAC120,%20II420,%20ITP590,%20II5000.jpg",GH3021-ND,73G-IVAC120,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/73G-IT,73L-IT.pdf",//media.digikey.com/photos/Grayhill%20Photos/73G-ITCR.jpg,GH3027-ND,73G-ITCR,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
-,"//media.digikey.com/photos/Grayhill%20Photos/73G-IV5B,IV10B,%20IVAC240,%20IV100M,%20IV10,%20IV50M,%20IV1,%20IVAC120,%20II420,%20ITP590,%20II5000.jpg",GH3029-ND,73G-ITP590,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","1","73","Obsolete","Analog Input Module","Blue","G5","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP_Series.pdf,-,CC1234-ND,DMP6101A,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","DMP","Obsolete","DC Input Module","Black","SIP","24VDC","34mA","5VDC","18mA","5ms","5ms","Epoxy Coated"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP_Series.pdf,-,CC1235-ND,DMP6201A,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","10","DMP","Obsolete","AC Input Module","Black","SIP","120VAC","6mA","5VDC","16mA","20ms","20ms","Epoxy Coated"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP_Series.pdf,-,CC1236-ND,DMP6202A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","DMP","Obsolete","AC Input Module","Black","SIP","240VAC","5mA","5VDC","16mA","20ms","20ms","Epoxy Coated"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP_Series.pdf,//media.digikey.com/photos/Crydom%20Photos/DMP6301A.jpg,CC1237-ND,DMP6301A,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","DMP","Obsolete","DC Output Module","Black","SIP","5VDC","-","3 ~ 60VDC","3A","0.50ms","0.50ms","Epoxy Coated"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_CMX%20Series.jpg,CC1238-ND,DMP6402A,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","DMP","Obsolete","AC Output Module","Black","SIP","5VDC","-","24 ~ 280VAC","3A","1/2 Cycle","1/2 Cycle","Epoxy Coated"
http://www.grayhill.com/assets/1/7/IO_Mod_DC_Input.pdf,//media.digikey.com/Photos/Grayhill%20Photos/70L-IDC.JPG,GH3060-ND,70L-IDCG,Grayhill Inc.,AC/DC INPUT MODULE 35-60V,0,0,"Obsolete","0","1","70","Obsolete","AC/DC Input Module","Gray","OpenLine®","35 ~ 60VAC/DC","6mA","5VDC","6mA","10ms","10ms","2 Channel, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/ODC,%20(S)MODC,%20X4ODC%20Series.pdf",-,X4ODC24-ND,X4ODC24,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","X4ODC","Obsolete","DC Output Module","Red","X4","24VDC","15mA","3 ~ 60VDC","3A","0.05ms","0.10ms","Hold Down Screw, Fused, Status LED(s)"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3tb.pdf,-,G3TBODX03PMUSDC42-ND,G3TBODX03PMUSDC42,Omron Automation and Safety,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","G3TB","Obsolete","DC Output Module","Red","Mini","-","5mA","4 ~ 60VDC","3A","0.50ms","2ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/RTD%20Input%20Modules.pdf,-,73L-ITR4100-ND,73L-ITR4100,Grayhill Inc.,ANALOG INPUT MODULE,0,0,"Obsolete","0","14","73","Obsolete","Analog Input Module","Gray","OpenLine®","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-IAC5%20AC~DC120,%20G3TC-IAC-5A%20AC~DC240,%20G3TC-IAC-15%20AC%20DC120,%20G3TC-IAC-24%20AC%20DC120.jpg",Z2018-ND,G3TC-IAC5A AC/DC 240,Omron Automation and Safety,AC INPUT MODULE 240V,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Input Module","Yellow","Standard","240VAC","5mA","5VDC","18mA","20ms","20ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-IAC5%20AC~DC120,%20G3TC-IAC-5A%20AC~DC240,%20G3TC-IAC-15%20AC%20DC120,%20G3TC-IAC-24%20AC%20DC120.jpg",Z2019-ND,G3TC-IAC15 AC/DC 120,Omron Automation and Safety,AC INPUT MODULE 120V,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Input Module","Yellow","Standard","120VAC","5mA","15VDC","15mA","20ms","20ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-IAC5%20AC~DC120,%20G3TC-IAC-5A%20AC~DC240,%20G3TC-IAC-15%20AC%20DC120,%20G3TC-IAC-24%20AC%20DC120.jpg",Z2020-ND,G3TC-IAC24 AC/DC 120,Omron Automation and Safety,AC INPUT MODULE 120V,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Input Module","Yellow","Standard","120VAC","5mA","24VDC","12mA","20ms","20ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-IAC5%20AC~DC120,%20G3TC-IAC-5A%20AC~DC240,%20G3TC-IAC-15%20AC%20DC120,%20G3TC-IAC-24%20AC%20DC120.jpg",Z2021-ND,G3TC-IAC5 AC/DC 120,Omron Automation and Safety,AC INPUT MODULE 120V,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Input Module","Yellow","Standard","120VAC","5mA","5VDC","18mA","20ms","20ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-IDC5-DC~AC24,%20G3TC-IDC15-DC~AC24,%20G3TC-IDC24-DC~AC24.jpg",Z2022-ND,G3TC-IDC15 DC/AC 24,Omron Automation and Safety,DC INPUT MODULE 24V,0,0,"Obsolete","0","1","G3TC","Obsolete","DC Input Module","White","Standard","24VDC","25mA","15VDC","15mA","5ms","5ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-IDC5-DC~AC24,%20G3TC-IDC15-DC~AC24,%20G3TC-IDC24-DC~AC24.jpg",Z2024-ND,G3TC-IDC5 DC/AC 24,Omron Automation and Safety,DC INPUT MODULE 24V,0,0,"Obsolete","0","1","G3TC","Obsolete","DC Input Module","White","Standard","24VDC","25mA","5VDC","18mA","5ms","5ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-OAC5-DC5,%20G3TC-OAC15-DC15,%20G3TC-OAC24-D24,%20G3TCOAC5ADC5.jpg",Z2025-ND,G3TC-OAC15 DC15,Omron Automation and Safety,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Output Module","Black","Standard","15VDC","18mA","75 ~ 140VAC","3A","1/2 Cycle + 1ms","1/2 Cycle + 1ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-OAC5-DC5,%20G3TC-OAC15-DC15,%20G3TC-OAC24-D24,%20G3TCOAC5ADC5.jpg",Z2026-ND,G3TC-OAC24 DC24,Omron Automation and Safety,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Output Module","Black","Standard","24VDC","18mA","75 ~ 140VAC","3A","1/2 Cycle + 1ms","1/2 Cycle + 1ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-OAC5-DC5,%20G3TC-OAC15-DC15,%20G3TC-OAC24-D24,%20G3TCOAC5ADC5.jpg",Z2027-ND,G3TC-OAC5 DC5,Omron Automation and Safety,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Output Module","Black","Standard","5VDC","18mA","75 ~ 140VAC","3A","1/2 Cycle + 1ms","1/2 Cycle + 1ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-OAC5-DC5,%20G3TC-OAC15-DC15,%20G3TC-OAC24-D24,%20G3TCOAC5ADC5.jpg",Z2028-ND,G3TC-OAC5A DC5,Omron Automation and Safety,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Output Module","Black","Standard","5VDC","18mA","75 ~ 280VAC","3A","1/2 Cycle + 1ms","1/2 Cycle + 1ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-ODC5-DC5,%20G3TC-ODC5A-DC5,%20G3TC-ODC15-DC15,%20G3TC-ODC24-DC24.jpg",Z2029-ND,G3TC-ODC15 DC15,Omron Automation and Safety,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TC","Obsolete","DC Output Module","Red","Standard","15VDC","18mA","5 ~ 60VDC","3A","0.05ms","0.05ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-ODC5-DC5,%20G3TC-ODC5A-DC5,%20G3TC-ODC15-DC15,%20G3TC-ODC24-DC24.jpg",Z2030-ND,G3TC-ODC24 DC24,Omron Automation and Safety,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TC","Obsolete","DC Output Module","Red","Standard","24VDC","18mA","5 ~ 60VDC","3A","0.05ms","0.05ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-ODC5-DC5,%20G3TC-ODC5A-DC5,%20G3TC-ODC15-DC15,%20G3TC-ODC24-DC24.jpg",Z2031-ND,G3TC-ODC5 DC5,Omron Automation and Safety,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TC","Obsolete","DC Output Module","Red","Standard","5VDC","18mA","5 ~ 60VDC","3A","0.05ms","0.05ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-ODC5-DC5,%20G3TC-ODC5A-DC5,%20G3TC-ODC15-DC15,%20G3TC-ODC24-DC24.jpg",Z2032-ND,G3TC-ODC5A DC5,Omron Automation and Safety,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","1","G3TC","Obsolete","DC Output Module","Red","Standard","5VDC","18mA","5 ~ 200VDC","1A","0.10ms","0.75ms","Hold Down Screw"
-,-,5535868-ND,5535868,Phoenix Contact,OUTPUT MODULE,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf",-,6101-ND,6101,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","6","Obsolete","DC Input Module","White","Standard","24VDC","34mA","5VDC","18mA","5ms","5ms","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf",-,6101A-ND,6101A,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","6","Obsolete","DC Input Module","White","Standard","24VDC","34mA","5VDC","18mA","5ms","5ms","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf",-,6131-ND,6131,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","6","Obsolete","DC Input Module","White","Standard","24VDC","16mA","15VDC","14mA","5ms","5ms","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf",-,6201A-ND,6201A,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","10","6","Obsolete","AC Input Module","Yellow","Standard","120VAC","6mA","5VDC","16mA","20ms","20ms","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf",-,6202A-ND,6202A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","6","Obsolete","AC Input Module","Yellow","Standard","240VAC","5mA","5VDC","16mA","20ms","20ms","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf",-,6232-ND,6232,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","6","Obsolete","AC Input Module","Yellow","Standard","240VAC","8mA","15VDC","16mA","20ms","20ms","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf",//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,6301A-ND,6301A,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","6","Obsolete","DC Output Module","Red","Standard","5VDC","-","3 ~ 60VDC","3A","0.50ms","0.50ms","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf","//media.digikey.com/photos/Crydom%20Photos/6412,%206421.jpg",6401A-ND,6401A,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","6","Obsolete","AC Output Module","Black","Standard","5VDC","-","24 ~ 280VAC","3A","1/2 Cycle","1/2 Cycle","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf","//media.digikey.com/photos/Crydom%20Photos/6412,%206421.jpg",6402A-ND,6402A,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","6","Obsolete","AC Output Module","Black","Standard","5VDC","-","24 ~ 280VAC","3A","1/2 Cycle","1/2 Cycle","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",-,IAC15A-ND,IAC15A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","IAC","Obsolete","AC Input Module","Yellow","Standard","240VAC","8mA","15VDC","16mA","20ms","30ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_input.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_IAC24.jpg,IAC24A-ND,IAC24A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","25","IAC","Obsolete","AC Input Module","Yellow","Standard","240VAC","5mA","24VDC","16mA","20ms","20ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/quad_input_modules.pdf,"//media.digikey.com/photos/Crydom%20Photos/IAC5AQ,%20IAC5AQ.jpg",CC1637-ND,IAC5AQ,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","QUAD","Obsolete","AC Input Module","Yellow","Quad","240VAC","5mA","5VDC","16mA","20ms","20ms","Hold Down Screw, Status LED(s)"
http://www.crydom.com/en/products/catalog/quad_input_modules.pdf,"//media.digikey.com/photos/Crydom%20Photos/IAC5AQ,%20IAC5AQ.jpg",CC1636-ND,IAC5Q,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","10","QUAD","Obsolete","AC Input Module","Yellow","Quad","120VAC","6mA","5VDC","16mA","20ms","20ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",-,IDC15D-ND,IDC15D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","IDC","Obsolete","DC Input Module","White","Standard","24VDC","32mA","15VDC","16mA","0.30ms","0.60ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_input.pdf,-,IDC24D-ND,IDC24D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","IDC","Obsolete","DC Input Module","White","Standard","24VDC","32mA","24VDC","14mA","0.30ms","0.60ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/quad_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_IDC5BQ.jpg,CC1639-ND,IDC5BQ,Sensata-Crydom,DC INPUT MODULE 5-32V,0,0,"Obsolete","0","10","QUAD","Obsolete","DC Input Module","White","Quad","5 ~ 32VDC","68mA","5VDC","16mA","0.05ms","0.10ms","Hold Down Screw, Status LED(s)"
http://www.crydom.com/en/products/catalog/quad_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_IDC5BQ.jpg,CC1638-ND,IDC5Q,Sensata-Crydom,DC INPUT MODULE 12-60V,0,0,"Obsolete","0","10","QUAD","Obsolete","DC Input Module","White","Quad","12 ~ 60VDC","34mA","5VDC","16mA","1ms","1ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",//media.digikey.com/Photos/Crydom%20Photos/MFG_M-IAC24.jpg,MIAC15-ND,M-IAC15,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","10","M","Obsolete","AC Input Module","Yellow","Mini","120VAC","10mA","15VDC","16mA","20ms","30ms","-"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",//media.digikey.com/Photos/Crydom%20Photos/MFG_M-IAC24.jpg,MIAC15A-ND,M-IAC15A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","M","Obsolete","AC Input Module","Yellow","Mini","240VAC","8mA","15VDC","16mA","20ms","30ms","-"
http://www.crydom.com/en/products/catalog/m_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-IAC24.jpg,MIAC24-ND,M-IAC24,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","25","M","Obsolete","AC Input Module","Yellow","Mini","120VAC","6mA","24VDC","16mA","20ms","20ms","-"
http://www.crydom.com/en/products/catalog/m_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-IAC24.jpg,MIAC24A-ND,M-IAC24A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","25","M","Obsolete","AC Input Module","Yellow","Mini","240VAC","5mA","24VDC","16mA","20ms","20ms","-"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",-,MIDC15-ND,M-IDC15,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","M","Obsolete","DC Input Module","White","Mini","24VDC","16mA","15VDC","16mA","1ms","1ms","-"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",-,MIDC15D-ND,M-IDC15D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","M","Obsolete","DC Input Module","White","Mini","24VDC","32mA","15VDC","16mA","0.30ms","0.60ms","-"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",//media.digikey.com/Photos/Crydom%20Photos/MFG_M-IDC24.jpg,MIDC24D-ND,M-IDC24D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","M","Obsolete","DC Input Module","White","Mini","24VDC","32mA","24VDC","14mA","0.30ms","0.60ms","-"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/OAC,(S)MOAC,X4OAC_Rev07.pdf",//media.digikey.com/Photos/Crydom%20Photos/MFG_M-OAC24.jpg,MOAC15-ND,M-OAC15,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","M","Obsolete","AC Output Module","Black","Mini","15VDC","20mA","12 ~ 140VAC","3A","1/2 Cycle","1/2 Cycle","-"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/OAC,(S)MOAC,X4OAC_Rev07.pdf",//media.digikey.com/Photos/Crydom%20Photos/MFG_M-OAC24.jpg,MOAC15A-ND,M-OAC15A,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","M","Obsolete","AC Output Module","Black","Mini","15VDC","20mA","24 ~ 280VAC","3A","1/2 Cycle","1/2 Cycle","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-OAC24.jpg,MOAC24A-ND,M-OAC24A,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","M","Obsolete","AC Output Module","Black","Mini","24VDC","13mA","3 ~ 250VDC","3.5A","8.33ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-ODC15.jpg,MODC15-ND,M-ODC15,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","M","Obsolete","DC Output Module","Red","Mini","15VDC","20mA","3 ~ 60VDC","3A","0.05ms","0.10ms","-"
