Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Mounting Type","Relay Type","Function","Circuit","Delay Time","Contact Rating @ Voltage","Voltage - Supply","Termination Style","Timing Adjustment Method","Timing Initiate Method"
http://us.idec.com/Common/Download.aspx?d=32030,//media.digikey.com/Photos/IDEC/MFG_RTE-P2AD24.jpg,1885-1066-ND,RTE-P1AD24,IDEC,RELAY TIME DELAY 600HRS 10A 240V,8,0,"48.18000","0","1","RTE","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 600 Hrs","10A @ 240VAC/30VDC","24VAC/DC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
https://industrial.omron.us/en/media/H3DT_Datasheet_en_201603_M090-E1-01_tcm849-112368.pdf,//media.digikey.com/photos/Omron%20Auto/H3DT-A1-AC%5EDC24-240.jpg,Z5806-ND,H3DT-A1 AC/DC24-240,Omron Automation and Safety,RELAY TIME DELAY 1200HRS DIN RL,34,0,"48.20000","0","1","H3DT","Active","DIN Rail","Solid State Relay","On-Delay","SPDT (1 Form C)","0.1 Sec ~ 1200 Hrs","-","24 ~ 240VAC/DC","Spring Terminal","Screwdriver Slot","Input Voltage"
https://industrial.omron.us/en/media/H3DT_Datasheet_en_201603_M090-E1-01_tcm849-112368.pdf,//media.digikey.com/photos/Omron%20Auto/H3DT-A2-AC%5EDC24-240.jpg,Z5807-ND,H3DT-A2 AC/DC24-240,Omron Automation and Safety,RELAY TIME DELAY 1200HRS DIN RL,30,36,"48.20000","0","1","H3DT","Active","DIN Rail","Solid State Relay","On-Delay","DPDT (2 Form C)","0.1 Sec ~ 1200 Hrs","-","24 ~ 240VAC/DC","Spring Terminal","Screwdriver Slot","Input Voltage"
http://www.altechcorp.com/Timers/AltechUniversalDigitalMulti-Timer(NEW).pdf,//media.digikey.com/Photos/Altech-Corporation/AMTAS-S1.jpg,1920-1410-ND,AMTAS-S1,Altech Corporation,RELAY TIME DELAY 100HRS 8A 240V,28,97,"51.11000","0","1","AMT","Active","DIN Rail","Mechanical Relay","Repeat Cycle","SPDT (1 Form C)","0.1 Sec ~ 100 Hrs","8A @ 240VAC","12 ~ 265VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
http://media.crouzet.com/datasheets/english/timers-din-rail-mount-17-5-mm-1-solid-state-relay-0-7a-mas5-Part%20number-88827014.pdf,//media.digikey.com/Photos/Crouzet%20Photos/88827014.JPG,966-1787-ND,88827014,Crouzet,RELAY TIME DELAY 100HRS DIN RL,22,0,"53.64000","0","1","MAS5","Active","DIN Rail","Solid State Relay","On-Delay","-","0.1 Sec ~ 100 Hrs","-","24 ~ 240VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage, Trigger Signal"
http://www.crydom.com/en/products/catalog/s1_dr_timer.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRT-Series.jpg,CC2037-ND,DRTH06D06,Sensata-Crydom,RELAY TIME DELAY 6A 48V DIN RAIL,34,0,"61.30000","0","1","DRT","Active","DIN Rail","Solid State Relay","Interval","SPST-NO (1 Form A)","-","6A @ 48VDC","12 ~ 24VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
http://www.crydom.com/en/products/catalog/s1_dr_timer.pdf,//media.digikey.com/photos/Crydom%20Photos/DRTC24D06.JPG,CC2520-ND,DRTA06D06,Sensata-Crydom,RELAY TIME DELAY SSR,21,0,"61.30000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-"
http://www.crydom.com/en/products/catalog/s1_dr_timer.pdf,//media.digikey.com/photos/Crydom%20Photos/DRTC24D06.JPG,CC2522-ND,DRTC06D06,Sensata-Crydom,RELAY TIME DELAY SSR,14,0,"61.30000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-"
https://industrial.omron.us/en/media/H3DT_Datasheet_en_201603_M090-E1-01_tcm849-112368.pdf,//media.digikey.com/Photos/Omron%20Auto/H3DT-N2-AC%5EDC24-240.jpg,Z5813-ND,H3DT-N1 AC/DC24-240,Omron Automation and Safety,RELAY TIME DELAY 1200HRS DIN RL,75,65,"64.26000","0","1","H3DT","Active","DIN Rail","Solid State Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 1200 Hrs","-","24 ~ 240VAC/DC","Spring Terminal","Screwdriver Slot","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/88827zzz.pdf,//media.digikey.com/Photos/Crouzet%20Photos/88827125.JPG,966-1557-ND,88827125,Crouzet,RELAY TIME DELAY 100HRS 8A 250V,12,0,"69.72000","0","1","MBR1","Active","DIN Rail","Mechanical Relay","One Shot","SPDT (1 Form C)","0.1 Sec ~ 100 Hrs","8A @ 250VAC","24 ~ 240VAC, 24VDC","Screw Terminal","Screwdriver Slot","Input Voltage, Trigger Signal"
http://select.phoenixcontact.com/phoenix/dwld/db_en_etd_bl_1t_off_cc__103617_en_02.pdf?cp=y&asid2=955854940974722,//media.digikey.com/photos/Phoenix%20Photos/2917450.JPG,277-4930-ND,2917450,Phoenix Contact,RELAY TIME DELAY 10SEC 6A 250V,32,290,"73.06000","0","1","ETD-BL-1T","Active","DIN Rail","Mechanical Relay","Off-Delay","SPDT (1 Form C)","0.1 Sec ~ 10 Sec","6A @ 250VAC","24VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
http://select.phoenixcontact.com/phoenix/dwld/db_en_etd_bl_1t_f__103619_en_02.pdf?cp=y&asid2=012954646934527,//media.digikey.com/Photos/Phoenix%20Photos/2917492.JPG,277-5212-ND,2917492,Phoenix Contact,RELAY TIME DELAY 10SEC 6A 250V,13,0,"73.06000","0","1","ETD-BL-1T","Active","DIN Rail","Mechanical Relay","Repeat Cycle","SPDT (1 Form C)","0.1 Sec ~ 10 Sec","6A @ 250VAC","24VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3ds_ds_e_5_2_csm88.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/H3DS-AL%20AC24-230^DC24-48.jpg,Z2392-ND,H3DS-AL AC24-230/DC24-48,Omron Automation and Safety,RELAY TIME DELAY 120HRS 5A 250V,27,209,"73.74000","0","1","H3DS-A","Active","DIN Rail","Mechanical Relay","On-Delay","SPDT (1 Form C)","0.1 Sec ~ 120 Hrs","5A @ 250VAC","24 ~ 230VAC, 24 ~ 48VDC","Screw Terminal","Screwdriver Slot","Input Voltage, Trigger Signal"
http://media.crouzet.com/datasheets/english/timers-essential-series-17-5-mm-1-relay-5a-emer8-Part%20number-88829198.pdf,//media.digikey.com/Photos/Crouzet%20Photos/88829198.JPG,966-1566-ND,88829198,Crouzet,RELAY TIME DELAY 20HRS 5A 250V,60,0,"74.34000","0","1","EMER8","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 20 Hrs","5A @ 250VAC","24 ~ 240VAC, 12 ~ 240VDC","Screw Terminal","Hand Dial","Input Voltage, Trigger Signal"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_63010_0006_en_pm4hw.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PM4HW-H-AC240VW.jpg,1110-3189-ND,PM4HW-H-AC240VW,Panasonic Industrial Automation Sales,RELAY TIME DELAY 500HRS 5A 250V,27,0,"76.00000","0","1","PM4H-W","Active","Socketable","Mechanical Relay","Repeat Cycle, Twin Timer","DPDT (2 Form C)","0.1 Sec ~ 500 Hrs","5A @ 250VAC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/BM1R_DS.pdf,//media.digikey.com/Photos/Crouzet%20Photos/MFG_BM1R16MV1.jpg,966-1825-ND,BM1R16MV1,Crouzet,RELAY TIME DELAY 240HRS 16A 250V,76,0,"76.47000","0","1","BM1R","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.5 Sec ~ 240 Hrs","16A @ 250VAC","12 ~ 240VAC/DC","Screw Terminal","Hand Dial","Input Voltage"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2905813,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2905813.jpg,277-14893-ND,2905813,Phoenix Contact,RELAY TIME DELAY 1HR 5A 250V DIN,62,0,"77.02000","0","1","ETD-BL-1T","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.05 Sec ~ 1 Hr","5A @ 250VAC","24 ~ 240VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HL8-DC24V.jpg,1110-3287-ND,LT4HL8-DC24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 999.9HR 5A 250V,13,0,"80.00000","0","1","LT4H-L","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.001 Sec ~ 999.9 Hrs","5A @ 250VAC","12 ~ 24VDC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tds_tdsh_tdsl_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TDM-TDS-Series.jpg,F10675-ND,TDS120AL,Littelfuse Inc.,RELAY TIME DELAY 1023S 10A 120V,9,0,"80.29000","0","1","TDS","Active","Socketable","Mechanical Relay","One Shot","SPDT (1 Form C)","1 Sec ~ 1023 Sec","10A @ 120/240VAC","120VAC","Plug In, 8 Pin (Octal)","DIP Switches","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdus_tdush_tdusl_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TDUS3002A.JPG,F10686-ND,TDUS3002A,Littelfuse Inc.,RELAY TIME DELAY 1023SEC CHASSIS,6,0,"83.09000","0","1","TDUS","Active","Chassis Mount","Solid State Relay","One Shot","SPST-NO (1 Form A)","1 Sec ~ 1023 Sec","-","12 ~ 24VDC","Quick Connect - 0.250"" (6.3mm)","DIP Switches","Input Voltage, Trigger Signal"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/H3FA%20Series.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3FA%20SERIES.JPG,Z3012-ND,H3FA-AU-DC12V,Omron Automation and Safety,RELAY TIME DELAY 10MIN 3A 250V,59,120,"84.27000","0","1","H3FA","Active","Through Hole","Mechanical Relay","Off-Delay","DPST-NO/NC (1 Form A and B)","0.1 Sec ~ 10 Min","3A @ 250VAC","12VDC","PC Pin","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.gavazzionline.com/pdf/DMB51CM.eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/DMB51-Series_DMB51Cx24.jpg,1864-1130-ND,DMB51CM24,Carlo Gavazzi Inc.,RELAY TIME DELAY 100HRS 5A 250V,45,0,"85.69000","0","1","DMB51","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 100 Hrs","5A @ 250VAC","24 ~ 240VAC, 24VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3rn_ds_e_3_2_csm91.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3RN%20SERIES.JPG,Z2398-ND,H3RN-1 DC24,Omron Automation and Safety,RELAY TIME DELAY 10MIN 3A 250V,35,42,"94.80000","0","1","H3RN","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 10 Min","3A @ 250VAC","24VDC","Plug In","Thumbwheel Switches","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3ds_ds_e_5_2_csm88.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/H3DS-ML%20AC24-230^DC24-48.jpg,Z2393-ND,H3DS-ML AC24-230/DC24-48,Omron Automation and Safety,RELAY TIME DELAY 120HRS 5A 250V,24,235,"94.80000","0","1","H3DS-M","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 120 Hrs","5A @ 250VAC","24 ~ 230VAC, 24 ~ 48VDC","Screw Terminal","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdr_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TDR4A22.JPG,F10674-ND,TDR4A33,Littelfuse Inc.,RELAY TIME DELAY 10230S 10A 120V,6,0,"98.71000","0","1","TDR","Active","Socketable","Mechanical Relay","Repeat Cycle","DPDT (2 Form C)","10 Sec ~ 10230 Sec","10A @ 120/240VAC","120VAC","Plug In, 8 Pin (Octal)","DIP Switches","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3dk_l118-e1_7_3_csm2645.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3DK-M%20SERIES.jpg,Z3328-ND,H3DK-M1 AC/DC24-240,Omron Automation and Safety,RELAY TIME DELAY 1200HRS 5A 250V,6,154,"102.29000","0","1","H3DK-M","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 1200 Hrs","5A @ 250VAC","24 ~ 240VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4hw.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HW-AC240VS.jpg,1110-3328-ND,LT4HW-AC240VS,Panasonic Industrial Automation Sales,RELAY TIME DELAY 9999HRS 5A 250V,12,0,"104.00000","0","1","LT4H-W","Active","Panel Mount","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.01 Sec ~ 9999 Hrs","5A @ 250VAC","100 ~ 240VAC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4hw.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HW8-AC240V.JPG,1110-3288-ND,LT4HW8-AC240V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 9999HRS 5A 250V,8,0,"104.00000","0","1","LT4H-W","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.01 Sec ~ 9999 Hrs","5A @ 250VAC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4hw.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HW-DC24VS.jpg,1110-2519-ND,LT4HW-DC24VS,Panasonic Industrial Automation Sales,RELAY TIME DELAY 9999HRS 5A 250V,7,0,"104.00000","0","1","LT4H-W","Active","Panel Mount","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.01 Sec ~ 9999 Hrs","5A @ 250VAC","12 ~ 24VDC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4hw.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HW-AC240V.JPG,1110-3110-ND,LT4HW-AC240V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 9999HRS 5A 250V,6,0,"104.00000","0","1","LT4H-W","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.01 Sec ~ 9999 Hrs","5A @ 250VAC","100 ~ 240VAC","Plug In, 11 Pin (Octal)","Up/Down Digit Keys","Input Voltage"
https://industrial.omron.us/en/media/H3Y_H3Y-B_H3YN_H3YN-B_Datasheet_en_201603_M25I-E-01_tcm849-113625.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3YN-2%20DC24.JPG,Z3209-ND,H3YN-2 DC24,Omron Automation and Safety,RELAY TIME DELAY 10MIN 5A 250V,8,114,"104.02000","0","1","H3YN","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 10 Min","5A @ 250VAC","24VDC","Plug In","Hand Dial","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_asqu_astu_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/ASQUA3.jpg,F10500-ND,ASQUA3,Littelfuse Inc.,RELAY TIME DELAY 100MIN DIN RL,8,0,"107.14000","0","1","ASQU","Active","DIN Rail","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.1 Sec ~ 100 Min","-","24 ~ 240VAC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tru_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TRU3.jpg,F10696-ND,TRU3,Littelfuse Inc.,RELAY TIME DELAY 1000M 10A 120V,14,0,"108.56000","0","1","TRU","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 1000 Min","10A @ 120/240VAC","19 ~ 264VAC, 19 ~ 30VDC","Plug In, 11 Pin (Octal)","Hand Dial","Input Voltage, Trigger Signal"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/SyrlineDigital_TMR48D_DS.pdf,//media.digikey.com/Photos/Crouzet%20Photos/MFG_MDExxx.jpg,966-1881-ND,MDE1R05MVA,Crouzet,RELAY TIME DELAY 9999HRS 5A 250V,13,0,"114.12000","0","1","TMR48D","Active","Socketable","-","Programmable (Multi-Function)","SPDT (1 Form C)","0.001 Sec ~ 9999 Hrs","5A @ 250VAC","100 ~ 240VAC/DC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage"
http://industrial.omron.com.br/uploads/arquivos/H3BA-N.pdf,//media.digikey.com/Photos/Omron%20Auto/H3BA-N8H-DC24V.jpg,Z6343-ND,H3BA-N8H DC24V,Omron Automation and Safety,RELAY TIME DELAY 300HRS 5A 250V,16,7,"116.01000","0","1","H3BA-N","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.05 Sec ~ 300 Hrs","5A @ 250VAC","24VDC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
-,//media.digikey.com/Photos/Omron%20Auto/H3Y-2-AC200-230-10S.jpg,Z9615-ND,H3Y-2 DC24 10S,Omron Automation and Safety,RELAY TIME DELAY 10SEC 5A 250V,10,31,"118.50000","0","1","H3Y","Active","Socketable","Mechanical Relay","Off-Delay, On-Delay","DPDT (2 Form C)","0.5 Sec ~ 10 Sec","5A @ 250VAC","24VDC","Plug In","Hand Dial","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3dk_l118-e1_7_3_csm2645.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3DK-M%20SERIES.jpg,Z3329-ND,H3DK-M2 AC/DC24-240,Omron Automation and Safety,RELAY TIME DELAY 1200HRS 5A 250V,10,0,"118.50000","0","1","H3DK-M","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 1200 Hrs","5A @ 250VAC","24 ~ 240VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://assets.omron.com/m/541b101861257edf/original/H3CR-A-F-G-H-Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/H3CR-F8N%20AC24-48%5EDC12-48.JPG,Z4296-ND,H3CRF8AC2448DC1248,Omron Automation and Safety,RELAY TIME DELAY 30HRS 5A 250V,19,80,"130.98000","0","1","H3CR-F","Active","Socketable","Mechanical Relay","Repeat Cycle, Twin Timer","DPDT (2 Form C)","0.05 Sec ~ 30 Hrs","5A @ 250VAC","24 ~ 48VAC, 12 ~ 48VDC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
https://assets.omron.com/m/541b101861257edf/original/H3CR-A-F-G-H-Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/H3CR-F8N%20AC24-48%5EDC12-48.JPG,Z4297-ND,H3CR-F8N AC24-48/DC12-48,Omron Automation and Safety,RELAY TIME DELAY 30HRS 5A 250V,11,62,"130.98000","0","1","H3CR-F","Active","Socketable","Mechanical Relay","Repeat Cycle, Twin Timer","DPDT (2 Form C)","0.05 Sec ~ 30 Hrs","5A @ 250VAC","24 ~ 48VAC, 12 ~ 48VDC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/flashers-tower-lighting-controls/littelfuse_flashersandtowerlightingcontrols_fa_fs_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/FS155-30T.jpg,F10528-ND,FS155-30T,Littelfuse Inc.,RELAY TIME DELAY 30FPM CHASSIS,11,0,"131.25000","0","1","FS","Active","Chassis Mount","Solid State Relay","Repeat Cycle","SPST-NO (1 Form A)","Fixed, 30 FPM","-","120VAC","Quick Connect - 0.250"" (6.3mm)","Fixed","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3dk_l118-e1_7_3_csm2645.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3DK-HBS%20AC%5EDC24-48.JPG,Z3502-ND,H3DK-HBS AC/DC24-48,Omron Automation and Safety,RELAY TIME DELAY 12SEC 5A 250V,13,0,"137.21000","0","1","H3DK-H","Active","DIN Rail","Mechanical Relay","Off-Delay","SPDT (1 Form C)","0.1 Sec ~ 12 Sec","5A @ 250VAC","24 ~ 48VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/SyrlineDigital_TMR48D_DS.pdf,//media.digikey.com/Photos/Crouzet%20Photos/MFG_TMR48D-Series.jpg,966-1882-ND,MDA2R10MV2,Crouzet,RELAY TIME DELAY 9999HR 10A 250V,12,0,"162.35000","0","1","TMR48D","Active","Socketable","-","On-Delay","DPDT (2 Form C)","0.001 Sec ~ 9999 Hrs","10A @ 250VAC","24 ~ 240VAC/DC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3ca_ds_e_4_4_csm84.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3CA-8PIN%20SERIES.JPG,Z2377-ND,H3CA-8-AC100/110/120,Omron Automation and Safety,RELAY TIME DELAY 9990HRS 3A 250V,3,214,"205.13000","0","1","H3CA","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.1 Sec ~ 9990 Hrs","3A @ 250VAC","100 ~ 120VAC","Plug In, 8 Pin (Octal)","Thumbwheel Switches","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h5s_ds_e_9_2_csm103.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/H5S-WB2.jpg,Z2504-ND,H5S-WB2,Omron Automation and Safety,RELAY TIME DELAY 1 WEEK 15A 250V,4,149,"317.05000","0","1","H5S","Active","Panel Mount","Mechanical Relay","Programmable (Multi-Function)","SPST-NO (1 Form A) x 2","1 Min ~ 1 Week","15A @ 250VAC","100 ~ 240VAC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/q-timers.pdf,//media.digikey.com/Photos/Crouzet%20Photos/QCS10S110AL.JPG,966-1178-ND,QCS10S110AL,Crouzet,RELAY TIME DELAY 10SEC CHASSIS,13,0,"21.59000","0","1","QCS","Active","Chassis Mount","Solid State Relay","Off-Delay","-","Fixed, 10 Sec","-","110VAC","Quick Connect - 0.250"" (6.3mm)","Fixed","Input Voltage, Trigger Signal"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/q-timers.pdf,//media.digikey.com/photos/Crouzet%20Photos/QAS1S110ADL.JPG,966-1181-ND,QAS1S110ADL,Crouzet,RELAY TIME DELAY 1SEC CHASSIS MT,10,0,"31.35000","0","1","QAS","Active","Chassis Mount","Solid State Relay","On-Delay","-","Fixed, 1 Sec","-","110VAC/DC","Quick Connect - 0.250"" (6.3mm)","Fixed","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_pm4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PM4HS-H-24V.JPG,1110-3108-ND,PM4HS-H-24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 500HRS 5A 250V,54,34,"37.00000","0","1","PM4H","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.1 Sec ~ 500 Hrs","5A @ 250VAC","24VAC/DC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/s1dxm_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/S1DXM-A2C10H-DC12V.jpg,1110-2508-ND,S1DXM-A2C10H-DC12V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 10HRS 7A 250V,12,0,"37.00000","0","1","S1DXM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.05 Min ~ 10 Hrs","7A @ 250VAC","12VDC","Plug In","Hand Dial","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/s1dxm_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/S1DXM-A2C10M-DC12V.JPG,1110-2513-ND,S1DXM-A2C10M-DC12V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 10MIN 7A 250V,10,0,"37.00000","0","1","S1DXM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.05 Sec ~ 10 Min","7A @ 250VAC","12VDC","Plug In","Hand Dial","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/s1dxm_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/S1DXM-A2C30M-DC12V.jpg,1110-2516-ND,S1DXM-A2C30M-DC12V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 30MIN 7A 250V,8,0,"37.00000","0","1","S1DXM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.2 Sec ~ 30 Min","7A @ 250VAC","12VDC","Plug In","Hand Dial","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_pm4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PM4HS-H-DC12V.jpg,1110-3253-ND,PM4HS-H-DC12V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 500HRS 5A 250V,7,0,"37.00000","0","1","PM4H","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.1 Sec ~ 500 Hrs","5A @ 250VAC","12VDC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
