Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Color","Length","Features"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083031.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-2083031-2.jpg,A117484-ND,2-2083031-2,TE Connectivity AMP Connectors,CBL ASSY MINI HVL FEMALE TO PIGT,0,0,"Obsolete","0","1000","Nector S","Obsolete","Plug - Mini HVL HV-1","Wire Leads","Black","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083074&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-2083075-2.jpg,A117499-ND,2-2083074-3,TE Connectivity AMP Connectors,CABLE ASSY NECTOR S FEMALE TO PI,0,0,"Obsolete","0","1000","Nector S","Obsolete","Plug - Mini HVL HV-2","Wire Leads","White","72.0"" (1.83m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083135.pdf,//media.digikey.com/photos/TE%20Connectivity/2-2083135-x.jpg,A117507-ND,2-2083135-5,TE Connectivity AMP Connectors,CABLE ASSY NECTORS FEMALE/FEMALE,0,0,"Obsolete","0","1000","Nector S","Obsolete","Socket, 4 Position","Socket, 4 Position","White","192.0"" (4.88m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2181148_Dwg.pdf,-,2181148-2-ND,2181148-2,TE Connectivity AMP Connectors,"C/A, NECTOR, HV-2, PLUG-PIGTAI",0,0,"Obsolete","0","250","Nector S","Obsolete","Plug - Mini HVL HV-2","Wire Leads","White","48.0"" (1.22m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2181148_Dwg.pdf,-,2181148-3-ND,2181148-3,TE Connectivity AMP Connectors,"C/A, NECTOR, HV-2, PLUG-PIGTAI",0,0,"Obsolete","0","250","Nector S","Obsolete","Plug - Mini HVL HV-2","Wire Leads","White","72.0"" (1.83m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2181143.pdf,-,2181143-2-ND,2181143-2,TE Connectivity AMP Connectors,"C/A, NECTOR, HV-3, PLUG TO OUT",0,0,"Obsolete","0","250","Nector S","Obsolete","Plug - Mini HVL HV-3","Outlet - Mini HVL HV-3","White","48.0"" (1.22m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2181143.pdf,-,2181143-3-ND,2181143-3,TE Connectivity AMP Connectors,"C/A, NECTOR, HV-3, PLUG TO OUT",0,0,"Obsolete","0","250","Nector S","Obsolete","Plug - Mini HVL HV-3","Outlet - Mini HVL HV-3","White","72.0"" (1.83m)","-"
-,-,0688015642-ND,0688015642,Molex,POWER CABLE 7P,0,0,"Active","0","0","-","Active","-","-","-","-","-"
http://www.amphenolltw.com/download/product_category/product_category-696.pdf,-,SSL11-J2LJ0-022A02-ND,SSL11-J2LJ0-022A02,Amphenol LTW,SSL1.1 WIRE ASSY W/O LOCK,0,0,"Obsolete","0","1000","SSL1.1","Obsolete","Socket, 2 Position","Wire Leads","Brown, Red","7.87"" (200.0mm)","-"
http://www.amphenolltw.com/download/product_category/product_category-696.pdf,-,SSL11-J4LJ0-022A01-ND,SSL11-J4LJ0-022A01,Amphenol LTW,SSL1.1 WIRE ASSY W/O LOCK,0,0,"Obsolete","0","700","SSL1.1","Obsolete","Socket, 4 Position","Wire Leads","Multiple","3.94"" (100.0mm)","-"
http://www.amphenolltw.com/download/product_category/product_category-696.pdf,-,SSL11-J4LJ0-022A02-ND,SSL11-J4LJ0-022A02,Amphenol LTW,SSL1.1 WIRE ASSY W/O LOCK,0,0,"Obsolete","0","700","SSL1.1","Obsolete","Socket, 4 Position","Wire Leads","Multiple","7.87"" (200.0mm)","-"
http://www.amphenolltw.com/download/product_category/product_category-696.pdf,-,SSL11-J4LJ0-B22A01-ND,SSL11-J4LJ0-B22A01,Amphenol LTW,SSL1.1WIRE ASSY WITH W2B LOCK,0,0,"Obsolete","0","700","SSL1.1","Obsolete","Socket, 4 Position","Wire Leads","Multiple","3.94"" (100.0mm)","Latch Lock"
http://www.amphenolltw.com/download/product_category/product_category-696.pdf,-,SSL11-J6LJ0-022A02-ND,SSL11-J6LJ0-022A02,Amphenol LTW,SSL1.1 WIRE ASSY W/O LOCK,0,0,"Obsolete","0","600","SSL1.1","Obsolete","Socket, 6 Position","Wire Leads","Multiple","7.87"" (200.0mm)","-"
http://www.amphenolltw.com/download/product_category/product_category-696.pdf,-,SSL11-J6LJ0-B22A01-ND,SSL11-J6LJ0-B22A01,Amphenol LTW,SSL1.1WIRE ASSY WITH W2B LOCK,0,0,"Obsolete","0","600","SSL1.1","Obsolete","Socket, 6 Position","Wire Leads","Multiple","3.94"" (100.0mm)","Latch Lock"
-,-,SSL12-J2LJ0-020A02-ND,SSL12-J2LJ0-020A02,Amphenol LTW,SSL1.2 WIRE ASSEMBLY,0,0,"Obsolete","0","3000","SSL1.2","Obsolete","Socket, 2 Position","Wire Leads","Brown, Red","7.87"" (200.0mm)","Latch Lock"
-,-,SSL12-J4LJ0-020A02-ND,SSL12-J4LJ0-020A02,Amphenol LTW,SSL1.2 WIRE ASSEMBLY 5A,0,0,"Obsolete","0","2000","SSL1.2","Obsolete","Socket, 4 Position","Wire Leads","Multiple","7.87"" (200.0mm)","Latch Lock"
-,-,SSL12-P2LP0-M20A02-ND,SSL12-P2LP0-M20A02,Amphenol LTW,SSL1.2 WIRE ASSEMBLY,0,0,"Obsolete","0","3000","SSL1.2","Obsolete","Plug, 2 Position","Wire Leads","Brown, Red","7.87"" (200.0mm)","Latch Lock"
-,-,SSL12-P4LP0-M20A01-ND,SSL12-P4LP0-M20A01,Amphenol LTW,SSL1.2 WIRE ASSEMBLY 5A,0,0,"Obsolete","0","2000","SSL1.2","Obsolete","Plug, 4 Position","Wire Leads","Multiple","3.94"" (100.0mm)","Latch Lock"
