Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Connectors","Number of Positions","Connector Type","Gender","Fastening Type","Features","Cable Type","Usage","Length","Color","Shielding"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205130_Dwg.pdf,//media.digikey.com/Photos/TE%20Connectivity/MFG_2-2205130-3.jpg,A124230-ND,2-2205130-3,TE Connectivity AMP Connectors,CABLE M-CBL 2M,208,0,"20.60000","0","1","-","Active","-","8","Plug to Cable","Male to Cable","Latch Lock, Push-Pull","-","Round","Network","6.56' (2.00m)","Black","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205132_Dwg.pdf,//media.digikey.com/photos/TE%20Connectivity/2-2205132-3.jpg,A124239-ND,2-2205132-3,TE Connectivity AMP Connectors,CABLE M-M 2M,264,0,"26.27000","0","1","-","Active","-","8","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Cat5e","Round","Network","6.56' (2.00m)","Black","Shielded"
http://www.cablesondemand.com/images/diagrams/SF-SFPP2EPASS-001.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SF-SFPP2EACTV-007.JPG,SF-SFPP2EPASS-001-ND,SF-SFPP2EPASS-001,Amphenol ICC (Commercial Products),CABLE ASSY SFP+ M-M 1M,377,0,"52.43000","0","1","-","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","-","Round, Twin Axial","Network","3.28' (1.00m)","Black","Shielded"
https://www.molex.com/pdm_docs/sd/747521101_sd.pdf,//media.digikey.com/photos/Molex/74752-1301.JPG,WM2154-ND,0747524501,Molex,CABLE ASSY SFP+ M-M 5M,169,0,"64.18000","0","1","74752","Last Time Buy","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","External","16.40' (5.00m)","Black","Shielded"
http://www.cablesondemand.com/images/diagrams/SF-NDCCGJ28GB-002M.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SF-NDCCGJ28GB-002M.JPG,SF-NDCCGJ28GB-002M-ND,SF-NDCCGJ28GB-002M,Amphenol ICC (Commercial Products),CABLE ASSY SFP+ M-M 2M,26,0,"94.61000","0","1","-","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","Network","6.56' (2.00m)","Black","Shielded"
http://www.cablesondemand.com/images/diagrams/SF-SFPP2EPASS-005.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SF-SFPP2EACTV-007.JPG,SF-SFPP2EPASS-005-ND,SF-SFPP2EPASS-005,Amphenol ICC (Commercial Products),CABLE ASSY SFP+ M-M 5M,41,0,"97.72000","0","1","-","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","-","Round, Twin Axial","Network","16.40' (5.00m)","Black","Shielded"
http://www.cablesondemand.com/images/diagrams/SF-NDCCGF28GB-003M.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SF-NDCCGJ28GB-002M.JPG,SF-NDCCGF28GB-003M-ND,SF-NDCCGF28GB-003M,Amphenol ICC (Commercial Products),CABLE ASSY SFP+ M-M 3M,63,0,"99.69000","0","1","-","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","Network","9.84' (3.00m)","Black","Shielded"
http://suddendocs.samtec.com/prints/eplsp-xxx-xxxx-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/EPLSP-019-1000.JPG,SAM11065-ND,EPLSP-019-1000,Samtec Inc.,EPLSP CABLE ASSEMBLY EPLSP CONNE,39,0,"101.24000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.cablesondemand.com/images/diagrams/SF-NDAAFF100G-001M.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SF-NDAAFF100G-002M.JPG,SF-NDAAFF100G-001M-ND,SF-NDAAFF100G-001M,Amphenol ICC (Commercial Products),CABLE QSFP+ M-M 1M,36,0,"149.40000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","Network","3.28' (1.00m)","Black","Shielded"
http://www.cablesondemand.com/images/diagrams/SF-NDAQGJ100G-002M.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SF-NDAQGF100G-003M.jpg,SF-NDAQGJ100G-002M-ND,SF-NDAQGJ100G-002M,Amphenol ICC (Commercial Products),CABLE 4SFP+-QSFP+ M-M 2M,32,0,"273.62000","0","1","-","Active","QSFP+, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","Network","6.56' (2.00m)","Black","Shielded"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,//media.digikey.com/Photos/3M%20Photos/5602%20Series%20Receptacle-to-Receptacle-Flat-Twin-Cable-ST-ST.jpg,3M10739-ND,5602-22-0142A-000,3M,CABLE SATA F-F 1M,350,0,"7.64000","0","1","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Push-Pull","-","Flat, Twin Axial","Internal","3.28' (1.00m)","Silver","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2304886&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_230488x-x.jpg,A124578-ND,2304886-1,TE Connectivity AMP Connectors,CABLE M-M 250MM,372,0,"9.29000","0","1","Elcon Mini","Active","-","3","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","-","0.82' (250.0mm)","Black","Unshielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2304889&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_230488x-x.jpg,A124579-ND,2304889-1,TE Connectivity AMP Connectors,CABLE ET POWER M-M 250MM,300,0,"10.44000","0","1","Elcon Mini","Active","ET Power","4","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","-","0.82' (250.0mm)","Black, Red","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205129_Dwg.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-2205129-3.jpg,A124227-ND,2-2205129-3,TE Connectivity AMP Connectors,CABLE M-CBL 2M,256,0,"20.98000","0","1","-","Active","-","8","Plug to Cable","Male to Cable","Latch Lock, Push-Pull","-","Round","Network","6.56' (2.00m)","Black","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205133_Dwg.pdf,//media.digikey.com/Photos/TE%20Connectivity/MFG_2-2205133-3.jpg,A124233-ND,2-2205133-3,TE Connectivity AMP Connectors,CABLE M-M 2M,244,0,"42.07000","0","1","-","Active","-","8","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Cat5e","Round","Network","6.56' (2.00m)","Black","Shielded"
http://multimedia.3m.com/mws/media/736527O/3m-cable-assemblies-for-sfp-apps-1410-series-cd2418.pdf,//media.digikey.com/Photos/3M%20Photos/SFP+%20SERIES.jpg,3M10643-ND,1410-P-11-00-1.00,3M,CABLE ASSY SFP+ M-M 1M,120,0,"55.26000","0","1","-","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Flat, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://www.molex.com/pdm_docs/sd/747521031_sd.pdf,//media.digikey.com/photos/Molex/74752-1301.JPG,WM14070-ND,0747529004,Molex,CABLE ASSY SFP+ M-M 10M,27,0,"97.89000","0","1","74752","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","External","32.81' (10.00m)","Black","Shielded"
https://www.molex.com/pdm_docs/sd/747571101_sd.pdf,//media.digikey.com/photos/Molex/74757-2301.JPG,WM1161-ND,0747572301,Molex,CABLE QSFP+ M-M 3M,55,0,"106.79000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round","External","9.84' (3.00m)","Black","Shielded"
https://assets.tripplite.com/product-pdfs/en/p94112i.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P941-12I.jpg,TL1690-ND,P941-12I,Tripp Lite,CABLE SATA M-M 304.8MM,140,0,"3.43000","0","1","-","Active","SATA","7","Plug to Plug, Right Angle","Male to Male","Push-Pull","-","Flat","External","1.00' (304.8mm)","Red","Shielded"
https://www.molex.com/pdm_docs/sd/887577810_sd.pdf,-,WM16788-ND,0887577810,Molex,CABLE SATA PIGTAIL 1.5M,601,0,"5.31000","0","1","-","Active","SATA","15, 5","Receptacle to Individual Wires","Female to Pigtail","Push-Pull","-","Individual","Internal, Power Cable","4.92' (1.50m)","-","Unshielded"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,-,3M156902-ND,5602-44-0142A-300,3M,CABLE SATA F-F 300MM,599,0,"7.01000","0","1","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Latch Lock","-","Flat, Twin Axial","Internal","0.98' (300.0mm)","Silver","Shielded"
https://www.molex.com/pdm_docs/sd/795763002_sd.pdf,//media.digikey.com/Photos/Molex/0795763003.jpg,WM23580-ND,0795763002,Molex,CABLE MINISAS-SATA M-M 500MM,149,0,"11.13000","0","1","iPass 79536","Active","miniSAS 4i, SATA","36, 7 (4)","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","-","Round, Twin Axial","Internal","1.64' (500.0mm)","Black","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205130_Dwg.pdf,-,A135441-ND,2-2205130-1,TE Connectivity AMP Connectors,CA MINI IO TYPE II PIGTAIL,480,0,"13.84000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205129_Dwg.pdf,-,A135436-ND,2-2205129-1,TE Connectivity AMP Connectors,CA MINI IO TYPE I PIGTAIL,510,0,"14.23000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205132_Dwg.pdf,-,A135450-ND,2-2205132-1,TE Connectivity AMP Connectors,CA MINI IO MINI IO TYPE II,107,0,"19.41000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205130_Dwg.pdf,-,A135443-ND,2-2205130-4,TE Connectivity AMP Connectors,CA MINI IO TYPE II PIGTAIL,500,0,"22.11000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205129_Dwg.pdf,-,A135438-ND,2-2205129-4,TE Connectivity AMP Connectors,CA MINI IO TYPE I PIGTAIL,498,0,"22.46000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/8ES4-1xx2x-x.yy_Dwg.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8ES4-Series.jpg,3M156415-ND,8ES4-1AA21-0.75,3M,CABLE SLIMLINE SAS M-M 750MM,181,0,"24.46000","0","1","8ES4","Active","Slimline SAS","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","-","Flat, Twin Axial","Internal","2.46' (750.0mm)","Silver","Shielded"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/8ES4-1xx2x-x.yy_Dwg.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8ES4-Series.jpg,3M156416-ND,8ES4-1DF21-0.75,3M,CABLE SLIMLINE SAS M-M 750MM,194,0,"25.28000","0","1","8ES4","Active","Slimline SAS","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","-","Flat, Twin Axial","Internal","2.46' (750.0mm)","Silver","Shielded"
http://multimedia.3m.com/mws/media/1398233O/3m-slimline-twin-ax-assembly-sff-8654-x8-30awg-78-5100-2665-8.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8ES8-Series.jpg,3M158094-ND,8ES8-1AA21-0.50,3M,CABLE SLIMLINE SAS M-M 500MM,500,0,"29.10000","0","1","8ES8","Active","Slimline SAS","74","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Sidebands on Cable","Flat, Twin Axial","Internal","1.64' (500.0mm)","Silver","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205130_Dwg.pdf,-,A135444-ND,2-2205130-5,TE Connectivity AMP Connectors,CA MINI IO TYPE II PIGTAIL,400,0,"30.69000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205129_Dwg.pdf,-,A135439-ND,2-2205129-5,TE Connectivity AMP Connectors,CA MINI IO TYPE I PIGTAIL,396,0,"31.02000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/747521031_sd.pdf,//media.digikey.com/photos/Molex/74752-1301.JPG,WM20441-ND,0747521031,Molex,CABLE ASSY SFP+ M-M 300MM,154,7080,"31.80000","0","1","74752","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","External","0.98' (300.0mm)","Black","Shielded"
http://multimedia.3m.com/mws/media/1398233O/3m-slimline-twin-ax-assembly-sff-8654-x8-30awg-78-5100-2665-8.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8ES8-Series.jpg,3M156417-ND,8ES8-1AA21-0.75,3M,CABLE SLIMLINE SAS M-M 750MM,439,0,"34.31000","0","1","8ES8","Active","Slimline SAS","74","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Sidebands on Cable","Flat, Twin Axial","Internal","2.46' (750.0mm)","Silver","Shielded"
http://multimedia.3m.com/mws/media/1398233O/3m-slimline-twin-ax-assembly-sff-8654-x8-30awg-78-5100-2665-8.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8ES8-Series.jpg,3M156418-ND,8ES8-1DF21-0.75,3M,CABLE SLIMLINE SAS M-M 750MM,529,0,"35.93000","0","1","8ES8","Active","Slimline SAS","74","Plug to Plug","Male to Male","Latch Lock, Push-Pull","-","Flat, Twin Axial","Internal","2.46' (750.0mm)","Silver","Shielded"
https://assets.tripplite.com/product-pdfs/en/s506003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_S506-xxx%20Series.jpg,TL1723-ND,S506-003,Tripp Lite,CABLE MINISAS 4I M-M 914.4MM,337,0,"38.86000","0","1","-","Active","miniSAS 4i","36","Plug to Plug","Male to Male","-","Sidebands on Cable","Flat","Internal, Backplane to Controller","3.00' (914.4mm)","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205132_Dwg.pdf,-,A135453-ND,2-2205132-5,TE Connectivity AMP Connectors,CA MINI IO MINI IO TYPE II,400,0,"39.37000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205130_Dwg.pdf,-,A135445-ND,2-2205130-6,TE Connectivity AMP Connectors,CA MINI IO TYPE II PIGTAIL,300,0,"46.68000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205129_Dwg.pdf,-,A135440-ND,2-2205129-6,TE Connectivity AMP Connectors,CA MINI IO TYPE I PIGTAIL,300,0,"47.01000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/736527O/3m-cable-assemblies-for-sfp-apps-1410-series-cd2418.pdf,//media.digikey.com/Photos/3M%20Photos/SFP+%20SERIES.jpg,3M156403-ND,1410-P-17-00-1.00,3M,CABLE ASSY SFP+ M-M 1M,104,0,"52.50000","0","1","-","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Flat, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205132_Dwg.pdf,-,A135454-ND,2-2205132-6,TE Connectivity AMP Connectors,CA MINI IO MINI IO TYPE II,265,0,"55.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/736527O/3m-cable-assemblies-for-sfp-apps-1410-series-cd2418.pdf,//media.digikey.com/Photos/3M%20Photos/SFP+%20SERIES.jpg,3M162693-ND,1410-P-17-00-2.00,3M,CABLE ASSY SFP+ M-M 2M,119,0,"56.70000","0","1","-","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Flat, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
http://multimedia.3m.com/mws/media/736527O/3m-cable-assemblies-for-sfp-apps-1410-series-cd2418.pdf,//media.digikey.com/Photos/3M%20Photos/SFP+%20SERIES.jpg,3M156404-ND,1410-P-17-00-3.00,3M,CABLE ASSY SFP+ M-M 3M,324,0,"60.90000","0","1","-","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Flat, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
http://multimedia.3m.com/mws/media/773135O/3mtm-twin-axial-cable-assy-for-qsfp-apps-9qa0-series-cd2439.pdf,//media.digikey.com/Photos/3M%20Photos/9QA0-111-12-1.jpg,3M156357-ND,9QA0-111-12-1.00,3M,CABLE QSFP+ M-M 1M,231,0,"62.87000","0","1","9Q","Active","QSFP+","38","Plug to Plug","Male to Male","Latch Lock","Passive, Pull Tab","Flat, Twin Axial","External","3.28' (1.00m)","Black","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2231368&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2231368-2.jpg,A126791-ND,2231368-2,TE Connectivity AMP Connectors,CABLE QSFP+ M-M 2M,156,0,"65.21000","0","1","-","Active","QSFP","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2053638&DocType=Customer+Drawing&DocLang=English,-,A144266-ND,2053638-1,TE Connectivity AMP Connectors,CABLE QSFP+ M-M 1M,50,0,"94.61000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","3.28' (1.00m)","Black","Shielded"
https://multimedia.3m.com/mws/media/1444770O/3m-100g-qsfp28-direct-attach-copper-cable-assemblies-9q-series-78-5100-2672-3-78510026723.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_QSFP28.jpg,3M156802-ND,9QJ0-114-22-0.50,3M,CABLE QSFP28 M-M 500MM,126,0,"96.37000","0","1","9Q","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Flat, Twin Axial","External","1.64' (500.0mm)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821033&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2821033-0.jpg,A126793-ND,2821033-1,TE Connectivity AMP Connectors,CABLE 4SFP+-QSFP28 M-M 1M,29,0,"109.40000","0","1","-","Active","QSFP28, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","3.28' (1.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821033&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2821033-0.jpg,A126795-ND,2821033-2,TE Connectivity AMP Connectors,CABLE 4SFP+-QSFP28 M-M 3M,35,0,"132.54000","0","1","-","Active","QSFP28, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","9.84' (3.00m)","Black","Shielded"
https://multimedia.3m.com/mws/media/1444770O/3m-100g-qsfp28-direct-attach-copper-cable-assemblies-9q-series-78-5100-2672-3-78510026723.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_QSFP28.jpg,3M156804-ND,9QJ0-114-22-2.00,3M,CABLE QSFP28 M-M 2M,123,0,"139.01000","0","1","9Q","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Flat, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://multimedia.3m.com/mws/media/1444770O/3m-100g-qsfp28-direct-attach-copper-cable-assemblies-9q-series-78-5100-2672-3-78510026723.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_QSFP28.jpg,3M156805-ND,9QH6-114-22-2.00,3M,CABLE QSFP28 M-M 2M,128,0,"152.02000","0","1","9Q","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Flat, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://multimedia.3m.com/mws/media/1444770O/3m-100g-qsfp28-direct-attach-copper-cable-assemblies-9q-series-78-5100-2672-3-78510026723.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_QSFP28.jpg,3M156806-ND,9QH6-114-22-3.00,3M,CABLE QSFP28 M-M 3M,124,0,"154.66000","0","1","9Q","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Flat, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2820350&DocType=Customer+Drawing&DocLang=English,-,A136925-ND,2820350-2,TE Connectivity AMP Connectors,"C/A, INTERNAL HD MINI SAS, 100 O",111,0,"23.13000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2820350&DocType=Customer+Drawing&DocLang=English,-,A136924-ND,2820350-4,TE Connectivity AMP Connectors,"C/A, INTERNAL HD MINI SAS, 100 O",140,0,"27.08000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/745470001_sd.pdf,//media.digikey.com/photos/Molex/74547-030%20SERIES.jpg,WM1120-ND,0745470301,Molex,CABLE MINISAS 4X M-M 1M,200,0,"39.76000","0","1","iPass","Discontinued at Digi-Key","miniSAS 4x","26","Plug to Plug","Male to Male","Latch Lock","Key Slot 2-4-6 (both), Pull Tab","Round","External","3.28' (1.00m)","Black","Shielded"
http://multimedia.3m.com/mws/media/673438O/3mtm-high-routability-int-minisas-cbl-assm-8f36-series-ts2363.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8F36-AAA105-1.00.jpg,8F36-AAA105-4.00-ND,8F36-AAA105-4.00,3M,CABLE MINI SAS 36POS 4.0M,198,0,"41.74000","0","1","8F36","Active","miniSAS 4i","36","Plug to Plug","Male to Male","Latch Lock","Sidebands on Cable","Flat, Twin Axial","Internal","13.12' (4.00m)","Silver","Shielded"
https://www.molex.com/pdm_docs/sd/745470001_sd.pdf,//media.digikey.com/photos/Molex/74547-030%20SERIES.jpg,WM1121-ND,0745470303,Molex,CABLE MINISAS 4X M-M 3M,183,0,"63.46000","0","1","iPass","Obsolete","miniSAS 4x","26","Plug to Plug","Male to Male","Latch Lock","Key Slot 2-4-6 (both), Pull Tab","Round","External","9.84' (3.00m)","Black","Shielded"
