Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Sensor Type","Sensing Distance","Output Type","Response Frequency","Shielding","Material - Body","Voltage - Supply","Termination Style","Operating Temperature","Ingress Protection","Indicator","Package / Case"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/ga-311_gh_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GH-2SE.jpg,1110-2202-ND,GH-2SE,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 1.2MM CYLIND,26,16,"94.70000","0","1","GH","Active","Inductive","0.047"" (1.2mm)","NPN-NC/NO, 3-Wire","3.3kHz","Unshielded","Stainless Steel","12V ~ 24V","Cable Leads","-10°C ~ 60°C","IP50","No Indicator","Cylinder"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/photoelectric/catalog/rx-ls200_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/RX-LS200.jpg,1110-2023-ND,RX-LS200,Panasonic Industrial Automation Sales,SENSOR PROX INFRARD 50-200MM MOD,22,21,"184.60000","0","1","-","Active","Infrared","1.969"" ~ 7.874"" (50mm ~ 200mm)","NPN-NO, 3-Wire","-","Unshielded","Zinc Die-Cast","12V ~ 24V","Cable with Connector","-25°C ~ 60°C","IP67","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/photoelectric/catalog/rx-ls200_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/RX-LS200.jpg,1110-2024-ND,RX-LS200-P,Panasonic Industrial Automation Sales,SENSOR PROX INFRARD 50-200MM MOD,14,7,"184.60000","0","1","-","Active","Infrared","1.969"" ~ 7.874"" (50mm ~ 200mm)","PNP-NO, 3-Wire","-","Unshielded","Zinc Die-Cast","12V ~ 24V","Cable with Connector","-25°C ~ 60°C","IP67","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-133.jpg,1110-1943-ND,GX-H12A,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 3.3MM MOD,91,26,"26.80000","0","1","GX","Active","Inductive","0.13"" (3.3mm)","NPN-NO, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-133.jpg,1110-1180-ND,GX-H12B-P,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 3.3MM MOD,65,0,"26.80000","0","1","GX","Active","Inductive","0.13"" (3.3mm)","PNP-NC, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-133.jpg,1110-1944-ND,GX-H12A-P,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 3.3MM MOD,44,24,"26.80000","0","1","GX","Active","Inductive","0.13"" (3.3mm)","PNP-NO, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-H8A.jpg,1110-1950-ND,GX-H8A-P,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 2.1MM MOD,35,0,"26.80000","0","1","GX","Active","Inductive","0.083"" (2.1mm)","PNP-NO, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
-,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/GX-F8BI-P.jpg,1110-1942-ND,GX-F8B-P,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 2.1MM MOD,31,0,"26.80000","0","1","GX","Active","Inductive","0.083"" (2.1mm)","PNP-NC, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/Photos/Omron%20Auto/E2B-M12KS04-M1-B1.JPG,Z4130-ND,E2B-M12KS04-M1-B1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 4MM CYLIND,68,298,"27.29000","0","1","E2B","Active","Inductive","0.157"" (4mm)","PNP-NO, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Connector","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/photos/Omron%20Auto/E2B-M12KN08-WP.jpg,Z4146-ND,E2B-M12KN08-WP-B1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 8MM CYLIND,69,494,"29.00000","0","1","E2B","Active","Inductive","0.315"" (8mm)","PNP-NO, 3-Wire","800Hz","Unshielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/Photos/Omron%20Auto/E2B-M12KS04-WP-C2%202M.JPG,Z4128-ND,E2B-M12KS04-WP-C2 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 4MM CYLIND,45,0,"29.00000","0","1","E2B","Active","Inductive","0.157"" (4mm)","NPN-NC, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/Photos/Omron%20Auto/E2B-M12KS04-WP-C1%202M.JPG,Z4126-ND,E2B-M12KS04-WP-C1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 4MM CYLIND,44,144,"29.00000","0","1","E2B","Active","Inductive","0.157"" (4mm)","NPN-NO, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/Photos/Omron%20Auto/E2B-S08KS02-MC-B1.jpg,Z4082-ND,E2B-S08KS02-MC-B1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,48,185,"30.69000","0","1","E2B","Active","Inductive","0.079"" (2mm)","PNP-NO, 3-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 30V","Connector","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/Photos/Omron%20Auto/E2B-M18KS08-M1.jpg,Z4178-ND,E2B-M18KS08-M1-B1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 8MM CYLIND,29,231,"30.69000","0","1","E2B","Active","Inductive","0.315"" (8mm)","PNP-NO, 3-Wire","500Hz","Shielded","Nickel-Plated Brass","10V ~ 30V","Connector","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/photos/Omron%20Auto/E2B-S08KS02-WP.jpg,Z4074-ND,E2B-S08KS02-WP-B1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,72,113,"32.40000","0","1","E2B","Active","Inductive","0.079"" (2mm)","PNP-NO, 3-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/photos/Omron%20Auto/E2B-S08KS02-WP.jpg,Z4078-ND,E2B-S08KS02-WP-C1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,24,843,"32.40000","0","1","E2B","Active","Inductive","0.079"" (2mm)","NPN-NO, 3-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/GX-F12MU-J.jpg,1110-1078-ND,GX-F12A-P-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 3.3MM MOD,77,3,"36.70000","0","1","GX","Active","Inductive","0.13"" (3.3mm)","PNP-NO, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-F12.jpg,1110-1934-ND,GX-F12B-P-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 3.3MM MOD,62,0,"36.70000","0","1","GX","Active","Inductive","0.13"" (3.3mm)","PNP-NC, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-F15.jpg,1110-1936-ND,GX-F15A-P,Panasonic Industrial Automation Sales,SENSOR PROX IND 4.2MM MOD 1M CBL,35,0,"39.00000","0","1","GX","Active","Inductive","0.165"" (4.2mm)","PNP-NO, 3-Wire","250Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/GX-F15BI.jpg,1110-1094-ND,GX-F15AI-P,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 4.2MM MOD,34,0,"39.00000","0","1","GX","Active","Inductive","0.165"" (4.2mm)","PNP-NO, 3-Wire","250Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-H15A.jpg,1110-1945-ND,GX-H15A,Panasonic Industrial Automation Sales,SENSOR PROX IND 4.2MM MOD 1M CBL,27,0,"39.00000","0","1","GX","Active","Inductive","0.165"" (4.2mm)","NPN-NO, 3-Wire","250Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-HL15A.jpg,1110-1248-ND,GX-HL15A,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 6.7MM MOD,23,15,"42.00000","0","1","GX","Active","Inductive","0.264"" (6.7mm)","NPN-NO, 3-Wire","150Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/GX-F15BI.jpg,1110-1109-ND,GX-F15B-P-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 4.2MM MOD,13,0,"44.60000","0","1","GX","Active","Inductive","0.165"" (4.2mm)","PNP-NC, 3-Wire","250Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-8HUI.JPG,1110-1957-ND,GXL-8HU,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 1.8MM MOD,33,2,"49.10000","0","1","GX","Active","Inductive","0.071"" (1.8mm)","NPN-NO, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
https://www.gavazzionline.com/pdf/CD50CNF06NO.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/CD50CNF06NO.jpg,1864-1043-ND,CD50CNF06NO,Carlo Gavazzi Inc.,SENSOR PROX CAPACITIVE 6MM MOD,53,0,"53.24000","0","1","CD","Active","Capacitive","0.236"" (6mm)","NPN-NC, 3-Wire","10Hz","Shielded","Plastic","10V ~ 30V","Cable with Connector","0°C ~ 60°C","IP67, NEMA 1,3,4,6,13","No Indicator","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-15FUI.JPG,1110-2215-ND,GXL-15FU,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 4MM IP67 MOD,80,32,"53.70000","0","1","GX","Active","Inductive","0.157"" (4mm)","NPN-NO, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-15FUIB.JPG,1110-1953-ND,GXL-15FUB,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 4MM IP67 MOD,31,24,"53.70000","0","1","GX","Active","Inductive","0.157"" (4mm)","NPN-NC, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-8MLU.jpg,1110-1068-ND,GX-8MLU,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 3.2MM CYLIND,42,0,"54.90000","0","1","GX","Active","Inductive","0.126"" (3.2mm)","NPN-NO, 3-Wire","1kHz","Unshielded","Stainless Steel","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-12MLUB.jpg,1110-1922-ND,GX-12MLU,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 6.4MM CYLIND,12,4,"54.90000","0","1","GX","Active","Inductive","0.252"" (6.4mm)","NPN-NO, 2-Wire","650Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-15FUI.JPG,1110-1955-ND,GXL-15FU-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUC 4MM MOD 5M CBL,14,57,"60.70000","0","1","GX","Active","Inductive","0.157"" (4mm)","NPN-NO, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
http://www.ia.omron.com/data_pdf/cat/e2s_ds_e_9_2_csm462.pdf,//media.digikey.com/Photos/Omron%20Auto/E2S-W13-1M.jpg,Z8135-ND,E2S-W13 1M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 1.6MM MOD,18,73,"63.00000","0","1","E2S","Active","Inductive","0.063"" (1.6mm)","NPN-NO, 3-Wire","1kHz","Unshielded","Plastic","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-18MU-C5.jpg,1110-1926-ND,GX-18MU,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 5.6MM CYLIND,33,7,"63.20000","0","1","GX","Active","Inductive","0.22"" (5.6mm)","NPN-NO, 2-Wire","500Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
http://www.ia.omron.com/data_pdf/cat/tl-n_tl-q_ds_e_14_1_csm468.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/TL-Q5MC1.jpg,Z3277-ND,TL-Q5MC1,Omron Automation and Safety,SENSOR PROX INDUCT 5MM IP67 MOD,9,1363,"74.34000","0","1","-","Active","Inductive","0.197"" (5mm)","NPN-NO, 3-Wire","500Hz","Unshielded","Plastic","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Auto/E2A-M12KS04-WP-B1-2M.jpg,Z3388-ND,E2A-M12KS04-WP-B1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 4MM CYLIND,28,0,"88.20000","0","1","E2A","Active","Inductive","0.157"" (4mm)","PNP-NO, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 32V","Cable Leads","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M12"
https://industrial.omron.us/en/media/E2E-S0_E2E-C0_Datasheet_en_201412_E55I-E-03_rev8_1_tcm849-114339.pdf,//media.digikey.com/Photos/Omron%20Auto/E2E-CR8C2.jpg,Z5678-ND,E2E-C04S12-WC-B1 2M,Omron Automation and Safety,SENSOR PROX INDUCT 1.2MM CYLIND,10,159,"88.20000","0","1","E2E","Active","Inductive","0.047"" (1.2mm)","PNP-NO, 3-Wire","4kHz","Shielded","Stainless Steel","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Auto/E2A-S08KS02-WP-B1%25202M-copy.jpg,Z3135-ND,E2A-S08KS02-WP-B1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,30,128,"90.72000","0","1","E2A","Active","Inductive","0.079"" (2mm)","PNP-NO, 3-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 32V","Cable Leads","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M8"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/ga-311_gh_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GH-5SE.jpg,1110-1917-ND,GH-5SE,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 2.4MM CYLIND,51,6,"94.70000","0","1","GH","Active","Inductive","0.094"" (2.4mm)","NPN-NC/NO, 3-Wire","3.3kHz","Unshielded","Stainless Steel","12V ~ 24V","Cable Leads","-10°C ~ 60°C","IP68","No Indicator","Cylinder"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/ga-311_gh_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GH-3SE.jpg,1110-1916-ND,GH-3SE,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 1.8MM CYLIND,16,3,"94.70000","0","1","GH","Active","Inductive","0.071"" (1.8mm)","NPN-NC/NO, 3-Wire","3.3kHz","Unshielded","Stainless Steel","12V ~ 24V","Cable Leads","-10°C ~ 60°C","IP67","No Indicator","Cylinder"
https://www.ia.omron.com/data_pdf/cat/e2e_d115-e1_9_4_csm1012586.pdf?id=3181,//media.digikey.com/Photos/Omron%20Auto/E2E-S05S12-MC-B1.jpg,Z8132-ND,E2E-S05S12-MC-B1,Omron Automation and Safety,SENSOR PROX INDUCT 1.2MM CYLIND,18,16,"96.96000","0","1","E2E","Active","Inductive","0.047"" (1.2mm)","PNP-NO, 3-Wire","4kHz","Shielded","Stainless Steel","10V ~ 30V","Connector","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M5"
http://www.ia.omron.com/data_pdf/cat/tl-w_ds_e_11_1_csm469.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/TL-W3MC1,%20TL-W3MB1.jpg",Z1084-ND,TL-W3MC1,Omron Automation and Safety,SENSOR PROX INDUCT 3MM IP67 MOD,9,427,"96.96000","0","1","-","Active","Inductive","0.118"" (3mm)","NPN-NO, 3-Wire","600Hz","Unshielded","Plastic","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/E2E-X2E1.jpg,Z1065-ND,E2E-X2E1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,19,211,"98.15000","0","1","E2E","Active","Inductive","0.079"" (2mm)","NPN-NO, 3-Wire","1.5kHz","Shielded","Nickel-Plated Brass","10V ~ 40V","Cable Leads","-40°C ~ 85°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/E2E-X1R5F1.JPG,Z3139-ND,E2E-X1R5F1,Omron Automation and Safety,SENSOR PROX INDUCT 1.5MM CYLIND,14,41,"98.15000","0","1","E2E","Active","Inductive","0.059"" (1.5mm)","PNP-NO, 3-Wire","2kHz","Shielded","Stainless Steel","10V ~ 40V","Cable Leads","-40°C ~ 85°C","IP67","LED","Cylinder, Threaded - M8"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/E2E-X1R5Y1,%20E2E-X2D1-N.jpg",Z1064-ND,E2E-X2D1-N,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,21,1562,"100.55000","0","1","E2E","Active","Inductive","0.079"" (2mm)","NPN-NO, 2-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Auto/E2E-X2D2-N.jpg,Z5685-ND,E2E-X2D2-N,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,8,235,"100.55000","0","1","E2E","Active","Inductive","0.079"" (2mm)","NPN-NC, 2-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/E2E-X4MD1.jpg,Z3251-ND,E2E-X4MD1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 4MM CYLIND,6,132,"100.55000","0","1","E2E","Active","Inductive","0.157"" (4mm)","NPN-NO, 2-Wire","1kHz","Unshielded","Stainless Steel","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/E2E-X2F1-M1.jpg,Z3249-ND,E2E-X2F1-M1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,16,150,"101.75000","0","1","E2E","Active","Inductive","0.079"" (2mm)","PNP-NO, 3-Wire","1.5kHz","Shielded","Nickel-Plated Brass","10V ~ 40V","Connector","-40°C ~ 85°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/E2E-X3D1-N.JPG,Z1067-ND,E2E-X3D1-N,Omron Automation and Safety,SENSOR PROX INDUCTIVE 3MM CYLIND,15,417,"101.75000","0","1","E2E","Active","Inductive","0.118"" (3mm)","NPN-NO, 2-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/E2E-X1R5E1-M1.jpg,Z3244-ND,E2E-X1R5E1-M1,Omron Automation and Safety,SENSOR PROX INDUCT 1.5MM CYLIND,10,127,"101.75000","0","1","E2E","Active","Inductive","0.059"" (1.5mm)","NPN-NO, 3-Wire","2kHz","Shielded","Stainless Steel","10V ~ 40V","Connector","-40°C ~ 85°C","IP67","LED","Cylinder, Threaded - M8"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Auto/E2E-X14MD1.jpg,Z5683-ND,E2E-X14MD1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 14MM CYL,15,159,"105.34000","0","1","E2E","Active","Inductive","0.551"" (14mm)","NPN-NO, 2-Wire","400Hz","Unshielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/E2E-X3D1-M1G.JPG,Z3250-ND,E2E-X3D1-M1G,Omron Automation and Safety,SENSOR PROX INDUCTIVE 3MM CYLIND,14,436,"108.93000","0","1","E2E","Active","Inductive","0.118"" (3mm)","NPN-NO, 2-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Connector","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Auto/E2E-X3D1-N-5M.jpg,Z3335-ND,E2E-X3D1-N 5M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 3MM CYL 5M,10,117,"117.31000","0","1","E2E","Active","Inductive","0.118"" (3mm)","NPN-NO, 2-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
https://www.gavazzionline.com/pdf/CA18CAN12NAM1.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/CA18CAF08PAM1.jpg,1864-1031-ND,CA18CAF08PAM1,Carlo Gavazzi Inc.,SENSOR PROX CAPACITIVE 8MM CYL,11,0,"149.49000","0","1","CA","Active","Capacitive","0.315"" (8mm)","PNP-NC/NO, 4-Wire","50Hz","Shielded","Plastic","10V ~ 40V","Connector","-30°C ~ 85°C","IP67, IP68, IP69k, NEMA 1,2","LED","Cylinder, Threaded - M18"
