Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","For Measuring","Technology","Rotation Angle - Electrical, Mechanical","Linear Range","Output","Output Signal","Actuator Type","Linearity","Resistance","Resistance Tolerance","Voltage - Supply","Mounting Type","Termination Style","Operating Temperature","Package / Case","Supplier Device Package"
https://www.infineon.com/dgdl/Infineon-TLE5012B_Exxxx-DS-v02_00-en.pdf?fileId=db3a304334fac4c601350f31c43c433f,//media.digikey.com/Renders/Infineon%20Renders/PG-DSO-8.jpg,TLE5012BE1000XUMA1TR-ND,TLE5012BE1000XUMA1,Infineon Technologies,SENSOR ANGLE 360DEG SMD,5000,0,"2.74876","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Wheatstone Bridge","-","External Magnet, Not Included","-","-","-","3V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8"
https://www.infineon.com/dgdl/Infineon-TLE5012B_Exxxx-DS-v02_00-en.pdf?fileId=db3a304334fac4c601350f31c43c433f,//media.digikey.com/Renders/Infineon%20Renders/PG-DSO-8.jpg,TLE5012BE1000XUMA1CT-ND,TLE5012BE1000XUMA1,Infineon Technologies,SENSOR ANGLE 360DEG SMD,5193,0,"7.34000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Wheatstone Bridge","-","External Magnet, Not Included","-","-","-","3V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8"
https://www.infineon.com/dgdl/Infineon-TLE5012B_Exxxx-DS-v02_00-en.pdf?fileId=db3a304334fac4c601350f31c43c433f,//media.digikey.com/Renders/Infineon%20Renders/PG-DSO-8.jpg,TLE5012BE1000XUMA1DKR-ND,TLE5012BE1000XUMA1,Infineon Technologies,SENSOR ANGLE 360DEG SMD,5193,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Wheatstone Bridge","-","External Magnet, Not Included","-","-","-","3V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90316KDC-BCG-300-RETR-ND,MLX90316KDC-BCG-300-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,6000,0,"2.87679","0","3000","Tape & Reel (TR)","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90316KDC-BCG-300-RECT-ND,MLX90316KDC-BCG-300-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,6170,0,"6.06000","0","1","Cut Tape (CT)","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90316KDC-BCG-300-REDKR-ND,MLX90316KDC-BCG-300-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,6170,0,"Digi-Reel","0","1","Digi-Reel®","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.monolithicpower.com/pub/media/document/m/a/ma702_r1.0.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1589-1502-2-ND,MA702GQ-P,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,5000,0,"2.94500","0","500","Tape & Reel (TR)","-","Active","Angle","Hall Effect","-","-","PWM","Programmable","External Magnet, Not Included","-","-","-","3.3V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.monolithicpower.com/pub/media/document/m/a/ma702_r1.0.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1589-1502-1-ND,MA702GQ-P,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,5350,0,"7.11000","0","1","Cut Tape (CT)","-","Active","Angle","Hall Effect","-","-","PWM","Programmable","External Magnet, Not Included","-","-","-","3.3V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.monolithicpower.com/pub/media/document/m/a/ma702_r1.0.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1589-1502-6-ND,MA702GQ-P,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,5350,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Angle","Hall Effect","-","-","PWM","Programmable","External Magnet, Not Included","-","-","-","3.3V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.monolithicpower.com/pub/media/document/m/a/ma302_r1.0.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1589-1501-2-ND,MA302GQ-P,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,2000,0,"3.16200","0","500","Tape & Reel (TR)","-","Active","Angle","Hall Effect","-","-","-","Programmable","External Magnet, Not Included","-","-","-","3.3V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.monolithicpower.com/pub/media/document/m/a/ma302_r1.0.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1589-1501-1-ND,MA302GQ-P,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,2781,0,"7.63000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","-","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.monolithicpower.com/pub/media/document/m/a/ma302_r1.0.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1589-1501-6-ND,MA302GQ-P,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,2781,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","-","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://ams.com/documents/20143/36005/AS5050A_DS000305_2-00.pdf,//media.digikey.com/Photos/Allegro%20Microsystems/AS5050A-BQFM.JPG,AS5050A-BQFMTR-ND,AS5050A-BQFM,ams,SENSOR ROTARY 360DEG SMD,40000,0,"3.83460","0","500","Tape & Reel (TR)","-","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1.41°","-","-","3V ~ 3.6V","Surface Mount","SMD (SMT) Tab","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://ams.com/documents/20143/36005/AS5050A_DS000305_2-00.pdf,//media.digikey.com/Photos/Allegro%20Microsystems/AS5050A-BQFM.JPG,AS5050A-BQFMCT-ND,AS5050A-BQFM,ams,SENSOR ROTARY 360DEG SMD,40254,0,"6.66000","0","1","Cut Tape (CT)","-","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1.41°","-","-","3V ~ 3.6V","Surface Mount","SMD (SMT) Tab","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://ams.com/documents/20143/36005/AS5050A_DS000305_2-00.pdf,//media.digikey.com/Photos/Allegro%20Microsystems/AS5050A-BQFM.JPG,AS5050A-BQFMDKR-ND,AS5050A-BQFM,ams,SENSOR ROTARY 360DEG SMD,40254,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1.41°","-","-","3V ~ 3.6V","Surface Mount","SMD (SMT) Tab","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://ams.com/documents/20143/36005/AS5055A_DS000304_2-00.pdf,//media.digikey.com/photos/AMS-Taos%20USA%20Photos/AS5055A-BQFM.jpg,AS5055A-BQFMTR-ND,AS5055A-BQFM,ams,SENSOR ANGLE 360DEG SMD,10500,0,"4.37100","0","500","Tape & Reel (TR)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1.41°","-","-","3V ~ 3.6V","Surface Mount","SMD (SMT) Tab","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://ams.com/documents/20143/36005/AS5055A_DS000304_2-00.pdf,//media.digikey.com/photos/AMS-Taos%20USA%20Photos/AS5055A-BQFM.jpg,AS5055A-BQFMCT-ND,AS5055A-BQFM,ams,SENSOR ANGLE 360DEG SMD,10880,0,"7.26000","0","1","Cut Tape (CT)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1.41°","-","-","3V ~ 3.6V","Surface Mount","SMD (SMT) Tab","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://ams.com/documents/20143/36005/AS5055A_DS000304_2-00.pdf,//media.digikey.com/photos/AMS-Taos%20USA%20Photos/AS5055A-BQFM.jpg,AS5055A-BQFMDKR-ND,AS5055A-BQFM,ams,SENSOR ANGLE 360DEG SMD,10880,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1.41°","-","-","3V ~ 3.6V","Surface Mount","SMD (SMT) Tab","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://www.digikey.com/en/resources/development-tools/product-selector,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5048B-HTSP-500TR-ND,AS5048B-HTSP-500,ams,SENSOR ANGLE 360DEG SMD,6500,0,"4.47000","0","500","Tape & Reel (TR)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","I²C, PWM","-","External Magnet, Not Included","-","-","-","3V ~ 3.6V, 4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5048A,B.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5048B-HTSP-500CT-ND,AS5048B-HTSP-500,ams,SENSOR ANGLE 360DEG SMD,6924,0,"9.34000","0","1","Cut Tape (CT)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","I²C, PWM","-","External Magnet, Not Included","-","-","-","3V ~ 3.6V, 4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5048A,B.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5048B-HTSP-500DKR-ND,AS5048B-HTSP-500,ams,SENSOR ANGLE 360DEG SMD,6924,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","I²C, PWM","-","External Magnet, Not Included","-","-","-","3V ~ 3.6V, 4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
https://ams.com/documents/20143/36005/AS5162_DS000379_1-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,AS5162-HSOMTR-ND,AS5162-HSOM,ams,SENSOR ANGLE 360DEG SMD,0,0,"4.69500","0","500","Tape & Reel (TR)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://ams.com/documents/20143/36005/AS5162_DS000379_1-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,AS5162-HSOMCT-ND,AS5162-HSOM,ams,SENSOR ANGLE 360DEG SMD,672,0,"9.81000","0","1","Cut Tape (CT)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://ams.com/documents/20143/36005/AS5162_DS000379_1-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,AS5162-HSOMDKR-ND,AS5162-HSOM,ams,SENSOR ANGLE 360DEG SMD,672,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90365-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90365LGO-ABD-000-RETR-ND,MLX90365LGO-ABD-000-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,4500,0,"5.69075","0","4500","Tape & Reel (TR)","Automotive, AEC-Q100, Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90365-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90365LGO-ABD-000-RECT-ND,MLX90365LGO-ABD-000-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,7032,0,"10.94000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90365-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90365LGO-ABD-000-REDKR-ND,MLX90365LGO-ABD-000-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,7032,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316KGO-BCG-000-RETR-ND,MLX90316KGO-BCG-000-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,13500,0,"6.44059","0","4500","Tape & Reel (TR)","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316KGO-BCG-000-RECT-ND,MLX90316KGO-BCG-000-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,14718,0,"12.39000","0","1","Cut Tape (CT)","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316KGO-BCG-000-REDKR-ND,MLX90316KGO-BCG-000-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,14718,0,"Digi-Reel","0","1","Digi-Reel®","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.akm.com/akm/en/file/datasheet/AK7452.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/MFG_AK7452.jpg,974-1163-2-ND,AK7452,AKM Semiconductor Inc.,SENSOR ANGLE 360DEG SOLDER,3000,0,"6.74800","0","1000","Tape & Reel (TR)","-","Active","Angle","Hall Effect","360° (±180°), Continuous","-","Analog Voltage","-","External Magnet, Not Included","±0.5°","-","-","3V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.akm.com/akm/en/file/datasheet/AK7452.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/MFG_AK7452.jpg,974-1163-1-ND,AK7452,AKM Semiconductor Inc.,SENSOR ANGLE 360DEG SOLDER,3906,0,"12.99000","0","1","Cut Tape (CT)","-","Active","Angle","Hall Effect","360° (±180°), Continuous","-","Analog Voltage","-","External Magnet, Not Included","±0.5°","-","-","3V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.akm.com/akm/en/file/datasheet/AK7452.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/MFG_AK7452.jpg,974-1163-6-ND,AK7452,AKM Semiconductor Inc.,SENSOR ANGLE 360DEG SOLDER,3906,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Angle","Hall Effect","360° (±180°), Continuous","-","Analog Voltage","-","External Magnet, Not Included","±0.5°","-","-","3V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90365-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90365KGO-ABD-000-TU-ND,MLX90365KGO-ABD-000-TU,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,198,0,"11.48000","0","1","Tube","Automotive, AEC-Q100, Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316KGO-BDG-100-TU-ND,MLX90316KGO-BDG-100-TU,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,7110,0,"12.39000","0","1","Tube","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/404.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/MFG_404R.jpg,987-1025-ND,404R10KL1.0,TT Electronics/BI,SENSOR LINEAR 12.7MM SLD TURRET,272,0,"23.62000","0","1","Bulk","Model 404","Active","Linear Position","Resistive","-","0 ~ 12.70mm (0 ~ 0.50"")","Resistive","-","Round Shaft","±1%","10 kOhms","±10%","-","Chassis Mount","Solder Turret","-40°C ~ 125°C","Box with Solder Turrets","-"
https://www.bourns.com/docs/Product-Datasheets/AMM20B.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_AMM20B.jpg,AMM20B5A1CLASL380-ND,AMM20B5A1CLASL380,Bourns Inc.,SENSOR ROTARY 3960DEG PC PIN,463,0,"36.30000","0","1","Bulk","AMM20B","Active","Rotary Position","Hall Effect","0° ~ 3600°, 0° ~ 3960°","-","Analog Voltage","Clockwise Increase","Slotted Shaft","±0.3%","-","-","5V","Through Hole","PC Pin","-40°C ~ 125°C","Module, Slotted Shaft","-"
https://www.bourns.com/docs/Product-Datasheets/3048.pdf,//media.digikey.com/Photos/Bourns%20Photos/3048L-5-502.jpg,3048L-5-103-ND,3048L-5-103,Bourns Inc.,SENSOR LINEAR 12.7MM WIRE LEADS,114,0,"41.16000","0","1","Bulk","-","Active","Linear Position","Resistive","-","0 ~ 12.70mm (0 ~ 0.50"")","Resistive","-","Round Shaft","±5%","10 kOhms","±20%","-","Chassis Mount","Wire Leads","-55°C ~ 125°C","Module, Wire Leads, Threaded","-"
http://ecatalog.beisensors.com/Asset/linear-position-sensor_9600.pdf,//media.digikey.com/Photos/BEI%20Sensors/9605R1.7KL2.0.JPG,1724-1226-ND,9605R1.7KL2.0,Sensata-BEI Sensors,SENSOR LINEAR 12.7MM SOLDER LUG,3239,0,"47.00000","0","1","Bulk","900","Active","Linear Position","Resistive","-","0 ~ 12.70mm (0 ~ 0.50"")","Resistive","-","Shaft","±2%","1.7 kOhms","-","-","Chassis Mount","Solder Lug","-40°C ~ 135°C","Box with Solder Lugs","-"
http://ecatalog.beisensors.com/Asset/linear-position-sensor_9600.pdf,//media.digikey.com/Photos/BEI%20Sensors/MFG_9610R3.4KL2.0.jpg,1724-1064-ND,9610R3.4KL2.0,Sensata-BEI Sensors,SENSOR LINEAR 25.4MM SOLDER LUG,917,0,"50.63000","0","1","Bulk","9600","Active","Linear Position","Resistive","-","0 ~ 25.40mm (0 ~ 1.00"")","Resistive","-","Round Shaft","±0.5%","3.4 kOhms","±25%","-","Chassis Mount","Solder Lug","-40°C ~ 135°C","Box with Solder Lugs","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTY-X.jpg,480-3851-ND,RTY090LVNAX,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 90DEG CONNECTOR,1202,0,"54.08000","0","1","Bulk","RTY","Active","Rotary Position","Hall Effect","90° (±45°), Continuous","-","Analog Voltage","Clockwise Increase","Flatted Shaft","±1%","-","-","5V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://ecatalog.beisensors.com/Asset/linear-position-sensor_9600.pdf,//media.digikey.com/Photos/BEI%20Sensors/MFG_9615R5.1KL2.0.jpg,1724-1065-ND,9615R5.1KL2.0,Sensata-BEI Sensors,SENSOR LINEAR 38.1MM SOLDER LUG,2720,0,"54.20000","0","1","Bulk","9600","Active","Linear Position","Resistive","-","0 ~ 38.10mm (0 ~ 1.50"")","Resistive","-","Round Shaft","±0.35%","5.1 kOhms","±25%","-","Chassis Mount","Solder Lug","-40°C ~ 135°C","Box with Solder Lugs","-"
http://ecatalog.beisensors.com/Asset/9811-9812.pdf,//media.digikey.com/Photos/BEI%20Sensors/MFG_9812R5KL2.0.jpg,1724-1066-ND,9812R5KL2.0,Sensata-BEI Sensors,SENSOR ROTARY CONNECTOR,151,0,"98.68000","0","1","Box","9800","Active","Rotary Position","Resistive","-","-","Resistive","-","Hole for Shaft","±2%","5 kOhms","-","-","Chassis Mount","Connector","-","Box with Connector","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SP1&DocType=Data+Sheet&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SP1-xx.JPG,223-1661-ND,SP1-12,TE Connectivity Measurement Specialties,SENSOR LINEAR 317MM SOLDER LUG,53,0,"187.04000","0","1","Box","SP1","Active","Linear Position","Resistive","-","0 ~ 317mm (0 ~ 12.5"")","Analog Voltage","-","String Potentiometer","-","10 kOhms","±10%","30V","Panel Mount","Solder Lug","-18°C ~ 70°C","Box with Connector","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SP2&DocType=Data+Sheet&DocLang=English,//media.digikey.com/Photos/Measurement%20Specialties%20Photos/MFG_SP2.JPG,223-1665-ND,SP2-12,TE Connectivity Measurement Specialties,SENSOR LINEAR 317MM WIRE LEADS,56,0,"234.08000","0","1","Box","SP2","Active","Linear Position","Resistive","-","0 ~ 317mm (0 ~ 12.5"")","Analog Voltage","-","String Potentiometer","-","10 kOhms","±10%","30V","Panel Mount","Wire Leads","-18°C ~ 71°C","Box with Wire Leads","-"
