Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Output Type","Output Configuration","Current","Minimum Liquid Specific Gravity","Switch Actuation Level","Mounting Type","Material - Housing & Prism","Operating Temperature","Voltage Rating"
https://www.cynergy3.com/sites/default/files/OLS2%202015.pdf,//media.digikey.com/Photos/Cynergy%203/OLS2%20SERIES%20Open%20Drain.JPG,725-1283-ND,OLS210D3L24-003,Cynergy 3,OPT LIQUID SENSOR M12 EXT MT LOW,17,0,"81.21000","0","1","OLS2","Active","Liquid","Open Drain","Low-Dry","2.5mA","-","-","Threaded","Polysulfone","-40°C ~ 125°C","10 ~ 28 VDC"
https://www.cynergy3.com/sites/default/files/product-data-sheets/OLS7.pdf,//media.digikey.com/Photos/Cynergy%203/OLS7%20SERIES%20Open%20Drain.JPG,725-1290-ND,OLS710D324-003,Cynergy 3,OPT LIQ LVL SENS 1/4 NPT MNT HI,11,0,"81.21000","0","1","OLS7","Active","Liquid","Open Drain","High-Dry","2.5mA","-","-","1/4"" NPT and 3/8"" Conduit","Polysulfone","-40°C ~ 125°C","10 ~ 28 VDC"
https://www.cynergy3.com/sites/default/files/OLS2%202015.pdf,//media.digikey.com/Photos/Cynergy%203/OLS2%20SERIES%20Open%20Drain.JPG,725-1282-ND,OLS210D324-003,Cynergy 3,OPT LIQUID SENSOR M12 EXT MT HI,6,0,"81.21000","0","1","OLS2","Active","Liquid","Open Drain","High-Dry","2.5mA","-","-","Threaded","Polysulfone","-40°C ~ 125°C","10 ~ 28 VDC"
https://www.cynergy3.com/sites/default/files/SSF212%202013.pdf,//media.digikey.com/Photos/Cynergy%203/SSF212XPL.jpg,725-1082-ND,SSF212XPL,Cynergy 3,FLOATSWITCH HORZ 50VA NC/NO SS,13,0,"132.67000","0","1","SSF212","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.8","-","Male 1/2"" (12.7mm) NPT","304 Stainless Steel","120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/SSF215%202014_0.pdf,//media.digikey.com/Photos/Cynergy%203/SSF215XPM12.jpg,725-1307-ND,SSF215XPM12,Cynergy 3,LONG REACH 1/2 EXT MNT SS FS,10,0,"155.60000","0","1","SSF215","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.8","-","Panel Mount, 1/2"" (12.7mm) NPT Thread","304 Stainless Steel, 316 Stainless Steel","120°C","300VAC, 300VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LL-01_Series_Relay&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/LL01-1AA01.jpg,223-1596-ND,LL01-1AA01,TE Connectivity Measurement Specialties,SENSOR,10,0,"210.94000","0","1","Ultrasonic Sentio™, LL-01","Active","Liquid","Relay","SPST-NO","-","-","0.25"" (6.35mm)","Male 1/4"" (6.35mm) NPT","316 Stainless Steel","-29°C ~ 80°C","5 V ~ 30 V"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/RSF88YP.jpg,725-1426-ND,RSF88YP,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC POLY,39,0,"14.51000","0","1","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.787"" (20mm)","Male 1/2"" (12.7mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-hvac-flood-prevention-switch-fps-b/,//media.digikey.com/Photos/Standex-Meder%20Electronics/FPS-B.JPG,374-1354-ND,FPS-B,Standex-Meder Electronics,SENSOR LEVEL FLOAT W/BRACKET,72,0,"15.12000","0","1","HVAC/R","Active","Liquid","Switch (Single Float)","SPST-NC","-","-","-","Bracket Mount","-","-","-"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF74YNP.jpg,725-1422-ND,RSF78YNP,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC POLY,28,0,"16.80000","0","1","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.8","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1005-ND,RSF73Y100RN,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC NYLON,7,0,"17.11000","0","1","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-ls01-series-liquid-level-sensor/,//media.digikey.com/photos/Meder%20Electronics%20Photos/MFG_LS01%20Series.jpg,374-1000-ND,LS01-1A66-PA-500W,Standex-Meder Electronics,SENSOR LEVEL FLOAT M8,72,0,"17.36000","0","1","LS01","Active","Liquid","Switch (Single Float)","SPST-NO","500mA","-","-","Free Hanging","Polyamide (PA)","-30°C ~ 70°C","200V"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF103Y100JN.jpg,725-1395-ND,RSF103Y100JN,Cynergy 3,FLOATSWITCH VERT 25VA NYLON,11,0,"17.72000","0","1","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","-","-","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1006-ND,RSF74Y100RN,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC POLY,42,0,"18.03000","0","1","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-ls03-series-liquid-level-sensor/,//media.digikey.com/photos/Meder%20Electronics%20Photos/LS03-1A66-PA-500W.jpg,374-1002-ND,LS03-1A66-PA-500W,Standex-Meder Electronics,SENSOR LEVEL HORIZ LIQUID M16,96,0,"18.21000","0","1","LS03","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","-","-","Panel Mount, M16x2 Thread","Polyamide (PA)","-20°C ~ 90°C","200V"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/RSF46YFP.JPG,725-1416-ND,RSF46YFP,Cynergy 3,FLOATSWITCH HORZ .6A NC/NO PPS,17,0,"18.36000","0","1","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1017-ND,RSF54Y100R1/8,Cynergy 3,FLOATSWITCH VERT .6A NO/NC POLY,68,0,"18.41000","0","1","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.65","1.024"" (26mm)","Male 1/8"" (3.18mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1014-ND,RSF54Y100RC,Cynergy 3,FLOATSWITCH VERT .6A NO/NC POLY,59,0,"18.41000","0","1","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.65","1.024"" (26mm)","Panel Mount, M12x1.75 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1120-ND,RSF58Y100R1/8,Cynergy 3,FLOATSWITCH VERT .6A NO/NC POLY,54,0,"18.41000","0","1","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.65","1.024"" (26mm)","Male 1/8"" (3.18mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF104Y100JN.JPG,725-1397-ND,RSF104Y100JN,Cynergy 3,"VERTICAL, EXT MOUNT, N/O, 25VA",28,0,"18.80000","0","1","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","0.85","-","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/RSF86YP.jpg,725-1425-ND,RSF86YP,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC PPS,15,0,"19.36000","0","1","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.945"" (24mm)","Male 1/2"" (12.7mm) NPT","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/RSF86Y100R.JPG,725-1064-ND,RSF86Y050T,Cynergy 3,FLOATSWITCH 25VA EXT PPS N/O,28,0,"20.58000","0","1","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.945"" (24mm)","Male 1/2"" (12.7mm) NPT","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/photos/Cynergy%203/RSF46Y050TG.jpg,725-1061-ND,RSF46Y050TG,Cynergy 3,FLOAT SW PPS N/O 25VA 50CM LEAD,13,0,"21.52000","0","1","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/RSF53H100R1%5E8.jpg,725-1111-ND,RSF53H100R1/8,Cynergy 3,FLOATSWITCH VERT 1A NO/NC NYLON,51,0,"21.64000","0","1","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.8","0.886"" (22.5mm)","Male 1/8"" (3.18mm) NPT","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/product-data-sheets/RSF30%202013.pdf,//media.digikey.com/photos/Cynergy%203/RSF33W100RC.jpg,725-1059-ND,RSF33W100RC,Cynergy 3,FLOAT SWITCH NYLON N/O 100VA,17,0,"21.91000","0","1","RSF30","Active","Liquid","Switch (Single Float)","SPST-NO","5A","0.8","1.850"" (47mm)","Panel Mount, M12x1.75 Thread","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1062-ND,RSF56Y050TB,Cynergy 3,FLOATSWITCH PPS N/O 25VA 50CM,33,0,"22.75000","0","1","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.807"" (20.5mm)","Panel Mount, M12x1.75 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1119-ND,RSF58H100RC,Cynergy 3,FLOATSWITCH VERT 1A NO/NC POLY,15,0,"22.97000","0","1","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.65","1.024"" (26mm)","Panel Mount, M12x1.75 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/product-data-sheets/RSF30%202013.pdf,//media.digikey.com/photos/Cynergy%203/RSF34W100RF.jpg,725-1060-ND,RSF34W100RF,Cynergy 3,FLOAT SWITCH HORZ SPST-NO,25,0,"23.21000","0","1","RSF30","Active","Liquid","Switch (Single Float)","SPST-NO","5A","0.8","2.047"" (52mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/RSF86Y100R.JPG,725-1132-ND,RSF86H100R,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC PPS,50,0,"23.43000","0","1","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.945"" (24mm)","Male 1/2"" (12.7mm) NPT","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://cdn-shop.adafruit.com/product-files/3397/3397_datasheet_actual.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/3397.jpg,1528-2352-ND,3397,Adafruit Industries LLC,OPTOMAX DIGITAL LIQUID LEVEL SEN,91,0,"24.95000","0","1","-","Active","Liquid","Push-Pull","-","100mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
https://www.cynergy3.com/sites/default/files/TSF70%202017.pdf,//media.digikey.com/photos/Cynergy%203/TSF78Y100DN.jpg,725-1344-ND,TSF78Y100DN,Cynergy 3,COMP EXT MNT TEMP SEN LVL SW,21,0,"25.68000","0","1","TSF70","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.3149"", 0.4641"" (8mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/TSF70%202017.pdf,//media.digikey.com/photos/Cynergy%203/TSF78H100DN.jpg,725-1343-ND,TSF78H100DN,Cynergy 3,COMP EXT MNT TEMP SEN LVL SW,15,0,"30.82000","0","1","TSF70","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.3149"", 0.4641"" (8mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF87x100G.jpg,725-1550-ND,RSF87Y100G,Cynergy 3,FLOAT SENS LIQ SPST-NC/NO .6A,10,0,"34.27000","0","1","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.354"" (9mm)","Male 1/2"" (12.7mm) NPT","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF47Y100Gx.jpg,725-1544-ND,RSF47Y100GG,Cynergy 3,FLOAT SENS LIQ SPST-NC/NO .6A,10,0,"35.73000","0","1","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","1.654"" (42mm)","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/OLS2%202015.pdf,//media.digikey.com/Photos/Cynergy%203/OLS2%20SERIES%20Voltage.JPG,725-1280-ND,OLS200D3LSH,Cynergy 3,OPT LIQUID SENSOR M12 EXT MT LOW,59,0,"38.64000","0","1","OLS2","Active","Liquid","Push-Pull","Low-Dry","2.5mA","-","-","Threaded","Polysulfone","-25°C ~ 80°C","5 V ~ 15 V"
https://cdn-shop.adafruit.com/datasheets/eTape+Datasheet+12110215TC-12_040213.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_464.jpg,1528-2561-ND,464,Adafruit Industries LLC,12 ETAPE LIQUID LEVEL SENSOR,23,0,"39.95000","0","1","eTape™","Active","Liquid, Powder","Resistive","-","-","-","-","Adhesive","Polyethylene Terephthalate (PET)","-9°C ~ 60°C","10V"
https://www.cynergy3.com/sites/default/files/product-data-sheets/OLS5.pdf,//media.digikey.com/Photos/Cynergy%203/OLS5%20SERIES.JPG,725-1287-ND,OLS510D3L,Cynergy 3,OPT LIQUID LVL SENSOR M10 MNT LW,10,0,"42.51000","0","1","OLS5","Active","Liquid","Push-Pull","Low-Dry","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","5 V ~ 15 V"
https://www.cynergy3.com/sites/default/files/RSF66P%202017.pdf,//media.digikey.com/Photos/Cynergy%203/RSF66A25B75P.JPG,725-1297-ND,RSF66A25B75P,Cynergy 3,DL PNT FLOATSWITCH 102MM TOTAL L,23,0,"43.58000","0","1","RSF66","Active","Liquid","Switch (2) (Single Float)","SPST-NC/NO","600mA","0.85","1.181"", 2.953"" (30mm, 75mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 85°C","120VDC, 240VAC"
http://www.parallax.com/sites/default/files/downloads/29131-eTape-AppNote.pdf,//media.digikey.com/Photos/Parallax%20Photos/29131.jpg,29131-ND,29131,Parallax Inc.,SENSOR LIQUID/POWDER LEVEL,10,0,"43.74000","0","1","eTape™","Active","Liquid, Powder","Resistive","85Ohm ~ 700Ohm","-","-","-","Adhesive","Polyethylene Terephthalate (PET)","-9°C ~ 60°C","5V"
https://www.cynergy3.com/sites/default/files/product-data-sheets/OLS7.pdf,//media.digikey.com/Photos/Cynergy%203/OLS7%20SERIES%20Open%20Drain.JPG,725-1508-ND,OLS710D3SH,Cynergy 3,FLOAT SENS LIQ PUSH-PULL 2.5MA,23,0,"44.78000","0","1","OLS7","Active","Liquid","Push-Pull","High-Dry","2.5mA","-","-","1/4"" NPT and 3/8"" Conduit","Polysulfone","-40°C ~ 125°C","5 V ~ 15 V"
https://www.cynergy3.com/sites/default/files/OLS2%202015.pdf,//media.digikey.com/Photos/Cynergy%203/OLS2%20SERIES%20Voltage.JPG,725-1505-ND,OLS210D3LSH,Cynergy 3,FLOAT SENS LIQ PUSH-PULL 2.5MA,17,0,"44.78000","0","1","OLS2","Active","Liquid","Push-Pull","Low-Dry","2.5mA","-","-","Threaded","Polysulfone","-40°C ~ 125°C","5 V ~ 15 V"
https://www.cynergy3.com/sites/default/files/RSF66%202017.pdf,//media.digikey.com/Photos/Cynergy%203/RSF66A25B100.jpg,725-1072-ND,RSF66A25B100,Cynergy 3,FLOATSWITCH VERT 25VA SGL 127MM,22,0,"44.81000","0","1","RSF66","Active","Liquid","Switch (2) (Single Float)","SPST-NC/NO","600mA","0.85","1.181"", 3.937"" (30mm, 100mm)","Panel Mount, M16x2 Thread","Polypropylene Sulphide (PPS)","-10°C ~ 85°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF66%202017.pdf,//media.digikey.com/Photos/Cynergy%203/RSF66A50A100.jpg,725-1065-ND,RSF66A50A100,Cynergy 3,FLOATSWITCH VERT 25VA DUAL 134MM,18,0,"49.98000","0","1","RSF66","Active","Liquid","Switch (2) (Dual Float)","SPST-NC/NO, SPST-NC/NO","600mA","0.85","1.969"", 3.937"" (50mm, 100mm)","Panel Mount, M16x2 Thread","Polypropylene Sulphide (PPS)","-10°C ~ 85°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF66%202017.pdf,//media.digikey.com/Photos/Cynergy%203/RSF66B50B150.jpg,725-1068-ND,RSF66B50B150,Cynergy 3,FLOATSWITCH 25VA DUAL VERT 177MM,8,0,"49.98000","0","1","RSF66","Active","Liquid","Switch (2) (Dual Float)","SPST-NC/NO, SPST-NC/NO","600mA","0.85","1.969"", 5.906"" (50mm, 150mm)","Panel Mount, M16x2 Thread","Polypropylene Sulphide (PPS)","-10°C ~ 85°C","120VDC, 240VAC"
http://www.sstsensing.com/wp-content/uploads/2017/08/DS0143rev3_LLHoneywell-Alternatives-StdTemp.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Basic.jpg,1921-1003-ND,LLC105000,SST Sensing Ltd.,LIQUID LEVEL SENSOR,48,0,"50.00000","0","1","-","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
http://www.sstsensing.com/wp-content/uploads/2017/08/DS0143rev3_LLHoneywell-Alternatives-StdTemp.pdf,//media.digikey.com/Photos/SST-Sensing/LLC103000.jpg,1921-1002-ND,LLC103000,SST Sensing Ltd.,LIQUID LEVEL SENSOR,44,0,"50.00000","0","1","-","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
http://www.sstsensing.com/wp-content/uploads/2017/08/DS0143rev3_LLHoneywell-Alternatives-StdTemp.pdf,//media.digikey.com/Photos/SST-Sensing/LLC101000.jpg,1921-1000-ND,LLC101000,SST Sensing Ltd.,LIQUID LEVEL SENSOR,28,0,"50.00000","0","1","-","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
http://www.sstsensing.com/product/honeywell-lle-series-liquid-level-switches/,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Digital.jpg,1921-1005-ND,LLC102101,SST Sensing Ltd.,LIQUID LEVEL SENSOR,55,0,"56.00000","0","1","-","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","4.5 V ~ 15.4 V"
http://www.sstsensing.com/product/honeywell-lle-series-liquid-level-switches/,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Basic.jpg,1921-1007-ND,LLC105100,SST Sensing Ltd.,LIQUID LEVEL SENSOR,31,0,"56.00000","0","1","-","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","4.5 V ~ 15.4 V"
https://img1.wsimg.com/blobby/go/6e1bce17-f4fa-40c3-9d89-9bb7445697bb/downloads/Standard%20eTape%20Data%20Sheet.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3828.jpg,1528-2621-ND,3828,Adafruit Industries LLC,5 ETAPE LIQUID LEVEL SENSOR WITH,22,0,"74.94000","0","1","eTape™","Active","Liquid","Resistive","-","-","-","1.000"" (25.4mm)","Adhesive","Polyethylene Terephthalate (PET)","-9°C ~ 95°C","10V"
https://www.cynergy3.com/sites/default/files/SSF22%202015.pdf,//media.digikey.com/photos/Cynergy%203/SSF22X035.JPG,725-1019-ND,SSF22X100,Cynergy 3,FLOATSWITCH VERT 50VA NC/NO SS,8,0,"79.92000","0","1","SSF22","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.8","-","Male 1/8"" (3.18mm) BSP","316 Stainless Steel","120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/SSF211%202013_0.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SSF211%20Series.jpg,725-1083-ND,SSF211X100,Cynergy 3,FLOATSWITCH 50VA NC/NO HORZ SS,4,0,"92.09000","0","1","SSF211","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.8","-","Male 1/8"" (3.18mm) BSP","304 Stainless Steel","120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSSF212%202015.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_TSSF212x100.jpg,725-1534-ND,TSSF212Y100,Cynergy 3,FLOAT SENS LIQ SPST-NO 300V,7,0,"122.73000","0","1","TSSF212","Active","Liquid","Switch (Single Float)","SPST-NO","-","0.8","0.905"" (23.0mm)","Male 1/2"" (12.7mm) NPT","304 Stainless Steel, 316 Stainless Steel","-20°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/SSF212%202013.pdf,//media.digikey.com/Photos/Cynergy%203/SSF212XPM12.jpg,725-1305-ND,SSF212XPM12,Cynergy 3,HORIZ SS FLOATSW 1/2 EXT MNT,4,0,"135.48000","0","1","SSF212","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.75","-","Male 1/2"" (12.7mm) NPT","304 Stainless Steel","120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/LM10-2011.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_LM10%20Series.jpg,725-1233-ND,LM10A,Cynergy 3,FLOATSWITCH CABLE END N/O 10A,5,0,"142.42000","0","1","LM10","Active","Liquid","Switch (Single Float)","SPST-NO","10A","-","-","Cable Mount","High Density Polyethylene (PEHD)","0°C ~ 55°C","110VDC, 250VAC"
https://www.cynergy3.com/sites/default/files/LM10-2011.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_LM10%20Series.jpg,725-1235-ND,LM10C,Cynergy 3,FLOATSWITCH CABLE END C/O 10A,5,0,"142.42000","0","1","LM10","Active","Liquid","Switch (Single Float)","SPDT","10A","-","-","Cable Mount","High Density Polyethylene (PEHD)","0°C ~ 55°C","110VDC, 250VAC"
https://www.cynergy3.com/sites/default/files/SLP%202014.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SLP4AP15.jpg,725-1238-ND,SLP4AP15,Cynergy 3,PROBE SUBMERSIBLE 25VA 15M CABLE,10,0,"155.40000","0","1","SLP0712TE (750W)","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.8","-","Cable Mount","Polypropylene (PP), Stainless Steel","0°C ~ 55°C","50VDC, 50VAC"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/photoelectric/catalog/ex-f1_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EX-F1-C5.jpg,1110-2624-ND,EX-F1-C5,Panasonic Industrial Automation Sales,SENSOR LIQUID DETECT 12-24V NPN,18,0,"162.40000","0","1","-","Active","Liquid","NPN","Open Collector","30mA","-","-","Tie Mount","Polycarbonate","-10°C ~ 55°C","12 ~ 24 V"
https://www.cynergy3.com/sites/default/files/product-data-sheets/SSH66XE%202011.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SSH66XE34NP.jpg,725-1146-ND,SSH66XE34NP,Cynergy 3,SWITCH HORIZ SS .5A NO/NC,8,0,"170.11000","0","1","SSH66XE","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.75","-","Male 3/4"" (19.05mm) NPT","304 Stainless Steel, 316 Stainless Steel","120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/product-data-sheets/SSH66XU%202011.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SSH66XU12N100.jpg,725-1147-ND,SSH66XU12N100,Cynergy 3,SWITCH HORIZ SS .5A INT/EXT MNT,7,0,"172.00000","0","1","SSH66XU","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.75","-","Male 1/2"" (12.7mm) NPT","304 Stainless Steel, 316 Stainless Steel","120°C","300VAC, 300VDC"
http://www.sstsensing.com/wp-content/uploads/2017/07/DS0130rev4_LLGlass.pdf,//media.digikey.com/Photos/SST-Sensing/LLG810D324-005.jpg,1921-1033-ND,LLG810D324-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,22,0,"192.42000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Stainless Steel","-40°C ~ 125°C","8 V ~ 30 V"
