Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Sensor Type","Humidity Range","Output Type","Output","Accuracy","Response Time","Sensitivity","Voltage - Supply","Mounting Type","Operating Temperature","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/HT_DS_SHT3x_DIS.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHTxx.jpg,1649-1011-6-ND,SHT31-DIS-B2.5KS,Sensirion AG,SENSOR HUMID/TEMP 5V I2C 2% SMD,6864,0,"Digi-Reel","0","1","Digi-Reel®","SHT3","Active","Humidity, Temperature","0 ~ 100% RH","I²C","16b","±2% RH","8s","-","2.15V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-VFDFN Exposed Pad","8-DFN (2.5x2.5)"
https://www.silabs.com/documents/public/data-sheets/Si7021-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7021-DFN6.jpg,336-3140-5-ND,SI7021-A20-GM,Silicon Labs,SENS HUMI/TEMP 3.6V I2C 3% 6DFN,652,0,"3.06000","0","1","Strip","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±3% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 85°C","6-WDFN Exposed Pad","6-DFN (3x3)"
https://www.silabs.com/documents/public/data-sheets/Si7021-A20.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;6DFN-.80-3x3;;6.jpg,336-3142-5-ND,SI7021-A20-IM,Silicon Labs,SENS HUMI/TEMP 3.6V I2C 3% 6DFN,1006,0,"3.21000","0","1","Tube","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±3% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-WDFN Exposed Pad","6-DFN (3x3)"
https://www.silabs.com/documents/public/data-sheets/Si7021-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7021-DFN6.jpg,336-3141-ND,SI7021-A20-GM1,Silicon Labs,SENS HUMI/TEMP 3.6V I2C 3% 6DFN,660,0,"3.37000","0","1","Strip","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±3% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 85°C","6-WDFN Exposed Pad","6-DFN (3x3)"
https://www.silabs.com/documents/public/data-sheets/Si7021-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7021-DFN6.jpg,336-3143-ND,SI7021-A20-IM1,Silicon Labs,SENS HUMI/TEMP 3.6V I2C 3% 6DFN,928,0,"3.53000","0","1","Strip","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±3% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-WDFN Exposed Pad","6-DFN (3x3)"
https://www.sensirion.com/file/datasheet_sht21,//media.digikey.com/Photos/Sensirion/MFG_SHT2x.JPG,1649-1005-2-ND,SHT21,Sensirion AG,SENSOR HUMID/TEMP 3V I2C 2% SMD,10400,0,"4.16500","0","400","Tape & Reel (TR)","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±2% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-TDFN Exposed Pad","6-DFN (3x3)"
https://www.sensirion.com/file/datasheet_sht21,//media.digikey.com/Photos/Sensirion/MFG_SHT2x.JPG,1649-1005-1-ND,SHT21,Sensirion AG,SENSOR HUMID/TEMP 3V I2C 2% SMD,10820,0,"7.68000","0","1","Cut Tape (CT)","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±2% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-TDFN Exposed Pad","6-DFN (3x3)"
https://www.sensirion.com/file/datasheet_sht21,//media.digikey.com/Photos/Sensirion/MFG_SHT2x.JPG,1649-1005-6-ND,SHT21,Sensirion AG,SENSOR HUMID/TEMP 3V I2C 2% SMD,10820,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±2% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-TDFN Exposed Pad","6-DFN (3x3)"
https://www.sensirion.com/file/datasheet_sht21s ,//media.digikey.com/Photos/Sensirion/MFG_SHT2x.JPG,1649-1007-2-ND,SHT21S,Sensirion AG,SENSOR HUMID/TEMP 3V SDM 2% SMD,800,0,"4.16500","0","400","Tape & Reel (TR)","-","Active","Humidity, Temperature","0 ~ 100% RH","SDM","12b","±2% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-TDFN Exposed Pad","6-DFN (3x3)"
https://www.sensirion.com/file/datasheet_sht21s ,//media.digikey.com/Photos/Sensirion/MFG_SHT2x.JPG,1649-1007-1-ND,SHT21S,Sensirion AG,SENSOR HUMID/TEMP 3V SDM 2% SMD,1164,0,"7.68000","0","1","Cut Tape (CT)","-","Active","Humidity, Temperature","0 ~ 100% RH","SDM","12b","±2% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-TDFN Exposed Pad","6-DFN (3x3)"
https://www.sensirion.com/file/datasheet_sht21s ,//media.digikey.com/Photos/Sensirion/MFG_SHT2x.JPG,1649-1007-6-ND,SHT21S,Sensirion AG,SENSOR HUMID/TEMP 3V SDM 2% SMD,1164,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Humidity, Temperature","0 ~ 100% RH","SDM","12b","±2% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-TDFN Exposed Pad","6-DFN (3x3)"
http://sensing.honeywell.com/index.php?ci_id=147070,//media.digikey.com/Photos/Honeywell%20Photos/HIH6030-021-001.JPG,480-5704-2-ND,HIH6030-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMI/TEMP 3.3V I2C 4.5% SMD,1000,0,"4.46600","0","1000","Tape & Reel (TR)","HumidIcon™, HIH-6000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147070,//media.digikey.com/Photos/Honeywell%20Photos/HIH6030-021-001.JPG,480-5704-1-ND,HIH6030-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMI/TEMP 3.3V I2C 4.5% SMD,1579,0,"10.00000","0","1","Cut Tape (CT)","HumidIcon™, HIH-6000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147070,//media.digikey.com/Photos/Honeywell%20Photos/HIH6030-021-001.JPG,480-5704-6-ND,HIH6030-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMI/TEMP 3.3V I2C 4.5% SMD,1579,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-6000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/HT_DS_SHT3x_DIS.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHTxx.jpg,1649-1062-2-ND,SHT35-DIS-B2.5KS,Sensirion AG,SENSOR HUMI/TEMP 5V I2C 1.5% SMD,2500,0,"5.44500","0","2500","Tape & Reel (TR)","SHT3","Active","Humidity, Temperature","0 ~ 100% RH","I²C","16b","±1.5% RH","8s","-","2.15V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-VFDFN Exposed Pad","8-DFN (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/HT_DS_SHT3x_DIS.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHTxx.jpg,1649-1062-1-ND,SHT35-DIS-B2.5KS,Sensirion AG,SENSOR HUMI/TEMP 5V I2C 1.5% SMD,2918,0,"12.41000","0","1","Cut Tape (CT)","SHT3","Active","Humidity, Temperature","0 ~ 100% RH","I²C","16b","±1.5% RH","8s","-","2.15V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-VFDFN Exposed Pad","8-DFN (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/HT_DS_SHT3x_DIS.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHTxx.jpg,1649-1062-6-ND,SHT35-DIS-B2.5KS,Sensirion AG,SENSOR HUMI/TEMP 5V I2C 1.5% SMD,2918,0,"Digi-Reel","0","1","Digi-Reel®","SHT3","Active","Humidity, Temperature","0 ~ 100% RH","I²C","16b","±1.5% RH","8s","-","2.15V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-VFDFN Exposed Pad","8-DFN (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/HT_DS_SHT3x_DIS.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHT35-DIS-F2.5KS.jpg,1649-1067-2-ND,SHT35-DIS-F2.5KS,Sensirion AG,SENSOR HUMI/TEMP 5V I2C 1.5% SMD,7500,0,"5.81625","0","2500","Tape & Reel (TR)","SHT3","Active","Humidity, Temperature","0 ~ 100% RH","I²C","16b","±1.5% RH","8s","-","2.15V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-VFDFN Exposed Pad","8-DFN (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/HT_DS_SHT3x_DIS.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHT35-DIS-F2.5KS.jpg,1649-1067-1-ND,SHT35-DIS-F2.5KS,Sensirion AG,SENSOR HUMI/TEMP 5V I2C 1.5% SMD,9965,0,"13.26000","0","1","Cut Tape (CT)","SHT3","Active","Humidity, Temperature","0 ~ 100% RH","I²C","16b","±1.5% RH","8s","-","2.15V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-VFDFN Exposed Pad","8-DFN (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/HT_DS_SHT3x_DIS.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHT35-DIS-F2.5KS.jpg,1649-1067-6-ND,SHT35-DIS-F2.5KS,Sensirion AG,SENSOR HUMI/TEMP 5V I2C 1.5% SMD,9965,0,"Digi-Reel","0","1","Digi-Reel®","SHT3","Active","Humidity, Temperature","0 ~ 100% RH","I²C","16b","±1.5% RH","8s","-","2.15V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-VFDFN Exposed Pad","8-DFN (2.5x2.5)"
http://sensing.honeywell.com/index.php/ci_id/49692/la_id/1/document/1/re_id/0,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH-5030.jpg,480-3294-2-ND,HIH-5030-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANALOG 3% SMD,8000,0,"5.95000","0","1000","Tape & Reel (TR)","-","Active","Humidity","0 ~ 100% RH","Analog Voltage","1.5V @ 50%RH","±3% RH","5s","-","2.7V ~ 5.5V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
http://sensing.honeywell.com/index.php/ci_id/49692/la_id/1/document/1/re_id/0,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH-5030.jpg,480-3294-1-ND,HIH-5030-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANALOG 3% SMD,8411,0,"13.32000","0","1","Cut Tape (CT)","-","Active","Humidity","0 ~ 100% RH","Analog Voltage","1.5V @ 50%RH","±3% RH","5s","-","2.7V ~ 5.5V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
http://sensing.honeywell.com/index.php/ci_id/49692/la_id/1/document/1/re_id/0,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH-5030.jpg,480-3294-6-ND,HIH-5030-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANALOG 3% SMD,8411,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Humidity","0 ~ 100% RH","Analog Voltage","1.5V @ 50%RH","±3% RH","5s","-","2.7V ~ 5.5V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=HPC052&DocType=DS&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/HS1101LF.JPG,HPP801A031-ND,HPP801A031,TE Connectivity Measurement Specialties,SENSOR HUMIDITY 10V CAPAC MOD,2324,0,"6.46000","0","1","Tube","-","Active","Humidity","1 ~ 99% RH","Capacitance","180pF @ 55%RH","±2% RH","3s","310nF/%RH","10V","Through Hole","-40°C ~ 140°C","Housed Sensor","-"
https://www.sensirion.com/file/datasheet_sht25,//media.digikey.com/Photos/Sensirion/MFG_SHT2x.JPG,1649-1008-2-ND,SHT25,Sensirion AG,SENSOR HUMI/TEMP 3V I2C 1.8% SMD,3200,0,"6.89750","0","400","Tape & Reel (TR)","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±1.8% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-TDFN Exposed Pad","6-DFN (3x3)"
https://www.sensirion.com/file/datasheet_sht25,//media.digikey.com/Photos/Sensirion/MFG_SHT2x.JPG,1649-1008-1-ND,SHT25,Sensirion AG,SENSOR HUMI/TEMP 3V I2C 1.8% SMD,3459,0,"13.95000","0","1","Cut Tape (CT)","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±1.8% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-TDFN Exposed Pad","6-DFN (3x3)"
https://www.sensirion.com/file/datasheet_sht25,//media.digikey.com/Photos/Sensirion/MFG_SHT2x.JPG,1649-1008-6-ND,SHT25,Sensirion AG,SENSOR HUMI/TEMP 3V I2C 1.8% SMD,3459,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±1.8% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-TDFN Exposed Pad","6-DFN (3x3)"
http://sensing.honeywell.com/index.php?ci_id=147071,//media.digikey.com/Photos/Honeywell%20Photos/HIH7131-000-001.jpg,480-5705-2-ND,HIH7131-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMI/TEMP 3.3V SPI 3% SMD,600,0,"7.00600","0","400","Tape & Reel (TR)","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±3% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147071,//media.digikey.com/Photos/Honeywell%20Photos/HIH7131-000-001.jpg,480-5705-1-ND,HIH7131-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMI/TEMP 3.3V SPI 3% SMD,616,0,"14.17000","0","1","Cut Tape (CT)","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±3% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147071,//media.digikey.com/Photos/Honeywell%20Photos/HIH7131-000-001.jpg,480-5705-6-ND,HIH7131-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMI/TEMP 3.3V SPI 3% SMD,616,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±3% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php/ci_id/51625/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/HIH-4030-001.JPG,480-3166-2-ND,HIH-4030-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANLG 3.5% SMD,1000,0,"7.94750","0","1000","Tape & Reel (TR)","HIH-4030","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
http://sensing.honeywell.com/index.php/ci_id/51625/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/HIH-4030-001.JPG,480-3166-1-ND,HIH-4030-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANLG 3.5% SMD,1107,0,"15.58000","0","1","Cut Tape (CT)","HIH-4030","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
https://www.idt.com/document/dst/hs300x-datasheet,"//media.digikey.com/Photos/IDT,%20Integrated%20Device%20Technology/MFG_HS300x.jpg",800-3830-ND,HS3001,"IDT, Integrated Device Technology Inc",SENSOR HUMIDITY 90% RH SMD,185,0,"8.27000","0","1","Strip","-","Active","Humidity, Temperature","10 ~ 90% RH","I²C","14b","±1.5% RH","6s","-","1.8V ~ 5.5V","Surface Mount","-40°C ~ 125°C","6-VLGA","6-LGA (3x2.41)"
https://product.tdk.com/info/en/catalog/datasheets/sensor_humidity_chs_en.pdf,//media.digikey.com/photos/TDK%20Photos/TDK%20CORPORATION-%20CHS-UPS_CHS-UGS.jpg,445-2576-ND,CHS-MSS,TDK Corporation,SENSOR HUMIDITY 5V ANALOG 5% MOD,479,0,"22.45000","0","1","Bulk","CHS","Active","Humidity","20 ~ 85% RH","Analog Voltage","500mV @ 50%RH","±5% RH","60s","-","4.75V ~ 5.25V","Through Hole","0°C ~ 50°C","Housed Sensor","-"
http://sensing.honeywell.com/index.php/ci_id/49922/la_id/1/document/1/re_id/0,"//media.digikey.com/photos/Honeywell%20Photos/HIH-4000-001,%20HIH-4000-003,%20HIH-4000-005.jpg",480-2905-ND,HIH-4000-001,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,200,0,"24.02000","0","1","Tube","HIH-4000","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.198V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
http://sensing.honeywell.com/index.php/ci_id/49922/la_id/1/document/1/re_id/0,"//media.digikey.com/photos/Honeywell%20Photos/HIH-4000-001,%20HIH-4000-003,%20HIH-4000-005.jpg",480-2906-ND,HIH-4000-003,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,227,0,"27.48000","0","1","Tube","HIH-4000","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.198V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/HT_DS_SHT85_V0.9_D1.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHT85.jpg,1649-1110-ND,SHT85,Sensirion AG,SENSOR HUMID/TEMP,498,0,"29.22000","0","1","Strip","-","Active","Humidity, Temperature","0 ~ 100% RH","Digital","16b","±1.5% RH","8s","-","2.15V ~ 5.5V","Through Hole","-40°C ~ 105°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/honeywell-sensing-hih4010-4020-4021-series-product-sheets-009020-1-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-4021-001.JPG,480-3538-ND,HIH-4021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANLG 3.5% SIP,726,0,"29.50000","0","1","Bulk","HIH-4021","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
http://sensing.honeywell.com/honeywell-sensing-hih4010-4020-4021-series-product-sheets-009020-1-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-4021-001.JPG,480-4961-ND,HIH-4021-003,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,386,0,"31.75000","0","1","Bulk","HIH-4021","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=304,//media.digikey.com/photos/Amphenol%20Photos/T9602%20SERIES.jpg,235-1377-ND,T9602-3-D-1,Amphenol Advanced Sensors,SENSOR HUMI/TEMP 3.3V I2C 2% MOD,200,0,"51.42000","0","1","Bulk","-","Active","Humidity, Temperature","0 ~ 95% RH","I²C","14b","±2% RH","29s","-","3.3V","User Defined","-20°C ~ 70°C","Module","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=304,//media.digikey.com/photos/Amphenol%20Photos/T9602%20SERIES.jpg,235-1380-ND,T9602-5-A-1,Amphenol Advanced Sensors,SENSOR HUMID/TEMP 5V PDM 2% MOD,119,0,"51.42000","0","1","Bulk","-","Active","Humidity, Temperature","0 ~ 95% RH","PDM","14b","±2% RH","29s","-","5V","User Defined","-20°C ~ 70°C","Module","-"
//media.digikey.com/pdf/Data%20Sheets/Measurement%20Specialties%20PDFs/HM1500LF.pdf,//media.digikey.com/photos/Measurement%20Specialties%20Photos/HM1500.jpg,HM1500LF-ND,HPP805A031,TE Connectivity Measurement Specialties,SENSOR HUMIDITY 5V ANLG 3% MOD,719,0,"52.82000","0","1","Bulk","-","Active","Humidity","0 ~ 100% RH","Analog Voltage","2.48V @ 55%RH","±3% RH","10s","26mV/%RH","4.75V ~ 5.25V","User Defined","-40°C ~ 60°C","Probe","-"
//media.digikey.com/pdf/Data%20Sheets/Measurement%20Specialties%20PDFs/HTM2500LF.pdf,//media.digikey.com/photos/Measurement%20Specialties%20Photos/HTM2500.jpg,HPP809A031-ND,HPP809A031,TE Connectivity Measurement Specialties,SENS HUMID/TEMP 5V ANALOG 2% MOD,769,0,"76.26000","0","1","Bulk","-","Active","Humidity, Temperature","1 ~ 99% RH","Analog Voltage","2.48V @ 55%RH","±3% RH","5s","26mV/%RH","4.75V ~ 5.25V","User Defined","-40°C ~ 85°C","Probe","-"
http://sensing.honeywell.com/index.php/ci_id/51480/la_id/1/document/1/re_id/0,//media.digikey.com/Photos/Honeywell%20Photos/HIH-4602-A.JPG,480-4963-ND,HIH-4602-A,Honeywell Sensing and Productivity Solutions,SENS HUMI/TEMP 5V ANLG 3.5% 3SIP,120,0,"87.66000","0","1","Bulk","HIH-4602","Active","Humidity, Temperature","0 ~ 100% RH","Analog Voltage","3.198V @ 75.3%RH","±3.5% RH","50s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","TO-5"
https://product.tdk.com/info/en/catalog/datasheets/nebulizer_nb_en.pdf,//media.digikey.com/photos/TDK%20Photos/NB-59S-09S-0.JPG,445-4833-ND,NB-59S-09S-0,TDK Corporation,SENS HUMIDITY 48V NEBULIZER MOD,174,0,"99.75000","0","1","Bulk","-","Active","-","-","-","-","-","-","-","48V","User Defined","0°C ~ 45°C","Sensor w/Separate Exposed Board","-"
https://product.tdk.com/info/en/catalog/datasheets/nebulizer_nb_en.pdf,//media.digikey.com/photos/TDK%20Photos/NB-80E-01-H.JPG,445-4831-ND,NB-80E-01-H,TDK Corporation,SENS HUMIDITY 12V NEBULIZER MOD,273,0,"114.00000","0","1","Bulk","-","Active","-","-","-","-","-","-","-","12V","User Defined","0°C ~ 45°C","Sensor w/Separate Exposed Board","-"
https://www.silabs.com/documents/public/data-sheets/Si7034.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7034.jpg,336-4901-2-ND,SI7034-A10-IMR,Silicon Labs,SENS HUMID/TEMP 1.8V I2C 3% 6QFN,2500,0,"2.04530","0","2500","Tape & Reel (TR)","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","11b","±3% RH","18s","-","1.8V","Surface Mount","-40°C ~ 125°C","6-WQFN","6-QFN (2x2)"
https://www.silabs.com/documents/public/data-sheets/Si7034.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7034.jpg,336-4901-1-ND,SI7034-A10-IMR,Silicon Labs,SENS HUMID/TEMP 1.8V I2C 3% 6QFN,4013,0,"2.33000","0","1","Cut Tape (CT)","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","11b","±3% RH","18s","-","1.8V","Surface Mount","-40°C ~ 125°C","6-WQFN","6-QFN (2x2)"
https://www.silabs.com/documents/public/data-sheets/Si7034.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7034.jpg,336-4901-6-ND,SI7034-A10-IMR,Silicon Labs,SENS HUMID/TEMP 1.8V I2C 3% 6QFN,4013,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","11b","±3% RH","18s","-","1.8V","Surface Mount","-40°C ~ 125°C","6-WQFN","6-QFN (2x2)"
https://www.silabs.com/Support%20Documents%2fTechnicalDocs%2fSi7020-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7020-DFN6.jpg,336-3139-ND,SI7020-A20-IM1,Silicon Labs,SENS HUMI/TEMP 3.6V I2C 4% 6DFN,643,0,"2.86000","0","1","Strip","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±4% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-WDFN Exposed Pad","6-DFN (3x3)"
https://www.silabs.com/Support%20Documents%2fTechnicalDocs%2fSi7013-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_SI7013-A20-GM.jpg,336-3128-ND,SI7013-A20-GM,Silicon Labs,SENSOR HUMI/TEMP 3.6V I2C 2% DFN,390,0,"3.21000","0","1","Strip","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±3% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 125°C","10-WFDFN Exposed Pad","10-DFN (3x3)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=HPC202&DocType=DS&DocLang=English,-,223-1888-2-ND,HTU20DF,TE Connectivity Measurement Specialties,SENSOR HUMID/TEMP 3V 5% W/FILTER,800,0,"3.21300","0","400","Tape & Reel (TR)","HTU","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±5% RH","5s","-","1.5V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-VDFN Exposed Pad","6-DFN (3x3)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=HPC202&DocType=DS&DocLang=English,-,223-1888-1-ND,HTU20DF,TE Connectivity Measurement Specialties,SENSOR HUMID/TEMP 3V 5% W/FILTER,1122,0,"7.07000","0","1","Cut Tape (CT)","HTU","Active","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±5% RH","5s","-","1.5V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-VDFN Exposed Pad","6-DFN (3x3)"
