Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Applications","Pressure Type","Operating Pressure","Output Type","Output","Accuracy","Voltage - Supply","Port Size","Port Style","Features","Termination Style","Maximum Pressure","Operating Temperature","Package / Case","Supplier Device Package"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5803-05BA&DocType=Data+Sheet&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/MS5541-CM.JPG,223-1625-5-ND,MS580305BA01-00,TE Connectivity Measurement Specialties,MINIATURE ALTIMETER MODULE,450,0,"13.82000","0","1","-","Active","Board Mount","Absolute","72.52PSI (500kPa)","I²C, SPI","24 b","±0.022PSI (±0.15kPa)","1.8V ~ 3.6V","-","No Port","-","SMD (SMT) Tab","435.11PSI (3000kPa)","-40°C ~ 85°C","8-SMD Module","-"
https://sensing.honeywell.com/honeywell-sensing-basic-board-mount-pressure-abp-series-datasheet-2305128-e-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_ABPLLNT010BGAA5.jpg,480-6254-ND,ABPLLNT010BGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRESSURE 10 BARG,136,0,"15.04000","0","1","ABP","Active","Board Mount","Vented Gauge","145.04PSI (1000kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","5V","Male - 0.11"" (2.67mm) Tube","Barbless","Amplified Output, Temperature Compensated","SMD (SMT) Tab","246.56PSI (1700kPa)","-40°C ~ 85°C","6-SMD Module, No Lead","6-SMD"
https://sensing.honeywell.com/honeywell-sensing-basic-board-mount-pressure-abp-series-datasheet-2305128-e-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_ABPDANT005PGAA5.jpg,480-6252-ND,ABPDANT005PGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRESSURE 5 PSIG,1422,0,"16.79000","0","1","ABP","Active","Board Mount","Vented Gauge","5PSI (34.47kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","5V","Male - 0.08"" (1.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","6-DIP Module","6-DIP"
https://sensing.honeywell.com/honeywell-sensing-basic-board-mount-pressure-abp-series-datasheet-2305128-e-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_ABPDANT015PGAA5.jpg,480-6253-ND,ABPDANT015PGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRESSURE 15 PSIG,794,0,"16.79000","0","1","ABP","Active","Board Mount","Vented Gauge","15PSI (103.42kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","5V","Male - 0.08"" (1.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","6-DIP Module","6-DIP"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5534C&DocType=DS&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/MS5534-CM.JPG,223-1100-2-ND,325534009-50,TE Connectivity Measurement Specialties,SENSOR BAROMETRIC 1.1BAR 16BIT,1000,0,"17.21020","0","1000","-","Active","Board Mount","Absolute","0.15PSI ~ 15.95PSI (1kPa ~ 110kPa)","Digital","16 b","±0.022PSI (±0.15kPa)","2.2V ~ 3.6V","-","No Port","Temperature Compensated","SMD (SMT) Tab","145.04PSI (1000kPa)","-40°C ~ 125°C","Module","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5534C&DocType=DS&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/MS5534-CM.JPG,223-1100-1-ND,325534009-50,TE Connectivity Measurement Specialties,SENSOR BAROMETRIC 1.1BAR 16BIT,2159,0,"31.31000","0","1","-","Active","Board Mount","Absolute","0.15PSI ~ 15.95PSI (1kPa ~ 110kPa)","Digital","16 b","±0.022PSI (±0.15kPa)","2.2V ~ 3.6V","-","No Port","Temperature Compensated","SMD (SMT) Tab","145.04PSI (1000kPa)","-40°C ~ 125°C","Module","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5534C&DocType=DS&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/MS5534-CM.JPG,223-1100-6-ND,325534009-50,TE Connectivity Measurement Specialties,SENSOR BAROMETRIC 1.1BAR 16BIT,2159,0,"Digi-Reel","0","1","-","Active","Board Mount","Absolute","0.15PSI ~ 15.95PSI (1kPa ~ 110kPa)","Digital","16 b","±0.022PSI (±0.15kPa)","2.2V ~ 3.6V","-","No Port","Temperature Compensated","SMD (SMT) Tab","145.04PSI (1000kPa)","-40°C ~ 125°C","Module","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS54XX&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/325412000-00.jpg,223-1414-5-ND,325412000-00,TE Connectivity Measurement Specialties,SENSOR PRESURE,316,0,"17.59000","0","1","-","Active","Board Mount","Absolute","174.05PSI (1200kPa)","Wheatstone Bridge","0 mV ~ 150 mV (5V)","±0.15%","20V","-","No Port","-","SMD (SMT) Tab","435.11PSI (3000kPa)","-40°C ~ 125°C","8-SMD Module","-"
https://www.sensirion.com/file/datasheet_sdp3x-d,//media.digikey.com/Photos/Sensirion/MFG_SDP3x.JPG,1649-1079-2-ND,SDP32-125PA-TR-250PCS,Sensirion AG,SENSOR PRESSURE DIFF MODULE,250,0,"20.22752","0","250","SDP3x","Active","Board Mount","Differential","±0.018PSI (± 0.125kPa)","I²C","16 b","±3°C","3V ~ 4V","Male - 0.08"" (2.00mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","±14.5PSI (±100kPa)","-40°C ~ 85°C","16-SMD Module","16-SMD"
https://www.sensirion.com/file/datasheet_sdp3x-d,//media.digikey.com/Photos/Sensirion/MFG_SDP3x.JPG,1649-1079-1-ND,SDP32-125PA-TR-250PCS,Sensirion AG,SENSOR PRESSURE DIFF MODULE,340,0,"33.76000","0","1","SDP3x","Active","Board Mount","Differential","±0.018PSI (± 0.125kPa)","I²C","16 b","±3°C","3V ~ 4V","Male - 0.08"" (2.00mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","±14.5PSI (±100kPa)","-40°C ~ 85°C","16-SMD Module","16-SMD"
https://www.sensirion.com/file/datasheet_sdp3x-d,//media.digikey.com/Photos/Sensirion/MFG_SDP3x.JPG,1649-1079-6-ND,SDP32-125PA-TR-250PCS,Sensirion AG,SENSOR PRESSURE DIFF MODULE,340,0,"Digi-Reel","0","1","SDP3x","Active","Board Mount","Differential","±0.018PSI (± 0.125kPa)","I²C","16 b","±3°C","3V ~ 4V","Male - 0.08"" (2.00mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","±14.5PSI (±100kPa)","-40°C ~ 85°C","16-SMD Module","16-SMD"
https://www.sensirion.com/file/datasheet_sdp3x-d,//media.digikey.com/Photos/Sensirion/MFG_SDP3x.JPG,1649-1080-2-ND,SDP31-500PA-TR-250PCS,Sensirion AG,SENSOR PRESSURE DIFF MODULE,250,0,"20.22752","0","250","SDP3x","Active","Board Mount","Differential","-0.07PSI ~ 0.07PSI (-0.5kPa ~ 0.5kPa)","I²C","16 b","±3%","3.3V","Male - 0.08"" (2.00mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","14.5PSI (100kPa)","-40°C ~ 85°C","16-SMD Module","16-SMD"
https://www.sensirion.com/file/datasheet_sdp3x-d,//media.digikey.com/Photos/Sensirion/MFG_SDP3x.JPG,1649-1080-1-ND,SDP31-500PA-TR-250PCS,Sensirion AG,SENSOR PRESSURE DIFF MODULE,256,0,"33.76000","0","1","SDP3x","Active","Board Mount","Differential","-0.07PSI ~ 0.07PSI (-0.5kPa ~ 0.5kPa)","I²C","16 b","±3%","3.3V","Male - 0.08"" (2.00mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","14.5PSI (100kPa)","-40°C ~ 85°C","16-SMD Module","16-SMD"
https://www.sensirion.com/file/datasheet_sdp3x-d,//media.digikey.com/Photos/Sensirion/MFG_SDP3x.JPG,1649-1080-6-ND,SDP31-500PA-TR-250PCS,Sensirion AG,SENSOR PRESSURE DIFF MODULE,256,0,"Digi-Reel","0","1","SDP3x","Active","Board Mount","Differential","-0.07PSI ~ 0.07PSI (-0.5kPa ~ 0.5kPa)","I²C","16 b","±3%","3.3V","Male - 0.08"" (2.00mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","14.5PSI (100kPa)","-40°C ~ 85°C","16-SMD Module","16-SMD"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5525DSO&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_5525DSO-DB001DS.JPG,223-1707-5-ND,5525DSO-DB001DS,TE Connectivity Measurement Specialties,SENSOR PRES 1PSI DIFF SMD,431,0,"21.68000","0","1","MS5525DSO","Active","Board Mount","Differential","1PSI (6.89kPa)","I²C, SPI","24 b","±0.25%","1.8V ~ 3.6V","Male - 0.12"" (3mm) Tube, Dual","Barbed","Temperature Compensated","Gull Wing","20PSI (137.9kPa)","-40°C ~ 125°C","14-SMD Module","14-SMD Module"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5803-30BA&DocType=Data+Sheet&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/MS5541-CM.JPG,223-1627-5-ND,MS580330BA01-00,TE Connectivity Measurement Specialties,MINIATURE ALTIMETER MODULE,513,0,"22.06000","0","1","-","Active","Board Mount","Absolute","435.1PSI (3000kPa)","I²C, SPI","24 b","-","1.8V ~ 3.6V","-","No Port","-","SMD (SMT) Tab","435.11PSI (3000kPa)","-40°C ~ 85°C","8-SMD Module","-"
http://www.sensirion.com/file/datasheet_sdp800-d,//media.digikey.com/Photos/Sensirion/SDP810-500PA.JPG,1649-1074-ND,SDP810-500PA,Sensirion AG,SENSOR PRESSURE DIFF,1306,0,"30.69000","0","1","SDP800","Active","Board Mount","Differential","-0.07PSI ~ 0.07PSI (-0.5kPa ~ 0.5kPa)","I²C","16 b","±3%","3V ~ 5.5V","Male - 0.2"" (5.2mm) Tube, Dual","Barbed","Temperature Compensated","-","14.5PSI (100kPa)","-20°C ~ 85°C","Module","-"
http://www.sensirion.com/file/datasheet_sdp800-d,//media.digikey.com/Photos/Sensirion/SDP810-500PA.JPG,1649-1073-ND,SDP810-125PA,Sensirion AG,SENSOR PRESSURE DIFF,178,0,"30.69000","0","1","SDP800","Active","Board Mount","Differential","±0.018PSI (± 0.125kPa)","I²C","16 b","±3%","3V ~ 5.5V","Male - 0.2"" (5.2mm) Tube, Dual","Barbed","Temperature Compensated","-","14.5PSI (100kPa)","-20°C ~ 85°C","Module","-"
http://www.sensirion.com/file/datasheet_sdp800-a,//media.digikey.com/Photos/Sensirion/SDP810-500PA.JPG,1649-1075-ND,SDP816-125PA,Sensirion AG,SENSOR PRESSURE DIFF,163,0,"30.69000","0","1","SDP800","Active","Board Mount","Differential","±0.018PSI (± 0.125kPa)","Analog Voltage","0.5 V ~ 4.5 V","±3%","3V ~ 5.5V","Male - 0.2"" (5.2mm) Tube, Dual","Barbed","Temperature Compensated","-","14.5PSI (100kPa)","-20°C ~ 85°C","Module","-"
http://sensing.honeywell.com/index.php?ci_id=151134,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDAN%20Series,%208-DIP%20Module%20Series.jpg",480-5413-ND,SSCDANN150PG2A3,Honeywell Sensing and Productivity Solutions,SENSOR PRES 150PSI GAUG 3.3V DIP,1231,0,"33.63000","0","1","TruStability® SSC","Active","Board Mount","Vented Gauge","150PSI (1034.21kPa)","I²C","12 b","±0.25%","3V ~ 3.6V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","250PSI (1723.69kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDAN%20Series,%208-DIP%20Module%20Series.jpg",480-5394-5-ND,SSCDANN100PGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRESS 100PSI GAUGE 5V DIP,511,0,"33.63000","0","1","TruStability® SSC","Active","Board Mount","Vented Gauge","100PSI (689.48kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","250PSI (1723.69kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDAN%20Series,%208-DIP%20Module%20Series.jpg",480-5489-ND,SSCDANN015PGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 15PSI GAUG 5V DIP,208,0,"33.63000","0","1","TruStability® SSC","Active","Board Mount","Vented Gauge","15PSI (103.42kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDRRN%20Series.jpg,SSCDRRN005PDAA5-ND,SSCDRRN005PDAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 5PSI DIFF 5V DIP,209,0,"34.32000","0","1","TruStability® SSC","Active","Board Mount","Differential","±5PSI (±34.47kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.08"" (1.93mm) Tube, Dual","Barbed","Amplified Output, Temperature Compensated","PC Pin","±30PSI (±206.84kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Dual Ports, Same Side","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCMANN%20SERIES.jpg,480-5532-ND,SSCMANN060PG2A3,Honeywell Sensing and Productivity Solutions,SENSOR PRESS 60PSI GAUGE 3.3V SM,163,0,"34.60000","0","1","TruStability® SSC","Active","Board Mount","Vented Gauge","60PSI (413.69kPa)","I²C","12 b","±0.25%","3V ~ 3.6V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","SMD (SMT) Tab","120PSI (827.37kPa)","-40°C ~ 85°C","8-SMD, J-Lead, Top Port","8-SMT"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDRRN%20Series.jpg,480-5496-ND,SSCDRRN001PD2A5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 1PSI DIFF 5V DIP,332,0,"36.04000","0","1","TruStability® SSC","Active","Board Mount","Differential","±1PSI (±6.89kPa)","I²C","12 b","±0.25%","4.75V ~ 5.25V","Male - 0.08"" (1.93mm) Tube, Dual","Barbed","Amplified Output, Temperature Compensated","PC Pin","±10PSI (±68.95kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Dual Ports, Same Side","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDAN%20Series,%208-DIP%20Module%20Series.jpg",480-5392-5-ND,SSCDANN030PAAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRESS 30PSI ABSOL 5V DIP,287,0,"36.04000","0","1","TruStability® SSC","Active","Board Mount","Absolute","30PSI (206.84kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","60PSI (413.69kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=154168,"//media.digikey.com/photos/Honeywell%20Photos/26PCCFA3G,%20FA6G%20GROUP.jpg",480-2501-ND,24PCCFA6G,Honeywell Sensing and Productivity Solutions,SENSOR 15PSI GAUGE,385,0,"36.69000","0","1","24PC","Active","Board Mount","Compound","±15PSI (±103.42kPa)","Wheatstone Bridge","0 mV ~ 225 mV (10V)","±1%","10V ~ 12V","Male - 0.2"" (5mm) Tube","Barbless","-","PC Pin","±45PSI (±310.26kPa)","-40°C ~ 85°C","4-SIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=151133,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_HSCDANxxxxzzzAx,%208-DIP%20Series.jpg",480-6186-ND,HSCDANN060PGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 60PSI GAUG 5V DIP,1791,0,"37.59000","0","1","TruStability® HSC","Active","Board Mount","Vented Gauge","60PSI (413.69kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","120PSI (827.37kPa)","-20°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS4525DO&DocType=DS&DocLang=English,//media.digikey.com/Photos/Measurement%20Specialties%20Photos/4525DO-DS5AI001DP.jpg,223-1110-ND,4525DO-DS5AI001DP,TE Connectivity Measurement Specialties,SENSOR DIFF PRESS 1PSI 8DIP PCB,764,0,"38.54000","0","1","MS4525DO","Active","Board Mount","Differential","1PSI (6.89kPa)","I²C","14 b","±0.25%","5V","Male - 0.14"" (3.56mm) Tube, Dual","Barbed","Temperature Compensated","PC Pin","10PSI (68.95kPa)","-25°C ~ 105°C","8-DIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCSNBNxyz%20Series.jpg,480-3807-ND,SSCSNBN015PGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 15PSI GAUG 5V SIP,296,0,"38.65000","0","1","TruStability® SSC","Active","Board Mount","Vented Gauge","15PSI (103.42kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.19"" (4.8mm) Tube, Dual","Barbless","Amplified Output, Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","4-SIP, Dual Ports, Same Side","4-SIP"
https://sensing.honeywell.com/index.php?ci_id=49633,//media.digikey.com/photos/Honeywell%20Photos/HONEYWELL%20SENSING%20AND%20CONTROL^HOBBS-076053%2000000350%2001.jpg,480-2041-ND,76053-00000350-01,Honeywell Sensing and Productivity Solutions,SWITCH PRESSURE N.O. 35PSI,752,0,"40.34000","0","1","5000","Active","Industrial Automation","Switch","35PSI (241.32kPa)","SPST-NO","-","-","-","Male - 1/8"" (3.18mm) NPT","Threaded","-","Screw Terminal","500PSI (3447.38kPa)","-40°C ~ 121°C","Cylinder","-"
https://sensing.honeywell.com/honeywell-sensing-board-mount-24pc-series-miniature-smt-low-pressure-sensors-wet-wet-differential-product-sheet-32302910-a-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/24PC15SMT.JPG,480-3089-5-ND,24PC15SMT,Honeywell Sensing and Productivity Solutions,SENS 15PSI DIFFERENTIAL GAUGE SM,133,0,"43.27000","0","1","24PC SMT","Active","Board Mount","Differential","15PSI (103.42kPa)","Wheatstone Bridge","0 mV ~ 225 mV (10V)","±0.3%","2.5V ~ 12V","Male - 0.07"" (1.88mm) Tube, Dual","Barbless","-","Gull Wing","45PSI (310.26kPa)","-40°C ~ 85°C","4-SMD Module","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=174,//media.digikey.com/Photos/GE%20Sensing%20Photos/NCP-1210%20Series.jpg,235-1497-ND,NPC-1210-015A-3-S,Amphenol Advanced Sensors,SENSOR PRES 15PSIA 0-100MV DIP,320,0,"43.80000","0","1","NPC-1210","Active","Board Mount","Absolute","15PSI (103.42kPa)","Wheatstone Bridge","0 mV ~ 100 mV","±0.1%","-","Male - 0.13"" (3.23mm) Tube","Barbless","Temperature Compensated","PC Pin","45PSI (310.26kPa)","-40°C ~ 125°C","8-DIP Module","-"
https://www.allsensors.com/cad/DS-0300_Rev_D.PDF,//media.digikey.com/Photos/All%20Sensors%20Photos/DLVR-L0xD-E1NJ-C-NIxF.JPG,442-1104-ND,DLVR-L01D-E1NJ-C-NI3F,Amphenol All Sensors Corporation,SENSOR PRESSURE 1"" H2O 8SMD,134,0,"45.90000","0","1","DLVR","Active","Board Mount","Differential","±0.04PSI (±0.25kPa)","I²C","14 b","±1%","3.3V","Male - 0.08"" (2.03mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","±3.61PSI (±24.92kPa)","-25°C ~ 85°C","8-SMD Module","8-SMD"
http://sensing.honeywell.com/index.php?ci_id=155865,"//media.digikey.com/photos/Honeywell%20Photos/26PCCFA3G,%20FA6G%20GROUP.jpg",480-2521-ND,26PCFFA6G,Honeywell Sensing and Productivity Solutions,SENSOR 100PSI GAUGE,350,0,"52.03000","0","1","26PC","Active","Board Mount","Compound","±100PSI (±689.48kPa)","Wheatstone Bridge","0 mV ~ 100 mV (10V)","±0.6%","2.5V ~ 16V","Male - 0.2"" (5.08mm) Tube","Barbless","Temperature Compensated","PC Pin","±200PSI (±1378.95kPa)","-40°C ~ 85°C","4-SIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=155865,"//media.digikey.com/photos/Honeywell%20Photos/26PCCFA3G,%20FA6G%20GROUP.jpg",480-2513-ND,26PCBFA6G,Honeywell Sensing and Productivity Solutions,SENSOR 5PSI GAUGE,274,0,"52.03000","0","1","26PC","Active","Board Mount","Compound","±5PSI (±34.47kPa)","Wheatstone Bridge","0 mV ~ 50 mV (10V)","±0.5%","2.5V ~ 16V","Male - 0.2"" (5mm) Tube","Barbless","Temperature Compensated","PC Pin","±20PSI (±137.9kPa)","-40°C ~ 85°C","4-SIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=155865,//media.digikey.com/Photos/Honeywell%20Photos/26PCGFA6D.jpg,480-5608-ND,26PCGFA6D,Honeywell Sensing and Productivity Solutions,SENSOR DIFF VACUUM +-250 PSI,240,0,"52.03000","0","1","26PC","Active","Board Mount","Differential","±250PSI (±1723.69kPa)","Wheatstone Bridge","0 mV ~ 150 mV (10V)","±0.7%","2.5V ~ 16V","Male - 0.2"" (5mm) Tube, Dual","Barbless","Temperature Compensated","PC Pin","±500PSI (±3447.38kPa)","-40°C ~ 85°C","4-SIP Module","-"
https://www.allsensors.com/cad/DS-0350_Rev_B.PDF,//media.digikey.com/Photos/All%20Sensors%20Photos/DLHR-Series.jpg,442-1164-ND,DLHR-L01D-E1BD-C-NAV8,Amphenol All Sensors Corporation,SENSOR PRESSURE 1"" H2O 18 BIT RE,127,0,"53.04000","0","1","DLHR","Active","Board Mount","Differential","±0.04PSI (±0.25kPa)","I²C, SPI","16b","±0.25%","1.68V ~ 3.6V","Male - 0.09"" (2.24mm) Tube, Dual","Barbed","Temperature Compensated","PC Pin","3.61PSI (24.92kPa)","-25°C ~ 85°C","8-DIP (0.620"", 15.75mm), Dual Ports, Same Side","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=155865,//media.digikey.com/photos/Honeywell%20Photos/FA6D%20GROUP.jpg,480-2516-ND,26PCCFA6D,Honeywell Sensing and Productivity Solutions,SENSOR 15PSI DIFFERENTIAL GAUGE,722,0,"53.66000","0","1","26PC","Active","Board Mount","Differential","±15PSI (±103.42kPa)","Wheatstone Bridge","0 mV ~ 100 mV (10V)","±0.5%","2.5V ~ 16V","Male - 0.2"" (5mm) Tube, Dual","Barbless","Temperature Compensated","PC Pin","±45PSI (±310.26kPa)","-40°C ~ 85°C","4-SIP Module","-"
https://sensing.honeywell.com/honeywell-sensing-trustability-rsc-series-data-sheet-32321348-c-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/RSCDRRM020NDSE3.jpg,480-6891-ND,RSCDRRM020NDSE3,Honeywell Sensing and Productivity Solutions,SENSOR PRESS DIFF 20"" H2O 3.3V D,180,0,"54.54000","0","1","TruStability® RSC","Active","Board Mount","Differential","±0.72PSI (±4.96kPa)","SPI","24 b","±0.1%","3V ~ 3.6V","Male - 0.08"" (1.93mm) Tube, Dual","Barbed","Temperature Compensated","PC Pin","±6.32PSI (±43.6kPa)","-40°C ~ 85°C","8-DIP (0.510"", 12.95mm), Dual Ports, Same Side","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151133,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HSCDRRD%20Series.jpg,480-6603-ND,HSCDRRN010NDAA3,Honeywell Sensing and Productivity Solutions,SENSOR PRESS DIFF 10"" H2O 8DIP,391,0,"54.60000","0","1","TruStability® HSC","Active","Board Mount","Differential","±0.36PSI (±2.49kPa)","Analog Voltage","0.33 V ~ 2.97 V","±0.25%","3.27V ~ 3.33V","Male - 0.08"" (1.93mm) Tube, Dual","Barbed","Amplified Output, Temperature Compensated","PC Pin","±12.65PSI (±87.21kPa)","-20°C ~ 85°C","8-DIP (0.524"", 13.30mm), Dual Ports, Same Side","8-DIP"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MSP300&DocType=Data+Sheet&DocLang=English,//media.digikey.com/Photos/Measurement%20Specialties%20Photos/MFG_MSP300.JPG,MSP3101P1-ND,M3021-000005-100PG,TE Connectivity Measurement Specialties,TRANSDUCER 0-100MV 100# PRES,380,0,"55.80000","0","1","MSP300","Active","Industrial Automation","Vented Gauge","100PSI (689.48kPa)","Analog Voltage","0 mV ~ 100 mV (5V)","±1%","5V","Male - 1/4"" (6.35mm) NPT","Threaded","Temperature Compensated","Cable","200PSI (1378.95kPa)","-20°C ~ 85°C","Cylinder, Threaded","-"
