Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Encoder Type","Output Type","Pulses per Revolution","Voltage - Supply","Actuator Type","Detent","Built in Switch","Mounting Type","Orientation","Termination Style","Rotational Life (Cycles Min)"
https://www.ctscorp.com/wp-content/uploads/291.pdf,//media.digikey.com/photos/CTS%20Photos/291V1022F832AB.jpg,CT3044-ND,291V1022F832AB,CTS Electrocomponents,ROTARY ENCODER OPTICAL 8PPR,574,0,"18.73000","0","1","291","Active","Optical","Quadrature (Incremental)","8","4.75V ~ 5.25V","1/4"" Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","1M"
https://www.cui.com/product/resource/digikeypdf/c14.pdf,//media.digikey.com/photos/CUI%20Photos/C14D32P-B3.JPG,102-1914-ND,C14D32P-B3,CUI Inc.,ROTARY ENCODER OPTICAL 32PPR,581,0,"19.56000","0","1","C14","Active","Optical","Quadrature (Incremental)","32","5V","1/4"" Dia Flatted End","Yes","Yes","Panel Mount","Right Angle","Cable with Connector","1M"
http://www.grayhill.com/assets/1/7/Mech_Encoder_26.pdf,"//media.digikey.com/photos/Grayhill%20Photos/26ASD22-01-1-AJS,%2026ASD45-01-1-AJS.jpg",GH3075-ND,26ASD45-01-1-AJS,Grayhill Inc.,ROTARY ENCODER MECHANICAL 8PPR,1579,0,"20.58000","0","1","26","Active","Mechanical","Octal (Absolute)","8","-","1/8"" Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","25K"
http://www.grayhill.com/assets/1/7/Mech_Encoder_26.pdf,//media.digikey.com/photos/Grayhill%20Photos/26ASD22-01-1-AJS.JPG,GH3076-ND,26ASD22-01-1-AJS,Grayhill Inc.,ROTARY ENCODER MECHANICAL 16PPR,1552,0,"20.58000","0","1","26","Active","Mechanical","Hexadecimal (Absolute)","16","-","1/8"" Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","25K"
https://docs.broadcom.com/docs/AV02-4517EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/AEDR-8710-102.jpg,516-3187-2-ND,AEDR-8710-102,Broadcom Limited,ROTARY ENCODER OPTICAL PROG,900,0,"21.21000","0","100","-","Active","Optical","Digital","Programmable","3.3V, 5V","Codewheel Not Included","No","No","Surface Mount","-","SMD (SMT) Tab","-"
https://docs.broadcom.com/docs/AV02-4517EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/AEDR-8710-102.jpg,516-3187-1-ND,AEDR-8710-102,Broadcom Limited,ROTARY ENCODER OPTICAL PROG,929,0,"37.30000","0","1","-","Active","Optical","Digital","Programmable","3.3V, 5V","Codewheel Not Included","No","No","Surface Mount","-","SMD (SMT) Tab","-"
https://docs.broadcom.com/docs/AV02-4517EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/AEDR-8710-102.jpg,516-3187-6-ND,AEDR-8710-102,Broadcom Limited,ROTARY ENCODER OPTICAL PROG,929,0,"Digi-Reel","0","1","-","Active","Optical","Digital","Programmable","3.3V, 5V","Codewheel Not Included","No","No","Surface Mount","-","SMD (SMT) Tab","-"
https://www.cui.com/product/resource/digikeypdf/amt10.pdf,//media.digikey.com/photos/CUI%20Photos/AMT102-V.jpg,102-1307-ND,AMT102-V,CUI Inc.,ROTARY ENCODER INCREMENT PROGPPR,8174,0,"23.63000","0","1","AMT10","Active","Incremental","Quadrature with Index (Incremental)","Programmable","3.6V ~ 5.5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
https://www.cui.com/product/resource/digikeypdf/amt10.pdf,//media.digikey.com/photos/CUI%20Photos/AMT103-V.jpg,102-1308-ND,AMT103-V,CUI Inc.,ROTARY ENCODER INCREMENT PROGPPR,2004,0,"23.63000","0","1","AMT10","Active","Incremental","Quadrature with Index (Incremental)","Programmable","3.6V ~ 5.5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Right Angle","Terminal Pins","-"
http://lgrws01.grayhill.com/web1/images/ProductImages/I-21-22.pdf,"//media.digikey.com/photos/Grayhill%20Photos/61C11-01-08-02,%2061C22-01-04-02.jpg",GH6102-ND,61C11-01-08-02,Grayhill Inc.,ROTARY ENCODER OPTICAL 32PPR,662,0,"28.28000","0","1","61C","Active","Optical","Quadrature (Incremental)","32","5V","1/4"" Dia Flatted End","Yes","Yes","Panel, PCB Through Hole","Vertical","PC Pin","1M"
https://docs.broadcom.com/docs/AV02-0188EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/AEAT-6012-A06.jpg,516-2341-ND,AEAT-6012-A06,Broadcom Limited,ROTARY ENCODER MAGNETIC 4096PPR,656,0,"28.79000","0","1","AEAT-60xx","Active","Magnetic","Binary (Absolute)","4096","5V","6mm Dia Round End","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://www.bourns.com/docs/Product-Datasheets/em14.pdf,//media.digikey.com/photos/Bourns%20Photos/EM14A0D-C%20SERIES.jpg,EM14A0D-C24-L064S-ND,EM14A0D-C24-L064S,Bourns Inc.,ROTARY ENCODER OPTICAL 64PPR,669,0,"31.14000","0","1","EM14","Active","Optical","Quadrature (Incremental)","64","5V","1/4"" Dia Flatted End","No","Yes","Panel, PCB Through Hole","Vertical","PC Pin","1M"
https://www.cui.com/product/resource/digikeypdf/amt11.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT11xx-V.jpg,102-3317-ND,AMT113S-V,CUI Inc.,ROTARY ENCODER INCREMENT PROGPPR,193,0,"32.18000","0","1","AMT11","Active","Incremental","Voltage","Programmable","5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Right Angle","Connector","-"
https://www.cui.com/product/resource/digikeypdf/amt11.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT11xx-V.jpg,102-3316-ND,AMT112S-V,CUI Inc.,ROTARY ENCODER INCREMENT PROGPPR,168,0,"32.18000","0","1","AMT11","Active","Incremental","Voltage","Programmable","5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Vertical","Connector","-"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62AVD.pdf,//media.digikey.com/photos/Grayhill%20Photos/62A11-02-P.JPG,GH7384-ND,62A11-02-P,Grayhill Inc.,ROTARY ENCODER OPTICAL 32PPR,1306,28,"34.60000","0","1","62A","Active","Optical","Quadrature (Incremental)","32","5V","1/4"" Dia Flatted End","Yes","Yes","PCB, Through Hole","User Selectable","PC Pin","1M"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62AVD.pdf,//media.digikey.com/photos/Grayhill%20Photos/62A22-02-P.JPG,GH7392-ND,62A22-02-P,Grayhill Inc.,ROTARY ENCODER OPTICAL 16PPR,496,0,"34.60000","0","1","62A","Active","Optical","Quadrature (Incremental)","16","5V","1/4"" Dia Flatted End","Yes","Yes","PCB, Through Hole","User Selectable","PC Pin","1M"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62AVD.pdf,"//media.digikey.com/photos/Grayhill%20Photos/62A11-01-050S,%2062A11-02-050S.jpg",GH3049-ND,62A11-02-050S,Grayhill Inc.,ROTARY ENCODER OPTICAL 32PPR,645,1,"35.29000","0","1","62A","Active","Optical","Quadrature (Incremental)","32","5V","1/4"" Dia Flatted End","Yes","Yes","Panel Mount","User Selectable","Cable Leads","1M"
https://www.cui.com/product/resource/digikeypdf/amt11.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT11xx-V.jpg,102-3319-ND,AMT112Q-V,CUI Inc.,ROTARY ENCODER INCREMENT PROGPPR,207,0,"35.85000","0","1","AMT11","Active","Incremental","Quadrature Line Driver with Index (Incremental)","Programmable","5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Vertical","Connector","-"
https://www.cui.com/product/resource/digikeypdf/amt11.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT11xx-V.jpg,102-3318-ND,AMT113Q-V,CUI Inc.,ROTARY ENCODER INCREMENT PROGPPR,153,0,"35.85000","0","1","AMT11","Active","Incremental","Quadrature Line Driver with Index (Incremental)","Programmable","5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Right Angle","Connector","-"
https://docs.broadcom.com/docs/AV02-1867EN,//media.digikey.com/photos/Avago%20Tech%20Photos/HEDS-9100%23A00.JPG,516-2029-ND,HEDS-9100#A00,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,115,0,"35.92000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","500","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://www.cui.com/product/resource/digikeypdf/amt31.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT312x-V%20SERIES.jpg,102-3371-ND,AMT313S-V,CUI Inc.,ROTARY ENCODER INCREMENT PROGPPR,234,0,"35.93000","0","1","AMT31","Active","Incremental","Commutation","Programmable","5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Right Angle","Connector","-"
https://docs.broadcom.com/docs/AV02-1132EN,//media.digikey.com/photos/Avago%20Tech%20Photos/HEDS-9040%23B00.JPG,516-2028-ND,HEDS-9040#B00,Broadcom Limited,ROTARY ENCODER OPTICAL 1000PPR,487,0,"36.76000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","1000","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://www.cui.com/product/resource/digikeypdf/amt31.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT312x-V%20SERIES.jpg,102-3367-ND,AMT313Q-V,CUI Inc.,ROTARY ENCODER INCREMENT PROGPPR,1218,0,"36.96000","0","1","AMT31","Active","Incremental","Commutation","Programmable","5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Right Angle","Terminal Pins","-"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62AVD.pdf,//media.digikey.com/Photos/Grayhill%20Photos/62A22-02-060C%20(2).jpg,GH7394-ND,62A22-02-060C,Grayhill Inc.,ROTARY ENCODER OPT 16PPR 6"" CBL,266,3,"38.91000","0","1","62A","Active","Optical","Quadrature (Incremental)","16","5V","1/4"" Dia Flatted End","Yes","Yes","Panel Mount","User Selectable","Cable with Connector","1M"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62AVD.pdf,//media.digikey.com/photos/Grayhill%20Photos/62A15-02-060C.JPG,GH7390-ND,62A15-02-060C,Grayhill Inc.,ROTARY ENCODER OPT 24PPR 6"" CBL,349,1,"38.97000","0","1","62A","Active","Optical","Quadrature (Incremental)","24","5V","1/4"" Dia Flatted End","Yes","Yes","Panel Mount","User Selectable","Cable with Connector","1M"
https://www.bourns.com/docs/Product-Datasheets/EMS22A.pdf,//media.digikey.com/Photos/Bourns%20Photos/EMS22A50-B28-LS6.jpg,EMS22A50-B28-LS6-ND,EMS22A50-B28-LS6,Bourns Inc.,ROTARY ENCODER MAGNETIC 1024PPR,1583,0,"43.15000","0","1","-","Active","Magnetic","Binary (Absolute)","1024","5V","1/4"" Dia Round End","No","-","Panel Mount","Vertical","PC Pin","100M"
https://docs.broadcom.com/docs/AV02-1132EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-9040%23J00.jpg,516-2768-ND,HEDS-9040#J00,Broadcom Limited,ROTARY ENCODER OPTICAL 1024PPR,547,0,"47.75000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","1024","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1132EN,//media.digikey.com/photos/Avago%20Tech%20Photos/HEDS-9140%23A00.JPG,516-1888-ND,HEDS-9140#A00,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,397,0,"47.75000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","500","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://www.cui.com/product/resource/digikeypdf/amt20.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT203-V.jpg,102-2050-ND,AMT203-V,CUI Inc.,ROTARY ENCODER ABS 4096PPR/12BIT,3154,0,"48.65000","0","1","AMT20","Active","Absolute","SPI","4096","5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Right Angle","Terminal Pins","-"
https://www.cui.com/product/resource/digikeypdf/amt23.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT23-V.JPG,102-4483-ND,AMT232A-V,CUI Inc.,ROTARY ENCODER ABS 4096PPR/12BIT,256,0,"48.65000","0","1","AMT23","Active","Absolute","SSI","4096","3.8V ~ 5.5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Vertical","Connector","-"
https://www.cui.com/product/resource/digikeypdf/amt23.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT23-V.JPG,102-4486-ND,AMT233B-V,CUI Inc.,ROTARY ENCODR ABS 16384PPR/14BIT,115,0,"50.96000","0","1","AMT23","Active","Absolute","SSI","16384","3.8V ~ 5.5V","-","No","No","Chassis Mount, Motors","Right Angle","Connector","-"
https://docs.broadcom.com/docs/AV02-1132EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-9040%23T00.jpg,516-3030-ND,HEDS-9040#T00,Broadcom Limited,ROTARY ENCODER OPTICAL 2000PPR,3694,0,"51.24000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","2000","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://www.bourns.com/docs/Product-Datasheets/ENC1J.pdf,//media.digikey.com/photos/Bourns%20Photos/1JB28L00%20SERIES.jpg,ENS1J-B28-L00256L-ND,ENS1J-B28-L00256L,Bourns Inc.,ROTARY ENCODER OPTICAL 256PPR,162,0,"52.24000","0","1","EN","Active","Optical","Quadrature (Incremental)","256","5V","1/4"" Dia Round End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","200M"
https://www.bourns.com/docs/Product-Datasheets/enc1j.pdf,//media.digikey.com/Photos/Bourns%20Photos/ENA1J-B28-L00128L.jpg,ENA1J-B28-L00128L-ND,ENA1J-B28-L00128L,Bourns Inc.,ROTARY ENCODER OPTICAL 128PPR,117,0,"53.08000","0","1","EN","Active","Optical","Quadrature (Incremental)","128","5V","1/4"" Dia Round End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","10M"
http://www.grayhill.com/assets/1/7/Opt_Encoder_63R.pdf,//media.digikey.com/Photos/Grayhill%20Photos/63R%20SERIES.JPG,GH3070-ND,63R256,Grayhill Inc.,ROTARY ENCODER OPTICAL 256PPR,433,5,"68.73000","0","1","63R","Active","Optical","Quadrature (Incremental)","256","5V","1/4"" Dia Flatted End","No","No","PCB, Through Hole","Vertical","PC Pin","300M"
http://www.grayhill.com/assets/1/7/61K_61R_datasheet.pdf,//media.digikey.com/Photos/Grayhill%20Photos/61K128-050.jpg,GH3066-ND,61K128-050,Grayhill Inc.,ROTARY ENCODER OPT 128PPR 5"" CBL,210,9,"65.78000","0","1","61K","Active","Optical","Quadrature (Incremental)","128","5V","1/4"" Dia Flatted End","No","No","Panel Mount","Vertical","Cable with Connector","10M"
https://docs.broadcom.com/docs/AV02-1046EN,//media.digikey.com/Photos/Broadcom/HEDS-5500%23A06.JPG,516-2019-ND,HEDS-5500#A06,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,228,0,"65.73000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","500","5V","1/4"" Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1046EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-5540%23H14.jpg,516-2763-ND,HEDS-5540#H14,Broadcom Limited,ROTARY ENCODER OPTICAL 400PPR,193,0,"65.73000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","400","5V","5mm Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1046EN,//media.digikey.com/Photos/Broadcom/HEDS-5500%23E06.jpg,516-2400-ND,HEDS-5500#E06,Broadcom Limited,ROTARY ENCODER OPTICAL 200PPR,166,0,"65.73000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","200","5V","1/4"" Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1046EN,//media.digikey.com/Photos/Broadcom/HEDS-5540%23A06.JPG,516-2022-ND,HEDS-5540#A06,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,124,0,"65.73000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","500","5V","1/4"" Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
http://www.grayhill.com/assets/1/7/Opt_Encoder_63R.pdf,//media.digikey.com/Photos/Grayhill%20Photos/63R%20SERIES.JPG,GH3069-ND,63R128,Grayhill Inc.,ROTARY ENCODER OPTICAL 128PPR,144,2,"68.89000","0","1","63R","Active","Optical","Quadrature (Incremental)","128","5V","1/4"" Dia Flatted End","No","No","PCB, Through Hole","Vertical","PC Pin","300M"
https://www.nidec-copal-electronics.com/e/catalog/rotary-encoder/re30e.pdf,//media.digikey.com/Photos/Copal%20Photos/RE30E-400-213-1.jpg,563-2064-ND,RE30E-1024-213-1,Nidec Copal Electronics,ROTARY ENCODER OPTICAL 1024PPR,65,0,"85.80000","0","1","RE30E","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 12V","Shaft","No","No","Chassis Mount","User Selectable","Wire Leads","-"
https://docs.broadcom.com/docs/AS38-H39E-DS100,//media.digikey.com/Photos/Broadcom/MFG_AS38-H39E-S13S.JPG,516-3421-ND,AS38-H39E-S13S,Broadcom Limited,ROTARY ENCODER OPTICAL,36,0,"212.10000","0","1","-","Active","Optical","Binary (Absolute)","-","5V","Hole for Shaft","No","No","Chassis Mount, Motors","-","Wire Leads","-"
http://www.beisensors.com/pdfs/h20-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/H20-Series-Chassis-Mount.jpg,1724-1145-ND,H20DB-37-SS-2540-T4-ABZC-28V/V-SM16-S,Sensata-BEI Sensors,ROTARY ENCODR INCREMENT 2540PPR,50,0,"537.66000","0","1","H20","Active","Incremental","Quadrature with Index (Incremental)","2540","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","1.5B"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Encoders/Datasheets/EN12.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/EN12-HN22AF25.JPG,987-1399-ND,EN12-HN22AF25,TT Electronics/BI,ROTARY ENCODER MECHANICAL 24PPR,1646,0,"0.81000","0","1","EN12","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC12R.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC12R-4220F-N0024.jpg,PEC12R-4220F-N0024-ND,PEC12R-4220F-N0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,4522,0,"0.96000","0","1","PEC12R","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC12R.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC12R-4220F-N0024.jpg,PEC12R-4225F-N0024-ND,PEC12R-4225F-N0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,1973,0,"0.96000","0","1","PEC12R","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C7.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-VUA00112B.jpg,P123413-ND,EVQ-VUA00112B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 12PPR,4657,0,"1.25000","0","1","EVQVU","Active","Mechanical","Quadrature (Incremental)","12","-","Hole for Shaft","Yes","No","PCB, Through Hole","Vertical","PC Pin","100K"
https://www.bourns.com/docs/Product-Datasheets/PEC12R.pdf,//media.digikey.com/photos/Bourns%20Photos/PEC12R-4217F-S0024.JPG,PEC12R-4220F-S0024-ND,PEC12R-4220F-S0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,3385,0,"1.25000","0","1","PEC12R","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC12R.pdf,//media.digikey.com/photos/Bourns%20Photos/PEC12R-4217F-S0024.JPG,PEC12R-4230F-S0024-ND,PEC12R-4230F-S0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,1453,0,"1.25000","0","1","PEC12R","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC12R.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC12R-4222F-S0024.JPG,PEC12R-4222F-S0024-ND,PEC12R-4222F-S0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,995,0,"1.25000","0","1","PEC12R","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/pec16.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC16%2015.jpg,PEC16-4215F-N0024-ND,PEC16-4215F-N0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,3159,0,"1.28000","0","1","PEC16","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://www.bourns.com/docs/Product-Datasheets/pec16.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC16-4015F-N0024.JPG,PEC16-4020F-N0024-ND,PEC16-4020F-N0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,1727,0,"1.28000","0","1","PEC16","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://www.bourns.com/docs/Product-Datasheets/pec16.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC16-4015F-N0024.JPG,PEC16-4220F-N0024-ND,PEC16-4220F-N0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,1376,0,"1.28000","0","1","PEC16","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://www.bourns.com/docs/Product-Datasheets/pec16.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC16-4015F-N0024.JPG,PEC16-4015F-S0024-ND,PEC16-4015F-S0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,2457,0,"1.57000","0","1","PEC16","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","No","Yes","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://www.bourns.com/docs/Product-Datasheets/PEC11R.pdf,//media.digikey.com/photos/Bourns%20Photos/PEC11R-4215K-S00xx.jpg,PEC11R-4215K-S0024-ND,PEC11R-4215K-S0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,4521,0,"1.68000","0","1","PEC11R","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Knurled End","Yes","Yes","Panel, PCB Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC11R.pdf,//media.digikey.com/photos/Bourns%20Photos/PEC11R-4020F-S00xx.jpg,PEC11R-4020F-S0024-ND,PEC11R-4020F-S0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,3317,0,"1.68000","0","1","PEC11R","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","No","Yes","Panel, PCB Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC11R.pdf,//media.digikey.com/photos/Bourns%20Photos/PEC11R-4115F-S0018.jpg,PEC11R-4115F-S0018-ND,PEC11R-4115F-S0018,Bourns Inc.,ROTARY ENCODER MECHANICAL 18PPR,1881,0,"1.68000","0","1","PEC11R","Active","Mechanical","Quadrature (Incremental)","18","-","6mm Dia Flatted End","Yes","Yes","Panel, PCB Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC11R.pdf,//media.digikey.com/photos/Bourns%20Photos/PEC11R-4220F-S00xx.jpg,PEC11R-4220F-S0024-ND,PEC11R-4220F-S0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,1310,0,"1.68000","0","1","PEC11R","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","Yes","Yes","Panel, PCB Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC11R.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC11R-4220K-S0024.jpg,PEC11R-4220K-S0024-ND,PEC11R-4220K-S0024,Bourns Inc.,ROTARY ENCODER INCREMENTAL 24PPR,1079,0,"1.68000","0","1","PEC11R","Active","Incremental","Quadrature, 2-Bit","24","-","Shaft","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
