Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Pixel Size","Active Pixel Array","Frames per Second","Voltage - Supply","Package / Case","Supplier Device Package","Operating Temperature"
http://www.onsemi.com/pub/Collateral/MT9M034-D.PDF,-,MT9M034I12STC-DRBR1-ND,MT9M034I12STC-DRBR1,ON Semiconductor,SENSOR IMAGE 1.2MP CMOS 48-LCC,0,0,"27.42000","0","240","-","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0132AT&pdf,-,AR0132AT6C00XPEA0-DRBR1-ND,AR0132AT6C00XPEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1.2MP 1/3 CIS,0,4940,"27.47462","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","45","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0132AT&pdf,-,AR0132AT6M00XPEA0-DRBR1-ND,AR0132AT6M00XPEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1.2MP 1/3 CIS,0,3900,"27.47462","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","45","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0132AT&pdf,-,AR0132AT6R00XPEA0-DRBR1-ND,AR0132AT6R00XPEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1.2MP 1/3 CIS,0,0,"27.47462","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","45","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf,-,AR0135CS2M25SUEA0-DRBR1-ND,AR0135CS2M25SUEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"27.97196","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0132AT&pdf,-,AR0132AT6R00XPEA0-DPBR1-ND,AR0132AT6R00XPEA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1.2MP 1/3 CIS,0,9880,"28.07488","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","45","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf,-,AR0135CS2C00SUEA0-DPBR1-ND,AR0135CS2C00SUEA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,3640,"28.57227","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Toshiba%20PDFs/TCD1205DG_Prelim_02-02-04.pdf,-,TCD1205DG(8ZW)-ND,"TCD1205DG(8Z,W)",Toshiba Semiconductor and Storage,CCD IMAGE SENSOR INTEGRATED CIRC,0,0,"28.82250","0","100","-","-","Active","CCD","14µm x 200µm","-","-","4.5V ~ 5.5V","22-CDIP (0.400"", 10.16mm)","22-CDIP","-25°C ~ 60°C"
http://www.onsemi.com/pub/Collateral/MT9M034-D.PDF,-,MT9M034I12STC-DPBR1-ND,MT9M034I12STC-DPBR1,ON Semiconductor,SENSOR IMAGE 1.2MP CMOS 48-LCC,0,0,"28.89000","0","240","-","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9M034-D.PDF,-,MT9M034I12STM-DPBR1-ND,MT9M034I12STM-DPBR1,ON Semiconductor,SENSOR IMAGE 1.2MP CMOS 48-LCC,0,0,"28.89000","0","240","-","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9J003-D.PDF,-,MT9J003I12STMV-DP-ND,MT9J003I12STMV-DP,ON Semiconductor,SENSOR IMAGE 10MP 1"" 48LCC,0,0,"29.00730","0","2400","-","-","Active","CMOS","1.67µm x 1.67µm","3856H x 2764V","15","1.8V, 2.8V","-","-","-30°C ~ 70°C"
-,-,AR0135AT2M00XUEA0-DRBR1-ND,AR0135AT2M00XUEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,260,"29.12469","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","54","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
-,-,AR0135AT2M25XUEA0-DRBR1-ND,AR0135AT2M25XUEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"29.12469","0","260","Tape & Reel (TR)","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","54","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
-,-,AR0135AT2M00XUEA0-DPBR1-ND,AR0135AT2M00XUEA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"29.64669","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","54","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
-,-,AR0135AT2M25XUEA0-DPBR1-ND,AR0135AT2M25XUEA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"29.64669","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","54","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/pub/Collateral/MT9M021-D.PDF,-,MT9M031I12STM-DRBR1-ND,MT9M031I12STM-DRBR1,ON Semiconductor,SENSOR IMAGE 1.2MP CMOS 48-LCC,0,0,"29.77500","0","240","-","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9M021-D.PDF,-,MT9M031I12STC-DPBR1-ND,MT9M031I12STC-DPBR1,ON Semiconductor,SENSOR IMAGE 1.2MP CMOS 48-LCC,0,0,"30.39750","0","240","-","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
https://toshiba.semicon-storage.com/info/docget.jsp?did=13707&prodName=TCD1209DG,-,TCD1209DG(8ZW)-ND,"TCD1209DG(8Z,W)",Toshiba Semiconductor and Storage,CCD IMAGE SENSOR - INTEGRATED CI,0,0,"31.65750","0","100","-","-","Active","CCD","14µm x 14µm","-","-","5V ~ 12V","22-CDIP (0.400"", 10.16mm)","22-CDIP","-"
http://www.onsemi.com/pub/Collateral/MT9M021-D.PDF,-,MT9M021IA3XTC-DPBR1-ND,MT9M021IA3XTC-DPBR1,ON Semiconductor,SENSOR IMAGE 1.2MP CMOS 63BGA,0,520,"32.65546","0","260","-","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fopt8241,-,OPT8241NBNL-ND,OPT8241NBNL,Texas Instruments,OPT8241NBNL,0,9600,"34.02975","0","2400","-","-","Active","3D Time of Flight","-","320H x 240V","150","1.5V ~ 3.3V","78-WFBGA","78-COG (7.86x8.76)","0°C ~ 70°C (TA)"
http://www.onsemi.com/PowerSolutions/product.do?id=AR1820HS&pdf,-,AR1820HSSC00SHEA0-DR-ND,AR1820HSSC00SHEA0-DR,ON Semiconductor,IMAGE SENSOR 18MP 1/2.3 CIS,0,0,"42.17700","0","2400","Tray","-","Active","CMOS","1.34µm x 1.34µm","-","60","1.8V, 2.8V","60-LBGA","60-IBGA (10x10)","-"
-,-,AR1820HSSC12SHEA0-DP-ND,AR1820HSSC12SHEA0-DP,ON Semiconductor,IMAGE SENSOR 18MP 1/2.3 CIS,0,0,"42.62325","0","2400","Tray","-","Active","CMOS","1.34µm x 1.34µm","-","60","1.8V, 2.8V","60-LBGA","60-IBGA (10x10)","-"
http://www.onsemi.com/pub/Collateral/NOM02A4-AG01G-D.PDF,-,NOM02A4-AG01G-ND,NOM02A4-AG01G,ON Semiconductor,MOD IMAGE SENSOR 200DPI GRN A4,0,0,"42.63000","0","100","Bulk","-","Last Time Buy","CMOS","-","-","-","4.5 ~ 5.5V","Module","Module","0°C ~ 50°C (TA)"
http://www.onsemi.com/pub/Collateral/MT9F002-D.PDF,-,MT9F002I12-N4000-DP1-ND,MT9F002I12-N4000-DP1,ON Semiconductor,SENSOR IMAGE 14MP 1/2.3"" 48LCC,0,480,"51.02550","0","240","-","-","Active","CMOS","1.4µm x 1.4µm","4384H x 3288V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1SN0300A-QTI-ND,NOIP1SN0300A-QTI,ON Semiconductor,IC IMAGE SENSOR 0.3MP LVDS 48LCC,0,256,"54.00000","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/PowerSolutions/product.do?id=AR1820HS&pdf,-,AR1820HSSC12SHEA0-DR1-ND,AR1820HSSC12SHEA0-DR1,ON Semiconductor,IMAGE SENSOR 18MP 1/2.3 CIS,0,0,"57.56500","0","240","Tray","-","Active","CMOS","1.34µm x 1.34µm","-","60","1.8V, 2.8V","60-LBGA","60-IBGA (10x10)","-"
http://www.onsemi.com/PowerSolutions/product.do?id=AR1820HS&pdf,-,AR1820HSSC00SHEA0-DP1-ND,AR1820HSSC00SHEA0-DP1,ON Semiconductor,IMAGE SENSOR 18MP 1/2.3 CIS,0,1200,"58.00000","0","240","Tray","-","Active","CMOS","1.34µm x 1.34µm","-","60","1.8V, 2.8V","60-LBGA","60-IBGA (10x10)","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1FN0300A-QTI-ND,NOIP1FN0300A-QTI,ON Semiconductor,IC IMAGE SENSOR 0.3MP 48LCC,0,0,"59.26500","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1SE0300A-QTI-ND,NOIP1SE0300A-QTI,ON Semiconductor,IC IMAGE SENSOR 0.3MP LVDS 48LCC,0,128,"59.26500","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/On%20Semi%20Photos/MFG_NOM02A4-AR03G.JPG,NOM02A4-AR03G-ND,NOM02A4-AR03G,ON Semiconductor,MODULE IMAGE SENSOR HIGH SPEED,0,0,"63.22000","0","100","Bulk","-","Last Time Buy","CMOS","-","-","-","4.5 ~ 5.5V","Module","Module","0°C ~ 50°C (TA)"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1SE0300A-QDI-ND,NOIP1SE0300A-QDI,ON Semiconductor,IC IMAGE SENSOR 0.3MP 48LCC,0,0,"64.35000","0","64","Tray","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","640H x 480V","43","1.8V ~ 3.3V","48-LCC","48-LCC (14.22x14.22)","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1FN0300A-QDI-ND,NOIP1FN0300A-QDI,ON Semiconductor,IC IMAGE SENSOR 0.3MP 48LCC,0,0,"64.35000","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1SN0500A-QDI-ND,NOIP1SN0500A-QDI,ON Semiconductor,IC IMAGE SENSOR 0.5MP 48LCC,0,0,"67.50000","0","64","Tray","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","800H x 600V","43","1.8V ~ 3.3V","48-LCC","48-LCC (14.22x14.22)","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP3SN1300A-QDI-ND,NOIP3SN1300A-QDI,ON Semiconductor,IC IMAGE SENSOR CMOS 48LCC,0,576,"68.58000","0","64","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","1280H x 1024V","50","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1SN0500A-QTI-ND,NOIP1SN0500A-QTI,ON Semiconductor,IC IMAGE SENSOR 0.5MP LVDS 48LCC,0,0,"68.85000","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP3SN1300A-QTI-ND,NOIP3SN1300A-QTI,ON Semiconductor,IC IMAGE SENSOR CMOS 48LCC,0,320,"69.93000","0","64","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","1280H x 1024V","50","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP3FN1300A-QDI-ND,NOIP3FN1300A-QDI,ON Semiconductor,IC IMAGE SENSOR CMOS 48LCC,0,0,"72.94953","0","64","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","1280H x 1024V","50","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP3SE1300A-QDI-ND,NOIP3SE1300A-QDI,ON Semiconductor,IC IMAGE SENSOR CMOS 48LCC,0,128,"72.94953","0","64","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","1280H x 1024V","50","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1FN0500A-QTI-ND,NOIP1FN0500A-QTI,ON Semiconductor,IC IMAGE SENSOR 0.5MP 48LCC,0,128,"73.08000","0","64","-","PYTHON","Active","CMOS with Processor","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1SE0500A-QTI-ND,NOIP1SE0500A-QTI,ON Semiconductor,IC IMAGE SENSOR 0.5MP LVDS 48LCC,0,192,"73.08000","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1SE0500A-QDI-ND,NOIP1SE0500A-QDI,ON Semiconductor,IC IMAGE SENSOR 0.5MP 48LCC,0,704,"73.21047","0","64","Tray","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","800H x 600V","43","1.8V ~ 3.3V","48-LCC","48-LCC (14.22x14.22)","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1FN0500A-QDI-ND,NOIP1FN0500A-QDI,ON Semiconductor,IC IMAGE SENSOR 0.5MP 48LCC,0,128,"73.21047","0","64","-","PYTHON","Active","CMOS with Processor","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP3FN1300A-QTI-ND,NOIP3FN1300A-QTI,ON Semiconductor,IC IMAGE SENSOR CMOS 48LCC,0,448,"74.25453","0","64","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","1280H x 1024V","50","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP3SE1300A-QTI-ND,NOIP3SE1300A-QTI,ON Semiconductor,IC IMAGE SENSOR CMOS 48LCC,0,640,"74.25453","0","64","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","1280H x 1024V","50","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
-,//media.digikey.com/Photos/On%20Semi%20Photos/MFG_NOM02A6-AW49G.JPG,NOM02A6-AW49G-ND,NOM02A6-AW49G,ON Semiconductor,MODULE IMAGE SENSOR HIGH SPEED,0,0,"83.86000","0","200","Bulk","-","Last Time Buy","CMOS","-","-","-","4.5 ~ 5.5V","Module","Module","0°C ~ 50°C (TA)"
https://ams.com/documents/20143/36005/CMV300_DS000428_1-00.pdf,-,CMV300-4E7C1WP-ND,CMV300-4E7C1WP,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"84.82320","0","100","Tray","-","Active","CMOS","7.4µm x 7.4µm","640H x 480V","120","1.8V, 3.3V","-","58-BGA","-30°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NOIP1SN1300A-QxI.jpg,NOIP1SN1300A-QTI-ND,NOIP1SN1300A-QTI,ON Semiconductor,IC IMAGE SENSOR 1.3MP LVDS 48LCC,0,0,"107.01000","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP2SE1300A-QDI-ND,NOIP2SE1300A-QDI,ON Semiconductor,IC IMAGE SENSOR 1.3MP 48LCC,0,256,"112.26594","0","64","Tray","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","1280H x 1024V","43","1.8V ~ 3.3V","48-LCC","48-LCC (14.22x14.22)","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1FN1300A-QDI-ND,NOIP1FN1300A-QDI,ON Semiconductor,IC IMAGE SENSOR 1.3MP 48LCC,0,0,"112.26594","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1FN1300A-QTI-ND,NOIP1FN1300A-QTI,ON Semiconductor,IC IMAGE SENSOR 1.3MP 48LCC,0,0,"113.40000","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN1300A-D.PDF,-,NOIP1SE1300A-QTI-ND,NOIP1SE1300A-QTI,ON Semiconductor,IC IMAGE SENSOR 1.3MP LVDS 48LCC,0,256,"113.40000","0","64","-","PYTHON","Active","-","-","-","-","-","-","-","-"
https://www.intel.com/content/dam/support/us/en/documents/emerging-technologies/intel-realsense-technology/Intel-RealSense-D400-Series-Datasheet.pdf,-,544-3609-ND,82635DSAWGPRQ,Intel,REALSENSE DEPTH MODULE D430,0,0,"114.00000","0","1","-","D400","Active","Thermal","-","1280H x 800V","30","4.75V ~ 5.25V","Module","Module","0°C ~ 50°C (TC)"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,NE2D_CHIP_B&W_SGA-ND,NE2D_CHIP_B&W_SGA,ams,NANEYE 2D SENSOR,0,0,"148.73513","0","400","-","NanEye","Active","CMOS","3µm x 3µm","-","-","-","Module","-","-"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,NE2D_CHIP_RGB_SGA-ND,NE2D_CHIP_RGB_SGA,ams,NANEYE 2D SENSOR,0,0,"148.73513","0","400","-","NanEye","Active","CMOS","3µm x 3µm","-","-","-","Module","-","-"
http://www.onsemi.com/pub/Collateral/NOIV1SN1300A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/MFG_NOIV1SE1300A-QDC.JPG,NOIV1SE1300A-QDCOS-ND,NOIV1SE1300A-QDC,ON Semiconductor,IC IMAGE SENSOR 1.3MP 48LLC,0,192,"158.51000","0","64","Tray","-","Active","CMOS","4.8µm x 4.8µm","1280H x 1024V","150","1.8V, 3.3V","48-LCC","48-LCC (14.22x14.22)","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/KAI-0340-D.PDF,-,KAI-0340-ABB-CB-AA-SINGLE-ND,KAI-0340-ABB-CB-AA-SINGLE,ON Semiconductor,IMAGE SENSOR CCD VGA SGL 22CDIP,0,360,"162.00000","0","2","Bulk","-","Active","CCD","7.4µm x 7.4µm","640H x 480V","110","14.75V ~ 15.25V","22-CDIP Module","22-CDIP","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF,-,KAI-01150-ABA-FD-BA-ND,KAI-01150-ABA-FD-BA,ON Semiconductor,IMAGE SENSOR CCD 0.9MP 64CLCC,0,0,"200.00000","0","2","Bulk","-","Last Time Buy","CCD","5.5µm x 5.5µm","1280H x 720V","138","14.5V ~ 15.5V","64-BCQFN","64-CLCC (18.29x18.29)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF,-,KAI-01150-QBA-FD-BA-ND,KAI-01150-QBA-FD-BA,ON Semiconductor,IMAGE SENSOR CCD 0.9MP 64CLCC,0,0,"200.00000","0","2","Bulk","-","Last Time Buy","CCD","5.5µm x 5.5µm","1280H x 720V","138","14.5V ~ 15.5V","64-BCQFN","64-CLCC (18.29x18.29)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF,-,KAI-01150-QBA-JD-BA-ND,KAI-01150-QBA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 0.9MP 67CPGA,0,92,"200.00000","0","2","Bulk","-","Active","CCD","5.5µm x 5.5µm","1280H x 720V","138","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP3SN5000A-QDI-ND,NOIP3SN5000A-QDI,ON Semiconductor,IC IMAGE SENSOR CMOS 84LCC,0,1134,"204.12000","0","42","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1SN2000A-QTI-ND,NOIP1SN2000A-QTI,ON Semiconductor,IC IMAGE SENSOR 2MP LVDS 84LCC,0,168,"205.25405","0","42","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1SN2000A-LTI-ND,NOIP1SN2000A-LTI,ON Semiconductor,IC IMAGE SENSOR CMOS 128LBGA,0,0,"205.25405","0","42","-","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","1920H x 1200V","230","1.7V ~ 1.9V, 3.2V ~ 3.4V","128-BLGA","128-LBGA (19x19)","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP3SN5000A-LTI-ND,NOIP3SN5000A-LTI,ON Semiconductor,IC IMAGE SENSOR CMOS 128LBGA,0,42,"205.38000","0","42","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP3SN5000A-QTI-ND,NOIP3SN5000A-QTI,ON Semiconductor,IC IMAGE SENSOR CMOS 84LCC,0,420,"205.38000","0","42","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/KAI-0340-D.PDF,-,KAI-0340-ABB-CB-AA-DUAL-ND,KAI-0340-ABB-CB-AA-DUAL,ON Semiconductor,IMAGE SENSOR CCD VGA DUAL 22CDIP,0,774,"208.00000","0","2","Bulk","-","Active","CCD","7.4µm x 7.4µm","640H x 480V","210","14.75V ~ 15.25V","22-CDIP Module","22-CDIP","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-0340-D.PDF,-,KAI-0340-FBA-CB-AA-DUAL-ND,KAI-0340-FBA-CB-AA-DUAL,ON Semiconductor,IC CCD IMAGE SENS VGA RGB 22CDIP,0,254,"208.00000","0","2","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP3SE5000A-QDI-ND,NOIP3SE5000A-QDI,ON Semiconductor,IC IMAGE SENSOR CMOS 84LCC,0,42,"220.50000","0","42","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP3SE5000A-LTI-ND,NOIP3SE5000A-LTI,ON Semiconductor,IC IMAGE SENSOR CMOS 128LBGA,0,0,"221.76000","0","42","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP3SE5000A-QTI-ND,NOIP3SE5000A-QTI,ON Semiconductor,IC IMAGE SENSOR CMOS 84LCC,0,42,"221.76000","0","42","-","PYTHON","Active","CMOS","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","-","-","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1SN2000A-QDI-ND,NOIP1SN2000A-QDI,ON Semiconductor,IC IMAGE SENSOR 2MP 84LCC,0,0,"226.80000","0","42","Tray","PYTHON","Active","CMOS with Processor","4.5µm x 4.5µm","1920H x 1200V","230","1.8V ~ 3.3V","84-LCC","84-LCC (19x19)","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIV1SN2000A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/MFG_NOIV1SN2000A-QDC.JPG,NOIV1SN2000A-QDC-ND,NOIV1SN2000A-QDC,ON Semiconductor,IC IMAGE SENSOR 2.3MP 52LLC,0,0,"227.41133","0","60","Tray","-","Active","CMOS","4.8µm x 4.8µm","1920H x 1080V","92","1.8V, 3.3V","52-LCC","52-PLCC","0°C ~ 70°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1FN2000A-QDI-ND,NOIP1FN2000A-QDI,ON Semiconductor,IC IMAGE SENSOR 2MP 84LCC,0,1470,"249.48000","0","42","Tray","PYTHON","Active","CMOS with Processor","4.5µm x 4.5µm","1920H x 1200V","230","1.8V ~ 3.3V","84-LCC","84-LCC (19x19)","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1FN2000A-QTI-ND,NOIP1FN2000A-QTI,ON Semiconductor,IC IMAGE SENSOR 2.3MP 84LCC,0,42,"250.74000","0","42","-","PYTHON","Active","CMOS with Processor","4.5µm x 4.5µm","1920H x 1200V","230","1.8V ~ 3.3V","-","-","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1SE2000A-QTI-ND,NOIP1SE2000A-QTI,ON Semiconductor,IC IMAGE SENSOR 2MP LVDS 84LCC,0,210,"250.74000","0","42","-","PYTHON","Active","CMOS with Processor","4.5µm x 4.5µm","1920H x 1200V","230","1.8V ~ 3.3V","-","-","-40°C ~ 85°C (TJ)"
