Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Color","CCT (K)","Wavelength","Configuration","Flux @ Current/Temperature - Test","Current - Test","Temperature - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","Current - Max","CRI (Color Rendering Index)","Viewing Angle","Features","Size / Dimension","Height","Light Emitting Surface (LES)","Lens Type"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS123%20Vero%20SE%2029%20Array%20Data%20Sheet%2020180403%20Rev%20H.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero-SE-29_Array-Series.jpg,976-1592-ND,BXRC-35E10K0-D-73-SE,Bridgelux,LED COB VERO SE 3500K ROUND,370,0,"19.52000","0","1","Tray","Vero® SE 29 Array","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Round","11308lm (Typ)","2.1A","85°C","36.6V","147 lm/W","4.2A","80","120°","-","49.20mm Diameter","3.60mm","29.20mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS123%20Vero%20SE%2029%20Array%20Data%20Sheet%2020180403%20Rev%20H.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero-SE-29_Array-Series.jpg,976-1595-ND,BXRC-40G10K0-D-73-SE,Bridgelux,LED COB VERO SE 4000K ROUND,222,0,"19.52000","0","1","Tray","Vero® SE 29 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Round","9771lm (Typ)","2.1A","85°C","36.6V","127 lm/W","4.2A","90","120°","-","49.20mm Diameter","3.60mm","29.20mm Dia","Flat"
http://www.marktechopto.com/pdf/products/datasheet/XM-L_COLOR.pdf,//media.digikey.com/Photos/Marktech%20Optoelectronics/MTG7-001I-XML00-RGBW.JPG,1125-1176-ND,MTG7-001I-XML00-RGBW-BC02,Marktech Optoelectronics,LED CREE BRD XML RGBW,237,0,"21.50000","0","1","-","XM-L","Active","LED Module","Red, Green, Blue, White - Cool (RGBW)","6000K","628nm, 528nm, 458nm","Starboard","46lm (Typ) Red, 87lm (Typ) Green, 14lm (Typ) Blue, 90lm (Typ) White","350mA","25°C","2.25V Red, 3.3V Green, 3.1V Blue, 3.1V White","58 lm/W Red, 75 lm/W Green, 13 lm/W Royal Blue, 83 lm/W White","1A","-","130°","-","-","-","-","Domed"
http://www.marktechopto.com/pdf/products/datasheet/XM-L_COLOR.pdf,//media.digikey.com/Photos/Marktech%20Optoelectronics/MTG7-001I-XML00-RGBW.JPG,1125-1171-ND,MTG7-001I-XML00-RGBW-BCB1,Marktech Optoelectronics,LED CREE BRD XML RGBW,211,0,"21.50000","0","1","-","XM-L","Active","LED Module","Red, Green, Blue, White - Neutral (RGBW)","4000K","628nm, 528nm, 458nm","Starboard","46lm (Typ) Red, 87lm (Typ) Green, 14lm (Typ) Blue, 90lm (Typ) White","350mA","25°C","2.25V Red, 3.3V Green, 3.1V Blue, 3.1V White","58 lm/W Red, 75 lm/W Green, 13 lm/W Royal Blue, 83 lm/W White","1A","-","130°","-","-","-","-","Domed"
http://www.bridgelux.com/sites/default/files/resource_media/DS93%20Vero%2029%20Array%20Data%20Sheet%20Rev%20A%2020160622.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-29-Array.JPG,976-1399-ND,BXRC-30E10K0-D-73,Bridgelux,LED COB VERO 29 3000K ROUND,1393,0,"23.56000","0","1","Tray","Gen 7 Vero® 29 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","11337lm (Typ)","2.1A","85°C","37.7V","143 lm/W","4.2A","80","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS93%20Vero%2029%20Array%20Data%20Sheet%20Rev%20A%2020160622.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-29-Array.JPG,976-1426-ND,BXRC-40E10K0-D-73,Bridgelux,LED COB VERO 29 4000K ROUND,1094,0,"23.56000","0","1","Tray","Gen 7 Vero® 29 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Round","11447lm (Typ)","2.1A","85°C","37.7V","145 lm/W","4.2A","80","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS93%20Vero%2029%20Array%20Data%20Sheet%20Rev%20A%2020160622.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-29-Array.JPG,976-1484-ND,BXRC-50C10K1-D-74,Bridgelux,LED COB VERO 29 5000K ROUND,777,0,"23.56000","0","1","Tray","Gen 7 Vero® 29 Array","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Round","12547lm (Typ)","2.1A","85°C","37.7V","158 lm/W","4.2A","70","-","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS93%20Vero%2029%20Gen%207%20Array%20Data%20Sheet%2020180403%20Rev%20M.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-29-Array.JPG,976-1651-ND,BXRC-27E10K0-D-73,Bridgelux,LED COB VERO 29 2700K ROUND,589,0,"23.56000","0","1","Tray","Gen 7 Vero® 29 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Round","10566lm (Typ)","2.1A","85°C","37.7V","134 lm/W","4.2A","80","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS93%20Vero%2029%20Gen%207%20Array%20Data%20Sheet%2020180403%20Rev%20M.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-29-Array.JPG,976-1654-ND,BXRC-27G10K0-D-73,Bridgelux,LED COB VERO 29 2700K ROUND,465,0,"23.56000","0","1","Tray","Gen 7 Vero® 29 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Round","9784lm (Typ)","2.1A","85°C","38.7V","120 lm/W","4.2A","90","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS93%20Vero%2029%20Array%20Data%20Sheet%20Rev%20A%2020160622.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-29-Array.JPG,976-1409-ND,BXRC-30G10K0-D-73,Bridgelux,LED COB VERO 29 3000K ROUND,224,0,"23.56000","0","1","Tray","Gen 7 Vero® 29 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","9135lm (Typ)","2.1A","85°C","37.7V","115 lm/W","4.2A","90","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS33%20Vero%2029%20Array%20Data%20Sheet%20Rev%20L%2020160606.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero%2029.jpg,976-1283-ND,BXRC-50G10K0-L-24,Bridgelux,LED ARRAY 10000LM COOL WHITE COB,7036,0,"24.65000","0","1","Tray","Vero® 29 Array","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Round","8809lm (Typ)","2.1A","85°C","36.8V","114 lm/W","4.2A","90","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS33%20Vero%2029%20Array%20Data%20Sheet%20Rev%20L%2020160606.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero%2029.jpg,976-1277-ND,BXRC-50C10K0-L-24,Bridgelux,LED ARRAY 10000LM COOL WHITE COB,4596,0,"24.65000","0","1","Tray","Vero® 29 Array","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Round","10032lm (Typ)","2.1A","85°C","36.8V","130 lm/W","4.2A","70","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS33%20Vero%2029%20Array%20Data%20Sheet%20Rev%20L%2020160606.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero%2029.jpg,976-1308-ND,BXRC-40E10K0-L-23,Bridgelux,LED ARRAY 10000LM NEU WHITE COB,2753,0,"24.65000","0","1","Tray","Vero® 29 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Round","9768lm (Typ)","2.1A","85°C","36.8V","126 lm/W","4.2A","80","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS33%20Vero%2029%20Array%20Data%20Sheet%20Rev%20L%2020160606.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero%2029.jpg,976-1253-ND,BXRC-30E10K0-L-23,Bridgelux,LED ARRAY 10000LM WARM WHITE COB,300,0,"24.65000","0","1","Tray","Vero® 29 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","9509lm (Typ)","2.1A","85°C","36.8V","123 lm/W","4.2A","80","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS33%20Vero%2029%20Array%20Data%20Sheet%20Rev%20L%2020160606.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero%2029.jpg,976-1257-ND,BXRC-30G10K0-L-23,Bridgelux,LED ARRAY 10000LM WARM WHITE COB,151,0,"24.65000","0","1","Tray","Vero® 29 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","7515lm (Typ)","2.1A","85°C","36.8V","97 lm/W","4.2A","90","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS123%20Vero%20SE%2029%20Array%20Data%20Sheet%2020180403%20Rev%20H.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero-SE-29_Array-Series.jpg,976-1583-ND,BXRC-30E10K0-C-73-SE,Bridgelux,LED COB VERO SE 3000K ROUND,127,0,"25.40000","0","1","Tray","Vero® SE 29 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","16505lm (Typ)","1.71A","85°C","68.1V","142 lm/W","3.42A","80","120°","-","49.20mm Diameter","3.60mm","29.20mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS123%20Vero%20SE%2029%20Array%20Data%20Sheet%2020180403%20Rev%20H.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero-SE-29_Array-Series.jpg,976-1585-ND,BXRC-35E10K0-C-73-SE,Bridgelux,LED COB VERO SE 3500K ROUND,138,0,"25.40000","0","1","Tray","Vero® SE 29 Array","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Round","17000lm (Typ)","1.71A","85°C","68.1V","146 lm/W","3.42A","80","120°","-","49.20mm Diameter","3.60mm","29.20mm Dia","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_F_Series_G3_Rev.1.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_F-SERIES.jpg,1510-2224-ND,SI-B8R521560WW,"Samsung Semiconductor, Inc.",LED MOD FSERIES GEN3 5000K STRIP,870,0,"26.98000","0","1","Bulk","F-Series Gen3","Active","LED Module","White, Cool","5000K","-","Linear Light Strip","9300lm (Typ)","1.12A","65°C","46V","181 lm/W","-","80","-","With Connector","559.70mm L x 39.80mm W","5.20mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_F_Series_G3_Rev.1.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/SI-B8T521560WW.JPG,1510-2222-ND,SI-B8U521560WW,"Samsung Semiconductor, Inc.",LED MOD FSERIES GEN3 3500K STRIP,286,0,"26.98000","0","1","Bulk","F-Series Gen3","Active","LED Module","White, Warm","3500K","-","Linear Light Strip","8800lm (Typ)","1.12A","65°C","46V","171 lm/W","-","80","-","With Connector","559.70mm L x 39.80mm W","5.20mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_F_Series_G3_Rev.1.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/SI-B8T521560WW.JPG,1510-2221-ND,SI-B8V521560WW,"Samsung Semiconductor, Inc.",LED MOD FSERIES GEN3 3000K STRIP,261,0,"26.98000","0","1","Bulk","F-Series Gen3","Active","LED Module","White, Warm","3000K","-","Linear Light Strip","8670lm (Typ)","1.12A","65°C","46V","168 lm/W","-","80","-","With Connector","559.70mm L x 39.80mm W","5.20mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_F_Series_G3_Rev.1.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_FB22B_A.jpg,1510-2225-ND,SI-B8V521B20WW,"Samsung Semiconductor, Inc.",LED MOD FSERIES GEN3 3000K STRIP,1047,0,"27.81000","0","1","Bulk","F-Series Gen3","Active","LED Module","White, Warm","3000K","-","Linear Light Strip","8670lm (Typ)","1.12A","65°C","46V","168 lm/W","-","80","-","With Connector","1120.00mm L x 18.00mm W","5.20mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_F_Series_G3_Rev.1.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_FB22B_A.jpg,1510-2226-ND,SI-B8U521B20WW,"Samsung Semiconductor, Inc.",LED MOD FSERIES GEN3 3500K STRIP,283,0,"27.81000","0","1","Bulk","F-Series Gen3","Active","LED Module","White, Warm","3500K","-","Linear Light Strip","8800lm (Typ)","1.12A","65°C","46V","171 lm/W","-","80","-","With Connector","1120.00mm L x 18.00mm W","5.20mm","-","Flat"
http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_5/CLU048-1212C4_P3700_0516.pdf,//media.digikey.com/Photos/Citizen/MFG_CLU048.JPG,1642-1355-ND,CLU048-1212C4-353M2K1,Citizen,COB LED 3500K 80CRI,199,0,"28.49000","0","1","Tray","CLU048","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Square","5674lm (Typ)","1.08A","85°C","34.6V","152 lm/W","2.76A","80","-","-","28.00mm L x 28.00mm W","1.40mm","22.00mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS93%20Vero%2029%20Array%20Data%20Sheet%20Rev%20A%2020160622.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-29-Array.JPG,976-1398-ND,BXRC-30E10K0-C-73,Bridgelux,LED COB VERO 29 3000K ROUND,339,0,"30.64000","0","1","Tray","Gen 7 Vero® 29 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","16546lm (Typ)","1.71A","85°C","68.1V","142 lm/W","3.42A","80","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS93%20Vero%2029%20Array%20Data%20Sheet%20Rev%20A%2020160622.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-29-Array.JPG,976-1479-ND,BXRC-50C10K1-C-74,Bridgelux,LED COB VERO 29 5000K ROUND,195,0,"30.64000","0","1","Tray","Gen 7 Vero® 29 Array","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Round","18863lm (Typ)","1.71A","85°C","68.1V","162 lm/W","3.42A","70","-","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS93%20Vero%2029%20Array%20Data%20Sheet%20Rev%20A%2020160622.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-29-Array.JPG,976-1408-ND,BXRC-30G10K0-C-73,Bridgelux,LED COB VERO 29 3000K ROUND,169,0,"30.64000","0","1","Tray","Gen 7 Vero® 29 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","13733lm (Typ)","1.71A","85°C","68.1V","118 lm/W","3.42A","90","120°","With Connector","49.20mm Diameter","1.90mm","29.20mm Dia","Flat"
https://cdn.samsung.com/led/file/resource/2018/04/Data_Sheet_H_inFlux_Rev.1.2.pdf,-,1510-2452-ND,SL-B8V4N90LAWW,"Samsung Semiconductor, Inc.",LED,276,0,"31.76000","0","1","Tray","H inFlux","Active","LED Module","White, Warm","3000K","-","Linear Light Strip","7910lm (Typ)","1A","55°C","44.6V","178 lm/W","1.6A","80","118°","-","560.00mm L x 41.00mm W","5.20mm","-","Flat"
https://www.cree.com/led-components/media/documents/ds-CXB3590.pdf,//media.digikey.com/Photos/Cree%20Photos/CXB3590.jpg,CXB3590-0000-000N0HCD35G-ND,CXB3590-0000-000N0HCD35G,Cree Inc.,LED COB CXB3590 3500K WHT SMD,352,0,"37.94000","0","1","Tray","Xlamp® CXB3590","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Square","12500lm (12000lm ~ 13000lm)","2.4A","85°C","36V","145 lm/W","3.6A","80","115°","-","34.85mm L x 34.85mm W","1.70mm","30.00mm Dia","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/SI-B8VZ91B20WW.JPG,1510-2229-ND,SI-B8VZ91B20WW,"Samsung Semiconductor, Inc.",LED MOD FSERIES GEN3 3000K STRIP,232,0,"48.15000","0","1","Bulk","F-Series Gen3","Active","LED Module","White, Warm","3000K","-","Linear Light Strip","17340lm (Typ)","2.24A","65°C","46V","168 lm/W","-","80","-","With Connector","1120.00mm L x 39.80mm W","5.20mm","-","Flat"
http://www.ledengin.com/files/products/LZP/LZP-00MD00.pdf,//media.digikey.com/Photos/LEDEngin/MFG_LZP-L0MD00.jpg,1537-1143-ND,LZP-L0MD00-0000,LED Engin Inc.,LED RGBW CLEAR DOME 4CH MCPCB,178,0,"65.87000","0","1","Tray","LuxiGen™","Active","LED Module","Red, Green, Blue, White - Cool","6335K","624nm Red, 525nm Green, 457nm Blue","Starboard","770lm Red, 925lm Green, 221lm Blue, 1605lm White","700mA Red, 700mA Green, 700mA Blue, 700mA White","25°C","15V Red, 21.6V Green, 19.2V Blue, 22.4V White","73 lm/W Red, 61 lm/W Green, 16 lm/W Blue, 102 lm/W White","1A Red, 1A Green, 1A Blue, 1A White","75 (Typ)","125°","-","27.60mm Dia","7.60mm","10.50mm Dia","Domed"
//media.digikey.com/pdf/Data%20Sheets/Luminus%20PDFs/CBT-90_Rev16_2-11-19.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/CBT-90-W65S-C11-NA102.jpg,1214-1038-ND,CBT-90-W65S-C11-NA102,Luminus Devices Inc.,BIG CHIP LED HB MODULE WHITE,80,0,"88.11000","0","1","Tray","CBT-90","Active","LED Module","White, Cool","6500K","-","Rectangle","-","9A","-","3.6V","-","18A","70 (Typ)","-","With Connector","28.00mm L x 26.75mm W","4.08mm","3.00mm L x 3.00mm W","Flat"
//media.digikey.com/pdf/Data%20Sheets/Luminus%20PDFs/CBT-90_Rev16_2-11-19.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/CBT-90-W65S-C11-NA102.jpg,1214-1176-ND,CBT-90-W65S-C11-NB100,Luminus Devices Inc.,BIG CHIP LED WHITE 6500K,236,0,"93.18000","0","1","Tray","CBT-90","Active","LED Module","White, Cool","6500K","-","Rectangle","-","9A","-","3.6V","-","18A","70 (Typ)","-","With Connector","28.00mm L x 26.75mm W","4.08mm","3.00mm L x 3.00mm W","Flat"
https://www.jkllamps.com/pdfs/ZFS-8500_MULTI.pdf,//media.digikey.com/Photos/JKL/ZFS-8500-CW.JPG,289-1192-ND,ZFS-8500-CW,JKL Components Corp.,LED FLEX RIBBON 12V WHT 5M,100,0,"97.50000","0","1","-","-","Active","LED Engine","White, Cool","6000K","-","Linear Light Strip, Flexible","1092lm (Typ)","1.8A","25°C","12V","51 lm/W","1.8A","-","120°","-","5000.00mm L x 8.00mm W","2.43mm","-","Flat"
//media.digikey.com/pdf/Data%20Sheets/Luminus%20PDFs/CBT-140_Rev09_2-12-19.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CBT-140.jpg,1214-1536-ND,CBT-140-WCS-L16-UA120,Luminus Devices Inc.,BIG CHIP LED COOL WHITE,76,0,"100.46000","0","1","Tray","CBT-140","Active","LED Module","White, Cool","6020K ~ 8500K","-","Rectangle","3818lm (3680lm ~ 3955lm)","21A","85°C","3.6V","50 lm/W","28A","75 (Typ)","-","With Connector","28.00mm L x 42.00mm W","5.70mm","4.25mm Dia","Flat"
//media.digikey.com/pdf/Data%20Sheets/Luminus%20PDFs/CBT-90_Rev16_2-11-19.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/CBT-90-W65S-C11-NA102.jpg,1214-1177-ND,CBT-90-W65S-C11-NB102,Luminus Devices Inc.,BIG CHIP LED WHITE 6500K,162,0,"101.00000","0","1","Tray","CBT-90","Active","LED Module","White, Cool","6500K","-","Rectangle","-","9A","-","3.6V","-","18A","70 (Typ)","-","With Connector","28.00mm L x 26.75mm W","4.08mm","3.00mm L x 3.00mm W","Flat"
//media.digikey.com/pdf/Data%20Sheets/Luminus%20PDFs/CBT-140_Rev09_2-12-19.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CBT-140.jpg,1214-1538-ND,CBT-140-WDH-L16-RA220,Luminus Devices Inc.,BIG CHIP LED DAYLIGHT WHITE,64,0,"125.05000","0","1","Tray","CBT-140","Active","LED Module","White, Cool","5310K ~ 6020K","-","Rectangle","2510lm (2420lm ~ 2600lm)","21A","85°C","3.6V","33 lm/W","28A","92 (Typ)","-","With Connector","28.00mm L x 42.00mm W","5.70mm","4.25mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_PT-120_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_PT-120-RAX-L15-MPK.jpg,1214-1313-ND,PT-120-RAX-L15-MPK,Luminus Devices Inc.,BIG CHIP LED HB MODULE RED-AMBER,34,0,"140.54000","0","1","Tray","PT-120","Active","LED Module","Amber","-","613nm","Rectangle","2925lm (2450lm ~ 3400lm)","18A","40°C","3.1V","52 lm/W","27A","-","-","With Connector","28.00mm L x 42.00mm W","5.70mm","2.60mm L x 4.60mm W","Flat"
https://www.jkllamps.com/pdfs/ZFS-84000_MULTI.pdf,//media.digikey.com/Photos/JKL/ZFS-84000-CW.jpg,289-1240-ND,ZFS-84000-CW,JKL Components Corp.,LED FLEX RIBBON 24V WHT 4M,35,0,"143.64000","0","1","Reel","-","Active","LED Engine","White, Cool","6000K","-","Linear Light Strip, Flexible","2200lm (Typ)","1.44A","25°C","24V","64 lm/W","-","-","120°","-","4000.00mm L x 8.00mm W","2.43mm","-","Flat"
https://download.luminus.com/datasheets/Luminus_PT-121_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_PT-121-green.jpg,1214-1532-ND,PT-121-G-L11-MPN,Luminus Devices Inc.,BIG CHIP LED HB MODULE GREEN,35,0,"149.28000","0","1","Tray","PT-121","Active","LED Module","Green","-","525nm","Rectangle","5550lm (4900lm ~ 6200lm)","18A","40°C","5.2V","59 lm/W","27A","-","-","With Connector","28.00mm L x 42.00mm W","5.61mm","3.00mm L x 4.00mm W","Flat"
https://www.inspiredled.com/wp-content/uploads/2018/10/12V-MB-White-Flex-Spec-2.2.pdf,//media.digikey.com/Photos/Inspired-LED/MFG_12V-MB-CW-12M.jpg,1647-1031-2-ND,12V-MB-CW-12M,"Inspired LED, LLC",LED ENG CW 3LEDS 6000K 12M REEL,2880,0,"0.56250","0","480","Tape & Reel (TR)","-","Active","LED Engine","White, Cool","6000K","-","Linear Light Strip, Flexible","-","-","-","12V","-","-","92","120°","-","-","1.50mm","-","Flat"
https://www.inspiredled.com/wp-content/uploads/2018/10/12V-MB-White-Flex-Spec-2.2.pdf,//media.digikey.com/Photos/Inspired-LED/MFG_12V-MB-CW-12M.jpg,1647-1031-1-ND,12V-MB-CW-12M,"Inspired LED, LLC",LED ENG CW 3LEDS 6000K 1.00""/PC,3167,0,"1.24000","0","1","Cut Tape (CT)","-","Active","LED Engine","White, Cool","6000K","-","Linear Light Strip, Flexible","-","-","-","12V","-","-","92","120°","-","-","1.50mm","-","Flat"
https://www.inspiredled.com/wp-content/uploads/2018/10/12V-MB-White-Flex-Spec-2.2.pdf,//media.digikey.com/Photos/Inspired-LED/MFG_12V-MB-PW-12M.jpg,1647-1030-2-ND,12V-MB-PW-12M,"Inspired LED, LLC",LED ENG NW 3LEDS 4200K 12M REEL,1920,0,"0.56250","0","480","Tape & Reel (TR)","-","Active","LED Engine","White, Neutral","4200K","-","Linear Light Strip, Flexible","-","-","-","12V","-","-","93","120°","-","-","1.50mm","-","Flat"
https://www.inspiredled.com/wp-content/uploads/2018/10/12V-MB-White-Flex-Spec-2.2.pdf,//media.digikey.com/Photos/Inspired-LED/MFG_12V-MB-PW-12M.jpg,1647-1030-1-ND,12V-MB-PW-12M,"Inspired LED, LLC",LED ENG NW 3LEDS 4200K 1.00""/PC,2388,0,"1.24000","0","1","Cut Tape (CT)","-","Active","LED Engine","White, Neutral","4200K","-","Linear Light Strip, Flexible","-","-","-","12V","-","-","93","120°","-","-","1.50mm","-","Flat"
