Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Output Type","Direction","Frequency Range","Sensitivity","S/N Ratio","Impedance","Voltage - Rated","Voltage Range","Current - Supply","Port Location","Ratings","Termination","Size / Dimension","Height (Max)","Shape"
https://www.knowles.com/docs/default-source/model-downloads/spk0641ht4h-1-rev-a.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPK0641HT4H-1-top.jpg,423-1425-1-ND,SPK0641HT4H-1,Knowles,RAMIS MIC MULTIMODE DGT TOP PORT,21616,0,"1.32000","0","1","Cut Tape (CT)","SiSonic™ SPK","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","20Hz ~ 10kHz","-26dB ±1dB @ 94dB SPL","64.5dB","-","-","1.6V ~ 3.6V","800µA","Top","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.043"" (1.10mm)","Rectangular"
https://www.knowles.com/docs/default-source/model-downloads/spk0641ht4h-1-rev-a.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPK0641HT4H-1-top.jpg,423-1425-6-ND,SPK0641HT4H-1,Knowles,RAMIS MIC MULTIMODE DGT TOP PORT,21616,0,"Digi-Reel","0","1","Digi-Reel®","SiSonic™ SPK","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","20Hz ~ 10kHz","-26dB ±1dB @ 94dB SPL","64.5dB","-","-","1.6V ~ 3.6V","800µA","Top","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.043"" (1.10mm)","Rectangular"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/c7/90/d3/f6/b7/e7/40/c8/DM00415595/files/DM00415595.pdf/jcr:content/translations/en.DM00415595.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_MP34DT05TR-A.jpg,497-17809-2-ND,MP34DT05TR-A,STMicroelectronics,MIC MEMS DIGITAL PDM OMNI -26DB,4000,0,"0.66329","0","4000","Tape & Reel (TR)","-","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","100Hz ~ 10kHz","-26dB ±3dB @ 94dB SPL","64dB","-","1.8V","-","650µA","Top","-","Solder Pads","0.118"" L x 0.157"" W (3.00mm x 4.00mm)","0.043"" (1.10mm)","Rectangular"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/c7/90/d3/f6/b7/e7/40/c8/DM00415595/files/DM00415595.pdf/jcr:content/translations/en.DM00415595.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_MP34DT05TR-A.jpg,497-17809-1-ND,MP34DT05TR-A,STMicroelectronics,MEMS AUD MIC SENSOR OMNI 4HCLGA,8152,0,"1.33000","0","1","Cut Tape (CT)","-","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","-","-26dB ±3dB @ 94dB SPL","64dB","-","1.8V","-","-","Top","-","Solder Pads","0.118"" L x 0.157"" W (3.00mm x 4.00mm)","0.043"" (1.10mm)","Rectangular"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/c7/90/d3/f6/b7/e7/40/c8/DM00415595/files/DM00415595.pdf/jcr:content/translations/en.DM00415595.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_MP34DT05TR-A.jpg,497-17809-6-ND,MP34DT05TR-A,STMicroelectronics,MEMS AUD MIC SENSOR OMNI 4HCLGA,8152,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","-","-26dB ±3dB @ 94dB SPL","64dB","-","1.8V","-","-","Top","-","Solder Pads","0.118"" L x 0.157"" W (3.00mm x 4.00mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2016/02/ICS-41350-data-sheet-v1.0.pdf,//media.digikey.com/Photos/InvenSense/MFG_ICS-41350.jpg,1428-1064-2-ND,ICS-41350,TDK InvenSense,MIC MEMS DIGITAL PDM OMNI -32DB,20000,0,"0.68750","0","10000","Tape & Reel (TR)","-","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","50Hz ~ 40kHz","-32dB ±1dB","64dB","-","-","1.65V ~ 3.63V","750µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.98mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2016/02/ICS-41350-data-sheet-v1.0.pdf,//media.digikey.com/Photos/InvenSense/MFG_ICS-41350.jpg,1428-1064-1-ND,ICS-41350,TDK InvenSense,MIC MEMS DIGITAL PDM OMNI -32DB,27791,0,"1.43000","0","1","Cut Tape (CT)","-","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","50Hz ~ 40kHz","-32dB ±1dB","64dB","-","-","1.65V ~ 3.63V","750µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.98mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2016/02/ICS-41350-data-sheet-v1.0.pdf,//media.digikey.com/Photos/InvenSense/MFG_ICS-41350.jpg,1428-1064-6-ND,ICS-41350,TDK InvenSense,MIC MEMS DIGITAL PDM OMNI -32DB,27791,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","50Hz ~ 40kHz","-32dB ±1dB","64dB","-","-","1.65V ~ 3.63V","750µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.98mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2015/02/INMP621.pdf,//media.digikey.com/Renders/Invensense/ADMP621.jpg,1428-1018-2-ND,INMP621ACEZ-R7,TDK InvenSense,MIC MEMS DIGITAL OMNI -46DB,25000,0,"0.68982","0","1000","Tape & Reel (TR)","INMP621","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","45Hz ~ 20kHz","-46dB ±2dB @ 94dB SPL","65dB","-","-","1.62V ~ 3.63V","1.6mA","Bottom","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2015/02/INMP621.pdf,//media.digikey.com/Renders/Invensense/ADMP621.jpg,1428-1018-1-ND,INMP621ACEZ-R7,TDK InvenSense,MIC MEMS DIGITAL OMNI -46DB,25681,0,"1.38000","0","1","Cut Tape (CT)","INMP621","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","45Hz ~ 20kHz","-46dB ±2dB @ 94dB SPL","65dB","-","-","1.62V ~ 3.63V","1.6mA","Bottom","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2015/02/INMP621.pdf,//media.digikey.com/Renders/Invensense/ADMP621.jpg,1428-1018-6-ND,INMP621ACEZ-R7,TDK InvenSense,MIC MEMS DIGITAL OMNI -46DB,25681,0,"Digi-Reel","0","1","Digi-Reel®","INMP621","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","45Hz ~ 20kHz","-46dB ±2dB @ 94dB SPL","65dB","-","-","1.62V ~ 3.63V","1.6mA","Bottom","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.043"" (1.10mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH1668LM4H-1_Rev_A.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPH1668LM4H-1.jpg,423-1404-2-ND,SPH1668LM4H-1,Knowles,MIC MEMS DIGITAL PDM OMNI -29DB,47200,0,"0.73575","0","5900","Tape & Reel (TR)","SiSonic™, Zero-Height Mic™, SPH","Not For New Designs","MEMS (Silicon)","Digital, PDM","Omnidirectional","100Hz ~ 10kHz","-29dB ±1dB @ 94dB SPL","65.5dB","-","-","1.62V ~ 3.6V","700µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH1668LM4H-1_Rev_A.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPH1668LM4H-1.jpg,423-1404-1-ND,SPH1668LM4H-1,Knowles,MIC MEMS DIGITAL PDM OMNI -29DB,47342,0,"1.53000","0","1","Cut Tape (CT)","SiSonic™, Zero-Height Mic™, SPH","Not For New Designs","MEMS (Silicon)","Digital, PDM","Omnidirectional","100Hz ~ 10kHz","-29dB ±1dB @ 94dB SPL","65.5dB","-","-","1.62V ~ 3.6V","700µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH1668LM4H-1_Rev_A.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPH1668LM4H-1.jpg,423-1404-6-ND,SPH1668LM4H-1,Knowles,MIC MEMS DIGITAL PDM OMNI -29DB,47342,0,"Digi-Reel","0","1","Digi-Reel®","SiSonic™, Zero-Height Mic™, SPH","Not For New Designs","MEMS (Silicon)","Digital, PDM","Omnidirectional","100Hz ~ 10kHz","-29dB ±1dB @ 94dB SPL","65.5dB","-","-","1.62V ~ 3.6V","700µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2016/02/DS-000044-ICS-40618-v1.0.pdf,//media.digikey.com/Photos/InvenSense/MFG_ICS-40618.JPG,1428-1062-2-ND,ICS-40618,TDK InvenSense,MIC MEMS MULTI-MODE OMNI -38DB,10000,0,"0.73750","0","10000","Tape & Reel (TR)","-","Active","MEMS (Silicon)","Analog","Omnidirectional","50Hz ~ 20kHz","-38db ±1dB","67dB","-","-","1.52V ~ 3.63V","190µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.98mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2016/02/DS-000044-ICS-40618-v1.0.pdf,//media.digikey.com/Photos/InvenSense/MFG_ICS-40618.JPG,1428-1062-1-ND,ICS-40618,TDK InvenSense,MIC MEMS MULTI-MODE OMNI -38DB,11663,0,"1.54000","0","1","Cut Tape (CT)","-","Active","MEMS (Silicon)","Analog","Omnidirectional","50Hz ~ 20kHz","-38db ±1dB","67dB","-","-","1.52V ~ 3.63V","190µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.98mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2016/02/DS-000044-ICS-40618-v1.0.pdf,//media.digikey.com/Photos/InvenSense/MFG_ICS-40618.JPG,1428-1062-6-ND,ICS-40618,TDK InvenSense,MIC MEMS MULTI-MODE OMNI -38DB,11663,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","MEMS (Silicon)","Analog","Omnidirectional","50Hz ~ 20kHz","-38db ±1dB","67dB","-","-","1.52V ~ 3.63V","190µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.98mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPU0414HR5H-SB.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/SPU0414HR5H-SB.jpg,423-1134-2-ND,SPU0414HR5H-SB-7,Knowles,SISONIC MIC AMPLIFIED TOP PORT,68400,0,"0.74938","0","5700","Tape & Reel (TR)","SiSonic™ SPU","Not For New Designs","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-22dB ±3dB @ 94dB SPL","59dB","400 Ohms","-","1.5V ~ 3.6V","220µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPU0414HR5H-SB.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/SPU0414HR5H-SB.jpg,423-1134-1-ND,SPU0414HR5H-SB-7,Knowles,SISONIC MIC AMPLIFIED TOP PORT,76169,0,"1.56000","0","1","Cut Tape (CT)","SiSonic™ SPU","Not For New Designs","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-22dB ±3dB @ 94dB SPL","59dB","400 Ohms","-","1.5V ~ 3.6V","220µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPU0414HR5H-SB.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/SPU0414HR5H-SB.jpg,423-1134-6-ND,SPU0414HR5H-SB-7,Knowles,SISONIC MIC AMPLIFIED TOP PORT,76169,0,"Digi-Reel","0","1","Digi-Reel®","SiSonic™ SPU","Not For New Designs","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-22dB ±3dB @ 94dB SPL","59dB","400 Ohms","-","1.5V ~ 3.6V","220µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/cma-4544pf-w.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMA-4544PF-W.jpg,102-1721-ND,CMA-4544PF-W,CUI Inc.,MIC COND ANALOG OMNI -44DB,42697,0,"0.77000","0","1","Bulk","-","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-44dB ±2dB","60dB","2.2 kOhms","-","3V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.183"" (4.65mm)","Circular"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/CMA-6542PF.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMA-6542PF.jpg,102-1720-ND,CMA-6542PF,CUI Inc.,MIC COND ANALOG OMNI -42DB,35178,0,"0.77000","0","1","Bulk","-","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-42dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","-","4.5V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.264"" (6.70mm)","Circular"
https://www.invensense.com/wp-content/uploads/2015/02/INMP522.pdf,//media.digikey.com/Renders/Invensense/ADMP621.jpg,1428-1023-2-ND,INMP522ACEZ-R7,TDK InvenSense,MIC MEMS DIGITAL OMNI -26DB,4000,0,"0.78268","0","1000","Tape & Reel (TR)","INMP522","Not For New Designs","MEMS (Silicon)","Digital, PDM","Omnidirectional","75Hz ~ 20kHz","-26dB ±1dB @ 94dB SPL","65dB","-","-","1.62V ~ 3.63V","1.4mA","Bottom","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2015/02/INMP522.pdf,//media.digikey.com/Renders/Invensense/ADMP621.jpg,1428-1023-1-ND,INMP522ACEZ-R7,TDK InvenSense,MIC MEMS DIGITAL OMNI -26DB,4409,0,"1.54000","0","1","Cut Tape (CT)","INMP522","Not For New Designs","MEMS (Silicon)","Digital, PDM","Omnidirectional","75Hz ~ 20kHz","-26dB ±1dB @ 94dB SPL","65dB","-","-","1.62V ~ 3.63V","1.4mA","Bottom","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2015/02/INMP522.pdf,//media.digikey.com/Renders/Invensense/ADMP621.jpg,1428-1023-6-ND,INMP522ACEZ-R7,TDK InvenSense,MIC MEMS DIGITAL OMNI -26DB,4409,0,"Digi-Reel","0","1","Digi-Reel®","INMP522","Not For New Designs","MEMS (Silicon)","Digital, PDM","Omnidirectional","75Hz ~ 20kHz","-26dB ±1dB @ 94dB SPL","65dB","-","-","1.62V ~ 3.63V","1.4mA","Bottom","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.043"" (1.10mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/cmb-6544pf.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMB-6544PF.jpg,102-1722-ND,CMB-6544PF,CUI Inc.,MIC COND ANALOG OMNI -44DB,13134,0,"0.84000","0","1","Bulk","-","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-44dB ±3dB @ 94dB SPL","60dB","1 kOhms","-","4.5V ~ 10V","500µA","Top","-","PC Pins","0.370"" Dia (9.40mm)","0.264"" (6.70mm)","Circular"
http://www.puiaudio.com/pdf/PMM-3738-VM1000-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_PMM-3738-VM1000-R.jpg,668-1577-2-ND,PMM-3738-VM1000-R,"PUI Audio, Inc.",MIC PIEZO MEMS ANLG OMNI -38DB,8750,0,"0.91000","0","1250","Tape & Reel (TR)","Vesper","Active","Piezo MEMS","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±3dB @ 94dB SPL","61dB","400 Ohms","-","1.6V ~ 3.6V","165µA","Bottom","IP57 - Dust Protected, Waterproof","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.043"" (1.10mm)","Rectangular"
http://www.puiaudio.com/pdf/PMM-3738-VM1000-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_PMM-3738-VM1000-R.jpg,668-1577-1-ND,PMM-3738-VM1000-R,"PUI Audio, Inc.",MIC PIEZO MEMS ANLG OMNI -38DB,9979,0,"1.80000","0","1","Cut Tape (CT)","Vesper","Active","Piezo MEMS","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±3dB @ 94dB SPL","61dB","400 Ohms","-","1.6V ~ 3.6V","165µA","Bottom","IP57 - Dust Protected, Waterproof","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.043"" (1.10mm)","Rectangular"
http://www.puiaudio.com/pdf/PMM-3738-VM1000-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_PMM-3738-VM1000-R.jpg,668-1577-6-ND,PMM-3738-VM1000-R,"PUI Audio, Inc.",MIC PIEZO MEMS ANLG OMNI -38DB,9979,0,"Digi-Reel","0","1","Digi-Reel®","Vesper","Active","Piezo MEMS","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±3dB @ 94dB SPL","61dB","400 Ohms","-","1.6V ~ 3.6V","165µA","Bottom","IP57 - Dust Protected, Waterproof","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.043"" (1.10mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/cmc-5044pf-a.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMC-5044PF-A.jpg,102-1725-ND,CMC-5044PF-A,CUI Inc.,MIC COND ANALOG OMNI -44DB,5125,0,"0.91000","0","1","Bulk","-","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-44dB ±3dB @ 94dB SPL","56dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.205"" (5.20mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-5042pf-ac.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMC-5042PF-AC.jpg,102-1724-ND,CMC-5042PF-AC,CUI Inc.,MIC COND ANALOG OMNI -42DB,4925,0,"0.91000","0","1","Bulk","-","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-42dB ±3dB @ 94dB SPL","56dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.205"" (5.20mm)","Circular"
https://www.infineon.com/dgdl/Infineon-IM69D120-DS-v01_00-EN.pdf?fileId=5546d462602a9dc801607a0e41a01a2b,//media.digikey.com/Photos/Infineon%20Photos/MFG_IM69D120V01XTSA1.jpg,IM69D120V01XTSA1TR-ND,IM69D120V01XTSA1,Infineon Technologies,MIC MEMS DIGITAL PDM OMNI -26DB,2000,0,"0.97500","0","1000","Tape & Reel (TR)","-","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","20Hz ~ 20kHz","-26dB ±1dB","-","-","-","1.62V ~ 3.6V","1.3mA","Bottom","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.051"" (1.30mm)","Rectangular"
https://www.infineon.com/dgdl/Infineon-IM69D120-DS-v01_00-EN.pdf?fileId=5546d462602a9dc801607a0e41a01a2b,//media.digikey.com/Photos/Infineon%20Photos/MFG_IM69D120V01XTSA1.jpg,IM69D120V01XTSA1CT-ND,IM69D120V01XTSA1,Infineon Technologies,MIC MEMS DIGITAL OMNI 105DB,2799,0,"1.93000","0","1","Cut Tape (CT)","-","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","20Hz ~ 20kHz","-26 ±1dB @ 94dB SPL","69dB","-","-","1.62V ~ 3.6V","1.3mA","Bottom","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.051"" (1.30mm)","Rectangular"
https://www.infineon.com/dgdl/Infineon-IM69D120-DS-v01_00-EN.pdf?fileId=5546d462602a9dc801607a0e41a01a2b,//media.digikey.com/Photos/Infineon%20Photos/MFG_IM69D120V01XTSA1.jpg,IM69D120V01XTSA1DKR-ND,IM69D120V01XTSA1,Infineon Technologies,MIC MEMS DIGITAL OMNI 105DB,2799,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","20Hz ~ 20kHz","-26 ±1dB @ 94dB SPL","69dB","-","-","1.62V ~ 3.6V","1.3mA","Bottom","-","Solder Pads","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.051"" (1.30mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH0641LU4H-1.PDF,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPH0641LU4H-1.jpg,423-1402-2-ND,SPH0641LU4H-1,Knowles,MORE MIC BOT PORT ULTRASONIC SUP,11800,0,"1.07901","0","5900","Tape & Reel (TR)","SiSonic™ SPH","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","100Hz ~ 80kHz","-26dB ±1dB @ 94dB SPL","64.3dB","-","-","1.62V ~ 3.6V","1mA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH0641LU4H-1.PDF,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPH0641LU4H-1.jpg,423-1402-1-ND,SPH0641LU4H-1,Knowles,MORE MIC BOT PORT ULTRASONIC SUP,13445,0,"2.11000","0","1","Cut Tape (CT)","SiSonic™ SPH","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","100Hz ~ 80kHz","-26dB ±1dB @ 94dB SPL","64.3dB","-","-","1.62V ~ 3.6V","1mA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH0641LU4H-1.PDF,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPH0641LU4H-1.jpg,423-1402-6-ND,SPH0641LU4H-1,Knowles,MORE MIC BOT PORT ULTRASONIC SUP,13445,0,"Digi-Reel","0","1","Digi-Reel®","SiSonic™ SPH","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","100Hz ~ 80kHz","-26dB ±1dB @ 94dB SPL","64.3dB","-","-","1.62V ~ 3.6V","1mA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-6022P-14-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-6022P.JPG,433-1088-ND,EM-6022P,Soberton Inc.,MICROPHONE,8108,0,"1.11000","0","1","Tray","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 15kHz","-44dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
http://www.puiaudio.com/pdf/AOM-4544P-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AOM-4544P-2-R.jpg,668-1197-ND,AOM-4544P-2-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -44DB,34209,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 16kHz","-44dB ±2dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-6050P-14-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-6050P.JPG,433-1093-ND,EM-6050P,Soberton Inc.,MIC COND ANALOG OMNI,1480,0,"1.16000","0","1","Tray","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 15kHz","-42dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.213"" (5.40mm)","Circular"
https://www.invensense.com/wp-content/uploads/2015/02/INMP510.pdf,//media.digikey.com/Renders/Invensense/ADMP510.jpg,1428-1016-2-ND,INMP510ACEZ-R7,TDK InvenSense,MIC MEMS ANALOG OMNI -38DB,2000,0,"1.26100","0","1000","Tape & Reel (TR)","INMP510","Not For New Designs","MEMS (Silicon)","Analog","Omnidirectional","60Hz ~ 20kHz","-38dB ±2dB @ 94dB SPL","65dB","350 Ohms","-","1.5V ~ 3.63V","250µA","Bottom","-","Solder Pads","0.132"" L x 0.098"" W (3.35mm x 2.50mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2015/02/INMP510.pdf,//media.digikey.com/Renders/Invensense/ADMP510.jpg,1428-1016-1-ND,INMP510ACEZ-R7,TDK InvenSense,MIC MEMS ANALOG OMNI -38DB,2891,0,"2.46000","0","1","Cut Tape (CT)","INMP510","Not For New Designs","MEMS (Silicon)","Analog","Omnidirectional","60Hz ~ 20kHz","-38dB ±2dB @ 94dB SPL","65dB","350 Ohms","-","1.5V ~ 3.63V","250µA","Bottom","-","Solder Pads","0.132"" L x 0.098"" W (3.35mm x 2.50mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2015/02/INMP510.pdf,//media.digikey.com/Renders/Invensense/ADMP510.jpg,1428-1016-6-ND,INMP510ACEZ-R7,TDK InvenSense,MIC MEMS ANALOG OMNI -38DB,2891,0,"Digi-Reel","0","1","Digi-Reel®","INMP510","Not For New Designs","MEMS (Silicon)","Analog","Omnidirectional","60Hz ~ 20kHz","-38dB ±2dB @ 94dB SPL","65dB","350 Ohms","-","1.5V ~ 3.63V","250µA","Bottom","-","Solder Pads","0.132"" L x 0.098"" W (3.35mm x 2.50mm)","0.043"" (1.10mm)","Rectangular"
