Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Capacitance Range","Mounting Type","Voltage - Rated","Tolerance","Applications","Features","Quantity","Packages Included"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,-,LK0004-ND,LK0004,American Technical Ceramics,MLCC LAB KIT,0,0,"602.14000","0","1","-","-","Active","Ceramic","1pF ~ 5100pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF, ±5%, ±10%","-","-","-","1111 (2828 Metric)"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,-,LK0004T-ND,LK0004T,American Technical Ceramics,MLCC LAB KIT,0,0,"602.14000","0","1","-","-","Active","Ceramic","1pF ~ 5100pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF, ±5%, ±10%","-","-","-","1111 (2828 Metric)"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,-,MCHN4000VKIT11-ND,MCHN4000VKIT11,Cornell Dubilier Electronics (CDE),CAP KIT MICA 10PF-220PF 50PCS,0,0,"617.22000","0","1","Tape & Reel (TR)","MCHN","Active","Mica","10pF ~ 220pF","Surface Mount","4000V (4kV)","±0.5pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","50 Pieces (10 Values - 5 Each)","Non-Standard SMD"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,-,MCHN2500VKIT9-ND,MCHN2500VKIT9,Cornell Dubilier Electronics (CDE),CAP KIT MICA 270PF-1000PF 40PCS,0,0,"662.61000","0","1","Tape & Reel (TR)","MCHN","Active","Mica","270pF ~ 1000pF","Surface Mount","2500V (2.5kV)","±5%","RF, Microwave, High Frequency","High Q, Low Loss","40 Pieces (8 Values - 5 Each)","Non-Standard SMD"
https://api.kemet.com/component-edge/download/datasheet/TAN ENG KIT 25.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_TAN-ENG-KIT-25.jpg,399-12011-ND,TAN ENG KIT 25,KEMET,CAP KIT TANT 47UF-330UF 50PCS,2,0,"30.63000","0","1","Binder","T490","Obsolete","Tantalum","47µF ~ 330µF","Surface Mount","4 ~ 10 V","±20%","General Purpose","-","50 Pieces (5 Values - 10 Each)","1206, 1411 (3216, 3528 Metric)"
https://api.kemet.com/component-edge/download/datasheet/TAN ENG KIT 32.pdf,//media.digikey.com/Photos/Kemet%20Photos/TAN-ENG-KIT-32.jpg,399-13110-ND,TAN ENG KIT 32,KEMET,CAP KIT TANT POLY 10-300UF 100PC,2,0,"53.54000","0","1","Binder","T591, T598","Obsolete","Tantalum (Polymer)","10µF ~ 300µF","Surface Mount","2.5 ~ 50 V","±20%","Automotive, General Purpose, High Reliablity","High Temperature","100 Pieces (10 Values - 10 Each)","1411, 2917 (3528, 7343 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/Q19544.jpg,P4542-KIT-ND,P4542-KIT,Panasonic Electronic Components,CAP KIT FILM 0.01UF-1UF 180PCS,0,0,"Obsolete","0","1","Notebook","ECQ-V","Obsolete","Film","0.01µF ~ 1µF","Through Hole","50V","±5%","General Purpose","-","180 Pieces (18 Values - 10 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/P835-KIT-ND.jpg,P835-KIT-ND,P835-KIT,Panasonic Electronic Components,CAP KIT ALUM 0.1UF-100UF 160PCS,0,0,"Discontinued at Digi-Key","0","1","Notebook","KA","Discontinued at Digi-Key","Aluminum","0.1uF ~ 100uF","Through Hole","6.3 ~ 50 V","±20%","General Purpose","-","160 Pieces (16 Values - 10 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/E-KIT-ND.jpg,E-KIT-ND,Q20902,Panasonic Electronic Components,CAP KIT FILM 0.01UF-1UF 170PCS,0,0,"Obsolete","0","1","Notebook","ECQ-E(K)","Obsolete","Film","0.01µF ~ 1µF","Through Hole","250V","±10%","General Purpose","-","170 Pieces (Assorted Per Value)","Radial"
-,-,P3100-KIT-ND,Q16080,Panasonic Electronic Components,CAP KIT FILM 100PF-0.33UF 150PCS,0,0,"Obsolete","0","1","Bulk","ECQ-P(Z)","Obsolete","Film","100pF ~ 0.33µF","Through Hole","50V","±2%, ±5%","High Frequency, Switching","-","150 Pieces (15 Values - 10 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/Q18300.jpg,P4700-KIT-ND,P4700-KIT,Panasonic Electronic Components,CAP KIT FILM 0.01UF-0.47UF 180PC,0,0,"Obsolete","0","1","Notebook","ECQ-V","Obsolete","Film","0.01µF ~ 0.47µF","Through Hole","100V","±5%","General Purpose","-","180 Pieces (18 Values - 10 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/Q21978.jpg,P4650-KIT-ND,Q21978,Panasonic Electronic Components,CAP KIT FILM 4700PF-0.47UF 100PC,0,0,"Discontinued at Digi-Key","0","1","Notebook","ECQ-EW, ECQ-UF, ECQ-UN","Discontinued at Digi-Key","Film","4700pF ~ 0.47µF","Through Hole","250V","±20%","General Purpose, EMI, RFI Suppression","X2 Safety Rated","100 Pieces (10 Values - 10 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/Q17863.jpg,P4550-KIT-ND,Q17863,Panasonic Electronic Components,CAP KIT FILM 1000PF-8200PF 300PC,0,0,"Obsolete","0","1","Notebook","ECQ-B(F)","Obsolete","Film","1000pF ~ 8200pF","Through Hole","50V","±5%","General Purpose","-","300 Pieces (Assorted Per Value)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/Q26058.jpg,M400-KIT-ND,Q26058,Panasonic Electronic Components,CAP KIT FILM 1000PF-0.1UF 150PCS,0,0,"Obsolete","0","1","Notebook","ECQ-M","Obsolete","Film","1000pF ~ 0.1µF","Through Hole","400V","±10%","General Purpose","-","150 Pieces (15 Values - 10 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/Q15758.jpg,M200-KIT-ND,Q15758,Panasonic Electronic Components,CAP KIT FILM 1000PF-0.22UF 150PC,0,0,"Obsolete","0","1","Notebook","ECQ-M","Obsolete","Film","1000pF ~ 0.22µF","Through Hole","200V","±10%","General Purpose","-","150 Pieces (15 Values - 10 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC7-KIT-ND.jpg,PCC7-KIT-ND,Q39559,Panasonic Electronic Components,CAP KIT CER 0.5PF-1000PF 300PCS,0,0,"Discontinued at Digi-Key","0","1","Notebook","ECJ","Discontinued at Digi-Key","Ceramic","0.5pF ~ 1000pF","Surface Mount, MLCC","50V","±0.25pF, ±0.5pF, ±5%","General Purpose","-","300 Pieces (30 Values - 10 Each)","0805 (2012 Metric)"
-,-,PCC9-KIT-ND,Q110386,Panasonic Electronic Components,CAP KIT CER 0.5PF-390PF 300PCS,0,0,"Discontinued at Digi-Key","0","1","Notebook","ECJ","Discontinued at Digi-Key","Ceramic","0.5pF ~ 390pF","Surface Mount, MLCC","50V","±0.25pF, ±0.5pF, ±5%","General Purpose","-","300 Pieces (30 Values - 10 Each)","0603 (1608 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/P900-KIT-ND.jpg,P900-KIT-ND,Q109306,Panasonic Electronic Components,CAP KIT ALUM 0.1UF-100UF 180PCS,0,0,"Discontinued at Digi-Key","0","1","Notebook","KG","Discontinued at Digi-Key","Aluminum","0.1uF ~ 100uF","Through Hole","6.3 ~ 50 V","±20%","General Purpose","-","180 Pieces (18 Values - 10 Each)","Radial"
-,-,PCF1-KIT-ND,Q229099,Panasonic Electronic Components,CAP KIT FILM 100PF-0.1UF 180PCS,0,0,"Discontinued at Digi-Key","0","1","Bulk","ECH-U(B), ECH-U(C)","Discontinued at Digi-Key","Film","100pF ~ 0.1µF","Surface Mount","50V","±5%","General Purpose","-","180 Pieces (18 Values - 10 Each)","0805, 1206, 1210, 1913 (2012, 3216, 3225, 4833 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/M-KIT-ND.jpg,M-KIT-ND,M-KIT,Panasonic Electronic Components,CAP KIT ALUM 0.33UF-3300UF 170PC,0,0,"Discontinued at Digi-Key","0","1","Notebook","M","Discontinued at Digi-Key","Aluminum","0.33µF ~ 3300µF","Through Hole","50V","±20%","General Purpose","-","170 Pieces (17 Values - 10 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/NHG-KIT-ND.jpg,NHG-KIT-ND,NHG-KIT,Panasonic Electronic Components,CAP KIT ALUM 0.1UF-2200UF 180PCS,0,0,"Obsolete","0","1","Notebook","NHG","Obsolete","Aluminum","0.1µF ~ 2200µF","Through Hole","50V","±20%","General Purpose","-","180 Pieces (18 Values - 10 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC13-KIT-ND.jpg,PCC13-KIT-ND,Q1157977,Panasonic Electronic Components,CAP KIT CER 0.5PF-220PF 280PCS,0,0,"Discontinued at Digi-Key","0","1","Notebook","ECJ","Discontinued at Digi-Key","Ceramic","0.5pF ~ 220pF","Surface Mount, MLCC","50V","±0.25pF, ±0.5pF, ±5%","General Purpose","-","280 Pieces (28 Values - 10 Each)","0402 (1005 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC14-KIT-ND.jpg,PCC14-KIT-ND,Q1157998,Panasonic Electronic Components,CAP KIT CER 100PF-0.1UF 300PCS,0,0,"Discontinued at Digi-Key","0","1","Notebook","ECJ","Discontinued at Digi-Key","Ceramic","100pF ~ 0.1µF","Surface Mount, MLCC","10 ~ 50 V","±10%","General Purpose","-","300 Pieces (30 Values - 10 Each)","0402 (1005 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC15-KIT-ND.jpg,PCC15-KIT-ND,Q1158051,Panasonic Electronic Components,CAP KIT CERAMIC 1000PF-1UF 300PC,0,0,"Discontinued at Digi-Key","0","1","Notebook","ECJ","Discontinued at Digi-Key","Ceramic","1000pF ~ 1µF","Surface Mount, MLCC","6.3 ~ 50 V","±10%","General Purpose","-","300 Pieces (30 Values - 10 Each)","0603 (1608 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC16-KIT-ND.jpg,PCC16-KIT-ND,Q1158030,Panasonic Electronic Components,CAP KIT CER 1000PF-0.47UF 300PCS,0,0,"Discontinued at Digi-Key","0","1","Notebook","ECJ","Discontinued at Digi-Key","Ceramic","1000pF ~ 0.47µF","Surface Mount, MLCC","16 ~ 50 V","±10%","General Purpose","-","300 Pieces (30 Values - 10 Each)","0805 (2012 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC17-KIT-ND.jpg,PCC17-KIT-ND,Q1158089,Panasonic Electronic Components,CAP KIT CER 470PF-10000PF 140PCS,0,0,"Discontinued at Digi-Key","0","1","Notebook","ECJ","Discontinued at Digi-Key","Ceramic","470pF ~ 10000pF","Surface Mount, MLCC","50 ~ 200 V","±5%","General Purpose","-","140 Pieces (14 Values - 10 Each)","1206 (3216 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/PowerStor%20Design%20Kits.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/PS-5906%20KIT.jpg,283-2520-ND,PS-5906,Eaton - Electronics Division,CAP KIT SUPERCAP 22F-50F 6PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","B","Obsolete","Electric Double Layer Capacitors, Supercaps","22F ~ 50F","Through Hole","2.5V","-20%, +80%","-","-","6 Pieces (3 Values - 2 Each)","Radial"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/PowerStor%20Design%20Kits.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/PS-5903%20KIT.jpg,283-2517-ND,PS-5903,Eaton - Electronics Division,CAP KIT SUPERCAP 0.22F-4.7F 24PC,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","A","Obsolete","Electric Double Layer Capacitors, Supercaps","0.22F ~ 4.7F","Through Hole","2.5V, 5V","-20%, +80%","-","-","24 Pieces (6 Values - 4 Each)","Radial"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/PowerStor%20Design%20Kits.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/PS-5904%20KIT.jpg,283-2518-ND,PS-5904,Eaton - Electronics Division,CAP KIT SUPERCAP 0.1F-3.3F 38PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","B","Obsolete","Electric Double Layer Capacitors, Supercaps","0.1F ~ 3.3F","Through Hole","2.5V, 5V","-20%, +80%","-","-","38 Pieces (Assorted Per Value)","Radial"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/PowerStor%20Design%20Kits.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/PS-5905%20KIT.jpg,283-2519-ND,PS-5905,Eaton - Electronics Division,CAP KIT SUPERCAP 3.3F-10F 24PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","B","Obsolete","Electric Double Layer Capacitors, Supercaps","3.3F ~ 10F","Through Hole","2.5V","-20%, +80%","-","-","24 Pieces (4 Values - 6 Each)","Radial"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC18-KIT.jpg,PCC18-KIT-ND,Q1501437,Panasonic Electronic Components,CAP KIT CERAMIC 1UF-10UF 400PCS,0,0,"Obsolete","0","1","Notebook","ECJ","Obsolete","Ceramic","1µF ~ 10µF","Surface Mount, MLCC","6.3 ~ 25 V","±10%, ±20%","General Purpose","-","400 Pieces (20 Values - 20 Each)","0402, 0603, 0805, 1206 (1005, 1608, 2012, 3216 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC18A-KIT.jpg,PCC18A-KIT-ND,Q1936058,Panasonic Electronic Components,CAP KIT CERAMIC 1UF-22UF 400PCS,0,0,"Discontinued at Digi-Key","0","1","Binder","ECJ","Discontinued at Digi-Key","Ceramic","1µF ~ 22µF","Surface Mount, MLCC","6.3 ~ 25 V","±10%, ±20%","General Purpose","-","400 Pieces (20 Values - 20 Each)","0402, 0603, 0805, 1206 (1005, 1608, 2012, 3216 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/SP2-KIT-ND.jpg,SP2-KIT-ND,Q1967141,Panasonic Electronic Components,CAP KIT ALUM 8.2-470UF 180PCS,0,0,"Discontinued at Digi-Key","0","1","Plastic Box with Bin Guide","SP-Cap CD, SD, SE, SL, SX, UD, UE","Discontinued at Digi-Key","Aluminum (Polymer)","8.2µF ~ 470µF","Surface Mount","2 ~ 16 V","±20%","General Purpose","-","180 Pieces (12 Values - 15 Each)","2917 (7343 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC19-KIT-ND.jpg,PCC19-KIT-ND,Q2038897,Panasonic Electronic Components,CAP KIT CERAMIC 0.1PF-3PF 420PCS,0,0,"Discontinued at Digi-Key","0","1","Plastic Box with Bin Guide","ECD","Discontinued at Digi-Key","Ceramic","0.1pF ~ 3pF","Surface Mount, MLCC","25V","±0.075pF, ±0.05pF, ±0.1pF","RF, Microwave, High Frequency","High Q, Low Loss","420 Pieces (21 Values - 20 Each)","0201 (0603 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC20-KIT-ND.jpg,PCC20-KIT-ND,Q2038982,Panasonic Electronic Components,CAP KIT CERAMIC 0.1PF-15PF 600PC,0,0,"Discontinued at Digi-Key","0","1","Plastic Box with Bin Guide","ECD","Discontinued at Digi-Key","Ceramic","0.1pF ~ 15pF","Surface Mount, MLCC","25V","±0.075pF, ±0.05pF, ±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0402 (1005 Metric)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200201KIT03.jpg,478-2831-ND,ACCU-P 0201KIT03,AVX Corporation,CAP KIT THIN FILM 1-4.7PF 600PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","Accu-P®","Obsolete","Thin Film","1pF ~ 4.7pF","Surface Mount","10 ~ 25 V","±0.05pF, ±0.1pF","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0201 (0603 Metric)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200402KIT03.jpg,478-2832-ND,ACCU-P 0402KIT03,AVX Corporation,CAP KIT THN FLM 0.05-0.75PF 300P,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","Accu-P®","Obsolete","Thin Film","0.05pF ~ 0.75pF","Surface Mount","25V","±0.02pF","RF, Microwave, High Frequency","High Q, Low Loss","300 Pieces (15 Values - 20 Each)","0402 (1005 Metric)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200402KIT02.jpg,478-2833-ND,ACCU-P 0402KIT02,AVX Corporation,CAP KIT THIN FILM 1-4.7PF 600PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","Accu-P®","Obsolete","Thin Film","1pF ~ 4.7pF","Surface Mount","25V","±0.05pF, ±0.1pF","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0402 (1005 Metric)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200201KIT04.jpg,478-2834-ND,ACCU-P 0201KIT04,AVX Corporation,CAP KIT THN FLM 0.05-0.75PF 300P,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","Accu-P®","Obsolete","Thin Film","0.05pF ~ 0.75pF","Surface Mount","25V","±0.02pF","RF, Microwave, High Frequency","High Q, Low Loss","300 Pieces (15 Values - 20 Each)","0201 (0603 Metric)"
http://datasheets.avx.com/sqca-sqcb.pdf,"//media.digikey.com/photos/AVX%20Photos/KITSQ001,KITSQ002,KITSQ003.jpg",478-2836-ND,KITSQ001,AVX Corporation,CAP KIT CERAMIC 1PF-1000PF 460PC,0,0,"Obsolete","0","1","Notebook","SQ","Obsolete","Ceramic","1pF ~ 1000pF","Surface Mount, MLCC","150 ~ 500 V","±0.1pF, ±0.25pF, ±5%, ±10%","RF, Microwave, High Frequency","High Q, Low Loss","460 Pieces (46 Values - 10 Each)","1210 (3225 Metric)"
http://datasheets.avx.com/sqca-sqcb.pdf,"//media.digikey.com/photos/AVX%20Photos/KITSQ001,KITSQ002,KITSQ003.jpg",478-2837-ND,KITSQ002LF,AVX Corporation,CAP KIT CERAMIC 0.1PF-2PF 160PCS,0,0,"Obsolete","0","1","Notebook","SQ","Obsolete","Ceramic","0.1pF ~ 2pF","Surface Mount, MLCC","150V","±0.1pF, ±0.25pF","RF, Microwave, High Frequency","High Q, Low Loss","160 Pieces (16 Values - 10 Each)","0605 (1613 Metric)"
http://datasheets.avx.com/sqca-sqcb.pdf,"//media.digikey.com/photos/AVX%20Photos/KITSQ001,KITSQ002,KITSQ003.jpg",478-2838-ND,KITSQ003LF,AVX Corporation,CAP KIT CER 2.2PF-100PF 260PCS,0,0,"Obsolete","0","1","Notebook","SQ","Obsolete","Ceramic","2.2pF ~ 100pF","Surface Mount, MLCC","150V","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","260 Pieces (26 Values - 10 Each)","0605 (1613 Metric)"
-,//media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200603.jpg,478-3518-ND,KITSQ004,AVX Corporation,CAP KIT CER 0.2PF-100PF 360PCS,0,0,"Obsolete","0","1","Notebook","SQ","Obsolete","Ceramic","0.2pF ~ 100pF","Surface Mount, MLCC","250V","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","360 Pieces (36 Values - 10 Each)","0603 (1608 Metric)"
-,-,TAIYO-01005CAP-V1-ND,TAIYO-01005CAP-V1,Taiyo Yuden,CAP KIT CER 0.5PF-10000PF 540PCS,0,0,"Obsolete","0","1","-","M","Obsolete","Ceramic","0.5pF ~ 10000pF","Surface Mount, MLCC","6.3 ~ 16 V","±0.25pF, ±0.5pF, ±5%, ±10%","General Purpose","-","540 Pieces (27 Values - 20 Each)","01005 (0402 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/PCC18B-KIT.JPG,PCC18B-KIT-ND,Q2636043,Panasonic Electronic Components,CAP KIT CERAMIC 1UF-22UF 400PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","ECJ","Obsolete","Ceramic","1µF ~ 22µF","Surface Mount, MLCC","6.3 ~ 25 V","±10%, ±20%","General Purpose","-","400 Pieces (20 Values - 20 Each)","0402 ~ 1206 (1005 ~ 3216 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/TAIYO-0402NPO-V1.pdf,-,587-1786-ND,TAIYO-0402NPO-V1,Taiyo Yuden,CAP KIT CERAMIC 1PF-270PF 1500PC,0,0,"Obsolete","0","1","Bulk","M","Obsolete","Ceramic","1pF ~ 270pF","Surface Mount, MLCC","50V","±0.25pF, ±0.5pF, ±5%","General Purpose","-","1500 Pieces (30 Values - 50 Each)","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/TAIYO-HICVCAP-V1.pdf,-,TAIYO-HICVCAP-V1-ND,TAIYO-HICVCAP-V1,Taiyo Yuden,CAP KIT CERAMIC 2.2UF-100UF 21PC,0,0,"Obsolete","0","1","Bulk","M","Obsolete","Ceramic","2.2µF ~ 100µF","Surface Mount, MLCC","6.3 ~ 16 V","±5%, ±10%, -20%, +80%","General Purpose","-","21 Pieces (21 Values - 1 Each)","0603, 0805, 1206, 1210 (1608, 2012, 3216, 3225 Metric)"
-,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/UVK%20SERIES%200402.jpg,TAIYO-HIFREQ55-V1-ND,TAIYO-HIFREQ55-V1,Taiyo Yuden,CAP KIT CER 0.3PF-5.1PF 1250PCS,0,0,"Obsolete","0","1","Bulk","UVK","Obsolete","Ceramic","0.3pF ~ 5.1pF","Surface Mount, MLCC","50V","±0.1pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","1250 Pieces (25 Values - 50 Each)","01005 (0402 Metric)"
https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/587-1794-KIT.JPG,587-1794-KIT-ND,587-1794-KIT,Taiyo Yuden,CAP KIT CER 1000PF-2.2UF 105PCS,0,0,"Active","0","1","Bulk","HMK","Active","Ceramic","1000pF ~ 2.2µF","Surface Mount, MLCC","100V","±10%","General Purpose","High Voltage","105 Pieces (Assorted Per Value)","0603 ~ 1812 (1608 ~ 4532 Metric)"
https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/TAIYO-HIVOLTCAP-V1.JPG,587-1795-KIT-ND,587-1795-KIT,Taiyo Yuden,CAP KIT CER 1000PF-0.47UF 85PCS,0,0,"Active","0","1","Bulk","QMK, SMK","Active","Ceramic","1000pF ~ 0.47µF","Surface Mount, MLCC","250V, 630V","±10%","General Purpose","High Voltage","75 Pieces (15 Values - 5 Each)","0805, 1206, 1210, 1812 (2012, 3216, 3225, 4532 Metric)"
https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/TAIYO-HICVCAP-V2.JPG,587-1797-KIT-ND,587-1797-KIT,Taiyo Yuden,CAP KIT CERAMIC 1UF-47UF 290PCS,0,0,"Active","0","1","Bulk","M","Active","Ceramic","1µF ~ 47µF","Surface Mount, MLCC","6.3 ~ 35 V","±10%, ±20%","General Purpose","-","290 Pieces (29 Values - 10 Each)","0603, 0805 (1608, 2012 Metric)"
https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/TAIYO-HICVCAP-V3.JPG,587-1798-KIT-ND,587-1798-KIT,Taiyo Yuden,CAP KIT CERAMIC 1UF-100UF 230PCS,0,0,"Active","0","1","Book","M","Active","Ceramic","1µF ~ 100µF","Surface Mount, MLCC","6.3 ~ 50 V","±10%, ±20%","General Purpose","-","230 Pieces (23 Values - 10 Each)","1206, 1210 (3216, 3528 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CER_ENG_KIT_Rev_2014.pdf,//media.digikey.com/photos/Kemet%20Photos/CER_ENG_KIT_07.jpg,399-5085-ND,CER ENG KIT 07,KEMET,CAP KIT CER 0.01UF-47UF 400PCS,0,0,"Obsolete","0","1","Binder","C","Obsolete","Ceramic","0.01µF ~ 47µF","Surface Mount, MLCC","6.3 ~ 200 V","±10%, ±20%","General Purpose","-","400 Pieces (20 Values - 20 Each)","0402 ~ 1210 (1005 ~ 3225 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CER_ENG_KIT_Rev_2014.pdf,//media.digikey.com/photos/Kemet%20Photos/CER_ENG_KIT_08.jpg,399-5086-ND,CER ENG KIT 08,KEMET,CAP KIT CER 100PF-0.1UF 400PCS,0,0,"Obsolete","0","5","Binder","-","Obsolete","Ceramic","100pF ~ 0.1µF","Surface Mount, MLCC; Through Hole","500 ~ 3000 V (3kV)","±5%, ±10%","General Purpose","High Voltage","400 Pieces (20 Values - 20 Each)","0805 ~ 2225 (2012 ~ 5763 Metric), Radial"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CER_ENG_KIT_Rev_2014.pdf,//media.digikey.com/photos/Kemet%20Photos/CER_ENG_KIT_09.jpg,399-5087-ND,CER ENG KIT 09,KEMET,CAP KIT CERAMIC 0.01UF-1UF 200PC,0,0,"Obsolete","0","5","Binder","FO-CAP","Obsolete","Ceramic","0.01µF ~ 1µF","Surface Mount, MLCC","25 ~ 100 V","±10%","Boardflex Sensitive","Open Mode","200 Pieces (10 Values - 20 Each)","0805, 1206, 1210 (2012, 3216, 3225 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/HTC%20Cap.pdf,-,SSMHT1005-KIT-ND,HTC1005-KIT,Susumu,CAP KIT THN FLM 0.1-10PF 1040PC,0,0,"Obsolete","0","1","Bulk","HTC","Obsolete","Thin Film","0.1pF ~ 10pF","Surface Mount","25V","±0.035pF, ±5%","General Purpose","-","1040 Pieces (26 Values - 40 Each)","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/TAIYO-0402NPO-V2.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/TAIYO-0402NPO-V2.JPG,587-1951-KIT-ND,587-1951-KIT,Taiyo Yuden,CAP KIT CERAMIC 1PF-270PF 290PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","M","Obsolete","Ceramic","1pF ~ 270pF","Surface Mount, MLCC","50V","±0.25pF, ±0.5pF, ±5%","General Purpose","-","290 Pieces (29 Values - 10 Each)","0402 (1005 Metric)"
-,-,SP3-KIT-ND,Q3178512,Panasonic Electronic Components,CAP KIT ALUM 8.2-470UF 165PCS,0,0,"Discontinued at Digi-Key","0","1","Bulk","SP-Cap CD, CX, UD, UE, SL, SX","Discontinued at Digi-Key","Aluminum (Polymer)","8.2µF ~ 470µF","Surface Mount","2 ~ 16 V","±20%","General Purpose","-","165 Pieces (11 Values - 15 Each)","2917 (7343 Metric)"
