Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Outputs","Voltage - Input","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Applications","Voltage - Isolation","Efficiency","Operating Temperature","Features","Mounting Type","Size / Dimension"
http://www.deltapsu.com/products/download/Datasheet/PMT-12V100W1AA,//media.digikey.com/Photos/Delta%20Photos/PMT-12V100W1AA.jpg,1145-1070-ND,PMT-12V100W1AA,Delta Electronics,AC/DC CONVERTER 12V 100W,635,0,"28.78000","0","1","PMT (102W)","Active","Enclosed","1","90 ~ 132 VAC, 180 ~ 264 VAC","12V","-","-","-","8.5A","100W","ITE (Commercial)","3kV","86%","-10°C ~ 70°C (With Derating)","Adjustable Output","Chassis Mount","6.22"" L x 3.82"" W x 1.50"" H (158.0mm x 97.0mm x 38.0mm)"
http://www.deltapsu.com/products/download/Datasheet/PMT-24V100W1AA,//media.digikey.com/Photos/Delta%20Photos/PMT-24V100W1AA.jpg,1145-1074-ND,PMT-24V100W1AA,Delta Electronics,AC/DC CONVERTER 24V 100W,161,0,"28.78000","0","1","PMT (108W)","Active","Enclosed","1","90 ~ 132 VAC, 180 ~ 264 VAC","24V","-","-","-","4.5A","100W","ITE (Commercial)","3kV","86%","-10°C ~ 70°C (With Derating)","Adjustable Output","Chassis Mount","6.22"" L x 3.82"" W x 1.50"" H (158.0mm x 97.0mm x 38.0mm)"
http://www.deltapsu.com/products/download/Datasheet/MDS-100BPS12-B,//media.digikey.com/Photos/Delta%20Photos/MFG_MDS-100BPS.jpg,1145-1111-ND,MDS-100BPS12 BA,Delta Electronics,AC/DC CONVERTER 12V 80W,115,0,"29.38000","0","1","MDS-100 (100W)","Active","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","6.67A","80W (100W Forced Air)","ITE (Commercial), Medical","4kV","87%","-10°C ~ 70°C (With Derating)","Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.25"" H (101.6mm x 50.8mm x 31.8mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s15-t.pdf,//media.digikey.com/Photos/CUI%20Photos/VSK-S15-24U-T.JPG,102-2604-ND,VSK-S15-24U-T,CUI Inc.,AC/DC CONVERTER 24V 15W,253,0,"30.41000","0","1","VSK-S15-T (15W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","625mA","15W","ITE (Commercial)","3kV","84%","-40°C ~ 70°C","Universal Input","Chassis Mount","3.78"" L x 2.17"" W x 1.26"" H (96.1mm x 54.0mm x 32.0mm)"
https://www.cui.com/product/resource/digikeypdf/vof-70.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-70.jpg,102-3352-ND,VOF-70-12,CUI Inc.,AC/DC CONVERTER 12V 70W,2325,0,"30.84000","0","1","VOF-70 (70W)","Active","Open Frame","1","90 ~ 277 VAC","12V","-","-","-","5.9A","70W","ITE (Commercial)","3kV","87%","-20°C ~ 60°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.32"" H (101.6mm x 50.8mm x 33.6mm)"
https://www.cui.com/product/resource/digikeypdf/vof-70.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-70.jpg,102-3354-ND,VOF-70-24,CUI Inc.,AC/DC CONVERTER 24V 70W,1011,0,"30.84000","0","1","VOF-70 (70W)","Active","Open Frame","1","90 ~ 277 VAC","24V","-","-","-","3A","70W","ITE (Commercial)","3kV","88%","-20°C ~ 60°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.32"" H (101.6mm x 50.8mm x 33.6mm)"
https://www.cui.com/product/resource/digikeypdf/vof-70.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-70.jpg,102-3353-ND,VOF-70-15,CUI Inc.,AC/DC CONVERTER 15V 70W,762,0,"30.84000","0","1","VOF-70 (70W)","Active","Open Frame","1","90 ~ 277 VAC","15V","-","-","-","4.7A","70W","ITE (Commercial)","3kV","87%","-20°C ~ 60°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.32"" H (101.6mm x 50.8mm x 33.6mm)"
https://www.cui.com/product/resource/digikeypdf/vof-70.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-70.jpg,102-3355-ND,VOF-70-48,CUI Inc.,AC/DC CONVERTER 48V 70W,191,0,"30.84000","0","1","VOF-70 (70W)","Active","Open Frame","1","90 ~ 277 VAC","48V","-","-","-","1.5A","70W","ITE (Commercial)","3kV","90%","-20°C ~ 60°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.32"" H (101.6mm x 50.8mm x 33.6mm)"
https://www.us.tdk-lambda.com/ftp/Specs/zpsa40-60.pdf,//media.digikey.com/Photos/TDK%20Photos/ZPSA60-SERIES-OPEN-FRAME.jpg,285-1841-ND,ZPSA6012,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 60W,1129,0,"31.08000","0","1","ZPSA60 (60W)","Active","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","5A","60W","ITE (Commercial)","3kV","85%","0°C ~ 70°C","-","Chassis Mount","4.00"" L x 2.00"" W x 1.07"" H (101.6mm x 50.8mm x 27.1mm)"
https://www.us.tdk-lambda.com/ftp/Specs/zpsa40-60.pdf,//media.digikey.com/Photos/TDK%20Photos/ZPSA60-SERIES-OPEN-FRAME.jpg,285-1843-ND,ZPSA6024,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 60W,529,0,"31.08000","0","1","ZPSA60 (60W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","2.5A","60W","ITE (Commercial)","3kV","86%","0°C ~ 70°C","-","Chassis Mount","4.00"" L x 2.00"" W x 1.07"" H (101.6mm x 50.8mm x 27.1mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s10-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S10-T.jpg,102-2664-ND,VSK-S10-12UA-T,CUI Inc.,AC/DC CONVERTER 12V 10W,352,0,"31.79000","0","1","VSK-S10-T (10W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","900mA","10W","ITE (Commercial)","4kV","76%","-25°C ~ 70°C","Universal Input","Chassis Mount","2.99"" L x 1.24"" W x 1.09"" H (76.0mm x 31.5mm x 27.8mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s10-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S10-T.jpg,102-2659-ND,VSK-S10-24UA-T,CUI Inc.,AC/DC CONVERTER 24V 10W,296,0,"31.79000","0","1","VSK-S10-T (10W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","450mA","10W","ITE (Commercial)","4kV","80%","-25°C ~ 70°C","Universal Input","Chassis Mount","2.99"" L x 1.24"" W x 1.09"" H (76.0mm x 31.5mm x 27.8mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s10-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S10-T.jpg,102-2660-ND,VSK-S10-5UA-T,CUI Inc.,AC/DC CONVERTER 5V 10W,243,0,"31.79000","0","1","VSK-S10-T (10W)","Active","Enclosed","1","85 ~ 264 VAC","5V","-","-","-","2A","10W","ITE (Commercial)","4kV","74%","-25°C ~ 70°C","Universal Input","Chassis Mount","2.99"" L x 1.24"" W x 1.09"" H (76.0mm x 31.5mm x 27.8mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECS25-60.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECS45.jpg,1470-1289-ND,ECS45US24,XP Power,AC/DC CONVERTER 24V 45W,536,0,"31.93000","0","1","ECS (45W)","Active","Open Frame","1","80 ~ 264 VAC","24V","-","-","-","1.9A","45W","ITE (Commercial), Medical","4kV","90%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","3.00"" L x 2.00"" W x 1.05"" H (76.2mm x 50.8mm x 26.7mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECS25-60.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECS45.jpg,1470-1287-ND,ECS45US12,XP Power,AC/DC CONVERTER 12V 45W,415,0,"31.93000","0","1","ECS (45W)","Active","Open Frame","1","80 ~ 264 VAC","12V","-","-","-","3.75A","45W","ITE (Commercial), Medical","4kV","90%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","3.00"" L x 2.00"" W x 1.05"" H (76.2mm x 50.8mm x 26.7mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECS25-60.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECS45.jpg,1470-1288-ND,ECS45US15,XP Power,AC/DC CONVERTER 15V 45W,343,0,"31.93000","0","1","ECS (45W)","Active","Open Frame","1","80 ~ 264 VAC","15V","-","-","-","3A","45W","ITE (Commercial), Medical","4kV","90%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","3.00"" L x 2.00"" W x 1.05"" H (76.2mm x 50.8mm x 26.7mm)"
https://www.us.tdk-lambda.com/ftp/Specs/ls.pdf,//media.digikey.com/photos/TDK%20Photos/LS100-24.JPG,285-1804-ND,LS100-12,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 100W,1285,0,"32.35000","0","1","LS (100W)","Active","Enclosed","1","88 ~ 264 VAC","12V","-","-","-","8.5A","100W","ITE (Commercial)","3kV","82%","-25°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","6.30"" L x 3.80"" W x 1.50"" H (160.0mm x 96.5mm x 38.1mm)"
https://www.us.tdk-lambda.com/ftp/Specs/ls.pdf,//media.digikey.com/photos/TDK%20Photos/LS100-24.JPG,285-1806-ND,LS100-24,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 100W,229,0,"32.35000","0","1","LS (100W)","Active","Enclosed","1","88 ~ 264 VAC","24V","-","-","-","4.5A","100W","ITE (Commercial)","3kV","86%","-25°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","6.30"" L x 3.80"" W x 1.50"" H (160.0mm x 96.5mm x 38.1mm)"
https://www.us.tdk-lambda.com/ftp/Specs/ls.pdf,//media.digikey.com/photos/TDK%20Photos/LS100-24.JPG,285-1808-ND,LS100-36,TDK-Lambda Americas Inc.,AC/DC CONVERTER 36V 100W,148,0,"32.35000","0","1","LS (100W)","Active","Enclosed","1","88 ~ 264 VAC","36V","-","-","-","3A","100W","ITE (Commercial)","3kV","86%","-25°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","6.30"" L x 3.80"" W x 1.50"" H (160.0mm x 96.5mm x 38.1mm)"
http://www.deltapsu.com/products/download/Datasheet/DRS-5V30W1NZ,//media.digikey.com/Photos/Delta%20Photos/DRS-5V30W1NZ.JPG,1145-1233-ND,DRS-5V30W1NZ,Delta Electronics,AC/DC CONVERTER 5V 30W,261,0,"32.51000","0","1","Sync (30W)","Active","Enclosed","1","85 ~ 264 VAC","5V","-","-","-","3A","30W","ITE (Commercial)","3kV","79%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, IP20, Universal Input","DIN Rail","3.52"" L x 0.83"" W x 2.95"" H (89.5mm x 21.0mm x 75.0mm)"
https://www.artesyn.com/power/assets/npt40-m_ds_05-04-2014_119424af6d.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/NPT42-M.JPG,454-1538-ND,NPT42-M,Artesyn Embedded Technologies,AC/DC CONVERTER 5V +/-12V 45W,801,0,"32.95000","0","1","NPT40-M (55W)","Active","Open Frame","3","90 ~ 264 VAC","5V","12V","-12V","-","5A, 2.5A, 500mA","45W (55W Forced Air)","ITE (Commercial), Medical","-","75%","0°C ~ 80°C","DC Input Capable, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.10"" H (101.6mm x 50.8mm x 28.0mm)"
https://www.artesyn.com/power/assets/npt40-m_ds_05-04-2014_119424af6d.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/NPT43-M.JPG,454-1546-ND,NPT43-M,Artesyn Embedded Technologies,AC/DC CONVERTER 5V +/-15V 45W,331,0,"32.95000","0","1","NPT40-M (55W)","Active","Open Frame","3","90 ~ 264 VAC","5V","15V","-15V","-","5A, 2A, 500mA","45W (55W Forced Air)","ITE (Commercial), Medical","-","75%","0°C ~ 80°C","DC Input Capable, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.10"" H (101.6mm x 50.8mm x 28.0mm)"
http://www.deltapsu.com/products/download/Datasheet/DRP-24V48W1AZ,//media.digikey.com/Photos/Delta%20Photos/DRP-24V48W1AZ.jpg,1145-1044-ND,DRP-24V48W1AZ,Delta Electronics,AC/DC CONVERTER 24V 48W,922,0,"35.38000","0","1","CliQ (48W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","2A","48W","ITE (Commercial)","4kV","85%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, Universal Input","DIN Rail","3.96"" L x 1.26"" W x 3.94"" H (100.6mm x 32.0mm x 100.0mm)"
https://www.cui.com/product/resource/digikeypdf/vof-85.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-85.jpg,102-3357-ND,VOF-85-24,CUI Inc.,AC/DC CONVERTER 24V 85W,1392,0,"34.44000","0","1","VOF-85 (85W)","Active","Open Frame","1","90 ~ 277 VAC","24V","-","-","-","3.6A","85W","ITE (Commercial)","3kV","87%","-20°C ~ 60°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.32"" H (101.6mm x 50.8mm x 33.6mm)"
https://www.cui.com/product/resource/digikeypdf/vof-85.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-85.jpg,102-3359-ND,VOF-85-48,CUI Inc.,AC/DC CONVERTER 48V 85W,214,0,"34.44000","0","1","VOF-85 (85W)","Active","Open Frame","1","90 ~ 277 VAC","48V","-","-","-","1.8A","85W","ITE (Commercial)","3kV","89%","-20°C ~ 60°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.32"" H (101.6mm x 50.8mm x 33.6mm)"
http://www.deltapsu.com/products/download/Datasheet/PMT-12V150W1AA,//media.digikey.com/Photos/Delta%20Photos/PMT-12V150W1AA.jpg,1145-1071-ND,PMT-12V150W1AA,Delta Electronics,AC/DC CONVERTER 12V 150W,2231,0,"34.53000","0","1","PMT (150W)","Active","Enclosed","1","90 ~ 132 VAC, 180 ~ 264 VAC","12V","-","-","-","12.5A","150W","ITE (Commercial)","3kV","86%","-10°C ~ 70°C (With Derating)","Adjustable Output","Chassis Mount","7.01"" L x 3.82"" W x 1.50"" H (178.0mm x 97.0mm x 38.0mm)"
http://www.deltapsu.com/products/download/Datasheet/PMT-24V150W1AA,//media.digikey.com/Photos/Delta%20Photos/PMT-24V150W1AA.jpg,1145-1075-ND,PMT-24V150W1AA,Delta Electronics,AC/DC CONVERTER 24V 150W,460,0,"34.53000","0","1","PMT (156W)","Active","Enclosed","1","90 ~ 132 VAC, 180 ~ 264 VAC","24V","-","-","-","6.5A","150W","ITE (Commercial)","3kV","89%","-10°C ~ 70°C (With Derating)","Adjustable Output","Chassis Mount","7.01"" L x 3.82"" W x 1.50"" H (178.0mm x 97.0mm x 38.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECM40-100.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECM40.jpg,1470-1232-ND,ECM40US05,XP Power,AC/DC CONVERTER 5V 40W,460,0,"34.65000","0","1","ECM (40W)","Active","Open Frame","1","90 ~ 264 VAC","5V","-","-","-","8A","40W","ITE (Commercial), Medical","4kV","80%","0°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.20"" H (101.6mm x 50.8mm x 30.5mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECM40-100.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECM40.jpg,1470-1234-ND,ECM40US12,XP Power,AC/DC CONVERTER 12V 40W,412,0,"34.65000","0","1","ECM (40W)","Active","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","3.5A","40W","ITE (Commercial), Medical","4kV","80%","0°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.20"" H (101.6mm x 50.8mm x 30.5mm)"
http://inventuspower.com/wp-content/uploads/2016/01/MTB080-Inventus-Power.pdf,//media.digikey.com/Photos/ICC%20Elpac%20Photos/MTB080012A.jpg,EPS482-ND,MTB080012A,Inventus Power,AC/DC CONVERTER 12V 80W,717,0,"35.68000","0","1","MTB080 (65-100W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","6.7A","80W","Medical","-","90%","-20°C ~ 70°C (With Derating)","Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.01"" H (101.6mm x 50.8mm x 25.7mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-abc60-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/ABC60.jpg,179-2619-ND,ABC60-1024G,Bel Power Solutions,AC/DC CONVERTER 24V 60W,2981,0,"35.70000","0","1","ABC60 (60W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","2.7A","60W","ITE (Commercial)","4.242kV","85%","-20°C ~ 70°C (With Derating)","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.20"" H (101.6mm x 50.8mm x 30.5mm)"
http://www.deltapsu.com/products/download/Datasheet/PMC-24V150W1AA,//media.digikey.com/Photos/Delta%20Photos/PMC-DSPV100W1A.JPG,603-1637-ND,PMC-24V150W1AA,Delta Electronics,AC/DC CONVERTER 24V 150W,826,0,"35.82000","0","1","PMC (150W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","6.25A","150W","ITE (Commercial)","3kV","86%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","7.01"" L x 3.82"" W x 1.50"" H (178.0mm x 97.0mm x 38.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECS65-130.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECS65.jpg,1470-1297-ND,ECS65US15,XP Power,AC/DC CONVERTER 15V 65W,1173,0,"36.05000","0","1","ECS (65W)","Active","Open Frame","1","80 ~ 264 VAC","15V","-","-","-","4.3A","65W","ITE (Commercial), Medical","4kV","90%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.05"" H (101.6mm x 50.8mm x 26.7mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECS65-130.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECS65.jpg,1470-1299-ND,ECS65US24,XP Power,AC/DC CONVERTER 24V 65W,883,0,"36.05000","0","1","ECS (65W)","Active","Open Frame","1","80 ~ 264 VAC","24V","-","-","-","2.7A","65W","ITE (Commercial), Medical","4kV","90%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.05"" H (101.6mm x 50.8mm x 26.7mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECS65-130.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECS65.jpg,1470-1298-ND,ECS65US18,XP Power,AC/DC CONVERTER 18V 65W,381,0,"36.05000","0","1","ECS (65W)","Active","Open Frame","1","80 ~ 264 VAC","18V","-","-","-","3.4A","65W","ITE (Commercial), Medical","4kV","90%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.05"" H (101.6mm x 50.8mm x 26.7mm)"
https://www.xppower.com/Portals/0/pdfs/SF_EML30.pdf,//media.digikey.com/Photos/XP%20Power/MFG_EML30-T.jpg,1470-2728-ND,EML30US12-T,XP Power,AC/DC CONVERTER 12V 30W,512,0,"37.08000","0","1","EML30 (30W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","2.5A","30W","Medical","4kV","80%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","3.46"" L x 1.36"" W x 1.00"" H (87.9mm x 34.6mm x 25.4mm)"
https://www.us.tdk-lambda.com/ftp/Specs/ls.pdf,//media.digikey.com/photos/TDK%20Photos/LS150-48.JPG,285-1813-ND,LS150-24,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 150W,1035,0,"37.69000","0","1","LS (150W)","Active","Enclosed","1","88 ~ 264 VAC","24V","-","-","-","6.5A","150W","ITE (Commercial)","3kV","86%","-25°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","7.80"" L x 3.90"" W x 1.50"" H (198.1mm x 99.1mm x 38.1mm)"
https://www.us.tdk-lambda.com/ftp/Specs/ls.pdf,//media.digikey.com/photos/TDK%20Photos/LS150-48.JPG,285-1811-ND,LS150-12,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 150W,186,0,"37.69000","0","1","LS (150W)","Active","Enclosed","1","88 ~ 264 VAC","12V","-","-","-","12.5A","150W","ITE (Commercial)","3kV","83%","-25°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","7.80"" L x 3.90"" W x 1.50"" H (198.1mm x 99.1mm x 38.1mm)"
https://www.us.tdk-lambda.com/ftp/Specs/ls.pdf,//media.digikey.com/photos/TDK%20Photos/LS150-48.JPG,285-1812-ND,LS150-15,TDK-Lambda Americas Inc.,AC/DC CONVERTER 15V 150W,178,0,"37.69000","0","1","LS (150W)","Active","Enclosed","1","88 ~ 264 VAC","15V","-","-","-","10A","150W","ITE (Commercial)","3kV","85%","-25°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","7.80"" L x 3.90"" W x 1.50"" H (198.1mm x 99.1mm x 38.1mm)"
https://www.us.tdk-lambda.com/ftp/Specs/drb15_100.pdf,//media.digikey.com/Photos/TDK%20Photos/DRB50121.jpg,285-2279-ND,DRB50121,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 50W,151,0,"38.71000","0","1","DRB (15-100W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 373 VDC","12V","-","-","-","4.2A","50W","Hazardous Locations, Industrial, ITE (Commercial)","3kV","90%","-20°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","DIN Rail","3.54"" L x 1.18"" W x 2.95"" H (90.0mm x 30.0mm x 75.0mm)"
http://www.deltapsu.com/products/download/Datasheet/DRP024V060W1AZ,//media.digikey.com/Photos/Delta%20Photos/MFG_DRP024V060W1AZ.jpg,603-1225-ND,DRP024V060W1AZ,Delta Electronics,AC/DC CONVERTER 24V 60W,464,0,"38.89000","0","1","CliQ (60W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","2.5A","60W","ITE (Commercial)","4kV","87%","-20°C ~ 75°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, Universal Input","DIN Rail","4.75"" L x 1.26"" W x 4.45"" H (120.6mm x 32.0mm x 113.0mm)"
https://www.cui.com/product/resource/digikeypdf/vgd-60.pdf,//media.digikey.com/Photos/CUI%20Photos/VGD-60.jpg,102-2525-ND,VGD-60-D512,CUI Inc.,AC/DC CONVERTER 5V 12V 60W,290,0,"38.93000","0","1","VGD-60 (60W)","Active","Enclosed","2","85 ~ 264 VAC","5V","12V","-","-","6A, 4A","60W","ITE (Commercial)","-","79%","-10°C ~ 60°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","5.10"" L x 3.90"" W x 1.50"" H (129.0mm x 98.0mm x 38.0mm)"
http://www.deltapsu.com/products/download/Datasheet/MDS-100APS24-B,//media.digikey.com/Photos/Delta%20Photos/MDS-100APS24%20BA.JPG,1145-1012-ND,MDS-100APS24 BA,Delta Electronics,AC/DC CONVERTER 24V 80W,282,0,"39.17000","0","1","MDS-100 (100W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","4.2A","80W (100W Forced Air)","ITE (Commercial), Medical","4kV","88%","-10°C ~ 70°C","Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.22"" H (127.0mm x 76.2mm x 31.1mm)"
https://www.cui.com/product/resource/digikeypdf/vms-40.pdf,//media.digikey.com/Photos/CUI%20Photos/VMS-40Series.jpg,102-2483-ND,VMS-40-12,CUI Inc.,AC/DC CONVERTER 12V 40W,603,0,"39.19000","0","1","VMS-40 (40W)","Active","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","3.34A","40W","Medical","5.656kV","86%","0°C ~ 70°C","Universal Input","Chassis Mount","3.00"" L x 2.00"" W x 0.91"" H (76.2mm x 50.8mm x 23.1mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dsp.pdf,//media.digikey.com/Photos/TDK%20Photos/DSP53%20SERIES.JPG,285-1231-ND,DSP30-24,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 30W,524,0,"39.39000","0","1","DSP (7.5-100W)","Active","Enclosed","1","90 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","1.3A","30W","ITE (Commercial)","3kV","83%","-25°C ~ 71°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","DIN Rail","2.19"" L x 2.09"" W x 3.58"" H (55.6mm x 53.1mm x 90.9mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dsp.pdf,//media.digikey.com/Photos/TDK%20Photos/DSP53%20SERIES.JPG,285-1232-ND,DSP30-5,TDK-Lambda Americas Inc.,AC/DC CONVERTER 5V 15W,144,0,"39.39000","0","1","DSP (7.5-100W)","Active","Enclosed","1","90 ~ 264 VAC, 120 ~ 370 VDC","5V","-","-","-","3A","15W","ITE (Commercial)","3kV","74%","-25°C ~ 71°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","DIN Rail","2.19"" L x 2.09"" W x 3.58"" H (55.6mm x 53.1mm x 90.9mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dsp.pdf,//media.digikey.com/Photos/TDK%20Photos/DSP53%20SERIES.JPG,285-1229-ND,DSP30-12,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 30W,134,0,"39.39000","0","1","DSP (7.5-100W)","Active","Enclosed","1","90 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","2.1A","30W","ITE (Commercial)","3kV","82%","-25°C ~ 71°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","DIN Rail","2.19"" L x 2.09"" W x 3.58"" H (55.6mm x 53.1mm x 90.9mm)"
http://www.deltapsu.com/products/download/Datasheet/DRC-24V60W1AZ,//media.digikey.com/Photos/Delta%20Photos/DRC-24V60W1AZ.jpg,1145-1117-ND,DRC-24V60W1AZ,Delta Electronics,AC/DC CONVERTER 24V 60W,242,0,"39.62000","0","1","Chrome (60W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","2.5A","60W","ITE (Commercial)","3kV","88%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, IP20, Universal Input","DIN Rail","3.58"" L x 2.80"" W x 2.19"" H (91.0mm x 71.0mm x 55.6mm)"
