Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Voltage - Input (Min)","Voltage - Input (Max)","Number of Outputs","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Voltage - Isolation","Applications","Efficiency","Operating Temperature","Mounting Type","Size / Dimension"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2050-ND,DPX4024WD15,TDK-Lambda Americas Inc.,DC/DC CONVERTER +/-15V 40W,55,0,"163.62000","0","1","Bulk","DPX (40W)","Active","Enclosed","9.5V","36V","2","15V","-15V","-","-","1.333A, 1.333A","40W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_B70SR24125.pdf,//media.digikey.com/photos/Delta%20Photos/B40SR12424CC.jpg,941-1809-ND,B70SR24125CC,Delta Electronics,DC/DC CONVERTER 24V 300W,108,0,"166.63000","0","1","-","B70SR (300W)","Active","Enclosed","36V","106V","1","24V","-","-","-","12.5A","300W","2.25kV","ITE (Commercial)","92.5%","-40°C ~ 75°C","Chassis Mount","7.48"" L x 2.99"" W x 1.73"" H (190.0mm x 75.9mm x 43.9mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w.pdf,//media.digikey.com/photos/CUI%20Photos/VHK100W-Q24-S12.JPG,102-1809-ND,VHK100W-Q24-S12,CUI Inc.,DC/DC CONVERTER 12V 100W,249,0,"168.58000","0","1","Bulk","VHK100W (100W)","Active","Enclosed","9V","36V","1","12V","-","-","-","8.3A","100W","-","-","84%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w.pdf,//media.digikey.com/photos/CUI%20Photos/VHK50W-Q24-S5.JPG,102-1811-ND,VHK100W-Q24-S24,CUI Inc.,DC/DC CONVERTER 24V 100W,175,0,"168.58000","0","1","Bulk","VHK100W (100W)","Active","Enclosed","9V","36V","1","24V","-","-","-","4.17A","100W","-","-","85%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w.pdf,//media.digikey.com/photos/CUI%20Photos/VHK100W-Q24-S5.JPG,102-1808-ND,VHK100W-Q24-S5,CUI Inc.,DC/DC CONVERTER 5V 100W,92,0,"168.58000","0","1","Bulk","VHK100W (100W)","Active","Enclosed","9V","36V","1","5V","-","-","-","20A","100W","-","-","82%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK100W-Q24-S28.jpg,102-2022-ND,VHK100W-Q24-S28,CUI Inc.,DC/DC CONVERTER 28V 100W,74,0,"168.58000","0","1","Bulk","VHK100W (100W)","Active","Enclosed","9V","36V","1","28V","-","-","-","3.57A","100W","-","-","86%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.4mm x 101.9mm x 38.1mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w.pdf,//media.digikey.com/photos/CUI%20Photos/VHK50W-Q24-S15.JPG,102-1817-ND,VHK100W-Q48-S24,CUI Inc.,DC/DC CONVERTER 24V 100W,63,0,"168.58000","0","1","Bulk","VHK100W (100W)","Active","Enclosed","18V","75V","1","24V","-","-","-","4.17A","100W","-","-","87%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w.pdf,//media.digikey.com/photos/CUI%20Photos/VHK100W-Q24-S48.JPG,102-1812-ND,VHK100W-Q24-S48,CUI Inc.,DC/DC CONVERTER 48V 100W,55,0,"168.58000","0","1","Bulk","VHK100W (100W)","Active","Enclosed","9V","36V","1","48V","-","-","-","2.08A","100W","-","-","84%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VHK100W-Q48-S12.jpg,102-1815-ND,VHK100W-Q48-S12,CUI Inc.,DC/DC CONVERTER 12V 100W,52,0,"168.58000","0","1","Bulk","VHK100W (100W)","Active","Enclosed","18V","75V","1","12V","-","-","-","8.3A","100W","-","-","85.5%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_B62SR24125.pdf,//media.digikey.com/photos/Delta%20Photos/B40SR12424CC.jpg,941-1814-ND,B62SR24125CC,Delta Electronics,DC/DC CONVERTER 24V 300W,48,0,"169.73000","0","1","-","B62SR (240W)","Active","Enclosed","18V","106V","1","24V","-","-","-","12.5A","300W","2.25kV","ITE (Commercial)","92%","-40°C ~ 75°C","Chassis Mount","7.48"" L x 2.99"" W x 1.73"" H (190.0mm x 75.9mm x 43.9mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2058-ND,DPX6048S12,TDK-Lambda Americas Inc.,DC/DC CONVERTER 12V 60W,185,0,"183.82000","0","1","Bulk","DPX (60W)","Active","Enclosed","36V","75V","1","12V","-","-","-","5A","60W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2055-ND,DPX6024S12,TDK-Lambda Americas Inc.,DC/DC CONVERTER 12V 60W,179,0,"183.82000","0","1","Bulk","DPX (60W)","Active","Enclosed","18V","36V","1","12V","-","-","-","5A","60W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.cui.com/product/resource/digikeypdf/vhk150w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VHK%28DK%29.jpg,102-2530-ND,VHK150W-Q24-S48,CUI Inc.,DC/DC CONVERTER 48V 150W,100,0,"202.86000","0","1","Bulk","VHK150W (150W)","Active","Enclosed","9V","36V","1","48V","-","-","-","3.12A","150W","-","-","84%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.00"" W x 1.50"" H (107.5mm x 102.0mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk150w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK150W%20SERIES.JPG,102-2273-ND,VHK150W-Q24-S12,CUI Inc.,DC/DC CONVERTER 12V 150W,148,0,"202.86000","0","1","Bulk","VHK150W (150W)","Active","Enclosed","9V","36V","1","12V","-","-","-","12.5A","150W","-","-","86%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.00"" W x 1.50"" H (107.5mm x 102.0mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk150w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK150W%20SERIES.JPG,102-2275-ND,VHK150W-Q24-S24,CUI Inc.,DC/DC CONVERTER 24V 150W,65,0,"202.86000","0","1","Bulk","VHK150W (150W)","Active","Enclosed","9V","36V","1","24V","-","-","-","6.5A","150W","-","-","86.5%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.00"" W x 1.50"" H (107.5mm x 102.0mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK100W-DIN%20SERIES.jpg,102-3307-ND,VHK100W-Q24-S12-DIN,CUI Inc.,DC/DC CONVERTER 12V 100W,47,0,"216.95000","0","1","Bulk","VHK100W-DIN (100W)","Active","Enclosed","9V","36V","1","12V","-","-","-","8.3A","100W","-","-","84%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK200W-Q48-S28.JPG,102-1890-ND,VHK200W-Q24-S12,CUI Inc.,DC/DC CONVERTER 12V 200W,610,0,"219.40000","0","1","Bulk","VHK200W (200W)","Active","Enclosed","10V","36V","1","12V","-","-","-","16.7A","200W","-","-","84%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK200W-Q48-S28.JPG,102-1896-ND,VHK200W-Q48-S24,CUI Inc.,DC/DC CONVERTER 24V 200W,458,0,"219.40000","0","1","Bulk","VHK200W (200W)","Active","Enclosed","18V","75V","1","24V","-","-","-","8.3A","200W","-","-","86%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK200W-Q48-S28.JPG,102-1892-ND,VHK200W-Q24-S24,CUI Inc.,DC/DC CONVERTER 24V 200W,342,0,"219.40000","0","1","Bulk","VHK200W (200W)","Active","Enclosed","10V","36V","1","24V","-","-","-","8.3A","200W","-","-","84%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK200W-Q48-S28.JPG,102-2024-ND,VHK200W-Q24-S28,CUI Inc.,DC/DC CONVERTER 28V 200W,185,0,"219.40000","0","1","Bulk","VHK200W (200W)","Active","Enclosed","10V","36V","1","28V","-","-","-","7.14A","200W","-","-","87%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.4mm x 101.9mm x 38.1mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK200W-Q48-S28.JPG,102-1897-ND,VHK200W-Q48-S48,CUI Inc.,DC/DC CONVERTER 48V 200W,111,0,"219.40000","0","1","Bulk","VHK200W (200W)","Active","Enclosed","18V","75V","1","48V","-","-","-","4.2A","200W","-","-","88%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK200W-Q48-S28.JPG,102-1894-ND,VHK200W-Q48-S12,CUI Inc.,DC/DC CONVERTER 12V 200W,83,0,"219.40000","0","1","Bulk","VHK200W (200W)","Active","Enclosed","18V","75V","1","12V","-","-","-","16.7A","200W","-","-","86%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK200W-Q48-S28.JPG,102-1893-ND,VHK200W-Q24-S48,CUI Inc.,DC/DC CONVERTER 48V 200W,80,0,"219.40000","0","1","Bulk","VHK200W (200W)","Active","Enclosed","10V","36V","1","48V","-","-","-","4.2A","200W","-","-","87%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK200W-Q48-S28.JPG,102-2025-ND,VHK200W-Q48-S28,CUI Inc.,DC/DC CONVERTER 28V 200W,65,0,"219.40000","0","1","Bulk","VHK200W (200W)","Active","Enclosed","18V","75V","1","28V","-","-","-","7.14A","200W","-","-","87%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.4mm x 101.9mm x 38.1mm)"
http://select.phoenixcontact.com/phoenix/dwld/db_en_mini_ps_12_24dc_5_15dc_2_104346_en_01.pdf;jsessionid=CA42D5BA18D0F3023D7C7DFB7410D5D1.select-lin-dmz-app02-download?cp=y&asid2=147245952053230,//media.digikey.com/Photos/Phoenix%20Photos/MINI-107%20SERIES.JPG,277-7305-ND,2320018,Phoenix Contact,DC/DC CONVERTER 12V 24W,26,0,"219.95000","0","1","Bulk","MINI (24W)","Active","Enclosed","12V","24V","1","12V","-","-","-","2A","24W","-","ITE (Commercial)","88%","-25°C ~ 70°C (With Derating)","DIN Rail","4.21"" L x 0.89"" W x 3.90"" H (107.0mm x 22.5mm x 99.0mm)"
https://www.tracopower.com/products/tep150wi.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TEP-150WI-Series.jpg,1951-1269-ND,TEP 150-2415WI,Traco Power,DC/DC CONVERTER 24V 151W,124,0,"267.60000","0","1","-","TEP 150WI (150W)","Active","Enclosed","9V","36V","1","24V","-","-","-","6.3A","151W","2.25kV","ITE (Commercial), Railway","87%","-40°C ~ 75°C","Chassis Mount","3.86"" L x 2.07"" W x 1.41"" H (98.0mm x 52.6mm x 35.7mm)"
https://www.tracopower.com/products/tep150wi.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TEP-150-2412WI.jpg,1951-1268-ND,TEP 150-2412WI,Traco Power,DC/DC CONVERTER 12V 150W,51,0,"267.60000","0","1","-","TEP 150WI (150W)","Active","Enclosed","9V","36V","1","12V","-","-","-","12.5A","150W","2.25kV","ITE (Commercial), Railway","86%","-40°C ~ 75°C","Chassis Mount","3.86"" L x 2.07"" W x 1.41"" H (98.0mm x 52.6mm x 35.7mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK200W-DIN%20SERIES.jpg,102-3311-ND,VHK200W-Q24-S24-DIN,CUI Inc.,DC/DC CONVERTER 24V 200W,43,0,"288.25000","0","1","Bulk","VHK200W-DIN (200W)","Active","Enclosed","10V","36V","1","24V","-","-","-","8.3A","200W","-","-","84%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
https://www.cui.com/product/resource/digikeypdf/vhk200w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK200W-DIN%20SERIES.jpg,102-3312-ND,VHK200W-Q24-S12-DIN,CUI Inc.,DC/DC CONVERTER 12V 200W,30,0,"288.25000","0","1","Bulk","VHK200W-DIN (200W)","Active","Enclosed","10V","36V","1","12V","-","-","-","16.7A","200W","-","-","84%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
-,//media.digikey.com/photos/Phoenix%20Photos/2320034.JPG,277-7399-ND,2320034,Phoenix Contact,DC/DC CONVERTER 24V 120W,34,4,"299.01000","0","1","Bulk","Quint","Active","Enclosed","18V","32V","1","24V","-","-","-","5A","120W","-","ITE (Commercial)","92%","-25°C ~ 60°C","Rack Mount","-"
http://www.pulspower.com/fileadmin/Dateien/pdf/cd5e242.pdf,"//media.digikey.com/Photos/PULS,%20LP/MFG_CD5242.jpg",1736-1027-ND,CD5.242,"PULS, LP",DC/DC CONVERTER 24V 120W,28,0,"315.00000","0","1","Bulk","DIMENSION CD (92 ~ 120W)","Active","Enclosed","36V","60V","1","24V","-","-","-","5A","120W","-","ITE (Commercial)","90.3%","-25°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.88"" H (102.0mm x 32.0mm x 124.0mm)"
http://www.pulspower.com/fileadmin/Dateien/pdf/cd5e121.pdf,"//media.digikey.com/Photos/PULS,%20LP/MFG_CD5121.jpg",1736-1023-ND,CD5.121,"PULS, LP",DC/DC CONVERTER 12V 96W,63,0,"324.00000","0","1","Bulk","DIMENSION CD (92 ~ 120W)","Active","Enclosed","18V","32.4V","1","12V","-","-","-","8A","96W","-","ITE (Commercial)","88.2%","-25°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.88"" H (102.0mm x 32.0mm x 124.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2320115.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2320115.JPG,277-7400-ND,2320115,Phoenix Contact,DC/DC CONVERTER 12V 96W,45,237,"324.39000","0","1","Bulk","Quint","Active","Enclosed","18V","32V","1","12V","-","-","-","8A","96W","-","ITE (Commercial)","90%","-25°C ~ 60°C","Rack Mount","4.92"" L x 1.26"" W x 5.12"" H (125.0mm x 32.0mm x 130.0mm)"
http://www.vicorpower.com/documents/datasheets/DCM3414x50M13C2yzz_ds.pdf,//media.digikey.com/photos/Vicor%20Corporation/MFG_DCM3414V50M13C2.jpg,1102-5482-ND,DCM3414V50M13C2C01,Vicor Corporation,DC/DC CONVERTER 12V 320W,68,0,"417.66000","0","1","Box","VI Chip® DCM® (320W)","Active","Enclosed","16V","50V","1","12V","-","-","-","26.67A","320W","-","ITE (Commercial)","91.5%","-20°C ~ 125°C","Chassis Mount","3.38"" L x 1.40"" W x 0.37"" H (85.9mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/DCM3414x50M06A8yzz_ds.pdf,//media.digikey.com/photos/Vicor%20Corporation/MFG_DCM3414V50M13C2.jpg,1102-5594-ND,DCM3414V50M06A8T01,Vicor Corporation,DC/DC CONVERTER 5V 180W,86,0,"425.70000","0","1","Box","VI Chip® DCM® (180W)","Active","Enclosed","16V","50V","1","5V","-","-","-","36A","180W","-","ITE (Commercial)","90.5%","-40°C ~ 100°C","Chassis Mount","3.38"" L x 1.40"" W x 0.37"" H (85.9mm x 35.5mm x 9.3mm)"
https://www.cui.com/product/resource/digikeypdf/vfk400w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VFK400W-Q24-S24.jpg,102-2206-ND,VFK400W-Q24-S24,CUI Inc.,DC/DC CONVERTER 24V 400W,237,0,"427.83000","0","1","Bulk","VFK400W (400W)","Active","Enclosed","10V","36V","1","24V","-","-","-","16.7A","400W","-","-","86%","-40°C ~ 100°C","Chassis Mount","7.84"" L x 4.99"" W x 1.54"" H (199.0mm x 126.8mm x 39.0mm)"
https://www.cui.com/product/resource/digikeypdf/vfk400w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VFK400W-Q24-S12.jpg,102-2205-ND,VFK400W-Q24-S12,CUI Inc.,DC/DC CONVERTER 12V 400W,205,0,"427.83000","0","1","Bulk","VFK400W (400W)","Active","Enclosed","10V","36V","1","12V","-","-","-","33.3A","400W","-","-","87%","-40°C ~ 100°C","Chassis Mount","7.84"" L x 4.99"" W x 1.54"" H (199.0mm x 126.8mm x 39.0mm)"
https://www.cui.com/product/resource/digikeypdf/vfk400w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VFK400W-Q24-S48.jpg,102-2207-ND,VFK400W-Q24-S48,CUI Inc.,DC/DC CONVERTER 48V 400W,28,0,"427.83000","0","1","Bulk","VFK400W (400W)","Active","Enclosed","10V","36V","1","48V","-","-","-","8.3A","400W","-","-","86%","-40°C ~ 100°C","Chassis Mount","7.84"" L x 4.99"" W x 1.54"" H (199.0mm x 126.8mm x 39.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2905010.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_29050xx.jpg,277-12009-ND,2905010,Phoenix Contact,DC/DC CONVERTER 24V,57,45,"438.01000","0","1","Bulk","Quint","Active","Enclosed","67.2V","154V","1","24V","-","-","-","10A","-","1.5kV","ITE (Commercial)","92%","-25°C ~ 75°C (With Derating)","DIN Rail","4.92"" L x 1.89"" W x 5.12"" H (125.0mm x 48.0mm x 130.0mm)"
https://www.cui.com/product/resource/digikeypdf/vfk600.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VFK600-D24-S48.jpg,102-2464-ND,VFK600-D24-S48,CUI Inc.,DC/DC CONVERTER 48V 600W,69,0,"440.55000","0","1","Bulk","VFK600 (700W)","Active","Enclosed","18V","36V","1","48V","-","-","-","12.5A","600W","-","-","92%","-40°C ~ 100°C","Chassis Mount","7.84"" L x 4.99"" W x 1.54"" H (199.1mm x 126.8mm x 39.1mm)"
https://www.cui.com/product/resource/digikeypdf/vfk600.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VFK600-D24-S12.jpg,102-2467-ND,VFK600-D24-S12,CUI Inc.,DC/DC CONVERTER 12V 600W,42,0,"440.55000","0","1","Bulk","VFK600 (700W)","Active","Enclosed","18V","36V","1","12V","-","-","-","50A","600W","-","-","89%","-40°C ~ 100°C","Chassis Mount","7.84"" L x 4.99"" W x 1.54"" H (199.1mm x 126.8mm x 39.1mm)"
https://www.cui.com/product/resource/digikeypdf/vfk600.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VFK600-D48-S48.jpg,102-2460-ND,VFK600-D48-S48,CUI Inc.,DC/DC CONVERTER 48V 600W,61,0,"448.05000","0","1","Bulk","VFK600 (700W)","Active","Enclosed","36V","75V","1","48V","-","-","-","12.5A","600W","-","-","92%","-40°C ~ 100°C","Chassis Mount","7.84"" L x 4.99"" W x 1.54"" H (199.1mm x 126.8mm x 39.1mm)"
https://www.cui.com/product/resource/digikeypdf/vfk600.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VFK600-D48-S24.jpg,102-2462-ND,VFK600-D48-S24,CUI Inc.,DC/DC CONVERTER 24V 600W,29,0,"448.05000","0","1","Bulk","VFK600 (700W)","Active","Enclosed","36V","75V","1","24V","-","-","-","25A","600W","-","-","91%","-40°C ~ 100°C","Chassis Mount","7.84"" L x 4.99"" W x 1.54"" H (199.1mm x 126.8mm x 39.1mm)"
http://www.vicorpower.com/documents/datasheets/ds_BCM4414xD1E5135yzz.pdf,//media.digikey.com/Photos/Vicor%20Corporation/MFG_BCM4414.JPG,1102-5507-ND,BCM4414VD1E5135C02,Vicor Corporation,DC DC CONVERTER 50V,50,0,"468.14000","0","1","Tray","VI Chip® BCM®","Active","Enclosed","260V","410V","1","50V","-","-","-","35A","-","-","ITE (Commercial)","97.2%","-20°C ~ 100°C","Chassis Mount","4.35"" L x 1.40"" W x 0.37"" H (110.6mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/ds_BCM4414xG0F4440yzz.pdf,//media.digikey.com/photos/Vicor%20Corporation/BCM4414VG0F4440C02.jpg,1102-5712-ND,BCM4414VG0F4440C02,Vicor Corporation,DC DC CONVERTER 34V,238,0,"550.94000","0","1","-","VI Chip® BCM®","Active","Enclosed","400V","700V","1","34V","-","-","-","40A","-","4.3kV","ITE (Commercial)","97.5%","-20°C ~ 100°C (With Derating)","Chassis Mount","4.35"" L x 1.40"" W x 0.37"" H (110.6mm x 35.5mm x 9.3mm)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/313080006_Dimensions.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_313080006.jpg,1597-1243-ND,313080006,"Seeed Technology Co., Ltd",DC/DC CONVERTER 5V 25W,1405,0,"8.67000","0","1","Bulk","CPT-C5 (25W)","Active","Enclosed","8V","35V","1","5V","-","-","-","5A","25W","-","ITE (Commercial)","96%","-40°C ~ 85°C","Chassis Mount","2.60"" L x 2.36"" W x 0.90"" H (66.0mm x 60.0mm x 23.0mm)"
https://www.meanwell.com/Upload/PDF/SD-15/SD-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-15.jpg,1866-4411-ND,SD-15A-5,MEAN WELL USA Inc.,DC/DC CONVERTER 5V 15W,915,0,"14.79000","0","1","-","SD-15 (15W)","Active","Enclosed","9.2V","18V","1","5V","-","-","-","3A","15W","1500V","ITE (Commercial)","68%","-10°C ~ 60°C (With Derating)","Chassis Mount","3.07"" L x 2.01"" W x 1.10"" H (78.0mm x 51.0mm x 28.0mm)"
https://www.meanwell.com/Upload/PDF/DDR-15/DDR-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-15.jpg,1866-5043-ND,DDR-15G-5,MEAN WELL USA Inc.,DC/DC CONVERTER 5V 15W,958,0,"22.23000","0","1","-","DDR-15 (15W)","Active","Enclosed","9V","36V","1","5V","-","-","-","3A","15W","4kV","ITE (Commercial)","84%","-40°C ~ 85°C (With Derating)","DIN Rail","2.15"" L x 0.69"" W x 3.54"" H (54.5mm x 17.5mm x 90.0mm)"
https://www.cui.com/product/resource/digikeypdf/pyb15-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB15-U.jpg,102-3197-ND,PYB15-Q24-D12-U,CUI Inc.,DC/DC CONVERTER +/-12V 15W,344,0,"24.70000","0","1","Tray","PYB15-U (15W)","Active","Enclosed","9V","36V","2","12V","-12V","-","-","625mA, 625mA","15W","-","-","88%","-40°C ~ 85°C","Chassis Mount","2.16"" L x 2.06"" W x 0.75"" H (54.9mm x 52.3mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb10-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB10-U.jpg,102-3165-ND,PYB10-Q48-S24-U,CUI Inc.,DC/DC CONVERTER 24V 10W,185,0,"29.88000","0","1","Tray","PYB10-U (10W)","Active","Enclosed","18V","75V","1","24V","-","-","-","416mA","10W","-","-","87%","-40°C ~ 85°C","Chassis Mount","2.16"" L x 2.06"" W x 0.75"" H (54.9mm x 52.3mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb10-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB10-U.jpg,102-3157-ND,PYB10-Q24-S24-U,CUI Inc.,DC/DC CONVERTER 24V 10W,112,0,"29.88000","0","1","Tray","PYB10-U (10W)","Active","Enclosed","9V","36V","1","24V","-","-","-","416mA","10W","-","-","87%","-40°C ~ 85°C","Chassis Mount","2.16"" L x 2.06"" W x 0.75"" H (54.9mm x 52.3mm x 19.1mm)"
https://www.meanwell.com/Upload/PDF/RSD-30/RSD-30-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_RSD-30.jpg,1866-5457-ND,RSD-30G-5,MEAN WELL USA Inc.,DC/DC CONVERTER 5V 30W,189,0,"31.63000","0","1","-","RSD-30 (30W)","Active","Enclosed","9V","36V","1","5V","-","-","-","6A","30W","4000V","ITE (Commercial), Railway","85%","-40°C ~ 70°C (With Derating)","Chassis Mount","4.45"" L x 2.36"" W x 0.98"" H (113.0mm x 60.0mm x 25.0mm)"
https://www.meanwell.com/Upload/PDF/DDR-60/DDR-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-60.jpg,1866-5061-ND,DDR-60G-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 60W,1951,0,"37.05000","0","1","-","DDR-60 (60W)","Active","Enclosed","9V","36V","1","12V","-","-","-","5A","60W","4kV","ITE (Commercial)","91%","-40°C ~ 85°C (With Derating)","DIN Rail","2.15"" L x 2.07"" W x 3.54"" H (54.5mm x 52.5mm x 90.0mm)"
