Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Base Resonator","Type","Frequency","Function","Output","Voltage - Supply","Frequency Stability","Absolute Pull Range (APR)","Operating Temperature","Spread Spectrum Bandwidth","Current - Supply (Max)","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
https://abracon.com/Oscillators/ASV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASV7%20SERIES.jpg,535-13159-2-ND,ASV-50.000MHZ-LCS-T,Abracon LLC,XTAL OSC XO 50.0000MHZ HCMOS SMD,2000,0,"0.73500","0","1000","Tape & Reel (TR)","ASV","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS","3.3V","-","-","-40°C ~ 85°C","-","30mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.200"" W (7.00mm x 5.08mm)","0.071"" (1.80mm)"
https://abracon.com/Oscillators/ASV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASV7%20SERIES.jpg,535-13159-1-ND,ASV-50.000MHZ-LCS-T,Abracon LLC,XTAL OSC XO 50.0000MHZ HCMOS SMD,2447,0,"1.21000","0","1","Cut Tape (CT)","ASV","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS","3.3V","-","-","-40°C ~ 85°C","-","30mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.200"" W (7.00mm x 5.08mm)","0.071"" (1.80mm)"
https://abracon.com/Oscillators/ASV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASV7%20SERIES.jpg,535-13159-6-ND,ASV-50.000MHZ-LCS-T,Abracon LLC,XTAL OSC XO 50.0000MHZ HCMOS SMD,2447,0,"Digi-Reel","0","1","Digi-Reel®","ASV","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS","3.3V","-","-","-40°C ~ 85°C","-","30mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.200"" W (7.00mm x 5.08mm)","0.071"" (1.80mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11764-2-ND,ASFLMB-12.288MHZ-LC-T,Abracon LLC,MEMS OSC XO 12.2880MHZ LVCMOS,5000,0,"0.74488","0","1000","Tape & Reel (TR)","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","12.288MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11764-1-ND,ASFLMB-12.288MHZ-LC-T,Abracon LLC,MEMS OSC XO 12.2880MHZ LVCMOS,6258,0,"1.25000","0","1","Cut Tape (CT)","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","12.288MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11764-6-ND,ASFLMB-12.288MHZ-LC-T,Abracon LLC,MEMS OSC XO 12.2880MHZ LVCMOS,6258,0,"Digi-Reel","0","1","Digi-Reel®","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","12.288MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11779-2-ND,ASFLMB-50.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 50.0000MHZ LVCMOS,9000,0,"0.76405","0","1000","Tape & Reel (TR)","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","50MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11779-1-ND,ASFLMB-50.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 50.0000MHZ LVCMOS,9433,0,"1.28000","0","1","Cut Tape (CT)","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","50MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11779-6-ND,ASFLMB-50.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 50.0000MHZ LVCMOS,9433,0,"Digi-Reel","0","1","Digi-Reel®","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","50MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASEM.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASEM%20Series.jpg,535-9757-2-ND,ASEM1-12.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 12.0000MHZ CMOS SMD,16000,0,"0.76424","0","1000","Tape & Reel (TR)","ASEM, Pure Silicon™","Active","MEMS","XO (Standard)","12MHz","Standby (Power Down)","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","10mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASEM.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASEM%20Series.jpg,535-9757-1-ND,ASEM1-12.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 12.0000MHZ CMOS SMD,16433,0,"1.35000","0","1","Cut Tape (CT)","ASEM, Pure Silicon™","Active","MEMS","XO (Standard)","12MHz","Standby (Power Down)","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","10mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASEM.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASEM%20Series.jpg,535-9757-6-ND,ASEM1-12.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 12.0000MHZ CMOS SMD,16433,0,"Digi-Reel","0","1","Digi-Reel®","ASEM, Pure Silicon™","Active","MEMS","XO (Standard)","12MHz","Standby (Power Down)","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","10mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASEMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASEMB3.2-SERIES.jpg,535-11744-2-ND,ASEMB-12.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 12.0000MHZ CMOS SMD,8000,0,"0.77290","0","1000","Tape & Reel (TR)","ASEMB, Pure Silicon™","Active","MEMS","XO (Standard)","12MHz","Enable/Disable","CMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASEMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASEMB3.2-SERIES.jpg,535-11744-1-ND,ASEMB-12.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 12.0000MHZ CMOS SMD,8621,0,"1.30000","0","1","Cut Tape (CT)","ASEMB, Pure Silicon™","Active","MEMS","XO (Standard)","12MHz","Enable/Disable","CMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASEMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASEMB3.2-SERIES.jpg,535-11744-6-ND,ASEMB-12.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 12.0000MHZ CMOS SMD,8621,0,"Digi-Reel","0","1","Digi-Reel®","ASEMB, Pure Silicon™","Active","MEMS","XO (Standard)","12MHz","Enable/Disable","CMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFL1.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/ASFL1%20SERIES.jpg,300-8245-2-ND,ASFL1-12.288MHZ-EC-T,Abracon LLC,XTAL OSC XO 12.2880MHZ HCMOS TTL,12000,0,"0.78175","0","1000","Tape & Reel (TR)","ASFL1","Active","Crystal","XO (Standard)","12.288MHz","Enable/Disable","HCMOS, TTL","3.3V","±50ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://abracon.com/Oscillators/ASFL1.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/ASFL1%20SERIES.jpg,300-8245-1-ND,ASFL1-12.288MHZ-EC-T,Abracon LLC,XTAL OSC XO 12.2880MHZ HCMOS TTL,12986,0,"1.31000","0","1","Cut Tape (CT)","ASFL1","Active","Crystal","XO (Standard)","12.288MHz","Enable/Disable","HCMOS, TTL","3.3V","±50ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://abracon.com/Oscillators/ASFL1.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/ASFL1%20SERIES.jpg,300-8245-6-ND,ASFL1-12.288MHZ-EC-T,Abracon LLC,XTAL OSC XO 12.2880MHZ HCMOS TTL,12986,0,"Digi-Reel","0","1","Digi-Reel®","ASFL1","Active","Crystal","XO (Standard)","12.288MHz","Enable/Disable","HCMOS, TTL","3.3V","±50ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://abracon.com/Oscillators/ASFL1.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/ASFL1%20SERIES.jpg,535-10819-2-ND,ASFL1-25.000MHZ-L-T,Abracon LLC,XTAL OSC XO 25.0000MHZ HCMOS TTL,9000,0,"0.78175","0","1000","Tape & Reel (TR)","ASFL1","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","HCMOS, TTL","3.3V","±100ppm","-","-40°C ~ 85°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://abracon.com/Oscillators/ASFL1.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/ASFL1%20SERIES.jpg,535-10819-1-ND,ASFL1-25.000MHZ-L-T,Abracon LLC,XTAL OSC XO 25.0000MHZ HCMOS TTL,9382,0,"1.31000","0","1","Cut Tape (CT)","ASFL1","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","HCMOS, TTL","3.3V","±100ppm","-","-40°C ~ 85°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://abracon.com/Oscillators/ASFL1.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/ASFL1%20SERIES.jpg,535-10819-6-ND,ASFL1-25.000MHZ-L-T,Abracon LLC,XTAL OSC XO 25.0000MHZ HCMOS TTL,9382,0,"Digi-Reel","0","1","Digi-Reel®","ASFL1","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","HCMOS, TTL","3.3V","±100ppm","-","-40°C ~ 85°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://abracon.com/Oscillators/ASFL1.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/ASFL1%20SERIES.jpg,300-8264-2-ND,ASFL1-50.000MHZ-EC-T,Abracon LLC,XTAL OSC XO 50.0000MHZ HCMOS TTL,3000,0,"0.78175","0","1000","Tape & Reel (TR)","ASFL1","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS, TTL","3.3V","±50ppm","-","-20°C ~ 70°C","-","45mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://abracon.com/Oscillators/ASFL1.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/ASFL1%20SERIES.jpg,300-8264-1-ND,ASFL1-50.000MHZ-EC-T,Abracon LLC,XTAL OSC XO 50.0000MHZ HCMOS TTL,3167,0,"1.31000","0","1","Cut Tape (CT)","ASFL1","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS, TTL","3.3V","±50ppm","-","-20°C ~ 70°C","-","45mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://abracon.com/Oscillators/ASFL1.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/ASFL1%20SERIES.jpg,300-8264-6-ND,ASFL1-50.000MHZ-EC-T,Abracon LLC,XTAL OSC XO 50.0000MHZ HCMOS TTL,3167,0,"Digi-Reel","0","1","Digi-Reel®","ASFL1","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS, TTL","3.3V","±50ppm","-","-20°C ~ 70°C","-","45mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://abracon.com/Oscillators/ASDK.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASDK%20Series.jpg,535-13597-2-ND,ASDK2-32.768KHZ-LR-T3,Abracon LLC,XTAL OSC XO 32.7680KHZ CMOS SMD,9000,0,"0.78400","0","3000","Tape & Reel (TR)","ASDK","Active","Crystal","XO (Standard)","32.768kHz","Enable/Disable","CMOS","1.8V","±25ppm","-","-40°C ~ 85°C","-","1.5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.037"" (0.95mm)"
https://abracon.com/Oscillators/ASDK.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASDK%20Series.jpg,535-13597-1-ND,ASDK2-32.768KHZ-LR-T3,Abracon LLC,XTAL OSC XO 32.7680KHZ CMOS SMD,11390,0,"1.39000","0","1","Cut Tape (CT)","ASDK","Active","Crystal","XO (Standard)","32.768kHz","Enable/Disable","CMOS","1.8V","±25ppm","-","-40°C ~ 85°C","-","1.5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.037"" (0.95mm)"
https://abracon.com/Oscillators/ASDK.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASDK%20Series.jpg,535-13597-6-ND,ASDK2-32.768KHZ-LR-T3,Abracon LLC,XTAL OSC XO 32.7680KHZ CMOS SMD,11390,0,"Digi-Reel","0","1","Digi-Reel®","ASDK","Active","Crystal","XO (Standard)","32.768kHz","Enable/Disable","CMOS","1.8V","±25ppm","-","-40°C ~ 85°C","-","1.5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.037"" (0.95mm)"
https://datasheets.maximintegrated.com/en/ds/MAX7375.pdf,//media.digikey.com/renders/Maxim%20Renders/SC70-3_21-0075C.jpg,MAX7375AXR105+TTR-ND,MAX7375AXR105+T,Maxim Integrated,MEMS OSC XO 1.0000MHZ CMOS SMD,7500,20000,"0.81000","0","2500","Tape & Reel (TR)","MAX7375","Active","MEMS","XO (Standard)","1MHz","-","CMOS","2.7V ~ 5.5V","-","-","-40°C ~ 125°C","-","1.1mA","-","Surface Mount","SC-70, SOT-323","0.087"" L x 0.053"" W (2.20mm x 1.35mm)","0.043"" (1.10mm)"
https://datasheets.maximintegrated.com/en/ds/MAX7375.pdf,//media.digikey.com/renders/Maxim%20Renders/SC70-3_21-0075C.jpg,MAX7375AXR105+TCT-ND,MAX7375AXR105+T,Maxim Integrated,MEMS OSC XO 1.0000MHZ CMOS SMD,7696,20000,"1.95000","0","1","Cut Tape (CT)","MAX7375","Active","MEMS","XO (Standard)","1MHz","-","CMOS","2.7V ~ 5.5V","-","-","-40°C ~ 125°C","-","1.1mA","-","Surface Mount","SC-70, SOT-323","0.087"" L x 0.053"" W (2.20mm x 1.35mm)","0.043"" (1.10mm)"
https://datasheets.maximintegrated.com/en/ds/MAX7375.pdf,//media.digikey.com/renders/Maxim%20Renders/SC70-3_21-0075C.jpg,MAX7375AXR105+TDKR-ND,MAX7375AXR105+T,Maxim Integrated,MEMS OSC XO 1.0000MHZ CMOS SMD,7696,20000,"Digi-Reel","0","1","Digi-Reel®","MAX7375","Active","MEMS","XO (Standard)","1MHz","-","CMOS","2.7V ~ 5.5V","-","-","-40°C ~ 125°C","-","1.1mA","-","Surface Mount","SC-70, SOT-323","0.087"" L x 0.053"" W (2.20mm x 1.35mm)","0.043"" (1.10mm)"
http://global.kyocera.com/prdct/electro/product/pdf/clock_k_e.pdf,//media.digikey.com/Renders/AVX%20Renders/KC2016B-C1.jpg,1253-1565-2-ND,KC2016K24.0000C1GE00,Kyocera International Inc. Electronic Components,XTAL OSC XO 24.0000MHZ CMOS SMD,10000,0,"0.81125","0","2000","Tape & Reel (TR)","KC2016K, Kyocera","Active","Crystal","XO (Standard)","24MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-40°C ~ 85°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.031"" (0.80mm)"
http://global.kyocera.com/prdct/electro/product/pdf/clock_k_e.pdf,//media.digikey.com/Renders/AVX%20Renders/KC2016B-C1.jpg,1253-1565-1-ND,KC2016K24.0000C1GE00,Kyocera International Inc. Electronic Components,XTAL OSC XO 24.0000MHZ CMOS SMD,10405,0,"1.36000","0","1","Cut Tape (CT)","KC2016K, Kyocera","Active","Crystal","XO (Standard)","24MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-40°C ~ 85°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.031"" (0.80mm)"
http://global.kyocera.com/prdct/electro/product/pdf/clock_k_e.pdf,//media.digikey.com/Renders/AVX%20Renders/KC2016B-C1.jpg,1253-1565-6-ND,KC2016K24.0000C1GE00,Kyocera International Inc. Electronic Components,XTAL OSC XO 24.0000MHZ CMOS SMD,10405,0,"Digi-Reel","0","1","Digi-Reel®","KC2016K, Kyocera","Active","Crystal","XO (Standard)","24MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-40°C ~ 85°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.031"" (0.80mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4781-2-ND,KC2520B27.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 27.0000MHZ CMOS SMD,24000,0,"0.84075","0","2000","Tape & Reel (TR)","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","27MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4781-1-ND,KC2520B27.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 27.0000MHZ CMOS SMD,28308,0,"1.41000","0","1","Cut Tape (CT)","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","27MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4781-6-ND,KC2520B27.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 27.0000MHZ CMOS SMD,28308,0,"Digi-Reel","0","1","Digi-Reel®","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","27MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4782-2-ND,KC2520B48.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 48.0000MHZ CMOS SMD,20000,0,"0.84075","0","2000","Tape & Reel (TR)","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","48MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","6mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4782-1-ND,KC2520B48.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 48.0000MHZ CMOS SMD,26372,0,"1.41000","0","1","Cut Tape (CT)","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","48MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","6mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4782-6-ND,KC2520B48.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 48.0000MHZ CMOS SMD,26372,0,"Digi-Reel","0","1","Digi-Reel®","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","48MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","6mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4778-2-ND,KC2520B24.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 24.0000MHZ CMOS SMD,14000,0,"0.84075","0","2000","Tape & Reel (TR)","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","24MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4778-1-ND,KC2520B24.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 24.0000MHZ CMOS SMD,15279,0,"1.41000","0","1","Cut Tape (CT)","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","24MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4778-6-ND,KC2520B24.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 24.0000MHZ CMOS SMD,15279,0,"Digi-Reel","0","1","Digi-Reel®","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","24MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4780-2-ND,KC2520B25.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 25.0000MHZ CMOS SMD,10000,0,"0.84075","0","2000","Tape & Reel (TR)","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","25MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
http://global.kyocera.com/prdct/electro/product/pdf/kc2520b_c1_e.pdf,"//media.digikey.com/Renders/AVX%20Renders/KC2520B-C1,%20Kyocera%20Series.jpg",478-4780-1-ND,KC2520B25.0000C10E00,Kyocera International Inc. Electronic Components,XTAL OSC XO 25.0000MHZ CMOS SMD,12710,0,"1.41000","0","1","Cut Tape (CT)","KC2520B-C1, Kyocera","Active","Crystal","XO (Standard)","25MHz","Standby (Power Down)","CMOS","1.6V ~ 3.63V","±50ppm","-","-10°C ~ 70°C","-","5mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.028"" (0.70mm)"
