Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Base Resonator","Type","Programmable Type","Available Frequency Range","Function","Output","Voltage - Supply","Frequency Stability","Frequency Stability (Total)","Operating Temperature","Spread Spectrum Bandwidth","Current - Supply (Max)","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si500S.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/Si500S-4-SMD.jpg,336-5707-ND,500SJ00000M000AC0,Silicon Labs,OSC PROG CMOS 1.8V SMD,1000,0,"2.62000","0","1","Strip","Si500S","Active","Crystal","XO (Standard)","Blank (User Must Program)","900kHz ~ 200MHz","Enable/Disable, Standby","CMOS","1.8V","-","-","-","-","19mA","-","Surface Mount","6-SMD, No Lead","-","-"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1720-2-ND,SIT3808AI-D2-XXXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-80MHZ,500,0,"2.86112","0","250","Tape & Reel (TR)","SiT3808","Active","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±25ppm","-40°C ~ 85°C","-","33mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1720-1-ND,SIT3808AI-D2-XXXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-80MHZ,579,0,"3.88000","0","1","Cut Tape (CT)","SiT3808","Active","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±25ppm","-40°C ~ 85°C","-","33mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1720-6-ND,SIT3808AI-D2-XXXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-80MHZ,579,0,"Digi-Reel","0","1","Digi-Reel®","SiT3808","Active","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±25ppm","-40°C ~ 85°C","-","33mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1719-2-ND,SIT3808AI-C2-XXXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-80MHZ,250,0,"2.86112","0","250","Tape & Reel (TR)","SiT3808","Active","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±25ppm","-40°C ~ 85°C","-","33mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1719-1-ND,SIT3808AI-C2-XXXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-80MHZ,497,0,"3.88000","0","1","Cut Tape (CT)","SiT3808","Active","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±25ppm","-40°C ~ 85°C","-","33mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1719-6-ND,SIT3808AI-C2-XXXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-80MHZ,497,0,"Digi-Reel","0","1","Digi-Reel®","SiT3808","Active","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±25ppm","-40°C ~ 85°C","-","33mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en576740,//media.digikey.com/photos/Micrel%20Photos/DSC8001CI5.JPG,576-4663-ND,DSC8001CI5,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-150MHZ,299,0,"3.20000","0","1","Tube","DSC8001","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 150MHz","Standby","CMOS","1.8V ~ 3.3V","-","±10ppm","-40°C ~ 85°C","-","12.2mA","AEC-Q100","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en576740,//media.digikey.com/Photos/Micrel%20Photos/DSC8001Bxx.JPG,576-4659-ND,DSC8001BI5,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-150MHZ,501,0,"3.37000","0","1","Tube","DSC8001","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 150MHz","Standby","CMOS","1.8V ~ 3.3V","-","±10ppm","-40°C ~ 85°C","-","12.2mA","AEC-Q100","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/devicedoc/dsc8104-8124.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8121DI5.JPG,576-4733-ND,DSC8124DI2,Microchip Technology,XTAL OSC PROG BLANK 10MHZ-460MHZ,330,0,"3.40000","0","1","Tube","DSC8124","Active","Crystal","XO (Standard)","Blank (User Must Program)","10MHz ~ 460MHz","Enable/Disable","HCSL","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","42mA","AEC-Q100","Surface Mount","6-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8101-8121.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8101Bxx.JPG,576-4685-ND,DSC8101BI5,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-170MHZ,392,0,"3.45000","0","1","Tube","DSC8101","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 170MHz","Standby","CMOS","2.25V ~ 3.6V","-","±10ppm","-40°C ~ 85°C","-","35mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8101-8121.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8121Axx.JPG,DSC8121AM2-ND,DSC8121AM2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-170MHZ,180,0,"3.50000","0","1","Tube","DSC8121","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 170MHz","Enable/Disable","CMOS","2.25V ~ 3.6V","±25ppm","-","-55°C ~ 125°C","-","35mA","-","Surface Mount","6-SMD, No Lead Exposed Pad","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.014"" (0.35mm)"
https://abracon.com/Oscillators/ASDMB.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASDMB%20Series.jpg,535-10969-ND,ASDMB-BLANK-XY,Abracon LLC,MEMS OSC PROG BLANK 1MHZ-150MHZ,898,0,"4.24000","0","1","Tube","ASDMB, Pure Silicon™","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 150MHz","Standby","LVCMOS","1.8V ~ 3.3V","-","±10ppm","-40°C ~ 105°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8101-8121.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8121Bxx.JPG,576-4716-ND,DSC8121BM2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-170MHZ,234,0,"4.33000","0","1","Tube","DSC8121","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 170MHz","Enable/Disable","CMOS","2.25V ~ 3.6V","-","±25ppm","-55°C ~ 125°C","-","35mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
-,"//media.digikey.com/photos/Cardinal%20Components%20Photos/CPPX1-A5BC,A7BR,%20CPPLX1-A7BRNP.jpg",LX1FS-ND,CPPLX1-A7BRNP,Cardinal Components Inc.,OSC PROG BLANK 1MHZ-133MHZ,440,0,"4.97000","0","1","Tube","FIPO™ CPPL","Active","Crystal","XO (Standard)","Blank (User Must Program)","1MHz ~ 133MHz","Enable/Disable, Standby","CMOS, TTL","5V","±25ppm","-","-40°C ~ 85°C","-","45mA","-","Through Hole","14-DIP, 4 Leads (Full Size, Metal Can)","0.819"" L x 0.520"" W (20.80mm x 13.20mm)","0.200"" (5.08mm)"
-,"//media.digikey.com/photos/Cardinal%20Components%20Photos/CPPX4-A5BC,A7BR,%20CPPLX4-A7BRNP.jpg",LX4HS-ND,CPPLX4-A7BRNP,Cardinal Components Inc.,OSC PROG BLANK 1MHZ-133MHZ,431,0,"4.97000","0","1","Tube","FIPO™ CPPL","Active","Crystal","XO (Standard)","Blank (User Must Program)","1MHz ~ 133MHz","Enable/Disable, Standby","CMOS, TTL","5V","±25ppm","-","-40°C ~ 85°C","-","45mA","-","Through Hole","8-DIP, 4 Leads (Half Size, Metal Can)","0.520"" L x 0.520"" W (13.20mm x 13.20mm)","0.220"" (5.60mm)"
-,"//media.digikey.com/photos/Cardinal%20Components%20Photos/CPPX4-A5BC,A7BR,%20CPPLX4-A7BRNP.jpg",X4HS15-ND,CPPX4-A7BR,Cardinal Components Inc.,OSC PROG BLANK 500KHZ-133MHZ,544,0,"5.16000","0","1","Tube","FIPO™ CPP","Active","Crystal","XO (Standard)","Blank (User Must Program)","500kHz ~ 133MHz","Enable/Disable, Standby","CMOS, TTL","3V ~ 5.5V","±50ppm","-","-40°C ~ 85°C","-","45mA","-","Through Hole","8-DIP, 4 Leads (Half Size, Metal Can)","0.520"" L x 0.520"" W (13.20mm x 13.20mm)","0.220"" (5.60mm)"
-,"//media.digikey.com/photos/Cardinal%20Components%20Photos/CPPX1-A5BC,A7BR,%20CPPLX1-A7BRNP.jpg",X1FS15-ND,CPPX1-A7BR,Cardinal Components Inc.,OSC PROG BLANK 500KHZ-133MHZ,203,0,"5.16000","0","1","Tube","FIPO™ CPP","Active","Crystal","XO (Standard)","Blank (User Must Program)","500kHz ~ 133MHz","Enable/Disable, Standby","CMOS, TTL","3V ~ 5.5V","±50ppm","-","-40°C ~ 85°C","-","45mA","-","Through Hole","14-DIP, 4 Leads (Full Size, Metal Can)","0.819"" L x 0.520"" W (20.80mm x 13.20mm)","0.200"" (5.08mm)"
-,"//media.digikey.com/photos/Cardinal%20Components%20Photos/CPPX4-A5BC,A7BR,%20CPPLX4-A7BRNP.jpg",X4HS2-ND,CPPX4-A5BC,Cardinal Components Inc.,OSC PROG BLANK 500KHZ-133MHZ,450,0,"5.64000","0","1","Tube","FIPO™ CPP","Active","Crystal","XO (Standard)","Blank (User Must Program)","500kHz ~ 133MHz","Enable/Disable, Standby","CMOS, TTL","3V ~ 5.5V","±25ppm","-","-20°C ~ 70°C","-","45mA","-","Through Hole","8-DIP, 4 Leads (Half Size, Metal Can)","0.520"" L x 0.520"" W (13.20mm x 13.20mm)","0.220"" (5.60mm)"
-,//media.digikey.com/photos/Cardinal%20Components%20Photos/CPPX1-A5BC.JPG,X1FS2-ND,CPPX1-A5BC,Cardinal Components Inc.,OSC PROG BLANK 500KHZ-133MHZ,188,0,"5.64000","0","1","Tube","FIPO™ CPP","Active","Crystal","XO (Standard)","Blank (User Must Program)","500kHz ~ 133MHz","Enable/Disable, Standby","CMOS, TTL","3V ~ 5.5V","±25ppm","-","-20°C ~ 70°C","-","45mA","-","Through Hole","14-DIP, 4 Leads (Full Size, Metal Can)","0.819"" L x 0.520"" W (20.80mm x 13.20mm)","0.200"" (5.08mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-3.2-x-2.5.jpg",1473-1731-2-ND,SIT9122AI-2B1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,250,0,"6.10584","0","250","Tape & Reel (TR)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-3.2-x-2.5.jpg",1473-1731-1-ND,SIT9122AI-2B1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,396,0,"7.35000","0","1","Cut Tape (CT)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-3.2-x-2.5.jpg",1473-1731-6-ND,SIT9122AI-2B1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,396,0,"Digi-Reel","0","1","Digi-Reel®","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://abracon.com/Oscillators/ASEMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASEMB3.2-SERIES.jpg,535-10970-ND,ASEMB-BLANK-XY,Abracon LLC,MEMS OSC PROG BLANK 1MHZ-150MHZ,786,0,"7.34000","0","1","Tube","ASEMB, Pure Silicon™","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 150MHz","Standby","LVCMOS","1.8V ~ 3.3V","-","±10ppm","-40°C ~ 105°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8103-8123.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8121DI5.JPG,576-4732-ND,DSC8123DI2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-460MHZ,166,0,"8.10000","0","1","Tube","DSC8123","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 460MHz","Enable/Disable","LVDS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","32mA","AEC-Q100","Surface Mount","6-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8103-8123.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/DSC8123BI2.jpg,576-4729-ND,DSC8123BI2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-460MHZ,217,0,"8.53000","0","1","Tube","DSC8123","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 460MHz","Enable/Disable","LVDS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","32mA","AEC-Q100","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8103-8123.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/DSC8122CL2T.jpg,576-4731-ND,DSC8123CI2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-460MHZ,219,0,"9.35000","0","1","Tube","DSC8123","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 460MHz","Enable/Disable","LVDS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","32mA","AEC-Q100","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si500D.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/Si500D-6-SMD.jpg,336-5705-2-ND,500DC00000M000AC0R,Silicon Labs,OSC PROG LVDS 3.3V SMD,1000,0,"2.17000","0","1000","Tape & Reel (TR)","Si500D","Active","Crystal","XO (Standard)","Blank (User Must Program)","900kHz ~ 200MHz","Enable/Disable, Standby","LVDS","3.3V","-","-","-","-","16.5mA","-","Surface Mount","6-SMD, No Lead","0.157"" L x 0.126"" W (4.00mm x 3.20mm)","0.035"" (0.90mm)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si500D.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/Si500D-6-SMD.jpg,336-5705-1-ND,500DC00000M000AC0R,Silicon Labs,OSC PROG LVDS 3.3V SMD,1581,0,"3.58000","0","1","Cut Tape (CT)","Si500D","Active","Crystal","XO (Standard)","Blank (User Must Program)","900kHz ~ 200MHz","Enable/Disable, Standby","LVDS","3.3V","-","-","-","-","16.5mA","-","Surface Mount","6-SMD, No Lead","0.157"" L x 0.126"" W (4.00mm x 3.20mm)","0.035"" (0.90mm)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si500D.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/Si500D-6-SMD.jpg,336-5705-6-ND,500DC00000M000AC0R,Silicon Labs,OSC PROG LVDS 3.3V SMD,1581,0,"Digi-Reel","0","1","Digi-Reel®","Si500D","Active","Crystal","XO (Standard)","Blank (User Must Program)","900kHz ~ 200MHz","Enable/Disable, Standby","LVDS","3.3V","-","-","-","-","16.5mA","-","Surface Mount","6-SMD, No Lead","0.157"" L x 0.126"" W (4.00mm x 3.20mm)","0.035"" (0.90mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/4-SMD,-5.0-x-3.2.jpg",1473-1715-2-ND,SIT8209AI-31-XXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 80MHZ-220MHZ,750,0,"2.46332","0","250","Tape & Reel (TR)","SiT8209","Active","MEMS","XO (Standard)","Blank (User Must Program)","80MHz ~ 220MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-40°C ~ 85°C","-","36mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/4-SMD,-5.0-x-3.2.jpg",1473-1715-1-ND,SIT8209AI-31-XXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 80MHZ-220MHZ,870,0,"3.25000","0","1","Cut Tape (CT)","SiT8209","Active","MEMS","XO (Standard)","Blank (User Must Program)","80MHz ~ 220MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-40°C ~ 85°C","-","36mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/4-SMD,-5.0-x-3.2.jpg",1473-1715-6-ND,SIT8209AI-31-XXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 80MHZ-220MHZ,870,0,"Digi-Reel","0","1","Digi-Reel®","SiT8209","Active","MEMS","XO (Standard)","Blank (User Must Program)","80MHz ~ 220MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-40°C ~ 85°C","-","36mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,//media.digikey.com/Renders/SiTIME/4-SMD_7.0x5.0.jpg,1473-1716-2-ND,SIT8209AI-81-XXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 80MHZ-220MHZ,500,0,"2.46332","0","250","Tape & Reel (TR)","SiT8209","Active","MEMS","XO (Standard)","Blank (User Must Program)","80MHz ~ 220MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-40°C ~ 85°C","-","36mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,//media.digikey.com/Renders/SiTIME/4-SMD_7.0x5.0.jpg,1473-1716-1-ND,SIT8209AI-81-XXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 80MHZ-220MHZ,713,0,"3.25000","0","1","Cut Tape (CT)","SiT8209","Active","MEMS","XO (Standard)","Blank (User Must Program)","80MHz ~ 220MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-40°C ~ 85°C","-","36mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,//media.digikey.com/Renders/SiTIME/4-SMD_7.0x5.0.jpg,1473-1716-6-ND,SIT8209AI-81-XXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 80MHZ-220MHZ,713,0,"Digi-Reel","0","1","Digi-Reel®","SiT8209","Active","MEMS","XO (Standard)","Blank (User Must Program)","80MHz ~ 220MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-40°C ~ 85°C","-","36mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8101-8121.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8101CI2.JPG,576-4689-ND,DSC8101CI2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-170MHZ,655,0,"2.77000","0","1","Tube","DSC8101","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 170MHz","Standby","CMOS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","35mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8101-8121.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8121Cxx.JPG,576-4717-ND,DSC8121CI2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-170MHZ,555,0,"2.77000","0","1","Tube","DSC8121","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 170MHz","Enable/Disable","CMOS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","35mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8101-8121.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8121Bxx.JPG,576-4714-ND,DSC8121BI2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-170MHZ,566,0,"2.88000","0","1","Tube","DSC8121","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 170MHz","Enable/Disable","CMOS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","35mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8101-8121.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8121Axx.JPG,576-4713-ND,DSC8121AI2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-170MHZ,539,0,"2.88000","0","1","Tube","DSC8121","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 170MHz","Enable/Disable","CMOS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","35mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8101-8121.pdf,//media.digikey.com/photos/Micrel%20Photos/DSC8121Axx.JPG,DSC8121AL2-ND,DSC8121AL2,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-170MHZ,450,0,"3.15000","0","1","Tube","DSC8121","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 170MHz","Enable/Disable","CMOS","2.25V ~ 3.6V","±25ppm","-","-40°C ~ 105°C","-","35mA","-","Surface Mount","6-SMD, No Lead Exposed Pad","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.035"" (0.90mm)"
http://ww1.microchip.com/downloads/en/DeviceDoc/DSC8101-8121.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/6-SMD.jpg,DSC8101DI5-ND,DSC8101DI5,Microchip Technology,MEMS OSC PROG BLANK 10MHZ-100MHZ,420,0,"3.37000","0","1","Tube","DSC8101","Active","MEMS","XO (Standard)","Blank (User Must Program)","10MHz ~ 100MHz","Standby","CMOS","2.25V ~ 3.6V","±10ppm","-","-40°C ~ 85°C","-","35mA","AEC-Q100","Surface Mount","6-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
