Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Rechargeability","Battery Cell Size","Number of Cells","Voltage - Rated","Capacity","Structure","Termination Style","Size / Dimension"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/Photos/Energizer%20Photos/L051.jpg,N106-L051-ND,EN93L5,Energizer Battery Company,BATTERY PACK ALKALINE 7.5V C,0,0,"8.37000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","5","7.5V","-","Front to Back, 1 Row x 5 Cells","Solder Tab","1.03"" L x 1.03"" W x 9.84"" H (26.2mm x 26.2mm x 250.0mm)"
http://data.energizer.com/pdfs/EN91.pdf,//media.digikey.com/photos/Energizer%20Photos/F081.jpg,N107-F081-ND,EN91F8,Energizer Battery Company,BATTERY PACK ALKALINE 12V AA,0,0,"8.38000","0","1","EN91","Active","Alkaline Manganese Dioxide","No","AA","8","12V","-","Side to Side, 1 Row x 8 Cells","Solder Tab","4.57"" L x 0.57"" W x 1.99"" H (116.0mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/EN91.pdf,//media.digikey.com/photos/Energizer%20Photos/L042.jpg,N107-L042-ND,EN91L4X2,Energizer Battery Company,BATTERY PACK ALKALINE 12V AA,0,0,"8.41000","0","1","EN91","Active","Alkaline Manganese Dioxide","No","AA","8","12V","-","Front to Back, 2 Rows x 4 Cells","Solder Tab","1.14"" L x 0.57"" W x 7.95"" H (29.0mm x 14.5mm x 202.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr150aa.pdf,//media.digikey.com/photos/Panasonic%20Photos/F021.jpg,P015-F021-ND,HHR-150AAB01F2,Panasonic - BSG,BATTERY PACK NIMH 2.4V AA,0,0,"8.64000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","2","2.4V","1.5Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 1.99"" H (29.0mm x 14.5mm x 50.5mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F022.jpg,P643-F022-ND,LR20XWA/BF2X2,Panasonic - BSG,BATTERY PACK ALKALINE 6V D,0,0,"9.22000","0","1","LR20","Active","Alkaline Manganese Dioxide","No","D","4","6V","-","Side to Side, 2 Rows x 2 Cells","Solder Tab","2.69"" L x 2.69"" W x 2.42"" H (68.4mm x 68.4mm x 61.5mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/L022.jpg,P643-L022-ND,LR20XWA/BL2X2,Panasonic - BSG,BATTERY PACK ALKALINE 6V D,0,0,"9.24000","0","1","LR20","Active","Alkaline Manganese Dioxide","No","D","4","6V","-","Front to Back, 2 Rows x 2 Cells","Solder Tab","2.69"" L x 1.35"" W x 4.84"" H (68.4mm x 34.2mm x 123.0mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F041.jpg,P643-F041-ND,LR20XWA/BF4,Panasonic - BSG,BATTERY PACK ALKALINE 6V D,0,0,"9.25000","0","1","LR20","Active","Alkaline Manganese Dioxide","No","D","4","6V","-","Side to Side, 1 Row x 4 Cells","Solder Tab","5.39"" L x 1.35"" W x 2.42"" H (136.8mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/EN91.pdf,//media.digikey.com/photos/Energizer%20Photos/F091.jpg,N107-F091-ND,EN91F9,Energizer Battery Company,BATTERY PACK ALKALINE 13.5V AA,0,0,"9.39000","0","1","EN91","Active","Alkaline Manganese Dioxide","No","AA","9","13.5V","-","Side to Side, 1 Row x 9 Cells","Solder Tab","5.14"" L x 0.57"" W x 1.99"" H (130.5mm x 14.5mm x 50.5mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/L023.jpg,P644-L023-ND,LR14XWA/BL2X3,Panasonic - BSG,BATTERY PACK ALKALINE 9V C,0,0,"9.56000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","6","9V","-","Front to Back, 3 Rows x 2 Cells","Solder Tab","3.09"" L x 1.03"" W x 3.94"" H (78.6mm x 26.2mm x 100.0mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F023.jpg,P644-F023-ND,LR14XWA/BF2X3,Panasonic - BSG,BATTERY PACK ALKALINE 9V C,0,0,"9.57000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","6","9V","-","Side to Side, 3 Rows x 2 Cells","Solder Tab","3.09"" L x 2.06"" W x 1.97"" H (78.6mm x 52.4mm x 50.0mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P644-L032-ND,LR14XWA/BL3X2,Panasonic - BSG,BATTERY PACK ALKALINE 9V C,0,0,"9.62000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","6","9V","-","Front to Back, 2 Rows x 3 Cells","Solder Tab","2.06"" L x 1.03"" W x 5.91"" H (52.3mm x 26.2mm x 150.0mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F061.jpg,P644-F061-ND,LR14XWA/BF6,Panasonic - BSG,BATTERY PACK ALKALINE 9V C,0,0,"9.63000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","6","9V","-","Side to Side, 1 Row x 6 Cells","Solder Tab","6.19"" L x 1.03"" W x 1.97"" H (157.2mm x 26.2mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210aa-b.pdf,//media.digikey.com/photos/Panasonic%20Photos/F021.jpg,P220-F021-ND,HHR-210AAC4BF2,Panasonic - BSG,BATTERY PACK NIMH 2.4V AA,0,0,"9.84000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","2","2.4V","2Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 1.99"" H (29.0mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/photos/Energizer%20Photos/L023.jpg,N106-L023-ND,EN93L2X3,Energizer Battery Company,BATTERY PACK ALKALINE 9V C,0,0,"9.86000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","6","9V","-","Front to Back, 3 Rows x 2 Cells","Solder Tab","3.09"" L x 1.03"" W x 3.94"" H (78.6mm x 26.2mm x 100.0mm)"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/photos/Energizer%20Photos/F023.jpg,N106-F023-ND,EN93F2X3,Energizer Battery Company,BATTERY PACK ALKALINE 9V C,0,0,"9.87000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","6","9V","-","Side to Side, 3 Rows x 2 Cells","Solder Tab","3.09"" L x 2.06"" W x 1.97"" H (78.6mm x 52.4mm x 50.0mm)"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/photos/Energizer%20Photos/F061.jpg,N106-F061-ND,EN93F6,Energizer Battery Company,BATTERY PACK ALKALINE 9V C,0,0,"9.93000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","6","9V","-","Side to Side, 1 Row x 6 Cells","Solder Tab","6.19"" L x 1.03"" W x 1.97"" H (157.2mm x 26.2mm x 50.0mm)"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/photos/Energizer%20Photos/L032.jpg,N106-L032-ND,EN93L3X2,Energizer Battery Company,BATTERY PACK ALKALINE 9V C,0,0,"9.93000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","6","9V","-","Front to Back, 2 Rows x 3 Cells","Solder Tab","2.06"" L x 1.03"" W x 5.91"" H (52.3mm x 26.2mm x 150.0mm)"
http://data.energizer.com/pdfs/EN91.pdf,//media.digikey.com/photos/Energizer%20Photos/F025.jpg,N107-F025-ND,EN91F2X5,Energizer Battery Company,BATTERY PACK ALKALINE 15V AA,1,0,"10.34000","0","1","EN91","Active","Alkaline Manganese Dioxide","No","AA","10","15V","-","Side to Side, 5 Rows x 2 Cells","Solder Tab","2.85"" L x 1.14"" W x 1.99"" H (72.5mm x 29.0mm x 50.5mm)"
http://data.energizer.com/pdfs/EN91.pdf,//media.digikey.com/photos/Energizer%20Photos/L025.jpg,N107-L025-ND,EN91L2X5,Energizer Battery Company,BATTERY PACK ALKALINE 15V AA,1,0,"10.34000","0","1","EN91","Active","Alkaline Manganese Dioxide","No","AA","10","15V","-","Front to Back, 5 Rows x 2 Cells","Solder Tab","2.85"" L x 0.57"" W x 3.98"" H (72.5mm x 14.5mm x 101.0mm)"
http://data.energizer.com/pdfs/EN91.pdf,//media.digikey.com/photos/Energizer%20Photos/F101.jpg,N107-F101-ND,EN91F10,Energizer Battery Company,BATTERY PACK ALKALINE 15V AA,0,0,"10.40000","0","1","EN91","Active","Alkaline Manganese Dioxide","No","AA","10","15V","-","Side to Side, 1 Row x 10 Cells","Solder Tab","5.71"" L x 0.57"" W x 1.99"" H (145.0mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/EN91.pdf,//media.digikey.com/photos/Energizer%20Photos/L052.jpg,N107-L052-ND,EN91L5X2,Energizer Battery Company,BATTERY PACK ALKALINE 15V AA,0,0,"10.44000","0","1","EN91","Active","Alkaline Manganese Dioxide","No","AA","10","15V","-","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.14"" L x 0.57"" W x 9.94"" H (29.0mm x 14.5mm x 252.5mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/F031.jpg,P213-F031-ND,HHR70AAAB8F3,Panasonic - BSG,BATTERY PACK NIMH 3.6V AAA,0,0,"10.60000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","3","3.6V","700mAh","Side to Side, 1 Row x 3 Cells","Solder Tab","1.24"" L x 0.41"" W x 1.75"" H (31.5mm x 10.5mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F031.jpg,P634-F031-ND,HHR-60AAAHF3,Panasonic - BSG,BATTERY PACK NIMH 3.6V AAA,0,0,"10.92000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","3","3.6V","500mAh","Side to Side, 1 Row x 3 Cells","Solder Tab","1.24"" L x 0.41"" W x 1.75"" H (31.5mm x 10.5mm x 44.5mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/F021.jpg,P688-F021-ND,BK-200AAB9BF2,Panasonic - BSG,BATTERY PACK NIMH 2.4V AA,0,0,"10.98000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","2","2.4V","2Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 1.99"" H (29.0mm x 14.5mm x 50.5mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F071.jpg,P644-F071-ND,LR14XWA/BF7,Panasonic - BSG,BATTERY PACK ALKALINE 10.5V C,0,0,"11.18000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","7","10.5V","-","Side to Side, 1 Row x 7 Cells","Solder Tab","7.22"" L x 1.03"" W x 1.97"" H (183.4mm x 26.2mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr75aaab.pdf,//media.digikey.com/photos/Panasonic%20Photos/F031.jpg,P008-F031-ND,HHR-75AAA/BF3,Panasonic - BSG,BATTERY PACK NIMH 3.6V AAA,0,0,"11.25000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","3","3.6V","700mAh","Side to Side, 1 Row x 3 Cells","Solder Tab","1.24"" L x 0.41"" W x 1.75"" H (31.5mm x 10.5mm x 44.5mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F051.jpg,P643-F051-ND,LR20XWA/BF5,Panasonic - BSG,BATTERY PACK ALKALINE 7.5V D,0,0,"11.49000","0","1","LR20","Active","Alkaline Manganese Dioxide","No","D","5","7.5V","-","Side to Side, 1 Row x 5 Cells","Solder Tab","6.73"" L x 1.35"" W x 2.42"" H (171.0mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/photos/Energizer%20Photos/F071.jpg,N106-F071-ND,EN93F7,Energizer Battery Company,BATTERY PACK ALKALINE 10.5V C,0,0,"11.54000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","7","10.5V","-","Side to Side, 1 Row x 7 Cells","Solder Tab","7.22"" L x 1.03"" W x 1.97"" H (183.4mm x 26.2mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F021.jpg,P017-F021-ND,HHR-210AB18F2,Panasonic - BSG,BATTERY PACK NIMH 2.4V A,0,0,"11.77000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","2","2.4V","2.1Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.34"" L x 0.67"" W x 1.97"" H (34.0mm x 17.0mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr200a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F021.jpg,P010-F021-ND,HHR-200AB20F2,Panasonic - BSG,BATTERY PACK NIMH 2.4V 4/5 A,0,0,"12.26000","0","1","HHR","Active","Nickel Metal Hydride","Yes","4/5A","2","2.4V","2Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.34"" L x 0.67"" W x 1.69"" H (34.0mm x 17.0mm x 43.0mm)"
-,-,N730-F021-ND,NH15BP-82,Energizer Battery Company,BATTERY PACK NIMH 2.4V AA,0,0,"12.64000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","2","2.4V","2.3Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 1.99"" H (29.0mm x 14.5mm x 50.5mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P644-L024-ND,LR14XWA/BL2X4,Panasonic - BSG,BATTERY PACK ALKALINE 12V C,0,0,"12.65000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","8","12V","-","Front to Back, 4 Rows x 2 Cells","Solder Tab","4.13"" L x 1.03"" W x 3.94"" H (104.8mm x 26.2mm x 100.0mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P644-F024-ND,LR14XWA/BF2X4,Panasonic - BSG,BATTERY PACK ALKALINE 12V C,0,0,"12.66000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","8","12V","-","Side to Side, 4 Rows x 2 Cells","Solder Tab","4.13"" L x 2.06"" W x 1.97"" H (104.8mm x 52.4mm x 50.0mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P644-L042-ND,LR14XWA/BL4X2,Panasonic - BSG,BATTERY PACK ALKALINE 12V C,0,0,"12.73000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","8","12V","-","Front to Back, 2 Rows x 4 Cells","Solder Tab","2.06"" L x 1.03"" W x 7.87"" H (52.3mm x 26.2mm x 200.0mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P644-F081-ND,LR14XWA/BF8,Panasonic - BSG,BATTERY PACK ALKALINE 12V C,0,0,"12.74000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","8","12V","-","Side to Side, 1 Row x 8 Cells","Solder Tab","8.25"" L x 1.03"" W x 1.97"" H (209.6mm x 26.2mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr150aa.pdf,//media.digikey.com/photos/Panasonic%20Photos/F031.jpg,P015-F031-ND,HHR-150AAB01F3,Panasonic - BSG,BATTERY PACK NIMH 3.6V AA,0,0,"12.80000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","3","3.6V","1.5Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","1.71"" L x 0.57"" W x 1.99"" H (43.5mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/photos/Energizer%20Photos/L024.jpg,N106-L024-ND,EN93L2X4,Energizer Battery Company,BATTERY PACK ALKALINE 12V C,0,0,"13.05000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","8","12V","-","Front to Back, 4 Rows x 2 Cells","Solder Tab","4.13"" L x 1.03"" W x 3.94"" H (104.8mm x 26.2mm x 100.0mm)"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/photos/Energizer%20Photos/F024.jpg,N106-F024-ND,EN93F2X4,Energizer Battery Company,BATTERY PACK ALKALINE 12V C,0,0,"13.06000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","8","12V","-","Side to Side, 4 Rows x 2 Cells","Solder Tab","4.13"" L x 2.06"" W x 1.97"" H (104.8mm x 52.4mm x 50.0mm)"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/photos/Energizer%20Photos/L042.jpg,N106-L042-ND,EN93L4X2,Energizer Battery Company,BATTERY PACK ALKALINE 12V C,0,0,"13.14000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","8","12V","-","Front to Back, 2 Rows x 4 Cells","Solder Tab","2.06"" L x 1.03"" W x 7.87"" H (52.3mm x 26.2mm x 200.0mm)"
http://data.energizer.com/pdfs/EN93.pdf,//media.digikey.com/photos/Energizer%20Photos/F081.jpg,N106-F081-ND,EN93F8,Energizer Battery Company,BATTERY PACK ALKALINE 12V C,0,0,"13.15000","0","1","EN93","Active","Alkaline Manganese Dioxide","No","C","8","12V","-","Side to Side, 1 Row x 8 Cells","Solder Tab","8.25"" L x 1.03"" W x 1.97"" H (209.6mm x 26.2mm x 50.0mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/F022.jpg,P213-F022-ND,HHR70AAAB8F2X2,Panasonic - BSG,BATTERY PACK NIMH 4.8V AAA,0,0,"13.66000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","700mAh","Side to Side, 2 Rows x 2 Cells","Solder Tab","0.83"" L x 0.83"" W x 1.75"" H (21.0mm x 21.0mm x 44.5mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/L023.jpg,P643-L023-ND,LR20XWA/BL2X3,Panasonic - BSG,BATTERY PACK ALKALINE 9V D,0,0,"13.66000","0","1","LR20","Active","Alkaline Manganese Dioxide","No","D","6","9V","-","Front to Back, 3 Rows x 2 Cells","Solder Tab","4.04"" L x 1.35"" W x 4.84"" H (102.6mm x 34.2mm x 123.0mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F023.jpg,P643-F023-ND,LR20XWA/BF2X3,Panasonic - BSG,BATTERY PACK ALKALINE 9V D,0,0,"13.67000","0","1","LR20","Active","Alkaline Manganese Dioxide","No","D","6","9V","-","Side to Side, 3 Rows x 2 Cells","Solder Tab","4.04"" L x 2.69"" W x 2.42"" H (102.6mm x 68.4mm x 61.5mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/F041.jpg,P213-F041-ND,HHR70AAAB8F4,Panasonic - BSG,BATTERY PACK NIMH 4.8V AAA,0,0,"13.71000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","700mAh","Side to Side, 1 Row x 4 Cells","Solder Tab","1.65"" L x 0.41"" W x 1.75"" H (42.0mm x 10.5mm x 44.5mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/L022.jpg,P213-L022-ND,HHR70AAAB8L2X2,Panasonic - BSG,BATTERY PACK NIMH 4.8V AAA,0,0,"13.71000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","700mAh","Front to Back, 2 Rows x 2 Cells","Solder Tab","0.83"" L x 0.41"" W x 3.50"" H (21.0mm x 10.5mm x 89.0mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P643-L032-ND,LR20XWA/BL3X2,Panasonic - BSG,BATTERY PACK ALKALINE 9V D,0,0,"13.72000","0","1","LR20","Active","Alkaline Manganese Dioxide","No","D","6","9V","-","Front to Back, 2 Rows x 3 Cells","Solder Tab","2.69"" L x 1.35"" W x 7.26"" H (68.4mm x 34.2mm x 184.5mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F061.jpg,P643-F061-ND,LR20XWA/BF6,Panasonic - BSG,BATTERY PACK ALKALINE 9V D,0,0,"13.73000","0","1","LR20","Active","Alkaline Manganese Dioxide","No","D","6","9V","-","Side to Side, 1 Row x 6 Cells","Solder Tab","8.08"" L x 1.35"" W x 2.42"" H (205.2mm x 34.2mm x 61.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F022.jpg,P634-F022-ND,HHR-60AAAHF2X2,Panasonic - BSG,BATTERY PACK NIMH 4.8V AAA,0,0,"14.09000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","500mAh","Side to Side, 2 Rows x 2 Cells","Solder Tab","0.83"" L x 0.83"" W x 1.75"" H (21.0mm x 21.0mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L022.jpg,P634-L022-ND,HHR-60AAAHL2X2,Panasonic - BSG,BATTERY PACK NIMH 4.8V AAA,0,0,"14.13000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","500mAh","Front to Back, 2 Rows x 2 Cells","Solder Tab","0.83"" L x 0.41"" W x 3.50"" H (21.0mm x 10.5mm x 89.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F041.jpg,P634-F041-ND,HHR-60AAAHF4,Panasonic - BSG,BATTERY PACK NIMH 4.8V AAA,0,0,"14.14000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","500mAh","Side to Side, 1 Row x 4 Cells","Solder Tab","1.65"" L x 0.41"" W x 1.75"" H (42.0mm x 10.5mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210aa-b.pdf,//media.digikey.com/photos/Panasonic%20Photos/F031.jpg,P220-F031-ND,HHR-210AAC4BF3,Panasonic - BSG,BATTERY PACK NIMH 3.6V AA,0,0,"14.27000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","3","3.6V","2Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","1.71"" L x 0.57"" W x 1.99"" H (43.5mm x 14.5mm x 50.5mm)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P644-F091-ND,LR14XWA/BF9,Panasonic - BSG,BATTERY PACK ALKALINE 13.5V C,0,0,"14.29000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","9","13.5V","-","Side to Side, 1 Row x 9 Cells","Solder Tab","9.28"" L x 1.03"" W x 1.97"" H (235.8mm x 26.2mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr75aaab.pdf,//media.digikey.com/photos/Panasonic%20Photos/F022.jpg,P008-F022-ND,HHR-75AAA/BF2X2,Panasonic - BSG,BATTERY PACK NIMH 4.8V AAA,0,0,"14.51000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","700mAh","Side to Side, 2 Rows x 2 Cells","Solder Tab","0.83"" L x 0.83"" W x 1.75"" H (21.0mm x 21.0mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F021.jpg,P018-F021-ND,HHR-380AB27F2,Panasonic - BSG,BATTERY PACK NIMH 2.4V L-A,0,0,"14.55000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","2","2.4V","3.7Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.34"" L x 0.67"" W x 2.64"" H (34.0mm x 17.0mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr75aaab.pdf,//media.digikey.com/photos/Panasonic%20Photos/F041.jpg,P008-F041-ND,HHR-75AAA/BF4,Panasonic - BSG,BATTERY PACK NIMH 4.8V AAA,0,0,"14.56000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","700mAh","Side to Side, 1 Row x 4 Cells","Solder Tab","1.65"" L x 0.41"" W x 1.75"" H (42.0mm x 10.5mm x 44.5mm)"
