Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage - Primary","Voltage - Secondary (Full Load)","Current - Output (Max)","Primary Winding(s)","Secondary Winding(s)","Center Tap","Power - Max","Mounting Type","Termination Style","Size / Dimension","Height - Seated (Max)","Voltage - Isolation","Weight"
http://catalog.triadmagnetics.com/Asset/VPP24-1250.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2030.0VA%20TO61-1617.jpg,237-1078-ND,VPP24-1250,Triad Magnetics,XFRMR LAMINATED 30VA THRU HOLE,980,654,"15.09000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.68mm L x 55.55mm W","39.67mm","4000Vrms","1.2 lbs (544.3g)"
http://catalog.triadmagnetics.com/Asset/TCT40-02E07K.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-K.jpg,237-1242-ND,TCT40-02E07K,Triad Magnetics,XFRMR LAMINATED 40VA CHAS MOUNT,775,0,"15.78000","0","1","Class 2, TCT","Active","Laminated Core","240V","24V","1.67A","Single","Single","No","40VA","Chassis Mount","Wire Leads","92.46mm L x 56.67mm W","57.40mm","1500Vrms","1.5 lbs (680.4g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-30-%20SERIES.jpg,595-1033-ND,14A-30-36,Signal Transformer,XFRMR LAMINATED 30VA THRU HOLE,280,0,"15.93000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 1.64A, Series 820mA","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","39.70mm","4000Vrms","1.2 lbs (544.3g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-40-300.jpg,595-1329-ND,LP-24-500,Signal Transformer,XFRMR SEMI-TORO 12VA THRU HOLE,140,0,"16.11000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 1A, Series 500mA","Dual","Dual","No","12VA","Through Hole","PC Pin","63.50mm L x 50.80mm W","27.10mm","1500Vrms","0.688 lb (312.07g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-40-300.jpg,595-1339-ND,LP-34-340,Signal Transformer,XFRMR SEMI-TORO 12VA THRU HOLE,322,0,"16.17000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 17V, Series 34V","Parallel 680mA, Series 340mA","Dual","Dual","No","12VA","Through Hole","PC Pin","63.50mm L x 50.80mm W","27.10mm","1500Vrms","0.688 lb (312.07g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-30-%20SERIES.jpg,595-1022-ND,14A-30-24,Signal Transformer,XFRMR LAMINATED 30VA THRU HOLE,380,0,"16.68000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","39.70mm","4000Vrms","1.2 lbs (544.3g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-40-600.jpg,595-1330-ND,LP-24-1000,Signal Transformer,XFRMR SEMI-TORO 24VA THRU HOLE,347,0,"17.41000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 2A, Series 1A","Dual","Dual","No","24VA","Through Hole","PC Pin","72.90mm L x 57.20mm W","31.80mm","1500Vrms","0.938 lb (425.47g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-56-%20SERIES.jpg,595-1028-ND,14A-56-28,Signal Transformer,XFRMR LAMINATED 56VA THRU HOLE,567,0,"17.62000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 4A, Series 2A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.00mm","4000Vrms","1.7 lbs (771.1g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-56-%20SERIES.jpg,595-1023-ND,14A-56-24,Signal Transformer,XFRMR LAMINATED 56VA THRU HOLE,281,0,"17.62000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 4.66A, Series 2.33A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.00mm","4000Vrms","1.7 lbs (771.1g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL20-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL20-xx-130B.jpg,MT3128-ND,PL20-24-130B,Tamura,XFRMR LAMINATED 20VA THRU HOLE,1311,0,"17.81000","0","1","PL20-xx-130B","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 1.66A, Series 830mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.28mm","3500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL20-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL20-xx-130B.jpg,MT3122-ND,PL20-20-130B,Tamura,XFRMR LAMINATED 20VA THRU HOLE,447,0,"17.81000","0","1","PL20-xx-130B","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 2A, Series 1A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.28mm","3500Vrms","-"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/7000xK.jpg,1295-1036-ND,70001K,Talema Group LLC,XFRMR TOROIDAL 1.6VA THRU HOLE,1662,0,"18.16000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 9V, Series 18V","Parallel 178mA, Series 89mA","Dual","Dual","No","1.6VA","Through Hole","PC Pin","39.60mm L x 39.60mm W","18.50mm","4000Vrms","0.157 lb (71.21g)"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/7001xK.jpg,1295-1031-ND,70010K,Talema Group LLC,XFRMR TOROIDAL 3.2VA THRU HOLE,379,0,"18.45000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 458mA, Series 229mA","Dual","Dual","No","3.2VA","Through Hole","PC Pin","44.70mm L x 44.70mm W","19.50mm","4000Vrms","0.197 lb (89.36g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL30-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL30-xx-130B.jpg,MT3135-ND,PL30-28-130B,Tamura,XFRMR LAMINATED 30VA THRU HOLE,196,0,"18.77000","0","1","PL30-xx-130B","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 2.12A, Series 1.06A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.60mm W","41.00mm","3500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL30-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL30-xx-130B.jpg,MT3129-ND,PL30-24-130B,Tamura,XFRMR LAMINATED 30VA THRU HOLE,1045,0,"18.79000","0","1","PL30-xx-130B","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.60mm W","41.00mm","3500Vrms","-"
http://catalog.triadmagnetics.com/Asset/VPP24-2330.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2056.0VA%20TO61-1617.jpg,237-1092-ND,VPP24-2330,Triad Magnetics,XFRMR LAMINATED 56VA THRU HOLE,3143,2372,"20.26000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 4.66A, Series 2.33A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.02mm","4000Vrms","1.7 lbs (771.1g)"
http://catalog.triadmagnetics.com/Asset/VPP36-1560.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2056.0VA%20TO61-1617.jpg,237-1095-ND,VPP36-1560,Triad Magnetics,XFRMR LAMINATED 56VA THRU HOLE,859,320,"20.26000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 3.12A, Series 1.56A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.02mm","4000Vrms","1.7 lbs (771.1g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1093-ND,DP-241-8-24,Signal Transformer,XFRMR LAMINATED 100VA CHAS MOUNT,311,0,"22.90000","0","1","Two-4-One™","Active","Laminated Core","115V, 230V","24V","4A","Dual","Single","Yes","100VA","Chassis Mount","Solder, Quick Connect","102.40mm L x 58.50mm W","67.70mm","2500Vrms","2.8 lbs (1.3kg)"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/70xxxK.jpg,1295-1024-ND,70060K,Talema Group LLC,XFRMR TOROIDAL 25VA THRU HOLE,356,0,"23.18000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 3.57A, Series 1.785A","Dual","Dual","No","25VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","37.50mm","4000Vrms","0.856 lb (388.28g)"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/70xxxK.jpg,1295-1023-ND,70063K,Talema Group LLC,XFRMR TOROIDAL 25VA THRU HOLE,588,0,"23.28000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 1.664A, Series 832mA","Dual","Dual","No","25VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","37.50mm","4000Vrms","0.856 lb (388.28g)"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/7007xK.jpg,1295-1078-ND,70073K,Talema Group LLC,XFRMR TOROIDAL 35VA THRU HOLE,540,0,"24.87000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 2.332A, Series 1.166A","Dual","Dual","No","35VA","Through Hole","PC Pin","72.00mm L x 72.00mm W","37.50mm","4000Vrms","1 lb (453.59g)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=4000-08J41K999&DocType=Customer+Drawing&DocLang=English,-,PB2192-ND,4000-08J41K999,TE Connectivity Potter & Brumfield Relays,XFRMR LAMINATED 75VA CHAS MOUNT,1799,0,"28.07000","0","1","4000, Products Unlimited","Active","Laminated Core","120V, 208V, 240V, 480V","24V","-","Single","Single","No","75VA","Chassis Mount","Wire Leads","101.60mm L x 63.50mm W","-","-","-"
http://catalog.triadmagnetics.com/Asset/VPT30-1670.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/vpt30-5330.JPG,237-1333-ND,VPT30-1670,Triad Magnetics,XFRMR TOROIDAL 50VA CHAS MOUNT,271,78,"28.24000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 3.34A, Series 1.67A","Dual","Dual","No","50VA","Chassis Mount","Wire Leads","80.00mm Dia x 33.00mm W","-","4000Vrms","1.4 lbs (635g)"
http://catalog.triadmagnetics.com/Asset/VPT230-220.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT230-220.JPG,237-1331-ND,VPT230-220,Triad Magnetics,XFRMR TOROIDAL 50VA CHAS MOUNT,214,176,"28.24000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 115V, Series 230V","Parallel 440mA, Series 220mA","Dual","Dual","No","50VA","Chassis Mount","Wire Leads","80.00mm Dia x 33.00mm W","-","4000Vrms","1.4 lbs (635g)"
https://belfuse.com/resources/A41.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20B%20TO63-1812.jpg,595-1286-ND,A41-130-20,Signal Transformer,XFRMR LAMINATED 130VA CHAS MOUNT,160,0,"31.33000","0","1","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 13A, Series 6.5A","Dual","Dual","No","130VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 76.20mm W","85.70mm","4000Vrms","4.1 lbs (1.9kg)"
https://belfuse.com/resources/A41.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20B%20TO63-1812.jpg,595-1291-ND,A41-130-24,Signal Transformer,XFRMR LAMINATED 130VA CHAS MOUNT,110,0,"31.33000","0","1","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 10.8A, Series 5.4A","Dual","Dual","No","130VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 76.20mm W","85.70mm","4000Vrms","4.1 lbs (1.9kg)"
https://belfuse.com/resources/A41.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20B%20TO63-1812.jpg,595-1296-ND,A41-130-28,Signal Transformer,XFRMR LAMINATED 130VA CHAS MOUNT,107,0,"31.33000","0","1","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 9.2A, Series 4.6A","Dual","Dual","No","130VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 76.20mm W","85.70mm","4000Vrms","4.1 lbs (1.9kg)"
https://belfuse.com/resources/A41.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20B%20TO63-1812.jpg,595-1292-ND,A41-175-24,Signal Transformer,XFRMR LAMINATED 175VA CHAS MOUNT,377,0,"37.54000","0","1","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 14.6A, Series 7.3A","Dual","Dual","No","175VA","Chassis Mount","Solder, Quick Connect","79.40mm L x 79.70mm W","95.30mm","4000Vrms","5.5 lbs (2.5kg)"
http://catalog.triadmagnetics.com/Asset/VPT48-3300.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT48-3300.jpg,237-1349-ND,VPT48-3300,Triad Magnetics,XFRMR TOROIDAL 160VA CHAS MOUNT,738,464,"45.06000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 24V, Series 48V","Parallel 6.66A, Series 3.33A","Dual","Dual","No","160VA","Chassis Mount","Wire Leads","103.00mm Dia x 48.00mm W","-","4000Vrms","3.6 lbs (1.6kg)"
http://catalog.triadmagnetics.com/Asset/VPT48-10400.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT48-1040.jpg,237-1358-ND,VPT48-10400,Triad Magnetics,XFRMR TOROIDAL 500VA CHAS MOUNT,133,90,"92.96000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 24V, Series 48V","Parallel 20.8A, Series 10.4A","Dual","Dual","No","500VA","Chassis Mount","Wire Leads","140.00mm Dia x 60.00mm W","-","4000Vrms","9.3 lbs (4.2kg)"
http://catalog.triadmagnetics.com/Asset/VPT230-2170.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT230-2170.jpg,237-1357-ND,VPT230-2170,Triad Magnetics,XFRMR TOROIDAL 500VA CHAS MOUNT,116,245,"92.96000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 115V, Series 230V","Parallel 4.34A, Series 2.17A","Dual","Dual","No","500VA","Chassis Mount","Wire Leads","140.00mm Dia x 60.00mm W","-","4000Vrms","9.3 lbs (4.2kg)"
http://catalog.triadmagnetics.com/Asset/VPT100-25000.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT100-25000.jpg,237-1625-ND,VPT100-25000,Triad Magnetics,XFRMR TOROIDAL 2500VA CHAS MOUNT,26,66,"280.27000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 50V, Series 100V","Parallel 50A, Series 25A","Dual","Dual","No","2500VA","Chassis Mount","Wire Leads","208.00mm Dia x 112.00mm W","-","4000Vrms","43 lbs (19.5kg)"
http://catalog.triadmagnetics.com/Asset/F10-110-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B%2033.32mm.JPG,237-1557-ND,F10-110-C2,Triad Magnetics,XFRMR LAMINATED 1.1VA THRU HOLE,8745,3800,"4.80000","0","1","Split Pack™, Class 2/3, F","Active","Laminated Core","115V","Parallel 5V, Series 10V","Parallel 220mA, Series 110mA","Single","Dual","No","1.1VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","23.80mm","4200Vrms","0.17 lb (77.11g)"
http://catalog.triadmagnetics.com/Asset/FS16-070-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B.JPG,237-1576-ND,FS16-070-C2,Triad Magnetics,XFRMR LAMINATED 1.1VA THRU HOLE,898,1800,"4.92000","0","1","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 140mA, Series 70mA","Dual","Dual","No","1.1VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","23.80mm","4200Vrms","0.17 lb (77.11g)"
http://catalog.triadmagnetics.com/Asset/FS10-110-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FS10-110-C2-B.jpg,237-1578-ND,FS10-110-C2,Triad Magnetics,XFRMR LAMINATED 1.1VA THRU HOLE,808,0,"4.92000","0","1","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 5V, Series 10V","Parallel 220mA, Series 110mA","Dual","Dual","No","1.1VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","23.80mm","4200Vrms","0.17 lb (77.11g)"
http://catalog.triadmagnetics.com/Asset/FS24-045-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B.JPG,237-1574-ND,FS24-045-C2,Triad Magnetics,XFRMR LAMINATED 1.1VA THRU HOLE,175,511,"4.92000","0","1","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 90mA, Series 45mA","Dual","Dual","No","1.1VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","23.80mm","4200Vrms","0.17 lb (77.11g)"
http://catalog.triadmagnetics.com/Asset/F12-200-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B%2033.32mm.JPG,237-1567-ND,F12-200-C2,Triad Magnetics,XFRMR LAMINATED 2.4VA THRU HOLE,417,0,"5.07000","0","1","Split Pack™, Class 2/3, F","Active","Laminated Core","115V","Parallel 6.3V, Series 12.6V","Parallel 400mA, Series 200mA","Single","Dual","No","2.5VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","30.15mm","2500Vrms","0.25 lb (113.4g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FS-2XX.pdf,//media.digikey.com/photos/Tamura%20Photos/3FS-216.JPG,MT2209-ND,3FS-216,Tamura,XFRMR LAMINATED 1.1VA THRU HOLE,958,0,"5.45000","0","1","3FS-2xx","Active","Laminated Core","115V","Parallel 8V, Series 16V","Parallel 140mA, Series 70mA","Single","Dual","No","1.1VA","Through Hole","PC Pin","35.56mm L x 31.00mm W","25.40mm","2500Vrms","-"
http://catalog.triadmagnetics.com/Asset/FS12-200-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B.JPG,237-1542-ND,FS12-200-C2,Triad Magnetics,XFRMR LAMINATED 2.4VA THRU HOLE,3596,0,"5.51000","0","1","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 400mA, Series 200mA","Dual","Dual","No","2.4VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","30.15mm","4200Vrms","0.25 lb (113.4g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FS-3XX.pdf,//media.digikey.com/photos/Tamura%20Photos/3FS-310.jpg,MT2202-ND,3FS-310,Tamura,XFRMR LAMINATED 2.4VA THRU HOLE,2770,0,"6.10000","0","1","3FS-3xx","Active","Laminated Core","115V","Parallel 5V, Series 10V","Parallel 500mA, Series 250mA","Single","Dual","No","2.4VA","Through Hole","PC Pin","35.56mm L x 31.00mm W","32.10mm","2500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FS-3XX.pdf,//media.digikey.com/photos/Tamura%20Photos/3FS-310.jpg,MT2206-ND,3FS-312,Tamura,XFRMR LAMINATED 2.4VA THRU HOLE,1130,0,"6.10000","0","1","3FS-3xx","Active","Laminated Core","115V","Parallel 6.3V, Series 12.6V","Parallel 400mA, Series 200mA","Single","Dual","No","2.4VA","Through Hole","PC Pin","35.56mm L x 31.00mm W","32.10mm","2500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FD-3XX.pdf,//media.digikey.com/photos/Tamura%20Photos/3FD-324.jpg,MT2118-ND,3FD-328,Tamura,XFRMR LAMINATED 2.4VA THRU HOLE,1802,0,"6.45000","0","1","3FD-3xx","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 170mA, Series 85mA","Dual","Dual","No","2.4VA","Through Hole","PC Pin","35.56mm L x 31.00mm W","32.10mm","2500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FD-3XX.pdf,//media.digikey.com/photos/Tamura%20Photos/3FD-310.jpg,MT2097-ND,3FD-310,Tamura,XFRMR LAMINATED 2.4VA THRU HOLE,1165,0,"6.45000","0","1","3FD-3xx","Active","Laminated Core","115V, 230V","Parallel 5V, Series 10V","Parallel 500mA, Series 250mA","Dual","Dual","No","2.4VA","Through Hole","PC Pin","35.56mm L x 31.00mm W","32.10mm","2500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FD-3XX.pdf,//media.digikey.com/photos/Tamura%20Photos/3FD-324.jpg,MT2114-ND,3FD-324,Tamura,XFRMR LAMINATED 2.4VA THRU HOLE,429,0,"6.45000","0","1","3FD-3xx","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 200mA, Series 100mA","Dual","Dual","No","2.4VA","Through Hole","PC Pin","35.56mm L x 31.00mm W","32.10mm","2500Vrms","-"
http://catalog.triadmagnetics.com/Asset/VPP16-150.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%202.50VA%20TO61-1617.jpg,237-1062-ND,VPP16-150,Triad Magnetics,XFRMR LAMINATED 2.5VA THRU HOLE,6932,6106,"7.43000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 300mA, Series 150mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","41.28mm L x 33.32mm W","28.58mm","4000Vrms","0.25 lb (113.4g)"
http://catalog.triadmagnetics.com/Asset/VPP20-120.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%202.50VA%20TO61-1617.jpg,237-1063-ND,VPP20-120,Triad Magnetics,XFRMR LAMINATED 2.5VA THRU HOLE,2494,280,"7.43000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 240mA, Series 120mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","41.28mm L x 33.32mm W","28.58mm","4000Vrms","0.25 lb (113.4g)"
http://catalog.triadmagnetics.com/Asset/VPP24-100.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%202.50VA%20TO61-1617.jpg,237-1064-ND,VPP24-100,Triad Magnetics,XFRMR LAMINATED 2.5VA THRU HOLE,1226,400,"7.43000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 200mA, Series 100mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","41.28mm L x 33.32mm W","28.58mm","4000Vrms","0.25 lb (113.4g)"
