Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transformer Type","Inductance","ET (Volt-Time)","Turns Ratio - Primary:Secondary","Mounting Type","Size / Dimension","Height - Seated (Max)","Operating Temperature"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011.jpg,732-2460-2-ND,749010013,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 SMD,15000,0,"1.68751","0","750","Tape & Reel (TR)","WE-LAN","Active","LAN 10/100 Base-T","350µH","-","1:1","Surface Mount","0.510"" L x 0.280"" W (12.95mm x 7.11mm)","0.210"" (5.33mm)","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011.jpg,732-2460-1-ND,749010013,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 SMD,15485,0,"2.14000","0","1","Cut Tape (CT)","WE-LAN","Active","LAN 10/100 Base-T","350µH","-","1:1","Surface Mount","0.510"" L x 0.280"" W (12.95mm x 7.11mm)","0.210"" (5.33mm)","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011.jpg,732-2460-6-ND,749010013,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 SMD,15485,0,"Digi-Reel","0","1","Digi-Reel®","WE-LAN","Active","LAN 10/100 Base-T","350µH","-","1:1","Surface Mount","0.510"" L x 0.280"" W (12.95mm x 7.11mm)","0.210"" (5.33mm)","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA0184NLT.jpg,553-1524-2-ND,PA0184NLT,Pulse Electronics Power,PULSE XFMR 1:1 1.2MH,7200,0,"1.76550","0","400","Tape & Reel (TR)","-","Active","-","1.2mH","27.2VµS","1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA0184NLT.jpg,553-1524-1-ND,PA0184NLT,Pulse Electronics Power,PULSE XFMR 1:1 1.2MH,7515,0,"3.41000","0","1","Cut Tape (CT)","-","Active","-","1.2mH","27.2VµS","1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA0184NLT.jpg,553-1524-6-ND,PA0184NLT,Pulse Electronics Power,PULSE XFMR 1:1 1.2MH,7515,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","1.2mH","27.2VµS","1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/P0544NL.jpg,553-1769-2-ND,P0544NLT,Pulse Electronics Power,PULSE XFMR 1:1:1 3.3MH,6400,0,"1.78200","0","400","Tape & Reel (TR)","-","Active","-","3.3mH","45.1VµS","1:1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/P0544NL.jpg,553-1769-1-ND,P0544NLT,Pulse Electronics Power,PULSE XFMR 1:1:1 3.3MH,7116,0,"3.16000","0","1","Cut Tape (CT)","-","Active","-","3.3mH","45.1VµS","1:1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/P0544NL.jpg,553-1769-6-ND,P0544NLT,Pulse Electronics Power,PULSE XFMR 1:1:1 3.3MH,7116,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","3.3mH","45.1VµS","1:1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
https://katalog.we-online.de/pbs/datasheet/749013011.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011.jpg,732-2459-2-ND,749013011,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 POE SMD,3450,0,"1.84802","0","575","Tape & Reel (TR)","WE-LAN","Active","LAN 10/100 Base-T, Power over Ethernet (PoE)","350µH","-","1:1","Surface Mount","0.510"" L x 0.280"" W (12.95mm x 7.11mm)","0.210"" (5.33mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/749013011.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011.jpg,732-2459-1-ND,749013011,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 POE SMD,3511,0,"2.30000","0","1","Cut Tape (CT)","WE-LAN","Active","LAN 10/100 Base-T, Power over Ethernet (PoE)","350µH","-","1:1","Surface Mount","0.510"" L x 0.280"" W (12.95mm x 7.11mm)","0.210"" (5.33mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/749013011.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011.jpg,732-2459-6-ND,749013011,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 POE SMD,3511,0,"Digi-Reel","0","1","Digi-Reel®","WE-LAN","Active","LAN 10/100 Base-T, Power over Ethernet (PoE)","350µH","-","1:1","Surface Mount","0.510"" L x 0.280"" W (12.95mm x 7.11mm)","0.210"" (5.33mm)","-40°C ~ 85°C"
https://www.tdk-electronics.tdk.com/inf/85/ds/B78416A2232A003.pdf,//media.digikey.com/photos/Epcos%20Photos/MFG_B78416A2232A003.jpg,495-6812-2-ND,B78416A2232A003,EPCOS (TDK),SMT TRANSFORMER FOR ULTRASONIC S,900,0,"1.85920","0","900","Tape & Reel (TR)","B78416","Active","-","3mH","-","-","Surface Mount","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","0.280"" (7.10mm)","-"
https://www.tdk-electronics.tdk.com/inf/85/ds/B78416A2232A003.pdf,//media.digikey.com/photos/Epcos%20Photos/MFG_B78416A2232A003.jpg,495-6812-1-ND,B78416A2232A003,EPCOS (TDK),SMT TRANSFORMER FOR ULTRASONIC S,1071,0,"3.71000","0","1","Cut Tape (CT)","B78416","Active","-","3mH","-","-","Surface Mount","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","0.280"" (7.10mm)","-"
https://www.tdk-electronics.tdk.com/inf/85/ds/B78416A2232A003.pdf,//media.digikey.com/photos/Epcos%20Photos/MFG_B78416A2232A003.jpg,495-6812-6-ND,B78416A2232A003,EPCOS (TDK),SMT TRANSFORMER FOR ULTRASONIC S,1071,0,"Digi-Reel","0","1","Digi-Reel®","B78416","Active","-","3mH","-","-","Surface Mount","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","0.280"" (7.10mm)","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_55.pdf,//media.digikey.com/photos/Pulse%20Photos/EP13-SERIES.jpg,553-1984-2-ND,PA1138NLT,Pulse Electronics Power,XFRMR 12V 13.5W 127UH POE EP13,8550,0,"2.04000","0","150","Tape & Reel (TR)","EP13","Active","Isolation and Data Interface (Encapsulated)","127µH","-","1:0.292:0.208","Surface Mount","0.551"" L x 0.695"" W (14.00mm x 17.65mm)","0.500"" (12.70mm)","-40°C ~ 125°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_55.pdf,//media.digikey.com/photos/Pulse%20Photos/EP13-SERIES.jpg,553-1984-1-ND,PA1138NLT,Pulse Electronics Power,XFRMR 12V 13.5W 127UH POE EP13,8557,0,"3.83000","0","1","Cut Tape (CT)","EP13","Active","Isolation and Data Interface (Encapsulated)","127µH","-","1:0.292:0.208","Surface Mount","0.551"" L x 0.695"" W (14.00mm x 17.65mm)","0.500"" (12.70mm)","-40°C ~ 125°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_55.pdf,//media.digikey.com/photos/Pulse%20Photos/EP13-SERIES.jpg,553-1984-6-ND,PA1138NLT,Pulse Electronics Power,XFRMR 12V 13.5W 127UH POE EP13,8557,0,"Digi-Reel","0","1","Digi-Reel®","EP13","Active","Isolation and Data Interface (Encapsulated)","127µH","-","1:0.292:0.208","Surface Mount","0.551"" L x 0.695"" W (14.00mm x 17.65mm)","0.500"" (12.70mm)","-40°C ~ 125°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_55.pdf,//media.digikey.com/photos/Pulse%20Photos/EP13-SERIES.jpg,553-1983-2-ND,PA1137NLT,Pulse Electronics Power,XFRMR 5V 13.5W 127UH POE EP13,5700,0,"2.04000","0","150","Tape & Reel (TR)","EP13","Active","Isolation and Data Interface (Encapsulated)","127µH","-","1:0.125:0.208","Surface Mount","0.551"" L x 0.695"" W (14.00mm x 17.65mm)","0.500"" (12.70mm)","-40°C ~ 125°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_55.pdf,//media.digikey.com/photos/Pulse%20Photos/EP13-SERIES.jpg,553-1983-1-ND,PA1137NLT,Pulse Electronics Power,XFRMR 5V 13.5W 127UH POE EP13,5883,0,"3.83000","0","1","Cut Tape (CT)","EP13","Active","Isolation and Data Interface (Encapsulated)","127µH","-","1:0.125:0.208","Surface Mount","0.551"" L x 0.695"" W (14.00mm x 17.65mm)","0.500"" (12.70mm)","-40°C ~ 125°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_55.pdf,//media.digikey.com/photos/Pulse%20Photos/EP13-SERIES.jpg,553-1983-6-ND,PA1137NLT,Pulse Electronics Power,XFRMR 5V 13.5W 127UH POE EP13,5883,0,"Digi-Reel","0","1","Digi-Reel®","EP13","Active","Isolation and Data Interface (Encapsulated)","127µH","-","1:0.125:0.208","Surface Mount","0.551"" L x 0.695"" W (14.00mm x 17.65mm)","0.500"" (12.70mm)","-40°C ~ 125°C"
http://productfinder.pulseeng.com/products/datasheets/P675.pdf,-,553-3822-2-ND,PA2649NLT,Pulse Electronics Power,PULSE XFMR 100.5UH,1350,0,"2.05360","0","150","Tape & Reel (TR)","-","Active","-","100.5µH","-","-","Surface Mount","0.551"" L x 0.516"" W (14.00mm x 13.11mm)","0.485"" (12.32mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/P675.pdf,-,553-3822-1-ND,PA2649NLT,Pulse Electronics Power,PULSE XFMR 100.5UH,1459,0,"3.85000","0","1","Cut Tape (CT)","-","Active","-","100.5µH","-","-","Surface Mount","0.551"" L x 0.516"" W (14.00mm x 13.11mm)","0.485"" (12.32mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/P675.pdf,-,553-3822-6-ND,PA2649NLT,Pulse Electronics Power,PULSE XFMR 100.5UH,1459,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","100.5µH","-","-","Surface Mount","0.551"" L x 0.516"" W (14.00mm x 13.11mm)","0.485"" (12.32mm)","-40°C ~ 130°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5999-M8-F.pdf,//media.digikey.com/Photos/Bel%20Photos/S558-5999-P3-F.jpg,507-1470-2-ND,S558-5999-M8-F,Bel Fuse Inc.,MODULE XFRMR LAN GIGABIT 24P SMD,5700,0,"2.06250","0","380","Tape & Reel (TR)","-","Active","LAN","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.690"" L x 0.480"" W (17.53mm x 12.20mm)","0.230"" (5.84mm)","0°C ~ 70°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5999-M8-F.pdf,//media.digikey.com/Photos/Bel%20Photos/S558-5999-P3-F.jpg,507-1470-1-ND,S558-5999-M8-F,Bel Fuse Inc.,MODULE XFRMR LAN GIGABIT 24P SMD,6103,0,"3.99000","0","1","Cut Tape (CT)","-","Active","LAN","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.690"" L x 0.480"" W (17.53mm x 12.20mm)","0.230"" (5.84mm)","0°C ~ 70°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5999-M8-F.pdf,//media.digikey.com/Photos/Bel%20Photos/S558-5999-P3-F.jpg,507-1470-6-ND,S558-5999-M8-F,Bel Fuse Inc.,MODULE XFRMR LAN GIGABIT 24P SMD,6103,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.690"" L x 0.480"" W (17.53mm x 12.20mm)","0.230"" (5.84mm)","0°C ~ 70°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_55.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1134NLT.JPG,553-1982-2-ND,PA1134NLT,Pulse Electronics Power,XFRMR 5V 7W 253UH POE EP10 SMD,2200,0,"2.08930","0","200","Tape & Reel (TR)","EP10","Active","Isolation and Data Interface (Encapsulated)","253µH","-","1:0.125:0.208","Surface Mount","0.515"" L x 0.600"" W (13.08mm x 15.24mm)","0.451"" (11.45mm)","-40°C ~ 125°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_55.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1134NLT.JPG,553-1982-1-ND,PA1134NLT,Pulse Electronics Power,XFRMR 5V 7W 253UH POE EP10 SMD,2297,0,"3.92000","0","1","Cut Tape (CT)","EP10","Active","Isolation and Data Interface (Encapsulated)","253µH","-","1:0.125:0.208","Surface Mount","0.515"" L x 0.600"" W (13.08mm x 15.24mm)","0.451"" (11.45mm)","-40°C ~ 125°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_55.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1134NLT.JPG,553-1982-6-ND,PA1134NLT,Pulse Electronics Power,XFRMR 5V 7W 253UH POE EP10 SMD,2297,0,"Digi-Reel","0","1","Digi-Reel®","EP10","Active","Isolation and Data Interface (Encapsulated)","253µH","-","1:0.125:0.208","Surface Mount","0.515"" L x 0.600"" W (13.08mm x 15.24mm)","0.451"" (11.45mm)","-40°C ~ 125°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5500-68.pdf,//media.digikey.com/Photos/Bel%20Photos/S558-5500-68.JPG,507-1956-2-ND,S558-5500-68,Bel Fuse Inc.,XFRMR MODULE LAN 10/100BT SMD,7680,0,"2.22750","0","380","Tape & Reel (TR)","-","Active","LAN 10/100 Base-T","350µH","-","1:1 Transmitter, 1:1 Receiver","Surface Mount","0.690"" L x 0.480"" W (17.53mm x 12.20mm)","0.230"" (5.84mm)","-40°C ~ 85°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5500-68.pdf,//media.digikey.com/Photos/Bel%20Photos/S558-5500-68.JPG,507-1956-1-ND,S558-5500-68,Bel Fuse Inc.,XFRMR MODULE LAN 10/100BT SMD,7824,0,"4.31000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","Surface Mount","0.690"" L x 0.480"" W (17.53mm x 12.20mm)","0.230"" (5.84mm)","-40°C ~ 85°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5500-68.pdf,//media.digikey.com/Photos/Bel%20Photos/S558-5500-68.JPG,507-1956-6-ND,S558-5500-68,Bel Fuse Inc.,XFRMR MODULE LAN 10/100BT SMD,7824,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","Surface Mount","0.690"" L x 0.480"" W (17.53mm x 12.20mm)","0.230"" (5.84mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/749013011A.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011A.JPG,732-7063-2-ND,749013011A,Wurth Electronics Inc.,TRANS WE-LAN 10/100 POE SMD,600,0,"2.29602","0","600","Tape & Reel (TR)","WE-LAN","Active","LAN 10/100 Base-T, Power over Ethernet (PoE)","350µH","-","1:1","Surface Mount","0.500"" L x 0.346"" W (12.70mm x 8.80mm)","0.250"" (6.35mm)","-40°C ~ 105°C"
https://katalog.we-online.de/pbs/datasheet/749013011A.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011A.JPG,732-7063-1-ND,749013011A,Wurth Electronics Inc.,TRANS WE-LAN 10/100 POE SMD,1114,0,"3.69000","0","1","Cut Tape (CT)","WE-LAN","Active","LAN 10/100 Base-T, Power over Ethernet (PoE)","350µH","-","1:1","Surface Mount","0.500"" L x 0.346"" W (12.70mm x 8.80mm)","0.250"" (6.35mm)","-40°C ~ 105°C"
https://katalog.we-online.de/pbs/datasheet/749013011A.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011A.JPG,732-7063-6-ND,749013011A,Wurth Electronics Inc.,TRANS WE-LAN 10/100 POE SMD,1114,0,"Digi-Reel","0","1","Digi-Reel®","WE-LAN","Active","LAN 10/100 Base-T, Power over Ethernet (PoE)","350µH","-","1:1","Surface Mount","0.500"" L x 0.346"" W (12.70mm x 8.80mm)","0.250"" (6.35mm)","-40°C ~ 105°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-68386NL.jpg,553-1561-5-ND,PE-68386NL,Pulse Electronics Power,PULSE XFMR 1:1 785UH,4617,0,"2.34000","0","1","Tube","-","Active","-","785µH","9.7VµS","1:1","Surface Mount","0.340"" L x 0.265"" W (8.64mm x 6.73mm)","0.098"" (2.49mm)","-40°C ~ 130°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1260FNL/doc_part/HX1260FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX1260FNLT.JPG,553-2210-2-ND,HX1260FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,3000,0,"2.49600","0","600","Tape & Reel (TR)","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.358"" W (12.70mm x 9.09mm)","0.236"" (5.99mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1260FNL/doc_part/HX1260FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX1260FNLT.JPG,553-2210-1-ND,HX1260FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,3998,0,"4.98000","0","1","Cut Tape (CT)","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.358"" W (12.70mm x 9.09mm)","0.236"" (5.99mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1260FNL/doc_part/HX1260FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX1260FNLT.JPG,553-2210-6-ND,HX1260FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,3998,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.358"" W (12.70mm x 9.09mm)","0.236"" (5.99mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H1260NL/doc_part/H1260NL.pdf,"//media.digikey.com/photos/Pulse%20Photos/H1199,%20HX1188,%20HX1188NL,%20HX1198,%20HX1198NL,%20H1260,H1260NL.jpg",553-2062-2-ND,H1260NLT,Pulse Electronics Network,XFRMR MODULE 1PORT 1:1 10/100,1200,0,"2.49600","0","600","Tape & Reel (TR)","-","Active","LAN 10G Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.235"" (5.97mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H1260NL/doc_part/H1260NL.pdf,"//media.digikey.com/photos/Pulse%20Photos/H1199,%20HX1188,%20HX1188NL,%20HX1198,%20HX1198NL,%20H1260,H1260NL.jpg",553-2062-1-ND,H1260NLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,1434,0,"4.98000","0","1","Cut Tape (CT)","-","Active","LAN 10G Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.235"" (5.97mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H1260NL/doc_part/H1260NL.pdf,"//media.digikey.com/photos/Pulse%20Photos/H1199,%20HX1188,%20HX1188NL,%20HX1198,%20HX1198NL,%20H1260,H1260NL.jpg",553-2062-6-ND,H1260NLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,1434,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10G Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.235"" (5.97mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1260NL/doc_part/HX1260NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX1260NL.jpg,553-2145-2-ND,HX1260NLT,Pulse Electronics Network,XFRMR MODULE 1PORT 1:1 10/100,600,4800,"2.49600","0","600","Tape & Reel (TR)","Star Magnetics™","Active","LAN 10/100 Base-T","350µH, 400µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.235"" (5.97mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1260NL/doc_part/HX1260NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX1260NL.jpg,553-2145-1-ND,HX1260NLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,1119,4800,"4.98000","0","1","Cut Tape (CT)","-","Active","LAN 10/100 Base-T","350µH, 400µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.235"" (5.97mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1260NL/doc_part/HX1260NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX1260NL.jpg,553-2145-6-ND,HX1260NLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,1119,4800,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100 Base-T","350µH, 400µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.235"" (5.97mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/7490100111A.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7490100111A.jpg,732-5711-2-ND,7490100111A,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 SMD,9600,0,"2.52000","0","600","Tape & Reel (TR)","WE-LAN","Active","LAN 10/100 Base-T","350µH","-","1:1","Surface Mount","0.500"" L x 0.346"" W (12.70mm x 8.80mm)","0.250"" (6.35mm)","-40°C ~ 105°C"
https://katalog.we-online.de/pbs/datasheet/7490100111A.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7490100111A.jpg,732-5711-1-ND,7490100111A,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 SMD,9961,0,"3.74000","0","1","Cut Tape (CT)","WE-LAN","Active","LAN 10/100 Base-T","350µH","-","1:1","Surface Mount","0.500"" L x 0.346"" W (12.70mm x 8.80mm)","0.250"" (6.35mm)","-40°C ~ 105°C"
https://katalog.we-online.de/pbs/datasheet/7490100111A.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7490100111A.jpg,732-5711-6-ND,7490100111A,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 SMD,9961,0,"Digi-Reel","0","1","Digi-Reel®","WE-LAN","Active","LAN 10/100 Base-T","350µH","-","1:1","Surface Mount","0.500"" L x 0.346"" W (12.70mm x 8.80mm)","0.250"" (6.35mm)","-40°C ~ 105°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX2326NL-01/doc_part/HX2326NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H0019NL.JPG,553-3794-2-ND,HX2326NLT,Pulse Electronics Network,MODULE 10/100B-T POE SMD,7800,0,"2.52800","0","600","Tape & Reel (TR)","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.245"" (6.22mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX2326NL-01/doc_part/HX2326NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H0019NL.JPG,553-3794-1-ND,HX2326NLT,Pulse Electronics Network,MODULE 10/100B-T POE SMD,8411,0,"5.04000","0","1","Cut Tape (CT)","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.245"" (6.22mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX2326NL-01/doc_part/HX2326NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H0019NL.JPG,553-3794-6-ND,HX2326NLT,Pulse Electronics Network,MODULE 10/100B-T POE SMD,8411,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.245"" (6.22mm)","-40°C ~ 85°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5999-AB-F.pdf,//media.digikey.com/photos/Bel%20Photos/S558-5999-AB-F.JPG,507-1573-2-ND,S558-5999-AB-F,Bel Fuse Inc.,XFRMR MOD LAN GIGABIT EXTEMP 24P,640,0,"2.55750","0","320","Tape & Reel (TR)","-","Active","LAN","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.522"" L x 0.600"" W (13.26mm x 15.24mm)","0.250"" (6.35mm)","-40°C ~ 85°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5999-AB-F.pdf,//media.digikey.com/photos/Bel%20Photos/S558-5999-AB-F.JPG,507-1573-1-ND,S558-5999-AB-F,Bel Fuse Inc.,XFRMR MOD LAN GIGABIT EXTEMP 24P,91,0,"4.94000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","LAN","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.522"" L x 0.600"" W (13.26mm x 15.24mm)","0.250"" (6.35mm)","-40°C ~ 85°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5999-AB-F.pdf,//media.digikey.com/photos/Bel%20Photos/S558-5999-AB-F.JPG,507-1573-6-ND,S558-5999-AB-F,Bel Fuse Inc.,XFRMR MOD LAN GIGABIT EXTEMP 24P,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","LAN","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.522"" L x 0.600"" W (13.26mm x 15.24mm)","0.250"" (6.35mm)","-40°C ~ 85°C"
