Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
https://versalogic.com/Products/PDF/DS-Lion%20EPMe-42.pdf,//media.digikey.com/photos/VersaLogic%20Photos/MFG_VL-EPME.JPG,1241-1421-ND,VL-EPME-42ECP-16,VersaLogic Corporation,SINGLE BOARD COMPUTER,11,0,"2588.01000","0","1","Lion","Active","Intel Core i7","3.9GHz","2","13.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","16GB/16GB","SATA, mSATA, MicroSD","Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-Blackbird.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPU-4562-ECP-16.jpg,1241-1367-ND,VL-EPU-4562-ECP-16,VersaLogic Corporation,EMBEDDED PROCESSING UNIT,24,0,"2718.01000","0","1","Blackbird","Active","Intel Core i7","2.8GHz","4","21.6W","Heat plate","3.74"" x 4.92"" (95mm x 125mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA, microSD","LVDS, Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","24","8:4","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-Blackbird.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-4562-ECP-32.JPG,1241-1365-ND,VL-EPU-4562-ECP-32,VersaLogic Corporation,EMBEDDED PROCESSING UNIT,19,0,"2829.01000","0","1","Blackbird","Active","Intel Core i7","2.8GHz","4","22.2W","Heat plate","3.74"" x 4.92"" (95mm x 125mm)","-","-","32GB/32GB","SATA, Mini PCIe/mSATA, microSD","LVDS, Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","24","8:4","Yes","-40°C ~ 85°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOWT1D512E008G00CH-ND,SRMX6SOWT1D512E008G00CH,SolidRun LTD,SBC GATE CARRIER WIFI/BT SOLO,9,0,"135.86000","0","1","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6SOWT1D512E008E00CH-ND,SRMX6SOWT1D512E008E00CH,SolidRun LTD,SBC EDGE CARRIER WIFI/BT SOLO,9,0,"146.16000","0","1","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=a38x:carrierboard:docs:sr-a38x-clearfog-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_CFA2-P-000-00-0.jpg,SRM6828S00D01GE000P00CH-ND,SRM6828S00D01GE000P00CH,SolidRun LTD,MARVEL CLEARFOG PRO A388,8,0,"179.00000","0","1","ClearFog Pro","Active","ARMADA A388, ARM® Cortex®-A9 Dual","1.6GHz","2","-","-","8.86"" x 3.94"" (225mm x 100mm)","-","mSATA, mPCIe","12GB/1GB","eMMC, M.2, uSD","-","RJ45 (7)","USB 2.0 (3), USB 3.0 (3)","-","-","-","-","-40°C ~ 85°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6DUWT1D01GE008E00CH-ND,SRMX6DUWT1D01GE008E00CH,SolidRun LTD,SBC EDGE CARRIER WIFI/BT DUAL,5,0,"191.40000","0","1","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/1GB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100/1000 Mbps (1)","USB 2.0 (4)","-","36","-","-","-"
http://ftp1.digi.com/support/documentation/0190106_g.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/20-101-0497.JPG,602-1730-ND,20-101-0497,Digi International,MODULE OP6810 W/O ETH/MEM EXPANS,3,0,"199.00000","0","1","OP6810","Active","Rabbit 2000","22.1MHz","1","1.5W","-","4.5"" x 3.6"" (114mm x 91mm)","-","-","128KB/128KB","-","-","-","-","3","13/11","-","Yes","0°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2500%20Coyote.pdf,//media.digikey.com/photos/Rabbit%20Semi%20Photos/20-101-0575.JPG,316-1179-ND,20-101-0575,Digi International,COMPUTER SGL-BRD BL2500 29.4MHZ,9,0,"204.00000","0","1","Coyote™","Active","Rabbit 3000","29.4MHz","1","1W","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","10 Mbps (1)","-","6","24","1:2","Yes","-40°C ~ 70°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6QDWT1D02GE008P00CH-ND,SRMX6QDWT1D02GE008P00CH,SolidRun LTD,SBC PRO CARRIER WIFI/BT QUAD,11,0,"221.56000","0","1","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/2GB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100/1000 Mbps (1)","USB 2.0 (4)","-","26","-","-","-"
http://ftp1.digi.com/support/documentation/0190094_o.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0456.jpg,602-2014-ND,20-101-0456,Digi International,COMPUTER SINGLE-BOARD BL2020,5,0,"226.00000","0","1","Wildcat","Active","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:2","Yes","-40°C ~ 70°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6QDWT1D02GE008E00CH-ND,SRMX6QDWT1D02GE008E00CH,SolidRun LTD,SBC EDGE CARRIER QUAD IMX6,8,0,"238.96000","0","1","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/2GB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100/1000 Mbps (1)","USB 2.0 (4)","-","36","-","-","-"
https://www.versalogic.com/Products/PDF/DS-Zebra%20EPC-2701.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPC-2701-ExK-0xx.jpg,1241-1432-ND,VL-EPC-2701-EBK-01,VersaLogic Corporation,ZEBRA DUAL-CORE I.MX6 DUALLITE C,4,0,"239.00000","0","1","Zebra","Active","ARM® Cortex®-A9, i.MX6DualLite","800MHz","2","2.20W","Heat Sink","3.7"" x 3.7"" (95mm x 95mm)","COM Express Compact","mikroBUS™","4GB/1GB","eMMC, MicroSD","HDMI","10/100/1000 Mbps (1)","USB 2.0 (2)","1","8","0:0","Yes","-40°C ~ 85°C"
-,//media.digikey.com/Photos/Digi%20Int'l%20Photos/CC-SBP-WMX-JN7A.jpg,602-2265-ND,CC-SBP-WMX-JN7A,Digi International,CONNECTCORE 6UL SBC PRO 1G-1G-W,19,0,"279.33000","0","1","ConnectCore® 6UL","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.digi.com/pdf/ds_bl2600.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-1095.JPG,602-1737-ND,20-101-1095,Digi International,BL2600 XD 16MB NAND 10/100,11,0,"334.00000","0","1","Wolf","Active","Rabbit 3000","44.2MHz","1","25W","-","4.85"" x 4.96"" (123mm x 126mm)","-","-","512KB/512KB","-","-","10/100 Mbps (1)","-","5","36","8:4","Yes","-40°C ~ 70°C"
https://versalogic.com/Products/PDF/DS-Tetra%20EPC-2700.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPC-2700-EDK.jpg,1241-1423-ND,VL-EPC-2700-EDK-02B,VersaLogic Corporation,SBC ARM QUAD-CORE I.MX6QUAD CPU,5,0,"370.00000","0","1","Tetra","Active","ARM® Cortex®-A9, i.MX6Quad","800MHz","4","4.1W","Heat Sink","3.7"" x 4.9"" (95mm x 125mm)","-","-","2GB/2GB","MicroSD, SATA II","HDMI, LVDS","10/100/1000 Mbps","USB 2.0 (2)","1","8","-","Yes","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/CC-SB-WMX-J97C_Web.pdf,-,602-2278-ND,CC-SB-WMX-J97C,Digi International,CONNECTCORE 6 SBC I.MX6QUAD,2,0,"373.33000","0","1","ConnectCore® 6","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","2.83"" x 3.94"" (72mm x 100mm)","Pico-ITX","CAN, I²C, SPI, Wi-Fi/Bluetooth, XBee RF, Cellular","1GB/0GB","eMMC/SD/SATA","HDMI, LCD, LVDS, MIPI-DSI","GbE","USB 2.0 (4)","1","12","-","-","-20°C ~ 70°C"
https://www.versalogic.com/Products/PDF/DS-Newt.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Newt.jpg,1241-1071-ND,VL-EPIC-17EA,VersaLogic Corporation,SBC VORTEX 800 MHZ 256 MB,6,0,"548.00000","0","1","Newt","Active","Vortex86DX","800MHz","1","3.3W","Heat Sink","4.5"" x 6.5"" (115mm x 165mm)","EPIC","PC/104-Plus","256MB/256MB","eUSB, ATA66, CompactFlash","-","10/100 Mbps (1)","USB 2.0 (3)","4","32","8:4","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-Blackbird.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPU-4462-xAP-08.JPG,1241-1403-ND,VL-EPU-4462-EAP-08,VersaLogic Corporation,I3-6100U 2.3 GHZ / NA 8 GB,5,0,"1657.01000","0","1","Blackbird","Active","Intel Core i3","2.3GHz","2","15.0W","Heat plate","3.74"" x 4.92"" (95mm x 125mm)","-","-","8GB/8GB","SATA, Mini PCIe/mSATA, microSD","LVDS, Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","24","8:4","Yes","-40°C ~ 85°C"
https://versalogic.com/Products/PDF/DS-EPU-Condor.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-4460-EBP-16.JPG,1241-1406-ND,VL-EPU-4460-EBP-16,VersaLogic Corporation,HIGH PERFORMANCE INTEL CORE,7,0,"2067.01000","0","1","Condor","Active","Intel Core i5","2.4GHz","2","19.3W","Heat plate","3.74"" x 3.74"" (95mm x 95mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA","LVDS, Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","2","8","-","Yes","-40°C ~ 85°C"
https://versalogic.com/Products/PDF/DS-Lion%20EPMe-42.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPME-42EBP-04.jpg,1241-1364-ND,VL-EPME-42EBP-04,VersaLogic Corporation,SINGLE BOARD COMPUTER,16,0,"2090.01000","0","1","Lion","Active","Intel Core i5","3.5GHz","2","12.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","4GB/4GB","SATA, mSATA, MicroSD","Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-Blackbird.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPU-4462-xBP-16.JPG,1241-1404-ND,VL-EPU-4462-EBP-16,VersaLogic Corporation,I5-6300U 2.4 / 3.0 GHZ 16 GB,6,0,"2138.01000","0","1","Blackbird","Active","Intel Core i5","3.0GHz","2","16.8W","Heat plate","3.74"" x 4.92"" (95mm x 125mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA, microSD","LVDS, Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","24","8:4","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-Blackbird.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-4562-EBP-16.JPG,1241-1362-ND,VL-EPU-4562-EBP-16,VersaLogic Corporation,EMBEDDED PROCESSING UNIT,8,0,"2254.01000","0","1","Blackbird","Active","Intel Core i5","2.7GHz","4","21.0W","Heat plate","3.74"" x 4.92"" (95mm x 125mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA, microSD","LVDS, Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","24","8:4","Yes","-40°C ~ 85°C"
https://versalogic.com/Products/PDF/DS-Lion%20EPMe-42.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPME-42ECP-08.jpg,1241-1370-ND,VL-EPME-42ECP-08,VersaLogic Corporation,SINGLE BOARD COMPUTER,4,0,"2565.01000","0","1","Lion","Active","Intel Core i7","3.9GHz","2","13.3W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","8GB/8GB","SATA, mSATA, MicroSD","Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:microsom:docs:sr-data_sheet-imx6-microsom-i2.pdf,//media.digikey.com/Photos/SolidRun/MFG_USOM02A-3C.jpg,SRMX6DLWT1D01GE000V15C0-ND,SRMX6DLWT1D01GE000V15C0,SolidRun LTD,SOM DUAL WIFI/BT 1GB 1GHZ,6,0,"106.24000","0","1","MicroSoM i2","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","1.85"" x 1.18"" (47mm x 30mm)","-","PCIe","1GB/1GB","eMMC, NOR-Flash, PCIeSSD, SD/mSD","DSI, HDMI, LVDS","10/100/1000 Mbps (1)","USB 2.0 (1), USB OTG (1)","-","75","-","-","0°C ~ 60°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:microsom:docs:sr-data_sheet-imx6-microsom-i2ex.pdf,//media.digikey.com/Photos/SolidRun/MFG_USOM0.jpg,SRMX6DUWT1D01GE000V15C0-ND,SRMX6DUWT1D01GE000V15C0,SolidRun LTD,SOM DUAL 1GB WIFI/BT 1GHZ,11,0,"122.40000","0","1","MicroSoM i2eX","Active","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","1.85"" x 1.18"" (47mm x 30mm)","-","SATA, PCIe","1GB/1GB","eMMC, NOR-Flash, PCIeSSD, SD/mSD","DSI, HDMI, LVDS","10/100/1000 Mbps (1)","USB 2.0 (1), USB OTG (1)","-","75","-","-","0°C ~ 60°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:microsom:docs:sr-data_sheet-imx6-microsom-i4pro.pdf,//media.digikey.com/Photos/SolidRun/MFG_USOM0.jpg,SRMX6QDW00D02GE000V15C0-ND,SRMX6QDW00D02GE000V15C0,SolidRun LTD,SOM QUAD 2GB 1GHZ,8,0,"146.16000","0","1","MicroSoM i4Pro","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","1.85"" x 1.18"" (47mm x 30mm)","-","SATA, PCIe","2GB/2GB","eMMC, NOR-Flash, PCIeSSD, SD/mSD","DSI, HDMI, LVDS","10/100/1000 Mbps (1)","USB 2.0 (1), USB OTG (1)","-","75","-","-","0°C ~ 60°C"
http://ftp1.digi.com/support/documentation/0190111_l.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0526.JPG,602-1733-ND,20-101-0526,Digi International,COMPUTER SNGLBD LP3510 FOX7.4MHZ,2,0,"161.00000","0","1","FOX","Active","Rabbit 3000","7.4MHz","1","-","-","2.60"" x 3.65"" (66mm x 93mm)","-","-","128KB/128KB","-","-","-","-","6","26","-","Yes","-40°C ~ 70°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DUWT1D01GE008P00CH-ND,SRMX6DUWT1D01GE008P00CH,SolidRun LTD,SBC PRO CARRIER WIFI/BT DUAL,19,0,"174.00000","0","1","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/1GB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100/1000 Mbps (1)","USB 2.0 (4)","-","26","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/wb-imx6.pdf,//media.digikey.com/Photos/Wandboard%20Org%20Photos/WB-IMX6QP-BW.JPG,1406-0011-ND,WB-IMX6QP-BW,Wandboard.Org,WB-IMX6QP-BW KIT,14,0,"183.14000","0","1","-","Active","ARM® Cortex®-A9, i.MX6QuadPlus","1.0GHz","4","-","-","3.74"" x 3.74"" (95mm x 95mm)","-","GPIO, I²C, SPI, TTL, UART","2GB/2GB","microSD","HDMI","1 Gbps","USB 2.0 (1)","1","-","-","-","0°C ~ 50°C"
http://ftp1.digi.com/support/documentation/0190094_o.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/20-101-0455.JPG,602-1728-ND,20-101-0455,Digi International,COMPUTER SGL-BOARD ETH BL2010,13,0,"215.00000","0","1","Wildcat","Active","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10 Mbps (1)","-","4","28","4:0","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2500%20Coyote.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0599.jpg,602-1985-ND,20-101-0599,Digi International,COMPUTER SGL-BD BL2500 FLSH/SRAM,24,0,"226.00000","0","1","Coyote™","Active","Rabbit 3000","29.4MHz","1","1W","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","10 Mbps (1)","-","6","24","1:2","Yes","-40°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-215%20B1/Product%20-%20Datasheet/AIMB-215%20B1_DS(03.23.15)20150410141323.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-215L-S6B1E.jpg,AIMB-215L-S6B1E-ND,AIMB-215L-S6B1E,Advantech Corp,MOTHERBOARD CELERON J1900 2.0GHZ,2,0,"235.41000","0","1","-","Active","Celeron J1900","2.0GHz","4","10.17W","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","8GB/0GB","SATA 2.0 (1)","CRT, DP, VGA","10/100/1000 Mbps","USB 2.0 (3), USB 3.0 (1)","6","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2500%20Coyote.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/20-101-0602.JPG,602-1734-ND,20-101-0602,Digi International,COMPUTER SGL-BRD BL2500 44.2MHZ,2,0,"258.00000","0","1","Coyote™","Active","Rabbit 3000","29.4MHz","1","1W","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","10 Mbps (1)","-","6","24","1:2","Yes","-40°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/UBC-200/Product%20-%20Datasheet/UBC-200_DS(03.10.16)20160316105517.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_UBC-200CD-MDA1E.jpg,UBC-200CD-MDA1E-ND,UBC-200CD-MDA1E,Advantech Corp,COMPUTER ARM I.MX6 1GHZ 1GB DDR3,3,0,"283.29000","0","1","-","Active","ARM® Cortex®-A9, i.MX6DualLite","1.0GHz","2","3.16W","Heat Sink","4.37"" x 3.03"" (111mm x 77mm)","-","Mini-PCIe, SD, SIM","1GB/1GB","SDIO","HDMI","10/100/1000 Mbps","USB 2.0 (1)","-","-","-","Yes","0°C ~ 60°C"
https://www.digi.com/pdf/ds_bl2600.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0891.JPG,602-1736-ND,20-101-0891,Digi International,COMPUTER SGL-BRD 29.4MHZ BL2610,14,0,"291.00000","0","1","Wolf","Active","Rabbit 3000","29.4MHz","1","25W","-","4.85"" x 4.96"" (123mm x 126mm)","-","-","512KB/512KB","-","-","-","-","5","36","8:4","Yes","-40°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/MIO-2263/Product%20-%20Datasheet/MIO-2263_DS(05.24.17)20170524155839.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-2263E-S3A1E.jpg,MIO-2263E-S3A1E-ND,MIO-2263E-S3A1E,Advantech Corp,SBC ATOM E3825 1.33GHZ SODIMM,7,0,"323.19000","0","1","-","Active","Atom E3825","1.33GHz","2","7.08W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","8GB/0GB","SATA, mSATA","HDMI, LVDS, VGA","10/100/1000 Mbps","USB 2.0 (3), USB 3.0 (1)","2","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/MIO-2263/Product%20-%20Datasheet/MIO-2263_DS(05.24.17)20170524155839.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-2263JH-U0A1E.jpg,MIO-2263JH-U0A1E-ND,MIO-2263JH-U0A1E,Advantech Corp,SBC CELERON J1900 2.0GHZ SODIMM,7,0,"353.78000","0","1","-","Active","Celeron J1900","2.0GHz","4","10.59W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","8GB/0GB","SATA, mSATA","HDMI, LVDS, VGA","10/100/1000 Mbps","USB 2.0 (3), USB 3.0 (1)","2","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/MIO-2263/Product%20-%20Datasheet/MIO-2263_DS(05.24.17)20170524155839.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-2263J-U0A1E.jpg,MIO-2263J-U0A1E-ND,MIO-2263J-U0A1E,Advantech Corp,SBC CELERON J1900 2.0GHZ SODIMM,3,0,"353.78000","0","1","-","Active","Celeron J1900","2.0GHz","4","10.59W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","8GB/0GB","SATA, mSATA","HDMI, LVDS, VGA","10/100/1000 Mbps","USB 2.0 (3), USB 3.0 (1)","2","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/AIMB-582/Product%20-%20Datasheet/AIMB-582_DS(01.15.14)20140122143139.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-582WG2-00A1E.jpg,AIMB-582WG2-00A1E-ND,AIMB-582WG2-00A1E,Advantech Corp,MOTHERBOARD I CORE C216 MATX,4,0,"397.67000","0","1","-","Active","Intel Core i7/i5/i3/Celeron/Pentium/Xeon","2.5GHz ~ 3.4GHz","2/4","-","Heat Sink","9.6"" x 9.6"" (244mm x 244mm)","Micro-ATX (without Processor)","PCI, PCIe","32GB/0GB","SATA 2.0 (4), SATA 3.0 (2)","CRT, DP, DVI, LVDS","10/100/1000 Mbps","USB 2.0 (8), USB 3.0 (4)","6","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/MIO-5270/Product%20-%20Datasheet/MIO-5270_DS(01.05.18)20180105144006.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-5270DZ-2GS0A1E.jpg,MIO-5270DZ-2GS0A1E-ND,MIO-5270DZ-2GS0A1E,Advantech Corp,SBC AMD T40E 1.0GHZ 2GB BUNDLE,16,0,"514.71000","0","1","-","Active","AMD G-Series T40E","1.0GHz","2","6.36W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","MIO-Compact","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA, CFast","DP, HDMI, LVDS, VGA","10/100/1000 Mbps","USB 2.0 (6)","4","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Newt.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Newt.jpg,1241-1046-ND,VL-EPIC-17EB,VersaLogic Corporation,SBC VORTEX 800 MHZ 512 MB,5,0,"580.00000","0","1","Newt","Active","Vortex86DX","800MHz","1","3.8W","Heat Sink","4.5"" x 6.5"" (115mm x 165mm)","EPIC","PC/104-Plus","512MB/512MB","eUSB, ATA66, CompactFlash","-","10/100 Mbps (2)","USB 2.0 (4)","4","32","16:8","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Anaconda%20EBX-18.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EBX-18.jpg,1241-1306-ND,VL-EBX-18EBK,VersaLogic Corporation,VORTEX86DX2 CPU 800MHZ ET 1GB,23,0,"755.00000","0","1","Anaconda","Active","Vortex86DX2","800MHz","1","6.5W","-","5.75"" x 8"" (146mm x 203mm)","EBX","PC/104-Plus","1GB/0GB","SATA, Mini PCIe/mSATA, microSD","VGA, LVDS","10/100 Mbps (2)","USB 2.0 (5)","4","32","8:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-COMm-33.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-COMM-33.jpg,1241-1319-ND,VL-COMM-33ED,VersaLogic Corporation,COM SBC ATOM E3845 1.91GHZ 4GB,10,0,"788.00000","0","1","COMm-33","Active","Atom E3845","1.91GHz","4","7.3W","Heat plate","2.17"" x 3.31"" (55mm x 84mm)","COM Express mini (Type 10)","-","4GB/4GB","SATA3 (2), microSD","LVDS, DVI","10/100/1000 Mbps","USB 2.0 (6), USB 3.0 (1)","-","-","-","Yes","-40°C ~ 85°C"
