Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","For Use With/Related Products","Contents"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en553464,-,AC244048-ND,AC244048,Microchip Technology,KIT PIC16LF1907-ICE EXTENSION,0,0,"50.00000","0","3","-","Active","Debugger","PIC16LF1907","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/AC244051_52_61.pdf,-,AC244052-ND,AC244052,Microchip Technology,EXT PAK EMULATOR PIC16LF1509-ICE,0,0,"50.00000","0","3","-","Active","Debugger","PIC16LF1509","Board(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK310PP.JPG,336-1445-ND,TOOLSTICK310PP,Silicon Labs,ADAPTER PROGRAM TOOLSTICK F310,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F310/312/314","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK311PP.JPG,336-1446-ND,TOOLSTICK311PP,Silicon Labs,ADAPTER PROGRAM TOOLSTICK F311,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F311","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK316PP.JPG,336-1447-ND,TOOLSTICK316PP,Silicon Labs,ADAPTER PROGRAM TOOLSTICK F316,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F316","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK321PP.JPG,336-1449-ND,TOOLSTICK321PP,Silicon Labs,ADAPTER PROGRAM TOOLSTICK F321,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F321","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK326PP.JPG,336-1450-ND,TOOLSTICK326PP,Silicon Labs,ADAPTER PROGRAM TOOLSTICK F326,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F326","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK330PP.JPG,336-1451-ND,TOOLSTICK330PP,Silicon Labs,ADAPTER PROGRAM TOOLSTICK F330,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F330/331/332/333/334/335/336/337","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/Silicon%20Laboratories%20Inc-TOOLSTICK530MPP.jpg,336-1456-ND,TOOLSTICK530MPP,Silicon Labs,ADAPTER PROG TOOLSTICK F530MPP,0,0,"68.75000","0","1","ToolStick","Active","Programmer","C8051F530/531/533/534/536/537-IM","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/Silicon%20Laboratories%20Inc-TOOLSTICK530TPP.jpg,336-1457-ND,TOOLSTICK530TPP,Silicon Labs,ADAPTER PROG TOOLSTICK F530TPP,0,0,"68.75000","0","1","ToolStick","Active","Programmer","C8051F530/531/533/534/536/537-IT","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK930QPP.JPG,336-1477-ND,TOOLSTICK930QPP,Silicon Labs,"PLATFORM PROG TOOLSTCK F920,F930",0,0,"68.75000","0","1","ToolStick","Active","Programmer","C8051F930","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK360PP.JPG,336-1483-ND,TOOLSTICK360PP,Silicon Labs,ADAPTER PROGRAM TOOLSTICK F360,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F360","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK500QPP.JPG,336-1529-ND,TOOLSTICK500QPP,Silicon Labs,PLATFORM PROG TOOLSTCK F500,0,0,"68.75000","0","1","ToolStick","Active","Programmer","C8051F500","Board(s), Cable(s)"
https://www.silabs.com/documents/public/user-guides/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK502QPP.JPG,336-1531-ND,TOOLSTICK502QPP,Silicon Labs,PLATFORM PROG TOOLSTCK F502,0,0,"68.75000","0","1","ToolStick","Active","Programmer","C8051F502","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK502MPP.JPG,336-1532-ND,TOOLSTICK502MPP,Silicon Labs,ADAPTER PROG TOOLSTICK F502,0,0,"68.75000","0","1","ToolStick","Active","Programmer","C8051F502","Board(s), Cable(s)"
https://www.silabs.com/documents/public/user-guides/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK588PP.JPG,336-1585-ND,TOOLSTICK588PP,Silicon Labs,PLATFORM PROG TOOLSTICK F588,0,0,"68.75000","0","1","ToolStick","Active","Programmer","C8051F508/509/510/511/588/589/590/591","Board(s), Cable(s)"
https://www.silabs.com/documents/public/user-guides/ToolStick-Programming-Adapter-UG.pdf,-,TOOLSTICK300SPP-ND,TOOLSTICK300SPP,Silicon Labs,TOOLSTICK PROGRAMMING ADAPTER,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F300","Board(s), Cable(s)"
https://www.silabs.com/documents/public/user-guides/ToolStick-Programming-Adapter-UG.pdf,-,TOOLSTICK700QPP-ND,TOOLSTICK700QPP,Silicon Labs,TOOLSTICK PROGRAMMING ADAPTER,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F700","Board(s), Cable(s)"
https://www.silabs.com/documents/public/user-guides/ToolStick-Programming-Adapter-UG.pdf,-,TOOLSTICK704QPP-ND,TOOLSTICK704QPP,Silicon Labs,TOOLSTICK PROGRAMMING ADAPTER,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F704","Board(s), Cable(s)"
https://www.silabs.com/documents/public/user-guides/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/TOOLSTICK716MPP.jpg,336-1966-ND,TOOLSTICK716MPP,Silicon Labs,PLATFORM PROG TOOLSTICK F716,0,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F716","Board(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/TOOLSTICK800SPP.jpg,336-1825-ND,TOOLSTICK800SPP,Silicon Labs,PLATFORM PROG TOOLSTICK F8XX,0,0,"69.00000","0","1","ToolStick","Not For New Designs","Programmer","C8051F8xx","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/TOOLSTICK800QPP.jpg,336-1824-ND,TOOLSTICK800QPP,Silicon Labs,PLATFORM PROG TOOLSTICK F8XX,0,0,"69.00000","0","1","ToolStick","Not For New Designs","Programmer","C8051F8xx","Board(s), Cable(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK500MPP.JPG,336-1530-ND,TOOLSTICK500MPP,Silicon Labs,ADAPTER PROG TOOLSTICK F500,0,0,"88.11000","0","1","ToolStick","Active","Programmer","C8051F500","Board(s), Cable(s)"
-,-,QPK-NRF5X-ND,QPK-NRF5X,Laird - Wireless & Thermal Systems,FW PROGRAMMING KIT BL6XX,0,0,"89.00000","0","1","-","Active","Programmer","RM186","Board(s)"
https://www.silabs.com/documents/public/user-guides/ToolStick-Programming-Adapter-UG.pdf,-,TOOLSTICK704MPP-ND,TOOLSTICK704MPP,Silicon Labs,TOOLSTICK PROGRAMMING ADAPTER,0,0,"93.74000","0","1","ToolStick","Not For New Designs","Programmer","C8051F704","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Future%20Designs%20Inc%20PDFs/USB-ICP-LPC2K%20Brochure.pdf,//media.digikey.com/photos/Future%20Designs%20Photos/USB-ICP-LPC2K.jpg,622-1005-ND,USB-ICP-LPC2K,Future Designs Inc.,USB IN-CIRCUIT PROG ARM7 LPC2K,1,0,"94.50000","0","1","-","Obsolete","Programmer (In-Circuit/In-System)","MCU","Board(s)"
http://www.linear.com/docs/47150,//media.digikey.com/photos/Linear%20Tech%20Photos/DC2347A.JPG,DC2347A-ND,DC2347A,Linear Technology/Analog Devices,PROGRAMMING BOARD FOR LTC2937,0,14,"95.00000","0","1","-","Active","Programmer","LTC2937","Board(s)"
http://www.nuvoton.com/resource-files/EN_ISD1900_Datasheet_Rev-0.51.pdf,-,ISD-ES1900_USB_PROG-ND,ISD-ES1900_USB_PROG,Nuvoton Technology Corporation of America,USB PROGRAMMER BRD FOR I1900,0,0,"95.62500","0","4","ChipCorder®","Active","Programmer (Universal Out-of-Circuit)","ISD1900","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/ADM00760_Web.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/ADM00760.JPG,ADM00760-ND,ADM00760,Microchip Technology,MIC7400/1 PROGRAMMING BOARD,0,0,"119.00000","0","2","-","Active","Programmer","MIC7400, MIC7401","Board(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK931PP.JPG,336-1479-ND,TOOLSTICK931PP,Silicon Labs,"PLATFORM PROG TOOLSTCK F921,F931",0,0,"123.80000","0","1","ToolStick","Active","Programmer","C8051F931","Board(s), Cable(s)"
http://www.nuvoton.com/resource-files/EN_ISD15100_Datasheet_v1-3.pdf,-,ISD-ES15100_MINI_PROG-ND,ISD-ES15100_MINI_PROG,Nuvoton Technology Corporation of America,ISD151XX SINGLE CHIP PROGRAM BRD,0,0,"127.50000","0","3","ChipCorder®","Active","Programmer (Universal Out-of-Circuit)","ISD15100","Board(s)"
http://www.nuvoton.com/resource-files/EN_ISD2100_Datasheet_Rev1-8.pdf,-,ISD-ES2100_MINI_PROG_Q-ND,ISD-ES2100_MINI_PROG_Q,Nuvoton Technology Corporation of America,ISD21XX QFN SINGLE CHIP PROGRAMM,0,0,"127.50000","0","3","ChipCorder®","Active","Programmer (Universal Out-of-Circuit)","ISD2100","Board(s)"
http://www.nuvoton.com/export/sites/nuvoton/files/product-related-information/Nuvoton_Audio_Product_Selection_Guide_EN.pdf,-,ISD-ES9160__PROG_F-ND,ISD-ES9160__PROG_F,Nuvoton Technology Corporation of America,ISD9160 LQFP SINGLE SOCKET PROGR,0,0,"127.50000","0","3","ChipCorder®","Active","Programmer (Universal Out-of-Circuit)","ISD9160","Board(s)"
http://www.nuvoton.com/export/sites/nuvoton/files/product-related-information/Nuvoton_Audio_Product_Selection_Guide_EN.pdf,-,ISD-PROG-ND,ISD-PROG,Nuvoton Technology Corporation of America,STAND ALONE PROGRAMMER FOR DIGIT,0,0,"127.50000","0","3","ChipCorder®","Active","Programmer (Universal Out-of-Circuit)","ISD15D00, ISD2100, ISD15100","Board(s)"
-,-,ISD-ES2100_MINI_PROG_S-ND,ISD-ES2100_MINI_PROG_S,Nuvoton Technology Corporation of America,ISD2100 SOP SINGLE CHIP PROGRAMM,0,0,"127.50000","0","3","ChipCorder®","Active","Programmer (Universal Out-of-Circuit)","ISD2100","Board(s)"
-,-,ISD-ES91300_PROG_F-ND,ISD-ES91300_PROG_F,Nuvoton Technology Corporation of America,ISD91300 LQFP SINGLE SOCKET PROG,0,0,"127.50000","0","3","ChipCorder®","Active","Programmer (Universal Out-of-Circuit)","ISD91300","Board(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK930MPP.JPG,336-1478-ND,TOOLSTICK930MPP,Silicon Labs,"PLATFORM PROG TOOLSTCK F920,F930",0,0,"128.21000","0","1","ToolStick","Active","Programmer","C8051F930","Board(s), Cable(s)"
http://www.zilog.com/docs/dsp/devtools/z8932101zem.pdf,-,269-2017-ND,Z8932101ZEM,Zilog,Z89321/371 DSP FAMILY EMULATOR,0,0,"135.51200","0","5","-","Active","Emulator (In-Circuit/In-System)","DSP","Board(s), Cable(s)"
http://www.zilog.com/docs/dsp/devtools/z8932311zem.pdf,-,Z8932311ZEM-ND,Z8932311ZEM,Zilog,Z89323 IN-CIRCUIT EMULATOR,0,0,"163.02000","0","4","-","Active","Emulator (In-Circuit/In-System)","Z89323","Board(s), Cable(s)"
http://www.zilog.com/docs/z8/devtools/z8ice001zem.pdf,//media.digikey.com/photos/Zilog%20Photos/Z8ICE001ZEM.JPG,269-2033-ND,Z8ICE001ZEM,Zilog,Z8 PLUS EMULATOR/PROGRAMMER,0,0,"167.77750","0","4","Z8 OTP","Active","Emulator (In-Circuit/In-System)","Zilog Z8Plus™ Microcontrollers","Board(s), Cable(s)"
https://www.renesas.com/en-us/doc/products/tool/doc/003/r20ut2886ej0100_rl78g10.pdf,-,R0E510Y47LVB00-ND,R0E510Y47LVB00,Renesas Electronics America,ADAPTER BOARD RL78G10,0,0,"187.50000","0","1","-","Active","Debugger","RL78/G10","Board(s)"
-,-,ISD-2100_GANG_PROG_S-ND,ISD-2100_GANG_PROG_S,Nuvoton Technology Corporation of America,ISD2100 SOP STANDALONE GANG PROG,0,0,"191.25000","0","2","ChipCorder®","Active","Programmer (Universal Out-of-Circuit, Gang)","ISD2100","Board(s)"
https://datasheets.maximintegrated.com/en/ds/DS9122P-DS9488-GP8.pdf,-,DS9488-GP8#-ND,DS9488-GP8#,Maxim Integrated,MULTI-DEVICE PROGRAMMER,0,3,"220.00000","0","1","-","Active","Programmer","Manufacturer Specific Products","Board(s), Cable(s)"
-,-,CYBLE-014008-PROG-ND,CYBLE-014008-PROG,Cypress Semiconductor Corp,MODULE KIT,0,0,"234.38000","0","1","-","Active","Programmer","CYBLE-014008-00, CYBLE-214009-00, CYBLE-214015-01","Board(s)"
-,-,CYBLE-224110-PROG-ND,CYBLE-224110-PROG,Cypress Semiconductor Corp,MODULE KIT,0,0,"234.38000","0","1","-","Active","Programmer","CYBLE-224110-00, CYBLE-224116-01","Board(s)"
http://www.tech-tools.com/files/er2man.pdf,-,ER2-4M-90-ND,ER2-4M-90,TechTools,EMULATOR EPROM ECONOROM II 4MEG,0,0,"254.25000","0","1","EconoROM™ II","Active","Programmer","EPROM","Board(s), Cable(s)"
http://www.nuvoton.com/export/sites/nuvoton/files/product-related-information/Nuvoton_Audio_Product_Selection_Guide_EN.pdf,-,ISD-2360_GANG_PROG_S-ND,ISD-2360_GANG_PROG_S,Nuvoton Technology Corporation of America,ISD2360 SOP STANDALONE GANG PROG,0,0,"255.00000","0","1","ChipCorder®","Active","Programmer (Universal Out-of-Circuit, Gang)","ISD2360","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS1351_Programming_Board.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_AS1351_EK_PB.jpg,AS1351_EK_PB-ND,AS1351_EK_PB,ams,BOARD PROGRAMMING AS1351,0,0,"300.00000","0","1","-","Active","Programmer","AS1351","Board(s)"
http://www.cypress.com/file/373251/download,-,CYBLE-202013-PROG-ND,CYBLE-202013-PROG,Cypress Semiconductor Corp,CYBLE-202013-PROG,0,0,"300.00000","0","1","-","Active","Programmer","CYBLE-202013-11","Board(s)"
http://www.cypress.com/file/373246/download,-,CYBLE-212006-PROG-ND,CYBLE-212006-PROG,Cypress Semiconductor Corp,CYBLE-212006-PROG,0,0,"300.00000","0","1","-","Active","Programmer","CYBLE-212006-01, CYBLE-202007-01","Board(s)"
http://www.nuvoton.com/export/sites/nuvoton/files/product-related-information/Nuvoton_Audio_Product_Selection_Guide_EN.pdf,-,ISD-9160_GANG_PROG_F-ND,ISD-9160_GANG_PROG_F,Nuvoton Technology Corporation of America,ISD9160 LQFP STANDALONE GANG PRO,0,0,"318.75000","0","1","ChipCorder®","Active","Programmer (Universal Out-of-Circuit, Gang)","ISD9160","Board(s)"
http://www.semicon.panasonic.co.jp/e-micom/onboard/pdf/ex_set_list.pdf,-,PX-PAC-X1NU-0N5-ND,PX-PAC-X1NU-0N5,Panasonic Electronic Components,KIT DEBUG/PROGRAMMING,0,0,"361.20000","0","1","PanaX","Active","Debugger, Programmer (In-Circuit/In-System)","-","Board(s), Cable(s)"
-,-,ISD-91300_GANG_PROG_F-ND,ISD-91300_GANG_PROG_F,Nuvoton Technology Corporation of America,ISD91300 LQFP STANDALONE GANG PR,0,0,"382.50000","0","1","ChipCorder®","Active","Programmer (Universal Out-of-Circuit, Gang)","ISD91300","Board(s)"
-,-,Y-JLINK-BASE-ND,Y-JLINK-BASE,Renesas Electronics America,SEGGER J-LINK BASE 8.08.00,0,0,"385.56000","0","1","-","Active","Emulator","Renesas","Board(s)"
-,-,900-0007-ND,900-0007,GainSpan Corporation,PRGRAMR GS2011MXX SNGL 49PINS,0,0,"432.00000","0","1","-","Active","Programmer","GS2011Mxx","Board(s)"
-,-,909-0009-ND,909-0009,GainSpan Corporation,PRGRAMR GS2011MXXS SNGL 37PINS,0,0,"432.00000","0","1","-","Active","Programmer","GS2011MxxS","Board(s)"
https://s3.amazonaws.com/site_support/uploads/document_upload/GS1011GS1500_SSProgrammer_PB_080614.pdf,-,GS1011MI-PGM1-ND,GS1011MI-PGM1,GainSpan Corporation,PROGRAMMER FOR GS1011MI,0,0,"432.00000","0","1","-","Active","Programmer","GS1011MIx","Board(s)"
https://s3.amazonaws.com/site_support/uploads/document_upload/GS1011GS1500_SSProgrammer_PB_080614.pdf,-,GS1011MS-PGM1-ND,GS1011MS-PGM1,GainSpan Corporation,PROGRAMMER FOR GS1011MS,0,0,"432.00000","0","1","-","Active","Programmer","GS1011MxxS","Board(s)"
http://www.zilog.com/docs/dsp/devtools/z8932112zem.pdf,-,Z8932112ZEM-ND,Z8932112ZEM,Zilog,Z89321 IN-CIRC EMULATOR/EVAL BD,0,0,"441.48000","0","2","-","Active","Emulator (In-Circuit/In-System)","Z89321","Board(s), Cable(s)"
http://www.zilog.com/docs/dsp/devtools/z8932102zem.pdf,-,269-2018-ND,Z8932102ZEM,Zilog,Z89321/371 DSP FAMILY EMULATOR,0,0,"451.60000","0","2","-","Active","Emulator (In-Circuit/In-System)","DSP","Board(s), Cable(s)"
http://aldinc.com/pdf/EProdSel.pdf,-,E100-ND,E100,Advanced Linear Devices Inc.,EPAD PROGRAMMER BASE W/SOFTWARE,0,0,"499.01000","0","1","EPAD®","Active","Programmer (In-Circuit/In-System)","ALD EPAD® Devices","Board(s)"
-,-,SUPERPRO610P-ND,SUPERPRO 610P,Xeltek,PROGRAMMER USB HS UNIV 48-PIN,0,0,"504.90000","0","1","SuperPro™","Active","Programmer (Universal Out-of-Circuit)","EEPROM, EPROM, FLASH, MCU, PLD","Board(s)"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCEprogProgrammerDataSheet.PDF,-,ICEPROGM1050-01-ND,ICEPROGM1050-01,Lattice Semiconductor Corporation,BASE UNIT ICE65 NVCM PROGRAMMING,0,0,"514.70000","0","1","iCE65™","Active","Programmer","iCE65","Board(s)"
http://www.zilog.com/docs/dsp/devtools/z8932312zem.pdf,-,Z8932312ZEM-ND,Z8932312ZEM,Zilog,Z89323 IN-CIRCUIT EMULATOR,0,0,"517.97000","0","2","-","Active","Emulator (In-Circuit/In-System)","Z89323","Board(s), Cable(s)"
-,-,PRG833701-4A-ND,PRG833701-4A,Infineon Technologies,COMMANCHE2 GANG PROG IR3563,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG833701-4B-ND,PRG833701-4B,Infineon Technologies,COMMANCHE2 GANG PROG IR3566,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG810301-4A-ND,PRG810301-4A,Infineon Technologies,PROGRAMMER FOR CHL8103/4,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG810301-4B-ND,PRG810301-4B,Infineon Technologies,PROGRAMMER FOR CHL8102/8212,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG810301-4C-ND,PRG810301-4C,Infineon Technologies,PROGRAMMER FOR CHL8113/8203,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG832801-4A-ND,PRG832801-4A,Infineon Technologies,GANG PROGRAMMER,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG832801-4B-ND,PRG832801-4B,Infineon Technologies,GANG PROGRAMMER,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG832801-4C-ND,PRG832801-4C,Infineon Technologies,GANG PROGRAMMER,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG833801-4A-ND,PRG833801-4A,Infineon Technologies,GANG PROGRAMMER,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG833801-4B-ND,PRG833801-4B,Infineon Technologies,GANG PROGRAMMER,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG833801-4C-ND,PRG833801-4C,Infineon Technologies,GANG PROGRAMMER,0,0,"540.00000","0","1","-","Active","Programmer","-","Board(s)"
http://www.zilog.com/docs/dsp/devtools/z8932302zem.pdf,-,269-2020-ND,Z8932302ZEM,Zilog,Z89223/273/323/373 DSP FAM EMULT,0,0,"544.15500","0","2","-","Active","Emulator (In-Circuit/In-System)","DSP","Board(s), Cable(s)"
-,-,ST7MDTS1-EPB/US-ND,ST7MDTS1-EPB/US,STMicroelectronics,BOARD PROGRAMMING FOR ST7,0,0,"550.80000","0","1","ST7","Active","Programmer","ST72SCR1R, ST72SCR1F","Board(s)"
http://bkpmedia.s3.amazonaws.com/downloads/datasheets/en-us/844USB_datasheet.pdf,//media.digikey.com/Photos/BK%20Precision%20Photos/MFG_844USB.jpg,844USB-ND,844USB,B&K Precision,DEVICE PROGRAMMER USB INTERFACE,0,0,"565.00000","0","1","-","Active","Programmer (Universal Out-of-Circuit)","EEPROM, EPROM, FLASH, MCU, PLD","Board(s)"
https://www.xilinx.com/support/documentation/boards_and_kits/smartlynq/ug1258-smartlynq-cable.pdf,-,HW-SMARTLYNQ-G-J-ND,HW-SMARTLYNQ-G-J,Xilinx Inc.,SMARTLYNQ DATA CABLE JAPAN SPECI,0,0,"579.80000","0","1","-","Active","Programmer (In-Circuit/In-System)","PLD","Board(s), Cable(s) - Power Supply Not Included -"
http://cdn.lairdtech.com/home/brandworld/files/Quick%20Start%20Guide%20-%20PPK-BL600%20Programming%20jig%20for%20BL600%20modules.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_PPK_BL600.jpg,PPK-BL600-ND,PPK-BL600,Laird - Wireless & Thermal Systems,HDWR JIG FOR BL600 PROGRAMMING,0,0,"595.00000","0","1","-","Active","Programmer","BL600","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/TPG100008_Web.pdf,-,TPG100008-ND,TPG100008,Microchip Technology,PROGRAMMER ICSP ICP2-HC SOFTLOG,0,0,"599.00000","0","1","Softlog","Active","Programmer (In-Circuit/In-System)","PIC Micro® MCU","Board(s)"
-,-,Y-JLINK-PLUS-ND,Y-JLINK-PLUS,Renesas Electronics America,SEGGER J-LINK PLUS 8.08.00,0,0,"609.96000","0","1","-","Active","Emulator","Renesas","Board(s)"
http://www.nuvoton.com/export/sites/nuvoton/files/product-related-information/Nuvoton_Audio_Product_Selection_Guide_EN.pdf,-,ISD-2100_GANG_PROG_Q-ND,ISD-2100_GANG_PROG_Q,Nuvoton Technology Corporation of America,ISD2100 QFN STANDALONE GANG PROG,0,0,"612.00000","0","1","ChipCorder®","Active","Programmer (Universal Out-of-Circuit, Gang)","ISD2100","Board(s)"
-,-,S5U1C17001H2100-ND,S5U1C17001H2100,Epson Electronics America Inc-Semiconductor Div,EVAL BOARD FOR C17 FAMILY,0,0,"630.00000","0","1","S1C17","Active","Emulator (In-Circuit/In-System)","S1C17001","Board(s)"
-,-,PRG833701-8-ND,PRG833701-8,Infineon Technologies,GANG PROGRAMMER,0,0,"660.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,497-2901-ND,ST7MDTU2-EPB/US,STMicroelectronics,BOARD PROGRAMMING ENGINEERING,0,0,"710.40000","0","1","ST7","Active","Programmer","ST7262x, ST7263B, ST7265x","Board(s)"
-,-,Y-JLINK-ULTRA-PLUS-ND,Y-JLINK-ULTRA-PLUS,Renesas Electronics America,SEGGER J-LINK ULTRA PLUS 8.16.28,0,0,"762.96000","0","1","-","Active","Emulator","Renesas","Board(s)"
https://docs.broadcom.com/docs/AV02-2803EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/MFG_HEDS-8937.jpg,HEDS-8937-ND,HEDS-8937,Broadcom Limited,PROGRAMMER KIT FOR AEAT-6600-T16,0,0,"765.00000","0","5","-","Active","Programmer","AEAT-6600-T16","Board(s), Cable(s), Accessories"
http://www.nuvoton.com/export/sites/nuvoton/files/product-related-information/Nuvoton_Audio_Product_Selection_Guide_EN.pdf,-,ISD-2360_GANG_PROG_Q-ND,ISD-2360_GANG_PROG_Q,Nuvoton Technology Corporation of America,ISD2360 QFN STANDALONE GANG PROG,0,0,"765.00000","0","1","ChipCorder®","Active","Programmer (Universal Out-of-Circuit, Gang)","ISD2360","Board(s)"
-,-,LEAPER-8-ND,LEAPER-8,Microchip Technology,LEAPER-8 PROGRAMMER,0,0,"800.00000","0","1","-","Active","Programmer","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Custom%20Computer%20Services%20PDFs/53504-830_webpage.pdf,//media.digikey.com/Photos/Custom%20Computer%20Photos/MFG_53504-830.jpg,429-1014-ND,53504-830,Custom Computer Services Inc. (CCS),PRIME8 PRODUCTION PROGRAMMER,0,0,"812.50000","0","1","-","Active","Programmer (In-Circuit/In-System)","PIC Micro® MCU","Board(s), Cable(s), Power Supply"
https://www.renesas.com/eu/en/doc/products/tool/doc/013/r20ut4329ej0100-pgfp6.pdf,-,RTE0T00001FWREA000R-ND,RTE0T00001FWREA000R,Renesas Electronics America,PG-FP6 FLASH PROGRAMMER,0,0,"831.30000","0","1","-","Active","Programmer (In-Circuit/In-System)","Renesas","Board(s)"
