Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Module/Board Type","For Use With/Related Products"
http://www.logicalsys.com/datasht/dso-xx03.pdf,-,309-1062-ND,PA-DSO-2003Z,Logical Systems Inc.,ADAPTER 20-DIP BD W/ZIF SOCKET,0,0,"35.70000","0","1","-","Active","ZIF Socket","-"
http://www.tech-tools.com/files/pw-adp.pdf,//media.digikey.com/photos/TechTools%20Photos/MP-ZIF40.jpg,MP-ZIF40-ND,MP-ZIF40,TechTools,ADAPTER QUICKWRITER 40-PIN ZIF,0,0,"36.75000","0","1","-","Active","Socket Module - DIP","QuickWriter™, Parallax and PIC Writer Programmer"
http://www.logicalsys.com/datasht/dso-xx03.pdf,-,309-1066-ND,PA-DSO-2803Z,Logical Systems Inc.,ADAPTER 28-DIP BD W/ZIF SOCKET,0,0,"39.10000","0","1","-","Active","ZIF Socket","-"
http://www.logicalsys.com/datasht/dso-xx06.pdf,-,309-1070-ND,PA-DSO-2806Z,Logical Systems Inc.,ADAPTER 28-DIP BD W/ZIF SOCKET,0,0,"39.10000","0","1","-","Active","ZIF Socket","-"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1086-ND,PA-DSO-1403Z-D250-14/2,Logical Systems Inc.,ADAPTER 14-ZIF BD W/14-SO PLUGS,0,0,"40.55000","0","1","-","Active","ZIF Socket","PIC16C505"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PADSO1803Z-D420-18^2.jpg,309-1059-ND,PA-DSO-1803Z-D420-18/2,Logical Systems Inc.,ADAPTER 18 ZIF BD W/18SO PLUGS,3,0,"43.26000","0","1","-","Active","ZIF Socket","PIC16C52,54(A)(C),56(A),58A(B),61,554,558,621,620(A),CE623-CE625,71,710-717,F83,F84(A),HV540, Z86C(E)(L)02-04,06,08,16,28,Z8E000"
https://www.silabs.com/Support%20Documents/TechnicalDocs/C8051T61x.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/C8051T610DB24.JPG,336-1507-ND,C8051T610DB24,Silicon Labs,DAUGHTER BOARD T610 24QFN SOCKET,0,0,"43.75000","0","1","-","Not For New Designs","Socket Module - QFN","C8051T610DK"
http://www.tech-tools.com/files/apnqwmp14000.pdf,//media.digikey.com/photos/TechTools%20Photos/MP-14000.jpg,MP-14000-ND,MP-14000,TechTools,ADAPTR QUICKWRTR PIC14000 28-PIN,4,0,"44.25000","0","1","-","Active","Socket Module - DIP","QuickWriter™, Parallax and PIC Writer Programmer"
http://www.tech-tools.com/files/apnqwmpzif14.pdf,//media.digikey.com/photos/TechTools%20Photos/MP-ZIF14.jpg,MP-ZIF14-ND,MP-ZIF14,TechTools,ADAPTER QUICKWRITER 14-PIN ZIF,0,0,"44.25000","0","1","-","Active","Socket Module - DIP","QuickWriter™, Parallax and PIC Writer Programmer"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1063-ND,PA-DSO-2003Z-D420-20/2,Logical Systems Inc.,ADAPTER 20 ZIF BD W/20SO PLUGS,0,0,"44.63000","0","1","-","Active","ZIF Socket","PIC16C770, 771"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1067-ND,PA-DSO-2803Z-D420-28/2,Logical Systems Inc.,ADAPTER 28ZIF BD W/28SO PLUGS,0,0,"50.07000","0","1","-","Active","ZIF Socket","PIC14000,PIC16C55(A),57(C),62A(B),57(C),62A(B),63(A),66,72(A),73A(B),76,642,773,F872-876,PIC18C242,252,Z86C(E)(L)30,31 and more"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1071-ND,PA-DSO-2806Z-D420-28/2,Logical Systems Inc.,ADAPTER 28 ZIF BD W/28SO PLUGS,0,0,"50.07000","0","1","-","Active","ZIF Socket","PIC14000,PIC16C55(A),57(C),62A(B),57(C),62A(B),63(A),66,72(A),73A(B),76,642,773,F872-876,PIC18C242,252,Z86C(E)(L)30,31 and more"
http://www.tech-tools.com/files/apnqwmpzif1828.pdf,//media.digikey.com/photos/TechTools%20Photos/MP-ZIF18^28.jpg,MP-ZIF18/28-ND,MP-ZIF18/28,TechTools,ADAPTER QUICKWRITER 18/28PIN ZIF,0,0,"51.75000","0","1","-","Active","Socket Module - DIP","QuickWriter™, Parallax and PIC Writer Programmer"
http://www.logicalsys.com/datasht/16so03.pdf,-,PA16S01-03-3-ND,PA16SO1-03-3,Logical Systems Inc.,ADAPTER 16SOIC 16DIP,0,0,"52.50000","0","1","-","Active","Socket Module - SOIC","16-SOIC Devices"
http://www.logicalsys.com/datasht/sod2808.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA-SOD-2808-18.jpg,309-1075-ND,PA-SOD-2808-18,Logical Systems Inc.,ADAPTER 18-SOIC TO 18-SOIC,1,0,"59.15000","0","1","-","Active","Socket Module - SOIC","-"
http://www.tech-tools.com/files/apnqwmpsoic18.pdf,//media.digikey.com/photos/TechTools%20Photos/MP-SOIC18.jpg,MP-SOIC18-ND,MP-SOIC18,TechTools,ADAPTER QUICKWRITER 18-SOIC,0,0,"59.25000","0","1","-","Active","Socket Module - SOIC","QuickWriter™, Parallax and PIC Writer Programmer"
http://www.logicalsys.com/datasht/pa2828.pdf,-,309-1017-ND,PA28-28,Logical Systems Inc.,ADAPTER 28-PLCC TO 28-DIP,0,0,"59.50000","0","1","-","Active","Socket Module - PLCC","Z86C(E)(L)30, 31, 33, 34, 35, 36, 83, 84 Z86233, 733"
http://www.logicalsys.com/datasht/sod2006.pdf,-,309-1072-ND,PA-SOD-2006-08,Logical Systems Inc.,ADAPTER 8-SOIC TO 8-SOIC,0,0,"59.50000","0","1","-","Active","Socket Module - SOIC","-"
http://www.logicalsys.com/datasht/sod2808.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA-SOD-2808-28.jpg,309-1073-ND,PA-SOD-2808-28,Logical Systems Inc.,ADAPTER 28-SOIC TO 28-SOIC,0,0,"59.50000","0","1","-","Active","Socket Module - SOIC","-"
http://www.logicalsys.com/datasht/sod2808.pdf,-,309-1074-ND,PA-SOD-2808-14,Logical Systems Inc.,ADAPTER 14-SOIC TO 14-SOIC,0,0,"59.50000","0","1","-","Active","Socket Module - SOIC","-"
http://www.logicalsys.com/datasht/sod2808.pdf,-,309-1076-ND,PA-SOD-2808-20,Logical Systems Inc.,ADAPTER 20-SOIC TO 20-SOIC,0,0,"59.50000","0","1","-","Active","Socket Module - SOIC","-"
http://www.logicalsys.com/datasht/so108-b.pdf,-,PA24SO1-08H-3-ND,PA24SO1-08H-3,Logical Systems Inc.,SOIC PROG ADAPT 300MIL SPAN DIP,0,0,"59.50000","0","1","-","Active","Socket Module - SOIC","-"
http://www.logicalsys.com/datasht/2006.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/PA14SO1-2006-3.jpg,PA14SO1-2006-3-ND,PA14SO1-2006-3,Logical Systems Inc.,ADAPTER SOIC TO DIP,0,0,"59.50000","0","1","-","Active","Socket Module - SOIC","PIC16C505"
-,//media.digikey.com/photos/Microchip%20Tech%20Photos/AC163020-2.JPG,AC163020-2-ND,AC163020-2,Microchip Technology,ADAPTER PROGRAM PIC10F 2X3 DFN,0,0,"60.00000","0","3","-","Active","Socket Module - DFN","Baseline Flash Microcontroller Programmer"
-,-,SK0002-ND,SK0002,Chip Quik Inc.,SOIC-14 SOCKET TO DIP-14 ADAPTER,0,0,"62.99000","0","1","-","Active","Socket Module - SOIC","-"
http://www.zilog.com/docs/z8/devtools/z8e00101zdh.pdf,-,269-2032-ND,Z8E00101ZDH,Zilog,ADAPTER 20-PIN SSOP TO 18-PIN DI,0,0,"65.00000","0","10","-","Active","Socket Module - SSOP","Zilog Emulators/Programmers"
http://www.logicalsys.com/datasht/28ss-otb.pdf,-,309-1015-ND,PA20SS-OT-6,Logical Systems Inc.,ADAPTER 20-SSOP TO 20-DIP,0,0,"68.00000","0","1","-","Active","Socket Module - SSOP","PIC16C770, 771"
-,-,PA10MSO-OT-3-ND,PA10MSO-OT-3,Logical Systems Inc.,ADAPTER 8-MSOP TO 8-DIP,0,0,"68.00000","0","1","-","Active","Socket Module - MSOP","-"
-,-,SK0003-ND,SK0003,Chip Quik Inc.,SOIC-16 SOCKET TO DIP-16 ADAPTER,0,0,"68.99000","0","1","-","Active","Socket Module - SOIC","-"
-,-,SK0004-ND,SK0004,Chip Quik Inc.,SOIC-16 SOCKET TO DIP-16 ADAPTER,0,0,"68.99000","0","1","-","Active","Socket Module - SOIC","-"
-,-,PA8SO6-0T-ND,PA8SO6-OT,Logical Systems Inc.,ADAPTER 8-SOIC TO 8-DIP,0,0,"70.00000","0","1","-","Active","Socket Module - SOIC","-"
-,-,SK0005-ND,SK0005,Chip Quik Inc.,SOIC-18 SOCKET TO DIP-18 ADAPTER,0,0,"73.99000","0","1","-","Active","Socket Module - SOIC","-"
http://www.tech-tools.com/files/pw-adp.pdf,//media.digikey.com/photos/TechTools%20Photos/MP-SSOP28.jpg,MP-SSOP28-ND,MP-SSOP28,TechTools,ADAPTER QUICKWRITER 28-SSOP,0,0,"74.25000","0","1","-","Active","Socket Module - SSOP","QuickWriter™, Parallax and PIC Writer Programmer"
http://www.zilog.com/docs/dsp/devtools/z8937302zac.pdf,-,Z8937302ZAC-ND,Z8937302ZAC,Zilog,PROGRAMMING ADAPTER,0,0,"75.58222","0","9","-","Active","Socket Module - DIP","Z89373"
http://www.logicalsys.com/datasht/28dp.pdf,-,309-1019-ND,PA28-28-DP-PP,Logical Systems Inc.,ADAPTER 28-DIP TO 28-PLCC,0,0,"76.50000","0","1","-","Active","Socket Module - DIP","Z86C(E)(L)30, 31, 33, 34, 35, 36, 83, 84 Z86233, 733"
-,-,SK0006-ND,SK0006,Chip Quik Inc.,SOIC-20 SOCKET TO DIP-20 ADAPTER,0,0,"77.99000","0","1","-","Active","Socket Module - SOIC","-"
http://www.zilog.com/docs/dsp/devtools/z8937300zac.pdf,-,269-2030-ND,Z8937300ZAC,Zilog,Z89373 ACCESSORY KIT,0,0,"78.79333","0","9","-","Active","Socket Module - DIP","Zilog Emulators/Programmers"
-,-,SK0007-ND,SK0007,Chip Quik Inc.,SOIC-24 SOCKET TO DIP-24 ADAPTER,0,0,"79.99000","0","1","-","Active","Socket Module - SOIC","-"
https://www.silabs.com/documents/public/data-sheets/C8051T60x.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/C8051T600QDB.JPG,336-1406-ND,C8051T600QDB,Silicon Labs,BOARD SOCKET DAUGHTER QFN,0,0,"80.03000","0","1","-","Not For New Designs","Socket Module - QFN","C8051T600DK"
https://www.silabs.com/documents/public/data-sheets/C8051T60x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/C8051T606ZD.jpg,336-1668-ND,C8051T606ZDB,Silicon Labs,CARD DAUGHTER QFN10 SOCKET,0,0,"80.03000","0","1","-","Not For New Designs","Socket Module - QFN","C8051T606"
http://www.zilog.com/docs/dsp/devtools/z8937100zac.pdf,-,269-2028-ND,Z8937100ZAC,Zilog,Z89371 ACCESSORY KIT,0,0,"80.61333","0","9","-","Active","Socket Module - DIP","Zilog Emulators/Programmers"
http://www.logicalsys.com/datasht/24qs-ot.pdf,-,PA20QS-OT-ND,PA20QS-OT,Logical Systems Inc.,ADAPTER 20-QSOP TO 20-DIP,0,0,"80.75000","0","1","-","Active","Socket Module - SSOP","20-QSOP Package"
-,-,SK0008-ND,SK0008,Chip Quik Inc.,SOIC-28 SOCKET TO DIP-28 ADAPTER,0,0,"80.99000","0","1","-","Active","Socket Module - SOIC","-"
-,-,SK0009-ND,SK0009,Chip Quik Inc.,SOIC-28 SOCKET TO DIP-28 ADAPTER,0,0,"80.99000","0","1","-","Active","Socket Module - SOIC","-"
-,-,PA-SOD-2808-D420-28/2-ND,PA-SOD-2808-D420-28/2,Logical Systems Inc.,ADAPTER 28-SOIC TO SOIC SOLDER P,0,0,"82.76000","0","1","-","Active","Socket Module - SOIC","-"
http://www.logicalsys.com/datasht/xxso1-ot.pdf,-,PA32S01-OT-ND,PA32SO1-OT,Logical Systems Inc.,SOIC PROG ADAPT FOR SOIC PKG,0,0,"83.13000","0","1","-","Active","Socket Module - SOIC","-"
http://www.logicalsys.com/datasht/28dp.pdf,-,309-1018-ND,PA28-28-DP,Logical Systems Inc.,ADAPTER 28-DIP ZIF TO 28-PLCC,0,0,"88.40000","0","1","-","Active","ZIF Socket","Z86C(E)(L)30, 31, 33, 34, 35, 36, 83, 84 Z86233, 733"
http://www.logicalsys.com/datasht/pa2828.pdf,-,309-1020-ND,PA28-28Z,Logical Systems Inc.,ADAPTER 28-PLCC ZIF TO 28-DIP,0,0,"89.25000","0","1","-","Active","ZIF Socket","Z86C(E)(L)30, 31, 33, 34, 35, 36, 83, 84 Z86233, 733"
-,//media.digikey.com/Photos/Phyton%20Photos/AE-ISP-ST7.JPG,AE-ISP-ST7-ND,AE-ISP-ST7,Phyton Inc.,ADAPTER BH10 TO 28-DIP,1,0,"90.00000","0","1","-","Active","Adapter DIP28/BH-10","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
-,//media.digikey.com/Photos/Phyton%20Photos/AE-SC28U1.jpg,AE-SC28U1-ND,AE-SC28U1,Phyton Inc.,ADAPTER SOCKET 28-SOIC TO 28-DIP,1,0,"90.00000","0","1","-","Active","Socket Module - SOIC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
-,-,AE-SP28-P5X-ND,AE-SP28-P5X,Phyton Inc.,ADAPTER SOCKET 28-SSOP TO 28-DIP,1,0,"90.00000","0","1","-","Active","Socket Module - SSOP","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
-,//media.digikey.com/photos/Phyton%20Photos/AE-SP28U1.JPG,AE-SP28U1-ND,AE-SP28U1,Phyton Inc.,ADAPTER SOCKET 28-SSOP TO 28-DIP,1,0,"90.00000","0","1","-","Active","Socket Module - SSOP","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
-,//media.digikey.com/Photos/Phyton%20Photos/AE-SP28U2.JPG,AE-SP28U2-ND,AE-SP28U2,Phyton Inc.,ADAPTER SOCKET 28-SSOP TO 28-DIP,1,0,"90.00000","0","1","-","Active","Socket Module - SSOP","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-P32-CP49.pdf,-,AE-P32-CP49-ND,AE-P32-CP49,Phyton Inc.,ADAPTER EPROM/FLASH DIP32/PLCC32,0,0,"90.00000","0","1","-","Active","Socket Module - PLCC","ChipProg-40"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-ISP-MSP430.pdf,//media.digikey.com/photos/Phyton%20Photos/AE-ISP-MSP430.JPG,AE-ISP-MSP430-ND,AE-ISP-MSP430,Phyton Inc.,ADAPTER 28-DIP TO BH-16,0,0,"90.00000","0","1","-","Active","Adapter DIP28/BH-16","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-ISP-U1.pdf,//media.digikey.com/photos/Phyton%20Photos/AE-ISP-U1.JPG,AE-ISP-U1-ND,AE-ISP-U1,Phyton Inc.,ADAPTER 28-DIP TO BH-10,0,0,"90.00000","0","1","-","Active","Adapter DIP28/BH-10","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
"//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-SC18,28U.pdf",//media.digikey.com/photos/Phyton%20Photos/AE-SC18^28U.JPG,AE-SC18/28U-ND,AE-SC18/28U,Phyton Inc.,ADAPTER 28-DIP TO 28-SOIC,0,0,"90.00000","0","1","-","Active","Socket Module - SOIC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
http://www.logicalsys.com/datasht/28pzp-n.pdf,-,309-1021-ND,PA28-PP,Logical Systems Inc.,ADAPTER 28-PLCC TO 28-PLCC,0,0,"93.50000","0","1","-","Active","Socket Module - PLCC","Z86C(E)(L)30, 31, 33, 34, 35, 36, 83, 84 Z86233, 733"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-P28U.pdf,//media.digikey.com/photos/Phyton%20Photos/AE-P28U.JPG,AE-P28U-ND,AE-P28U,Phyton Inc.,ADAPTER 28-DIP TO-28 PLCC,0,0,"95.00000","0","1","-","Active","Socket Module - PLCC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
http://www.tech-tools.com/files/pw-adp.pdf,//media.digikey.com/photos/TechTools%20Photos/MP-SOIC28.jpg,MP-SOIC28-ND,MP-SOIC28,TechTools,ADAPTER QUICKWRITER 28-SOIC,0,0,"96.75000","0","1","-","Active","Socket Module - SOIC","QuickWriter™, Parallax and PIC Writer Programmer"
http://www.logicalsys.com/datasht/17c42-pd.pdf,-,309-1006-ND,PA17C42-PD,Logical Systems Inc.,ADAPTER 44-PLCC TO 40-DIP,0,0,"97.75000","0","1","-","Active","Socket Module - DIP","PIC17C42(A), 43, 44"
http://www.logicalsys.com/datasht/444001pd.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA44-40-01-PD.jpg,309-1035-ND,PA44-40-01-PD,Logical Systems Inc.,ADAPTER 44-PLCC TO 40-DIP,0,0,"97.75000","0","1","-","Active","Socket Module - PLCC","Z86C(E)21, 61"
http://www.logicalsys.com/datasht/444033pd.pdf,-,309-1037-ND,PA44-40-33-PD,Logical Systems Inc.,ADAPTER 44-PLCC TO 40-DIP,0,0,"97.75000","0","1","-","Active","Socket Module - PLCC","Z86C(E)40, 43, 743, 44, 45, 46"
http://www.zilog.com/docs/z8/devtools/z86c3000zac.pdf,//media.digikey.com/photos/Zilog%20Photos/269-28-SOIC.jpg,269-2007-ND,Z86C3000ZAC,Zilog,28 PIN SOIC/PLCC ACCESSORY KIT,0,0,"99.45000","0","7","-","Active","Socket Module - DIP","ZiLOG Z8 ENCORE! MCU"
-,//media.digikey.com/Photos/RF%20Solutions%20Photos/AE-SC8%5E16US.jpg,AE-SC8/16US-ND,AE-SC8/16US,Phyton Inc.,ADAPTER SOCKET 16-SOIC TO 16-DIP,1,0,"100.00000","0","1","-","Active","Socket Module - SOIC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-P20U-Z.pdf,-,AE-P20U-Z-ND,AE-P20U-Z,Phyton Inc.,ADAPTER UNIV DIP20/PLCC20,0,0,"100.00000","0","1","-","Active","Socket Module - PLCC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-SC18_28-25XX-2_Web.pdf,-,AE-SC18/28-25XX-2-ND,AE-SC18/28-25XX-2,Phyton Inc.,ADAPTER DIP-28 TO SOIC-28,0,0,"100.00000","0","1","-","Active","Socket Module - SOIC","ChipProg-481, ChipProg-G41"
-,-,PDS4102N-28P2SAB-ND,PDS4102N-28P2SAB,Lattice Semiconductor Corporation,PROGRAMMING BOARD 28-3RD PARTY,0,0,"102.41000","0","1","-","Active","Converter Board","pDS4102-PM300N Model 300 Desktop Programmer"
-,//media.digikey.com/photos/Atmel%20Photos/ATSTK600-TINYX3U.JPG,ATSTK600-TINYX3U-ND,ATSTK600-TINYX3U,Microchip Technology,STK600 SOCKET/ADAPTER TINYX3U,1,0,"104.40000","0","1","AVR®","Active","Socket Module - SOIC","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-SC45.JPG,ATSTK600-SC45-ND,ATSTK600-SC45,Microchip Technology,STK600 QFN-44 SOCKET CARD AVR,0,0,"104.40000","0","2","AVR®","Active","Socket Adapter","STK600"
http://www.logicalsys.com/datasht/17c42-dp.pdf,-,309-1005-ND,PA17C42-DP-PP,Logical Systems Inc.,ADAPTER 40-DIP & 44-PLCC,0,0,"106.25000","0","1","-","Active","Socket Module - DIP","PIC17C42(A), 43, 44"
http://www.logicalsys.com/datasht/404401dp.pdf,-,309-1028-ND,PA40-44-01-DP-PP,Logical Systems Inc.,ADAPTER 40-DIP TO 44-PLCC,0,0,"106.25000","0","1","-","Active","Socket Module - DIP","Z86C(E)21, 61"
http://www.logicalsys.com/datasht/404433dp.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/PA40-44-33-DP-PP.jpg,309-1030-ND,PA40-44-33-DP-PP,Logical Systems Inc.,ADAPTER 40-DIP TO 44-PLCC,0,0,"106.25000","0","1","-","Active","Socket Module - DIP","Z86C(E)21, 40, 43, 743, 44, 45, 46, 61"
-,-,PA51-DP-PP-ND,PA51-DP-PP,Logical Systems Inc.,PLCC EMULATOR ADAPTER FOR 8051,0,0,"106.25000","0","1","-","Active","Socket Module - PLCC","-"
-,-,SA666-ND,SA666,Xeltek,ADAPTER PROGRAMMER 8-MSOP,0,0,"107.10000","0","1","-","Active","Socket Module - MSOP","Xeltek Programmers"
//media.digikey.com/PDF/Data Sheets/XELTEK PDFs/PLCC SOCKET ADAPTERS.pdf,//media.digikey.com/photos/Xeltek/SA015A1T.jpg,415-1013-ND,SA015A1T,Xeltek,SOCKET ADAPTER FOR PLCC32,0,0,"107.10000","0","1","-","Active","Socket Module - PLCC","Xeltek Programmers"
//media.digikey.com/PDF/Data Sheets/XELTEK PDFs/PLCC SOCKET ADAPTERS.pdf,//media.digikey.com/photos/Xeltek/SA001A.jpg,415-1014-ND,SA001A,Xeltek,SOCKET ADAPTER FOR PLCC20,0,0,"107.10000","0","1","-","Active","Socket Module - PLCC","Xeltek Programmers"
//media.digikey.com/PDF/Data Sheets/XELTEK PDFs/PLCC SOCKET ADAPTERS.pdf,//media.digikey.com/photos/Xeltek/SA008A.jpg,415-1015-ND,SA008A,Xeltek,SOCKET ADAPTER FOR PLCC28,0,0,"107.10000","0","1","-","Active","Socket Module - PLCC","Xeltek Programmers"
//media.digikey.com/PDF/Data Sheets/XELTEK PDFs/SOIC SOCKET ADAPTERS.pdf,//media.digikey.com/photos/Xeltek/SA602.jpg,415-1019-ND,SA602,Xeltek,SOCKET ADAPTER FOR SOIC16/8SOIC,0,0,"107.10000","0","1","-","Active","Socket Module - SOIC","Xeltek Programmers"
-,-,SA602A-ND,SA602A,Xeltek,SOCKET ADAPTER SOP8/D8,0,0,"107.10000","0","1","-","Active","Socket Module - SOIC","Xeltek Programmers"
-,//media.digikey.com/Photos/Phyton%20Photos/AE-SP8U.jpg,AE-SP8U-ND,AE-SP8U,Phyton Inc.,ADAPTER SOCKET 8-SSOP TO 8-DIP,1,0,"110.00000","0","1","-","Active","Socket Module - SSOP","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-P28U-Z.pdf,//media.digikey.com/photos/Phyton%20Photos/AE-P28U.JPG,AE-P28U-Z-ND,AE-P28U-Z,Phyton Inc.,ADAPTER UNIV DIP28/PLCC28,0,0,"110.00000","0","1","-","Active","Socket Module - PLCC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-P32-28-Z.pdf,//media.digikey.com/photos/Phyton%20Photos/AE-P32-28.JPG,AE-P32-28-Z-ND,AE-P32-28-Z,Phyton Inc.,ADAPTER EPROM/FLASH DIP28/PLCC32,0,0,"110.00000","0","1","-","Active","Socket Module - PLCC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-P32-CP49-Z.pdf,-,AE-P32-CP49-Z-ND,AE-P32-CP49-Z,Phyton Inc.,ADAPTER EPROM/FLASH DIP32/PLCC32,0,0,"110.00000","0","1","-","Active","Socket Module - PLCC","ChipProg-40"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-P32U-Z.pdf,//media.digikey.com/photos/Phyton%20Photos/AE-P32U.JPG,AE-P32U-Z-ND,AE-P32U-Z,Phyton Inc.,ADAPTER UNIVERSAL DIP32/PLCC32,0,0,"110.00000","0","1","-","Active","Socket Module - PLCC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
-,-,AE-SP30U-ND,AE-SP30U,Phyton Inc.,ADAPTER UNIVERSAL DIP30/SSOP30,0,0,"110.00000","0","1","-","Active","Socket Module - SSOP","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
-,-,AE-TS32N-CP49-ND,AE-TS32N-CP49,Phyton Inc.,ADAPTER SOCKET 32-TSOP TO 32-DIP,0,0,"110.00000","0","1","-","Active","Socket Module - TSOP","ChipProg-40"
//media.digikey.com/PDF/Data Sheets/XELTEK PDFs/PLCC SOCKET ADAPTERS.pdf,//media.digikey.com/photos/Xeltek/SA244.jpg,415-1017-ND,SA244,Xeltek,SOCKET ADAPTER FOR PLCC44,0,0,"112.20000","0","1","-","Active","Socket Module - PLCC","Xeltek Programmers"
http://www.logicalsys.com/datasht/17c42-pd.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA17C42-PDZ.jpg,309-1007-ND,PA17C42-PDZ,Logical Systems Inc.,ADAPTER 44-PLCC ZIF TO 40-DIP,0,0,"114.75000","0","1","-","Active","ZIF Socket","PIC17C42(A), 43, 44"
http://www.logicalsys.com/datasht/444001pd.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/PA44-40-01-PDZ.jpg,309-1036-ND,PA44-40-01-PDZ,Logical Systems Inc.,ADAPTER 44-PLCC ZIF TO 40-DIP,0,0,"114.75000","0","1","-","Active","ZIF Socket","Z86C(E)21, 61"
http://www.logicalsys.com/datasht/444033pd.pdf,-,309-1038-ND,PA44-40-33-PDZ,Logical Systems Inc.,ADAPTER 44-PLCC ZIF TO 40-DIP,0,0,"114.75000","0","1","-","Active","ZIF Socket","-"
http://www.logicalsys.com/datasht/4440p64b.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA44-40-P64Z.jpg,309-1040-ND,PA44-40-P64Z,Logical Systems Inc.,ADAPTER 44-PLCC ZIF TO 40-DIP,0,0,"114.75000","0","1","-","Active","ZIF Socket","PIC16C64A, 65A(B), 67, 662, 74A(B), 774, 77, F874, F877"
http://www.logicalsys.com/datasht/51-pd.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA51-44Z.jpg,309-1094-ND,PA51-44Z,Logical Systems Inc.,ADAPTER 44-PLCC ZIF TO 40-DIP,0,0,"114.75000","0","1","-","Active","ZIF Socket","8751 family"
http://www.logicalsys.com/datasht/280-pd.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA280-44Z.jpg,309-1096-ND,PA280-44Z,Logical Systems Inc.,ADAPTER 44-PLCC ZIF TO 40-DIP,0,0,"114.75000","0","1","-","Active","ZIF Socket","Intel 27C210, 220, 240 and other 27C1024, 2048, 4096 devices"
-,-,AE-SC20U-ND,AE-SC20U,Phyton Inc.,ADAPTER UNIVERSAL DIP20/SOIC20,0,0,"115.00000","0","1","-","Active","Socket Module - SOIC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
//media.digikey.com/PDF/Data Sheets/XELTEK PDFs/SOIC SOCKET ADAPTERS.pdf,//media.digikey.com/photos/Xeltek/SA404.jpg,415-1018-ND,SA404,Xeltek,SOCKET ADAPTER FOR SOIC28,0,0,"117.30000","0","1","-","Active","Socket Module - SOIC","Xeltek Programmers"
