Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Current - Leakage","Dissipation Factor","Mounting Type","Package / Case","Manufacturer Size Code","Height - Seated (Max)","Features","Operating Temperature","Supplier Device Package","Size / Dimension"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-7518-2-ND,NOSC686M006S0200,AVX Corporation,CAP NIOB OXID 68UF 20% 6.3V 2312,3000,24000,"0.26999","0","3000","Tape & Reel (TR)","OxiCap® NOS","Active","68µF","±20%","6.3V","200 mOhms","8.2µA","6%","Surface Mount","2312 (6032 Metric)","C","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-7518-1-ND,NOSC686M006S0200,AVX Corporation,CAP NIOB OXID 68UF 20% 6.3V 2312,5964,24000,"1.75000","0","1","Cut Tape (CT)","OxiCap® NOS","Active","68µF","±20%","6.3V","200 mOhms","8.2µA","6%","Surface Mount","2312 (6032 Metric)","C","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-7518-6-ND,NOSC686M006S0200,AVX Corporation,CAP NIOB OXID 68UF 20% 6.3V 2312,5964,24000,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Active","68µF","±20%","6.3V","200 mOhms","8.2µA","6%","Surface Mount","2312 (6032 Metric)","C","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/Renders/AVX%20Renders/NLJ%20Series;%20P.jpg,478-3202-2-ND,NOJP685M004RWJ,AVX Corporation,CAP NIOB OXIDE 6.8UF 20% 4V 0805,2500,0,"0.29203","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","6.8µF","±20%","4V","5.3 Ohms","1µA","6%","Surface Mount","0805 (2012 Metric)","P","0.059"" (1.50mm)","-","-55°C ~ 105°C","0805 (2012 Metric)","0.081"" L x 0.053"" W (2.05mm x 1.35mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/Renders/AVX%20Renders/NLJ%20Series;%20P.jpg,478-3202-1-ND,NOJP685M004RWJ,AVX Corporation,CAP NIOB OXIDE 6.8UF 20% 4V 0805,3463,0,"0.99000","0","1","Cut Tape (CT)","OxiCap® NOJ","Active","6.8µF","±20%","4V","5.3 Ohms","1µA","6%","Surface Mount","0805 (2012 Metric)","P","0.059"" (1.50mm)","-","-55°C ~ 105°C","0805 (2012 Metric)","0.081"" L x 0.053"" W (2.05mm x 1.35mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/Renders/AVX%20Renders/NLJ%20Series;%20P.jpg,478-3202-6-ND,NOJP685M004RWJ,AVX Corporation,CAP NIOB OXIDE 6.8UF 20% 4V 0805,3463,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Active","6.8µF","±20%","4V","5.3 Ohms","1µA","6%","Surface Mount","0805 (2012 Metric)","P","0.059"" (1.50mm)","-","-55°C ~ 105°C","0805 (2012 Metric)","0.081"" L x 0.053"" W (2.05mm x 1.35mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3125-2-ND,NOJC336M010RWJ,AVX Corporation,CAP NIOB OXIDE 33UF 20% 10V 2312,3000,0,"0.32526","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","10V","500 mOhms","6.6µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3125-1-ND,NOJC336M010RWJ,AVX Corporation,CAP NIOB OXIDE 33UF 20% 10V 2312,3400,0,"0.85000","0","1","Cut Tape (CT)","OxiCap® NOJ","Active","33µF","±20%","10V","500 mOhms","6.6µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3125-6-ND,NOJC336M010RWJ,AVX Corporation,CAP NIOB OXIDE 33UF 20% 10V 2312,3400,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Active","33µF","±20%","10V","500 mOhms","6.6µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1825-2-ND,NOJD107M006RWJ,AVX Corporation,CAP NIOB OXI 100UF 20% 6.3V 2917,3000,0,"0.37800","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","100µF","±20%","6.3V","400 mOhms","12µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1825-1-ND,NOJD107M006RWJ,AVX Corporation,CAP NIOB OXI 100UF 20% 6.3V 2917,3197,0,"1.03000","0","1","Cut Tape (CT)","OxiCap® NOJ","Active","100µF","±20%","6.3V","400 mOhms","12µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1825-6-ND,NOJD107M006RWJ,AVX Corporation,CAP NIOB OXI 100UF 20% 6.3V 2917,3197,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Active","100µF","±20%","6.3V","400 mOhms","12µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8863-2-ND,NOJC107M006RWJ,AVX Corporation,CAP NIOB OXI 100UF 20% 6.3V 2312,3000,0,"0.37800","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","100µF","±20%","6.3V","400 mOhms","12µA","8%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8863-1-ND,NOJC107M006RWJ,AVX Corporation,CAP NIOB OXIDE 100UF 6.3V 2312,3567,0,"1.03000","0","1","Cut Tape (CT)","OxiCap® NOJ","Active","100µF","±20%","6.3V","400 mOhms","12µA","8%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8863-6-ND,NOJC107M006RWJ,AVX Corporation,CAP NIOB OXIDE 100UF 6.3V 2312,3567,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Active","100µF","±20%","6.3V","400 mOhms","12µA","8%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1826-2-ND,NOJD157M006RWJ,AVX Corporation,CAP NIOB OXI 150UF 20% 6.3V 2917,2000,0,"0.42500","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","150µF","±20%","6.3V","400 mOhms","18µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1826-1-ND,NOJD157M006RWJ,AVX Corporation,CAP NIOB OXI 150UF 20% 6.3V 2917,2037,0,"1.09000","0","1","Cut Tape (CT)","OxiCap® NOJ","Active","150µF","±20%","6.3V","400 mOhms","18µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1826-6-ND,NOJD157M006RWJ,AVX Corporation,CAP NIOB OXI 150UF 20% 6.3V 2917,2037,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Active","150µF","±20%","6.3V","400 mOhms","18µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3248-2-ND,NOSD157M006R0070,AVX Corporation,CAP NIOB OXI 150UF 20% 6.3V 2917,1500,0,"0.54690","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","150µF","±20%","6.3V","70 mOhms","18µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3248-1-ND,NOSD157M006R0070,AVX Corporation,CAP NIOB OXI 150UF 20% 6.3V 2917,1569,0,"5.44000","0","1","Cut Tape (CT)","OxiCap® NOS","Active","150µF","±20%","6.3V","70 mOhms","18µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3248-6-ND,NOSD157M006R0070,AVX Corporation,CAP NIOB OXI 150UF 20% 6.3V 2917,1569,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Active","150µF","±20%","6.3V","70 mOhms","18µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8865-2-ND,NOJD107M010RWJ,AVX Corporation,CAP NIOB OXID 100UF 20% 10V 2917,3500,0,"0.74682","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","100µF","±20%","10V","400 mOhms","20µA","12%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8865-1-ND,NOJD107M010RWJ,AVX Corporation,CAP NIOB OXIDE 100UF 10V 2917,3888,0,"1.72000","0","1","Cut Tape (CT)","OxiCap® NOJ","Active","100µF","±20%","10V","400 mOhms","20µA","12%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8865-6-ND,NOJD107M010RWJ,AVX Corporation,CAP NIOB OXIDE 100UF 10V 2917,3888,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Active","100µF","±20%","10V","400 mOhms","20µA","12%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8864-2-ND,NOJC227M006RWJ,AVX Corporation,CAP NIOB OXI 220UF 20% 6.3V 2312,2000,0,"0.79900","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","220µF","±20%","6.3V","400 mOhms","26.4µA","14%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8864-1-ND,NOJC227M006RWJ,AVX Corporation,CAP NIOB OXIDE 220UF 6.3V 2312,2454,0,"1.84000","0","1","Cut Tape (CT)","OxiCap® NOJ","Active","220µF","±20%","6.3V","400 mOhms","26.4µA","14%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8864-6-ND,NOJC227M006RWJ,AVX Corporation,CAP NIOB OXIDE 220UF 6.3V 2312,2454,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Active","220µF","±20%","6.3V","400 mOhms","26.4µA","14%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1830-2-ND,NOSD337M004R0100,AVX Corporation,CAP NIOB OXIDE 330UF 20% 4V 2917,1500,0,"1.15200","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","330µF","±20%","4V","100 mOhms","26.4µA","8%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1830-1-ND,NOSD337M004R0100,AVX Corporation,CAP NIOB OXIDE 330UF 20% 4V 2917,1753,0,"2.82000","0","1","Cut Tape (CT)","OxiCap® NOS","Active","330µF","±20%","4V","100 mOhms","26.4µA","8%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1830-6-ND,NOSD337M004R0100,AVX Corporation,CAP NIOB OXIDE 330UF 20% 4V 2917,1753,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Active","330µF","±20%","4V","100 mOhms","26.4µA","8%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3249-2-ND,NOSD227M006R0100,AVX Corporation,CAP NIOB OXI 220UF 20% 6.3V 2917,1500,0,"1.27840","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","220µF","±20%","6.3V","100 mOhms","26.4µA","8%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3249-1-ND,NOSD227M006R0100,AVX Corporation,CAP NIOB OXI 220UF 20% 6.3V 2917,1743,0,"3.12000","0","1","Cut Tape (CT)","OxiCap® NOS","Active","220µF","±20%","6.3V","100 mOhms","26.4µA","8%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3249-6-ND,NOSD227M006R0100,AVX Corporation,CAP NIOB OXI 220UF 20% 6.3V 2917,1743,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Active","220µF","±20%","6.3V","100 mOhms","26.4µA","8%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1828-2-ND,NOJE337M006RWJ,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,1200,0,"1.41300","0","400","Tape & Reel (TR)","OxiCap® NOJ","Active","330µF","±20%","6.3V","300 mOhms","39.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1828-1-ND,NOJE337M006RWJ,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,1518,0,"3.07000","0","1","Cut Tape (CT)","OxiCap® NOJ","Active","330µF","±20%","6.3V","300 mOhms","39.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1828-6-ND,NOJE337M006RWJ,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,1518,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Active","330µF","±20%","6.3V","300 mOhms","39.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3251-2-ND,NOSE337M006R0080,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,800,0,"1.81488","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","330µF","±20%","6.3V","80 mOhms","39.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3251-1-ND,NOSE337M006R0080,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,1234,0,"4.81000","0","1","Cut Tape (CT)","OxiCap® NOS","Active","330µF","±20%","6.3V","80 mOhms","39.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3251-6-ND,NOSE337M006R0080,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,1234,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Active","330µF","±20%","6.3V","80 mOhms","39.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-5851-2-ND,NOJA156M006RWJ,AVX Corporation,CAP NIOB OXID 15UF 20% 6.3V 1206,2000,0,"0.12800","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","15µF","±20%","6.3V","2 Ohms","1.8µA","8%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-5851-1-ND,NOJA156M006RWJ,AVX Corporation,CAP NIOB OXID 15UF 20% 6.3V 1206,3449,0,"0.53000","0","1","Cut Tape (CT)","OxiCap® NOJ","Active","15µF","±20%","6.3V","2 Ohms","1.8µA","8%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-5851-6-ND,NOJA156M006RWJ,AVX Corporation,CAP NIOB OXID 15UF 20% 6.3V 1206,3449,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Active","15µF","±20%","6.3V","2 Ohms","1.8µA","8%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3245-2-ND,NOSB336M006R0600,AVX Corporation,CAP NIOB OXID 33UF 20% 6.3V 1210,6000,0,"0.29624","0","2000","Tape & Reel (TR)","OxiCap® NOS","Active","33µF","±20%","6.3V","600 mOhms","4µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","Low ESR","-55°C ~ 125°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3245-1-ND,NOSB336M006R0600,AVX Corporation,CAP NIOB OXID 33UF 20% 6.3V 1210,6056,0,"1.00000","0","1","Cut Tape (CT)","OxiCap® NOS","Active","33µF","±20%","6.3V","600 mOhms","4µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","Low ESR","-55°C ~ 125°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3245-6-ND,NOSB336M006R0600,AVX Corporation,CAP NIOB OXID 33UF 20% 6.3V 1210,6056,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Active","33µF","±20%","6.3V","600 mOhms","4µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","Low ESR","-55°C ~ 125°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3244-2-ND,NOSB226M006R0600,AVX Corporation,CAP NIOB OXID 22UF 20% 6.3V 1210,2000,0,"0.29624","0","2000","Tape & Reel (TR)","OxiCap® NOS","Active","22µF","±20%","6.3V","600 mOhms","2.6µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","Low ESR","-55°C ~ 125°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3244-1-ND,NOSB226M006R0600,AVX Corporation,CAP NIOB OXID 22UF 20% 6.3V 1210,4412,0,"1.00000","0","1","Cut Tape (CT)","OxiCap® NOS","Active","22µF","±20%","6.3V","600 mOhms","2.6µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","Low ESR","-55°C ~ 125°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
