Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Polarization","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1V100UR+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.0H,4.0D.jpg",PCE3834CT-ND,EEE-FK1V100UR,Panasonic Electronic Components,CAP ALUM 10UF 20% 35V SMD,100149,0,"0.36000","0","1","Cut Tape (CT)","FK","Active","10µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","67.5mA @ 120Hz","90mA @ 100kHz","1.35 Ohms","-","0.157"" Dia (4.00mm)","0.240"" (6.10mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1V100UR+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.0H,4.0D.jpg",PCE3834DKR-ND,EEE-FK1V100UR,Panasonic Electronic Components,CAP ALUM 10UF 20% 35V SMD,100149,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","10µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","67.5mA @ 120Hz","90mA @ 100kHz","1.35 Ohms","-","0.157"" Dia (4.00mm)","0.240"" (6.10mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,WX%20SERIES%206.3,5.4.jpg",493-2177-2-ND,UWT1C101MCL1GB,Nichicon,CAP ALUM 100UF 20% 16V SMD,43000,0,"0.07678","0","1000","Tape & Reel (TR)","UWT","Active","100µF","±20%","16V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","60mA @ 120Hz","90mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,WX%20SERIES%206.3,5.4.jpg",493-2177-1-ND,UWT1C101MCL1GB,Nichicon,CAP ALUM 100UF 20% 16V SMD,43854,0,"0.36000","0","1","Cut Tape (CT)","UWT","Active","100µF","±20%","16V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","60mA @ 120Hz","90mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,WX%20SERIES%206.3,5.4.jpg",493-2177-6-ND,UWT1C101MCL1GB,Nichicon,CAP ALUM 100UF 20% 16V SMD,43854,0,"Digi-Reel","0","1","Digi-Reel®","UWT","Active","100µF","±20%","16V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","60mA @ 120Hz","90mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%205.9,6.5H,6.3D,HA%20SERIES%205.5H,6.3D.jpg",PCE3914TR-ND,EEE-1HA100SP,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,131000,0,"0.07942","0","1000","Tape & Reel (TR)","S","Active","10µF","±20%","50V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","35mA @ 120Hz","59.5mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%205.9,6.5H,6.3D,HA%20SERIES%205.5H,6.3D.jpg",PCE3914CT-ND,EEE-1HA100SP,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,131705,0,"0.35000","0","1","Cut Tape (CT)","S","Active","10µF","±20%","50V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","35mA @ 120Hz","59.5mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%205.9,6.5H,6.3D,HA%20SERIES%205.5H,6.3D.jpg",PCE3914DKR-ND,EEE-1HA100SP,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,131705,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","10µF","±20%","50V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","35mA @ 120Hz","59.5mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%205.9,6.5H,6.3D,HA%20SERIES%205.5H,6.3D.jpg",PCE3889TR-ND,EEE-1CA470SP,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,58000,0,"0.07942","0","1000","Tape & Reel (TR)","S","Active","47µF","±20%","16V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","70mA @ 120Hz","119mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%205.9,6.5H,6.3D,HA%20SERIES%205.5H,6.3D.jpg",PCE3889CT-ND,EEE-1CA470SP,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,59425,0,"0.35000","0","1","Cut Tape (CT)","S","Active","47µF","±20%","16V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","70mA @ 120Hz","119mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%205.9,6.5H,6.3D,HA%20SERIES%205.5H,6.3D.jpg",PCE3889DKR-ND,EEE-1CA470SP,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,59425,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","47µF","±20%","16V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","70mA @ 120Hz","119mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%205.9,6.5H,6.3D,HA%20SERIES%205.5H,6.3D.jpg",PCE3952TR-ND,EEE-1VA220SP,Panasonic Electronic Components,CAP ALUM 22UF 20% 35V SMD,48000,0,"0.07942","0","1000","Tape & Reel (TR)","S","Active","22µF","±20%","35V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","60mA @ 120Hz","102mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%205.9,6.5H,6.3D,HA%20SERIES%205.5H,6.3D.jpg",PCE3952CT-ND,EEE-1VA220SP,Panasonic Electronic Components,CAP ALUM 22UF 20% 35V SMD,49739,0,"0.35000","0","1","Cut Tape (CT)","S","Active","22µF","±20%","35V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","60mA @ 120Hz","102mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%205.9,6.5H,6.3D,HA%20SERIES%205.5H,6.3D.jpg",PCE3952DKR-ND,EEE-1VA220SP,Panasonic Electronic Components,CAP ALUM 22UF 20% 35V SMD,49739,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","22µF","±20%","35V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","60mA @ 120Hz","102mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=mva,"//media.digikey.com/photos/United%20Chemi-Con%20Photos/MVA%20SERIES%205.2H,5.0D.jpg",565-2057-2-ND,EMVA6R3ADA101ME55G,United Chemi-Con,CAP ALUM 100UF 20% 6.3V SMD,71000,0,"0.07980","0","1000","Tape & Reel (TR)","Alchip™- MVA","Active","100µF","±20%","6.3V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","55mA @ 120Hz","59.4mA @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.205"" (5.20mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=mva,"//media.digikey.com/photos/United%20Chemi-Con%20Photos/MVA%20SERIES%205.2H,5.0D.jpg",565-2057-1-ND,EMVA6R3ADA101ME55G,United Chemi-Con,CAP ALUM 100UF 20% 6.3V SMD,71494,0,"0.35000","0","1","Cut Tape (CT)","Alchip™- MVA","Active","100µF","±20%","6.3V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","55mA @ 120Hz","59.4mA @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.205"" (5.20mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=mva,"//media.digikey.com/photos/United%20Chemi-Con%20Photos/MVA%20SERIES%205.2H,5.0D.jpg",565-2057-6-ND,EMVA6R3ADA101ME55G,United Chemi-Con,CAP ALUM 100UF 20% 6.3V SMD,71494,0,"Digi-Reel","0","1","Digi-Reel®","Alchip™- MVA","Active","100µF","±20%","6.3V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","55mA @ 120Hz","59.4mA @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.205"" (5.20mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1157.pdf,"//media.digikey.com/photos/Panasonic%20Photos/HB%20SERIES%205.9H,4.0D.jpg",PCE4153TR-ND,EEE-HB1V100R,Panasonic Electronic Components,CAP ALUM 10UF 20% 35V SMD,44000,0,"0.08018","0","1000","Tape & Reel (TR)","HB","Active","10µF","±20%","35V","-","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","28mA @ 120Hz","47.6mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.228"" (5.80mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1157.pdf,"//media.digikey.com/photos/Panasonic%20Photos/HB%20SERIES%205.9H,4.0D.jpg",PCE4153CT-ND,EEE-HB1V100R,Panasonic Electronic Components,CAP ALUM 10UF 20% 35V SMD,44755,0,"0.35000","0","1","Cut Tape (CT)","HB","Active","10µF","±20%","35V","-","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","28mA @ 120Hz","47.6mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.228"" (5.80mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1157.pdf,"//media.digikey.com/photos/Panasonic%20Photos/HB%20SERIES%205.9H,4.0D.jpg",PCE4153DKR-ND,EEE-HB1V100R,Panasonic Electronic Components,CAP ALUM 10UF 20% 35V SMD,44755,0,"Digi-Reel","0","1","Digi-Reel®","HB","Active","10µF","±20%","35V","-","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","28mA @ 120Hz","47.6mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.228"" (5.80mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf",//media.digikey.com/Photos/Panasonic%20Photos/VS%20SERIES_Bi-Polar.jpg,PCE4301TR-ND,EEE-1HA010NR,Panasonic Electronic Components,CAP ALUM 1UF 20% 50V SMD,66000,0,"0.08046","0","2000","Tape & Reel (TR)","S","Active","1µF","±20%","50V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Bi-Polar","AEC-Q200","Automotive","10mA @ 120Hz","17mA @ 10kHz","-","-","0.157"" Dia (4.00mm)","0.213"" (5.40mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf",//media.digikey.com/Photos/Panasonic%20Photos/VS%20SERIES_Bi-Polar.jpg,PCE4301CT-ND,EEE-1HA010NR,Panasonic Electronic Components,CAP ALUM 1UF 20% 50V SMD,69500,0,"0.37000","0","1","Cut Tape (CT)","S","Active","1µF","±20%","50V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Bi-Polar","AEC-Q200","Automotive","10mA @ 120Hz","17mA @ 10kHz","-","-","0.157"" Dia (4.00mm)","0.213"" (5.40mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf",//media.digikey.com/Photos/Panasonic%20Photos/VS%20SERIES_Bi-Polar.jpg,PCE4301DKR-ND,EEE-1HA010NR,Panasonic Electronic Components,CAP ALUM 1UF 20% 50V SMD,69500,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","1µF","±20%","50V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Bi-Polar","AEC-Q200","Automotive","10mA @ 120Hz","17mA @ 10kHz","-","-","0.157"" Dia (4.00mm)","0.213"" (5.40mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf",//media.digikey.com/Photos/Panasonic%20Photos/VS%20SERIES_Bi-Polar.jpg,PCE4288TR-ND,EEE-1AA100NR,Panasonic Electronic Components,CAP ALUM 10UF 20% 10V SMD,6000,0,"0.08046","0","2000","Tape & Reel (TR)","S","Active","10µF","±20%","10V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Bi-Polar","AEC-Q200","Automotive","25mA @ 120Hz","42.5mA @ 10kHz","-","-","0.157"" Dia (4.00mm)","0.213"" (5.40mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf",//media.digikey.com/Photos/Panasonic%20Photos/VS%20SERIES_Bi-Polar.jpg,PCE4288CT-ND,EEE-1AA100NR,Panasonic Electronic Components,CAP ALUM 10UF 20% 10V SMD,7039,0,"0.37000","0","1","Cut Tape (CT)","S","Active","10µF","±20%","10V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Bi-Polar","AEC-Q200","Automotive","25mA @ 120Hz","42.5mA @ 10kHz","-","-","0.157"" Dia (4.00mm)","0.213"" (5.40mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf",//media.digikey.com/Photos/Panasonic%20Photos/VS%20SERIES_Bi-Polar.jpg,PCE4288DKR-ND,EEE-1AA100NR,Panasonic Electronic Components,CAP ALUM 10UF 20% 10V SMD,7039,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","10µF","±20%","10V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Bi-Polar","AEC-Q200","Automotive","25mA @ 120Hz","42.5mA @ 10kHz","-","-","0.157"" Dia (4.00mm)","0.213"" (5.40mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%206.5H,5.0D,HA%20SERIES%205.5H,5.0D.jpg",PCE3890TR-ND,EEE-1CA470WR,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,232000,0,"0.08085","0","1000","Tape & Reel (TR)","S","Active","47µF","±20%","16V","-","1000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","39mA @ 120Hz","66.3mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.213"" (5.40mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%206.5H,5.0D,HA%20SERIES%205.5H,5.0D.jpg",PCE3890CT-ND,EEE-1CA470WR,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,232071,0,"0.32000","0","1","Cut Tape (CT)","S","Active","47µF","±20%","16V","-","1000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","39mA @ 120Hz","66.3mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.213"" (5.40mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%206.5H,5.0D,HA%20SERIES%205.5H,5.0D.jpg",PCE3890DKR-ND,EEE-1CA470WR,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,232071,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","47µF","±20%","16V","-","1000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","39mA @ 120Hz","66.3mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.213"" (5.40mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%206.5H,5.0D,HA%20SERIES%205.5H,5.0D.jpg",PCE3867TR-ND,EEE-1AA101WR,Panasonic Electronic Components,CAP ALUM 100UF 20% 10V SMD,92000,0,"0.08085","0","1000","Tape & Reel (TR)","S","Active","100µF","±20%","10V","-","1000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","50mA @ 120Hz","85mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.213"" (5.40mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%206.5H,5.0D,HA%20SERIES%205.5H,5.0D.jpg",PCE3867CT-ND,EEE-1AA101WR,Panasonic Electronic Components,CAP ALUM 100UF 20% 10V SMD,93164,0,"0.32000","0","1","Cut Tape (CT)","S","Active","100µF","±20%","10V","-","1000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","50mA @ 120Hz","85mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.213"" (5.40mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%206.5H,5.0D,HA%20SERIES%205.5H,5.0D.jpg",PCE3867DKR-ND,EEE-1AA101WR,Panasonic Electronic Components,CAP ALUM 100UF 20% 10V SMD,93164,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","100µF","±20%","10V","-","1000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","50mA @ 120Hz","85mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.213"" (5.40mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%206.5H,5.0D,HA%20SERIES%205.5H,5.0D.jpg",PCE3915TR-ND,EEE-1HA100WR,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,52000,0,"0.08085","0","1000","Tape & Reel (TR)","S","Active","10µF","±20%","50V","-","1000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","27mA @ 120Hz","45.9mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.213"" (5.40mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%206.5H,5.0D,HA%20SERIES%205.5H,5.0D.jpg",PCE3915CT-ND,EEE-1HA100WR,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,52645,0,"0.32000","0","1","Cut Tape (CT)","S","Active","10µF","±20%","50V","-","1000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","27mA @ 120Hz","45.9mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.213"" (5.40mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS%20SERIES%206.5H,5.0D,HA%20SERIES%205.5H,5.0D.jpg",PCE3915DKR-ND,EEE-1HA100WR,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,52645,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","10µF","±20%","50V","-","1000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","27mA @ 120Hz","45.9mA @ 10kHz","-","-","0.197"" Dia (5.00mm)","0.213"" (5.40mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/ECA-xxM%20Series,TypeA.pdf",//media.digikey.com/Photos/Panasonic%20Photos/ECA-1HM101B.JPG,P10397TB-ND,ECA-1HM101B,Panasonic Electronic Components,CAP ALUM 100UF 20% 50V RADIAL,14000,0,"0.08170","0","1000","Tape & Box (TB)","M","Active","100µF","±20%","50V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","250mA @ 120Hz","425mA @ 10kHz","-","0.197"" (5.00mm)","0.315"" Dia (8.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
http://nichicon-us.com/english/products/pdfs/e-uwx.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,WX%20SERIES%208.0,5.4.jpg",493-2098-2-ND,UWX1A221MCL1GB,Nichicon,CAP ALUM 220UF 20% 10V SMD,261000,0,"0.08360","0","1000","Tape & Reel (TR)","UWX","Active","220µF","±20%","10V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","135mA @ 120Hz","202.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.217"" (5.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwx.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,WX%20SERIES%208.0,5.4.jpg",493-2098-1-ND,UWX1A221MCL1GB,Nichicon,CAP ALUM 220UF 20% 10V SMD,261307,0,"0.35000","0","1","Cut Tape (CT)","UWX","Active","220µF","±20%","10V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","135mA @ 120Hz","202.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.217"" (5.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
