Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Threaded/Unthreaded","Gender","Screw, Thread Size","Diameter - Inside","Diameter - Outside","Between Board Height","Length - Overall","Features","Material","Plating","Color"
http://www.keyelco.com/product-pdf.cfm?p=4122,//media.digikey.com/photos/Keystone%20Elect%20Photos/3485.JPG,36-3485-ND,3485,Keystone Electronics,ROUND STANDOFF #6-32 ALUM 1/4"",2466,1300,"0.37000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Aluminum","Iridite","-"
https://katalog.we-online.de/em/datasheet/970050244.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/970050244.jpg,732-12789-ND,970050244,Wurth Electronics Inc.,BRASS SPACER STUD METRIC THREAD,2425,0,"0.37000","0","1","WA-SBRII","Active","Hex Spacer","Threaded","Female, Female","M2","-","0.157"" (4.00mm) Hex","0.197"" (5.00mm)","0.197"" (5.00mm)","-","Brass","Nickel","Silver"
https://katalog.we-online.de/em/datasheet/970xxxxx1_overview.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTII-Series-5-6.jpg,732-10521-ND,970050351,Wurth Electronics Inc.,HEX SPACER M3X0.5 STEEL 5MM,7500,0,"0.38000","0","1","WA-SSTII","Active","Hex Spacer","Threaded","Female, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.197"" (5.00mm)","0.197"" (5.00mm)","-","Steel","Zinc","-"
https://katalog.we-online.com/em/datasheet/971050154.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/971080324.JPG,732-12896-ND,971050154,Wurth Electronics Inc.,BRASS SPACER STUD METRIC THREAD,4533,0,"0.38000","0","1","WA-SBRIE","Active","Hex Standoff","Threaded","Male, Female","M2.5","-","0.197"" (5.00mm) Hex","0.197"" (5.00mm)","0.433"" (11.00mm)","-","Brass","Nickel","Silver"
https://cdn.harwin.com/pdfs/R30-100.pdf,//media.digikey.com/Photos/Harwin/R30-1000502.jpg,952-3008-ND,R30-1000402,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 4MM,3078,0,"0.38000","0","1","R30-100","Active","Hex Standoff","Threaded","Female, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.157"" (4.00mm)","0.157"" (4.00mm)","-","Brass","Nickel","-"
https://cadlinks.rafhdwe.com/dk2d/2108-440-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/2108-632-AL-7.JPG,1772-1777-ND,2108-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUMINUM 3/4"",1647,10584,"0.38000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.750"" (19.05mm) 3/4""","0.750"" (19.05mm) 3/4""","-","Aluminum","-","-"
https://cdn.harwin.com/pdfs/R30-620.pdf,//media.digikey.com/Photos/Harwin/R30-6200814.JPG,952-2381-ND,R30-6200814,Harwin Inc.,ROUND SPACER M3 ALUMINUM 8MM,6094,0,"0.39000","0","1","R30-620","Active","Round Spacer","Unthreaded","Female, Female","M3","0.126"" (3.20mm)","0.197"" (5.00mm)","0.315"" (8.00mm)","0.315"" (8.00mm)","-","Aluminum","Gold Chromate","-"
http://www.keyelco.com/product-pdf.cfm?p=4424,//media.digikey.com/photos/Keystone%20Elect%20Photos/24431.JPG,36-24431-ND,24431,Keystone Electronics,HEX STANDOFF M3 ALUMINUM 6MM,4218,10200,"0.39000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M3","-","0.197"" (5.00mm) Hex","0.236"" (6.00mm)","0.236"" (6.00mm)","-","Aluminum","Iridite","-"
https://katalog.we-online.de/em/datasheet/971xx0xx1.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTIE.jpg,732-10450-ND,971250321,Wurth Electronics Inc.,HEX STANDOFF M3X0.5 STEEL 25MM,3473,0,"0.39000","0","1","WA-SSTIE","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.984"" (25.00mm)","1.220"" (31.00mm)","-","Steel","Zinc","-"
https://cdn.harwin.com/pdfs/R30-620.pdf,//media.digikey.com/Photos/Harwin/R30-6200714.JPG,952-3015-ND,R30-6200714,Harwin Inc.,ROUND SPACER M3 ALUMINUM 7MM,3405,0,"0.39000","0","1","R30-620","Active","Round Spacer","Unthreaded","Female, Female","M3","0.126"" (3.20mm)","0.197"" (5.00mm)","0.276"" (7.00mm)","0.276"" (7.00mm)","-","Aluminum","Gold Chromate","-"
https://cdn.harwin.com/pdfs/R30-100.pdf,//media.digikey.com/Photos/Harwin/R30-1000502.jpg,952-2179-ND,R30-1000502,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 5MM,2560,0,"0.39000","0","1","R30-100","Active","Hex Standoff","Threaded","Female, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.197"" (5.00mm)","0.197"" (5.00mm)","-","Brass","Nickel","-"
https://cadlinks.rafhdwe.com/dk2d/2052-440-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/2052-440-AL.JPG,1772-1796-ND,2052-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUM 3/16"",1930,13835,"0.39000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.188"" (4.78mm) 3/16""","0.188"" (4.78mm) 3/16""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4424,//media.digikey.com/photos/Keystone%20Elect%20Photos/24430.JPG,36-24430-ND,24430,Keystone Electronics,HEX STANDOFF M3 ALUMINUM 5MM,6545,9000,"0.40000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M3","-","0.197"" (5.00mm) Hex","0.197"" (5.00mm)","0.197"" (5.00mm)","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4370,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_244xy.jpg,36-24421-ND,24421,Keystone Electronics,HEX STANDOFF M2.5X0.45 ALUM 6MM,5704,4700,"0.40000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.177"" (4.50mm) Hex","0.236"" (6.00mm)","0.236"" (6.00mm)","-","Aluminum","Iridite","-"
https://cadlinks.rafhdwe.com/dk2d/4532-632-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/4532-632-AL.JPG,1772-1332-ND,4532-632-AL,RAF Electronic Hardware,HEX STANDOFF #6-32 ALUMINUM 3/8"",4435,36069,"0.40000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.375"" (9.53mm) 3/8""","0.625"" (15.88mm) 5/8""","-","Aluminum","-","-"
https://katalog.we-online.de/em/datasheet/970050354.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/970050354.jpg,732-12792-ND,970050354,Wurth Electronics Inc.,BRASS SPACER STUD METRIC THREAD,4388,0,"0.40000","0","1","WA-SBRII","Active","Hex Spacer","Threaded","Female, Female","M3","-","0.197"" (5.00mm) Hex","0.197"" (5.00mm)","0.197"" (5.00mm)","-","Brass","Nickel","Silver"
https://cdn.harwin.com/pdfs/R25-100.pdf,//media.digikey.com/Photos/Harwin/R25-1000402.jpg,952-2175-ND,R25-1000402,Harwin Inc.,HEX STANDOFF M2.5X0.45 BRASS 4MM,2997,0,"0.40000","0","1","R25-100","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.217"" (5.50mm) Hex","0.157"" (4.00mm)","0.157"" (4.00mm)","-","Brass","Nickel","-"
https://katalog.we-online.de/em/datasheet/970080354.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/970080354.jpg,732-12838-ND,970080354,Wurth Electronics Inc.,BRASS SPACER STUD METRIC THREAD,2997,0,"0.40000","0","1","WA-SBRII","Active","Hex Spacer","Threaded","Female, Female","M3","-","0.197"" (5.00mm) Hex","0.315"" (8.00mm)","0.315"" (8.00mm)","-","Brass","Nickel","Silver"
https://cadlinks.rafhdwe.com/dk2d/2053-256-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/2052-440-SS.JPG,1772-1807-ND,2053-256-AL,RAF Electronic Hardware,HEX STANDOFF #2-56 ALUMINUM 1/4"",1931,11267,"0.40000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"" (4.78mm) 3/16"" Hex","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Aluminum","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_0493_HS.pdf,//media.digikey.com/Photos/Assmann%20Photos/V6622F.jpg,AE10791-ND,V6622F,Assmann WSW Components,HEX STNDFF M2.5X0.45 BRASS 18MM,1106,0,"0.40000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M2.5x0.45","-","0.217"" (5.50mm) Hex","0.709"" (18.00mm)","0.945"" (24.00mm)","-","Brass","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4121,//media.digikey.com/photos/Keystone%20Elect%20Photos/2208.jpg,36-2208-ND,2208,Keystone Electronics,HEX STANDOFF #6-32 ALUMINUM 1/4"",16975,16800,"0.41000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=5156,//media.digikey.com/photos/Keystone%20Elect%20Photos/3459.jpg,36-3459-ND,3459,Keystone Electronics,ROUND SPACER #4 ALUMINUM 1/2"",14307,20000,"0.41000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#4","0.120"" (3.05mm)","0.250"" (6.35mm) 1/4""","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Aluminum","Iridite","-"
https://katalog.we-online.de/em/datasheet/970xxxxx1_overview.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTII-Series-11-24.jpg,732-10549-ND,970110151,Wurth Electronics Inc.,HEX SPACER M2.5X0.45 STEEL 11MM,11010,0,"0.41000","0","1","WA-SSTII","Active","Hex Spacer","Threaded","Female, Female","M2.5x0.45","-","0.197"" (5.00mm) Hex","0.433"" (11.00mm)","0.433"" (11.00mm)","-","Steel","Zinc","-"
https://cadlinks.rafhdwe.com/dk2d/2052-440-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2052-440-AL-7.jpg,1772-2047-ND,2052-440-AL-7,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUM 3/16"",8152,0,"0.41000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.188"" (4.78mm) 3/16""","0.188"" (4.78mm) 3/16""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4279,//media.digikey.com/photos/Keystone%20Elect%20Photos/2201.jpg,36-2201-ND,2201,Keystone Electronics,HEX STANDOFF #4-40 ALUMINUM 1/4"",7935,10900,"0.41000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=5171,//media.digikey.com/photos/Keystone%20Elect%20Photos/3466.jpg,36-3466-ND,3466,Keystone Electronics,ROUND SPACER #6 ALUMINUM 1/2"",7543,15600,"0.41000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#6","0.144"" (3.66mm)","0.250"" (6.35mm) 1/4""","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4295,//media.digikey.com/photos/Keystone%20Elect%20Photos/3479.jpg,36-3479-ND,3479,Keystone Electronics,ROUND STANDOFF #4-40 ALUM 3/8"",6600,9200,"0.41000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4""","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4122,//media.digikey.com/photos/Keystone%20Elect%20Photos/3486.jpg,36-3486-ND,3486,Keystone Electronics,ROUND STANDOFF #6-32 ALUM 3/8"",5901,0,"0.41000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4""","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Aluminum","Iridite","-"
https://cdn.harwin.com/pdfs/R44-100.pdf,//media.digikey.com/Photos/Harwin/R44-1001002.jpg,952-3021-ND,R44-1001002,Harwin Inc.,HEX STANDOFF #4-40 BRASS 10MM,5351,0,"0.41000","0","1","R44-100","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.217"" (5.50mm) Hex","0.394"" (10.00mm)","0.394"" (10.00mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=5057,//media.digikey.com/photos/Keystone%20Elect%20Photos/3473.jpg,36-3473-ND,3473,Keystone Electronics,ROUND SPACER #8 ALUMINUM 1/2"",4811,9000,"0.41000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#8","0.170"" (4.32mm)","0.250"" (6.35mm) 1/4""","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Aluminum","Iridite","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_0912_HS.pdf,//media.digikey.com/Photos/Assmann%20Photos/V6621D.JPG,AE10786-ND,V6621D,Assmann WSW Components,HEX STANDOFF M3X0.5 BRASS 12MM,3524,0,"0.41000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.472"" (12.00mm)","0.787"" (20.00mm)","-","Brass","-","-"
https://katalog.we-online.de/em/datasheet/970xxxxx1_overview.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTII-Series-7-10.jpg,732-10540-ND,970100151,Wurth Electronics Inc.,HEX SPACER M2.5X0.45 STEEL 10MM,3136,0,"0.41000","0","1","WA-SSTII","Active","Hex Spacer","Threaded","Female, Female","M2.5x0.45","-","0.197"" (5.00mm) Hex","0.394"" (10.00mm)","0.394"" (10.00mm)","-","Steel","Zinc","-"
http://www.keyelco.com/product-pdf.cfm?p=4370,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_244xy.jpg,36-24420-ND,24420,Keystone Electronics,HEX STANDOFF M2.5X0.45 ALUM 5MM,2280,5100,"0.41000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.177"" (4.50mm) Hex","0.197"" (5.00mm)","0.197"" (5.00mm)","-","Aluminum","Iridite","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_0916_HS.pdf,//media.digikey.com/Photos/Assmann%20Photos/V6516H.jpg,AE10862-ND,V6516H,Assmann WSW Components,HEX STNDFF M2.5X0.45 BRASS 25MM,1800,0,"0.41000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.217"" (5.50mm) Hex","0.984"" (25.00mm)","0.984"" (25.00mm)","-","Brass","-","-"
http://www.keyelco.com/product-pdf.cfm?p=14252,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x3.jpg,36-4893TR-ND,4893,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 1/4"",3250,0,"0.41631","0","650","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.250"" (6.35mm) 1/4""","0.310"" (7.87mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14252,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x3.jpg,36-4893CT-ND,4893,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 1/4"",4024,0,"0.61000","0","1","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.250"" (6.35mm) 1/4""","0.310"" (7.87mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14252,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x3.jpg,36-4893DKR-ND,4893,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 1/4"",4024,0,"Digi-Reel","0","1","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.250"" (6.35mm) 1/4""","0.310"" (7.87mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=4272,//media.digikey.com/photos/Keystone%20Elect%20Photos/1891.jpg,36-1891-ND,1891,Keystone Electronics,HEX STANDOFF #4-40 ALUMINUM 1/4"",17042,14100,"0.42000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4288,//media.digikey.com/photos/Keystone%20Elect%20Photos/2026.JPG,36-2026-ND,2026,Keystone Electronics,ROUND STANDOFF #4-40 ALUM 3/8"",10272,2100,"0.42000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#4-40","-","0.188"" (4.78mm) 3/16""","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Aluminum","Iridite","-"
https://cdn.harwin.com/pdfs/R30-100.pdf,//media.digikey.com/Photos/Harwin/R30-1000702.JPG,952-2181-ND,R30-1000702,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 7MM,8297,0,"0.42000","0","1","R30-100","Active","Hex Standoff","Threaded","Female, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.276"" (7.00mm)","0.276"" (7.00mm)","-","Brass","Nickel","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_0912_HS.pdf,//media.digikey.com/Photos/Assmann%20Photos/V6621E.JPG,AE10785-ND,V6621E,Assmann WSW Components,HEX STANDOFF M3X0.5 BRASS 15MM,3626,0,"0.42000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.591"" (15.00mm)","0.906"" (23.00mm)","-","Brass","-","-"
https://cdn.harwin.com/pdfs/R30-161.pdf,//media.digikey.com/photos/Harwin/R30-1610600.JPG,952-2190-ND,R30-1610600,Harwin Inc.,HEX STANDOFF M3X0.5 NYLON 6MM,2068,0,"0.42000","0","1","R30-161","Active","Hex Standoff","Threaded","Female, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.236"" (6.00mm)","0.236"" (6.00mm)","-","Nylon","-","Natural"
https://cadlinks.rafhdwe.com/dk2d/2102-632-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/2105-440-AL.jpg,1772-1829-ND,2102-632-AL,RAF Electronic Hardware,HEX STANDOFF #6-32 ALUMINUM 3/8"",1866,12630,"0.42000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Aluminum","-","-"
https://katalog.we-online.de/em/datasheet/971xx0xx1.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTIE.jpg,732-10408-ND,971120471,Wurth Electronics Inc.,HEX STANDOFF M4X0.7 STEEL 12MM,1569,0,"0.42000","0","1","WA-SSTIE","Active","Hex Standoff","Threaded","Male, Female","M4x0.7","-","0.276"" (7.01mm) Hex","0.472"" (12.00mm)","0.787"" (20.00mm)","-","Steel","Zinc","-"
http://www.keyelco.com/product-pdf.cfm?p=4288,//media.digikey.com/photos/Keystone%20Elect%20Photos/2025.jpg,36-2025-ND,2025,Keystone Electronics,ROUND STANDOFF #4-40 ALUM 1/4"",1041,1500,"0.42000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#4-40","-","0.188"" (4.78mm) 3/16""","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4629,//media.digikey.com/Photos/Keystone%20Elect%20Photos/1560A.jpg,36-1560A-ND,1560A,Keystone Electronics,ROUND STANDOFF #4-40 BRASS 1/8"",22183,17600,"0.43000","0","1","-","Active","Round Standoff","Threaded","Female, Swage","#4-40","-","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8""","0.234"" (5.94mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4424,//media.digikey.com/photos/Keystone%20Elect%20Photos/24432.JPG,36-24432-ND,24432,Keystone Electronics,HEX STANDOFF M3 ALUMINUM 8MM,6868,4200,"0.43000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M3","-","0.197"" (5.00mm) Hex","0.315"" (8.00mm)","0.315"" (8.00mm)","-","Aluminum","Iridite","-"
https://cadlinks.rafhdwe.com/dk2d/4534-632-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4534-632-AL.jpg,1772-1385-ND,4534-632-AL,RAF Electronic Hardware,HEX STANDOFF #6-32 ALUMINUM 1/2"",5711,12419,"0.43000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.500"" (12.70mm) 1/2""","0.750"" (19.05mm) 3/4""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4286,//media.digikey.com/photos/Keystone%20Elect%20Photos/1839.jpg,36-1839-ND,1839,Keystone Electronics,ROUND STANDOFF #4-40 ALUM 5/8"",4937,2700,"0.43000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4""","0.625"" (15.88mm) 5/8""","0.625"" (15.88mm) 5/8""","-","Aluminum","Iridite","-"
https://cadlinks.rafhdwe.com/dk2d/4500-440-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/4500-440-AL.JPG,1772-1216-ND,4500-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUM 3/16"",3809,29558,"0.43000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.188"" (4.78mm) 3/16""","0.376"" (9.55mm)","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4612,//media.digikey.com/Photos/Keystone%20Elect%20Photos/1560B.jpg,36-1560B-ND,1560B,Keystone Electronics,ROUND STANDOFF #6-32 BRASS 1/8"",3211,16400,"0.43000","0","1","-","Active","Round Standoff","Threaded","Female, Swage","#6-32","-","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8""","0.234"" (5.94mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4187,//media.digikey.com/photos/Keystone%20Elect%20Photos/2217.jpg,36-2217-ND,2217,Keystone Electronics,HEX STANDOFF #8-32 ALUMINUM 1/2"",26912,20800,"0.44000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#8-32","-","0.250"" (6.35mm) 1/4"" Hex","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Aluminum","Iridite","-"
https://cdn.harwin.com/pdfs/R30-100.pdf,//media.digikey.com/photos/Harwin/R30-1000802.JPG,952-2310-ND,R30-1000802,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 8MM,10682,0,"0.44000","0","1","R30-100","Active","Hex Standoff","Threaded","Female, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.315"" (8.00mm)","0.315"" (8.00mm)","-","Brass","Nickel","-"
https://cadlinks.rafhdwe.com/dk2d/4501-440-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/4501-440-AL.JPG,1772-1230-ND,4501-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUMINUM 1/4"",6918,35778,"0.44000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.250"" (6.35mm) 1/4""","0.438"" (11.13mm) 7/16""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4459,//media.digikey.com/photos/Keystone%20Elect%20Photos/24453.JPG,36-24453-ND,24453,Keystone Electronics,HEX STANDOFF M4 ALUMINUM 10MM,2928,2600,"0.44000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M4","-","0.236"" (5.99mm) Hex","0.394"" (10.00mm)","0.394"" (10.00mm)","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=5171,//media.digikey.com/photos/Keystone%20Elect%20Photos/3467.JPG,36-3467-ND,3467,Keystone Electronics,ROUND SPACER #6 ALUMINUM 3/4"",1891,0,"0.44000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#6","0.144"" (3.66mm)","0.250"" (6.35mm) 1/4""","0.750"" (19.05mm) 3/4""","0.750"" (19.05mm) 3/4""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4397,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_244xy.jpg,36-24443-ND,24443,Keystone Electronics,HEX STANDOFF M3 ALUMINUM 10MM,1207,1000,"0.44000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M3","-","0.217"" (5.50mm) Hex","0.394"" (10.00mm)","0.394"" (10.00mm)","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4361,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_243xy.jpg,36-24381-ND,24381,Keystone Electronics,HEX STANDOFF M2.5X0.45 BRASS 6MM,16140,9900,"0.45000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.177"" (4.50mm) Hex","0.236"" (6.00mm)","0.236"" (6.00mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4533,//media.digikey.com/photos/Keystone%20Elect%20Photos/24337.JPG,36-24337-ND,24337,Keystone Electronics,HEX STANDOFF M3 ALUMINUM 10MM,10280,200,"0.45000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M3","-","0.197"" (5.00mm) Hex","0.394"" (10.00mm)","0.709"" (18.00mm)","-","Aluminum","Iridite","-"
