Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shape","Usage","Material","Color","Features","Length","Width","Height","Diameter - Outside","Diameter - Inside"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-102-050-ND,TO-102-050,Bivar Inc.,SPACER RECT GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.505"" (12.83mm)","0.160"" (4.06mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-102-060-ND,TO-102-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.505"" (12.83mm)","0.160"" (4.06mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-102-090-ND,TO-102-090,Bivar Inc.,SPACER RECT GEN PURP 0.090"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.505"" (12.83mm)","0.160"" (4.06mm)","0.090"" (2.29mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-102-100-ND,TO-102-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.505"" (12.83mm)","0.160"" (4.06mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,//media.digikey.com/Photos/Bivar%20Inc%20Photos/TO-102-120.JPG,TO-102-120-ND,TO-102-120,Bivar Inc.,SPACER RECT GEN PURP 0.120"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.505"" (12.83mm)","0.160"" (4.06mm)","0.120"" (3.05mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-116-040-ND,TO-116-040,Bivar Inc.,SPACER RECT GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.300"" (7.62mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-116-060-ND,TO-116-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.300"" (7.62mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-116-070-ND,TO-116-070,Bivar Inc.,SPACER RECT GEN PURP 0.070"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.300"" (7.62mm)","0.070"" (1.78mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-116-130-ND,TO-116-130,Bivar Inc.,SPACER RECT GEN PURP 0.130"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.300"" (7.62mm)","0.130"" (3.30mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-116-150-ND,TO-116-150,Bivar Inc.,SPACER RECT GEN PURP 0.150"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.300"" (7.62mm)","0.150"" (3.81mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-117-060-ND,TO-117-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.281"" (7.14mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-117-070-ND,TO-117-070,Bivar Inc.,SPACER RECT GEN PURP 0.070"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.281"" (7.14mm)","0.070"" (1.78mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-117-080-ND,TO-117-080,Bivar Inc.,SPACER RECT GEN PURP 0.080"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.281"" (7.14mm)","0.080"" (2.03mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-117-100-ND,TO-117-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.281"" (7.14mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-118-040-ND,TO-118-040,Bivar Inc.,SPACER RECT GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.705"" (17.91mm)","0.260"" (6.60mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-118-060-ND,TO-118-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.705"" (17.91mm)","0.260"" (6.60mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-118-070-ND,TO-118-070,Bivar Inc.,SPACER RECT GEN PURP 0.070"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.705"" (17.91mm)","0.260"" (6.60mm)","0.070"" (1.78mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-118-090-ND,TO-118-090,Bivar Inc.,SPACER RECT GEN PURP 0.090"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.705"" (17.91mm)","0.260"" (6.60mm)","0.090"" (2.29mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-118-100-ND,TO-118-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.705"" (17.91mm)","0.260"" (6.60mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-118-120-ND,TO-118-120,Bivar Inc.,SPACER RECT GEN PURP 0.120"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.705"" (17.91mm)","0.260"" (6.60mm)","0.120"" (3.05mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-118-150-ND,TO-118-150,Bivar Inc.,SPACER RECT GEN PURP 0.150"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.705"" (17.91mm)","0.260"" (6.60mm)","0.150"" (3.81mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-118-200-ND,TO-118-200,Bivar Inc.,SPACER RECT GEN PURP 0.200"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.705"" (17.91mm)","0.260"" (6.60mm)","0.200"" (5.08mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-120-040-ND,TO-120-040,Bivar Inc.,SPACER SQUARE GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Square","General Purpose","-","Natural","Wash Away","0.085"" (2.16mm)","0.085"" (2.16mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-120-050-ND,TO-120-050,Bivar Inc.,SPACER SQUARE GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Square","General Purpose","-","Natural","Wash Away","0.085"" (2.16mm)","0.085"" (2.16mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-120-060-ND,TO-120-060,Bivar Inc.,SPACER SQUARE GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Square","General Purpose","-","Natural","Wash Away","0.085"" (2.16mm)","0.085"" (2.16mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-121-050-ND,TO-121-050,Bivar Inc.,SPACER SQUARE GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Square","General Purpose","-","Natural","Wash Away","0.095"" (2.41mm)","0.095"" (2.41mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-121-060-ND,TO-121-060,Bivar Inc.,SPACER SQUARE GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Square","General Purpose","-","Natural","Wash Away","0.095"" (2.41mm)","0.095"" (2.41mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-121-070-ND,TO-121-070,Bivar Inc.,SPACER SQUARE GEN PURP 0.070"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Square","General Purpose","-","Natural","Wash Away","0.095"" (2.41mm)","0.095"" (2.41mm)","0.070"" (1.78mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-121-100-ND,TO-121-100,Bivar Inc.,SPACER SQUARE GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Square","General Purpose","-","Natural","Wash Away","0.095"" (2.41mm)","0.095"" (2.41mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-200-040-ND,TO-200-040,Bivar Inc.,SPACER RECT GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.190"" (4.83mm)","0.095"" (2.41mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-200-050-ND,TO-200-050,Bivar Inc.,SPACER RECT GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.190"" (4.83mm)","0.095"" (2.41mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-200-060-ND,TO-200-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.190"" (4.83mm)","0.095"" (2.41mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-200-090-ND,TO-200-090,Bivar Inc.,SPACER RECT GEN PURP 0.090"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.190"" (4.83mm)","0.095"" (2.41mm)","0.090"" (2.29mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-200-100-ND,TO-200-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.190"" (4.83mm)","0.095"" (2.41mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-200-120-ND,TO-200-120,Bivar Inc.,SPACER RECT GEN PURP 0.120"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.190"" (4.83mm)","0.095"" (2.41mm)","0.120"" (3.05mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-200-130-ND,TO-200-130,Bivar Inc.,SPACER RECT GEN PURP 0.130"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.190"" (4.83mm)","0.095"" (2.41mm)","0.130"" (3.30mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-200-150-ND,TO-200-150,Bivar Inc.,SPACER RECT GEN PURP 0.150"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.190"" (4.83mm)","0.095"" (2.41mm)","0.150"" (3.81mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-201-040-ND,TO-201-040,Bivar Inc.,SPACER RECT GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.240"" (6.10mm)","0.095"" (2.41mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-201-050-ND,TO-201-050,Bivar Inc.,SPACER RECT GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.240"" (6.10mm)","0.095"" (2.41mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-201-100-ND,TO-201-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.240"" (6.10mm)","0.095"" (2.41mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-203-040-ND,TO-203-040,Bivar Inc.,SPACER RECT GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.290"" (7.37mm)","0.095"" (2.41mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-203-050-ND,TO-203-050,Bivar Inc.,SPACER RECT GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.290"" (7.37mm)","0.095"" (2.41mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-203-060-ND,TO-203-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.290"" (7.37mm)","0.095"" (2.41mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-203-090-ND,TO-203-090,Bivar Inc.,SPACER RECT GEN PURP 0.090"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.290"" (7.37mm)","0.095"" (2.41mm)","0.090"" (2.29mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-203-100-ND,TO-203-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.290"" (7.37mm)","0.095"" (2.41mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-204-040-ND,TO-204-040,Bivar Inc.,SPACER RECT GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.340"" (8.64mm)","0.145"" (3.68mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-204-100-ND,TO-204-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.340"" (8.64mm)","0.145"" (3.68mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-204-120-ND,TO-204-120,Bivar Inc.,SPACER RECT GEN PURP 0.120"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.340"" (8.64mm)","0.145"" (3.68mm)","0.120"" (3.05mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-205-040-ND,TO-205-040,Bivar Inc.,SPACER RECT GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.390"" (9.91mm)","0.145"" (3.68mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-205-060-ND,TO-205-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.390"" (9.91mm)","0.145"" (3.68mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-205-070-ND,TO-205-070,Bivar Inc.,SPACER RECT GEN PURP 0.070"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.390"" (9.91mm)","0.145"" (3.68mm)","0.070"" (1.78mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-205-090-ND,TO-205-090,Bivar Inc.,SPACER RECT GEN PURP 0.090"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.390"" (9.91mm)","0.145"" (3.68mm)","0.090"" (2.29mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-206-040-ND,TO-206-040,Bivar Inc.,SPACER RECT GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.490"" (12.45mm)","0.195"" (4.95mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-206-050-ND,TO-206-050,Bivar Inc.,SPACER RECT GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.490"" (12.45mm)","0.195"" (4.95mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-206-070-ND,TO-206-070,Bivar Inc.,SPACER RECT GEN PURP 0.070"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.490"" (12.45mm)","0.195"" (4.95mm)","0.070"" (1.78mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-206-100-ND,TO-206-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.490"" (12.45mm)","0.195"" (4.95mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-206-120-ND,TO-206-120,Bivar Inc.,SPACER RECT GEN PURP 0.120"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.490"" (12.45mm)","0.195"" (4.95mm)","0.120"" (3.05mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-206-150-ND,TO-206-150,Bivar Inc.,SPACER RECT GEN PURP 0.150"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.490"" (12.45mm)","0.195"" (4.95mm)","0.150"" (3.81mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-207-040-ND,TO-207-040,Bivar Inc.,SPACER RECT GEN PURP 0.039"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.590"" (14.99mm)","0.195"" (4.95mm)","0.039"" (1.00mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-207-050-ND,TO-207-050,Bivar Inc.,SPACER RECT GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.590"" (14.99mm)","0.195"" (4.95mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-207-060-ND,TO-207-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.590"" (14.99mm)","0.195"" (4.95mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-207-100-ND,TO-207-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.590"" (14.99mm)","0.195"" (4.95mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-117-125-ND,TO-117-125,Bivar Inc.,DISS-O-PADS,0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.666"" (16.92mm)","0.281"" (7.14mm)","0.125"" (3.18mm) 1/8""","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2421,"//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4678,9.jpg",36-4679-ND,4679,Keystone Electronics,INSULATOR CIRCULAR GEN PURP,0,3300,"0.10290","0","100","-","Active","Insulator","Circular","General Purpose","Mica","-","-","-","-","-","0.375"" (9.53mm) 3/8""","0.144"" (3.66mm)"
-,-,7717-130NG-ND,7717-130NG,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR GEN PURP 0.040"",0,0,"0.11310","0","18000","-","Active","Mount","Circular","General Purpose - Axial, Radial","Nylon","-","-","-","-","0.040"" (1.02mm)","0.230"" (5.84mm)","-"
-,-,7717-89NG-ND,7717-89NG,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO18 0.080"",0,0,"0.11310","0","18000","-","Active","Mount","Circular","TO-18","Nylon","-","-","-","-","0.080"" (2.03mm)","0.250"" (6.35mm) 1/4""","-"
-,//media.digikey.com/photos/Aavid%20Thermalloy%20Photos/7717-30N.JPG,7717-30N-ND,7717-30N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR GEN PURP 0.075"",0,0,"0.11310","0","18000","-","Active","Mount","Circular","General Purpose - Axial, Radial","Nylon","-","-","-","-","0.075"" (1.90mm)","0.375"" (9.53mm) 3/8""","-"
-,-,7717-155N-ND,7717-155N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO18,0,0,"0.11310","0","18000","-","Active","Mount","Circular","TO-18","Nylon","-","-","-","-","-","-","-"
-,-,7717-86NG-ND,7717-86NG,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO5 0.075"",0,0,"0.11570","0","18000","-","Active","Mount","Circular","TO-5","Nylon","-","-","-","-","0.075"" (1.90mm)","0.343"" (8.71mm)","-"
-,-,7717-152N-ND,7717-152N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO18 0.045"",0,0,"0.11570","0","18000","-","Active","Mount","Circular","TO-18","Nylon","-","-","-","-","0.045"" (1.15mm)","0.200"" (5.08mm)","-"
-,-,7717-239N-ND,7717-239N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO18 0.180"",0,0,"0.11830","0","18000","-","Active","Mount","Circular","TO-18","Nylon","-","-","-","-","0.180"" (4.57mm)","0.240"" (6.10mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Nuventix%20PDFs/7717.pdf,-,7717-167N-ND,7717-167N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO5 0.125"",0,0,"0.12090","0","18000","-","Active","Mount","Circular","TO-5","Nylon","-","-","-","-","0.125"" (3.18mm) 1/8""","0.343"" (8.71mm)","-"
-,-,7717-149N-ND,7717-149N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO18 0.120"",0,0,"0.12480","0","18000","-","Active","Mount","Circular","TO-18","Nylon","-","-","-","-","0.120"" (3.05mm)","0.250"" (6.35mm) 1/4""","-"
-,-,7717-46DAP-ND,7717-46DAP,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO18 0.060"",0,0,"0.12740","0","16000","-","Active","Mount","Circular","TO-18","Dialyl Phthalate (DAP)","-","-","-","-","0.060"" (1.52mm)","0.200"" (5.08mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Nuventix%20PDFs/7717.pdf,-,7717-159N-ND,7717-159N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO5 0.220"",0,0,"0.13000","0","14000","-","Active","Mount","Circular","TO-5","Nylon","-","-","-","-","0.220"" (5.59mm)","0.375"" (9.53mm) 3/8""","-"
-,-,7717-114N-ND,7717-114N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO5 0.046"",0,0,"0.13000","0","16000","-","Active","Mount","Circular","TO-5","Nylon","-","-","-","-","0.046"" (1.17mm)","0.355"" (9.02mm)","-"
