Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Screw Head Type","Drive Type","Features","Thread Size","Head Diameter","Head Height","Length - Below Head","Length - Overall","Material","Plating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010256F050.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010440X050.jpg,RPC7258-ND,010256F050,Essentra Components,"FILLISTER SLOTTED SCREW, NATURAL",9770,0,"0.10000","0","1","MicroPlastics","Active","-","Binding Head","Slotted","-","#2-56","0.132"" (3.35mm)","0.075"" (1.91mm)","0.500"" (12.70mm) 1/2""","0.575"" (14.61mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4538-ND,NSS-6-16-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 6-32,9736,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#6-32","0.272"" (6.90mm)","0.080"" (2.03mm)","1.000"" (25.40mm) 1""","1.080"" (27.43mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4526-ND,NSS-4-10-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,9720,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.625"" (15.88mm) 5/8""","0.695"" (17.65mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_NSP-8-3-01.jpg,RPC4520-ND,NSP-8-3-01,Essentra Components,MACHINE SCREW PAN PHILLIPS 8-32,9716,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Phillips","-","#8-32","0.319"" (8.10mm)","0.110"" (2.79mm)","0.188"" (4.78mm) 3/16""","0.297"" (7.54mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4539-ND,NSS-6-2-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 6-32,9700,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#6-32","0.272"" (6.90mm)","0.080"" (2.03mm)","0.125"" (3.18mm) 1/8""","0.205"" (5.21mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20303.jpg,RPC4510-ND,NSP-6-10-01,Essentra Components,MACHINE SCREW PAN PHILLIPS 6-32,9550,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Phillips","-","#6-32","0.260"" (6.60mm)","0.090"" (2.29mm)","0.625"" (15.88mm) 5/8""","0.717"" (18.21mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010256P100.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010256P100.JPG,RPC7263-ND,010256P100,Essentra Components,"PAN SLOTTED SCREW, NATURAL, NYLO",9510,0,"0.10000","0","1","MicroPlastics","Active","-","Pan Head","Slotted","-","#2-56","0.161"" (4.09mm)","0.049"" (1.24mm)","1.000"" (25.40mm) 1""","1.049"" (26.64mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20303.jpg,RPC4514-ND,NSP-6-7-01,Essentra Components,MACHINE SCREW PAN PHILLIPS 6-32,9500,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Phillips","-","#6-32","0.260"" (6.60mm)","0.090"" (2.29mm)","0.438"" (11.13mm) 7/16""","0.528"" (13.41mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20303.jpg,RPC4524-ND,NSP-8-7-01,Essentra Components,MACHINE SCREW PAN PHILLIPS 8-32,9475,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Phillips","-","#8-32","0.319"" (8.10mm)","0.110"" (2.79mm)","0.438"" (11.13mm) 7/16""","0.548"" (13.92mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20303.jpg,RPC4522-ND,NSP-8-5-01,Essentra Components,MACHINE SCREW PAN PHILLIPS 8-32,9454,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Phillips","-","#8-32","0.319"" (8.10mm)","0.110"" (2.79mm)","0.313"" (7.95mm) 5/16""","0.423"" (10.74mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4532-ND,NSS-4-5-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,9405,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.313"" (7.95mm) 5/16""","0.383"" (9.73mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4534-ND,NSS-4-7-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,9347,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.438"" (11.13mm) 7/16""","0.508"" (12.90mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4528-ND,NSS-4-16-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,9325,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","1.000"" (25.40mm) 1""","1.070"" (27.18mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4540-ND,NSS-6-3-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 6-32,9185,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#6-32","0.272"" (6.90mm)","0.080"" (2.03mm)","0.188"" (4.78mm) 3/16""","0.267"" (6.78mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20303.jpg,RPC4504-ND,NSP-4-14-01,Essentra Components,MACHINE SCREW PAN PHILLIPS 4-40,8895,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Phillips","-","#4-40","0.209"" (5.30mm)","0.080"" (2.03mm)","0.875"" (22.23mm) 7/8""","0.955"" (24.26mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4542-ND,NSS-6-6-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 6-32,8680,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#6-32","0.272"" (6.90mm)","0.080"" (2.03mm)","0.375"" (9.53mm) 3/8""","0.455"" (11.56mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4527-ND,NSS-4-14-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,8640,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.875"" (22.23mm) 7/8""","0.945"" (24.00mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4529-ND,NSS-4-2-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,8613,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.125"" (3.18mm) 1/8""","0.195"" (4.95mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4536-ND,NSS-6-12-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 6-32,8125,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#6-32","0.272"" (6.90mm)","0.080"" (2.03mm)","0.750"" (19.05mm) 3/4""","0.830"" (21.08mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/020256A050.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/020256A025.jpg,RPC7335-ND,020256A050,Essentra Components,"COUNTER SUNK SCREW, SLOTTED, 82",8000,0,"0.10000","0","1","MicroPlastics","Active","-","Flat Head","Slotted","-","#2-56","0.160"" (4.06mm)","0.051"" (1.30mm)","0.500"" (12.70mm)","0.500"" (12.70mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/020832A075.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/020632A050.jpg,RPC7350-ND,020832A075,Essentra Components,"COUNTER SUNK SCREW, SLOTTED, 82",8000,0,"0.10000","0","1","MicroPlastics","Active","-","Flat Head","Slotted","-","#8-32","0.312"" (7.92mm)","0.100"" (2.54mm)","0.650"" (16.51mm)","0.750"" (19.05mm) 3/4""","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/011032R050.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/011032R100.JPG,RPC7306-ND,011032R050,Essentra Components,"ROUND SLOTTED SCREW, NATURAL, NY",7975,0,"0.10000","0","1","MicroPlastics","Active","-","Round Head","Slotted","-","#10-32","0.347"" (8.81mm)","0.130"" (3.30mm)","0.500"" (12.70mm) 1/2""","0.630"" (16.00mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20303.jpg,RPC4511-ND,NSP-6-12-01,Essentra Components,MACHINE SCREW PAN PHILLIPS 6-32,7933,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Phillips","-","#6-32","0.260"" (6.60mm)","0.090"" (2.29mm)","0.750"" (19.05mm) 3/4""","0.842"" (21.39mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4533-ND,NSS-4-6-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,7925,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.375"" (9.53mm) 3/8""","0.445"" (11.30mm)","Nylon","-"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27115.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/010632P062.JPG,RPC6354-ND,010832P100,Essentra Components,"PAN SLOTTED MACHINE SCREW, NATUR",7900,0,"0.10000","0","1","MicroPlastics","Active","-","Pan Head","Slotted","-","#8-32","0.320"" (8.13mm)","0.080"" (2.03mm)","1.000"" (25.40mm) 1""","1.080"" (27.43mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/020632A125.PDF,//media.digikey.com/photos/Essentra%20Components%20Photos/020632A031.JPG,RPC7347-ND,020632A125,Essentra Components,"COUNTER SUNK SCREW, SLOTTED, 82",7819,0,"0.10000","0","1","MicroPlastics","Active","-","Flat Head","Slotted","-","#6-32","0.262"" (6.65mm)","0.083"" (2.11mm)","1.167"" (29.64mm)","1.250"" (31.75mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4530-ND,NSS-4-3-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,7593,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.188"" (4.78mm) 3/16""","0.257"" (6.53mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010440P056.PDF,//media.digikey.com/photos/Essentra%20Components%20Photos/012520P075.JPG,RPC7271-ND,010440P056,Essentra Components,"PAN SLOTTED SCREW, NATURAL, NYLO",6000,0,"0.10000","0","1","MicroPlastics","Active","-","Pan Head","Slotted","-","#4-40","0.212"" (5.38mm)","0.063"" (1.60mm)","0.562"" (14.27mm)","0.625"" (15.87mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010632F075.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010440X050.jpg,RPC7280-ND,010632F075,Essentra Components,"FILLISTER SLOTTED SCREW, NATURAL",6000,0,"0.10000","0","1","MicroPlastics","Active","-","Binding Head","Slotted","-","#6-32","0.217"" (5.51mm)","0.122"" (3.10mm)","0.750"" (19.05mm) 3/4""","0.872"" (22.15mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010632R100.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/011032R100.JPG,RPC7284-ND,010632R100,Essentra Components,"ROUND SLOTTED SCREW, NATURAL, NY",6000,0,"0.10000","0","1","MicroPlastics","Active","-","Round Head","Slotted","-","#6-32","0.250"" (6.35mm) 1/4""","0.097"" (2.46mm)","1.000"" (25.40mm) 1""","1.097"" (27.86mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010832F100.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010832F100.jpg,RPC7289-ND,010832F100,Essentra Components,"FILLISTER SLOTTED SCREW, NATURAL",6000,0,"0.10000","0","1","MicroPlastics","Active","-","Binding Head","Slotted","-","#8-32","0.260"" (6.60mm)","0.145"" (3.68mm)","1.000"" (25.40mm) 1""","1.145"" (29.08mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010832R100.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/011032R100.JPG,RPC7293-ND,010832R100,Essentra Components,"ROUND SLOTTED SCREW, NATURAL, NY",6000,0,"0.10000","0","1","MicroPlastics","Active","-","Round Head","Slotted","-","#8-32","0.298"" (7.57mm)","0.114"" (2.90mm)","1.000"" (25.40mm) 1""","1.114"" (28.30mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/020440A031.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/020256A025.jpg,RPC7338-ND,020440A031,Essentra Components,"COUNTER SUNK SCREW, SLOTTED, 82",6000,0,"0.10000","0","1","MicroPlastics","Active","-","Flat Head","Slotted","-","#4-40","0.210"" (5.33mm)","0.067"" (1.70mm)","0.312"" (7.92mm)","0.379"" (9.63mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010632F037.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010440X050.jpg,RPC7279-ND,010632F037,Essentra Components,"FILLISTER SLOTTED SCREW, NATURAL",5970,0,"0.10000","0","1","MicroPlastics","Active","-","Binding Head","Slotted","-","#6-32","0.217"" (5.51mm)","0.122"" (3.10mm)","0.375"" (9.53mm)","0.497"" (12.63mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010440R100.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010440R100.JPG,RPC7275-ND,010440R100,Essentra Components,"ROUND SLOTTED SCREW, NATURAL, NY",5950,0,"0.10000","0","1","MicroPlastics","Active","-","Round Head","Slotted","-","#4-40","0.202"" (5.13mm)","0.081"" (2.06mm)","1.000"" (25.40mm) 1""","1.081"" (27.46mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC3134-ND,NSS-4-8-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,5071,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.500"" (12.70mm) 1/2""","0.570"" (14.48mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/011032F050.PDF,//media.digikey.com/photos/Essentra%20Components%20Photos/011032F050.JPG,RPC7298-ND,011032F050,Essentra Components,"FILLISTER SLOTTED SCREW, NATURAL",5000,0,"0.10000","0","1","MicroPlastics","Active","-","Binding Head","Slotted","-","#10-32","0.303"" (7.70mm)","0.168"" (4.27mm)","0.500"" (12.70mm) 1/2""","0.668"" (16.97mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4531-ND,NSS-4-4-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,4204,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.250"" (6.35mm) 1/4""","0.320"" (8.13mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/011032PW062.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/011032PW062.jpg,RPC7304-ND,011032PW062,Essentra Components,"PAN SLOTTED SCREW, NATURAL, NYLO",3956,0,"0.10000","0","1","MicroPlastics","Active","-","Pan Head","Phillips","-","#8-32","0.365"" (9.27mm)","0.150"" (3.81mm)","0.625"" (15.88mm)","0.775"" (19.69mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010256P018.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_Pan-Slotted-Screw.jpg,RPC7260-ND,010256P018,Essentra Components,"PAN SLOTTED SCREW, NATURAL, NYLO",1196,0,"0.10000","0","1","MicroPlastics","Active","-","Pan Head","Slotted","-","#2-56","0.161"" (4.09mm)","0.058"" (1.47mm)","0.187"" (4.75mm)","0.236"" (5.99mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/011032P100.PDF,//media.digikey.com/photos/Essentra%20Components%20Photos/012520P075.JPG,RPC7302-ND,011032P100,Essentra Components,"PAN SLOTTED SCREW, NATURAL, NYLO",14950,0,"0.11000","0","1","MicroPlastics","Active","-","Pan Head","Slotted","-","#10-32","0.365"" (9.27mm)","0.105"" (2.67mm)","1.000"" (25.40mm) 1""","1.105"" (28.07mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/011032F100.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/011032F100.jpg,RPC7299-ND,011032F100,Essentra Components,"FILLISTER SLOTTED SCREW, NATURAL",10000,0,"0.11000","0","1","MicroPlastics","Active","-","Binding Head","Slotted","-","#10-32","0.303"" (7.70mm)","0.168"" (4.27mm)","1.000"" (25.40mm) 1""","1.168"" (29.67mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4550-ND,NSS-8-3-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 8-32,9965,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#8-32","0.319"" (8.10mm)","0.080"" (2.03mm)","0.188"" (4.78mm) 3/16""","0.267"" (6.78mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4547-ND,NSS-8-14-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 8-32,9965,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#8-32","0.319"" (8.10mm)","0.080"" (2.03mm)","0.875"" (22.23mm) 7/8""","0.955"" (24.26mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_Socket-Head.jpg,RPC7454-ND,3404400100,Essentra Components,"SOCKET HEAD BOLT, NATURAL, NYLON",9965,0,"0.11000","0","1","MicroPlastics","Active","-","Cheese Head","Hex","-","#4-40","-","-","1.000"" (25.40mm) 1""","-","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010832P200.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010256P100.JPG,RPC7290-ND,010832P200,Essentra Components,"PAN SLOTTED SCREW, NATURAL, NYLO",9963,0,"0.11000","0","1","MicroPlastics","Active","-","Pan Head","Slotted","-","#8-32","0.314"" (7.98mm)","0.091"" (2.31mm)","2.000"" (50.80mm) 2""","2.091"" (53.11mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_Socket-Head.jpg,RPC7459-ND,3404400050,Essentra Components,"SOCKET HEAD BOLT, NATURAL, NYLON",9955,0,"0.11000","0","1","MicroPlastics","Active","-","Cheese Head","Hex","-","#4-40","-","-","0.500"" (12.70mm) 1/2""","-","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4545-ND,NSS-8-10-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 8-32,9900,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#8-32","0.319"" (8.10mm)","0.080"" (2.03mm)","0.625"" (15.88mm) 5/8""","0.705"" (17.91mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4549-ND,NSS-8-2-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 8-32,9873,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#8-32","0.319"" (8.10mm)","0.080"" (2.03mm)","0.125"" (3.18mm) 1/8""","0.205"" (5.21mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4551-ND,NSS-8-4-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 8-32,9865,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#8-32","0.319"" (8.10mm)","0.080"" (2.03mm)","0.250"" (6.35mm) 1/4""","0.330"" (8.38mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4546-ND,NSS-8-12-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 8-32,9865,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#8-32","0.319"" (8.10mm)","0.080"" (2.03mm)","0.750"" (19.05mm) 3/4""","0.830"" (21.08mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20303.jpg,RPC4517-ND,NSP-8-14-01,Essentra Components,MACHINE SCREW PAN PHILLIPS 8-32,9840,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Phillips","-","#8-32","0.319"" (8.10mm)","0.110"" (2.79mm)","0.875"" (22.23mm) 7/8""","0.985"" (25.02mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4553-ND,NSS-8-6-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 8-32,9815,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#8-32","0.319"" (8.10mm)","0.080"" (2.03mm)","0.375"" (9.53mm) 3/8""","0.455"" (11.56mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4552-ND,NSS-8-5-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 8-32,9775,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#8-32","0.319"" (8.10mm)","0.080"" (2.03mm)","0.313"" (7.95mm) 5/16""","0.393"" (9.98mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC4548-ND,NSS-8-16-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 8-32,9715,0,"0.11000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#8-32","0.319"" (8.10mm)","0.080"" (2.03mm)","1.000"" (25.40mm) 1""","1.080"" (27.43mm)","Nylon","-"
