Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shape","Length","Width","Diameter","Mounting Type","Features","Material","Color"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,//media.digikey.com/Photos/3M%20Photos/SJ4575-1'XxxYD.jpg,SJ457510B-10-ND,SJ4575 1""X10YD,3M,RECLOS FASTEN DL LOC 1""X10YD BLK,0,0,"45.18000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,SJ4570CIRCLE-3""-10-ND,SJ4570 CIRCLE-3""-10,3M (TC),LP RCLSBLE FSTNR 3""X3"" CIRC 10PK,0,0,"45.49000","0","2","Dual Lock™  SJ4570","Active","Interlocking Stems","Circular","-","-","3.000"" (76.20mm)","Adhesive - Acrylic","-","Polypropylene (PP)","Clear"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,//media.digikey.com/Photos/3M%20Photos/SJ4575-1'XxxYD.jpg,3-5-10-SJ4575-ND,3-5-10-SJ4575,3M (TC),RCLSBLE FSTNR 3""X5"" RCTNGL 10PK,0,0,"45.66000","0","2","Dual Lock™  SJ4575","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,//media.digikey.com/Photos/3M%20Photos/SJ4575-1'XxxYD.jpg,SJ4575CIRCLE-1""-50-ND,SJ4575 CIRCLE-1""-50,3M (TC),RCLSBLE FSTNR 1""X1"" CIRCLE 50PK,0,0,"45.82000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","Circular","-","-","1.000"" (25.40mm)","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,5-6-6-SJ4570-ND,5-6-6-SJ4570,3M (TC),LP RCLSBLE FSTNR 5""X6"" RCT 6PK,0,0,"45.95000","0","2","Dual Lock™  SJ4570","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Clear"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,4-4-10-SJ4570-ND,4-4-10-SJ4570,3M (TC),LP RCLSBLE FSTNR 4""X4"" SQR 10PK,0,0,"46.04500","0","2","Dual Lock™  SJ4570","Active","Interlocking Stems","Square","4.000"" (101.60mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Clear"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,4-6-6-SJ4570-ND,4-6-6-SJ4570,3M (TC),LP RCLSBLE FSTNR 4""X6"" RCT 6PK,0,0,"46.06500","0","2","Dual Lock™  SJ4570","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Clear"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,3-6-10-SJ4570-ND,3-6-10-SJ4570,3M (TC),LP RCLSBLE FSTNR 3""X6"" RCT 10PK,0,0,"47.01000","0","1","Dual Lock™  SJ4570","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Clear"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3527N%20(BLACK)%201.jpg,SJ352710B-10-ND,SJ-3527N (BLACK) 1"",3M,LOOP PRESS BACK 1"" X 10YD BLACK,0,0,"47.34000","0","1","Scotchmate™","Active","Hook and Loop - Loop Only","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive - Rubber","-","Polyamide (PA66), Nylon 6/6","Black"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3526N%20(BLACK)%201.jpg,SJ352610B-10-ND,SJ-3526N (BLACK) 1"",3M,HOOK PRESS BACK 1"" X 10YD BLACK,0,0,"47.34000","0","1","Scotchmate™","Active","Hook and Loop - Hook Only","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive","-","Polyamide (PA66), Nylon 6/6","Black"
-,-,SJ3531WHT1""X25YD-ND,SJ3531 WHT 1""X25YD,3M,FASTENER LOOP,0,0,"47.54333","0","3","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3418FRYLW5/8""X50YD-ND,SJ3418FR YLW 5/8""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"47.56125","0","48","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","0.625"" (15.88mm)","-","Sew On","Flame Resistant","Nylon","Yellow"
-,-,SJ3418FRNVYBLU5/8""X50YD-ND,SJ3418FR NVY BLU 5/8""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"47.56139","0","36","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","0.625"" (15.88mm)","-","Sew On","Flame Resistant","Nylon","Blue"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,//media.digikey.com/Photos/3M%20Photos/SJ4575-1'XxxYD.jpg,5-6-6-SJ4575-ND,5-6-6-SJ4575,3M (TC),RCLSBLE FSTNR 5""X6"" RCTNGL 6PK,0,0,"48.03000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,2-3-10-SJ3560-ND,2-3-10-SJ3560,3M (TC),RCLSBLE FSTNR 2""X3"" RCTNGL 10PK,0,0,"48.37000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","3.000"" (76.20mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3540%20(BLACK)%201^2^.JPG,SJ354012-10-ND,SJ-3540 (BLACK) 1/2"",3M,DUAL LOCK PRESS 1/2""X10YD BLK250,0,0,"48.94000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","-","30.00' (9.14m)","0.500"" (12.70mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/Photos/3M%20Photos/SJ-3541%20(BLACK)%2012%5E.JPG,SJ354112-10-ND,SJ-3541 (BLACK) 1/2"",3M,DUAL LOCK PRESS 1/2""X10YD BLK400,0,0,"48.94000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","-","30.00' (9.14m)","0.500"" (12.70mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/Photos/3M%20Photos/SJ-3542%20(BLACK)%2012%5E.JPG,SJ354212-10-ND,SJ-3542 (BLACK) 1/2"",3M,DUAL LOCK PRESS 1/2""X10YD BLK170,0,0,"48.94000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","-","30.00' (9.14m)","0.500"" (12.70mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,1-2-100-SJ4575-ND,1-2-100-SJ4575,3M (TC),3M SJ4575 RECLOSABLE FASTENER -,0,0,"49.05000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","Rectangular","2.000"" (50.80mm)","1.000"" (25.40mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,//media.digikey.com/Photos/3M%20Photos/SJ4575-1'XxxYD.jpg,3-6-10-SJ4575-ND,3-6-10-SJ4575,3M (TC),RCLSBLE FSTNR 3""X6"" RCTNGL 10PK,0,0,"49.15000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,2-5-10-SJ3541-ND,2-5-10-SJ3541,3M (TC),RCLSBLE FSTNR 2""X5"" RCTNGL 10PK,0,0,"49.16000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","2.000"" (50.80mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,2-5-10-SJ3542-ND,2-5-10-SJ3542,3M (TC),RCLSBLE FSTNR 2""X5"" RCTNGL 10PK,0,0,"49.16000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","2.000"" (50.80mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070938785.PDF,-,1-2-100-SJ3530/SJ3531-ND,1-2-100-SJ3530/SJ3531,3M (TC),3M SJ3530/SJ3531 RECLOSABLE FAST,0,0,"50.24000","0","1","Scotchmate™","Active","Hook and Loop - Hook Only","Rectangular","2.000"" (50.80mm)","1.000"" (25.40mm)","-","Adhesive, Rubber","-","Polyamide (PA66), Nylon 6/6","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,SJ4570CIRCLE-2""-25-ND,SJ4570 CIRCLE-2""-25,3M (TC),LP RCLSBLE FSTNR 2""X2"" CIRC 25PK,0,0,"50.39000","0","1","Dual Lock™  SJ4570","Active","Interlocking Stems","Circular","-","-","2.000"" (50.80mm)","Adhesive - Acrylic","-","Polypropylene (PP)","Clear"
-,-,SJ3418FRBGE3/4""X50YD-ND,SJ3418FR BGE 3/4""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"51.02000","0","16","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","0.750"" (19.05mm)","-","Sew On","Flame Resistant","Nylon","Beige"
-,-,SJ3418FRBK3/4""X50YD-ND,SJ3418FR BK 3/4""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"51.02000","0","16","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","0.750"" (19.05mm)","-","Sew On","Flame Resistant","Nylon","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070938793.PDF,-,1-1-100-SJ3526N/SJ3527N-ND,1-1-100-SJ3526N/SJ3527N,3M (TC),3M SJ3526N/SJ3527N RECLOSABLE FA,0,0,"51.59000","0","1","Scotchmate™","Active","Hook and Loop","-","3.000' (914.00mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","300 Stem Density","Polyamide (PA6), Nylon 6; Polyamide (PA66), Nylon 6/6","-"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,2-2-25-SJ3541-ND,2-2-25-SJ3541,3M (TC),RCLSBLE FSTNR 2""X2"" SQR 25PK,0,0,"51.75000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Square","2.000"" (50.80mm)","2.000"" (50.80mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,2-2-25-SJ3542-ND,2-2-25-SJ3542,3M (TC),RCLSBLE FSTNR 2""X2"" SQR 25PK,0,0,"51.75000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Square","2.000"" (50.80mm)","2.000"" (50.80mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/385624O/scotchmatetm-reclosable-fasteners-sj3522-sj3523.pdf,-,1-1-100-SJ3522/SJ3523-ND,1-1-100-SJ3522/SJ3523,3M (TC),3M SJ3522/SJ3523 RECLOSABLE FAST,0,0,"52.60000","0","1","Scotchmate™","Active","Hook and Loop - Hook Only","Square","1.000"" (25.40mm)","1.000"" (25.40mm)","-","Adhesive, Acrylic","-","Polyamide (PA66), Nylon 6/6","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,//media.digikey.com/Photos/3M%20Photos/SJ4575-1'XxxYD.jpg,SJ4575CIRCLE-2""-25-ND,SJ4575 CIRCLE-2""-25,3M (TC),RCLSBLE FSTNR 2""X2"" CIRCLE 25PK,0,0,"52.67000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","Circular","-","-","2.000"" (50.80mm)","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,6-6-6-SJ4570-ND,6-6-6-SJ4570,3M (TC),LP RCLSBLE FSTNR 6""X6"" SQR 6PK,0,0,"53.91000","0","1","Dual Lock™  SJ4570","Active","Interlocking Stems","Square","6.000"" (152.40mm)","6.000"" (152.40mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Clear"
-,-,SJ3418FRNVYBLU3/4""X50YD-ND,SJ3418FR NVY BLU 3/4""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"54.34875","0","48","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","0.750"" (19.05mm)","-","Sew On","Flame Resistant","Nylon","Blue"
-,-,SJ3418FRRYLBLU3/4""X50YD-ND,SJ3418FR RYL BLU 3/4""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"54.34875","0","48","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","0.750"" (19.05mm)","-","Sew On","Flame Resistant","Nylon","Blue"
-,-,SJ3418FRSLTGRY3/4""X50YD-ND,SJ3418FR SLT GRY 3/4""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"54.34875","0","48","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","0.750"" (19.05mm)","-","Sew On","Flame Resistant","Nylon","Gray"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-4-10-SJ3550-ND,2-4-10-SJ3550,3M (TC),RCLSBLE FSTNR 2""X4"" RCTNGL 10PK,0,0,"54.62000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3530WHT1""X25YD-ND,SJ3530 WHT 1""X25YD,3M,FASTENER HOOK,0,0,"54.68667","0","3","-","Active","-","-","-","-","-","-","-","-","-"
-,-,TB3551/TB3552-ND,TB3551/TB3552,3M,DUAL LOCK RECLOSABLE FASTENER TB,0,0,"54.93375","0","8","-","Active","Interlocking Stems","-","10.00' (3.05m)","1.000"" (25.40mm)","-","Adhesive, Acrylic","170/400 Stem Density","Polyolefin","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,4-5-6-SJ3540-ND,4-5-6-SJ3540,3M (TC),RCLSBLE FSTNR 4""X5"" RCTNGL 6PK,0,0,"55.66000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","4.000"" (101.60mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,4-5-6-SJ3541-ND,4-5-6-SJ3541,3M (TC),RCLSBLE FSTNR 4""X5"" RCTNGL 6PK,0,0,"55.66000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","4.000"" (101.60mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,4-5-6-SJ3542-ND,4-5-6-SJ3542,3M (TC),RCLSBLE FSTNR 4""X5"" RCTNGL 6PK,0,0,"55.66000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","4.000"" (101.60mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-4-10-SJ3551-ND,2-4-10-SJ3551,3M (TC),RCLSBLE FSTNR 2""X4"" RCTNGL 10PK,0,0,"55.86000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-2-50-SJ3541-ND,1-2-50-SJ3541,3M (TC),RCLSBLE FSTNR 1""X2"" RCTNGL 50PK,0,0,"56.03000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","2.000"" (50.80mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-2-50-SJ3542-ND,1-2-50-SJ3542,3M (TC),RCLSBLE FSTNR 1""X2"" RCTNGL 50PK,0,0,"56.03000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","2.000"" (50.80mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,//media.digikey.com/Photos/3M%20Photos/SJ4575-1'XxxYD.jpg,6-6-6-SJ4575-ND,6-6-6-SJ4575,3M (TC),RCLSBLE FSTNR 6""X6"" SQR 6PK,0,0,"56.39000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","Square","6.000"" (152.40mm)","6.000"" (152.40mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-4-10-SJ3552-ND,2-4-10-SJ3552,3M (TC),RCLSBLE FSTNR 2""X4"" RCTNGL 10PK,0,0,"56.90000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,3-4-10-SJ3540-ND,3-4-10-SJ3540,3M (TC),RCLSBLE FSTNR 3""X4"" RCTNGL 10PK,0,0,"56.97000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","3.000"" (76.20mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,3-4-10-SJ3541-ND,3-4-10-SJ3541,3M (TC),RCLSBLE FSTNR 3""X4"" RCTNGL 10PK,0,0,"56.97000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","3.000"" (76.20mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,3-4-10-SJ3542-ND,3-4-10-SJ3542,3M (TC),RCLSBLE FSTNR 3""X4"" RCTNGL 10PK,0,0,"56.97000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","3.000"" (76.20mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,SJ4570CIRCLE-4""-10-ND,SJ4570 CIRCLE-4""-10,3M (TC),LP RCLSBLE FSTNR 4""X4"" CIRC 10PK,0,0,"57.51000","0","1","Dual Lock™  SJ4570","Active","Interlocking Stems","Circular","-","-","4.000"" (101.60mm)","Adhesive - Acrylic","-","Polypropylene (PP)","Clear"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,2-6-10-SJ3541-ND,2-6-10-SJ3541,3M (TC),RCLSBLE FSTNR 2""X6"" RCTNGL 10PK,0,0,"57.75000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","2.000"" (50.80mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,2-6-10-SJ3542-ND,2-6-10-SJ3542,3M (TC),RCLSBLE FSTNR 2""X6"" RCTNGL 10PK,0,0,"57.75000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","2.000"" (50.80mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-3-10-SJ3550-ND,3-3-10-SJ3550,3M (TC),RCLSBLE FSTNR 3""X3"" SQR 10PK,0,0,"60.03000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Square","3.000"" (76.20mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,//media.digikey.com/Photos/3M%20Photos/SJ4575-1'XxxYD.jpg,SJ4575CIRCLE-4""-10-ND,SJ4575 CIRCLE-4""-10,3M (TC),RCLSBLE FSTNR 4""X4"" CIRCLE 10PK,0,0,"60.16000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","Circular","-","-","4.000"" (101.60mm)","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-1-100-SJ3541-ND,1-1-100-SJ3541,3M (TC),RCLSBLE FSTNR 1""X1"" SQR 100PK,0,0,"60.69000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Square","1.000"" (25.40mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-1-100-SJ3542-ND,1-1-100-SJ3542,3M (TC),RCLSBLE FSTNR 1""X1"" SQR 100PK,0,0,"60.69000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Square","1.000"" (25.40mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-3-10-SJ3551-ND,3-3-10-SJ3551,3M (TC),RCLSBLE FSTNR 3""X3"" SQR 10PK,0,0,"61.42000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Square","3.000"" (76.20mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070488187.PDF,-,1-2-100-SJ3532N/SJ3533N-ND,1-2-100-SJ3532N/SJ3533N,3M (TC),3M SJ3532N/SJ3533N RECLOSABLE FA,0,0,"61.69000","0","1","Scotchmate™","Active","Hook and Loop - Hook Only","Rectangular","2.000"" (50.80mm)","1.000"" (25.40mm)","-","Adhesive, Rubber","-","Polyamide (PA66), Nylon 6/6","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,2-4-10-SJ3560-ND,2-4-10-SJ3560,3M (TC),RCLSBLE FSTNR 2""X4"" RCTNGL 10PK,0,0,"62.03000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://multimedia.3m.com/mws/media/82990O/dual-locktm-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/SJ-3440-(BLACK)-1'.jpg,SJ344010-10-ND,SJ-3440 (BLACK) 1"",3M,DUAL LOCK PLAIN 1""X10YD BLK 250,0,0,"62.25000","0","1","Dual Lock™ SJ3440","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Sew On, Staple","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-3-10-SJ3552-ND,3-3-10-SJ3552,3M (TC),RCLSBLE FSTNR 3""X3"" SQR 10PK,0,0,"62.53000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Square","3.000"" (76.20mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3418FRWHT1""X50YD-ND,SJ3418FR WHT 1""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"63.72917","0","12","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","1.000"" (25.40mm)","-","Sew On","Flame Resistant","Nylon","White"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-5-25-SJ3541-ND,1-5-25-SJ3541,3M (TC),RCLSBLE FSTNR 1""X5"" RCTNGL 25PK,0,0,"65.38000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-5-25-SJ3542-ND,1-5-25-SJ3542,3M (TC),RCLSBLE FSTNR 1""X5"" RCTNGL 25PK,0,0,"65.38000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
