Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Size / Dimension","Height","Card Size Range","Guide Method","Material"
-,-,CCA31-84-03-ND,CCA31-84-03,Vector Electronics,"SUBRACK FOR 3U X220 CDS,84HP,TOP",0,0,"198.80000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.661"" L (100.00mm x 220.00mm)","Guide Plate","Aluminum"
-,-,CCA72-84-00-ND,CCA72-84-00,Vector Electronics,DIN RUGG SBRK 3UX160 X 9.75""D,0,0,"200.20000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCA14C/90-ND,CCA14C/90,Vector Electronics,CARD RACK 3UX19X12 ASSEMBLED,0,0,"200.34000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 9.600"" L (63.50mm ~ 114.30mm x 243.84mm)","Guide Plate","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCA15P/90-ND,CCA15P/90,Vector Electronics,CARD RACK 4UX19X12 PLASTIC GUIDE,0,0,"200.34000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","4U = 7.000"" (177.80mm)","4.250"" ~ 6.250"" H x 9.600"" L (107.95mm ~ 158.75mm x 243.84mm)","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCA18F-ND,CCA18F,Vector Electronics,CARD RACK 6UX19X15.75 FRAME ONLY,0,0,"200.34000","0","1","VectorPak™ CCA","Active","Subrack Frame","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","6U = 10.500"" (266.70mm)","7.750"" ~ 9.750"" H x 13.500"" L (196.85mm ~ 247.65mm x 342.90mm)","No Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA27-84-03-ND,CCA27-84-03,Vector Electronics,CARD RACK VENT/FIX COV 3UX19X12,0,0,"200.34000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCA100S/90-ND,CCA100S/90,Vector Electronics,CARD RACK 7UX19X9 SNAP-IN,0,0,"201.04000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","7U = 12.250"" (311.15mm)","9.500"" ~ 11.500"" H x 6.500"" L (241.30mm ~ 292.10mm x 165.10mm)","Card Guide","Aluminum"
//media.digikey.com/PDF/Data%20Sheets/Vector%20PDFs/CCx14-Series_Card_Cages.pdf,//media.digikey.com/photos/Vector%20Photos/CCA14S^90.jpg,V1053-ND,CCA14S/90,Vector Electronics,CARD RACK 5.25X19X12 SNAPIN PLAS,0,0,"201.95000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 9.600"" L (63.50mm ~ 114.30mm x 243.84mm)","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,//media.digikey.com/photos/Vector%20Photos/CCA26-44.jpg,V1177-ND,CCA26-44-00,Vector Electronics,CARD RACK COMPACT PCI 3UX8.5X9,0,0,"203.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 9.000"" W (215.90mm x 228.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCK26-84-01-ND,CCK26-84-01,Vector Electronics,CARD CAGE 19""WX8.5D 3U,0,0,"203.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 19.000"" W (215.90mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCK20S/90-ND,CCK20S/90,Vector Electronics,"CARD CAGE KIT,4U,NYLON SNAP-IN",0,0,"203.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","4U = 7.000"" (177.80mm)","-","Card Guide","Aluminum"
-,-,CCA47-84-01-ND,CCA47-84-01,Vector Electronics,"SUBRACK FOR 3U X160 CARDS,84HP,P",0,0,"203.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCA50-84-01-ND,CCA50-84-01,Vector Electronics,"SUBRACK FOR 3U X280 CARDS,84HP,C",0,0,"203.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK60-84-01-ND,CCK60-84-01,Vector Electronics,"SUBRACK KIT,RUGGED,3U X 160,1101",0,0,"203.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.750"" L x 17.000"" W (247.65mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Card Guide","Aluminum"
-,-,CCK26-84-01-00-ND,CCK26-84-01-00,Vector Electronics,CD CAGE 19""W X8.5D X3U PERF CVRS,0,0,"203.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 17.000"" W (215.90mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK51-84-05-ND,CCK51-84-05,Vector Electronics,C CAGE KIT CG3 'S' GDS SLD CVRS,0,0,"203.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK92-36-03-ND,CCK92-36-03,Vector Electronics,DIN SBRK 9U/220 PERF CVRS R/PNL,0,0,"203.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","-","-","-","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCK15P/90-ND,CCK15P/90,Vector Electronics,CARD RACK KIT 4UX19X12 PLASTIC,0,0,"204.79000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","4U = 7.000"" (177.80mm)","4.250"" ~ 6.250"" H x 9.600"" L (107.95mm ~ 158.75mm x 243.84mm)","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCA19S/90-ND,CCA19S/90,Vector Electronics,CARD RACK 7UX19X15.75 SNAP-IN,0,0,"205.14000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","7U = 12.250"" (311.15mm)","11.500"" H x 13.500"" L (292.10mm x 342.90mm)","Card Guide","Aluminum"
-,-,4526-1-ND,4526-1,Vector Electronics,C/CAGE KIT CMA7-30 MOD  QUOTE,0,0,"207.20000","0","1","CMA","Active","Assembled Module Subracks","-","3U = 5.250"" (133.35mm)","-","No Card Guide","Aluminum"
-,-,CCK26-44-03-ND,CCK26-44-03,Vector Electronics,"SUBRACK FOR 3U X160 CARDS,44HP,T",0,0,"207.20000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 9.000"" W (215.90mm x 228.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Guide Plate","Aluminum"
-,-,CCK20P/90-ND,CCK20P/90,Vector Electronics,CARD RACK KIT 4UX19X15.75 FRAME,0,0,"208.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","4U = 7.000"" (177.80mm)","6.250"" H x 13.500"" L (158.75mm x 342.90mm)","Card Guide","Aluminum"
-,-,CCK32-84-00-ND,CCK32-84-00,Vector Electronics,CC KIT 6U 19""W X 15.0""D 220MM,0,0,"208.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCK84-84-00-ND,CCK84-84-00,Vector Electronics,RUGG SBRK 9UX160 X 9.75""D,0,0,"208.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","-","-","-","Card Guide","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK340-6U-ND,CCK340-6U,Vector Electronics,CARD RACK FRAME KIT VME 6UX340MM,0,0,"210.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","16.360"" L x 19.000"" W (415.54mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 13.390"" L (233.35mm x 340.11mm)","No Card Guide","Aluminum"
-,-,CCK36-84-01-ND,CCK36-84-01,Vector Electronics,"SUBRACK FOR 3U X340 CRDS,84HP,11",0,0,"210.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","16.000"" L x 17.000"" W (406.40mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 11.024"" L (100.00mm x 280.01mm)","Guide Plate","Aluminum"
-,-,CCK28-36-01-ND,CCK28-36-01,Vector Electronics,1101.10 7.6""WX8.5""DX6U 36HP PERF,0,0,"210.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","10.000"" L x 7.400"" W (254.00mm x 187.96mm)","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCK62-44-01-ND,CCK62-44-01,Vector Electronics,RUGG SBRK 3UX220X12.00""D COV,0,0,"210.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 9.000"" W (304.80mm x 228.60mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_VectorPak_Subracks.pdf,-,CCA17P/90-ND,CCA17P/90,Vector Electronics,CARD CAGE PLASTIC SCREW-IN GUI,0,0,"210.11000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","5U = 8.750"" (222.25mm)","6.000"" ~ 8.000"" H x 9.600"" L (152.40mm ~ 203.20mm x 243.84mm)","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCA15S/90-ND,CCA15S/90,Vector Electronics,CARD RACK 4UX19X12 SNAP-IN PLAS,0,0,"211.30000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","4U = 7.000"" (177.80mm)","4.250"" ~ 6.250"" H x 9.600"" L (107.95mm ~ 158.75mm x 243.84mm)","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA26-42-03-ND,CCA26-42-03,Vector Electronics,CARD RACK VENT/FIX COV 3UX8.5X9,0,0,"212.80000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L (215.90mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA46-84-03-ND,CCA46-84-03,Vector Electronics,SUBRACK CG4 3UX160 19""W X8.5""D,0,0,"212.80000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 17.000"" W (215.90mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA32-84-01-ND,CCA32-84-01,Vector Electronics,CARD RACK TOP/BOT VENT 6UX19X12,0,0,"215.18000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA13P-ND,CCA13P,Vector Electronics,CARD CAGE PLASTIC SCREW-IN 19""W,0,0,"215.18000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCA32-84-05-ND,CCA32-84-05,Vector Electronics,SUBRACK 6U X15""D X19W220MM CVRS,0,0,"215.18000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCA18P/90-ND,CCA18P/90,Vector Electronics,"CAGE,6U,21-PR,PLASTIC SCREW-IN G",0,0,"216.66000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.750"" H x 13.500"" L (247.65mm x 342.90mm)","Card Guide","Aluminum"
-,-,CCA33-84-01-ND,CCA33-84-01,Vector Electronics,"SUBRACK FOR 6UX280 CARDS,84HP,PE",0,0,"216.66000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 11.024"" L (233.35mm x 280.00mm)","Guide Plate","Aluminum"
-,-,CCA33-64-01-ND,CCA33-64-01,Vector Electronics,SUBRACK 6UX15""D X64HP 280MM,0,0,"216.66000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
http://nebula.wsimg.com/7d5caa5408f1b6c5daf24ccb40cec8f5?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCM14S/90-ND,CCM14S/90,Vector Electronics,CARD RACK ASSEMBLY EIA 3UX19X12,0,0,"217.00000","0","1","CCM","Active","Assembled Card Mount Subracks","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","4.500"" H x 9.600"" L (114.30mm x 243.84mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCK19S/90-ND,CCK19S/90,Vector Electronics,CARD RACK KIT 7UX19X15.75 SNAPIN,0,0,"217.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","7U = 12.250"" (311.15mm)","11.500"" H x 13.500"" L (292.10mm x 342.90mm)","Card Guide","Aluminum"
-,-,CCK26-36-01-ND,CCK26-36-01,Vector Electronics,CARD CAGE KIT 7.4WX8.5"" 3U,0,0,"217.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 7.400"" W (215.90mm x 187.96mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA26-44-03-ND,CCA26-44-03,Vector Electronics,"CAGE 9""W X8.5DX3U,TOP&BTM PERF",0,0,"217.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 9.000"" W (215.90mm x 228.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Guide Plate","Aluminum"
-,-,CCA55-84-00-ND,CCA55-84-00,Vector Electronics,"SUBRACK FOR 3U X400 CARDS,84HP,C",0,0,"217.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","18.000"" L x 17.000"" W (457.20mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK38-84-00-ND,CCK38-84-00,Vector Electronics,"SUBRACK FOR 3U X400MM CARDS,84HP",0,0,"217.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","18.000"" L x 17.000"" W (457.20mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 15.748"" L (100.00mm x 400.00mm)","Guide Plate","Aluminum"
-,-,CCA28-84-02-ND,CCA28-84-02,Vector Electronics,"SUBRACK FOR 6U X160 CDS,84HP,REA",0,0,"217.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 17.000"" W (254.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 160.00mm)","Guide Plate","Aluminum"
-,-,CCA46-44-03-ND,CCA46-44-03,Vector Electronics,SUBRACK 3UX160 44HP""WX8.5""D CVR,0,0,"217.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 9.000"" W (215.90mm x 228.60mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCA66-36-01-ND,CCA66-36-01,Vector Electronics,1101.10 RUGG SBRK 6UX160X9.75""D,0,0,"217.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCA72-84-05-ND,CCA72-84-05,Vector Electronics,SBRK RUG 3UX160X9.75""D SLD CVRS,0,0,"217.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK47-84-00-ND,CCK47-84-00,Vector Electronics,SUBRACK FOR CG4 3UX160 19""WX12""D,0,0,"217.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK29-84-01-00-ND,CCK29-84-01-00,Vector Electronics,CARD RACK KIT COV VENT 6UX12X19,0,0,"217.35000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA26-44-01-ND,CCA26-44-01,Vector Electronics,CARD RACK TOP/BOT VENT 3UX8.5X9,0,0,"217.48000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 9.000"" W (215.90mm x 228.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA20P/90-ND,CCA20P/90,Vector Electronics,"CARD CAGE ASSY,21-PR PLASTIC SCR",0,0,"219.63000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","4U = 7.000"" (177.80mm)","4.250"" ~ 6.250"" H x 13.500"" L (107.95mm ~ 158.75mm x 342.90mm)","Card Guide","Aluminum"
-,-,CCA20P-ND,CCA20P,Vector Electronics,CARD CAGE ASSY PLASTIC SCREW-IN,0,0,"219.63000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","4U = 7.000"" (177.80mm)","-","Card Guide","Aluminum"
-,-,CCA36-84-00-ND,CCA36-84-00,Vector Electronics,"SUBRACK FOR 3UX340 CARDS,36HP,11",0,0,"221.12000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","16.000"" L x 17.000"" W (406.40mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 11.024"" L (100.00mm x 280.01mm)","Guide Plate","Aluminum"
-,-,CCA78-84-01-ND,CCA78-84-01,Vector Electronics,DIN RUG SBRK 6UX160X9.75""D PERF,0,0,"221.12000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCA17M/90-ND,CCA17M/90,Vector Electronics,CARD RACK 5UX19X12 METAL,0,0,"221.17000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","5U = 8.750"" (222.25mm)","6.000"" ~ 8.000"" H x 9.600"" L (152.40mm ~ 203.20mm x 243.84mm)","Card Guide","Aluminum"
-,-,CCA31-44-03-ND,CCA31-44-03,Vector Electronics,SUBRACK 3U 220MM PERF CVRS SOLID,0,0,"221.20000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 9.000"" W (304.80mm x 228.60mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCA81-84-01-ND,CCA81-84-01,Vector Electronics,"SUBRACK,RUGGED,6U X 280,1101.1,C",0,0,"221.26000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 11.024"" L (233.35mm x 280.00mm)","Card Guide","Aluminum"
-,-,CCA340-3U-ND,CCA340-3U,Vector Electronics,"SUBRACK,ASSM.,DIN,3U X 340MM",0,0,"222.60000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","13.390"" L x 19.000"" W (340.11mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 13.390"" L (100.00mm x 340.11mm)","Card Guide","-"
-,-,CCA72-44-01-ND,CCA72-44-01,Vector Electronics,RUGG SBRK 3UX160X9.75""D PERF CVR,0,0,"222.60000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK35-36-00-ND,CCK35-36-00,Vector Electronics,SBRCK 6UX36HP FOR 340MM 16""D,0,0,"222.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","-","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCA26-84-01-00-ND,CCA26-84-01-00,Vector Electronics,C.CAGE 19""W X8.5D X3U PERF CVRS,0,0,"223.79000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 17.000"" W (215.90mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA30-84-01-00-ND,CCA30-84-01-00,Vector Electronics,CARD RACK TOP/BOT VENT 6UX19X15,0,0,"224.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.000"" L x 19.000"" W (381.00mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCK76-84-00-ND,CCK76-84-00,Vector Electronics,DIN RUGG SBRK 3U X 340X18.00""D,0,0,"224.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","18.000"" L x 17.000"" W (457.20mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK80-84-01-ND,CCK80-84-01,Vector Electronics,DIN RUGG SBRK 6UX220X12.00""D CVR,0,0,"224.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCM18F/90-ND,CCM18F/90,Vector Electronics,"CARD CAGE,CARDMOUNT,6U",0,0,"225.00000","0","1","VectorPak™ CCK","Active","Assembled Subracks with Card Guides","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","6U = 10.500"" (266.70mm)","-","No Card Guide","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCK17M/90-ND,CCK17M/90,Vector Electronics,CARD RACK KIT 5UX19X12 METAL,0,0,"225.29000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","5U = 8.750"" (222.25mm)","6.000"" ~ 8.000"" H x 9.600"" L (152.40mm ~ 203.20mm x 243.84mm)","Card Guide","Aluminum"
-,-,CCA29-84-03-ND,CCA29-84-03,Vector Electronics,"SUBRACK FOR 6U X160 CDS,84HP",0,0,"225.39000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 160.00mm)","Guide Plate","Aluminum"
-,-,CCA29-84-05-ND,CCA29-84-05,Vector Electronics,"SUBRACK FOR 6UX160CDS,84HP,TOP/B",0,0,"225.39000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 160.00mm)","Guide Plate","Aluminum"
-,-,CCK13M-H/90-ND,CCK13M-H/90,Vector Electronics,"CARD CAGE KIT,3U,HALF-WIDTH,CG2-",0,0,"225.57000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.000"" L x 10.250"" W (228.60mm x 260.35mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 6.500"" L (63.50mm ~ 114.30mm x 165.10mm)","Card Guide","Aluminum"
-,-,CCA72-84-01-ND,CCA72-84-01,Vector Electronics,"SUBRACK,RUGGED,3U X 160,1101.1,C",0,0,"225.57000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","9.750"" L x 17.000"" W (247.65mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Card Guide","Aluminum"
-,-,CCK82-84-01-ND,CCK82-84-01,Vector Electronics,"SUBRACK,RUGGED,6U X 340,1101.1,C",0,0,"226.80000","0","1","VectorPak™ CCK","Active","Subrack Kit","18.000"" L x 17.000"" W (457.20mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 13.386"" L (233.35mm x 340.00mm)","Card Guide","Aluminum"
