Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Style","Number of Units","Dimensions - Panel","Dimensions - Overall","Door","Features","Mounting Rails","Ventilation","Material","Color"
http://www.hammondmfg.com/pdf/RCHS1901424.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/RCHS1901424BK1.jpg,HM657-ND,RCHS1901424BK1,Hammond Manufacturing,RACK STEEL 24.5X21X16 BLK,2,15,"324.10000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","8U","23.250"" L x 17.810"" W x 14.060"" H (590.55mm x 452.37mm x 357.12mm)","24.500"" L x 21.000"" W x 16.000"" H (622.30mm x 533.40mm x 406.40mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/RCHS1901724.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/RCHS1901724BK1.jpg,HM658-ND,RCHS1901724BK1,Hammond Manufacturing,RACK STEEL 24.5X21X19.5 BLK,2,32,"339.50000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","10U","23.250"" L x 17.810"" W x 17.560"" H (590.55mm x 452.37mm x 446.02mm)","24.500"" L x 21.000"" W x 19.500"" H (622.30mm x 533.40mm x 495.30mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/RCHS1902224.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/RCHS1902224BK1.jpg,HM659-ND,RCHS1902224BK1,Hammond Manufacturing,RACK STEEL 24.5X21X24.8 BLK,5,49,"351.40000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","13U","23.250"" L x 17.810"" W x 22.810"" H (590.55mm x 452.37mm x 579.37mm)","24.500"" L x 21.000"" W x 24.750"" H (622.30mm x 533.40mm x 628.65mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCHV1901424BK1.jpg,HM5674-ND,RCHV1901424BK1,Hammond Manufacturing,RACK STEEL 24.5X21X16 BLK,3,37,"361.90000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","8U","23.250"" L x 17.810"" W x 14.060"" H (590.55mm x 452.37mm x 357.12mm)","24.500"" L x 21.000"" W x 16.000"" H (622.30mm x 533.40mm x 406.40mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Black"
http://www.budind.com/pdf/hb1555.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/C-1557.jpg,377-1961-ND,C-1557,Bud Industries,CABINET SLOPING PANEL PRESTIGE,10,1,"363.95000","0","1","-","Active","Sloping Panel Prestige Cabinet","Enclosed, Bottom, Sides, Top","8U","9.312"" L x 17.937"" W x 14.000"" H (236.52mm x 455.60mm x 355.60mm)","16.250"" L x 22.000"" W x 14.781"" H (412.75mm x 558.80mm x 375.44mm)","Doorless","Removable Sides","One Pair","Back","Metal, Steel","Gray"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCHV1901417BK1.jpg,HM5677-ND,RCHV1901724BK1,Hammond Manufacturing,RACK STEEL 24.5X21X19.5 BLK,8,55,"373.80000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","10U","23.250"" L x 17.810"" W x 17.560"" H (590.55mm x 452.37mm x 446.02mm)","24.500"" L x 21.000"" W x 19.500"" H (622.30mm x 533.40mm x 495.30mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCHV1901424BK1.jpg,HM5680-ND,RCHV1902224BK1,Hammond Manufacturing,RACK STEEL 24.5X21X24.8 BLK,2,28,"386.40000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","13U","23.250"" L x 17.810"" W x 22.810"" H (590.55mm x 452.37mm x 579.37mm)","24.500"" L x 21.000"" W x 24.750"" H (622.30mm x 533.40mm x 628.65mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCHS1902824BK1.jpg,HM5683-ND,RCHV1902824BK1,Hammond Manufacturing,RACK STEEL 24.5X21X30 BLK,14,58,"402.50000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","16U","23.250"" L x 17.810"" W x 28.060"" H (590.55mm x 452.37mm x 712.72mm)","24.500"" L x 21.000"" W x 30.000"" H (622.30mm x 533.40mm x 762.00mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/srw12us.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW12US.jpg,TL1160-ND,SRW12US,Tripp Lite,12U WALL MNT RACK ENC 25X24X22,4,0,"412.38000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","20.500"" L x 21.000"" H (520.70mm x 533.40mm)","21.600"" L x 23.620"" W x 25.000"" H (548.64mm x 599.95mm x 635.00mm)","Steel","Cable Entry Systems, Locking, Removable Sides, Wall Mount","Two Pair","Front, Sides","Metal, Steel","Black"
https://assets.tripplite.com/submittal-drawing/sr4post1224-submittal-drawing-en.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SR4POST1224.jpg,TL2232-ND,SR4POST1224,Tripp Lite,45U 4-POST OPEN FRAME CABINET,2,0,"473.52000","0","1","SmartRack™","Active","Open Rack","Open Rack, Double Frame","45U","39.300"" L x 78.750"" H (998.22mm x 2000.25mm)","39.400"" L x 20.300"" W x 84.300"" H (1000.76mm x 515.62mm x 2141.22mm)","Steel","Adjustable, Cable Entry Systems","Two Pair","-","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/9R3pg26-32.pdf,-,HM5702-ND,REFK1906331BK1,Hammond Manufacturing,RACK STEEL 31.5X21.3X68.2 BLK,10,9,"764.40000","0","1","REFK","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","36U","30.000"" L x 17.810"" W x 63.000"" H (762.00mm x 452.37mm x 1600.20mm)","31.500"" L x 21.330"" W x 68.190"" H (800.10mm x 541.78mm x 1732.03mm)","Doorless","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Black"
https://assets.tripplite.com/submittal-drawing/sr2post12-submittal-drawing-en.pdf,-,TL2231-ND,SR2POST12,Tripp Lite,DESKTOP RACK SERVER CABINET FREE,6,0,"55.01000","0","1","SmartRack™","Active","Open Rack","Open Rack, Single Frame","12U","36.000"" W (914.40mm)","-","Doorless","-","One Pair","-","Metal, Steel","Black"
"//media.digikey.com/pdf/Data%20Sheets/BUD%20Industries%20PDFs/WNC-5631,5641_Web.pdf",//media.digikey.com/Photos/BUD%20Industries%20Photos/WNC-5631.jpg,377-1989-ND,WNC-5631,Bud Industries,CABINET NETWORK 6X24X24"" BLACK,6,11,"129.95000","0","1","WNC","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","-","5.906"" L x 23.622"" W x 23.622"" H (150.00mm x 600.00mm x 600.00mm)","Glass","Cable Entry Systems, Wall Mount","One Pair","Door, Top","Metal, Steel","Black"
https://www.hammfg.com/dci/products/accessories/ras.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/RCBS1901013BK1.jpg,HM628-ND,RCBS1901013BK1,Hammond Manufacturing,RACK STEEL 13X21X12.5 BLK,15,47,"151.20000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","6U","13.000"" L x 17.810"" W x 10.530"" H (330.20mm x 452.37mm x 267.46mm)","13.000"" L x 21.000"" W x 12.500"" H (330.20mm x 533.40mm x 317.50mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
"//media.digikey.com/pdf/Data%20Sheets/BUD%20Industries%20PDFs/WNC-5631,5641_Web.pdf",//media.digikey.com/Photos/BUD%20Industries%20Photos/WNC-5631.jpg,377-1988-ND,WNC-5641,Bud Industries,CABINET NETWORK 12X24X24"" BLACK,2,7,"197.45000","0","1","WNC","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","-","11.811"" L x 23.622"" W x 23.622"" H (300.00mm x 600.00mm x 600.00mm)","Glass","Cable Entry Systems, Wall Mount","Two Pair","Door, Top","Metal, Steel","Black"
http://www.budind.com/pdf/hb1272.pdf,"//media.digikey.com/photos/BUD%20Industries%20Photos/mfgARR-1272,ARR-1276,ARR-1294,ARR-1296.jpg",377-1196-ND,ARR-1272-BT,Bud Industries,RACK ALUMINUM RELAY 77"" X 19"",4,15,"217.10000","0","1","ARR","Active","Open Rack","Open Rack, Single Frame","44U","3.000"" L x 17.752"" W x 77.000"" H (76.20mm x 450.90mm x 1955.80mm)","15.000"" L x 20.250"" W x 84.000"" H (381.00mm x 514.35mm x 2133.60mm)","Doorless","Mounting Brackets","-","Non-Vented","Metal, Aluminum","Black"
http://www.budind.com/pdf/hb1263.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/RR-1364-MG.jpg,377-1282-ND,RR-1364-MG,Bud Industries,RACK OPEN RELAY 71.75"" X 19"" GRY,2,2,"245.75000","0","1","RR","Active","Open Rack","Open Rack, Single Frame","41U","3.000"" L x 17.938"" W x 71.750"" H (76.20mm x 455.63mm x 1822.45mm)","22.000"" L x 19.969"" W x 75.625"" H (558.80mm x 507.21mm x 1920.88mm)","Doorless","Mounting Brackets","One Pair","Non-Vented","Metal, Steel","Gray"
https://assets.tripplite.com/product-pdfs/en/srw9u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW9U.jpg,TL1162-ND,SRW9U,Tripp Lite,9UWALL MNT RACK ENC 20X24X18,2,0,"265.38000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","9U","16.500"" L x 15.750"" H (419.10mm x 400.05mm)","17.780"" L x 23.630"" W x 19.880"" H (451.61mm x 600.20mm x 504.95mm)","Steel","Cable Entry Systems, Locking, Removable Sides, Wall Mount","One Pair","Front, Sides","Metal, Steel","Black"
http://www.budind.com/pdf/hb5601.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_WM-56xx.jpg,377-1624-ND,WM-5601,Bud Industries,CABINET WALL MOUNT 25"" X 12"",2,0,"321.05000","0","1","Emperor","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","12.000"" L x 17.720"" W x 21.140"" H (304.80mm x 450.09mm x 536.96mm)","15.750"" L x 23.620"" W x 25.000"" H (400.05mm x 599.95mm x 635.00mm)","Glass (Front), Steel (Rear)","Removable Sides, Wall Mount","Two Pair","Sides","Metal, Steel","Black"
http://www.budind.com/pdf/hb5601.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_WM-56xx.jpg,377-1626-ND,WM-5611,Bud Industries,CABINET WALL MOUNT 25"" X 17.9"",7,44,"363.85000","0","1","Emperor","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","17.900"" L x 17.720"" W x 21.140"" H (454.66mm x 450.09mm x 536.96mm)","21.650"" L x 23.620"" W x 25.000"" H (549.91mm x 599.95mm x 635.00mm)","Glass (Front), Steel (Rear)","Removable Sides, Wall Mount","Two Pair","Sides","Metal, Steel","Black"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/RiCase.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3750420.JPG,345-1386-ND,3750420,Wakefield-Vette,RC ENCLOSURE SOLID 4U/19""/420T R,6,0,"378.60000","0","1","RiCase","Active","Equipment Cabinet","Enclosed, Bottom, Sides, Top","4U","16.535"" L x 19.000"" W x 7.020"" H (420.00mm x 482.60mm x 178.30mm)","16.535"" L x 22.126"" W x 8.299"" H (420.00mm x 562.00mm x 210.80mm)","Doorless","-","Two Pair","-","Metal, Aluminum","Gray, Turquoise"
https://assets.tripplite.com/product-pdfs/en/srw10us.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW10US.jpg,TL1159-ND,SRW10US,Tripp Lite,10UWALL MNT RACK ENC 22X24X22,3,0,"398.07000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","10U","20.500"" L x 17.500"" H (520.70mm x 444.50mm)","21.600"" L x 23.620"" W x 21.570"" H (548.64mm x 599.95mm x 547.88mm)","Steel","Cable Entry Systems, Locking, Removable Sides, Wall Mount","Two Pair","Front, Sides","Metal, Steel","Black"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/RiCase.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3750440.JPG,345-1387-ND,3750440,Wakefield-Vette,RC ENCLOSURE VENTED 4U/19""/420T,4,0,"411.34000","0","1","RiCase","Active","Equipment Cabinet","Enclosed, Bottom, Sides, Top","4U","16.535"" L x 19.000"" W x 7.020"" H (420.00mm x 482.60mm x 178.30mm)","16.535"" L x 22.126"" W x 8.299"" H (420.00mm x 562.00mm x 210.80mm)","Doorless","-","Two Pair","Bottom, Top","Metal, Aluminum","Gray, Turquoise"
https://assets.tripplite.com/product-pdfs/en/srw18us.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW18US.jpg,TL483-ND,SRW18US,Tripp Lite,18UWALL MNT RACK ENC 36X24X22,3,0,"630.93000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","18U","20.500"" L x 31.500"" H (520.70mm x 800.10mm)","21.600"" L x 23.600"" W x 35.600"" H (548.64mm x 599.44mm x 904.24mm)","Glass (Front), Steel (Rear)","Cable Entry Systems, Locking, Removable Sides, Wall Mount","Two Pair","Front, Sides","Metal, Steel","Black"
https://assets.tripplite.com/submittal-drawing/srw18usdp-srw18usdpg-submittal-drawing-en.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW18USDP.jpg,TL2244-ND,SRW18USDP,Tripp Lite,18UWALL MNT RACK ENC 36X24X26,5,0,"703.78000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","18U","25.980"" L x 23.500"" W x 35.610"" H (659.89mm x 596.90mm x 904.49mm)","27.560"" L x 26.770"" W x 40.950"" H (700.02mm x 679.96mm x 1040.13mm)","Steel","-","Two Pair","Bottom, Front, Sides, Top","Metal, Steel","Black"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/RiPac%20Vario%20Module%203%20U.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3982090.jpg,345-1409-ND,3982090,Wakefield-Vette,VM ENCLOSURE 3U / 84HP / D305MM,5,0,"142.34000","0","1","Ripac Vario-Module","Active","Equipment Cabinet","Open Rack, Double Frame","3U","12.220"" L x 16.800"" W x 5.250"" H (310.40mm x 426.72mm x 133.35mm)","12.220"" L x 17.377"" W x 5.250"" H (310.40mm x 449.00mm x 133.35mm)","Doorless","-","Two Pair","-","Metal, Aluminum","Natural"
https://assets.tripplite.com/product-pdfs/en/srw6ukd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW6UKD.jpg,TL1055-ND,SRW6UKD,Tripp Lite,6UWALL MNT RACK ENC 14X24X18,5,0,"186.03000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","6U","16.500"" L x 10.500"" H (419.10mm x 266.70mm)","17.943"" L x 23.635"" W x 14.449"" H (455.76mm x 600.32mm x 367.00mm)","Steel","Cable Entry Systems, Locking, Removable Sides, Wall Mount","One Pair","Back, Front, Sides, Top","Metal, Steel","Black"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/RiCase.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3750400.JPG,345-1385-ND,3750400,Wakefield-Vette,RC ENCLOS. SOLID 4U/1/2 19""/420,8,0,"325.79000","0","1","RiCase","Active","Equipment Cabinet","Enclosed, Bottom, Sides, Top","4U","16.535"" L x 10.598"" W x 7.020"" H (420.00mm x 269.20mm x 178.30mm)","16.535"" L x 13.724"" W x 8.299"" H (420.00mm x 348.60mm x 210.80mm)","Doorless","-","Two Pair","-","Metal, Aluminum","Gray, Turquoise"
https://www.hammfg.com/dci/products/table-top/hdr.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HDR12UBK.jpg,HM5456-ND,HDR12UBK,Hammond Manufacturing,DESK KNOCKDOWN RACK 23X20X11.5""D,10,1,"70.40000","0","1","HDR","Active","Open Rack","Open Rack, Single Frame","12U","11.496"" L x 17.795"" W x 21.024"" H (292.00mm x 452.00mm x 534.00mm)","11.496"" L x 19.921"" W x 22.756"" H (292.00mm x 506.00mm x 578.00mm)","Doorless","Slope, 10°","One Pair","-","Metal, Steel","Black"
https://www.hammfg.com/dci/products/table-top/hdr.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HDR16UBK.jpg,HM5457-ND,HDR16UBK,Hammond Manufacturing,DESK KNOCKDOWN RACK 30X20X16""D,4,17,"76.50000","0","1","HDR","Active","Open Rack","Open Rack, Single Frame","16U","15.984"" L x 17.795"" W x 28.031"" H (406.00mm x 452.00mm x 712.00mm)","15.984"" L x 19.921"" W x 29.764"" H (406.00mm x 506.00mm x 756.00mm)","Doorless","Slope, 10°","One Pair","-","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/RMCS9058.PDF,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMCS9058BK1.jpg,HM5770-ND,RMCS9058BK1,Hammond Manufacturing,RACK ALUM 8X8.5X5.25 BLK,5,41,"83.25000","0","1","RMCS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Front, Sides, Top","3U","6.350"" L x 6.780"" W x 4.150"" H (161.29mm x 172.21mm x 105.41mm)","8.000"" L x 8.500"" W x 5.250"" H (203.20mm x 215.90mm x 133.35mm)","Aluminum","Removable Front and Rear Panels","-","Non-Vented","Metal, Aluminum","Black"
http://www.hammondmfg.com/pdf/RMCV9038.PDF,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMCV9038BK1.jpg,HM5772-ND,RMCV9038BK1,Hammond Manufacturing,RACK ALUM 8X8.5X3.5 BLK,13,17,"83.96000","0","1","RMCV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Front, Sides, Top","2U","6.350"" L x 6.780"" W x 2.400"" H (161.29mm x 172.21mm x 60.96mm)","8.000"" L x 8.500"" W x 3.500"" H (203.20mm x 215.90mm x 88.90mm)","Aluminum","Removable Front and Rear Panels","-","Bottom, Top","Metal, Aluminum","Black"
http://www.hammondmfg.com/pdf/RMCV9058.PDF,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMCV9058BK1.jpg,HM5773-ND,RMCV9058BK1,Hammond Manufacturing,RACK ALUM 8X8.5X5.25 BLK,8,12,"91.59000","0","1","RMCV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Front, Sides, Top","3U","6.350"" L x 6.780"" W x 4.150"" H (161.29mm x 172.21mm x 105.41mm)","8.000"" L x 8.500"" W x 5.250"" H (203.20mm x 215.90mm x 133.35mm)","Aluminum","Removable Front and Rear Panels","-","Bottom, Top","Metal, Aluminum","Black"
https://www.hammfg.com/files/parts/pdf/APBS194UBK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_APBS194UBK.jpg,HM2315-ND,APBS194UBK,Hammond Manufacturing,ADJUST DEPTH WALL MNT RACK BLK,3,255,"100.50000","0","1","APBS","Active","Cabinet Rack","Enclosed, Back, Bottom, Sides","4U","8.440"" L x 16.000"" W x 18.000"" H (214.38mm x 406.40mm x 457.20mm)","12.000"" L x 19.000"" W x 18.000"" H (304.80mm x 482.60mm x 457.20mm)","-","Wall Mount","-","Non-Vented","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/srwo8u22.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRWO8U22.jpg,TL1843-ND,SRWO8U22,Tripp Lite,8UWALL MNT RACK ENC 20WX18D,10,0,"142.17000","0","1","SmartRack™","Active","Open Rack","Open Rack, Single Frame","22U","18.000"" L x 38.500"" H (457.20mm x 977.90mm)","18.240"" L x 20.110"" W x 38.500"" H (463.30mm x 510.79mm x 977.90mm)","Steel","Adjustable, Wall Mount","One Pair","-","Metal, Steel","Black"
https://www.hammfg.com/dci/products/accessories/ras.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCBS1900317BK1.jpg,HM2260-ND,RCBS1901013LG1,Hammond Manufacturing,RACK STEEL 13X21X12.5 GRY,5,18,"151.20000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","6U","13.000"" L x 17.810"" W x 10.530"" H (330.20mm x 452.37mm x 267.46mm)","13.000"" L x 21.000"" W x 12.500"" H (330.20mm x 533.40mm x 317.50mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
https://www.panduit.com/content/dam/panduit/en/products/assets/i/ia/iab/iabd/iabdin4/media/IABDIN4(V01759EY_DC_02A).pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_IABDIN4.JPG,298-12747-ND,IABDIN4,Panduit Corp,THE PANDUIT INDUSTRIAL AUTOMATIO,4,0,"154.82000","0","1","-","Active","-","-","4U","-","-","-","-","-","-","-","-"
https://www.hammfg.com/dci/products/accessories/ras.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCBS1901024BK1.jpg,HM5652-ND,RCBS1900524BK1,Hammond Manufacturing,RACK STEEL 24.5X21X7.25 BLK,3,9,"166.60000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","3U","24.500"" L x 17.810"" W x 5.280"" H (622.30mm x 452.37mm x 134.11mm)","24.500"" L x 21.000"" W x 7.250"" H (622.30mm x 533.40mm x 184.15mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
https://www.hammfg.com/files/parts/pdf/RB-FW6.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RB-FW6.jpg,HM5648-ND,RB-FW6,Hammond Manufacturing,RACK STEEL 23.62X23.62X14.65 BLK,3,56,"196.00000","0","1","RB-FW","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","6U","22.870"" L x 19.000"" W x 10.500"" H (580.90mm x 482.60mm x 266.70mm)","23.620"" L x 23.620"" W x 14.650"" H (599.95mm x 599.95mm x 372.11mm)","Glass","Cable Entry Systems, Removable Sides","Two Pair","Front, Sides, Top","Metal, Steel","Black"
https://assets.tripplite.com/submittal-drawing/srw6uw-submittal-drawing.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW6UW.jpg,TL1903-ND,SRW6UW,Tripp Lite,6UWALL MNT RACK ENC 15X24X18,10,0,"199.03000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","6U","16.500"" L x 10.500"" H (419.10mm x 266.70mm)","17.500"" L x 23.630"" W x 14.500"" H (444.50mm x 600.20mm x 368.30mm)","Steel","Cable Entry Systems, Locking, Removable Sides, Wall Mount","One Pair","Front, Sides","Metal, Steel","White"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_R2PWH.jpg,298-17428-ND,R2PWH,Panduit Corp,"*NS* RACK 2 POST 84"" TALL, WHITE",2,0,"210.56000","0","1","PatchRunner™","Active","-","-","45U","-","-","-","-","-","-","-","-"
https://www.hammfg.com/dci/products/accessories/ras.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/RCBS1901217BK1.jpg,HM635-ND,RCBS1901217BK1,Hammond Manufacturing,RACK STEEL 17.5X21X14.25 BLK,2,16,"224.70000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","7U","17.500"" L x 17.810"" W x 12.280"" H (444.50mm x 452.37mm x 311.91mm)","17.500"" L x 21.000"" W x 14.250"" H (444.50mm x 533.40mm x 361.95mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
https://www.hammfg.com/dci/products/accessories/ras.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCBS1901024BK1.jpg,HM5653-ND,RCBS1901024BK1,Hammond Manufacturing,RACK STEEL 24.5X21X12.5 BLK,21,45,"245.00000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","6U","24.500"" L x 17.810"" W x 10.530"" H (622.30mm x 452.37mm x 267.46mm)","24.500"" L x 21.000"" W x 12.500"" H (622.30mm x 533.40mm x 317.50mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCHS1902824BK1.jpg,HM5669-ND,RCHV1900817BK1,Hammond Manufacturing,RACK STEEL 17.5X21X10.75 BLK,2,23,"248.50000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","5U","16.250"" L x 17.810"" W x 8.810"" H (412.75mm x 452.37mm x 223.77mm)","17.500"" L x 21.000"" W x 10.750"" H (444.50mm x 533.40mm x 273.05mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Black"
