Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Configuration","Number of Ports","Copper Ports","Copper Type","Fiber Ports","Fiber Type","SFP/XFP Ports","SFP/XFP Type","PoE Ports","Connector Type","Voltage - Input","Ingress Protection","Mounting Type","Operating Temperature"
http://advdownload.advantech.com/productfile/PIS/EKI-7706E-2FI/Product%20-%20Datasheet/EKI-7706E-2F_2FI_DS(07.05.17)20170705202728.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/EKI-7706G-2FI-AE.jpg",1165-1371-ND,EKI-7706E-2FI-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-MANAGED 6 PORT,5,0,"438.90000","0","1","SE500","Active","Switch - Managed","Fixed + SFP","6","4","10/100","Up to 2","SFP","2","SFP, Gigabit","-","RJ45, SFP","12 ~ 48VDC","-","DIN Rail","-40°C ~ 75°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49855-50103-40588&locale=en&ip=false,//media.digikey.com/Photos/Hirschmann/MFG_SPIDER-II-GIGA-5T%5E2S-EEC.jpg,1797-1029-ND,SPIDER II GIGA 5T EEC,Hirschmann,NETWORK SWITCH-UNMANAGED 5 PORT,4,0,"447.91000","0","1","SPIDER II","Active","Switch - Unmanaged","Fixed","5","5","10/100/1000","-","-","-","-","5","RJ45","0 ~ 32VDC","IP30","DIN Rail","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_2000_UM.pdf,-,277-16925-ND,2702326,Phoenix Contact,ETHERNET SWITCH 5 RJ45 PORTS 10/,10,19,"459.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hirschmann%20PDFs/942141030.PDF,-,1797-1044-ND,942141030,Hirschmann,SPIDER-PL-20-07T1M2M299TY9HHHH,4,0,"469.98000","0","1","SPIDER III","Active","Switch - Unmanaged","Fixed","7","7","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, SC","9.6 ~ 32VDC","IP40","DIN Rail","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Henrich_PDFs/HES18-2G_Series_2018.pdf,-,1953-1016-ND,HES18-2G-VL,Henrich Electronics Corporation,NETWORK ETHER SW UNMANAG DIN RL,10,0,"478.24000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://atoponline.com/store/index.php?controller=attachment&id_attachment=203,//media.digikey.com/Photos/ATOP-Technologies/MFG_EHG7508.JPG,EHG7508-ND,EHG7508,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,10,0,"482.68000","0","1","EH","Active","Switch - Managed","Fixed","8","8","10/100/1000","-","-","-","-","-","-","-","IP30","DIN Rail","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_2000_UM.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702665.jpg,277-16929-ND,2702665,Phoenix Contact,ETHERNET SWITCH 5 RJ45 PORTS 10/,5,20,"499.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.redlion.net/files/138/3412,//media.digikey.com/Photos/Red%20Lion%20Photos/SLX-8ES-6ST.jpg,RLC666-ND,SLX-8ES-6ST,Red Lion Controls,LX8 P 3STMMF 4KM WT,2,0,"502.40000","0","1","Sixnet® Networking","Active","Switch - Unmanaged","Fixed","8","5","10/100","3","100BASE-FX (Multimode)","-","-","-","RJ45, ST","10 ~ 30VDC","IP40","DIN Rail","-40°C ~ 85°C"
http://catalog.americanelectrical.com/Asset/PoE-4-48%20Datasheet.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/MFG_PoE-4-48.jpg,288-1665-ND,POE-4-48,American Electrical Inc.,POE SWITCH 128W,10,0,"511.00000","0","1","-","Active","Switch - Unmanaged","Fixed","5","4","10/100/1000","1","SFP","1","SFP, Gigabit","4","RJ45, SFP","48VDC","IP40","DIN Rail","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5M-8M-Datasheet.pdf,-,1953-1022-ND,HES8M-2SC-VL,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 8 PORT,10,0,"516.85000","0","1","-","Active","Switch - Managed","Fixed","8","6","10/100","2","100BASE-FX (Multimode, Singlemode)","-","-","-","RJ45, SC","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-10°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5M-8M-Datasheet.pdf,-,1953-1024-ND,HES8M-2ST-VL,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 8 PORT,10,0,"516.85000","0","1","-","Active","Switch - Managed","Fixed","8","6","10/100","2","100BASE-FX (Multimode, Singlemode)","-","-","-","RJ45, SC","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Henrich_PDFs/HES18-2G_Series_2018.pdf,-,1953-1017-ND,HES18-2G-VLW,Henrich Electronics Corporation,NETWORK ETHER SW UNMANAG DIN RL,5,0,"525.62000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20703053923_100171505DRW004A.pdf,//media.digikey.com/Photos/Harting/MFG_20703053923.jpg,1195-6928-ND,20703053923,HARTING,NETWORK SWITCH-UNMANAGED 5 PORT,2,0,"528.26000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","12 ~ 60VDC","IP67","Chassis Mount","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_2000_UM.pdf,-,277-16926-ND,2702327,Phoenix Contact,ETHERNET SWITCH 8 RJ45 PORTS 10/,10,34,"529.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/1121115001_sd.pdf,-,WM21414-ND,1121115001,Molex,SWITCH:IP67:30MM:5FE:UNMANAGED,4,0,"532.50000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","M12","24VDC","IP67","Chassis Mount","-40°C ~ 75°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2891041,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891041.jpg,277-16780-ND,2891041,Phoenix Contact,NETWORK SWITCH-UNMANAGED 24 PORT,2,102,"545.00000","0","1","-","Active","Switch - Unmanaged","Fixed","24","24","10/100","-","-","-","-","-","RJ45","100 ~ 240VAC","IP20","DIN Rail","0°C ~ 60°C"
http://catalog.americanelectrical.com/Asset/PoE-8-48%20Datasheet.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/MFG_PoE-8-48.jpg,288-1666-ND,POE-8-48,American Electrical Inc.,POE SWITCH 248W,5,0,"553.00000","0","1","-","Active","Switch - Unmanaged","Fixed","9","8","10/100/1000","1","SFP","1","SFP, Gigabit","8","RJ45, SFP","48VDC","IP40","DIN Rail","-40°C ~ 75°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_2000_UM.pdf,//media.digikey.com/photos/Phoenix%20Photos/2702666.JPG,277-16930-ND,2702666,Phoenix Contact,ETHERNET SWITCH 8 RJ45 PORTS 10/,4,9,"559.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://catalog.americanelectrical.com/Asset/JB-PoE-2-24%20Drawing.pdf,-,288-1668-ND,JB-POE-2-24,American Electrical Inc.,ENCLOSURE W/POE INJCT & PWR SPLY,2,0,"561.39000","0","1","-","Active","Switch - Unmanaged","Fixed","2","2","-","-","-","-","-","2","-","10 ~ 30VDC","NEMA 4X","DIN Rail","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1504280000_DS.pdf,//media.digikey.com/photos/Weidmuller/MFG_1504280000.jpg,281-3570-ND,1504280000,Weidmüller,IE-SW-VL05M-5TX,2,0,"575.64000","0","1","-","Active","Switch - Managed","Fixed","5","5","10/100","-","-","-","-","-","RJ45","12 ~ 45VDC","IP30","DIN Rail","0°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5M-8M-Datasheet.pdf,-,1953-1023-ND,HES8M-2SC-VLW,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 8 PORT,5,0,"583.54000","0","1","-","Active","Switch - Managed","Fixed","8","6","10/100","2","100BASE-FX (Multimode, Singlemode)","-","-","-","RJ45, SC","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5M-8M-Datasheet.pdf,-,1953-1025-ND,HES8M-2ST-VLW,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 8 PORT,5,0,"583.54000","0","1","-","Active","Switch - Managed","Fixed","8","6","10/100","2","100BASE-FX (Multimode, Singlemode)","-","-","-","RJ45, SC","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-40°C ~ 75°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1241000000.pdf,//media.digikey.com/photos/Weidmuller/MFG_1241000000.jpg,281-3564-ND,1241000000,Weidmüller,NETWORK SWITCH-UNMANAGED 16 PORT,1,44,"586.24000","0","1","-","Active","Switch - Unmanaged","Fixed","16","16","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC","IP30","DIN Rail","0°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES6GM-4E-Datasheet.pdf,-,1953-1034-ND,HES6GM-4E-2SFP-VL,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 6 PORT,15,0,"596.44000","0","1","-","Active","Switch - Managed","Fixed","6","1","10/100/1000","2","SFP","-","-","4","RJ45","24 ~ 52VDC","IP30","DIN Rail","-10°C ~ 60°C"
http://select.phoenixcontact.com/phoenix/dwld/2665_en_I.pdf;jsessionid=A4C1532E7371959AC689E8567B7B0B43.select-lin-dmz-app02-download?cp=y&asid2=594956373993635,//media.digikey.com/photos/Phoenix%20Photos/2891025.JPG,277-9384-ND,2891025,Phoenix Contact,NETWORK SWITCH-UNMANAGED 8 PORT,5,138,"599.00000","0","1","-","Active","Switch - Unmanaged","Fixed","8","6","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, SC","9 ~ 32VDC","IP20","DIN Rail","-40°C ~ 75°C"
http://select.phoenixcontact.com/phoenix/dwld/2665_en_I.pdf;jsessionid=A4C1532E7371959AC689E8567B7B0B43.select-lin-dmz-app02-download?cp=y&asid2=594956373993635,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891026.jpg,277-16778-ND,2891026,Phoenix Contact,NETWORK SWITCH-UNMANAGED 8 PORT,4,18,"599.00000","0","1","-","Active","Switch - Unmanaged","Fixed","8","6","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, ST","9 ~ 32VDC","IP20","DIN Rail","-40°C ~ 75°C"
http://advdownload.advantech.com/productfile/PIS/EKI-7708E-4FI/Product%20-%20Datasheet/EKI-7708E-4F_4FI_DS(11.21.17)20171127154750.pdf,-,1165-1372-ND,EKI-7708E-4FI-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-MANAGED 8 PORT,5,0,"603.90000","0","1","SE500","Active","Switch - Managed","Fixed + SFP","8","4","10/100","Up to 2","SFP","2","SFP, Gigabit","-","RJ45, SFP","12 ~ 48VDC","-","DIN Rail","-40°C ~ 75°C"
https://e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49850-351255-437124-498932&locale=en&conf=OS20-000800T5T5TIYUHHXX.X&ip=false,//media.digikey.com/Photos/Hirschmann/942150001.jpg,1797-1045-ND,942150001,Hirschmann,OCTOPUS 8TX-EEC,15,0,"611.62000","0","1","OCTOPUS I","Active","Switch - Unmanaged","-","8","8","10/100","-","-","-","-","-","-","-","IP65, IP67","Wall Mount","-40°C ~ 70°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES6GM-4E-Datasheet.pdf,-,1953-1035-ND,HES6GM-4E-2SFP-VLW,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 6 PORT,8,0,"662.71000","0","1","-","Active","Switch - Managed","Fixed","6","1","10/100/1000","2","SFP","-","-","4","RJ45","24 ~ 52VDC","IP30","DIN Rail","-40°C ~ 75°C"
-,//media.digikey.com/Photos/Hirschmann/MFG_943434007.jpg,1797-1049-ND,943434007,Hirschmann,RS20-0400T1T1SDAEHHXX.X.,2,0,"670.65000","0","1","RS20","Active","Switch - Managed","Fixed","4","4","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC","IP20","DIN Rail","0°C ~ 60°C"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EMG8508%20v0_5.pdf,-,EMG8508-HV-ND,EMG8508-HV,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,3,0,"677.51000","0","1","EH","Active","Switch - Managed","Fixed","8","8","10/100/1000","-","-","-","-","-","M12","50 ~ 145VDC","IP67","DIN Rail","-40°C ~ 75°C"
-,//media.digikey.com/Photos/Hirschmann/942141032.jpg,1797-1060-ND,942141032,Hirschmann,NETWORK SWITCH UNMANAGED 4 PORT,5,0,"681.38000","0","1","SPIDER","Active","Switch - Unmanaged","Fixed","24","24","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC","IP40","DIN Rail","-40°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Active&Passive_DS.pdf,-,281-5586-ND,1286590000,Weidmüller,NETWORK SWITCH-UNMANAGED 16 PORT,2,6,"710.19000","0","1","-","Active","Switch - Unmanaged","Fixed","16","16","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES10GM-8E-Datasheet.pdf,-,1953-1036-ND,HES10GM-8E-2SFP-VL,Henrich Electronics Corporation,NETWORK ETHER SW MANAGED DIN RL,10,0,"712.11000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,//media.digikey.com/photos/Weidmuller/MFG_1240940000.jpg,281-3566-ND,1240940000,Weidmüller,NETWORK SWITCH-MANAGED 8 PORT,2,7,"714.71000","0","1","-","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","12 ~ 45VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EHG9508-EHG9512%20v1_0.pdf,-,EHG9508-2SFP-HV-ND,EHG9508-2SFP-HV,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,2,0,"719.52000","0","1","EH","Active","Switch - Managed","Fixed + SFP","8","6","10/100/1000","2","SFP","2","SFP, Gigabit","-","RJ45, SFP","24 ~ 57VDC","IP30","DIN Rail","-40°C ~ 85°C"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EHG9508-EHG9512%20v1_0.pdf,-,EHG9508-2SFP-AC-ND,EHG9508-2SFP-AC,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,2,0,"719.52000","0","1","EH","Active","Switch - Managed","Fixed + SFP","8","6","10/100/1000","2","SFP","2","SFP, Gigabit","-","RJ45, SFP","24 ~ 57VDC","IP30","DIN Rail","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2320401&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/MFG_1-2320401-1.jpg,A141478-ND,1-2320401-1,TE Connectivity AMP Connectors,"5-PORT 500MBPS SWITCH, 4-PORT PO",5,0,"737.31000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","5","M12","12 ~ 57VDC","IP40","Chassis Mount","-40°C ~ 75°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_2000_UM.pdf,-,277-16931-ND,2702969,Phoenix Contact,ETHERNET SWITCH 6 RJ45 PORTS 10/,5,12,"749.01000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49855-50104-80728-329755&locale=en&conf=RS20-1600T1T1SDAUHH&ip=false,//media.digikey.com/Photos/Hirschmann/MFG_RS20-1600T1T1SDAEHHXX.X.XX.jpg,1797-1033-ND,RS20-1600T1T1SDAUHHXX.X.XX,Hirschmann,NETWORK SWITCH-UNMANAGED 16 PORT,3,0,"754.30000","0","1","RS20","Active","Switch - Unmanaged","Fixed","16","16","10/100","-","-","-","-","-","RJ45","12 ~ 48VDC","IP20","DIN Rail","0°C ~ 60°C"
https://www.molex.com/pdm_docs/sd/1121055006_sd.pdf,//media.digikey.com/Photos/Molex/1121055006.jpg,WM21413-ND,1121055006,Molex,SWITCH;IP67:60MM;8FE;UNMANAGED;P,5,0,"761.25000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","M12","24VDC","IP67","Chassis Mount","-40°C ~ 75°C"
http://advdownload.advantech.com/productfile/PIS/EKI-7708E-4FPI/Product%20-%20Datasheet/EKI-7708E-4FP_4FPI_DS(11.21.17)20171127165616.pdf,-,1165-1375-ND,EKI-7708E-4FPI-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-MANAGED 8 PORT,7,0,"768.90000","0","1","SE500","Active","Switch - Managed","Fixed + SFP","8","4","10/100","Up to 4","SFP","4","SFP, Gigabit","4","RJ45, SFP","12 ~ 48VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://advdownload.advantech.com/productfile/PIS/EKI-7708G-4FI/Product%20-%20Datasheet/EKI-7708G-4F_4FI_DS(11.21.17)20171128093437.pdf,-,1165-1374-ND,EKI-7708G-4FI-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-MANAGED 8 PORT,3,0,"768.90000","0","1","SE500","Active","Switch - Managed","Fixed + SFP","8","4","10/100","Up to 4","SFP","4","SFP, Gigabit","4","RJ45, SFP","12 ~ 48VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EHG9508-EHG9512%20v1_0.pdf,//media.digikey.com/photos/ATOP-Technologies/EHG9508-2SFP.jpg,EHG9508-2SFP-ND,EHG9508-2SFP,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,2,0,"790.43000","0","1","EH","Active","Switch - Managed","Fixed + SFP","8","6","10/100/1000","2","SFP","2","SFP, Gigabit","-","RJ45, SFP","24 ~ 57VDC","IP30","DIN Rail","-40°C ~ 85°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES10GM-8E-Datasheet.pdf,-,1953-1037-ND,HES10GM-8E-2SFP-VLW,Henrich Electronics Corporation,NETWORK ETHER SW MANAGED DIN RL,5,0,"791.23000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_2000_UM.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702330.jpg,277-16927-ND,2702330,Phoenix Contact,ETHERNET SWITCH 6 RJ45 PORTS 10/,5,9,"799.01000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_2000_UM.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702330.jpg,277-16928-ND,2702652,Phoenix Contact,ETHERNET SWITCH 8 RJ45 PORTS 10/,5,22,"829.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EMG8508%20v0_5.pdf,-,EMG8508-8POE-ND,EMG8508-8POE,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,3,0,"846.89000","0","1","EH","Active","Switch - Managed","Fixed","8","8","10/100/1000","-","-","-","-","8","M12","50 ~ 145VDC","IP67","DIN Rail","-40°C ~ 75°C"
http://catalog.americanelectrical.com/Asset/JB-PoE-3-24%20Drawing.pdf,-,288-1669-ND,JB-POE-3-24,American Electrical Inc.,ENCLOSURE W/POE INJCT & PWR SPLY,2,0,"849.24000","0","1","-","Active","Switch - Unmanaged","Fixed","3","3","-","-","-","-","-","3","-","10 ~ 30VDC","NEMA 4X","DIN Rail","-40°C ~ 65°C"
http://catalog.americanelectrical.com/Asset/PoE-3-120%20Datasheet.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/MFG_PoE-3-120.jpg,288-1664-ND,POE-3-120,American Electrical Inc.,POE SWITCH 95W,5,0,"854.00000","0","1","-","Active","Switch - Unmanaged","Fixed","4","4","10/100/1000","-","-","-","-","3","RJ45","100 ~ 240VAC","IP67, NEMA 250","DIN Rail","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_300.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891033.jpg,277-16779-ND,2891033,Phoenix Contact,NETWORK SWITCH-MANAGED 5 PORT,3,88,"865.01000","0","1","-","Active","Switch - Managed","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, SC","12 ~ 48VDC","IP20","DIN Rail","-40°C ~ 75°C"
http://advdownload.advantech.com/productfile/PIS/EKI-7708G-4FPI/Product%20-%20Datasheet/EKI-7708G-4FP_4FPI_DS(11.21.17)20171128105418.pdf,-,1165-1376-ND,EKI-7708G-4FPI-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-MANAGED 8 PORT,5,0,"878.90000","0","1","SE500","Active","Switch - Managed","Fixed + SFP","8","4","10/100/1000","Up to 4","SFP","4","SFP, Gigabit","4","RJ45, SFP","12 ~ 48VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://catalog.americanelectrical.com/Asset/JB-PoE-SW-4-48%20Drawing.pdf,-,288-1675-ND,JB-POE-SW-4-48,American Electrical Inc.,ENCLOSURE W/POE INJCT & PWR SPLY,2,0,"880.34000","0","1","-","Active","Switch - Unmanaged","Fixed","4","4","-","-","-","-","-","1","-","48VDC","NEMA 4X","DIN Rail","-40°C ~ 75°C"
http://www.redlion.net/files/138/3440,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_516TX.jpg,RLC659-ND,516TX-N,Red Lion Controls,NETWORK SWITCH-ADVANCED 16 PORT,7,0,"914.55000","0","1","N-TRON®","Active","Switch - Advanced","Fixed","16","16","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","-","DIN Rail","-40°C ~ 85°C"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EHG9508-EHG9512%20v1_0.pdf,-,EHG9512-4SFP-HV-ND,EHG9512-4SFP-HV,ATOP Technologies,NETWORK SWITCH-MANAGED 12 PORT,2,0,"930.92000","0","1","EH","Active","Switch - Managed","Fixed + SFP","12","8","10/100/1000","4","SFP","4","SFP, Gigabit","-","RJ45, SFP","24 ~ 57VDC","IP30","DIN Rail","-40°C ~ 85°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES18M-2G-Datasheet.pdf,-,1953-1026-ND,HES18M-2G-VL,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 18 PORT,11,0,"947.33000","0","1","-","Active","Switch - Managed","Fixed","18","16","10/100","2","Gigabit (Singlemode)","-","-","-","RJ45","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-10°C ~ 60°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2320401&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2320401.jpg,A141479-ND,1-2320401-3,TE Connectivity AMP Connectors,"5-PORT 500MBPS SWITCH, 4-PORT PO",5,0,"966.26000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","5","M12","72 ~ 110VDC","IP40","Chassis Mount","-40°C ~ 75°C"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EHG9508-EHG9512%20v1_0.pdf,-,EHG9512-4SFP-ND,EHG9512-4SFP,ATOP Technologies,NETWORK SWITCH-MANAGED 12 PORT,2,0,"1001.82000","0","1","EH","Active","Switch - Managed","Fixed + SFP","12","8","10/100/1000","4","SFP","4","SFP, Gigabit","-","RJ45, SFP","24 ~ 57VDC","IP30","DIN Rail","-40°C ~ 85°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49854-84128-399555&locale=en&conf=RSB20-0800M2M2SAABHH&ip=false,//media.digikey.com/photos/Hirschmann/RSB20-0800M2M2SAABHH.jpg,1797-1041-ND,RSB20-0800M2M2SAABHH,Hirschmann,NETWORK SWITCH-MANAGED 8 PORT,2,0,"1002.29000","0","1","RSB20","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9.6 ~ 32VDC","IP20","DIN Rail","0°C ~ 60°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2320402&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/MFG_1-2320402-1.jpg,A141480-ND,1-2320402-1,TE Connectivity AMP Connectors,"8-PORT 1GBPS SWITCH, 2XBYPASS",5,0,"1002.48000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100/1000","-","-","-","-","-","M12","12 ~ 48VDC","IP40","Chassis Mount","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1504330000_DS.pdf,//media.digikey.com/photos/Weidmuller/MFG_1504330000.jpg,281-3572-ND,1504330000,Weidmüller,IE-SW-VL05M-3TX-2SC,2,1,"1003.93000","0","1","-","Active","Switch - Managed","Fixed","5","3","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, SC","12 ~ 45VDC","IP30","DIN Rail","0°C ~ 60°C"
http://www.atoponline.com/wp-content/uploads/2017/12/ATOP-Industrial-Networking-Brochure-2017.pdf#page=22,-,RHG7528-CPU-4SFP-R-ND,RHG7528-CPU-4SFP-R,ATOP Technologies,NETWORK SWITCH-MANAGED 28 PORT,5,0,"1022.83000","0","1","RH","Active","Switch - Managed","Modular - Rack","28","16","10/100/1000","12","SFP","12","SFP, Gigabit","8","RJ45, SFP","48 ~ 57VDC","IP30","DIN Rail","-40°C ~ 75°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2891954_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891954.jpg,277-9391-ND,2891954,Phoenix Contact,NETWORK SWITCH-UNMANAGED 16 PORT,3,30,"1049.01000","0","1","-","Active","Switch - Unmanaged","Fixed","16","14","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, SC","12 ~ 48VDC","IP20","-","-40°C ~ 75°C"
