Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Utilized IC / Part","Interconnect System","Suggested Programming Environment","Included MCU/MPU Board(s)","Contents"
//media.digikey.com/pdf/Data%20Sheets/Parallax%20PDFs/ActivityBot.pdf,//media.digikey.com/photos/Parallax%20Photos/32500.jpg,32500-ND,32500,Parallax Inc.,ACTIVITY BOT,0,0,"Obsolete","0","1","ActivityBot","Obsolete","Wheeled","Propeller","-","BlocklyProp, SimpleIDE","Propeller Activity Board WX","Board(s), Cable(s), Chassis, Components, Hardware, Sensor(s), Servo(s), Wheel(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590246,//media.digikey.com/Photos/Arduino/A000078.JPG,1050-1052-ND,A000078,Arduino,ARDUINO ROBOT US PLUG,0,0,"Obsolete","0","1","AVR® ATmega","Obsolete","Wheeled","ATmega32U4","-","-","-","Board(s), Cable(s), LCD, Motor(s), Power Supply, Wheel(s)"
https://www.parallax.com/sites/default/files/downloads/80000-Hoverfly-OPEN-Users-Guide-v1.0.pdf,-,80200PAR-ND,80200,Parallax Inc.,ELEV-8 QUADCOPTER KIT V2,0,0,"Obsolete","0","1","ELEV-8","Obsolete","Quadcopter","Propeller","-","-","HoverflyOPEN Flight Controller","Board(s), Chassis, Components, Hardware, Motor(s), Propeller(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/RedBot_with_ShadowChassis_AssemblyGuide_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_ROB-13166_Contents.jpg,1568-1109-ND,ROB-13166,SparkFun Electronics,REDBOT BASIC KIT,0,0,"Obsolete","0","1","RedBot","Obsolete","Wheeled","ATmega328","Arduino R3 Shield","Arduino IDE","SparkFun Redboard","Chassis, Components, Main Board(s), Wheel(s)"
https://www.parallax.com/sites/default/files/downloads/725-28915-Alum-Stand-Sharp-IR-Sensor-and-Ping-v1.1.pdf,//media.digikey.com/Photos/Parallax%20Photos/MFG_725-28915.jpg,725-28915-ND,725-28915,Parallax Inc.,DUAL PING & IR STAND,0,0,"Obsolete","0","1","PING)))™","Obsolete","Sensors","28015, 28995","-","-","-","Bracket(s), Cable(s), Hardware, Sensor(s)"
https://www.parallax.com/sites/default/files/downloads/80204-ELEV-8-Flight-Controller-Guide-v1.1.pdf,//media.digikey.com/Photos/Parallax%20Photos/MFG_80330.jpg,80330PAR-ND,80330,Parallax Inc.,ELEV-8 COMPLETE,0,0,"Obsolete","0","1","ELEV-8","Obsolete","Quadcopter","Propeller","Xbee","Propeller Tool","ELEV-8 Flight Controller","Board(s), Chassis, Components, Hardware, Motor(s), Propeller(s)"
https://www.parallax.com/sites/default/files/downloads/28965-Arlo-Top-Deck-Kit-Product-Guide-v1.0.pdf,//media.digikey.com/Photos/Parallax%20Photos/MFG_28965.jpg,28965-ND,28965,Parallax Inc.,ARLO TOP DECK,0,0,"Obsolete","0","1","Arlo","Obsolete","Robot Components","-","-","-","-","Chassis, Hardware"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-13923_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-13923.jpg,KIT-13923-ND,KIT-13923,SparkFun Electronics,SIK FOR GOOGLE'S SCIENCE JOURNAL,0,0,"Obsolete","0","1","Sparkfun Inventor Kit (SIK)","Obsolete","Inventor Kit","Intel® Curie™, TB6612","Arduino R3 Shield","Google Science Journal","Arduino 101","Arduino 101®, BreadBoard(s), Spinners"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/C000063_Web.pdf,//media.digikey.com/Photos/Arduino/MFG_C000063.jpg,1050-1058-ND,C000063,Arduino,ROBOT 2 WHEELS SET,0,0,"Obsolete","0","1","-","Obsolete","Robot Components","-","-","-","-","Hardware, Motor(s), Wheel(s)"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/C000064_Web.pdf,//media.digikey.com/Photos/Arduino/MFG_C000064.jpg,1050-1059-ND,C000064,Arduino,2 WHEELS FOR ROBOT,0,0,"Obsolete","0","1","-","Obsolete","Robot Components","-","-","-","-","Wheel(s)"
https://ibmtjbot.github.io/,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14123.jpg,1568-1559-ND,KIT-14123,SparkFun Electronics,TJBOT WATSON MAKER KIT,0,0,"Obsolete","0","1","TJBot","Obsolete","Biped","BCM2837","Raspberry Pi HAT (40 pin)","IBM Watson","Raspberry Pi 3","Board(s), Components, Hardware, Servo(s)"
//media.digikey.com/pdf/Data%20Sheets/Digilent%20PDFs/240-049_Web.pdf,"//media.digikey.com/Photos/Digilent,%20Inc/MFG_240-049.jpg",240-049-ND,240-049,"Digilent, Inc.",ROBOTICS LINE ACCESSORY KIT,0,0,"Obsolete","0","1","-","Obsolete","Robot Components","-","-","-","-","Hardware, Sensor(s)"
https://www.parallax.com/sites/default/files/downloads/28996-Arlo-Power-Distribution-Board-Product-Guide-RevB-v1.1.pdf,//media.digikey.com/Photos/Parallax%20Photos/MFG_28996.jpg,28996-ND,28996,Parallax Inc.,ARLO POWER DISTRIBUTION SYSTEM,0,0,"Obsolete","0","1","Arlo","Obsolete","Robot Components","-","-","-","-","Board(s), Components"
https://raw.githubusercontent.com/Makeblock-official/Assembly-Instructions/master/Starter_Robot_Kit_Bluetooth_Instruction.pdf,//media.digikey.com/Photos/Makeblock/MFG_90020.jpg,1890-1018-ND,90020,"Makeblock Co., LTD.",STARTER ROBOT KIT-BLUE BLUETOOTH,0,0,"Obsolete","0","1","-","Obsolete","Tank Tread","ATmega238","Makeblock Me","Arduino IDE, mBlock","Me Orion","Board(s), Cable(s), Chassis, Components, Hardware, Sensor(s), Treads, Wheel(s)"
https://raw.githubusercontent.com/Makeblock-official/Assembly-Instructions/master/Starter_Robot_Kit_IR_Instruction.pdf,//media.digikey.com/Photos/Makeblock/MFG_90004.jpg,1890-1020-ND,90004,"Makeblock Co., LTD.",STARTER ROBOT KIT-BLUE (IR VERSI,0,0,"Obsolete","0","1","-","Obsolete","Tank Tread","ATmega238","Makeblock Me","Arduino IDE, mBlock","Me Orion","Board(s), Cable(s), Chassis, Components, Hardware, Sensor(s), Treads, Wheel(s)"
https://cdn.sparkfun.com/assets/d/4/3/2/5/Swift-Quick-Start-Guide.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_ROB-14341.jpg,ROB-14341-ND,ROB-14341,SparkFun Electronics,UARM SWIFT,0,0,"Obsolete","0","1","uArm","Obsolete","Arm","ATmega2560","Arduino MEGA R3 Shield, Grove","uArm Studio, uArm Play, Arduino IDE, Python, ROS","Arduino Mega2560","Board(s), Cable(s), Chassis, Power Supply, Servo(s)"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/MIME_003_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_MIME-003.jpg,1778-1142-ND,MIME 003,Pimoroni Ltd,MEARM PI,0,0,"Obsolete","0","1","-","Obsolete","Arm","-","-","-","-","Chassis, Hardware, Servo(s)"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/MeArm_Maker_Web.pdf,-,MIME004-ND,MIME 004,Pimoroni Ltd,MEARM MAKER,0,0,"Obsolete","0","3","MeArm","Obsolete","Arm","-","Arduino R3 Shield","Arduino IDE","-","Chassis, Hardware, Servo(s)"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Mirobot_Web.pdf,-,MIME005-ND,MIME 005,Pimoroni Ltd,MIROBOT,0,0,"Obsolete","0","2","Mirobot","Obsolete","Wheeled","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/BIB002_Web.pdf,-,BIB002-ND,BIB002,Pimoroni Ltd,BINARY'S UFO - A SUPER SENSING S,0,0,"Obsolete","0","5","-","Obsolete","Robot Components","-","micro:bit","-","-","-"
-,-,90093-ND,90093,"Makeblock Co., LTD.",STARTER ROBOT KIT,0,0,"Obsolete","0","0","-","Obsolete","-","-","-","-","-","-"
http://www.makeblock.com.ph/catalogue.pdf,-,95006MB-ND,95006,"Makeblock Co., LTD.",ROBOT MOTION PACK-BLUE,0,0,"Obsolete","0","1","-","Obsolete","Robot Components","-","-","-","-","Spare Parts"
http://cache.freescale.com/files/32bit/doc/quick_ref_guide/FSLBOTQSG.pdf,//media.digikey.com/Photos/Freescale%20Photos/FSLBOT.jpg,FSLBOT-ND,FSLBOT,NXP USA Inc.,KIT TOWER MECH BOARD,0,0,"Obsolete","0","1","ColdFire®","Obsolete","Servo Actuators","MCF52259, MMA8451Q, MPR121","-","-","-","Board(s), Components, Hardware, Servo(s)"
https://download.mikroe.com/documents/specials/educational/buggy/buggy-development-platform-manual-v102.pdf,//media.digikey.com/Photos/MikroElektronika/MFG_MIKROE-1670.jpg,1471-1367-ND,MIKROE-1670,MikroElektronika,BUGGY KIT WITH BATTERY,0,0,"Active","0","1","BUGGY","Active","Wheeled","-","mikroBUS™ Click™","-","-","BLE P Click Board(s), Buggy Kit, Clicker 2 Board(s)"
-,-,110990420-ND,110990420,"Seeed Technology Co., Ltd",PAN/TILT FOR PIXY,0,0,"Obsolete","0","1","Pixy","Obsolete","Pan/Tilt","-","-","-","-","Chassis, Hardware, Servo(s)"
http://www.seeedstudio.com/document/3PA%20InstructionManual%20V1.1.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990061.jpg,110990061-ND,110990061,"Seeed Technology Co., Ltd",2WD ARDUINO COMPATIBLE MOBILE PL,0,0,"Obsolete","0","1","-","Obsolete","Wheeled","-","-","-","-","Chassis, Hardware, Motor(s), Wheel(s)"
http://www.seeedstudio.com/wiki/Shield_Bot_V1.1,//media.digikey.com/photos/Seeed%20Technology%20Ltd/MFG_110060010_A.jpg,110060010-ND,110060010,"Seeed Technology Co., Ltd",SHIELD BOT,0,0,"Obsolete","0","1","-","Obsolete","Wheeled","RPR-220","Arduino R3 Shield","-","-","Fully Assembled"
https://github.com/simonmonk/raspirobotboard3,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990293.jpg,114990293-ND,114990293,"Seeed Technology Co., Ltd",RASPIROBOT BOARD V3,0,0,"Obsolete","0","2","Raspirobot","Obsolete","Robot Components","TB6612FNG","Raspberry Pi HAT (26 pin)","-","-","Main Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114990171_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990171.jpg,114990171-ND,114990171,"Seeed Technology Co., Ltd",ROBOT GRIPPER,0,0,"Obsolete","0","2","-","Obsolete","Gripper","-","-","-","-","Cable(s), Gripper"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110990112_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990112.jpg,110990112-ND,110990112,"Seeed Technology Co., Ltd",MAKEBLOCK SERVO ROBOT,0,0,"Obsolete","0","1","Makeblock","Obsolete","Servo Block","-","-","-","-","Bracket(s), Hardware, Servo(s)"
http://www.seeedstudio.com/document/pdf/Multi%20Chassis-4WD%20kit%20(ATV%20version).pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990087.jpg,1597-1638-ND,110990087,"Seeed Technology Co., Ltd",MULTI CHASSIS-4WD ROBOT,0,0,"Obsolete","0","1","ATV","Obsolete","Wheeled","-","-","-","-","Chassis, Hardware, Motor(s), Wheel(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110090038_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110090038.jpg,110090038-ND,110090038,"Seeed Technology Co., Ltd",MBOT-BLUE(BLUETOOTH VERSION),0,0,"Obsolete","0","1","mBot","Obsolete","Wheeled","ATmega328","Makeblock Me","Arduino IDE, mBlock","mCore","Board(s), Chassis, Components, Hardware, Manual, Motor(s), Wheel(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110090039_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110090039.jpg,110090039-ND,110090039,"Seeed Technology Co., Ltd",MBOT-BLUE(2.4G VERSION),0,0,"Obsolete","0","1","mBot","Obsolete","Wheeled","ATmega328","Makeblock Me","Arduino IDE, mBlock","mCore","Board(s), Chassis, Components, Hardware, Manual, Motor(s), Wheel(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110990124_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990124.jpg,110990124-ND,110990124,"Seeed Technology Co., Ltd",MAKEBLOCK STARTER ROBOT,0,0,"Obsolete","0","1","Makeblock","Obsolete","Tank Tread","-","-","-","-","Chassis, Hardware, Motor(s), Treads, Wheel(s)"
https://www.dropbox.com/s/716l7m0i5qcgvs4/Laser%20upgrade%20pack%20download%20-%20%EF%BC%88English%EF%BC%89.zip?dl=0,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990139.jpg,114990139-ND,114990139,"Seeed Technology Co., Ltd",LASER ENGRAVER XY-PLOTTER V2.0,0,0,"Obsolete","0","1","Makeblock","Obsolete","Plotter, XY","-","-","-","-","Hardware, Laser Engraver"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110990455_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990455.jpg,110990455-ND,110990455,"Seeed Technology Co., Ltd",STARTER ROBOT KIT IR VERSION,0,0,"Obsolete","0","1","Starter IR","Obsolete","Wheeled","ATmega328","Makeblock Me","Arduino IDE, mBlock","Me Orion","Board(s), Cable(s), Chassis, Hardware, Sensor(s), Treads, Wheel(s)"
http://www.seeedstudio.com/wiki/Skeleton_Bot_-_4WD_hercules_mobile_robotic_platform,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110010000.jpg,110010000-ND,110010000,"Seeed Technology Co., Ltd",SKELETON BOT 4WD,0,0,"Obsolete","0","1","Skeleton","Obsolete","Wheeled","-","-","-","-","Fully Assembled"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/4WD_Mecanum_Wheel_Robot_Kit.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110070012.jpg,110070012-ND,110070012,"Seeed Technology Co., Ltd",4WD MECANUM WHEEL ROBOT KIT,0,0,"Obsolete","0","1","Mecanum","Obsolete","Wheeled","-","-","-","-","Chassis, Hardware, Motor(s), Wheel(s)"
http://www.seeedstudio.com/document/pdf/Multi%20Chassis%20Tank%20(Rescue%20Platform)%20Instruction%20manual.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990107.jpg,110990107-ND,110990107,"Seeed Technology Co., Ltd",MULTI CHASSIS TANK,0,0,"Obsolete","0","1","Rescue","Obsolete","Tank Tread","-","-","-","-","Board(s), Chassis, Components, Motor(s), Servo(s), Treads, Wheel(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114990138_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990138.jpg,114990138-ND,114990138,"Seeed Technology Co., Ltd",XY-PLOTTER ROBOT KIT V2.0,0,0,"Obsolete","0","1","Makeblock","Obsolete","Plotter, XY","-","-","-","-","Cable(s), Frame, Hardware, Motor(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114990137_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990137.jpg,114990137-ND,114990137,"Seeed Technology Co., Ltd",XY-PLOTTER ROBOT KIT V2.0,0,0,"Obsolete","0","1","Makeblock","Obsolete","Plotter, XY","A4988","Makeblock Me","Arduino IDE, mBlock","Me Baseboard","Components, Frame, Hardware, Motor(s), Servo(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110090036_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110090036.jpg,110090036-ND,110090036,"Seeed Technology Co., Ltd",UARM METAL,0,0,"Obsolete","0","1","uArm","Obsolete","Arm","-","Arduino R3 Shield","Arduino IDE","-","Board(s), Cable(s), Chassis, Power Supply, Servo(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110990126_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990126.jpg,110990126-ND,110990126,"Seeed Technology Co., Ltd",MAKEBLOCK ULTIMATE ROBOT KIT,0,0,"Obsolete","0","1","Makeblock","Obsolete","Tank Tread","-","-","-","-","Chassis, Components, Gripper, Hardware, Servo(s), Treads, Wheel(s)"
http://www.seeedstudio.com/document/pdf/Solar%20Robot%20Instruction%20manual.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990100.jpg,110990100-ND,110990100,"Seeed Technology Co., Ltd",SMART SOLAR ROBOT,0,0,"Obsolete","0","6","-","Obsolete","Solar Power","-","-","-","-","Components, Servo(s), Solar Panel(s)"
//media.digikey.com/pdf/Data%20Sheets/Olimex%20LTD%20PDFs/ROBOT-2WD-KIT_Web.pdf,//media.digikey.com/Photos/Olimex%20LTD/MFG_ROBOT-2WD-KIT.jpg,1188-1172-ND,ROBOT-2WD-KIT,Olimex LTD,ROBOT CHASSIS KIT W/SERVO MOTORS,0,0,"Not For New Designs","0","15","-","Not For New Designs","Wheeled","-","-","-","-","Chassis, Hardware, Servo(s), Wheel(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114090002_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114090002.jpg,114090002-ND,114090002,"Seeed Technology Co., Ltd",MBOT ADD-ON PACK SERVO PACK,0,0,"Obsolete","0","2","mBot","Obsolete","Robot Components","-","Makeblock Me","-","-","Bracket(s), Cable(s), Hardware, Servo(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114090001_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114090001.jpg,114090001-ND,114090001,"Seeed Technology Co., Ltd",MBOT EXPANSION PACK SIX LEGGED,0,0,"Obsolete","0","2","mBot","Obsolete","Robot Components","-","-","-","-","Beam(s), Hardware, Plate(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114090003_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114090003.jpg,114090003-ND,114090003,"Seeed Technology Co., Ltd",MBOT ADD-ON PACK LIGHT/SOUND,0,0,"Obsolete","0","2","mBot","Obsolete","Robot Components","-","Makeblock Me","-","-","Hardware, Sensor(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110090037_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110090037.jpg,110090037-ND,110090037,"Seeed Technology Co., Ltd",UARM VACUUM GRIPPER SYSTEM KIT,0,0,"Obsolete","0","1","uArm","Obsolete","Gripper","-","-","-","-","Case, Driver, Pump, Suction Cup(s), Tube(s)"
https://olimex.wordpress.com/2016/08/23/new-robot-chassis-in-stock-robot-2wd-kit2/,//media.digikey.com/Photos/Olimex%20LTD/MFG_ROBOT-2WD-KIT2.jpg,1188-1197-ND,ROBOT-2WD-KIT2,Olimex LTD,METAL ROBOT CHASSIS KIT,0,0,"Not For New Designs","0","15","-","Not For New Designs","Wheeled","-","-","-","-","Chassis, Hardware, Motor(s), Wheel(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/Tricycle_Bot_Web.pdf,-,110070028-ND,110070028,"Seeed Technology Co., Ltd",TRICYCLE BOT GROVE,0,0,"Obsolete","0","100","-","Obsolete","Wheeled","-","-","-","-","Chassis, Hardware, Motor(s), Wheel(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110990440_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990440_A.jpg,1597-1611-ND,110990440,"Seeed Technology Co., Ltd",CRAZYFLIE 2.0,0,0,"Obsolete","0","1","Crazyflie 2.0","Obsolete","Quadcopter","STM32F405, nRF51822, MPU-9250, LPS25H","Crazyflie","-","Crazyflie 2.0 control board","Battery, Board(s), Components, Hardware, Motor(s), Propeller(s)"
https://cdn-learn.adafruit.com/downloads/pdf/curiebot-arduino-101-mini-robot-rover.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2768.jpg,1528-2127-ND,2768,Adafruit Industries LLC,ARDUINO 101 CURIEBOT PACK,0,0,"Obsolete","0","1","CurieBot","Obsolete","Wheeled","Intel® Curie™, TB6612","Arduino R3 Shield","Arduino IDE","Arduino 101","Arduino 101®, Board(s), Cable(s), Chassis, Components, Hardware, Servo(s), Wheel(s)"
http://www.waveshare.com/wiki/AlphaBot,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110090145.jpg,1597-1500-ND,110090145,"Seeed Technology Co., Ltd",ALPHABOT WHEELED ARDUINO/RASP PI,0,0,"Obsolete","0","1","AlphaBot","Obsolete","Wheeled","-","Arduino R3 Shield, Raspberry Pi HAT (40 pin)","-","-","Board(s), Chassis, Components, Hardware, Motor(s), Wheel(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110090040_Web.pdf,-,110090040-ND,110090040,"Seeed Technology Co., Ltd",MDRAWBOT 4-IN-1 DRAWING ROBOT,0,0,"Obsolete","0","1","mDrawBot","Obsolete","-","ATmega328","Makeblock Me","Arduino IDE, mBlock","Me Orion","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110060487_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110060487.jpg,110060487-ND,110060487,"Seeed Technology Co., Ltd",QUIRKBOT ROBOTIC CREATURES KIT,0,0,"Obsolete","0","1","-","Obsolete","Servo Actuators","-","-","-","Quirkbot Board","Board(s), Cable(s), Components, Hardware, Servo(s)"
http://download.ufactory.cc/docs/en/Swift-Quick-Start-Guide.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110991030.jpg,110991030-ND,110991030,"Seeed Technology Co., Ltd",UARM SWIFT,0,0,"Obsolete","0","1","uArm","Obsolete","Arm","ATmega2560","-","-","-","Bluetooth Module, Components, Hardware, uArm(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110991034_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110991034.jpg,110991034-ND,110991034,"Seeed Technology Co., Ltd",MU SPACEBOT MAKEY VERSION,0,0,"Obsolete","0","1","MU","Obsolete","Servo Actuators","-","-","-","-","Board(s), Chassis, Components, Hardware, Servo(s)"
http://statics3.seeedstudio.com/assets/file/bazaar/product/110991033_manual.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110991033.jpg,110991033-ND,110991033,"Seeed Technology Co., Ltd",MU - A SMART VISION SENSOR,0,0,"Obsolete","0","2","MU","Obsolete","Robot Components","-","-","-","-","Vision Sensor"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110991035_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110991035.jpg,110991035-ND,110991035,"Seeed Technology Co., Ltd",MU MAP TRAVELLER,0,0,"Obsolete","0","1","MU","Obsolete","Spider","-","-","-","-","Fully Assembled"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/114991414_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114991414.jpg,114991414-ND,114991414,"Seeed Technology Co., Ltd",BITBOT ROBOT KIT FOR MICRO BIT,0,0,"Obsolete","0","1","Bit:Bot","Obsolete","Wheeled","-","micro:bit","-","-","Fully Assembled"
