Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Tape Type","Adhesive","Backing, Carrier","Thickness","Thickness - Adhesive","Thickness - Backing, Carrier","Width","Length","Color","Usage","Temperature Range"
https://multimedia.3m.com/mws/media/103938O/3m-insulating-and-conductive-tapes-product-bulletin.pdf,//media.digikey.com/Photos/3M%20Photos/1350F-1-0.75-X-72YD-YELLOW.jpg,3M156562-ND,1350F-1 0.75""X72YD-YELLOW,3M (TC),TAPE FILM YELLOW 3/4""X 72YDS,95,0,"22.52000","0","1","Roll","1350F","Active","Film","Acrylic","Polyester Film","0.0025"" (2.5 mils, 0.064mm)","0.0015"" (1.5 mils, 0.038mm)","0.0010"" (1.0 mils, 0.025mm)","0.75"" (19.05mm) 3/4""","216' (66.0m) 72 yds","Yellow","Insulating, High Temperature","266°F (130°C) Max"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/40xx%20Series%20Datasheet.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-4008W.jpg,3M10015-ND,1/2-5-4008W,3M (TC),TAPE DBL COATED NAT 1/2""X 5YDS,41,0,"22.76000","0","1","Roll","4008","Active","Double Coated, Double Sided","Acrylic, 100","Polyurethane Foam","0.1250"" (125.0 mils, 3.175mm) 1/8""","-","-","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Natural","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
https://multimedia.3m.com/mws/media/887990O/3m-electrical-tape-mastics-special-use-tapes-2013-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/2228-1X10FT.JPG,3M12150-ND,2228-1X10FT,3M,TAPE MASTIC PAD BLACK 1""X 3.3YDS,46,0,"23.06000","0","1","Roll","Scotch® 2228","Active","Mastic Pad","Rubber, Self Fusing","Ethylene Propylene Rubber","0.0650"" (65.0 mils, 1.651mm)","-","-","1.00"" (25.40mm)","10' (3.0m) 3.3 yds","Black","Insulating, Moisture Sealing","194°F (90°C)"
http://multimedia.3m.com/mws/media/104064O/high-performance-adhesive-transfer-tapes-with-3m-adhesive-200mp.pdf,//media.digikey.com/Photos/3M%20Photos/6-5-467MP.JPG,3M10668-ND,6-5-467MP,3M (TC),TAPE ADHSV TRNSFR CLEAR 6""X 5YDS,14,0,"24.22000","0","1","Roll","467MP","Active","Adhesive Transfer","Acrylic, 200MP","Polycoated Kraft Liner","0.0065"" (6.5 mils, 0.165mm)","0.0023"" (2.3 mils, 0.058mm)","0.0042"" (4.2 mils, 0.107mm)","6.00"" (152.40mm)","15' (4.6m) 5 yds","Clear","Attachment, High Temperature Applications","-40°F ~ 300°F (-40°C ~ 149°C)"
http://multimedia.3m.com/mws/media/589506O/double-coated-tape-with-adhesive-360-9628-9629pc-9629b-9629fl.pdf,//media.digikey.com/Photos/3M%20Photos/9628FL-1-60.JPG,3M10587-ND,9628FL-1-60,3M,TAPE DBL COATED CLEAR 1""X 20YDS,16,0,"24.45000","0","1","Roll","9628FL","Active","Double Coated, Double Sided","Quick-Stick","Polyethylene-Terephthalate (PET)","0.0020"" (2.0 mils, 0.051mm)","0.0008"" (0.8 mils, 0.021mm)","0.0008"" (0.8 mils, 0.021mm)","1.00"" (25.40mm)","60' (18.3m) 20 yds","Clear","General Purpose","70°F ~ 100°F (21°C ~ 38°C)"
http://multimedia.3m.com/mws/media/136012O/3mtm-low-static-polyimide-film-tape-5419.pdf,"//media.digikey.com/Photos/3M%20Photos/5419-GOLD,PLASTIC-CORE-1.5X36.jpg",3M155893-ND,5419 GOLD1/4 IN X 36 YD,3M,TAPE FILM GOLD 1/4""X 36YDS,23,0,"25.28000","0","1","Roll","5419","Active","Film","Silicone","Polyimide","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","0.25"" (6.35mm) 1/4""","108' (32.9m) 36 yds","Gold","Masking, High Temperature, Wave Soldering","-100°F ~ 500°F (-73°C ~ 260°C)"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/12X12-6-4905.jpg,3M10159-ND,12X12-6-4905,3M (TC),TAPE DBL COATED CLEAR 12""X 12"",18,0,"25.35000","0","1","Bulk","VHB™ 4905","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0200"" (20.0 mils, 0.508mm)","-","-","12.00"" (304.80mm)","12.00"" (304.80mm)","Clear","General Purpose","200°F (93°C)"
http://multimedia.3m.com/mws/media/136012O/3mtm-low-static-polyimide-film-tape-5419.pdf,//media.digikey.com/Photos/3M%20Photos/3%5E4-5-5419.jpg,3M10210-ND,3/4-5-5419,3M (TC),TAPE FILM GOLD 3/4""X 5YDS,13,0,"25.48000","0","1","Roll","5419","Active","Film","Silicone","Polyimide","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","0.75"" (19.05mm) 3/4""","15' (4.6m) 5 yds","Gold","Masking, High Temperature, Wave Soldering","-100°F ~ 500°F (-73°C ~ 260°C)"
http://tapecasecom.blob.core.windows.net/product/download/3m%20838-eee292bf-eb2a-48bf-bf77-483fb4c5f3e9.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-838.JPG,3M10386-ND,1-5-838,3M (TC),TAPE PROTECTIVE WHITE 1""X 5YDS,16,0,"25.70000","0","1","Roll","838","Active","Protective","Acrylic","Tedlar® PVF","0.0034"" (3.4 mils, 0.086mm)","0.0013"" (1.3 mils, 0.033mm)","0.0021"" (2.1 mils, 0.053mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","White","Holding, Moisture Protection, Sealing","-100 ~ 225°F (-73 ~ 107°C)"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/12X12-6-4910.jpg,3M10141-ND,12X12-6-4910,3M (TC),TAPE DBL COATED CLEAR 12""X 12"",10,0,"26.10000","0","1","Bulk","VHB™ 4910","Active","Double Coated, Double Sided","Acrylic","Acrylic Foam","0.0400"" (40.0 mils, 1.016mm)","-","-","12.00"" (304.80mm)","12.00"" (304.80mm)","Clear","General Purpose","200°F (93°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/5915.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-5915.jpg,3M156002-ND,1/2-5-5915,3M (TC),TAPE DBL COATED BLACK 1/2""X 5YDS,64,0,"26.54000","0","1","-","VHB™ 5915","Active","Double Coated, Double Sided","Acrylic","Acrylic Foam","0.0160"" (16.0 mils, 0.406mm)","-","-","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Black","General Purpose","200°F (93°C)"
http://multimedia.3m.com/mws/media/104064O/high-performance-adhesive-transfer-tapes-with-3m-adhesive-200mp.pdf,//media.digikey.com/photos/3M%20Photos/468MP%203^4%20X60YD.JPG,3M9040-ND,468MP 3/4""X60YD,3M,TAPE ADHSV TRNSFR CLR 3/4""X 60YD,17,0,"27.06000","0","1","Roll","468MP","Active","Adhesive Transfer","Acrylic, 200MP","Polycoated Kraft Liner","0.0093"" (9.3 mils, 0.236mm)","0.0051"" (5.1 mils, 0.130mm)","0.0042"" (4.2 mils, 0.107mm)","0.75"" (19.05mm) 3/4""","180' (55.0m) 60 yds","Clear","Attachment, High Temperature Applications","-40°F ~ 300°F (-40°C ~ 149°C)"
http://multimedia.3m.com/mws/media/37464O/scotch-professional-grade-vinyl-electrical-tape-super-88.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_88-SUPER.jpg,3M156008-ND,88-SUPER-1-1/2X36YD,3M,TAPE ELECTRICAL BLK 1 1/2""X 36YD,59,0,"27.20000","0","1","Roll","Scotch® Super 88","Active","Electrical","Pressure Sensitive Adhesive (PSA)","PVC (Poly Vinyl Chloride)","0.0085"" (8.5 mils, 0.216mm)","-","-","1.50"" (38.10mm) 1 1/2""","108' (32.9m) 36 yds","Black","General Purpose","176°F (80°C)"
http://multimedia.3m.com/mws/media/282393O/3mtm-water-contact-indicator-tape-5559.pdf,//media.digikey.com/Photos/3M%20Photos/3M5557-4MM-DISC-100.jpg,3M10527-ND,3M5559-2MM-DISC-100,3M (TC),TAPE INDICAT WHT 0.08"" DIA 100PK,16,0,"27.24000","0","1","Bulk","5559","Active","Indicator","Acrylic","Paper","0.0050"" (5.0 mils, 0.127mm)","-","-","0.08"" (2.03mm) dia","-","White","Water Indication","-"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-5952.jpg,3M9855-ND,1/2-5-5952,3M (TC),TAPE DBL COATED BLACK 1/2""X 5YDS,35,3,"27.40000","0","1","Roll","VHB™ 5952","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0450"" (45.0 mils, 1.143mm)","0.0400"" (40.0 mils, 1.016mm)","0.0050"" (5.0 mils, 0.127mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Black","General Purpose","250°F (121°C)"
http://multimedia.3m.com/mws/media/82928O/9472le-laminating-adhesive.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_9472LE%20Series.jpg,3M10717-ND,9472LE 0.5 X 60YD,3M (TC),TAPE ADHSV TRNSFR CLR 1/2""X 60YD,48,0,"28.42000","0","1","Roll","9472LE","Active","Adhesive Transfer","Acrylic, 300LSE","Polycoated Kraft Liner","0.0094"" (9.4 mils, 0.239mm)","0.0052"" (5.2 mils, 0.132mm)","0.0042"" (4.2 mils, 0.107mm)","0.50"" (12.70mm) 1/2""","180' (55.0m) 60 yds","Clear","Bonding","-40°F ~ 300°F (-40°C ~ 149°C)"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_4950-5YD.jpg,3M10125-ND,1/2-5-4950,3M (TC),TAPE DBL COATED WHITE 1/2""X 5YDS,12,0,"28.69000","0","1","Roll","VHB™ 4950","Active","Double Coated, Double Sided","Acrylic","Paper","0.0450"" (45.0 mils, 1.143mm)","0.0420"" (42.0 mils, 1.067mm)","0.0030"" (3.0 mils, 0.076mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","White","General Purpose","200°F (93°C)"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-4646.jpg,3M10130-ND,1-5-4646,3M (TC),TAPE DBL COATED GRAY 1""X 5YDS,20,0,"28.76000","0","1","Roll","VHB™ 4646","Active","Double Coated, Double Sided","Pressure Sensitive Adhesive (PSA)","Acrylic Foam","0.0250"" (25.0 mils, 0.635mm)","0.0200"" (20.0 mils, 0.508mm)","0.0050"" (5.0 mils, 0.127mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","Gray","General Purpose","300°F (149°C)"
http://multimedia.3m.com/mws/media/326683O/vhbtm-adhesive-transfer-tapes-f9460pc-f9469pc-f9473pc.pdf,//media.digikey.com/Photos/3M%20Photos/3-5-F9460PC.JPG,3M10372-ND,3-5-F9460PC,3M (TC),TAPE ADHSV TRNSFR CLEAR 3""X 5YDS,19,0,"29.06000","0","1","Roll","VHB™ F9460PC","Active","Adhesive Transfer","Acrylic, 100MP","Polycoated Kraft Liner","0.0060"" (6.0 mils, 0.152mm)","0.0020"" (2.0 mils, 0.051mm)","0.0040"" (4.0 mils, 0.102mm)","3.00"" (76.20mm)","15' (4.6m) 5 yds","Clear","Attachment, High Temperature Applications","300°F (149°C)"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-4932.JPG,3M10155-ND,1/2-5-4932,3M (TC),TAPE DBL COATED WHITE 1/2""X 5YDS,14,0,"29.20000","0","1","Roll","VHB™ 4932","Active","Double Coated, Double Sided","Acrylic, 300LSE","Paper","0.0250"" (25.0 mils, 0.635mm)","0.0220"" (22.0 mils, 0.559mm)","0.0030"" (3.0 mils, 0.076mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","White","General Purpose","160°F (71°C)"
http://multimedia.3m.com/mws/media/108762O/3mtm-polyester-tape-854.pdf,//media.digikey.com/photos/3M%20Photos/3M85401.jpg,3M85401-ND,854  (1""),3M,TAPE MASKING WHITE 1""X 72YDS,40,0,"29.57000","0","1","Roll","854","Active","Masking","Rubber","Polyester Film","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","1.00"" (25.40mm)","216' (66.0m) 72 yds","White","Chemical Resistance","-"
http://multimedia.3m.com/mws/media/136011O/3mtm-polyimide-film-tape-5413-tds.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_5413-5YD.jpg,3M10234-ND,1-5-5413,3M (TC),TAPE FILM AMBER 1""X 5YDS,35,0,"29.64000","0","1","Roll","5413","Active","Film","Silicone Thermosetting","Polyimide","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","Amber","Masking, High Temperature","-100 ~ 500°F (-73 ~ 260°C)"
http://multimedia.3m.com/mws/media/1007611O/3m-water-contact-indicator-tape-5557-tds.pdf,//media.digikey.com/Photos/3M%20Photos/3M-5557-0.125%5E-X-36YD.jpg,3M156748-ND,3M 5557 0.125"" X 36YD,3M (TC),TAPE INDICATOR WHITE 1/8""X 36YDS,28,0,"29.66000","0","1","-","5557","Active","Indicator","Acrylic","Paper","0.0102"" (10.2 mils, 0.259mm)","-","-","0.13"" (3.18mm) 1/8""","108' (32.9m) 36 yds","White","Water Indication","-"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-4929.jpg,3M10119-ND,1/2-5-4929,3M (TC),TAPE DBL COATED BLACK 1/2""X 5YDS,33,0,"29.76000","0","1","Roll","VHB™ 4929","Active","Double Coated, Double Sided","Acrylic","Polyester Film","0.0250"" (25.0 mils, 0.635mm)","0.0230"" (23.0 mils, 0.584mm)","0.0020"" (2.0 mils, 0.051mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Black","General Purpose","200°F (93°C)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=608036&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/608036-1.jpg,A114090-ND,608036-1,TE Connectivity Raychem Cable Protection,TAPE SILVERICONE FUSION 1""X 12YD,84,0,"29.91000","0","1","Roll","AMP","Active","Silicone Fusion","Silicone Thermosetting","Silicon Rubber","0.0200"" (20.0 mils, 0.508mm)","-","-","1.00"" (25.40mm)","36' (11.0m) 12 yds","Red, Blue Stripe","General Purpose","-76 ~ 392°F (-60 ~ 200°C)"
http://multimedia.3m.com/mws/media/282393O/3mtm-water-contact-indicator-tape-5559.pdf,//media.digikey.com/Photos/3M%20Photos/3M5557NP-3MMSQ-100.jpg,3M10523-ND,3M5559-3MMSQ-100,3M (TC),TAPE INDICAT 0.12""X 0.12"" 100PK,57,0,"29.92000","0","1","Bulk","5559","Active","Indicator","Acrylic","Paper","0.0050"" (5.0 mils, 0.127mm)","-","-","0.12"" (3.00mm)","0.12"" (3.00mm)","White","Water Indication","-"
http://multimedia.3m.com/mws/media/282393O/3mtm-water-contact-indicator-tape-5559.pdf,//media.digikey.com/Photos/3M%20Photos/3M5557-4MM-DISC-100.jpg,3M10528-ND,3M5559-3MM-DISC-100,3M (TC),TAPE INDICAT WHT 0.12"" DIA 100PK,28,0,"29.92000","0","1","Bulk","5559","Active","Indicator","Acrylic","Paper","0.0050"" (5.0 mils, 0.127mm)","-","-","0.12"" (3.00mm) dia","-","White","Water Indication","-"
http://multimedia.3m.com/mws/media/305559O/cinta-de-acrilico-para-anexos-06382-06383.PDF,//media.digikey.com/photos/3M%20Photos/06386.jpg,3M6411-ND,06386,3M,TAPE DBL COATED BLK 1/4""X 20YDS,30,0,"30.19000","0","1","Roll","-","Active","Double Coated, Double Sided","Acrylic","Liner","0.0450"" (45.0 mils, 1.143mm)","-","-","0.25"" (6.35mm) 1/4""","60' (18.3m) 20 yds","Black","Automotive","-"
http://multimedia.3m.com/mws/media/771683O/3mtm-double-coated-tapes-9474le-9495le.pdf,-,3M160892-ND,9474LE,3M,DBLCOATEDTAPE9474LE 24"" 1=1SHEET,32,0,"30.82000","0","1","-","-","Active","Double Coated, Double Sided","Acrylic, 300LSE","Polyester","0.0067"" (6.7 mils, 0.170mm)","0.0062"" (6.2 mils, 0.157mm)","0.0005"" (0.5 mils, 0.013mm)","24.00"" (609.60mm)","3' (914.4mm) 1 yd","Clear","Bonding","70°F ~ 100°F (21°C ~ 38°C)"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/12X12-6-4926.JPG,3M9841-ND,12X12-6-4926,3M (TC),TAPE DBL COATED GRAY 12""X 12"",39,0,"31.14000","0","1","Bulk","VHB™ 4926","Active","Double Coated, Double Sided","Acrylic","Paper","0.0150"" (15.0 mils, 0.381mm)","-","0.0030"" (3.0 mils, 0.076mm)","12.00"" (304.80mm)","12.00"" (304.80mm)","Gray","General Purpose","200°F (93°C)"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-4991.jpg,3M9849-ND,1/2-5-4991,3M (TC),TAPE DBL COATED GRAY 1/2""X 5YDS,26,0,"31.48000","0","1","Roll","VHB™ 4991","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0900"" (90.0 mils, 2.286mm)","-","-","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Gray","General Purpose","200°F (93°C) Max"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/12X12-6-5952.jpg,3M9853-ND,12X12-6-5952,3M (TC),TAPE DBL COATED BLACK 12""X 12"",12,28,"31.50000","0","1","Bulk","VHB™ 5952","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0450"" (45.0 mils, 1.143mm)","0.0400"" (40.0 mils, 1.016mm)","0.0050"" (5.0 mils, 0.127mm)","12.00"" (304.80mm)","12.00"" (304.80mm)","Black","General Purpose","250°F (121°C)"
http://multimedia.3m.com/mws/media/41167O/3m-glass-cloth-electrical-tape-69.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_69%20Series.jpg,3M155814-ND,69-3/4""X36YD,3M,TAPE ELECTRICAL WHT 3/4""X 36YDS,52,0,"31.55000","0","1","Roll","Scotch® 69","Active","Electrical","Pressure Sensitive Adhesive (PSA)","Glass Cloth","0.0070"" (7.0 mils, 0.178mm)","-","-","0.75"" (19.05mm) 3/4""","108' (32.9m) 36 yds","White","Insulating, High Temperature","392°F (200°C)"
http://multimedia.3m.com/mws/media/41157O/scotch-electrical-shielding-tape-24.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_24-1X15FT.jpg,3M157283-ND,24-1X15FT,3M,TAPE ELECT SHIELDING 1""X 5YDS,23,0,"31.60000","0","1","Roll","Scotch® 24","Active","Electrical Shielding","-","-","-","-","-","1.00"" (25.40mm)","15' (4.6m) 5 yds","-","Electrically Insulating","-"
https://3m.citrination.com/pif/000314?locale=en-US,-,3M160978-ND,966,3M,TAPE ADHSV TRNSFR CLR 1""X 60YDS,18,0,"32.00000","0","1","Roll","966","Active","Adhesive Transfer","Acrylic","Carrier - Polyester, Liner - Polycoated Kraft","0.0060"" (6.0 mils, 0.152mm)","-","-","1.00"" (25.40mm)","180' (55.0m) 60 yds","Clear","General Purpose","-"
http://multimedia.3m.com/mws/media/121911O/xyz-axis-electrically-conductive-tape-9712.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_9712XYZ.jpg,3M156178-ND,9712XYZ,3M,TAPE COND ADHESIVE 1/4""X 36YD,24,0,"32.79000","0","1","Roll","9712","Active","Conductive Adhesive","Pressure Sensitive Adhesive (PSA)","Polycoated Kraft Liner","0.0090"" (9.0 mils, 0.229mm)","0.0050"" (5.0 mils, 0.127mm)","0.0040"" (4.0 mils, 0.102mm)","0.25"" (6.35mm) 1/4""","108' (32.9m) 36 yds","Brown","Electrical Bonding","-"
http://multimedia.3m.com/mws/media/1007611O/3m-water-contact-indicator-tape-5557-tds.pdf,//media.digikey.com/Photos/3M%20Photos/5557-10MM%20X%2010M.jpg,3M156211-ND,5557-10MM X 10M,3M (TC),TAPE WATER IND 0.39""X 10.9YDS,13,0,"34.07000","0","1","-","5557","Active","-","-","Paper","0.0102"" (10.2 mils, 0.259mm)","-","-","0.39"" (10.00mm)","32.8' (10.0m) 10.9 yds","-","-","-"
http://multimedia.3m.com/mws/media/37380O/3m-polyimide-film-tape-1205-with-acrylic-adhesive.pdf,//media.digikey.com/Photos/3M%20Photos/2-5-1205.JPG,3M10224-ND,2-5-1205,3M (TC),TAPE FILM AMBER 2""X 5YDS,33,0,"34.54000","0","1","Roll","1205","Active","Film","Acrylic","Polyimide","0.0030"" (3.0 mils, 0.076mm)","0.0020"" (2.0 mils, 0.051mm)","0.0010"" (1.0 mils, 0.025mm)","2.00"" (50.80mm)","15' (4.6m) 5 yds","Amber","Insulating, High Temperature","-40°F ~ 311°F (-40°C ~ 155°C)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=608036&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/608036-4.jpg,A122151-ND,608036-4,TE Connectivity Raychem Cable Protection,TAPE SILVERICONE FUSION 1""X 12YD,75,0,"35.30000","0","1","Roll","AMP","Active","Silicone Fusion","Silicone Thermosetting","Silicon Rubber","0.0300"" (30.0 mils, 0.762mm)","-","-","1.00"" (25.40mm)","36' (11.0m) 12 yds","Gray, White Stripe","General Purpose","-76 ~ 392°F (-60 ~ 200°C)"
http://multimedia.3m.com/mws/media/387510O/3mtm-low-static-polyimide-film-tape-7419.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-7419.JPG,3M10246-ND,1-5-7419,3M (TC),TAPE FILM AMBER 1""X 5YDS,23,0,"35.30000","0","1","Roll","7419","Active","Film","Acrylic","Polyimide","0.0018"" (1.8 mils, 0.046mm)","0.0008"" (0.8 mils, 0.021mm)","0.0010"" (1.0 mils, 0.025mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","Amber","Masking, Protection, Sealing","-"
http://multimedia.3m.com/mws/media/136011O/3mtm-polyimide-film-tape-5413-tds.pdf,"//media.digikey.com/Photos/3M%20Photos/5413%20AMBER,%201%5E4%20IN%20X%2036%20Y.JPG",3M159656-ND,"5413 AMBER, 3/8 IN X 36 Y",3M,TAPE FILM AMBER 3/8""X 36YDS,49,0,"35.32000","0","1","Roll","5413","Active","Film","Silicone Thermosetting","Polyimide","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","0.38"" (9.65mm) 3/8""","108' (32.9m) 36 yds","Amber","Masking, High Temperature","-100 ~ 500°F (-73 ~ 260°C)"
http://multimedia.3m.com/mws/media/136012O/3mtm-low-static-polyimide-film-tape-5419.pdf,"//media.digikey.com/Photos/3M%20Photos/5419-GOLD,PLASTIC-CORE-1.5X36.jpg",3M159661-ND,"5419 GOLD, 3/8 IN X 36 YD",3M,TAPE FILM GOLD 3/8""X 36YDS,98,0,"36.02000","0","1","Roll","5419","Active","Film","Silicone","Polyimide","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","0.38"" (9.65mm) 3/8""","108' (32.9m) 36 yds","Gold","Masking, High Temperature, Wave Soldering","-100°F ~ 500°F (-73°C ~ 260°C)"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/12X12-6-5962.jpg,3M9871-ND,12X12-6-5962,3M (TC),TAPE DBL COATED BLACK 12""X 12"",13,0,"36.13000","0","1","Bulk","VHB™ 5962","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0620"" (62.0 mils, 1.575mm)","0.0570"" (57.0 mils, 1.448mm)","0.0050"" (5.0 mils, 0.127mm)","12.00"" (304.80mm)","12.00"" (304.80mm)","Black","General Purpose","250°F (121°C)"
http://multimedia.3m.com/mws/media/566854O/3mtm-polyester-tape-8992-flyer.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8992-72YD.jpg,3M156760-ND,3M 8992 2"" X 72YD,3M (TC),TAPE INSULATING GREEN 2""X 72YDS,77,0,"36.20000","0","1","-","8992","Active","Insulating, High Temperature","Silicone Thermosetting","Polyester Film","0.0033"" (3.3 mils, 0.084mm)","0.0013"" (1.3 mils, 0.033mm)","0.0020"" (2.0 mils, 0.051mm)","2.00"" (50.80mm)","216' (66.0m) 72 yds","Green","General Purpose","-60°F ~ 400°F (-50°C ~ 204°C)"
http://multimedia.3m.com/mws/media/771683O/3mtm-double-coated-tapes-9474le-9495le.pdf,//media.digikey.com/photos/3M%20Photos/9495LE%203^4^X60YD.JPG,3M9041-ND,9495LE 3/4""X60YD,3M,TAPE DBL COATED CLR 3/4""X 60YDS,47,0,"36.35000","0","1","Roll","9495LE","Active","Double Coated, Double Sided","Acrylic, 300LSE","Carrier - Polyester, Liner - Polycoated Kraft","0.0067"" (6.7 mils, 0.170mm)","0.0062"" (6.2 mils, 0.157mm)","0.0005"" (0.5 mils, 0.013mm)","0.75"" (19.05mm) 3/4""","180' (55.0m) 60 yds","Clear","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
http://multimedia.3m.com/mws/media/37434O/3m-92-tape.pdf,//media.digikey.com/Photos/3M%20Photos/MFG-92%20Series.jpg,3M160866-ND,92-AMBER-5/8""X36YD,3M,TAPE ELECT AMBER 0.62""X 36YDS,43,0,"36.43000","0","1","Roll","92","Active","Electrical","Silicone Thermosetting","Polyimide","0.0030"" (3.0 mils, 0.076mm)","-","-","0.63"" (16.00mm) 5/8""","108' (32.9m) 36 yds","Amber","Electrically Insulating","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/40xx%20Series%20Datasheet.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-4004W.jpg,3M10021-ND,1/2-5-4004W,3M (TC),TAPE DBL COATED NAT 1/2""X 5YDS,8,0,"36.56000","0","1","Roll","4004","Active","Double Coated, Double Sided","Acrylic, 100","Polyurethane Foam","0.2500"" (250.0 mils, 6.350mm) 1/4""","-","-","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Natural","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
http://multimedia.3m.com/mws/media/115887O/3mtm-aluminum-foil-tape-425-and-427.pdf,//media.digikey.com/photos/3M%20Photos/425-1~X607D-BULK.jpg,3M5613-ND,425-1""X60YD-BULK,3M,TAPE ALUM FOIL SILVER 1""X 60YDS,44,0,"36.60000","0","1","Roll","425","Active","Aluminum Foil","Acrylic","Aluminum, Dead Soft","0.0046"" (4.6 mils, 0.117mm)","0.0018"" (1.8 mils, 0.046mm)","0.0028"" (2.8 mils, 0.071mm)","1.00"" (25.40mm)","180' (55.0m) 60 yds","Silver","Heat Dissipation, Reflection","-65°F ~ 300°F (-54°C ~ 149°C)"
