Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Mounting Type","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8232.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-20-10;CP;20.jpg,AD8232ACPZ-R7CT-ND,AD8232ACPZ-R7,Analog Devices Inc.,IC ECG FRONT END 20LFCSP,4249,0,"3.75000","0","1","Cut Tape (CT)","-","Active","ECG Front End","Heart Rate Monitoring","Surface Mount","20-WFQFN Exposed Pad, CSP","20-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8232.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-20-10;CP;20.jpg,AD8232ACPZ-R7DKR-ND,AD8232ACPZ-R7,Analog Devices Inc.,IC ECG FRONT END 20LFCSP,4249,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","ECG Front End","Heart Rate Monitoring","Surface Mount","20-WFQFN Exposed Pad, CSP","20-LFCSP-WQ (4x4)"
https://pdfserv.maximintegrated.com/en/ds/DS2401.pdf,//media.digikey.com/photos/Maxim%20Photos/406-6-TSOC.jpg,DS2401P+-ND,DS2401P+,Maxim Integrated,IC SILICON SERIAL NUMBER 6TSOC,4745,0,"2.10000","0","1","Tube","-","Active","Silicon Serial Number","PCB, Network Node, Equipment Identification/Registration","Surface Mount","6-LSOJ (0.148"", 3.76mm Width)","6-TSOC"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8233.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-20-13;CB;20.jpg,AD8233ACBZ-R7TR-ND,AD8233ACBZ-R7,Analog Devices Inc.,IC ECG FRONT END 20WLCSP,3000,45000,"2.17615","0","3000","Tape & Reel (TR)","-","Active","ECG Front End","Heart Rate Monitoring","Surface Mount","20-UFBGA, WLCSP","20-WLCSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8233.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-20-13;CB;20.jpg,AD8233ACBZ-R7CT-ND,AD8233ACBZ-R7,Analog Devices Inc.,IC ECG FRONT END 20WLCSP,3707,45000,"4.47000","0","1","Cut Tape (CT)","-","Active","ECG Front End","Heart Rate Monitoring","Surface Mount","20-UFBGA, WLCSP","20-WLCSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8233.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-20-13;CB;20.jpg,AD8233ACBZ-R7DKR-ND,AD8233ACBZ-R7,Analog Devices Inc.,IC ECG FRONT END 20WLCSP,3707,45000,"Digi-Reel","0","1","Digi-Reel®","-","Active","ECG Front End","Heart Rate Monitoring","Surface Mount","20-UFBGA, WLCSP","20-WLCSP"
https://pdfserv.maximintegrated.com/en/ds/DS2401.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT223-3L.jpg,DS2401Z+-ND,DS2401Z+,Maxim Integrated,IC SILICON SER NUMBER SOT223-3,7891,8850,"2.41000","0","1","Tube","-","Active","Silicon Serial Number","PCB, Network Node, Equipment Identification/Registration","Surface Mount","TO-261-4, TO-261AA","SOT-223-3"
https://datasheets.maximintegrated.com/en/ds/DS2413.pdf,//media.digikey.com/photos/Maxim%20Photos/406-6-TSOC.jpg,DS2413P+-ND,DS2413P+,Maxim Integrated,IC ADDRESSABLE SWITCH 6TSOC,8149,0,"2.64000","0","1","Tube","-","Active","Addressable Switch","Accessory ID and Control, Industrial Controllers, LED Control, System Monitoring","Surface Mount","6-LSOJ (0.148"", 3.76mm Width)","6-TSOC"
http://www.onsemi.com/pub/Collateral/CS8190-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,CS8190EDWFR20GOSTR-ND,CS8190EDWFR20G,ON Semiconductor,IC DRIVER 20SOIC,13000,0,"2.66000","0","1000","Tape & Reel (TR)","-","Active","Driver","Automotive","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC"
http://www.onsemi.com/pub/Collateral/CS8190-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,CS8190EDWFR20GOSCT-ND,CS8190EDWFR20G,ON Semiconductor,IC DRIVER 20SOIC,13985,0,"5.19000","0","1","Cut Tape (CT)","-","Active","Driver","Automotive","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC"
http://www.onsemi.com/pub/Collateral/CS8190-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,CS8190EDWFR20GOSDKR-ND,CS8190EDWFR20G,ON Semiconductor,IC DRIVER 20SOIC,13985,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Driver","Automotive","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC"
https://datasheets.maximintegrated.com/en/ds/MAX6495-MAX6499.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,MAX6495ATT+TTR-ND,MAX6495ATT+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 6TDFN,2500,0,"3.82200","0","2500","Tape & Reel (TR)","-","Active","Overvoltage Protection Controller","Automotive","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX6495-MAX6499.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,MAX6495ATT+TCT-ND,MAX6495ATT+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 6TDFN,4202,0,"7.21000","0","1","Cut Tape (CT)","-","Active","Overvoltage Protection Controller","Automotive","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX6495-MAX6499.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,MAX6495ATT+TDKR-ND,MAX6495ATT+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 6TDFN,4202,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Overvoltage Protection Controller","Automotive","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
http://www.linear.com/docs/10239,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT3750EMS#TRPBFTR-ND,LT3750EMS#TRPBF,Linear Technology/Analog Devices,IC FLYBACK FORW CONVERTER 10MSOP,2500,0,"4.39400","0","2500","Tape & Reel (TR)","-","Active","Flyback, Forward Converter","Power Supply Controller","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/10239,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT3750EMS#TRPBFCT-ND,LT3750EMS#TRPBF,Linear Technology/Analog Devices,IC FLYBACK FORW CONVERTER 10MSOP,3163,0,"8.88000","0","1","Cut Tape (CT)","-","Active","Flyback, Forward Converter","Power Supply Controller","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/10239,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT3750EMS#TRPBFDKR-ND,LT3750EMS#TRPBF,Linear Technology/Analog Devices,IC FLYBACK FORW CONVERTER 10MSOP,3163,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Flyback, Forward Converter","Power Supply Controller","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en581495,//media.digikey.com/photos/Micrel%20Photos/576-128-PQFP.jpg,576-1037-ND,KSZ8993M,Microchip Technology,IC 10/100 INTEG SWITCH 128PQFP,715,0,"6.08000","0","1","Tray","-","Active","10/100 Integrated Switch","Port Switch/Network Interface","Surface Mount","128-BFQFP","128-PQFP (14x20)"
http://ww1.microchip.com/downloads/en/DeviceDoc/ks8995xa.pdf,//media.digikey.com/photos/Micrel%20Photos/576-128-PQFP.jpg,576-1042-ND,KSZ8995XA,Microchip Technology,IC 10/100 INTEG SWITCH 128PQFP,492,0,"6.63000","0","1","Tray","-","Active","10/100 Integrated Switch","Port Switch/Network Interface","Surface Mount","128-BFQFP","128-PQFP (14x20)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en585833,//media.digikey.com/photos/Micrel%20Photos/576-128-PQFP.jpg,576-1039-ND,KSZ8995MA,Microchip Technology,IC 10/100 INTEG SWITCH 128PQFP,462,0,"6.80000","0","1","Tray","-","Active","10/100 Integrated Switch","Port Switch/Network Interface","Surface Mount","128-BFQFP","128-PQFP (14x20)"
http://www.cypress.com/?docID=49175,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,428-3220-ND,FM3164-G,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,1047,0,"7.91000","0","1","Tube","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
http://www.linear.com/docs/10239,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT3750EMS#PBF-ND,LT3750EMS#PBF,Linear Technology/Analog Devices,IC FLYBACK FORW CONVERTER 10MSOP,2476,0,"8.49000","0","1","Tube","-","Active","Flyback, Forward Converter","Power Supply Controller","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://ww1.microchip.com/downloads/en/DeviceDoc/ks8993.pdf,//media.digikey.com/photos/Micrel%20Photos/576-128-PQFP.jpg,576-1032-ND,KSZ8993,Microchip Technology,IC 10/100 INTEG SWITCH 128PQFP,343,0,"8.64000","0","1","Tray","-","Active","10/100 Integrated Switch","Port Switch/Network Interface","Surface Mount","128-BFQFP","128-PQFP (14x20)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en585833,//media.digikey.com/photos/Micrel%20Photos/576-128-PQFP.jpg,576-2126-ND,KSZ8995MAI,Microchip Technology,IC 10/100 INTEG SWITCH 128PQFP,4133,0,"10.46000","0","1","Tray","-","Active","10/100 Integrated Switch","Port Switch/Network Interface","Surface Mount","128-BFQFP","128-PQFP (14x20)"
https://www.cypress.com/file/126876/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,428-3781-2-ND,FM31256-GTR,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,2500,0,"Digi-Reel","0","2500","Tape & Reel (TR)","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
https://www.cypress.com/file/126876/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,428-3781-1-ND,FM31256-GTR,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,2849,0,"16.99000","0","1","Cut Tape (CT)","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
https://www.cypress.com/file/126876/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,428-3781-6-ND,FM31256-GTR,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,2849,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
http://www.cypress.com/file/126911/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,428-3222-ND,FM31L278-G,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,2685,0,"15.44000","0","1","Tube","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
https://www.cypress.com/file/126876/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,428-3217-ND,FM31256-G,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,2316,0,"15.44000","0","1","Tube","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
http://www.cypress.com/file/126881/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,428-3223-ND,FM33256B-G,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,954,0,"15.76000","0","1","Tube","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en581523,//media.digikey.com/photos/Micrel%20Photos/576-128-PQFP.jpg,576-1043-ND,KSZ8997,Microchip Technology,IC 10/100 INTEG SWITCH 128PQFP,2139,0,"17.27000","0","1","Tray","-","Active","10/100 Integrated Switch","Port Switch/Network Interface","Surface Mount","128-BFQFP","128-PQFP (14x20)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en584362,//media.digikey.com/photos/Micrel%20Photos/576-208-PQFP.jpg,576-1044-ND,KSZ8999,Microchip Technology,IC 10/100 INTEG SWITCH 208PQFP,181,0,"18.26000","0","1","Tray","-","Active","10/100 Integrated Switch","Port Switch/Network Interface","Surface Mount","208-BFQFP","208-PQFP (28x28)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9970.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,AD9970BCPZ-ND,AD9970BCPZ,Analog Devices Inc.,IC CCD SIGNAL PROCESSOR 32LFCSP,679,9210,"21.68000","0","1","Tray","-","Active","CCD Signal Processor","HDTV, MPEG, Image Processing","Surface Mount","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD5560.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/SV-64-2.jpg,AD5560JSVUZ-REELTR-ND,AD5560JSVUZ-REEL,Analog Devices Inc.,IC POWER SUPPLY 64TQFP,10500,1500,"26.23374","0","1500","Tape & Reel (TR)","-","Active","Power Supply","Automatic Test Equipment","Surface Mount","64-TQFP Exposed Pad","64-TQFP-EP (10x10)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD5560.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/SV-64-2.jpg,AD5560JSVUZ-REELCT-ND,AD5560JSVUZ-REEL,Analog Devices Inc.,IC POWER SUPPLY 64TQFP,11420,1500,"37.21000","0","1","Cut Tape (CT)","-","Active","Power Supply","Automatic Test Equipment","Surface Mount","64-TQFP Exposed Pad","64-TQFP-EP (10x10)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD5560.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/SV-64-2.jpg,AD5560JSVUZ-REELDKR-ND,AD5560JSVUZ-REEL,Analog Devices Inc.,IC POWER SUPPLY 64TQFP,11420,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Power Supply","Automatic Test Equipment","Surface Mount","64-TQFP Exposed Pad","64-TQFP-EP (10x10)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en584362,//media.digikey.com/photos/Micrel%20Photos/576-208-PQFP.jpg,576-2128-ND,KSZ8999I,Microchip Technology,IC 10/100 INTEG SWITCH 208PQFP,201,0,"26.63000","0","1","Tray","-","Active","10/100 Integrated Switch","Port Switch/Network Interface","Surface Mount","208-BFQFP","208-PQFP (28x28)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa200,//media.digikey.com/Renders/Texas%20Instr%20Renders/80-HTQFP%20Exp%20Pad%20Pkg.jpg,296-38927-ND,DLPA200PFP,Texas Instruments,IC DIG MICROMIRROR DEV 80HTQFP,444,3535,"30.88000","0","1","Tray","-","Active","Digital Micromirror Device (DMD), Driver","3D, Medical Imaging","Surface Mount","80-TQFP Exposed Pad","80-HTQFP (12x12)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/c6/ea/5c/d8/86/b2/4f/cd/DM00109430.pdf/files/DM00109430.pdf/jcr:content/translations/en.DM00109430.pdf,//media.digikey.com/Photos/STMicro%20Photos/STHV800L.JPG,497-14650-ND,STHV800L,STMicroelectronics,IC ULTRASOUND PULSER 56TFLGA,697,0,"36.09000","0","1","Tray","-","Active","Ultrasound Pulser","Ultrasound Imaging","Surface Mount","56-VFLGA","56-TFLGA (8x8)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD5560.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/AD5560JSVUZ.jpg,AD5560JSVUZ-ND,AD5560JSVUZ,Analog Devices Inc.,IC POWER SUPPLY 64TQFP,5148,23969,"38.95000","0","1","Tray","-","Active","Power Supply","Automatic Test Equipment","Surface Mount","64-TQFP Exposed Pad","64-TQFP-EP (10x10)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpc300,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;%204211613;%20ZVB;%20176.jpg,296-32625-ND,DLPC300ZVB,Texas Instruments,IC DIGITAL CONTROLLER 176NFBGA,3606,9300,"41.12000","0","1","Tray","-","Active","Digital Controller","Image Processing and Control","Surface Mount","176-TFBGA","176-NFBGA (7x7)"
http://www.amulettechnologies.com/images/stories/Downloads/colorchipdatasheet_v2_4v.pdf,//media.digikey.com/photos/Amulet%20Tech%20Photos/AGB75LC04-QU-E.jpg,681-1017-ND,AGB75LC04-QU-E,Amulet Technologies LLC,IC GUI PROCESSOR 208PQFP,1539,0,"49.03000","0","1","Tray","-","Active","GUI Processor","-","Surface Mount","208-BFQFP","208-PQFP (28x28)"
https://www.idt.com/document/prb/idt-89ht0832p-signal-retimer-product-brief,"//media.digikey.com/Photos/IDT,%20Integrated%20Device%20Technology/800;-HLG345;-HLG;-345-Bottom.jpg",800-3688-ND,89HT0832PZCHLG,"IDT, Integrated Device Technology Inc",IC SIGNAL RETIMER 345FCBGA,518,0,"51.78000","0","1","Tray","-","Active","Signal Retimer","-","Surface Mount","345-BFBGA, FCBGA","345-FCBGA (13x20)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD5522.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505-80-TQFP.jpg,AD5522JSVUZ-ND,AD5522JSVUZ,Analog Devices Inc.,IC PPMU 80TQFP,3527,0,"66.45000","0","1","Tray","-","Active","Per-Pin Parametric Measurement Unit (PPMU)","Automatic Test Equipment","Surface Mount","80-TQFP Exposed Pad","80-TQFP-EP (12x12)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD5522.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/AD5522JSVDZ.JPG,AD5522JSVDZ-ND,AD5522JSVDZ,Analog Devices Inc.,IC PPMU 80TQFP,604,14489,"66.45000","0","1","Tray","-","Active","Per-Pin Parametric Measurement Unit (PPMU)","Automatic Test Equipment","Surface Mount","80-TQFP Exposed Pad","80-TQFP-EP (12x12)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlp3010,//media.digikey.com/Photos/Texas%20Instr%20Photos/DLP3010FQK.jpg,296-48836-ND,DLP3010AFQK,Texas Instruments,IC DIG MICROMIRROR DEVICE 57CLGA,92,9960,"93.43000","0","1","Tray","-","Active","Digital Micromirror Device (DMD)","Image Processing and Control","Surface Mount","57-BFCLGA","57-CLGA (18.2x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpc350,//media.digikey.com/Photos/Texas%20Instr%20Photos/419-BGA_Bottom.jpg,296-36418-ND,DLPC350ZFF,Texas Instruments,IC DIGITAL CONTROLLER 419BGA,633,0,"113.90000","0","1","Tray","-","Active","Digital Controller","Image Processing and Control","Surface Mount","419-BGA","419-BGA (23x23)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpc900,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4206092-5;-;-516.jpg,296-43530-5-ND,DLPC900ZPC,Texas Instruments,IC DIG MICROMIRROR DEVICE 516BGA,110,1384,"226.99000","0","1","Tube","-","Active","Digital Micromirror Device (DMD)","-","Surface Mount","516-BGA","516-BGA (27x27)"
https://www.idt.com/document/dst/cps-1432-datasheet,"//media.digikey.com/Photos/IDT,%20Integrated%20Device%20Technology/800;-RM576;-RM;-576-Top.jpg",800-3756-ND,80HCPS1432CHMGI,"IDT, Integrated Device Technology Inc",IC SER RAPIDIO SWITCH 576FCBGA,78,0,"415.13000","0","1","Tray","CPS-1432","Active","Serial RapidIO® Switch","Wireless Infrastructure","Surface Mount","576-BBGA, FCBGA","576-FCBGA (25x25)"
https://ac-dc.power.com/sites/default/files/product-docs/capzero-2_family_datasheet_0.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1686-2-ND,CAP200DG-TL,Power Integrations,IC AUTOMATIC DISCHARGE 8SO,2500,0,"0.28280","0","2500","Tape & Reel (TR)","CAPZero™","Active","Automatic Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://ac-dc.power.com/sites/default/files/product-docs/capzero-2_family_datasheet_0.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1686-1-ND,CAP200DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,7209,0,"0.83000","0","1","Cut Tape (CT)","CAPZero™","Active","Automatic Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://ac-dc.power.com/sites/default/files/product-docs/capzero-2_family_datasheet_0.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1686-6-ND,CAP200DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,7209,0,"Digi-Reel","0","1","Digi-Reel®","CAPZero™","Active","Automatic Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590027,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATSHA204A-SSHDA-B-ND,ATSHA204A-SSHDA-B,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,5301,0,"0.48000","0","1","Tray","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590536,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC0104CA-SH-ND,AT88SC0104CA-SH,Microchip Technology,IC EEPROM 1K I2C 4MHZ 8SOIC,4763,0,"0.56000","0","1","Tube","CryptoMemory®","Active","Secure Memory","Embedded, Smart Card","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.onsemi.com/pub/Collateral/CM2020-00TR-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/38-TSSOP.JPG,CM2020-00TROSTR-ND,CM2020-00TR,ON Semiconductor,IC HDMI PROTECTOR 38TSSOP,15000,45000,"0.64680","0","2500","Tape & Reel (TR)","-","Active","HDMI Port Protection","Consumer Electronics, DVD-RW Players, Set Top Box","Surface Mount","38-TFSOP (0.173"", 4.40mm Width)","38-TSSOP"
http://www.onsemi.com/pub/Collateral/CM2020-00TR-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/38-TSSOP.JPG,CM2020-00TROSCT-ND,CM2020-00TR,ON Semiconductor,IC HDMI PROTECTOR 38TSSOP,15360,45000,"1.57000","0","1","Cut Tape (CT)","-","Active","HDMI Port Protection","Consumer Electronics, DVD-RW Players, Set Top Box","Surface Mount","38-TFSOP (0.173"", 4.40mm Width)","38-TSSOP"
