Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Product Type","Type","ESD Protection","Color","Width","Length","Shelf Life","Shelf Life Start","Storage/Refrigeration Temperature"
-,//media.digikey.com/photos/Easy%20Braid%20Photos/Q-B-5.jpg,EB1022-ND,Q-B-5,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.05"" 5',0,0,"Obsolete","0","25","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Gold","0.050"" (1.27mm)","5' (1.524m)","-","-","-"
-,//media.digikey.com/photos/Easy%20Braid%20Photos/Q-C-5.jpg,EB1024-ND,Q-C-5,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.075"" 5',0,0,"Obsolete","0","25","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Green","0.075"" (1.91mm)","5' (1.524m)","-","-","-"
-,//media.digikey.com/photos/Easy%20Braid%20Photos/Q-D-5.jpg,EB1026-ND,Q-D-5,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.1"" 5',0,0,"Obsolete","0","25","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Blue","0.100"" (2.54mm)","5' (1.524m)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/Esay%20Braid%20Catalog.pdf,//media.digikey.com/photos/Easy%20Braid%20Photos/OS-A-5.jpg,EB1050-ND,OS-A-5,MENDA/EasyBraid,DESOLDER BRAID NO-CLN 0.025"" 5',0,0,"Obsolete","0","25","One Step, OS™","Obsolete","Braid/Wick","No Clean, Rosin, Mildly Activated (RMA)","-","Silver","0.025"" (0.63mm)","5' (1.524m)","-","-","-"
-,-,EB1076-ND,WI-B,MENDA/EasyBraid,DESOLDER BRAID 0.5"" 6"",0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","-","-","-","0.500"" (12.70mm)","6"" (152.4mm)","-","-","-"
-,-,EB1077-ND,WI-C,MENDA/EasyBraid,DESOLDER BRAID 0.75"" 6"" 1 PC,0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","-","-","-","0.750"" (19.05mm)","6"" (152.4mm)","-","-","-"
-,-,EB1078-ND,WI-D,MENDA/EasyBraid,DESOLDER BRAID UNFLUXED 1"" 6"",0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","Unfluxed","-","-","1.000"" (25.40mm)","6"" (152.4mm)","-","-","-"
-,-,EB1079-ND,WI-E,MENDA/EasyBraid,DESOLDER BRAID 1.25"" 6"",0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","-","-","-","1.250"" (31.75mm)","6"" (152.4mm)","-","-","-"
-,-,EB1080-ND,WI-C-S,MENDA/EasyBraid,DESOLDER BRAID 0.75"" 0.75"" 10PC,0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","-","-","-","0.750"" (19.05mm)","0.75"" (19.05mm)","-","-","-"
-,-,EB1081-ND,WI-D-S,MENDA/EasyBraid,DESOLDER BRAID 1"" 1PK=10,0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","-","-","-","1.000"" (25.40mm)","-","-","-","-"
-,-,EB1082-ND,WI-E-S,MENDA/EasyBraid,DESOLDER BRAID 1.25"",0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","-","-","-","1.250"" (31.75mm)","-","-","-","-"
-,-,EB1083-ND,WI-F,MENDA/EasyBraid,DESOLDER BRAID 1.5"" 1PK=10,0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","-","-","-","1.500"" (38.10mm)","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/Esay%20Braid%20Catalog.pdf,-,Q-D-1000-ND,Q-D-1000,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.1"" 1000',0,0,"Obsolete","0","1","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Blue","0.100"" (2.54mm)","1000' (304.80m)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/Esay%20Braid%20Catalog.pdf,-,S-D-1000-ND,S-D-1000,MENDA/EasyBraid,DESOLDER BRAID UNFLUX 0.1"" 1000',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Blue","0.100"" (2.54mm)","1000' (304.80m)","-","-","-"
-,//media.digikey.com/photos/ITW%20Chemtronics%20Photos/60-5-10.jpg,60-5-10-ND,60-5-10,Chemtronics,DESOLDER BRAID NO-CLN 0.145"" 10',0,0,"Obsolete","0","25","Soder-Wick® SW 60","Obsolete","Braid/Wick","No Clean, Rosin, Non Activated (R), Lead Free","-","Brown","0.145"" (3.68mm)","10' (3.048m)","24 Months","Date of Manufacture","-"
-,//media.digikey.com/photos/ITW%20Chemtronics%20Photos/60-BGA-5.jpg,60-BGA-5-ND,60-BGA-5,Chemtronics,DESOLDER BRAID NO-CLEAN 5',0,0,"Obsolete","0","25","Soder-Wick® SW 60","Obsolete","Braid/Wick","No Clean, Rosin, Non Activated (R), Lead Free","-","Purple","-","5' (1.524m)","-","-","-"
-,-,PAL1704-ND,1704,Greenlee Communications,TOOL DESOLDERER W/ANTISTATIC TIP,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/MG%20Chemicals%20PDFs/mgcatalog.pdf,-,473-1068-ND,451,MG Chemicals,DESOLDER BRAID ROSIN 0.025"" 50',0,0,"Obsolete","0","5","SuperWick, 400","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","Static Dissipative (SD)","White","0.025"" (0.63mm)","50' (15.24m)","-","-","72°F ~ 81°F (22°C ~ 27°C)"
http://www.mgchemicals.com/downloads/appguide/appguide0805.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/462.JPG,473-1072-ND,462,MG Chemicals,DESOLDER BRAID ROSIN 0.05"" 100',0,0,"Obsolete","0","2","SuperWick, 400","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","Static Dissipative (SD)","Yellow","0.050"" (1.27mm)","100' (30.5m)","-","-","72°F ~ 81°F (22°C ~ 27°C)"
http://www.mgchemicals.com/downloads/appguide/appguide0805.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/472.JPG,473-1170-ND,472,MG Chemicals,DESOLDER BRAID ROSIN 0.05"" 500',0,0,"Obsolete","0","1","SuperWick, 400","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","Static Dissipative (SD)","Yellow","0.050"" (1.27mm)","500' (152.4m)","-","-","72°F ~ 81°F (22°C ~ 27°C)"
http://www.mgchemicals.com/downloads/appguide/appguide0805.pdf,-,473-ND,473,MG Chemicals,DESOLDER BRAID ROSIN 0.075"" 500',0,0,"Obsolete","0","1","SuperWick, 400","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","Static Dissipative (SD)","Green","0.075"" (1.91mm)","500' (152.4m)","-","-","72°F ~ 81°F (22°C ~ 27°C)"
http://www.mgchemicals.com/downloads/appguide/appguide0805.pdf,-,474-ND,474,MG Chemicals,DESOLDER BRAID ROSIN 0.1"" 500',0,0,"Obsolete","0","1","SuperWick, 400","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","Static Dissipative (SD)","Blue","0.100"" (2.54mm)","500' (152.4m)","-","-","72°F ~ 81°F (22°C ~ 27°C)"
//media.digikey.com/pdf/Data%20Sheets/Loctite%20PDFs/De-soldering%20Wick%20TDS.pdf,-,M00393-ND,291007,Multicore,DESOLDER BRAID NO-CLN 0.1"" 100',0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","-","0.100"" (2.54mm)","100' (30.5m)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Loctite%20PDFs/De-soldering%20Wick%20TDS.pdf,-,M00390-ND,556385,Multicore,DESOLDER BRAID NO-CLN 0.06"" 100',0,0,"Obsolete","0","10","-","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","-","0.060"" (1.52mm)","100' (30.5m)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Loctite%20PDFs/De-soldering%20Wick%20TDS.pdf,//media.digikey.com/Photos/Multicore/M293366.jpg,82-148-ND,342601,Multicore,DESOLDER BRAID NO-CLN 0.06"" 5',0,0,"Obsolete","0","50","-","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","-","0.060"" (1.52mm)","5' (1.524m)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Loctite%20PDFs/De-soldering%20Wick%20TDS.pdf,//media.digikey.com/Photos/Multicore/M290996.jpg,82-149-ND,290996,Multicore,DESOLDER BRAID NO-CLN 0.06"" 10',0,0,"Obsolete","0","25","-","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","-","0.060"" (1.52mm)","10' (3.048m)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Loctite%20PDFs/De-soldering%20Wick%20TDS.pdf,//media.digikey.com/Photos/Multicore/M290998.jpg,82-150-ND,M290998,Multicore,DESOLDER BRAID NO-CLN 0.08"" 5',0,0,"Obsolete","0","50","-","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","-","0.080"" (2.03mm)","5' (1.524m)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Loctite%20PDFs/De-soldering%20Wick%20TDS.pdf,//media.digikey.com/Photos/Multicore/M291017.jpg,82-152-ND,291017,Multicore,DESOLDER BRAID NO-CLN 0.03"" 10',0,0,"Obsolete","0","50","-","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","-","0.030"" (0.76mm)","10' (3.048m)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Loctite%20PDFs/De-soldering%20Wick%20TDS.pdf,//media.digikey.com/Photos/Multicore/M291005.jpg,82-151-ND,291005,Multicore,DESOLDER BRAID NO-CLN 0.1"" 5',0,0,"Obsolete","0","50","-","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","-","0.100"" (2.54mm)","5' (1.524m)","-","-","-"
http://documents.easybraidco.com/PDF/Quick-Braid-Desoldering-Braid.pdf,-,Q-D-500-ND,Q-D-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.1"" 500',0,0,"Obsolete","0","1","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Blue","0.100"" (2.54mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,LF-A-500-ND,LF-A-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.025"" 500',0,0,"Obsolete","0","1","One Step, LF™","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","-","Silver","0.025"" (0.63mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,LF-B-500-ND,LF-B-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.05"" 500',0,0,"Obsolete","0","1","One Step, LF™","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","-","Gold","0.050"" (1.27mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,LF-C-500-ND,LF-C-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.075"" 500',0,0,"Obsolete","0","1","One Step, LF™","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","-","Green","0.075"" (1.91mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,LF-D-500-ND,LF-D-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.1"" 500',0,0,"Obsolete","0","1","One Step, LF™","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","-","Blue","0.100"" (2.54mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,LF-E-500-ND,LF-E-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.125"" 500',0,0,"Obsolete","0","1","One Step, LF™","Obsolete","Braid/Wick","Rosin, Mildly Activated (RMA), Lead Free","-","Brown","0.125"" (3.18mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,OS-A-500-ND,OS-A-500,MENDA/EasyBraid,DESOLDR BRAID NO-CLN 0.025"" 500',0,0,"Obsolete","0","1","One Step, OS™","Obsolete","Braid/Wick","No Clean, Rosin, Mildly Activated (RMA)","-","Silver","0.025"" (0.63mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,OS-B-500-ND,OS-B-500,MENDA/EasyBraid,DESOLDER BRAID NO-CLN 0.05"" 500',0,0,"Obsolete","0","1","One Step, OS™","Obsolete","Braid/Wick","No Clean, Rosin, Mildly Activated (RMA)","-","Gold","0.050"" (1.27mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,OS-C-500-ND,OS-C-500,MENDA/EasyBraid,DESOLDR BRAID NO-CLN 0.075"" 500',0,0,"Obsolete","0","2","One Step, OS™","Obsolete","Braid/Wick","No Clean, Rosin, Mildly Activated (RMA)","-","Green","0.075"" (1.91mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,OS-D-500-ND,OS-D-500,MENDA/EasyBraid,DESOLDER BRAID NO-CLN 0.1"" 500',0,0,"Obsolete","0","1","One Step, OS™","Obsolete","Braid/Wick","No Clean, Rosin, Mildly Activated (RMA)","-","Blue","0.100"" (2.54mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Lead-Free-Desoldering-Braid.pdf,-,OS-E-500-ND,OS-E-500,MENDA/EasyBraid,DESOLDR BRAID NO-CLN 0.125"" 500',0,0,"Obsolete","0","1","One Step, OS™","Obsolete","Braid/Wick","No Clean, Rosin, Mildly Activated (RMA)","-","Brown","0.125"" (3.18mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Quick-Braid-Desoldering-Braid.pdf,-,Q-A-500-ND,Q-A-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.025"" 500',0,0,"Obsolete","0","1","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Silver","0.025"" (0.63mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Quick-Braid-Desoldering-Braid.pdf,-,Q-B-500-ND,Q-B-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.05"" 500',0,0,"Obsolete","0","1","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Gold","0.050"" (1.27mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Quick-Braid-Desoldering-Braid.pdf,-,Q-C-500-ND,Q-C-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.075"" 500',0,0,"Obsolete","0","1","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Green","0.075"" (1.91mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Quick-Braid-Desoldering-Braid.pdf,-,Q-E-500-ND,Q-E-500,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.125"" 500',0,0,"Obsolete","0","1","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Brown","0.125"" (3.18mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Sea-Braid-Desoldering-Braid.pdf,-,S-A-25-ND,S-A-25,MENDA/EasyBraid,DESOLDER BRAID UNFLUX 0.025"" 25',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Silver","0.025"" (0.63mm)","25' (7.62m)","-","-","-"
http://documents.easybraidco.com/PDF/Sea-Braid-Desoldering-Braid.pdf,-,S-A-500-ND,S-A-500,MENDA/EasyBraid,DESOLDR BRAID UNFLUX 0.025"" 500',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Silver","0.025"" (0.63mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Sea-Braid-Desoldering-Braid.pdf,-,S-B-500-ND,S-B-500,MENDA/EasyBraid,DESOLDER BRAID UNFLUX 0.05"" 500',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Gold","0.050"" (1.27mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Sea-Braid-Desoldering-Braid.pdf,-,S-C-25-ND,S-C-25,MENDA/EasyBraid,DESOLDER BRAID UNFLUX 0.075"" 25',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Green","0.075"" (1.91mm)","25' (7.62m)","-","-","-"
http://documents.easybraidco.com/PDF/Sea-Braid-Desoldering-Braid.pdf,-,S-C-500-ND,S-C-500,MENDA/EasyBraid,DESOLDR BRAID UNFLUX 0.075"" 500',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Green","0.075"" (1.91mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Sea-Braid-Desoldering-Braid.pdf,-,S-D-25-ND,S-D-25,MENDA/EasyBraid,DESOLDER BRAID UNFLUXED 0.1"" 25',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Blue","0.100"" (2.54mm)","25' (7.62m)","-","-","-"
http://documents.easybraidco.com/PDF/Sea-Braid-Desoldering-Braid.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/S-D-500.jpg,S-D-500-ND,S-D-500,MENDA/EasyBraid,DESOLDER BRAID UNFLUX 0.1"" 500',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Blue","0.100"" (2.54mm)","500' (152.4m)","-","-","-"
http://documents.easybraidco.com/PDF/Sea-Braid-Desoldering-Braid.pdf,-,S-E-25-ND,S-E-25,MENDA/EasyBraid,DESOLDER BRAID UNFLUX 0.125"" 25',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Brown","0.125"" (3.18mm)","25' (7.62m)","-","-","-"
http://documents.easybraidco.com/PDF/Sea-Braid-Desoldering-Braid.pdf,-,S-E-500-ND,S-E-500,MENDA/EasyBraid,DESOLDR BRAID UNFLUX 0.125"" 500',0,0,"Obsolete","0","1","Sea Braid™","Obsolete","Braid/Wick","Unfluxed","-","Brown","0.125"" (3.18mm)","500' (152.4m)","-","-","-"
https://media-weller.de/weller/data/ebooks/epaper-Weller_Catalogue_2016-17_EN/index.html,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_7881.jpg,7881-ND,7881,Apex Tool Group,DESOLDER PUMP WITH TIP LEAD FREE,0,0,"Obsolete","0","1","-","Obsolete","Pump With Tip","Lead Free","ESD Safe","-","-","-","-","-","-"
-,-,2-500L-ND,2-500L,Chemtronics,DESOLDER BRAID ROSIN 0.03"" 500',0,0,"Obsolete","0","1","Chem-Wik®","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","White","0.030"" (0.76mm)","500' (152.4m)","-","-","-"
-,-,50-3-500-ND,50-3-500,Chemtronics,DESOLDER BRAID ROSIN 0.08"" 500',0,0,"Obsolete","0","1","Soder-Wick® SW 50","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Green","0.080"" (2.03mm)","500' (152.4m)","24 Months","Date of Manufacture","-"
-,-,50-4-500-ND,50-4-500,Chemtronics,DESOLDER BRAID ROSIN 0.11"" 500',0,0,"Obsolete","0","1","Soder-Wick® SW 50","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Blue","0.110"" (2.79mm)","500' (152.4m)","24 Months","Date of Manufacture","-"
-,-,10-10L-ND,10-10L,Chemtronics,DESOLDER BRAID ROSIN 0.1"" 10',0,0,"Obsolete","0","1","Chem-Wik®","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Blue","0.100"" (2.54mm)","10' (3.048m)","-","-","-"
-,-,2-10L-ND,2-10L,Chemtronics,DESOLDER BRAID ROSIN 0.03"" 10',0,0,"Obsolete","0","1","Chem-Wik®","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","White","0.030"" (0.76mm)","10' (3.048m)","-","-","-"
-,-,5-10L-ND,5-10L,Chemtronics,DESOLDER BRAID ROSIN 0.05"" 10',0,0,"Obsolete","0","1","Chem-Wik®","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Yellow","0.050"" (1.27mm)","10' (3.048m)","-","-","-"
http://documents.easybraidco.com/PDF/One-Step-Desoldering-Braid.pdf,-,OS-A-50-ND,OS-A-50,MENDA/EasyBraid,DESOLDER BRAID NO-CLN 0.025"" 50',0,0,"Obsolete","0","20","One Step, OS™","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","Silver","0.025"" (0.63mm)","50' (15.24m)","-","-","-"
http://documents.easybraidco.com/PDF/One-Step-Desoldering-Braid.pdf,-,OS-B-25AS-ND,OS-B-25AS,MENDA/EasyBraid,DESOLDER BRAID NO-CLN 0.5"" 25',0,0,"Obsolete","0","1","One Step, OS™","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","Gold","0.500"" (12.70mm)","25' (7.62m)","-","-","-"
http://documents.easybraidco.com/PDF/One-Step-Desoldering-Braid.pdf,-,OS-B-50-ND,OS-B-50,MENDA/EasyBraid,DESOLDER BRAID NO-CLN 0.05"" 50',0,0,"Obsolete","0","1","One Step, OS™","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","Gold","0.050"" (1.27mm)","50' (15.24m)","-","-","-"
http://documents.easybraidco.com/PDF/One-Step-Desoldering-Braid.pdf,-,OS-C-25AS-ND,OS-C-25AS,MENDA/EasyBraid,DESOLDER BRAID NO-CLN 0.075"" 25',0,0,"Obsolete","0","1","One Step, OS™","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","Green","0.075"" (1.90mm)","25' (7.62m)","-","-","-"
http://documents.easybraidco.com/PDF/One-Step-Desoldering-Braid.pdf,-,OS-C-50-ND,OS-C-50,MENDA/EasyBraid,DESOLDER BRAID NO-CLN 0.075"" 50',0,0,"Obsolete","0","1","One Step, OS™","Obsolete","Braid/Wick","No Clean","Static Dissipative (SD)","Green","0.075"" (1.90mm)","50' (15.24m)","-","-","-"
http://documents.easybraidco.com/PDF/Quick-Braid-Desoldering-Braid.pdf,-,Q-A-50-ND,Q-A-50,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.025"" 50',0,0,"Obsolete","0","1","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","-","Silver","0.025"" (0.63mm)","50' (15.24m)","-","-","-"
http://documents.easybraidco.com/PDF/Quick-Braid-Desoldering-Braid.pdf,-,Q-B-50-ND,Q-B-50,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.05"" 50',0,0,"Obsolete","0","1","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","Static Dissipative (SD)","Gold","0.050"" (1.27mm)","50' (15.24m)","-","-","-"
http://documents.easybraidco.com/PDF/Quick-Braid-Desoldering-Braid.pdf,-,Q-D-50-ND,Q-D-50,MENDA/EasyBraid,DESOLDER BRAID ROSIN 0.1"" 50',0,0,"Obsolete","0","1","Quick Braid™","Obsolete","Braid/Wick","Rosin, Non Activated (R)","Static Dissipative (SD)","Blue","0.100"" (2.50mm)","50' (15.24m)","-","-","-"
-,-,LF-A-100AS-ND,LF-A-100AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","One Step, LF™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Silver","0.025"" (0.63mm)","100' (30.5m)","-","-","-"
-,-,LF-C-100AS-ND,LF-C-100AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","One Step, LF™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Green","0.075"" (1.91mm)","100' (30.5m)","-","-","-"
-,-,LF-C-25AS-ND,LF-C-25AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","One Step, LF™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Green","0.075"" (1.91mm)","25' (7.62m)","-","-","-"
-,-,OS-C-500AS-ND,OS-C-500AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","One Step, OS™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Green","0.075"" (1.91mm)","500' (152.4m)","-","-","-"
-,-,OS-D-25AS-ND,OS-D-25AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","One Step, OS™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Blue","0.100"" (2.54mm)","25' (7.62m)","-","-","-"
-,-,Q-A-25AS-ND,Q-A-25AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","Quick Braid™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Silver","0.025"" (0.63mm)","25' (7.62m)","-","-","-"
-,-,Q-C-100AS-ND,Q-C-100AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","Quick Braid™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Green","0.075"" (1.91mm)","100' (30.5m)","-","-","-"
-,-,Q-C-50AS-ND,Q-C-50AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","Quick Braid™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Green","0.075"" (1.90mm)","50' (15.24m)","-","-","-"
-,-,Q-D-100AS-ND,Q-D-100AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","Quick Braid™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Blue","0.100"" (2.54mm)","100' (30.5m)","-","-","-"
-,-,Q-E-25AS-ND,Q-E-25AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","Quick Braid™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Brown","0.125"" (3.18mm)","25' (7.62m)","-","-","-"
-,-,S-A-25AS-ND,S-A-25AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","Sea Braid™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Silver","0.025"" (0.63mm)","25' (7.62m)","-","-","-"
-,-,S-C-25AS-ND,S-C-25AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","Sea Braid™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Green","0.075"" (1.91mm)","25' (7.62m)","-","-","-"
-,-,S-E-25AS-ND,S-E-25AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","Sea Braid™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Brown","0.125"" (3.18mm)","25' (7.62m)","-","-","-"
-,-,S-E-500AS-ND,S-E-500AS,MENDA/EasyBraid,DESOLDER BRAID,0,0,"Obsolete","0","0","Sea Braid™","Obsolete","Braid/Wick","-","Static Dissipative (SD)","Brown","0.125"" (3.18mm)","500' (152.4m)","-","-","-"
-,-,17549-ND,17549,Aven Tools,DESOLDER BRAID NO-CLN 0.094"" 8"",0,0,"Obsolete","0","1","-","Obsolete","Braid/Wick","No Clean","-","Yellow","0.094"" (2.39mm)","8.0"" (203.2mm)","-","-","-"
