Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Outline L x W x H","Qmax @ Th","Delta Tmax @ Th","Current - Max","Voltage - Max","Resistance","Operating Temperature","Features"
"https://assets.lairdtech.com/home/brandworld/files/THR-DS-CP14,127,045,L1,W4.5.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/66101-500.jpg,926-1030-ND,56910-502,"Laird Thermal Systems, Inc.","PELTIER MOD CP14,127,045,L1,W4.5",276,0,"27.97000","0","1","CP","Active","39.88mm x 39.88mm x 3.33mm","72.0W @ 25°C","67°C @ 25°C","8.5A","14.5V","1.55 Ohms","80°C","Lead Wires, Non-Sealed"
https://www.cui.com/product/resource/digikeypdf/cp30h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP30H.jpg,102-4045-ND,CP303385H,CUI Inc.,"PELTIER, 30 X 30 X 3.85 MM, 3 A,",259,0,"29.09000","0","1","CP30H","Active","30.00mm x 30.00mm x 3.85mm","29.8W @ 27°C","70°C @ 27°C","3.0A","15.7V","4.00 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
"https://assets.lairdtech.com/home/brandworld/files/THR-DS-CP14,127,045,L1,W4.5.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/66101-500.jpg,926-1292-ND,66101-500,"Laird Thermal Systems, Inc.","PELTIER CP14,127,045,L1,RT,W4.5",197,0,"29.66000","0","1","CP","Active","39.88mm x 39.88mm x 3.33mm","72.0W @ 25°C","67°C @ 25°C","8.5A","14.5V","1.55 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp60h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP60H.jpg,102-4051-ND,CP604395H,CUI Inc.,"PELTIER, 40 X 40 X 3.95 MM, 6 A,",119,0,"30.47000","0","1","CP60H","Active","40.00mm x 40.00mm x 3.94mm","55.6W @ 27°C","70°C @ 27°C","6.0A","15.7V","2.20 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/XLT2422.pdf,//media.digikey.com/photos/Marlow-Industries/XLT2422-01LS.jpg,1681-1081-ND,XLT2422-01LS,"Marlow Industries, Inc.",TEM THERMOCYCLER 30X30X3.33MM,221,0,"34.87000","0","1","-","Active","34.01mm x 30.00mm x 3.33mm","36.0W @ 27°C","66°C @ 27°C","3.7A","14.7V","3.20 Ohms","130°C","Lead Wires, Lapped, Sealed"
http://assets.lairdtech.com/home/brandworld/files/THR-DS-PC412F13030TAW6_092215.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_108127040402.jpg,1487-1008-ND,108127040402,"Laird Thermal Systems, Inc.","PC4,12,F1,3030,TA,RT,W6",156,0,"38.10000","0","1","Power-Cycling","Active","30.00mm x 30.00mm x 3.20mm","33.4W @ 25°C","67°C @ 25°C","3.9A","14.4V","3.36 Ohms","120°C","Lead Wires, Sealed - Silicone RTV"
http://assets.lairdtech.com/home/brandworld/files/THR-DS-PC612F14040TAW6_092215.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_108127060001.jpg,1487-1011-ND,108127060001,"Laird Thermal Systems, Inc.","PC6,12,F1.4040,TA,RT,W6",213,0,"38.37000","0","1","Power-Cycling","Active","40.00mm x 40.00mm x 3.81mm","51.4W @ 25°C","67°C @ 25°C","6.0A","14.5V","2.25 Ohms","120°C","Lead Wires, Sealed - Silicone RTV"
http://assets.lairdtech.com/home/brandworld/files/THR-DS-CP14%2C199%2C045%200812.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430875-503.jpg,1487-1005-ND,430875-503,"Laird Thermal Systems, Inc.","PELTIER CP14,199,045,L1 W4.5",113,0,"38.98000","0","1","CP","Active","40.00mm x 40.00mm x 3.33mm","115.7W @ 25°C","65°C @ 25°C","8.5A","22.4V","2.43 Ohms","80°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1012T.pdf,//media.digikey.com/photos/Marlow-Industries/NL1012T-01AC.JPG,1681-1025-ND,NL1012T-01AC,"Marlow Industries, Inc.",TEM 8.79X8.79X2.41MM,179,0,"39.27000","0","1","NL1012T","Active","8.79mm x 8.79mm x 2.41mm","2.1W @ 27°C","61°C @ 27°C","1.0A","3.7V","3.24 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP08-127-05-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430446-503.JPG,926-1240-ND,430446-503,"Laird Thermal Systems, Inc.","PELTIER CP08,127,05,L1,RT,W4.5",127,0,"39.67000","0","1","CP","Active","24.60mm x 24.60mm x 3.10mm","22.6W @ 25°C","67°C @ 25°C","2.6A","14.4V","5.10 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-8.pdf,//media.digikey.com/photos/Marlow-Industries/RC6-8-01LS.JPG,1681-1066-ND,RC6-8-01LS,"Marlow Industries, Inc.",TEM 29.97X29.97X3.53MM,137,0,"41.13000","0","1","RC6-8","Active","34.04mm x 29.97mm x 3.53mm","39.0W @ 27°C","65°C @ 27°C","7.4A","8.2V","900 mOhms","85°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-ThermaTEC-Series-HT8-7-F2-3030-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/ThermaTEC3.33-SERIES.jpg,926-1173-ND,430362-508,"Laird Thermal Systems, Inc.","PELTIER MOD HT8,7,F2,3030,TA,W6",219,0,"43.94000","0","1","ThermaTEC™","Active","34.00mm x 30.00mm x 3.33mm","40.7W @ 25°C","63°C @ 25°C","8.5A","8.1V","880 mOhms","175°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-ZT-Series-ZT6-12-F1-4040-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/7950003-601.jpg,926-1187-ND,7950003-601,"Laird Thermal Systems, Inc.","PELTIER MOD ZT6,12,F1,4040,TA,W8",298,0,"47.49000","0","1","ZT","Active","40.00mm x 40.00mm x 3.91mm","55.0W @ 25°C","74°C @ 25°C","6.0A","15.4V","2.21 Ohms","80°C","Lead Wires, Non-Sealed"
http://assets.lairdtech.com/home/brandworld/files/THR-DS-ZT7%2C16%2CF1%2C4040%200909.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/7945001-601.jpg,926-1189-ND,7945001-601,"Laird Thermal Systems, Inc.","PELTIER MOD ZT7,16,F1,4040,TA,W8",221,0,"48.96000","0","1","ZT","Active","40.00mm x 40.00mm x 3.30mm","83.9W @ 25°C","72°C @ 25°C","6.7A","20.0V","2.53 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL2012T.pdf,//media.digikey.com/photos/Marlow-Industries/NL2012T-01AC.JPG,1681-1035-ND,NL2012T-01AC,"Marlow Industries, Inc.",MULTISTAGE TEM 10.97X9.88X3.76MM,138,0,"49.82000","0","1","NL2012T","Active","9.88mm x 10.97mm x 3.84mm","2.4W @ 27°C","77°C @ 27°C","1.2A","5.4V","4.18 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET19,35,F1N,0612,11-W2.25.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/430701-501.JPG,926-1209-ND,430701-501,"Laird Thermal Systems, Inc.","PELTIR ET19,35,F1N,0612,11,W2.25",243,0,"63.36000","0","1","OptoTEC™","Active","12.20mm x 6.00mm x 1.65mm","4.5W @ 25°C","67°C @ 25°C","1.9A","4.0V","1.92 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-192-14-20-11-18-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9350006-301.JPG,926-1231-ND,9350006-301,"Laird Thermal Systems, Inc.","MS2,192,14,20,11,18,11,W8",44,0,"109.27000","0","1","Multistage","Active","40.00mm x 40.00mm x 8.10mm","39.9W @ 25°C","87°C @ 25°C","6.8A","15.8V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-UltraTEC-Series-UT8-288-F2-5252-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430855-500.jpg,926-1182-ND,430855-500,"Laird Thermal Systems, Inc.","PELTIER UT8,288,F2,5252,TA,W6",38,0,"114.23000","0","1","UltraTEC™","Active","52.00mm x 52.00mm x 3.81mm","182.6W @ 25°C","71°C @ 25°C","8.5A","35.9V","3.58 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/XLT3-8.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_XLT3-8-01LS.jpg,1681-1085-ND,XLT3-8-01LS,"Marlow Industries, Inc.",TEM THERMOCYCLER 20X20X3.55MM,216,0,"13.58000","0","1","-","Active","24.43mm x 20.00mm x 3.53mm","16.9W @ 27°C","64°C @ 27°C","7.4A","3.5V","400 mOhms","85°C","Lead Wires, Lapped, Sealed"
https://www.cui.com/product/resource/digikeypdf/cp85.pdf,//media.digikey.com/Photos/CUI%20Photos/CP85238.JPG,102-1679-ND,CP85138,CUI Inc.,PELTIER MOD 15 X 3.8MM 8.5A INP,102,0,"15.08000","0","1","CP85","Active","15.00mm x 15.00mm x 3.80mm","10.0W @ 27°C","68°C @ 27°C","8.5A","2.1V","200 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp60h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP60.jpg,102-4037-ND,CP60301540,CUI Inc.,"PELTIER, 30 X 15 X 4.05 MM, 6 A,",135,0,"17.42000","0","1","CP60","Active","30.00mm x 15.00mm x 4.05mm","14.5W @ 27°C","68°C @ 27°C","6.0A","4.2V","570 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp30h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP30H.jpg,102-4044-ND,CP30138H,CUI Inc.,"PELTIER, 15 X 15 X 3.8 MM, 3 A,",120,0,"17.59000","0","1","CP30H","Active","15.00mm x 15.00mm x 3.80mm","7.3W @ 27°C","70°C @ 27°C","3.0A","3.8V","1.00 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp39h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP39H.jpg,102-4046-ND,CP39236H,CUI Inc.,"PELTIER, 20 X 20 X3.6 MM, 3.9 A,",205,0,"20.17000","0","1","CP39H","Active","20.00mm x 20.00mm x 3.61mm","18.7W @ 27°C","70°C @ 27°C","3.9A","8.8V","1.95 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1010T.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_NL1010T-01AC.jpg,1681-1023-ND,NL1010T-01AC,"Marlow Industries, Inc.",TEM 3.96X3.96X2.4MM,201,0,"20.50000","0","1","NL1010T","Active","3.96mm x 3.96mm x 2.40mm","0.5W @ 27°C","61°C @ 27°C","1.0A","0.8V","750 mOhms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP10-31-08-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/63604-511.jpg,926-1024-ND,63604-511,"Laird Thermal Systems, Inc.","PELTIER MOD CP10,31,08,L1,W4.5",209,0,"21.84000","0","1","CP","Active","15.00mm x 15.00mm x 3.99mm","5.3W @ 25°C","67°C @ 25°C","2.5A","3.8V","1.29 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP10-31-05-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430801-501.jpg,926-1248-ND,430801-501,"Laird Thermal Systems, Inc.","PELTIER CP10,31,05,L,EP,W4.5",232,0,"22.46000","0","1","CP","Active","15.00mm x 15.00mm x 3.20mm","8.2W @ 25°C","67°C @ 25°C","3.9A","3.8V","820 mOhms","80°C","Lead Wires, Sealed - Epoxy"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL2022T.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_NL2022T-01AC.jpg,1681-1037-ND,NL2022T-01AC,"Marlow Industries, Inc.",MULTISTAGE TEM 3.96X3.96X3.78MM,177,0,"22.91000","0","1","NL2022T","Active","3.96mm x 3.96mm x 3.78mm","0.4W @ 27°C","78°C @ 27°C","1.4A","0.8V","560 mOhms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1022T.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_NL1022T-01AC.jpg,1681-1030-ND,NL1022T-01AC,"Marlow Industries, Inc.",SINGLE STAGE TEM,157,0,"29.22000","0","1","NL1022T","Active","8.79mm x 8.79mm x 2.16mm","4.0W @ 27°C","64°C @ 27°C","1.8A","3.5V","1.70 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT08-11-F1-0305-11-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430834-50x.jpg,926-1364-ND,430834-502,"Laird Thermal Systems, Inc.","PELTIER OT08,11,F1,0305,TB,W2.25",240,0,"36.78000","0","1","OptoTEC™","Active","4.88mm x 3.25mm x 2.44mm","0.6W @ 25°C","67°C @ 25°C","0.8A","1.3V","1.43 Ohms","80°C","Lead Wires, Non-Sealed"
"http://assets.lairdtech.com/home/brandworld/files/THR-DS-ZT4,12,F1,3030%200909.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/ZT%20Series%2030x30x3.61.jpg,926-1183-ND,7940002-601,"Laird Thermal Systems, Inc.","PELTIER MOD ZT4,12,F1,3030,TA,W8",109,0,"38.98000","0","1","ZT","Active","30.00mm x 30.00mm x 3.61mm","35.0W @ 25°C","74°C @ 25°C","3.9A","16.4V","3.44 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP08-127-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_66195-504.jpg,926-1241-ND,66195-504,"Laird Thermal Systems, Inc.","PELTIER CP08,127,06,L1,RT,W4.5",216,0,"40.11000","0","1","CP","Active","24.64mm x 24.64mm x 3.40mm","18.1W @ 25°C","67°C @ 25°C","2.1A","14.4V","6.31 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-9.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_RC12-9-01LS.jpg,1681-1057-ND,RC12-9-01LS,"Marlow Industries, Inc.",TEM 40X40X3.51MM,133,0,"41.64000","0","1","RC12-9","Active","44.70mm x 40.00mm x 3.61mm","78.6W @ 27°C","65°C @ 27°C","8.4A","14.1V","1.44 Ohms","85°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-ThermaTEC-Series-HT4-12-F2-4040-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/ThermaTEC4.14-SERIES.jpg,926-1276-ND,430141-510,"Laird Thermal Systems, Inc.","PELTIER HT4,12,F2,4040,TB,RT,W6",414,0,"44.89000","0","1","ThermaTEC™","Active","43.90mm x 39.90mm x 4.14mm","33.0W @ 25°C","64°C @ 25°C","3.8A","14.5V","3.49 Ohms","175°C","Lead Wires, Sealed - Silicone RTV"
https://dkwizard.lairdthermal.com/,//media.digikey.com/Photos/Laird%20Tech%20Photos/430263-501.JPG,926-1370-ND,430263-503,"Laird Thermal Systems, Inc.","PELTIER OT20,12,F0,0406,22,W2.25",422,0,"45.93000","0","1","OptoTEC™","Active","6.10mm x 6.10mm x 2.51mm","1.6W @ 25°C","67°C @ 25°C","2.0A","1.4V","630 mOhms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1507.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_NL1507-03AC.jpg,1681-1033-ND,NL1507-03AC,"Marlow Industries, Inc.",TEM14.33X11.28X2.43MM DIA4MM,133,0,"57.63000","0","1","-","Active","14.33mm x 11.28mm x 2.43mm","5.4W @ 27°C","64°C @ 27°C","1.8A","4.7V","2.30 Ohms","85°C","Lead Wires, Lapped"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET19,23,F1N,0608,11-W2.25.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430540-502.jpg,926-1437-ND,430540-502,"Laird Thermal Systems, Inc.","PELTIR ET19,23,F1N,0608,GG,W2.25",151,0,"64.38000","0","1","OptoTEC™","Active","8.20mm x 6.00mm x 1.62mm","4.5W @ 25°C","67°C @ 25°C","1.9A","4.0V","1.92 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-UltraTEC-Series-UT15-24-F2-5252-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430886-601.jpg,926-1302-ND,430886-601,"Laird Thermal Systems, Inc.","PELTIER UT15,24,F2,5252,TA,W6",31,0,"91.66000","0","1","UltraTEC™","Active","56.00mm x 52.00mm x 3.30mm","288.0W @ 25°C","70°C @ 25°C","15.1A","30.8V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-010-06-06-11-11-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_9320001-301%20(2).jpg,926-1411-ND,9320003-304,"Laird Thermal Systems, Inc.","PELTIR MS2,010,06,06,11,11,00,W2",40,0,"111.06000","0","1","Multistage","Active","3.90mm x 3.90mm x 4.19mm","0.3W @ 25°C","92°C @ 25°C","1.1A","0.9V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-051-22-25-22-25-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/16503-310.JPG,926-1322-ND,16503-310,"Laird Thermal Systems, Inc.","PELTIR MS2,051,22,25,22,25,11,W8",28,0,"120.82000","0","1","Multistage","Active","29.70mm x 29.70mm x 10.72mm","10.5W @ 25°C","76°C @ 25°C","5.7A","3.5V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-192-14-20-11-18-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9350006-301.JPG,926-1425-ND,9350006-304,"Laird Thermal Systems, Inc.","PELTIR MS2,192,14,20,11,18,00,W8",68,0,"133.52000","0","1","Multistage","Active","40.00mm x 40.00mm x 8.28mm","39.9W @ 25°C","87°C @ 25°C","6.8A","15.8V","-","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL2063T.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_NL2063T-01AB.jpg,1681-1039-ND,NL2063T-01AB,"Marlow Industries, Inc.",MULTISTAGE TEM39.64X29.64X5.94MM,36,0,"242.60000","0","1","NL2063T","Active","29.64mm x 29.64mm x 5.94mm","13.4W @ 27°C","80°C @ 27°C","4.6A","8.2V","1.65 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp35.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP35.jpg,102-4033-ND,CP35247,CUI Inc.,"PELTIER, 20 X 20 X 4.7 MM, 3.5 A",141,0,"17.42000","0","1","CP35","Active","20.00mm x 20.00mm x 4.70mm","7.0W @ 27°C","68°C @ 27°C","3.5A","3.8V","720 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp60h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP60H.jpg,102-4049-ND,CP60239H,CUI Inc.,"PELTIER, 20 X 20 X 3.9 MM, 6 A,",186,0,"17.59000","0","1","CP60H","Active","20.00mm x 20.00mm x 3.90mm","13.6W @ 27°C","70°C @ 27°C","6.0A","3.8V","550 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-Annular-Series-SH10-95-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430533-502.jpg,926-1354-ND,430533-502,"Laird Thermal Systems, Inc.","PELTIER SH10,95,06,L,RT,W12",168,0,"54.41000","0","1","SH","Active","30.00mm x 30.00mm x 3.58mm","19.7W @ 25°C","67°C @ 25°C","3.0A","10.6V","3.25 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC24-3.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_RC24-3-01LS.jpg,1681-1058-ND,RC24-3-01LS,"Marlow Industries, Inc.",TEM 40X40X3.61MM,44,0,"90.15000","0","1","RC24-3","Active","44.70mm x 40.01mm x 3.61mm","49.6W @ 27°C","60°C @ 27°C","2.9A","26.7V","8.06 Ohms","85°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-102-14-14-17-17-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/475010-313.JPG,926-1420-ND,475010-314,"Laird Thermal Systems, Inc.","PELTIR MS2,102,14,14,17,17,00,W8",55,0,"125.58000","0","1","Multistage","Active","29.70mm x 29.70mm x 7.52mm","12.1W @ 25°C","87°C @ 25°C","4.3A","8.2V","-","80°C","Lead Wires, Non-Sealed"
https://dkwizard.lairdthermal.com/,//media.digikey.com/photos/Laird%20Tech%20Photos/16505-304.jpg,926-1424-ND,16505-304,"Laird Thermal Systems, Inc.","PELTIR MS2,190,10,13,08,20,00,W8",31,0,"148.80000","0","1","Multistage","Active","30.00mm x 30.00mm x 6.60mm","16.4W @ 25°C","87°C @ 25°C","2.8A","15.6V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS3-052-10-17-Data-Sheet.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/16068-304.jpg,926-1427-ND,16068-304,"Laird Thermal Systems, Inc.","PELTIER MS3,052,10,17,00,W8",34,0,"163.49000","0","1","Multistage","Active","14.86mm x 14.86mm x 9.78mm","1.4W @ 25°C","99°C @ 25°C","1.8A","3.3V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-190-10-10-12-12-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_9340003-302.jpg,926-1423-ND,9340003-304,"Laird Thermal Systems, Inc.","PELTIR MS2,190,10,10,12,12,00,W8",30,0,"175.93000","0","1","Multistage","Active","30.00mm x 30.00mm x 6.71mm","16.4W @ 25°C","87°C @ 25°C","2.9A","15.6V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS3-070-20-25-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9360001-301.jpg,926-1428-ND,9360001-304,"Laird Thermal Systems, Inc.","PELTIER MS3,070,20,25,00,W8",35,0,"284.23000","0","1","Multistage","Active","44.00mm x 44.00mm x 13.11mm","15.3W @ 25°C","100°C @ 25°C","8.0A","8.3V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS3-119-20-15-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9360002-301.JPG,926-1430-ND,9360002-304,"Laird Thermal Systems, Inc.","PELTIER MS3,119,20,15,00,W8",27,0,"296.59000","0","1","Multistage","Active","44.00mm x 44.00mm x 13.11mm","15.3W @ 25°C","100°C @ 25°C","8.0A","8.3V","-","80°C","Lead Wires, Non-Sealed"
https://www.cui.com/product/resource/digikeypdf/cp50.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP40.jpg,102-4428-ND,CP50141,CUI Inc.,"PELTIER, 15 X 15 X 4.05 MM, 5 A,",999,0,"13.77000","0","1","CP50","Active","15.00mm x 15.00mm x 4.05mm","5.5W @ 27°C","68°C @ 27°C","5.0A","2.1V","310 mOhms","80°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-4.pdf,-,1681-1184-ND,RC3-4-01L,"Marlow Industries, Inc.",TEM 16X16X3.33MM,120,0,"16.22000","0","1","RC3-4","Active","20.50mm x 16.00mm x 3.33mm","9.0W @ 27°C","65°C @ 27°C","3.7A","3.6V","800 mOhms","85°C","Lead Wires, Lapped"
https://www.cui.com/product/resource/digikeypdf/cp85.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP85.jpg,102-4442-ND,CP85301535,CUI Inc.,"PELTIER, 30 X 15 X 3.6 MM, 8.5 A",141,0,"17.42000","0","1","CP85","Active","30.00mm x 15.00mm x 3.60mm","20.0W @ 27°C","68°C @ 27°C","8.5A","4.2V","410 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp30h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP30239H.jpg,102-4686-ND,CP30239H,CUI Inc.,"PELTIER, 20 X 20 X 3.9 MM, 3.0 A",206,0,"17.60000","0","1","CP30H","Active","20.00mm x 20.00mm x 3.90mm","10.3W @ 27°C","70°C @ 27°C","3.0A","6.0V","1.50 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp30h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP30H.jpg,102-4419-ND,CP30238H,CUI Inc.,"PELTIER, 20 X 20 X 3.8 MM, 3 A,",193,0,"20.17000","0","1","CP30H","Active","20.00mm x 20.00mm x 3.80mm","16.6W @ 27°C","70°C @ 27°C","3.0A","8.8V","2.20 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://dkwizard.lairdthermal.com/,-,1487-1210-ND,430801-512,"Laird Thermal Systems, Inc.","CP10,31,05,L,EP,W/HARNESS",277,0,"24.25000","0","1","*","Active","-","-","-","-","-","-","-","-"
https://dkwizard.lairdthermal.com/,//media.digikey.com/Photos/Laird%20Tech%20Photos/430627-505.jpg,1487-1213-ND,430627-505,"Laird Thermal Systems, Inc.","ET20,31,F1,0808,22 W2.25",143,0,"49.82000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-192-14-20-11-18-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_9350006-302.JPG,1487-1088-ND,9350006-302,"Laird Thermal Systems, Inc.","MS2,192,14,20,11,18,11,RT,W8",26,0,"114.65000","0","1","Multistage","Active","40.00mm x 40.00mm x 8.10mm","39.9W @ 25°C","87°C @ 25°C","6.8A","15.8V","-","80°C","Lead Wires, Sealed - Silicone RTV"
