Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Usage","Contents"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ComfortGrip%20Pliers%20&%20Cutters%20Set.pdf,-,32992-ND,32992,Wiha,PLIER/CUTTER SOFTGRIP 2PIECE SET,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ComfortGrip%20Pliers%20&%20Cutters%20Set.pdf,-,32993-ND,32993,Wiha,PLIERS/CUTTER SOFTGRIP 2PC SET,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ComfortGrip%20Pliers%20&%20Cutters%20Set.pdf,-,32997-ND,32997,Wiha,PLIER/CUTTER SOFTGRIP 2PC SET,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Pliers%20&%20Cutters%20Sets.pdf,//media.digikey.com/Photos/Wiha/32883.jpg,431-1077-ND,32883,Wiha,PLIER/CUTTER INSULATED 2PIECE,0,0,"Obsolete","0","1","-","Obsolete","Industrial Applications","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ComfortGrip%20Pliers%20&%20Cutters%20Set.pdf,-,32994W-ND,32994,Wiha,PLIERS/CUTTER SOFTGRIP 4PC SET,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=411-18279&DocType=SS&DocLang=German,-,1372039-1-ND,1372039-1,TE Application Tooling,TOOL HAND MONO SHAPE MK II,0,0,"Obsolete","0","1","-","Obsolete","IDC Socket Plugs","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/13717.pdf,//media.digikey.com/Photos/Aven%20Photos/13717.jpg,13717-ND,13717,Aven Tools,TOOL SET SLOT/PHIL/CUTTER 6PC,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/13718.pdf,//media.digikey.com/Photos/Aven%20Photos/13718.jpg,243-1173-ND,13718,Aven Tools,TOOL SET SCREWDRVR COMBO 7PC,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Case, Cutter, Plier, Screwdriver, Tweezers"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/13719.pdf,//media.digikey.com/Photos/Aven%20Photos/13719.jpg,13719-ND,13719,Aven Tools,TOOL SET SCREWDRVR COMBO 11PC,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Case, Cutter, Plier, Screwdriver, Tweezers"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/13720.pdf,-,13720AV-ND,13720,Aven Tools,TOOL SET SCREWDRVR COMBO 15PC,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Blades, Case, Cutter, Knife Handle, Plier, Scissors, Screwdriver, Tweezers"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/13723.pdf,//media.digikey.com/Photos/Aven%20Photos/13723.jpg,13723-ND,13723,Aven Tools,TOOL SET BIT AND SOCKET 26PC,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/15001.pdf,-,15001AV-ND,15001,Aven Tools,TOOL KIT GENERAL ELECTRONIC 67PC,0,0,"Obsolete","0","1","-","Obsolete","Electrical","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/15003.pdf,-,15003AV-ND,15003,Aven Tools,TOOL KIT GENERAL ELECTRONIC 70PC,0,0,"Obsolete","0","1","-","Obsolete","Electrical","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/15004.pdf,-,15004-ND,15004,Aven Tools,TOOL KIT CMPCT TECHNICIAN 48PC,0,0,"Obsolete","0","1","-","Obsolete","PC","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/15005.pdf,-,15005AV-ND,15005,Aven Tools,TOOL KIT PC TECHNICIAN 55PC,0,0,"Obsolete","0","1","-","Obsolete","PC","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/15006.pdf,-,15006AV-ND,15006,Aven Tools,TOOL KIT FIELD SERVICE 93PC,0,0,"Obsolete","0","1","-","Obsolete","Electrical","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/15007.pdf,-,15007-ND,15007,Aven Tools,TOOL KIT NETWORKING 98PC,0,0,"Obsolete","0","1","-","Obsolete","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/15018.pdf,-,15018-ND,15018,Aven Tools,TOOL KIT MASTER ELECTRONIC 85PC,0,0,"Obsolete","0","1","-","Obsolete","Electrical","-"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_28291.jpg,28291-ND,28291,Wiha,"TOPRA RATCHET SOCKET, BIT SET",0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,//media.digikey.com/Photos/Wiha/32399.jpg,32399W-ND,32399,Wiha,INSULATED PLIERS & SCREWDRIVER 1,0,0,"Obsolete","0","1","Proturn®","Obsolete","Electrical, Industrial","-"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_32679.jpg,32679W-ND,32679,Wiha,SOFT GRIP PLIERS & CUTTERS 9 PC.,0,0,"Obsolete","0","1","-","Obsolete","Electrical, Industrial","-"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/32859.jpg,32859W-ND,32859,Wiha,INSULATED INOMIC PLIERS/CUTTERS,0,0,"Obsolete","0","1","Inomic®","Obsolete","Electrical, Industrial","-"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/32871.jpg,32871-ND,32871,Wiha,INSULATED PLIERS/CUTTERS/MULTI-B,0,0,"Obsolete","0","1","-","Obsolete","Electrical, Industrial","-"
https://cdn.wihatoolsus.com/pdfs/WihaTorqueCatalog.pdf,//media.digikey.com/Photos/Wiha/28580.jpg,28580-ND,28580,Wiha,TIRE PRESSURE MONITORING SYSTEM,0,0,"Obsolete","0","1","-","Obsolete","Automotive","-"
