Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Current","DC Resistance (DCR) (Max)","Operating Temperature","Insertion Loss","Temperature Coefficient","Ratings","Mounting Type","Package / Case","Size / Dimension","Height (Max)","Thread Size"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Renders/AVX%20Renders/W2H-W3H%20Series%200805.jpg,478-5473-6-ND,W2H11A4718AT1F,AVX Corporation,CAP FEEDTHRU 470PF 100V 0805,27733,42000,"Digi-Reel","0","1","Digi-Reel®","W2H","Active","470pF","-20%, +50%","100V","500mA","150mOhm","-55°C ~ 125°C","-","C0G, NP0","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21HC102R1H3-01.pdf,//media.digikey.com/photos/Murata%20Photos/NFL21S%20SERIES.jpg,490-11839-2-ND,NFM21HC105R1C3D,Murata Electronics North America,CAP FEEDTHRU 1UF 20% 16V 0805,32000,0,"0.14836","0","4000","Tape & Reel (TR)","EMIFIL®, NFM21","Active","1µF","±20%","16V","4A","20mOhm","-55°C ~ 125°C","-","-","AEC-Q200","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21HC102R1H3-01.pdf,//media.digikey.com/photos/Murata%20Photos/NFL21S%20SERIES.jpg,490-11839-1-ND,NFM21HC105R1C3D,Murata Electronics North America,CAP FEEDTHRU 1UF 20% 16V 0805,33304,0,"0.47000","0","1","Cut Tape (CT)","EMIFIL®, NFM21","Active","1µF","±20%","16V","4A","20mOhm","-55°C ~ 125°C","-","-","AEC-Q200","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21HC102R1H3-01.pdf,//media.digikey.com/photos/Murata%20Photos/NFL21S%20SERIES.jpg,490-11839-6-ND,NFM21HC105R1C3D,Murata Electronics North America,CAP FEEDTHRU 1UF 20% 16V 0805,33304,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM21","Active","1µF","±20%","16V","4A","20mOhm","-55°C ~ 125°C","-","-","AEC-Q200","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC222R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-2535-2-ND,NFM21CC222R1H3D,Murata Electronics North America,CAP FEEDTHRU 2200PF 20% 50V 0805,72000,0,"0.15555","0","4000","Tape & Reel (TR)","EMIFIL®, NFM21","Active","2200pF","±20%","50V","1A","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC222R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-2535-1-ND,NFM21CC222R1H3D,Murata Electronics North America,CAP FEEDTHRU 2200PF 20% 50V 0805,74227,0,"0.35000","0","1","Cut Tape (CT)","EMIFIL®, NFM21","Active","2200pF","±20%","50V","1A","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC222R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-2535-6-ND,NFM21CC222R1H3D,Murata Electronics North America,CAP FEEDTHRU 2200PF 20% 50V 0805,74227,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM21","Active","2200pF","±20%","50V","1A","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC102R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6976-2-ND,NFM21CC102R1H3D,Murata Electronics North America,CAP FEEDTHRU 1000PF 20% 50V 0805,68000,0,"0.15555","0","4000","Tape & Reel (TR)","EMIFIL®, NFM21","Active","1000pF","±20%","50V","1A","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC102R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6976-1-ND,NFM21CC102R1H3D,Murata Electronics North America,CAP FEEDTHRU 1000PF 20% 50V 0805,71657,0,"0.35000","0","1","Cut Tape (CT)","EMIFIL®, NFM21","Active","1000pF","±20%","50V","1A","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC102R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6976-6-ND,NFM21CC102R1H3D,Murata Electronics North America,CAP FEEDTHRU 1000PF 20% 50V 0805,71657,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM21","Active","1000pF","±20%","50V","1A","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC223R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6978-2-ND,NFM21CC223R1H3D,Murata Electronics North America,CAP FEEDTHRU 0.022UF 50V 0805,32000,0,"0.15555","0","4000","Tape & Reel (TR)","EMIFIL®, NFM21","Active","0.022µF","±20%","50V","2A","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC223R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6978-1-ND,NFM21CC223R1H3D,Murata Electronics North America,CAP FEEDTHRU 0.022UF 50V 0805,34803,0,"0.35000","0","1","Cut Tape (CT)","EMIFIL®, NFM21","Active","0.022µF","±20%","50V","2A","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC223R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6978-6-ND,NFM21CC223R1H3D,Murata Electronics North America,CAP FEEDTHRU 0.022UF 50V 0805,34803,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM21","Active","0.022µF","±20%","50V","2A","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC221R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6977-2-ND,NFM21CC221R1H3D,Murata Electronics North America,CAP FEEDTHRU 220PF 20% 50V 0805,4000,0,"0.15555","0","4000","Tape & Reel (TR)","EMIFIL®, NFM21","Active","220pF","±20%","50V","700mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC221R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6977-1-ND,NFM21CC221R1H3D,Murata Electronics North America,CAP FEEDTHRU 220PF 20% 50V 0805,6685,0,"0.35000","0","1","Cut Tape (CT)","EMIFIL®, NFM21","Active","220pF","±20%","50V","700mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21CC221R1H3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6977-6-ND,NFM21CC221R1H3D,Murata Electronics North America,CAP FEEDTHRU 220PF 20% 50V 0805,6685,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM21","Active","220pF","±20%","50V","700mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21HC102R1H3-01.pdf,//media.digikey.com/photos/Murata%20Photos/NFL21S%20SERIES.jpg,490-11840-2-ND,NFM21HC474R1A3D,Murata Electronics North America,CAP FEEDTHRU 0.47UF 20% 10V 0805,52000,0,"0.18343","0","4000","Tape & Reel (TR)","EMIFIL®, NFM21","Active","0.47µF","±20%","10V","2A","30mOhm","-55°C ~ 125°C","-","-","AEC-Q200","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21HC102R1H3-01.pdf,//media.digikey.com/photos/Murata%20Photos/NFL21S%20SERIES.jpg,490-11840-1-ND,NFM21HC474R1A3D,Murata Electronics North America,CAP FEEDTHRU 0.47UF 20% 10V 0805,55885,0,"0.42000","0","1","Cut Tape (CT)","EMIFIL®, NFM21","Active","0.47µF","±20%","10V","2A","30mOhm","-55°C ~ 125°C","-","-","AEC-Q200","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21HC102R1H3-01.pdf,//media.digikey.com/photos/Murata%20Photos/NFL21S%20SERIES.jpg,490-11840-6-ND,NFM21HC474R1A3D,Murata Electronics North America,CAP FEEDTHRU 0.47UF 20% 10V 0805,55885,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM21","Active","0.47µF","±20%","10V","2A","30mOhm","-55°C ~ 125°C","-","-","AEC-Q200","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21PC475B1A3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6983-2-ND,NFM21PC475B1A3D,Murata Electronics North America,CAP FEEDTHRU 4.7UF 20% 10V 0805,76000,0,"0.18581","0","4000","Tape & Reel (TR)","EMIFIL®, NFM21","Active","4.7µF","±20%","10V","6A","5mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21PC475B1A3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6983-1-ND,NFM21PC475B1A3D,Murata Electronics North America,CAP FEEDTHRU 4.7UF 20% 10V 0805,79213,0,"0.42000","0","1","Cut Tape (CT)","EMIFIL®, NFM21","Active","4.7µF","±20%","10V","6A","5mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21PC475B1A3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6983-6-ND,NFM21PC475B1A3D,Murata Electronics North America,CAP FEEDTHRU 4.7UF 20% 10V 0805,79213,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM21","Active","4.7µF","±20%","10V","6A","5mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/eemc_3tf_yff-hc.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-16149-2-ND,YFF31HC2A103MT000N,TDK Corporation,CAP FEEDTHRU 0.01UF 100V 1206,12000,0,"0.21120","0","2000","Tape & Reel (TR)","YFF-HC","Active","10000pF","±20%","100V","10A","1.5mOhm","-55°C ~ 125°C","40dB @ 60MHz ~ 2GHz","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.057"" (1.45mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/eemc_3tf_yff-hc.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-16149-1-ND,YFF31HC2A103MT000N,TDK Corporation,CAP FEEDTHRU 0.01UF 100V 1206,13347,0,"0.72000","0","1","Cut Tape (CT)","YFF-HC","Active","10000pF","±20%","100V","10A","1.5mOhm","-55°C ~ 125°C","40dB @ 60MHz ~ 2GHz","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.057"" (1.45mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/eemc_3tf_yff-hc.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-16149-6-ND,YFF31HC2A103MT000N,TDK Corporation,CAP FEEDTHRU 0.01UF 100V 1206,13347,0,"Digi-Reel","0","1","Digi-Reel®","YFF-HC","Active","10000pF","±20%","100V","10A","1.5mOhm","-55°C ~ 125°C","40dB @ 60MHz ~ 2GHz","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.057"" (1.45mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/eemc_3tf_yff-hc.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-16150-2-ND,YFF31HC2A104MT000N,TDK Corporation,CAP FEEDTHRU 0.1UF 20% 100V 1206,8000,0,"0.21450","0","2000","Tape & Reel (TR)","YFF-HC","Active","0.1µF","±20%","100V","10A","1.5mOhm","-55°C ~ 125°C","40dB @ 7MHz ~ 2GHz","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.057"" (1.45mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/eemc_3tf_yff-hc.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-16150-1-ND,YFF31HC2A104MT000N,TDK Corporation,CAP FEEDTHRU 0.1UF 20% 100V 1206,10929,0,"0.78000","0","1","Cut Tape (CT)","YFF-HC","Active","0.1µF","±20%","100V","10A","1.5mOhm","-55°C ~ 125°C","40dB @ 7MHz ~ 2GHz","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.057"" (1.45mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/eemc_3tf_yff-hc.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-16150-6-ND,YFF31HC2A104MT000N,TDK Corporation,CAP FEEDTHRU 0.1UF 20% 100V 1206,10929,0,"Digi-Reel","0","1","Digi-Reel®","YFF-HC","Active","0.1µF","±20%","100V","10A","1.5mOhm","-55°C ~ 125°C","40dB @ 7MHz ~ 2GHz","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.057"" (1.45mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/eemc_3tf_yff-hc.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-16151-2-ND,YFF31HC2A105MT000N,TDK Corporation,CAP FEEDTHRU 1UF 20% 100V 1206,10000,0,"0.23100","0","2000","Tape & Reel (TR)","YFF-HC","Active","1µF","±20%","100V","6A","5mOhm","-55°C ~ 125°C","40dB @ 800kHz ~ 2GHz","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.057"" (1.45mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/eemc_3tf_yff-hc.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-16151-1-ND,YFF31HC2A105MT000N,TDK Corporation,CAP FEEDTHRU 1UF 20% 100V 1206,12399,0,"0.84000","0","1","Cut Tape (CT)","YFF-HC","Active","1µF","±20%","100V","6A","5mOhm","-55°C ~ 125°C","40dB @ 800kHz ~ 2GHz","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.057"" (1.45mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/eemc_3tf_yff-hc.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-16151-6-ND,YFF31HC2A105MT000N,TDK Corporation,CAP FEEDTHRU 1UF 20% 100V 1206,12399,0,"Digi-Reel","0","1","Digi-Reel®","YFF-HC","Active","1µF","±20%","100V","6A","5mOhm","-55°C ~ 125°C","40dB @ 800kHz ~ 2GHz","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.057"" (1.45mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21PS106B0J3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21PS106B0J3D.jpg,490-11841-2-ND,NFM21PS106B0J3D,Murata Electronics North America,CAP FEEDTHRU 10UF 20% 6.3V 0805,44000,0,"0.24854","0","4000","Tape & Reel (TR)","EMIFIL®, NFM21","Active","10µF","±20%","6.3V","4A","10mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21PS106B0J3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21PS106B0J3D.jpg,490-11841-1-ND,NFM21PS106B0J3D,Murata Electronics North America,CAP FEEDTHRU 10UF 20% 6.3V 0805,47919,0,"0.52000","0","1","Cut Tape (CT)","EMIFIL®, NFM21","Active","10µF","±20%","6.3V","4A","10mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21PS106B0J3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21PS106B0J3D.jpg,490-11841-6-ND,NFM21PS106B0J3D,Murata Electronics North America,CAP FEEDTHRU 10UF 20% 6.3V 0805,47919,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM21","Active","10µF","±20%","6.3V","4A","10mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_automotive_power_yff-ah_en.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-175375-2-ND,YFF31AH2A105MT0Y0N,TDK Corporation,AUTOMOTIVE GRADE FEED THROUGH FI,6000,0,"0.26400","0","2000","Tape & Reel (TR)","YFF-AH","Active","1µF","±20%","100V","6A","-","-55°C ~ 125°C","40dB @ 800kHz ~ 2GHz","-","AEC-Q200","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.059"" (1.50mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_automotive_power_yff-ah_en.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-175375-1-ND,YFF31AH2A105MT0Y0N,TDK Corporation,AUTOMOTIVE GRADE FEED THROUGH FI,7858,0,"0.87000","0","1","Cut Tape (CT)","YFF-AH","Active","1µF","±20%","100V","6A","-","-55°C ~ 125°C","40dB @ 800kHz ~ 2GHz","-","AEC-Q200","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.059"" (1.50mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_automotive_power_yff-ah_en.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-175375-6-ND,YFF31AH2A105MT0Y0N,TDK Corporation,AUTOMOTIVE GRADE FEED THROUGH FI,7858,0,"Digi-Reel","0","1","Digi-Reel®","YFF-AH","Active","1µF","±20%","100V","6A","-","-55°C ~ 125°C","40dB @ 800kHz ~ 2GHz","-","AEC-Q200","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.059"" (1.50mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DPC223R1H3-01.pdf,//media.digikey.com/Photos/Murata%20Photos/NFM3DPC223R1H3L.JPG,490-6985-2-ND,NFM3DPC223R1H3L,Murata Electronics North America,CAP FEEDTHRU 0.022UF 50V 1205,24000,0,"0.28480","0","4000","Tape & Reel (TR)","EMIFIL®, NFM3","Active","0.022µF","-20%, +50%","50V","2A","50mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DPC223R1H3-01.pdf,//media.digikey.com/Photos/Murata%20Photos/NFM3DPC223R1H3L.JPG,490-6985-1-ND,NFM3DPC223R1H3L,Murata Electronics North America,CAP FEEDTHRU 0.022UF 50V 1205,33290,0,"0.64000","0","1","Cut Tape (CT)","EMIFIL®, NFM3","Active","0.022µF","-20%, +50%","50V","2A","50mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DPC223R1H3-01.pdf,//media.digikey.com/Photos/Murata%20Photos/NFM3DPC223R1H3L.JPG,490-6985-6-ND,NFM3DPC223R1H3L,Murata Electronics North America,CAP FEEDTHRU 0.022UF 50V 1205,33290,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM3","Active","0.022µF","-20%, +50%","50V","2A","50mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DCC223R1H3-01.pdf,"//media.digikey.com/Photos/Murata%20Photos/1206%20(3216%20Metric),%203%20PC%20Pad.JPG",490-11847-2-ND,NFM3DCC223R1H3L,Murata Electronics North America,CAP FEEDTHRU 0.022UF 50V 1205,76000,0,"0.28864","0","4000","Tape & Reel (TR)","EMIFIL®, NFM3","Active","0.022µF","-20%, +50%","50V","300mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DCC223R1H3-01.pdf,"//media.digikey.com/Photos/Murata%20Photos/1206%20(3216%20Metric),%203%20PC%20Pad.JPG",490-11847-1-ND,NFM3DCC223R1H3L,Murata Electronics North America,CAP FEEDTHRU 0.022UF 50V 1205,80629,0,"0.64000","0","1","Cut Tape (CT)","EMIFIL®, NFM3","Active","0.022µF","-20%, +50%","50V","300mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DCC223R1H3-01.pdf,"//media.digikey.com/Photos/Murata%20Photos/1206%20(3216%20Metric),%203%20PC%20Pad.JPG",490-11847-6-ND,NFM3DCC223R1H3L,Murata Electronics North America,CAP FEEDTHRU 0.022UF 50V 1205,80629,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM3","Active","0.022µF","-20%, +50%","50V","300mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DCC102R1H3-01.pdf,"//media.digikey.com/Photos/Murata%20Photos/1206%20(3216%20Metric),%203%20PC%20Pad.JPG",490-11843-2-ND,NFM3DCC102R1H3L,Murata Electronics North America,CAP FEEDTHRU 1000PF 50V 1205,48000,0,"0.28864","0","4000","Tape & Reel (TR)","EMIFIL®, NFM3","Active","1000pF","-20%, +50%","50V","300mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DCC102R1H3-01.pdf,"//media.digikey.com/Photos/Murata%20Photos/1206%20(3216%20Metric),%203%20PC%20Pad.JPG",490-11843-1-ND,NFM3DCC102R1H3L,Murata Electronics North America,CAP FEEDTHRU 1000PF 50V 1205,51100,0,"0.64000","0","1","Cut Tape (CT)","EMIFIL®, NFM3","Active","1000pF","-20%, +50%","50V","300mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
