Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency - Center","Bandwidth","Insertion Loss","Ratings","Applications","Mounting Type","Package / Case","Height (Max)","Size / Dimension"
https://en.rf360jv.com/inf/40/ds/ae/B3913.pdf,-,B39162B3913U410CT-ND,B39162B3913U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.588GHZ 6SMD,21041,0,"2.08000","0","1","Cut Tape (CT)","-","Active","1.588GHz","56MHz","2dB","AEC-Q200","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3913.pdf,-,B39162B3913U410DKR-ND,B39162B3913U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.588GHZ 6SMD,21041,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.588GHz","56MHz","2dB","AEC-Q200","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39162B3520U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2363-2-ND,B39162B3520U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ 6SMD,9000,0,"0.87237","0","9000","Tape & Reel (TR)","-","Active","1.575GHz","-","1.3dB","-","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39162B3520U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2363-1-ND,B39162B3520U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ 6SMD,18374,0,"2.08000","0","1","Cut Tape (CT)","-","Active","1.575GHz","-","1.3dB","-","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39162B3520U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2363-6-ND,B39162B3520U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ 6SMD,18374,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.575GHz","-","1.3dB","-","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3717.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3734-2-ND,B39871B3717U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 866.5MHZ 6SMD,9000,0,"0.87237","0","9000","Tape & Reel (TR)","-","Active","866.5MHz","-","2.1dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3717.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3734-1-ND,B39871B3717U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 866.5MHZ 6SMD,17438,0,"2.08000","0","1","Cut Tape (CT)","-","Active","866.5MHz","-","2.1dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3717.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3734-6-ND,B39871B3717U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 866.5MHZ 6SMD,17438,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","866.5MHz","-","2.1dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3440.pdf,//media.digikey.com/Renders/Epcos%20Renders/B7839%20Series.jpg,495-7426-2-ND,B39871B3440U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 6SMD,18000,0,"1.07507","0","9000","Tape & Reel (TR)","*","Active","-","-","-","-","-","Surface Mount","6-SMD, No Lead","0.048"" (1.22mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3440.pdf,//media.digikey.com/Renders/Epcos%20Renders/B7839%20Series.jpg,495-7426-1-ND,B39871B3440U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 6SMD,26586,0,"2.56000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","Surface Mount","6-SMD, No Lead","0.048"" (1.22mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3440.pdf,//media.digikey.com/Renders/Epcos%20Renders/B7839%20Series.jpg,495-7426-6-ND,B39871B3440U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 6SMD,26586,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","Surface Mount","6-SMD, No Lead","0.048"" (1.22mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/rf1419d.pdf,//media.digikey.com/Renders/RFM%20Renders/SM3838-8.jpg,583-1065-2-ND,RF1419D,Murata Electronics North America,FILTER SAW 403.5MHZ 8SMD,8000,0,"1.64650","0","500","Tape & Reel (TR)","-","Active","403.5MHz","7.5MHz","1.6dB","-","Medical","Surface Mount","8-SMD, No Lead","0.055"" (1.40mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://wireless.murata.com/RFM/data/rf1419d.pdf,//media.digikey.com/Renders/RFM%20Renders/SM3838-8.jpg,583-1065-1-ND,RF1419D,Murata Electronics North America,FILTER SAW 403.5MHZ 8SMD,8257,0,"3.03000","0","1","Cut Tape (CT)","-","Active","403.5MHz","7.5MHz","1.6dB","-","Medical","Surface Mount","8-SMD, No Lead","0.055"" (1.40mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://wireless.murata.com/RFM/data/rf1419d.pdf,//media.digikey.com/Renders/RFM%20Renders/SM3838-8.jpg,583-1065-6-ND,RF1419D,Murata Electronics North America,FILTER SAW 403.5MHZ 8SMD,8257,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","403.5MHz","7.5MHz","1.6dB","-","Medical","Surface Mount","8-SMD, No Lead","0.055"" (1.40mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QA1G585M2AT &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3342-2-ND,F6QA1G585M2AT-J,Taiyo Yuden,FILTER SAW 1.585GHZ 5SMD,25000,0,"0.21600","0","5000","Tape & Reel (TR)","F6","Active","1.585GHz","40MHz","1.2dB","-","GPS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QA1G585M2AT &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3342-1-ND,F6QA1G585M2AT-J,Taiyo Yuden,FILTER SAW 1.585GHZ 5SMD,26941,0,"0.52000","0","1","Cut Tape (CT)","F6","Active","1.585GHz","40MHz","1.2dB","-","GPS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QA1G585M2AT &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3342-6-ND,F6QA1G585M2AT-J,Taiyo Yuden,FILTER SAW 1.585GHZ 5SMD,26941,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","1.585GHz","40MHz","1.2dB","-","GPS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2849-2-ND,FAR-F5KA-782M00-D4VP-Z,Taiyo Yuden,FILTER SAW 782MHZ 5SMD,27000,0,"0.22950","0","3000","Tape & Reel (TR)","F5","Active","782MHz","10MHz","1.5dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2849-1-ND,FAR-F5KA-782M00-D4VP-Z,Taiyo Yuden,FILTER SAW 782MHZ 5SMD,28938,0,"0.52000","0","1","Cut Tape (CT)","F5","Active","782MHz","10MHz","1.5dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2849-6-ND,FAR-F5KA-782M00-D4VP-Z,Taiyo Yuden,FILTER SAW 782MHZ 5SMD,28938,0,"Digi-Reel","0","1","Digi-Reel®","F5","Active","782MHz","10MHz","1.5dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QA1G575H2JF &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5642-2-ND,F6QA1G575H2JF-J,Taiyo Yuden,FILTER SAW 1.575GHZ 5SMD,5000,0,"0.23955","0","5000","Tape & Reel (TR)","F6","Active","1.575GHz","-","0.96dB","-","GPS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QA1G575H2JF &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5642-1-ND,F6QA1G575H2JF-J,Taiyo Yuden,FILTER SAW 1.575GHZ 5SMD,6155,0,"0.57000","0","1","Cut Tape (CT)","F6","Active","1.575GHz","-","0.96dB","-","GPS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QA1G575H2JF &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5642-6-ND,F6QA1G575H2JF-J,Taiyo Yuden,FILTER SAW 1.575GHZ 5SMD,6155,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","1.575GHz","-","0.96dB","-","GPS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2841-2-ND,F5KA881M5D4DB-Z,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,354000,0,"0.24000","0","3000","Tape & Reel (TR)","F5","Active","881.5MHz","25MHz","1.7dB","-","Cellular, CDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2841-1-ND,F5KA881M5D4DB-Z,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,356500,0,"0.54000","0","1","Cut Tape (CT)","F5","Active","881.5MHz","25MHz","1.7dB","-","Cellular, CDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2841-6-ND,F5KA881M5D4DB-Z,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,356500,0,"Digi-Reel","0","1","Digi-Reel®","F5","Active","881.5MHz","25MHz","1.7dB","-","Cellular, CDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
http://global.kyocera.com/prdct/function/products/saw-device/pdf/sf14_gnss_e.pdf,//media.digikey.com/Renders/AVX%20Renders/SF14%20Series.jpg,478-6834-2-ND,SF14-1575F5UUA1,Kyocera International Inc. Electronic Components,FILTER SAW 1.575GHZ 5SMD,15000,0,"0.30400","0","3000","Tape & Reel (TR)","SF, Kyocera","Active","1.575GHz","3MHz","1.4dB","-","GPS","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
http://global.kyocera.com/prdct/function/products/saw-device/pdf/sf14_gnss_e.pdf,//media.digikey.com/Renders/AVX%20Renders/SF14%20Series.jpg,478-6834-1-ND,SF14-1575F5UUA1,Kyocera International Inc. Electronic Components,FILTER SAW 1.575GHZ 5SMD,17833,0,"0.68000","0","1","Cut Tape (CT)","SF, Kyocera","Active","1.575GHz","3MHz","1.4dB","-","GPS","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
http://global.kyocera.com/prdct/function/products/saw-device/pdf/sf14_gnss_e.pdf,//media.digikey.com/Renders/AVX%20Renders/SF14%20Series.jpg,478-6834-6-ND,SF14-1575F5UUA1,Kyocera International Inc. Electronic Components,FILTER SAW 1.575GHZ 5SMD,17833,0,"Digi-Reel","0","1","Digi-Reel®","SF, Kyocera","Active","1.575GHz","3MHz","1.4dB","-","GPS","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS14A34-1588.66-T3.pdf,"//media.digikey.com/Renders/Abracon%20Renders/5-SMD,%20No%20Lead.jpg",535-13421-2-ND,AFS14A34-1588.66-T3,Abracon LLC,FILTER SAW 1.589GHZ 5SMD,12000,0,"0.46400","0","3000","Tape & Reel (TR)","-","Active","1.589GHz","34MHz","1.7dB","-","General Purpose","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS14A34-1588.66-T3.pdf,"//media.digikey.com/Renders/Abracon%20Renders/5-SMD,%20No%20Lead.jpg",535-13421-1-ND,AFS14A34-1588.66-T3,Abracon LLC,FILTER SAW 1.589GHZ 5SMD,14617,0,"0.99000","0","1","Cut Tape (CT)","-","Active","1.589GHz","34MHz","1.7dB","-","General Purpose","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS14A34-1588.66-T3.pdf,"//media.digikey.com/Renders/Abracon%20Renders/5-SMD,%20No%20Lead.jpg",535-13421-6-ND,AFS14A34-1588.66-T3,Abracon LLC,FILTER SAW 1.589GHZ 5SMD,14617,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.589GHz","34MHz","1.7dB","-","General Purpose","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39162B9415K610.pdf,//media.digikey.com/Renders/Epcos%20Renders/B7839%20Series.jpg,495-3910-2-ND,B39162B9415K610,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ 5SMD,15000,0,"0.48125","0","15000","Tape & Reel (TR)","-","Active","1.575GHz","2MHz","0.6dB","-","GPS","Surface Mount","5-SMD, No Lead","0.016"" (0.40mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39162B9415K610.pdf,//media.digikey.com/Renders/Epcos%20Renders/B7839%20Series.jpg,495-3910-1-ND,B39162B9415K610,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ 5SMD,20419,0,"1.19000","0","1","Cut Tape (CT)","-","Active","1.575GHz","2MHz","0.6dB","-","GPS","Surface Mount","5-SMD, No Lead","0.016"" (0.40mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39162B9415K610.pdf,//media.digikey.com/Renders/Epcos%20Renders/B7839%20Series.jpg,495-3910-6-ND,B39162B9415K610,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ 5SMD,20419,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.575GHz","2MHz","0.6dB","-","GPS","Surface Mount","5-SMD, No Lead","0.016"" (0.40mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/SF14-0915M5UUA1.pdf,//media.digikey.com/Renders/AVX%20Renders/SF14%20Series.jpg,478-7033-2-ND,SF14-0915M5UUA1,Kyocera International Inc. Electronic Components,FILTER SAW 915MHZ 5SMD,3000,0,"0.52500","0","3000","Tape & Reel (TR)","SF, Kyocera","Active","915MHz","26MHz","1.8dB","-","General Purpose","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/SF14-0915M5UUA1.pdf,//media.digikey.com/Renders/AVX%20Renders/SF14%20Series.jpg,478-7033-1-ND,SF14-0915M5UUA1,Kyocera International Inc. Electronic Components,FILTER SAW 915MHZ 5SMD,4199,0,"1.19000","0","1","Cut Tape (CT)","SF, Kyocera","Active","915MHz","26MHz","1.8dB","-","General Purpose","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/SF14-0915M5UUA1.pdf,//media.digikey.com/Renders/AVX%20Renders/SF14%20Series.jpg,478-7033-6-ND,SF14-0915M5UUA1,Kyocera International Inc. Electronic Components,FILTER SAW 915MHZ 5SMD,4199,0,"Digi-Reel","0","1","Digi-Reel®","SF, Kyocera","Active","915MHz","26MHz","1.8dB","-","General Purpose","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://wireless.murata.com/RFM/data/sf2098e.pdf,//media.digikey.com/Renders/Murata%20Renders/6-SMD.jpg,490-16126-2-ND,SF2098E,Murata Electronics North America,FILTER SAW 915MHZ 6SMD,2500,0,"0.70300","0","500","Tape & Reel (TR)","-","Active","915MHz","26MHz","1.9dB","-","Wireless","Surface Mount","6-SMD, No Lead","0.054"" (1.38mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/sf2098e.pdf,//media.digikey.com/Renders/Murata%20Renders/6-SMD.jpg,490-16126-1-ND,SF2098E,Murata Electronics North America,FILTER SAW 915MHZ 6SMD,2697,0,"1.30000","0","1","Cut Tape (CT)","-","Active","915MHz","26MHz","1.9dB","-","Wireless","Surface Mount","6-SMD, No Lead","0.054"" (1.38mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/sf2098e.pdf,//media.digikey.com/Renders/Murata%20Renders/6-SMD.jpg,490-16126-6-ND,SF2098E,Murata Electronics North America,FILTER SAW 915MHZ 6SMD,2697,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","915MHz","26MHz","1.9dB","-","Wireless","Surface Mount","6-SMD, No Lead","0.054"" (1.38mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/rf3608d.pdf,//media.digikey.com/Renders/RFM%20Renders/SM3838-8.jpg,583-1177-2-ND,RF3608D,Murata Electronics North America,FILTER SAW 426.4MHZ 8SMD,6000,0,"0.77700","0","500","Tape & Reel (TR)","-","Active","426.4MHz","19.5MHz","1.8dB","-","TRC105 Transceiver","Surface Mount","8-SMD, No Lead","0.043"" (1.10mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://wireless.murata.com/RFM/data/rf3608d.pdf,//media.digikey.com/Renders/RFM%20Renders/SM3838-8.jpg,583-1177-1-ND,RF3608D,Murata Electronics North America,FILTER SAW 426.4MHZ 8SMD,6476,0,"1.43000","0","1","Cut Tape (CT)","-","Active","426.4MHz","19.5MHz","1.8dB","-","TRC105 Transceiver","Surface Mount","8-SMD, No Lead","0.043"" (1.10mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://wireless.murata.com/RFM/data/rf3608d.pdf,//media.digikey.com/Renders/RFM%20Renders/SM3838-8.jpg,583-1177-6-ND,RF3608D,Murata Electronics North America,FILTER SAW 426.4MHZ 8SMD,6476,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","426.4MHz","19.5MHz","1.8dB","-","TRC105 Transceiver","Surface Mount","8-SMD, No Lead","0.043"" (1.10mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4316.pdf,-,B39871B4316P810TR-ND,B39871B4316P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 869MHZ 5SMD,5000,0,"0.83083","0","5000","Tape & Reel (TR)","*","Active","869MHz","2MHz","2dB","AEC-Q200","Remote Control","Surface Mount","5-SMD, No Lead","0.016"" (0.40mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4316.pdf,-,B39871B4316P810CT-ND,B39871B4316P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW SMD,9635,0,"1.98000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","-"
https://en.rf360jv.com/inf/40/ds/ae/B4316.pdf,-,B39871B4316P810DKR-ND,B39871B4316P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW SMD,9635,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-"
https://wireless.murata.com/RFM/data/sf2412e.pdf,//media.digikey.com/Renders/Murata%20Renders/6-SMD.jpg,490-16128-2-ND,SF2412E,Murata Electronics North America,FILTER SAW 925MHZ 6SMD,2000,0,"0.83250","0","500","Tape & Reel (TR)","-","Active","925MHz","6MHz","2.9dB","-","Meter Reading","Surface Mount","6-SMD, No Lead","0.055"" (1.40mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/sf2412e.pdf,//media.digikey.com/Renders/Murata%20Renders/6-SMD.jpg,490-16128-1-ND,SF2412E,Murata Electronics North America,FILTER SAW 925MHZ 6SMD,2314,0,"1.53000","0","1","Cut Tape (CT)","-","Active","925MHz","6MHz","2.9dB","-","Meter Reading","Surface Mount","6-SMD, No Lead","0.055"" (1.40mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/sf2412e.pdf,//media.digikey.com/Renders/Murata%20Renders/6-SMD.jpg,490-16128-6-ND,SF2412E,Murata Electronics North America,FILTER SAW 925MHZ 6SMD,2314,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","925MHz","6MHz","2.9dB","-","Meter Reading","Surface Mount","6-SMD, No Lead","0.055"" (1.40mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/sf2136e.pdf,//media.digikey.com/Renders/Murata%20Renders/6-SMD.jpg,490-11901-2-ND,SF2136E,Murata Electronics North America,FILTER SAW 433.92MHZ 6SMD,2000,0,"0.85100","0","500","Tape & Reel (TR)","-","Active","433.92MHz","5MHz","2dB","-","ISM","Surface Mount","6-SMD, No Lead","0.054"" (1.38mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/sf2136e.pdf,//media.digikey.com/Renders/Murata%20Renders/6-SMD.jpg,490-11901-1-ND,SF2136E,Murata Electronics North America,FILTER SAW 433.92MHZ 6SMD,2500,0,"1.57000","0","1","Cut Tape (CT)","-","Active","433.92MHz","5MHz","2dB","-","ISM","Surface Mount","6-SMD, No Lead","0.054"" (1.38mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/sf2136e.pdf,//media.digikey.com/Renders/Murata%20Renders/6-SMD.jpg,490-11901-6-ND,SF2136E,Murata Electronics North America,FILTER SAW 433.92MHZ 6SMD,2500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","433.92MHz","5MHz","2dB","-","ISM","Surface Mount","6-SMD, No Lead","0.054"" (1.38mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/sf1186b-2.pdf,//media.digikey.com/photos/RFM%20Photos/SF1186B-2.JPG,583-1085-2-ND,SF1186B-2,Murata Electronics North America,FILTER SAW 1575.42MHZ 6SMD,3000,0,"0.88800","0","500","Tape & Reel (TR)","-","Active","1575.42MHz","15.3MHz","2.68dB","-","GPS","Surface Mount","6-SMD, No Lead","0.054"" (1.38mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/sf1186b-2.pdf,//media.digikey.com/photos/RFM%20Photos/SF1186B-2.JPG,583-1085-1-ND,SF1186B-2,Murata Electronics North America,FILTER SAW 1575.42MHZ 6SMD,3399,0,"1.64000","0","1","Cut Tape (CT)","-","Active","1575.42MHz","15.3MHz","2.68dB","-","GPS","Surface Mount","6-SMD, No Lead","0.054"" (1.38mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
