Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Memory Type","Memory Size","Speed","Technology","Operating Temperature"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF002GE3NR-NDNRQ.JPG,1582-1274-ND,AP-CF002GE3NR-NDNRQ,Apacer Memory America,MEMORY CARD COMPACTFLASH 2GB SLC,3,0,"51.76000","0","1","CFCIII","Not For New Designs","CompactFlash®","2GB","-","SLC","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%203.0%20UHS-I%20SPEC_rev0.7%20-%20APXXXXSDHC10XX-X%20APXXXXSDXC10XX-X.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP64GSDXC10U1-B.jpg,1582-1017-ND,AP64GSDXC10U1-B,Apacer Memory America,MEMORY CARD SDXC 64GB CLASS 10,3,0,"69.05000","0","1","-","Active","SDXC™","64GB","Class 10, UHS Class 1","-","0°C ~ 70°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/CF3-Extended-Temp-series.jpg,1582-1256-ND,AP-CF002GE3NR-ETNRQ,Apacer Memory America,MEMORY CARD COMPACTFLASH 2GB SLC,0,0,"70.26000","0","1","CFCIII","Not For New Designs","CompactFlash®","2GB","-","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/photos/Apacer%20Photos/AP-CF004GE3NR-NDNRQ.JPG,AP-CF004GE3NR-NDNRQ-ND,AP-CF004GE3NR-NDNRQ,Apacer Memory America,MEMORY CARD COMPACTFLASH 4GB SLC,2,0,"76.45000","0","1","CFCIII","Not For New Designs","CompactFlash®","4GB","-","SLC","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-CFAxxxxACAD-XXT.pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_APCFA004GACAD-AT.jpg,1582-1046-ND,APCFA004GACAD-AT,Apacer Memory America,MEMORY CARD CFAST 4GB SLC,3,0,"85.41000","0","1","CFast 2H","Active","CFast","4GB","-","SLC","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-CFyyyyRxxS.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF004GR9NS-ETNRA.jpg,1582-1028-ND,AP-CF004GR9NS-ETNRA,Apacer Memory America,MEMORY CARD FLASH CARD 4GB SLC,3,0,"95.46000","0","1","CFC 5","Not For New Designs","FLASH Card","4GB","-","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/CF3-Series.jpg,1582-1261-ND,AP-CF008GE3NR-NRQ,Apacer Memory America,MEMORY CARD COMPACTFLASH 8GB SLC,1,0,"135.16000","0","1","CFCIII","Not For New Designs","CompactFlash®","8GB","-","SLC","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%203.0%20UHS-I%20SPEC_rev0.7%20-%20APXXXXSDHC10XX-X%20APXXXXSDXC10XX-X.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP128GSDXC10U4-B.jpg,1582-1000-ND,AP128GSDXC10U4-B,Apacer Memory America,MEMORY CARD SDXC 8GB CLASS 10,1,0,"184.49000","0","1","-","Active","SDXC™","128GB","Class 10, UHS Class 3","-","0°C ~ 70°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2700270,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700270.jpg,277-14636-ND,2700270,Phoenix Contact,MEMORY CARD SD,1,1,"225.00000","0","1","-","Active","SD™","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-CFAxxxxACAD-XXT.pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_APCFA016GACAD-AT.jpg,1582-1048-ND,APCFA016GACAD-AT,Apacer Memory America,MEMORY CARD CFAST 16GB SLC,1,0,"228.46000","0","1","CFast 2H","Active","CFast","16GB","-","SLC","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Swissbit.pdf/F-240_Series.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA2048H1BV4TO-I-MS-226-STD.jpg,1052-1174-ND,SFCA16GBH2BV4TO-I-QT-226-STD,Swissbit,MEMORY CARD CFAST 16GB SLC,0,0,"268.40000","0","1","F-240","Not For New Designs","CFast","16GB","-","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFC5-M_Spec_Rev%201.3_20151228024.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF008GL9FS-NR.jpg,1582-1030-ND,AP-CF008GL9FS-NR,Apacer Memory America,MEMORY CARD COMPACTFLASH 8GB MLC,3,0,"41.57000","0","1","CFC 5-M","Not For New Designs","CompactFlash®","8GB","-","MLC","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1280-ND,AP-ISD02GCS2A-8T,Apacer Memory America,MEMORY SD CARD 2GB SLC,2,0,"44.53000","0","1","-","Active","SD™","2GB","-","SLC","0°C ~ 70°C"
http://en.apacer.com/pub/media/file/2015/CFC5-M_Spec_Rev%201.3_20151228024.pdf,//media.digikey.com/photos/Apacer%20Photos/AP-CF008GL9FS-ETNR.JPG,AP-CF008GL9FS-ETNR-ND,AP-CF008GL9FS-ETNR,Apacer Memory America,MEMORY CARD COMPACTFLASH 8GB MLC,2,0,"45.70000","0","1","CFC 5-M","Not For New Designs","CompactFlash®","8GB","-","MLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFC5-M_Spec_Rev%201.3_20151228024.pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_AP-CF016GL9FS-ETNR.jpg,1582-1033-ND,AP-CF016GL9FS-ETNR,Apacer Memory America,MEM CARD COMPACTFLASH 16GB MLC,0,0,"55.47000","0","1","CFC 5-M","Not For New Designs","CompactFlash®","16GB","-","MLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CF6_Spec_Rev1.1_20151228028.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF016GRANS-NRC.jpg,1582-1038-ND,AP-CF016GRANS-NRC,Apacer Memory America,MEM CARD COMPACTFLASH 16GB SLC,1,0,"229.14000","0","1","CFC 6","Active","CompactFlash®","16GB","-","SLC","0°C ~ 70°C"
http://www.virtium.com/wp-content/uploads/2016/01/PB012-1114-03-StorFly-CFast-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VSFCS2PC.jpg,1550-1045-ND,VSFCS2PI016G-100,Virtium LLC,MEMORY CARD CFAST 16GB SLC,1,0,"243.28000","0","1","StorFly® CFast","Active","CFast","16GB","-","SLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1285-ND,AP-ISD16GCD4A-8T,Apacer Memory America,MEMORY SD CARD 16GB SLC,1,0,"245.38000","0","1","-","Active","SDHC™","16GB","Class 10","SLC","0°C ~ 70°C"
-,//media.digikey.com/Photos/Phoenix%20Photos/2988816.jpg,277-9524-ND,2988816,Phoenix Contact,MEMORY CARD SD 256MB,1,0,"350.00000","0","1","-","Active","SD™","256MB","-","-","-"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1287-ND,AP-ISD32GCD4A-8T,Apacer Memory America,MEMORY SD CARD 32GB SLC,1,0,"452.68000","0","1","-","Active","SDHC™","32GB","Class 10","SLC","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-CFAxxxxACAD-XXT.pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_APCFA064GACAD-AT.jpg,1582-1050-ND,APCFA064GACAD-AT,Apacer Memory America,MEMORY CARD CFAST 64GB SLC,1,0,"576.89000","0","1","CFast 2H","Active","CFast","64GB","-","SLC","0°C ~ 70°C"
http://en.apacer.com/pub/media/file/2015/CF6_Spec_Rev1.1_20151228028.pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_AP-CF064GRANS-NRC.jpg,1582-1045-ND,AP-CF064GRANS-NRC,Apacer Memory America,MEM CARD COMPACTFLASH 64GB SLC,1,0,"581.86000","0","1","CFC 6","Active","CompactFlash®","64GB","-","SLC","0°C ~ 70°C"
-,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_SQF-ISDU1-4G-21C.jpg,SQF-ISDU1-4G-21C-ND,SQF-ISDU1-4G-21C,Advantech Corp,MEM CARD SDHC 4GB CLASS 10 MLC,7,0,"11.17000","0","1","-","Active","SDHC™","4GB","Class 10, UHS Class 1","MLC","0°C ~ 70°C"
https://www.swissbit.com/data/view.php?q=C-300L/C-300_longevity_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCF_CompactFlash.jpg,1052-1332-ND,SFCF0128H1BK1MT-I-MS-553-SMA,Swissbit,MEM CARD COMPACTFLASH 128MB SLC,0,0,"24.67000","0","1","C-300 Longevity","Active","CompactFlash®","128MB","-","SLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=C-300L/C-300_longevity_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCF_CompactFlash.jpg,1052-1334-ND,SFCF0512H1BK1MT-I-MS-553-SMA,Swissbit,MEM CARD COMPACTFLASH 512MB SLC,0,0,"31.95000","0","1","C-300 Longevity","Active","CompactFlash®","512MB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/SQFlash_Rev0.3_5-4-16.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/SQF-MSDM1-32G-21C.jpg,SQF-MSDM1-32G-21C-ND,SQF-MSDM1-32G-21C,Advantech Corp,MEM CARD MICROSD 32GB CLS10 MLC,0,0,"37.71000","0","1","-","Active","microSD™","32GB","Class 10","MLC","0°C ~ 70°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1381-ND,SFCA008GH3AA1TO-I-GS-226-STD,Swissbit,MEM CARD CFLASH 8GB MLC F-60,2,0,"60.98000","0","1","F-60","Active","CFast","8GB","-","MLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-450/S-450_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-450Series.JPG,1052-1198-ND,SFSD4096L1BM1TO-I-ME-221-STD,Swissbit,MEM CARD MICROSDHC 4GB UHS SLC,0,0,"64.29000","0","1","S-450","Active","SDHC™","4GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1382-ND,SFCA016GH3AA2TO-I-GS-226-STD,Swissbit,MEM CARD CFLASH 16GB MLC F-60,2,0,"71.53000","0","1","F-60","Active","CFast","16GB","-","MLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1383-ND,SFCA030GH3AA2TO-I-GS-226-STD,Swissbit,MEM CARD CFLASH 30GB MLC F-60,1,0,"77.00000","0","1","F-60","Active","CFast","30GB","-","MLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1385-ND,SFCA120GH3AA2TO-I-HC-226-STD,Swissbit,MEM CARD CFLASH 120GB MLC F-60,1,0,"142.13000","0","1","F-60","Active","CFast","120GB","-","MLC","-40°C ~ 85°C"
http://www.swissbit.com/data/F-50/F-50_fact_sheet.pdf,-,1052-1362-ND,SFCA256GH1AD4TO-I-HT-236-STD,Swissbit,"INDUSTRIAL CFAST CARD, F-50, 256",1,0,"248.37000","0","1","F-50","Active","CFast","256GB","-","MLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA008GH1AA1TO-I-GS-216-STD.jpg,1052-1386-ND,SFCA240GH3AA2TO-I-OC-226-STD,Swissbit,MEM CARD CFLASH 240GB MLC F-60,1,0,"256.25000","0","1","F-60","Active","CFast","240GB","-","MLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-500/C-500_fact_sheet.pdf,-,1052-1369-ND,SFCF032GH1AF2TO-I-QT-517-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",0,0,"377.06000","0","1","C-500","Active","CompactFlash®","32GB","-","SLC","-40°C ~ 85°C"
http://www.ia.omron.com/data_pdf/cat/hmc-sd291_491_ds_e_4_1_csm1000883.pdf,//media.digikey.com/Photos/Omron%20Auto/HMC-SD291.jpg,Z9649-ND,HMC-SD291,Omron Automation and Safety,MEMORY CARD SD 2GB,1,7,"392.70000","0","1","-","Active","SD™","2GB","-","-","0°C ~ 70°C"
-,-,3FMUSD8GBC10-R-ND,3FMUSD8GBC10-R,Wintec Industries,MEM CARD MICROSDHC 8GB CLASS 10,0,0,"5.74135","0","2500","FileMate","Active","microSDHC™","8GB","Class 10","-","0°C ~ 70°C"
-,-,SQF-ISDS1-128M-21C-ND,SQF-ISDS1-128M-21C,Advantech Corp,SQF SDHC C10 UHS-I SLC 128M 1CH,0,0,"8.38000","0","1","-","Active","SDHC™","128MB","Class 10, UHS Class 1","SLC","-"
//media.digikey.com/pdf/Data%20Sheets/Parallax%20PDFs/32328_Web.pdf,-,32328-ND,32328,Parallax Inc.,8 GB MICROSD CARD,0,0,"8.39000","0","1","-","Active","microSDHC™","8GB","Class 4","-","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/SQFlash_Rev0.3_5-4-16.pdf,-,SQF-MSDM1-4G-21E-ND,SQF-MSDM1-4G-21E,Advantech Corp,MEM CARD MICROSD 4GB CLS10 MLC,0,0,"9.78000","0","1","-","Active","microSD™","4GB","Class 10","MLC","-40°C ~ 85°C"
-,-,SQF-MSDU1-2G-21C-ND,SQF-MSDU1-2G-21C,Advantech Corp,MEM CARD MICROSD 2GB CLS10 MLC,0,0,"9.78000","0","1","-","Active","microSD™","2GB","Class 10, UHS Class 1","MLC","0°C ~ 70°C"
-,-,SQF-MSDU1-2G-21E-ND,SQF-MSDU1-2G-21E,Advantech Corp,MEM CARD MICROSD 2GB CLS10 MLC,0,0,"9.78000","0","1","-","Active","microSD™","2GB","Class 10, UHS Class 1","MLC","-40°C ~ 85°C"
-,-,SQF-ISDS1-128M-21E-ND,SQF-ISDS1-128M-21E,Advantech Corp,SQF SDHC C10 UHS-I SLC 128M 1CH,0,0,"9.78000","0","1","-","Active","SDHC™","128MB","Class 10, UHS Class 1","SLC","-"
-,-,SQF-ISDS1-256M-21C-ND,SQF-ISDS1-256M-21C,Advantech Corp,SQF SDHC C10 UHS-I SLC 256M 1CH,0,0,"9.78000","0","1","-","Active","SDHC™","256MB","Class 10, UHS Class 1","SLC","-"
-,-,AF4GUD-OEM-ND,AF4GUD-OEM,"ATP Electronics, Inc.",MEMORY CARD MICROSD 4GB MLC,0,0,"10.38880","0","50","-","Active","microSD™","4GB","-","MLC","0°C ~ 85°C"
-,-,AF128UDI-OEM-ND,AF128UDI-OEM,"ATP Electronics, Inc.",MEMORY CARD MICROSD 128MB SLC,0,0,"10.62840","0","50","-","Active","microSD™","128MB","-","SLC","-40°C ~ 85°C"
-,-,SQF-ISDM1-8G-21C-ND,SQF-ISDM1-8G-21C,Advantech Corp,MEM CARD SDHC 8GB CLASS 10 MLC,0,0,"11.17000","0","1","-","Active","SDHC™","8GB","Class 10, UHS Class 1","MLC","0°C ~ 70°C"
-,-,SQF-MSDU1-4G-21C-ND,SQF-MSDU1-4G-21C,Advantech Corp,MEM CARD MICROSD 4GB CLS10 MLC,0,0,"11.17000","0","1","-","Active","microSD™","4GB","Class 10, UHS Class 1","MLC","0°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/SQF-ISD/Product%20-%20Datasheet/SQF-ISD_UDM_DS(01.15.14)20140205160843.pdf,-,SQF-ISDM1-4G-82C-ND,SQF-ISDM1-4G-82C,Advantech Corp,MEM CARD SDHC 4GB CLASS 10 MLC,0,0,"11.17000","0","1","-","Active","SDHC™","4GB","Class 10","MLC","0°C ~ 70°C"
-,-,SQF-ISDS1-256M-21E-ND,SQF-ISDS1-256M-21E,Advantech Corp,SQF SDHC C10 UHS-I SLC 256M 1CH,0,0,"11.17000","0","1","-","Active","SDHC™","256MB","Class 10, UHS Class 1","SLC","-"
-,-,AF256UDI-OEM-ND,AF256UDI-OEM,"ATP Electronics, Inc.",MEMORY CARD MICROSD 256MB SLC,0,0,"12.30680","0","50","-","Active","microSD™","256MB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/SQFlash_Rev0.3_5-4-16.pdf,-,SQF-MSDM1-8G-21E-ND,SQF-MSDM1-8G-21E,Advantech Corp,MEM CARD MICROSD 8GB CLS10 MLC,0,0,"12.57000","0","1","-","Active","microSD™","8GB","Class 10","MLC","-40°C ~ 85°C"
-,-,SQF-MSDU1-4G-21E-ND,SQF-MSDU1-4G-21E,Advantech Corp,MEM CARD MICROSD 4GB CLS10 MLC,0,0,"12.57000","0","1","-","Active","microSD™","4GB","Class 10, UHS Class 1","MLC","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/SQF-ISD/Product%20-%20Datasheet/SQF-ISD_UDM_DS(01.15.14)20140205160843.pdf,-,SQF-ISDM1-4G-82E-ND,SQF-ISDM1-4G-82E,Advantech Corp,MEM CARD SDHC 4GB CLASS 10 MLC,0,0,"12.57000","0","1","-","Active","SDHC™","4GB","Class 10","MLC","-40°C ~ 85°C"
-,-,SQF-ISDM1-8G-21E-ND,SQF-ISDM1-8G-21E,Advantech Corp,MEM CARD SDHC 8GB CLASS 10 MLC,0,0,"13.97000","0","1","-","Active","SDHC™","8GB","Class 10, UHS Class 1","MLC","-40°C ~ 85°C"
-,-,SQF-ISDU1-4G-21E-ND,SQF-ISDU1-4G-21E,Advantech Corp,MEM CARD SDHC 4GB CLASS 10 MLC,0,0,"13.97000","0","1","-","Active","SDHC™","4GB","Class 10, UHS Class 1","MLC","-40°C ~ 85°C"
-,-,AF128SDI-OEM-ND,AF128SDI-OEM,"ATP Electronics, Inc.",MEMORY CARD SD 128MB SLC,0,0,"14.30160","0","50","-","Active","SD™","128MB","-","SLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%202.0%20SPEC_rev1.6%20-%20APXXXSDHCX-X.pdf,-,AP8GSDHC6-B-ND,AP8GSDHC6-B,Apacer Memory America,CONSUMER SDHC CLASS6 8GB (BULK P,0,0,"15.29000","0","1","-","Active","SDHC™","8GB","Class 6","-","0°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/SQF-ISD/Product%20-%20Datasheet/SQF-ISD_UDM_DS(01.15.14)20140205160843.pdf,-,SQF-ISDM1-8G-82C-ND,SQF-ISDM1-8G-82C,Advantech Corp,MEM CARD SDHC 8GB CLASS 10 MLC,0,0,"15.36000","0","1","-","Active","SDHC™","8GB","Class 10","MLC","0°C ~ 70°C"
-,-,SQF-ISDS1-512M-21C-ND,SQF-ISDS1-512M-21C,Advantech Corp,SQF SDHC C10 UHS-I SLC 512M 1CH,0,0,"15.36000","0","1","-","Active","SDHC™","512MB","Class 10, UHS Class 1","SLC","-"
http://eflash.apacerus.com/spec/Card/microSD/Consumer/microSD%203.0%20UHS-I%20SPEC_rev0.8%20-%20APXXXXMCSH10XX-X%20APXXXXMCSX10XX-X.pdf,-,AP8GMCSH10U1-BA-ND,AP8GMCSH10U1-BA,Apacer Memory America,CONSUMER MICROSDHC UHS-I U1 CLAS,0,0,"15.93000","0","1","-","Active","SDXC™","8GB","Class 10, UHS Class 1","-","0°C ~ 70°C"
http://na.industrial.panasonic.com/sites/default/pidsa/files/flashmemory_industrialsdcard_sd_esd_flexible_connection_data_sheet-08-2013.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_RP-SD04GP.jpg,RP-SD04GPDG0-ND,RP-SD04GPDG0,Panasonic Electronic Components,MEM CARD FLASH CARD 4GB CLS4 MLC,0,0,"16.03192","0","500","FM, eSD","Active","FLASH Card","4GB","Class 4","MLC","-40°C ~ 85°C"
https://www.kingston.com/datasheets/mbly_us.pdf,-,MMM-3079-KNS-ND,MMM-3079-KNS,Terasic Inc.,MICROSD 16GB/SD ADAPT/USB READER,0,0,"16.25000","0","1","-","Active","microSDHC™","16GB","-","-","-25°C ~ 85°C"
https://industrial.apacer.com/upfiles/ADUpload/allshare/Card_microSD_Industrial%20microSD%20H1-M.pdf,-,AP-MSD04GCA-1HTM-ND,AP-MSD04GCA-1HTM,Apacer Memory America,INDUSTRIAL MICROSDHC H1-M MLC 4G,0,0,"16.32000","0","1","-","Active","microSDHC™","4GB","Class 10, UHS Class 3","MLC","-25°C ~ 85°C"
-,-,SQF-ISDS1-512M-21E-ND,SQF-ISDS1-512M-21E,Advantech Corp,SQF SDHC C10 UHS-I SLC 512M 1CH,0,0,"16.76000","0","1","-","Active","SDHC™","512MB","Class 10, UHS Class 1","SLC","-"
http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%202.0%20SPEC_rev1.6%20-%20APXXXSDHCX-X.pdf,-,AP8GSDHC6-R-ND,AP8GSDHC6-R,Apacer Memory America,CONSUMER SDHC CLASS6 8GB (RETAIL,0,0,"16.89000","0","1","-","Active","SDHC™","8GB","Class 6","-","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Digilent%20PDFs/240-075_Web.pdf,"//media.digikey.com/Photos/Digilent,%20Inc/MFG_240-075.jpg",240-075-ND,240-075,"Digilent, Inc.",MEM CARD MICROSDHC 8GB CLASS 10,0,0,"16.99000","0","1","-","Active","microSDHC™","8GB","Class 10","-","-"
https://industrial.apacer.com/upfiles/ADUpload/allshare/Industrial%20microSD%20H1-SL.pdf,-,AP-MSD04GCA-2HTM-ND,AP-MSD04GCA-2HTM,Apacer Memory America,INDUSTRIAL MICROSD 3.0 H1-SL 4GB,0,0,"17.04000","0","1","-","Active","microSDHC™","4GB","Class 10","MLC","-25°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%203.0%20UHS-I%20SPEC_rev0.7%20-%20APXXXXSDHC10XX-X%20APXXXXSDXC10XX-X.pdf,-,AP8GSDHC10U1-R-ND,AP8GSDHC10U1-R,Apacer Memory America,CONSUMER SDHC UHS-I U1 CLASS10 8,0,0,"17.52000","0","1","-","Active","SDXC™","8GB","Class 10, UHS Class 1","-","0°C ~ 70°C"
https://www.swissbit.com/data/view.php?q=S-45u/S-45u_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-450uSeries.JPG,SFSD4096N3BM1TO-E-GE-2B1-STD-ND,SFSD4096N3BM1TO-E-GE-2B1-STD,Swissbit,MEMORY CARD MICROSDHC 4GB MLC,0,0,"17.62000","0","1","S-45u","Active","microSDHC™","4GB","Class 10, UHS Class 1","MLC","-25°C ~ 85°C"
http://www.virtium.com/wp-content/uploads/2016/01/PB004-1114-03-TuffDrive-CF-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VTDCFAPI.jpg,VTDCFAPC128M-4A8-ND,VTDCFAPC128M-4A8,Virtium LLC,MEM CARD COMPACTFLASH 128MB SLC,0,0,"17.82900","0","20","TuffDrive®","Active","CompactFlash®","128MB","-","SLC","0°C ~ 70°C"
https://www.swissbit.com/data/view.php?q=S-46u/S-46u_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSD8192N3BM1TO-I-LF-2CP-STD.jpg,SFSD2048N3BM1TO-E-GE-2CP-STD-ND,SFSD2048N3BM1TO-E-GE-2CP-STD,Swissbit,MEMORY CARD MICROSD 2GB PSLC,0,0,"17.99000","0","1","S-46u","Active","microSD™","2GB","Class 10, UHS Class 1","pSLC","-25°C ~ 85°C"
http://www.virtium.com/wp-content/uploads/2016/01/PB004-1114-03-TuffDrive-CF-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VTDCFAPI.jpg,VTDCFAPC256M-4A8-ND,VTDCFAPC256M-4A8,Virtium LLC,MEM CARD COMPACTFLASH 256MB SLC,0,0,"18.05300","0","20","TuffDrive®","Active","CompactFlash®","256MB","-","SLC","0°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/SQF-P10%20P8/Product%20-%20Datasheet/SQF-P10_DS(07.03.13)20130703155023.pdf,-,SQF-P10S1-256M-P8C-ND,SQF-P10S1-256M-P8C,Advantech Corp,MEM CARD COMPACTFLASH 256MB SLC,0,0,"18.15000","0","1","-","Active","CompactFlash®","256MB","-","SLC","0°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/SQF-ISD/Product%20-%20Datasheet/SQF-ISD_UDM_DS(01.15.14)20140205160843.pdf,-,SQF-ISDM1-8G-82E-ND,SQF-ISDM1-8G-82E,Advantech Corp,MEM CARD SDHC 8GB CLASS 10 MLC,0,0,"18.15000","0","1","-","Active","SDHC™","8GB","Class 10","MLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/SQFlash_Rev0.3_5-4-16.pdf,-,SQF-MSDS1-1G-21C-ND,SQF-MSDS1-1G-21C,Advantech Corp,SQF MICRO SD C10 SLC 1G 1CH,0,0,"18.15000","0","1","-","Active","microSD™","1GB","Class 10","SLC","0°C ~ 70°C"
-,-,SQF-P10M1-4G-P9C-ND,SQF-P10M1-4G-P9C,Advantech Corp,SQF 4G MLC CF 1CH P9 DMA,0,0,"18.15000","0","1","-","Active","CompactFlash®","4GB","-","MLC","-"
https://www.swissbit.com/data/view.php?q=S-45/S-45_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-45Series.JPG,SFSD4096L3BM1TO-E-GE-2B1-STD-ND,SFSD4096L3BM1TO-E-GE-2B1-STD,Swissbit,MEM CARD SDHC 4GB CLASS 10 UHS1,0,0,"18.37000","0","1","S-45","Active","SDHC™","4GB","Class 10, UHS Class 1","MLC","-25°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-46/S-46_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSD2048L3BM1TO-I-GE-2CP-STD.jpg,SFSD2048L3BM1TO-E-GE-2CP-STD-ND,SFSD2048L3BM1TO-E-GE-2CP-STD,Swissbit,MEM CARD SD 2GB CLASS 10 PSLC,0,0,"18.48000","0","1","S-46","Active","SD™","2GB","Class 10, UHS Class 1","pSLC","-25°C ~ 85°C"
-,-,SFMM0128O1BN1MT-E-ME-111-STD-ND,SFMM0128O1BN1MT-E-ME-111-STD,Swissbit,MULTIMEDIA CARD M-120 128MB SLC,0,0,"18.48000","0","1","M-120","Active","-","128MB","-","SLC","0°C ~ 70°C"
