Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Memory Type","Memory Size","Speed","Package / Case"
-,-,AW12P64B8BLMAMW-ND,AW12P64B8BLMAMW,"ATP Electronics, Inc.",WT MODULE 4GB DDR3-1866 UNBUFFER,0,0,"70.61985","0","200","-","Active","DDR3 SDRAM","4GB","1866MT/s","-"
-,-,MTEDFAE008SCA-1P2-ND,MTEDFAE008SCA-1P2,Micron Technology Inc.,MOD FLASH NAND SLC 8GB VBGA,0,0,"71.23280","0","150","eU500","Active","FLASH - NAND (SLC)","8GB","-","Module"
-,-,A4C04QV8BLRCME-ND,A4C04QV8BLRCME,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 UNB ECC DI,0,0,"71.33800","0","25","-","Active","DDR4 SDRAM","4GB","2400MT/s","288-UDIMM"
//media.digikey.com/pdf/Data%20Sheets/Micron%20Technology%20Inc%20PDFs/MT4KTF25664AZ-1Gyyy_ds.pdf,-,MT4KTF25664AZ-1G9P1-ND,MT4KTF25664AZ-1G9P1,Micron Technology Inc.,MODULE DDR3L SDRAM 2GB 240UDIMM,0,0,"71.38130","0","100","-","Active","DDR3L SDRAM","2GB","1866MT/s","240-UDIMM"
https://www.micron.com/~/media/documents/products/data-sheet/modules/sodimm/ktf4c128_256x64hz.pdf,-,MT4KTF25664HZ-1G9P1-ND,MT4KTF25664HZ-1G9P1,Micron Technology Inc.,MODULE DDR3L SDRAM 2GB 204SODIMM,0,0,"71.38130","0","100","-","Active","DDR3L SDRAM","2GB","1600MT/s","204-SODIMM"
-,-,MMM-3058-DSL-ND,MMM-3058-DSL,Terasic Inc.,DDR3-4GB,0,0,"71.50000","0","1","-","Active","DDR3 SDRAM","4GB","1066MT/s","204-SODIMM"
-,-,AY12M7258BLF8M-ND,AY12M7258BLF8M,"ATP Electronics, Inc.",4GB 204 PIN ULP REGISTERED MINID,0,0,"71.55760","0","50","-","Active","-","4GB","-","204-MiniRDIMM"
-,-,AY12M7258BLH9M-ND,AY12M7258BLH9M,"ATP Electronics, Inc.",4GB 204 PIN ULP REGISTERED MINID,0,0,"71.55760","0","50","-","Active","-","4GB","-","204-MiniRDIMM"
-,-,AY12M7258BLK0M-ND,AY12M7258BLK0M,"ATP Electronics, Inc.",4GB 204 PIN ULP REGISTERED MINID,0,0,"71.55760","0","50","-","Active","-","4GB","-","204-MiniRDIMM"
-,-,AY12P7258BLF8M-ND,AY12P7258BLF8M,"ATP Electronics, Inc.",4GB 204 PIN ULP REGISTERED MINID,0,0,"71.55760","0","50","-","Active","-","4GB","-","204-MiniRDIMM"
-,-,AY12P7258BLH9M-ND,AY12P7258BLH9M,"ATP Electronics, Inc.",4GB 204 PIN ULP REGISTERED MINID,0,0,"71.55760","0","50","-","Active","-","4GB","-","204-MiniRDIMM"
-,-,AY12P7258BLK0M-ND,AY12P7258BLK0M,"ATP Electronics, Inc.",4GB 204 PIN ULP REGISTERED MINID,0,0,"71.55760","0","50","-","Active","-","4GB","-","204-MiniRDIMM"
-,-,A4C04QD8BLPBME-ND,A4C04QD8BLPBME,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2133 UNB ECC DI,0,0,"72.31000","0","25","-","Active","DDR4 SDRAM","4GB","2133MT/s","288-UDIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/96SD3-4G1066NN-AP_datasheet.pdf,-,96SD3-4G1066NN-AP-ND,96SD3-4G1066NN-AP,Advantech Corp,MODULE DDR3 SDRAM 4GB 204SODIMM,0,0,"72.62000","0","1","-","Active","DDR3 SDRAM","4GB","1066Mb/s","204-SODIMM"
-,-,AT64L64K6SHC4M-ND,AT64L64K6SHC4M,"ATP Electronics, Inc.",512 MB DDR1 DUAL RANK UNBUFFERRE,0,0,"73.08000","0","50","-","Active","DDR SDRAM","512MB","-","200-SODIMM"
-,-,A4K04Q18BLPBME-ND,A4K04Q18BLPBME,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 UNB MINI-D,0,0,"73.24280","0","25","-","Active","DDR4 SDRAM","4GB","2400MT/s","288-MiniUDIMM"
-,-,AL12M72L8BKF8S-ND,AL12M72L8BKF8S,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"73.28475","0","200","-","Active","-","4GB","-","Module"
-,-,AL12M72L8BKH9S-ND,AL12M72L8BKH9S,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"73.28475","0","200","-","Active","-","4GB","-","Module"
-,-,AL12M72L8BKK0S-ND,AL12M72L8BKK0S,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"73.28475","0","200","-","Active","-","4GB","-","Module"
-,-,AL12P72L8BKF8S-ND,AL12P72L8BKF8S,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"73.28475","0","200","-","Active","-","4GB","-","Module"
-,-,AL12P72L8BKH9S-ND,AL12P72L8BKH9S,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"73.28475","0","200","-","Active","-","4GB","-","Module"
-,-,AL12P72L8BKK0S-ND,AL12P72L8BKK0S,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"73.28475","0","200","-","Active","-","4GB","-","Module"
-,-,SFUI4096J1AE2TO-I-QT-2A1-STD-ND,SFUI4096J1AE2TO-I-QT-2A1-STD,Swissbit,IND USB FLASH DRIVE MODULE U-500,0,0,"73.65000","0","1","U-500","Active","FLASH - NAND (SLC)","4GB","-","Module"
-,-,A4F04QD8BLPBME-ND,A4F04QD8BLPBME,"ATP Electronics, Inc.",4GB 260 PIN DDR4-2133 UNB ECC SO,0,0,"74.25360","0","25","-","Active","DDR4 SDRAM","4GB","2133MT/s","260-UDIMM"
-,-,AL12M72A8BLF8M-ND,AL12M72A8BLF8M,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12M72A8BLF8S-ND,AL12M72A8BLF8S,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12M72A8BLH9M-ND,AL12M72A8BLH9M,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12M72A8BLH9S-ND,AL12M72A8BLH9S,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12M72A8BLK0M-ND,AL12M72A8BLK0M,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12M72A8BLK0S-ND,AL12M72A8BLK0S,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12P72A8BLF8M-ND,AL12P72A8BLF8M,"ATP Electronics, Inc.",4GB R240 PIN EGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12P72A8BLF8S-ND,AL12P72A8BLF8S,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12P72A8BLH9M-ND,AL12P72A8BLH9M,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12P72A8BLH9S-ND,AL12P72A8BLH9S,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12P72A8BLK0M-ND,AL12P72A8BLK0M,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AL12P72A8BLK0S-ND,AL12P72A8BLK0S,"ATP Electronics, Inc.",4GB 240 PIN REGISTERED ECC MODUL,0,0,"74.71600","0","10","-","Active","-","4GB","-","Module"
-,-,AW12M7258BLF8M-ND,AW12M7258BLF8M,"ATP Electronics, Inc.",4GB 204 PIN REGISTERED ECC SO-DI,0,0,"74.71600","0","10","-","Active","-","4GB","-","204-RDIMM"
-,-,AW12M7258BLH9M-ND,AW12M7258BLH9M,"ATP Electronics, Inc.",4GB 204 PIN REGISTERED ECC SO-DI,0,0,"74.71600","0","10","-","Active","-","4GB","-","204-RDIMM"
-,-,AW12M7258BLK0M-ND,AW12M7258BLK0M,"ATP Electronics, Inc.",4GB 204 PIN REGISTERED ECC SO-DI,0,0,"74.71600","0","10","-","Active","-","4GB","-","204-RDIMM"
-,-,AW12P7258BLF8M-ND,AW12P7258BLF8M,"ATP Electronics, Inc.",4GB 204 PIN REGISTERED ECC SO-DI,0,0,"74.71600","0","10","-","Active","-","4GB","-","204-RDIMM"
-,-,AW12P7258BLH9M-ND,AW12P7258BLH9M,"ATP Electronics, Inc.",4GB 204 PIN REGISTERED ECC SO-DI,0,0,"74.71600","0","10","-","Active","-","4GB","-","204-RDIMM"
-,-,AW12P7258BLK0M-ND,AW12P7258BLK0M,"ATP Electronics, Inc.",4GB 204 PIN REGISTERED ECC SO-DI,0,0,"74.71600","0","10","-","Active","-","4GB","-","204-RDIMM"
http://www.micron.com/~/media/Documents/Products/Data%20Sheet/Modules/SODIMM/htf8c128_256x64hz.pdf,-,MT8HTF25664HZ-800C1-ND,MT8HTF25664HZ-800C1,Micron Technology Inc.,MODULE DDR2 SDRAM 2GB 200SODIMM,0,0,"75.82280","0","100","-","Active","DDR2 SDRAM","2GB","800MT/s","200-SODIMM"
-,-,AW12M7218BLF8MW-ND,AW12M7218BLF8MW,"ATP Electronics, Inc.",WT MODULE 4GB 240 PIN DDR3-1066,0,0,"75.94965","0","200","-","Active","DDR3 SDRAM","4GB","1066MT/s","204-UDIMM"
-,-,AW12M7218BLH9MW-ND,AW12M7218BLH9MW,"ATP Electronics, Inc.",WT MODULE 4GB 240 PINDDR3-1333 U,0,0,"75.94965","0","200","-","Active","DDR3 SDRAM","4GB","1333MT/s","204-UDIMM"
-,-,AW12M7218BLMAMW-ND,AW12M7218BLMAMW,"ATP Electronics, Inc.",WT MODULE 4GB 240 PIN DDR3-1866,0,0,"75.94965","0","200","-","Active","DDR3 SDRAM","4GB","1866MT/s","204-UDIMM"
-,-,AW12P7218BLF8MW-ND,AW12P7218BLF8MW,"ATP Electronics, Inc.",WT MODULE 4GB 240 PIN DDR3-1066,0,0,"75.94965","0","200","-","Active","DDR3 SDRAM","4GB","1066MT/s","240-UDIMM"
-,-,AW12P7218BLH9MW-ND,AW12P7218BLH9MW,"ATP Electronics, Inc.",WT MODULE 4GB240 PIN DDR3-1333 U,0,0,"75.94965","0","200","-","Active","DDR3 SDRAM","4GB","1333MT/s","240-UDIMM"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/AW12P7218BLK0MW.pdf,-,AW12P7218BLK0MW-ND,AW12P7218BLK0MW,"ATP Electronics, Inc.",WT MODULE 4GB 240 PIN DDR3-1600,0,0,"75.94965","0","200","-","Active","DDR3 SDRAM","4GB","1600MT/s","240-UDIMM"
-,-,AW12P7218BLMAMW-ND,AW12P7218BLMAMW,"ATP Electronics, Inc.",WT MODULE 4GB 240 PIN DDR3-1866,0,0,"75.94965","0","200","-","Active","DDR3 SDRAM","4GB","1866MT/s","240-UDIMM"
-,-,A4B04QG4BLPBSE-ND,A4B04QG4BLPBSE,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 REGISTERED,0,0,"76.00320","0","25","-","Active","DDR4 SDRAM","4GB","2400MT/s","Module"
http://advdownload.advantech.com/productfile/PIS/AQD-SD3L8GN16-SG1/Product%20-%20Datasheet/AQD-SD3L8GN16-SG1_DS20170823102019.pdf,-,AQD-SD3L8GN16-SG1-ND,AQD-SD3L8GN16-SG1,Advantech Corp,8G SO-DDR3-1600 512X8 1.35V&1.5V,0,0,"76.19000","0","1","-","Active","DDR3L SDRAM","8GB","1600Mb/s","240-SODIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/AQD-SD3L4GE16-MG_datasheet.pdf,-,AQD-SD3L4GE16-MG-ND,AQD-SD3L4GE16-MG,Advantech Corp,MODULE DDR3L SDRAM 4GB 204SODIMM,0,0,"76.81000","0","1","-","Last Time Buy","DDR3L SDRAM","4GB","1600Mb/s","204-SODIMM"
-,-,SFUI064GJ1AE2TO-C-LT-2A1-STD-ND,SFUI064GJ1AE2TO-C-LT-2A1-STD,Swissbit,IND USB FLASH DRIVE MODULE U-50,0,0,"77.53000","0","1","U-50","Active","FLASH - NAND (MLC)","64GB","-","Module"
-,-,A4B04QG8BLPBME-ND,A4B04QG8BLPBME,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2133 REGISTERED,0,0,"78.14120","0","25","-","Active","DDR4 SDRAM","4GB","2133MT/s","Module"
http://wfcache.advantech.com/www/certified-peripherals/documents/96d3-2g1333er-ap1_datasheet.pdf,-,96D3-2G1333ER-AP1-ND,96D3-2G1333ER-AP1,Advantech Corp,MODULE DDR3 SDRAM 2GB,0,0,"78.20000","0","1","-","Active","DDR3 SDRAM","2GB","1333Mb/s","-"
-,-,SFUI032GJ1AE2TO-C-LT-2AP-STD-ND,SFUI032GJ1AE2TO-C-LT-2AP-STD,Swissbit,IND USB FLASH DRIVE MODULE U-56,0,0,"79.12000","0","1","U-56","Active","FLASH - NAND (pSLC)","32GB","-","Module"
http://advdownload.advantech.com/productfile/PIS/SQR-SD3I/Product%20-%20Datasheet/SQR-SD3M_SD3I_DS(02.22.17)20170309121719.pdf,-,SQR-SD3I-8G1K6SNLB-ND,SQR-SD3I-8G1K6SNLB,Advantech Corp,MODULE DDR3L SDRAM 8GB 204SODIMM,0,0,"79.60000","0","1","-","Active","DDR3L SDRAM","8GB","1600Mb/s","204-SODIMM"
http://www.micron.com/~/media/documents/products/data-sheet/modules/sodimm/htf16c128_256_512x64hz.pdf,-,MT16HTF25664HZ-800M1-ND,MT16HTF25664HZ-800M1,Micron Technology Inc.,MODULE DDR2 SDRAM 2GB 200SODIMM,0,0,"80.89880","0","100","-","Active","DDR2 SDRAM","2GB","800MT/s","200-SODIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/96SD1-1G400NN-AP_datasheet.pdf,-,96SD1-1G400NN-AP-ND,96SD1-1G400NN-AP,Advantech Corp,MODULE DDR SDRAM 1GB 200SODIMM,0,0,"82.39000","0","1","-","Active","DDR SDRAM","1GB","400Mb/s","200-SODIMM"
-,-,SFUI064GJ1AE2TO-I-LT-2A1-STD-ND,SFUI064GJ1AE2TO-I-LT-2A1-STD,Swissbit,IND USB FLASH DRIVE MODULE U-50,0,0,"82.83000","0","1","U-50","Active","FLASH - NAND (MLC)","64GB","-","Module"
-,-,SFUI032GJ1AE2TO-I-LT-2AP-STD-ND,SFUI032GJ1AE2TO-I-LT-2AP-STD,Swissbit,IND USB FLASH DRIVE MODULE U-56,0,0,"84.42000","0","1","U-56","Active","FLASH - NAND (pSLC)","32GB","-","Module"
-,-,MTEDFAE008SCA-1P2IT-ND,MTEDFAE008SCA-1P2IT,Micron Technology Inc.,MOD FLASH NAND SLC 8GB VBGA,0,0,"84.66387","0","150","eU500","Active","FLASH - NAND (SLC)","8GB","-","Module"
http://www.micron.com/~/media/Documents/Products/Data%20Sheet/Modules/Unbuffered_DIMM/ksf9c128_256_512x72az.pdf,-,MT9KSF25672AZ-1G6K1-ND,MT9KSF25672AZ-1G6K1,Micron Technology Inc.,MODULE DDR3L SDRAM 2GB 240UDIMM,0,0,"85.94300","0","100","-","Active","DDR3L SDRAM","2GB","1600MT/s","240-UDIMM"
http://advdownload.advantech.com/productfile/PIS/AQD-D3L8GN16-SG1/Product%20-%20Datasheet/AQD-D3L8GN16-SG1_DS20170823101419.pdf,-,AQD-D3L8GN16-SG1-ND,AQD-D3L8GN16-SG1,Advantech Corp,8G DDR3-1600 512X8 1.35V&1.5V SA,0,0,"86.02000","0","1","-","Active","DDR3L SDRAM","8GB","1600Mb/s","240-UDIMM"
http://downloadt.advantech.com/ProductFile/PIS/SQR-SD4M/Product%20-%20Datasheet/SQR-SD4M_SD4I_DS(07.05.16)20160806015616.pdf,-,SQR-SD4M-8G2K1SNB-ND,SQR-SD4M-8G2K1SNB,Advantech Corp,MODULE DDR4 SDRAM 8GB 260SODIMM,0,0,"86.58000","0","1","-","Active","DDR4 SDRAM","8GB","2133Mb/s","260-SODIMM"
-,-,SQR-SD3N8G1K6SEEEB-ND,SQR-SD3N8G1K6SEEEB,Advantech Corp,DRAM DDR3 8GB 204SODIMM,0,0,"86.58000","0","1","SQR-SD3N","Active","DDR3 SDRAM","8GB","1600Mb/s","204-SODIMM"
-,-,SQR-UD3N-8G1K6SEEB-ND,SQR-UD3N-8G1K6SEEB,Advantech Corp,240PIN UDIMM ECC D3L 1600 8GB 1,0,0,"86.58000","0","1","-","Active","-","-","-","-"
http://downloadt.advantech.com/ProductFile/PIS/SQR-SD4M/Product%20-%20Datasheet/SQR-SD4M_SD4I_DS(07.05.16)20160806015616.pdf,-,SQR-SD4I-8G2K1SNB-ND,SQR-SD4I-8G2K1SNB,Advantech Corp,MODULE DDR4 SDRAM 8GB 260SODIMM,0,0,"89.38000","0","1","-","Active","DDR4 SDRAM","8GB","2133Mb/s","260-SODIMM"
-,-,AL12M72L8BKF8M-ND,AL12M72L8BKF8M,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"90.61300","0","10","-","Active","-","4GB","-","Module"
-,-,AL12M72L8BKH9M-ND,AL12M72L8BKH9M,"ATP Electronics, Inc.",4GB VLP 240 PIN ECC MODULE,0,0,"90.61300","0","10","-","Active","-","4GB","-","Module"
-,-,AL12M72L8BKK0M-ND,AL12M72L8BKK0M,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"90.61300","0","10","-","Active","-","4GB","-","Module"
-,-,AL12P72L8BKF8M-ND,AL12P72L8BKF8M,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"90.61300","0","10","-","Active","-","4GB","-","Module"
-,-,AL12P72L8BKH9M-ND,AL12P72L8BKH9M,"ATP Electronics, Inc.",4GB VLP 240 PIN REGISTERED ECC M,0,0,"90.61300","0","10","-","Active","-","4GB","-","Module"
https://www.swissbit.com/wp-content/uploads/2015/03/swissbit_prduktbroschuere_10_2014_150dpi_v1.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFUI8192J3BP2TO-I-QT-221-STD.jpg,SFUI4096J3BP2TO-C-DT-221-STD-ND,SFUI4096J3BP2TO-C-DT-221-STD,Swissbit,MODULE FLASH NAND SLC 4GB,0,0,"90.78000","0","1","U-110","Not For New Designs","FLASH - NAND (SLC)","4GB","-","Module"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/ATP_Industrial_Grade_DRAM_Modules.pdf,//media.digikey.com/Photos/ATP%20Electronics/AL24P72L8BLK0M-%28front%29.jpg,AL12P72L8BKK0M-ND,AL12P72L8BKK0M,"ATP Electronics, Inc.",MODULE DDR3L SDRAM 4GB 240RDIMM,0,0,"91.20000","0","10","-","Active","DDR3L SDRAM","4GB","1600MT/s","240-RDIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/96SD3-4G1066E-AP_datasheet.pdf,-,96SD3-4G1066E-AP-ND,96SD3-4G1066E-AP,Advantech Corp,MODULE DDR3 SDRAM 4GB 204SODIMM,0,0,"92.17000","0","1","-","Last Time Buy","DDR3 SDRAM","4GB","1066Mb/s","204-SODIMM"
http://advdownload.advantech.com/productfile/PIS/SQR-SD3I/Product%20-%20Datasheet/SQR-SD3M_SD3I_DS(02.22.17)20170309121719.pdf,-,SQR-SD3M-8G1K6SNLB-ND,SQR-SD3M-8G1K6SNLB,Advantech Corp,MODULE DDR3L SDRAM 8GB 204SODIMM,0,0,"92.17000","0","1","-","Active","DDR3L SDRAM","8GB","1600Mb/s","204-SODIMM"
http://downloadt.advantech.com/ProductFile/PIS/AQD-SD4U8GE24-SE/Product%20-%20Datasheet/AQD-SD4U8GE24-SE_DS20170510175959.PDF,-,AQD-SD4U8GE24-SE-ND,AQD-SD4U8GE24-SE,Advantech Corp,MODULE DDR4 SDRAM 8GB 288SODIMM,0,0,"93.45000","0","1","-","Active","DDR4 SDRAM","8GB","2400Mb/s","288-SODIMM"
-,-,SQR-SD4N8G2K4SEEEB-ND,SQR-SD4N8G2K4SEEEB,Advantech Corp,260PIN SODIMM ECC DDR4 2400 8GB,0,0,"93.57000","0","1","-","Active","-","-","-","-"
-,-,SQR-UD4N8G2K4SEEEB-ND,SQR-UD4N8G2K4SEEEB,Advantech Corp,288PIN UDIMM ECC DDR4 2400 8GB 1,0,0,"93.57000","0","1","-","Active","-","-","-","-"
-,-,SQR-SD3I8G1K6SEEEB-ND,SQR-SD3I8G1K6SEEEB,Advantech Corp,DRAM DDR3 8GB 204SODIMM,0,0,"94.96000","0","1","-","Active","DDR3 SDRAM","8GB","1600Mb/s","204-SODIMM"
https://www.swissbit.com/wp-content/uploads/2015/03/swissbit_prduktbroschuere_10_2014_150dpi_v1.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFUI8192J3BP2TO-I-QT-221-STD.jpg,SFUI4096J3BP2TO-I-DT-221-STD-ND,SFUI4096J3BP2TO-I-DT-221-STD,Swissbit,MODULE FLASH NAND SLC 4GB,0,0,"96.78000","0","1","U-110","Not For New Designs","FLASH - NAND (SLC)","4GB","-","Module"
http://wfcache.advantech.com/www/certified-peripherals/documents/AQD-SD3L8GN16-SG_datasheet.pdf,-,AQD-SD3L8GN16-SG-ND,AQD-SD3L8GN16-SG,Advantech Corp,MODULE DDR3L SDRAM 8GB 204SODIMM,0,0,"97.76000","0","1","-","Active","DDR3L SDRAM","8GB","1600Mb/s","204-SODIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/AQD-D3L8GN16-SG_datasheet.pdf,-,AQD-D3L8GN16-SG-ND,AQD-D3L8GN16-SG,Advantech Corp,MODULE DDR3L SDRAM 8GB 240UDIMM,0,0,"99.15000","0","1","-","Active","DDR3L SDRAM","8GB","1600Mb/s","240-UDIMM"
-,-,A4D08Q18BNPBSE-ND,A4D08Q18BNPBSE,"ATP Electronics, Inc.",8GB 288 PIN DDR4-2133 UNBUFFERED,0,0,"100.30080","0","25","-","Active","DDR4 SDRAM","8GB","2133MT/s","Module"
-,-,A4D08Q38BNRCSE-ND,A4D08Q38BNRCSE,"ATP Electronics, Inc.",8GB 288 PIN DDR4-2400 UNBUFFERED,0,0,"100.30080","0","25","-","Active","DDR4 SDRAM","8GB","2400MT/s","Module"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/AW12M7218BLK0MW-E.pdf,//media.digikey.com/Photos/ATP%20Electronics/AW24P7228BLK0M-%28front%29.jpg,AW12M7218BLK0MW-ND,AW12M7218BLK0MW,"ATP Electronics, Inc.",MODULE DDR3 SDRAM 4GB 204SODIMM,1,0,"100.67000","0","1","-","Active","DDR3 SDRAM","4GB","1600MT/s","204-SODIMM"
-,-,A4D08QA8BNPBSE-ND,A4D08QA8BNPBSE,"ATP Electronics, Inc.",8GB 288 PIN DDR4-2400 UNBUFFERED,0,0,"102.24440","0","25","-","Active","DDR4 SDRAM","8GB","2400MT/s","Module"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/AQD-SD4U8GN24-HE_Rev0.0_2016-12-01.pdf,-,AQD-SD4U8GN24-HE-ND,AQD-SD4U8GN24-HE,Advantech Corp,MODULE DDR4 SDRAM 8GB 260-SODIMM,0,0,"103.23000","0","1","-","Active","DDR4 SDRAM","8GB","2400MT/s","260-SODIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/AQD-SD3L8GN16-MG_datasheet.pdf,-,AQD-SD3L8GN16-MG-ND,AQD-SD3L8GN16-MG,Advantech Corp,MODULE DDR3L SDRAM 8GB 204SODIMM,0,0,"103.34000","0","1","-","Active","DDR3L SDRAM","8GB","1600Mb/s","204-SODIMM"
http://advdownload.advantech.com/productfile/PIS/96D4I-4G2400R-ATL/Product%20-%20Datasheet/96D4I-4G2400R-ATL_DS20170714150920.pdf,-,96D4I-4G2400R-ATL-ND,96D4I-4G2400R-ATL,Advantech Corp,4G DDR4 2400 512X8 REG VLP,0,0,"103.34000","0","1","-","Active","DDR4 SDRAM","4GB","2400Mb/s","288-RDIMM"
-,-,A4D08QB8BLPBSE-ND,A4D08QB8BLPBSE,"ATP Electronics, Inc.",8GB 288 PIN DDR4-2400 UNBUFFERED,0,0,"103.79960","0","25","-","Active","DDR4 SDRAM","8GB","2400MT/s","Module"
http://advdownload.advantech.com/productfile/PIS/AQD-SD4L8GN24-HEI/Product%20-%20Datasheet/AQD-SD4L8GN24-HEI_datasheet20180517134639.pdf,-,AQD-SD4L8GN24-HEI-ND,AQD-SD4L8GN24-HEI,Advantech Corp,8G SO-DDR4-2400 1GX8 1.2V HYX -4,0,0,"104.46000","0","1","-","Active","DDR4 SDRAM","8GB","2400Mb/s","260-SODIMM"
-,-,AQ24M72E8BLMAM-ND,AQ24M72E8BLMAM,"ATP Electronics, Inc.",8GB 240 PIN DDR3-1866 UNBUFFERED,0,0,"104.51700","0","200","-","Active","DDR3 SDRAM","8GB","1866MT/s","Module"
http://wfcache.advantech.com/www/certified-peripherals/documents/96SD3-8G1600NN-AP_datasheet.pdf,-,96SD3-8G1600NN-AP-ND,96SD3-8G1600NN-AP,Advantech Corp,MODULE DDR3 SDRAM 8GB 204SODIMM,0,0,"104.74000","0","1","-","Active","DDR3 SDRAM","8GB","1600Mb/s","204-SODIMM"
http://advdownload.advantech.com/productfile/PIS/96SD1I-1G400NN-IN1/Product%20-%20Datasheet/96SD1I-1G400NN-IN1_datasheet20170616173259.pdf,-,96SD1I-1G400NN-IN1-ND,96SD1I-1G400NN-IN1,Advantech Corp,1GB I-GRADE SO-DDR1 400MHZ 64MX8,0,0,"104.74000","0","1","-","Active","DDR SDRAM","1GB","400MT/s","200-SODIMM"
-,-,A4D08Q28BLPBSE-ND,A4D08Q28BLPBSE,"ATP Electronics, Inc.",8GB 288 PIN DDR4-2133 UNBUFFERED,0,0,"104.77160","0","25","-","Active","DDR4 SDRAM","8GB","2133MT/s","Module"
-,-,A4D08Q48BLRCSE-ND,A4D08Q48BLRCSE,"ATP Electronics, Inc.",8GB 288 PIN DDR4-2400 UNBUFFERED,0,0,"104.77160","0","25","-","Active","DDR4 SDRAM","8GB","2400MT/s","Module"
-,-,A4B08QD8BNPBSE-ND,A4B08QD8BNPBSE,"ATP Electronics, Inc.",8GB 288 DDR4-2400 REGISTERED ECC,0,0,"105.57540","0","200","-","Active","DDR4 SDRAM","8GB","2400MT/s","Module"
-,-,A4G08QE8BLPBSE-ND,A4G08QE8BLPBSE,"ATP Electronics, Inc.",8GB 260 PIN DDR4-2400 UNB NON-EC,0,0,"106.71520","0","25","-","Active","DDR4 SDRAM","8GB","2400MT/s","260-UDIMM"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2701166.jpg,2701166-ND,2701166,Phoenix Contact,MEMORY MODULE,0,262,"107.00000","0","1","-","Active","-","-","-","-"
