Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Memory Size","Memory Type","Form Factor","Speed - Read","Speed - Write","Voltage - Supply","Type","Current - Max","Operating Temperature","Weight","Size / Dimension"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR13CS-2MHNRT-ND,AP-UM001GR13CS-2MHNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"27.69000","0","1","UDMII Plus Type B","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR13CS-2MHT-ND,AP-UM001GR13CS-2MHT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"27.69000","0","1","UDMII Plus Type B","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR13CS-2MST-ND,AP-UM001GR13CS-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"27.69000","0","1","UDMII Plus Type C","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR13CS-2NRT-ND,AP-UM001GR13CS-2NRT,Apacer Memory America,USB DISK MODULE SLC 90D NON-REMO,0,0,"27.69000","0","1","UDMII Plus Type A","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","0°C ~ 70°C","-","28.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR13CS-2T-ND,AP-UM001GR13CS-2T,Apacer Memory America,USB DISK MODULE SLC 90D 1GB,0,0,"27.69000","0","1","UDMII Plus Type A","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","0°C ~ 70°C","-","28.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR23CS-2NRT-ND,AP-UM001GR23CS-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"27.69000","0","1","UDMII Plus Type D","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","0°C ~ 70°C","-","37.30mm x 26.65mm x 8.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR23CS-2T-ND,AP-UM001GR23CS-2T,Apacer Memory America,USB DISK MODULE SLC 180D 1GB,0,0,"27.69000","0","1","UDMII Plus Type D","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","0°C ~ 70°C","-","37.30mm x 26.65mm x 8.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR31CG-2MSNRT-ND,AP-UM001GR31CG-2MSNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"27.69000","0","1","UDMII Plus Type E LP","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR31CG-2MST-ND,AP-UM001GR31CG-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"27.69000","0","1","UDMII Plus Type E LP","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR40CG-2NRT-ND,AP-UM001GR40CG-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"27.69000","0","1","UDMII Plus Type D LP","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GR40CG-2T-ND,AP-UM001GR40CG-2T,Apacer Memory America,USB DISK MODULE SLC 180D LP 1GB,0,0,"27.69000","0","1","UDMII Plus Type D LP","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT13ES-2MHNRT-ND,AP-UM001GT13ES-2MHNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"27.69000","0","1","UDMII Plus Type B","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT13ES-2T-ND,AP-UM001GT13ES-2T,Apacer Memory America,USB DISK MODULE SLC 90D 1GB EXTE,0,0,"27.69000","0","1","UDMII Plus Type A","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","28.80mm x 26.65mm x 10.50mm"
-,-,SQF-SM6M2-16G-S9C-ND,SQF-SM6M2-16G-S9C,Advantech Corp,SSD 16GB MLC M.2 SATAIII 3.3V,0,0,"27.93000","0","1","-","Active","16GB","FLASH - NAND (MLC)","M.2 Module","520MB/s","200MB/s","3.3V","SATA III","480mA","0°C ~ 70°C","-","-"
http://advdownload.advantech.com/productfile/PIS/SQF-S10%20630/Product%20-%20Datasheet/SQF-SLM%20630_S10_DS(04.24.18)20180521182231.pdf,-,SQF-SHMS1-1G-S9C-ND,SQF-SHMS1-1G-S9C,Advantech Corp,SSD 1GB SLC MSATA SATAIII,0,0,"27.93000","0","1","SQF-SHM 630","Active","1GB","FLASH - NAND (SLC)","mSATA","130MB/s","100MB/s","-","SATA III","-","0°C ~ 70°C","-","26.80mm x 30.00mm x 4.20mm"
-,-,AF16GSMGH-OEM-ND,AF16GSMGH-OEM,"ATP Electronics, Inc.",SSD 16GB EUSB MLC,0,0,"29.13000","0","2","-","Active","16GB","FLASH - NAND (MLC)","Disk-On-Module, eUSB","30MB/s","22MB/s","-","-","-","0°C ~ 70°C","-","36.90mm x 26.60mm x 8.40mm"
-,-,SQF-UPDM2-32G-U7C-ND,SQF-UPDM2-32G-U7C,Advantech Corp,SSD 32GB MLC UDM USB 3.0,0,0,"29.33000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://advdownload.advantech.com/productfile/PIS/SQF-SMS%20630/Product%20-%20Datasheet/Advantech%20SQFlash_mSATA_630-DS_v0.5_2015060820160519183031.pdf,-,SQF-SMSU1-2G-S9C-ND,SQF-SMSU1-2G-S9C,Advantech Corp,SSD 2GB MSATA UMLC,0,0,"29.33000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://en.apacer.com/pub/media/file/2015/2015011314311684.pdf,//media.digikey.com/Photos/Apacer%20Photos/SDM5_7P180D_Slim2_LO.jpg,APSDM002GK3AN-AT-ND,APSDM002GK3AN-AT,Apacer Memory America,SSD 2GB SLC SATA III 5V,0,0,"29.59552","0","500","SDM5","Active","2GB","FLASH - NAND (SLC)","-","42MB/s","28MB/s","5V","SATA III","125mA","0°C ~ 70°C","-","17.00mm x 40.00mm x 6.10mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_44P90D_AP-FMxxxxD130XS-XTXXX_Spec_rev1.1.pdf,-,AP-FM0128D1305S-T-ND,AP-FM0128D1305S-T,Apacer Memory America,ATA DISK MODULE 44-PIN/90 DEGREE,0,0,"30.30000","0","1","ADM5S 44P/90D","Active","128MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","24MB/s","11MB/s","5V","ATA","110mA (Typ)","0°C ~ 70°C","-","45.00mm x 28.00mm x 4.55mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_44P270D_AP-FMxxxxD30XXS-XTX_Spec_rev1.2.pdf,-,AP-FM0128D3005S-T-ND,AP-FM0128D3005S-T,Apacer Memory America,ATA DISK MODULE 44-PIN/270 DEGRE,0,0,"30.30000","0","1","ADM5S 44P/270D","Active","128MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","24MB/s","11MB/s","5V","ATA","110mA (Typ)","0°C ~ 70°C","-","45.00mm x 28.00mm x 6.85mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_44P90D_AP-FMxxxxD130XS-XTXXX_Spec_rev1.1.pdf,-,AP-FM0256D1305S-T-ND,AP-FM0256D1305S-T,Apacer Memory America,ATA DISK MODULE 44-PIN/90 DEGREE,0,0,"30.30000","0","1","ADM5S 44P/90D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","24MB/s","11MB/s","5V","ATA","110mA (Typ)","0°C ~ 70°C","-","45.00mm x 28.00mm x 4.55mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_44P270D_AP-FMxxxxD30XXS-XTX_Spec_rev1.2.pdf,-,AP-FM0256D3005S-T-ND,AP-FM0256D3005S-T,Apacer Memory America,ATA DISK MODULE 44-PIN/270 DEGRE,0,0,"30.30000","0","1","ADM5S 44P/270D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","24MB/s","11MB/s","5V","ATA","110mA (Typ)","0°C ~ 70°C","-","45.00mm x 32.60mm x 6.85mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_44P180D_AP-FMxxxxD250XS-XTX1X_Spec_rev1.4.pdf,-,AP-FM0128D2505S-T1H-ND,AP-FM0128D2505S-T1H,Apacer Memory America,ATA DISK MODULE 44-PIN/180 DEGRE,0,0,"30.39000","0","1","ADM5S 44P/180D","Active","128MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","24MB/s","11MB/s","5V","ATA","110mA (Typ)","0°C ~ 70°C","-","49.39mm x 27.10mm x 6.00mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_44P180D_AP-FMxxxxD250XS-XTX1X_Spec_rev1.4.pdf,-,AP-FM0128D2505S-TW1H-ND,AP-FM0128D2505S-TW1H,Apacer Memory America,ATA DISK MODULE 44-PIN/180 DEGRE,0,0,"30.39000","0","1","ADM5S 44P/180D","Active","128MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","24MB/s","11MB/s","5V","ATA","110mA (Typ)","-40°C ~ 85°C","-","49.39mm x 27.10mm x 6.00mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_40P180D_AP-FMxxxxD560XS-XTXXX_Spec_rev1.1.pdf,-,AP-FM0128D5605S-T1H-ND,AP-FM0128D5605S-T1H,Apacer Memory America,ATA DISK MODULE 40-PIN/180 DEGRE,0,0,"30.39000","0","1","ADM5S 40P/180D","Active","128MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","20MB/s","11MB/s","5V","ATA","125mA (Typ)","0°C ~ 70°C","-","58.99mm x 27.83mm x 6.25mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_40P180D_AP-FMxxxxD560XS-XTXXX_Spec_rev1.1.pdf,-,AP-FM0128D5605S-T1M-ND,AP-FM0128D5605S-T1M,Apacer Memory America,ATA DISK MODULE 40-PIN/180 DEGRE,0,0,"30.39000","0","1","ADM5S 40P/180D","Active","128MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","20MB/s","11MB/s","5V","ATA","125mA (Typ)","0°C ~ 70°C","-","50.93mm x 28.95mm x 6.00mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_44P180D_AP-FMxxxxD250XS-XTX1X_Spec_rev1.4.pdf,-,AP-FM0256D2505S-T1H-ND,AP-FM0256D2505S-T1H,Apacer Memory America,ATA DISK MODULE 44-PIN/180 DEGRE,0,0,"30.39000","0","1","ADM5S 44P/180D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","24MB/s","11MB/s","5V","ATA","110mA (Typ)","0°C ~ 70°C","-","49.39mm x 27.10mm x 6.00mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_44P180D_AP-FMxxxxD250XS-XTX1X_Spec_rev1.4.pdf,-,AP-FM0256D2505S-TW1H-ND,AP-FM0256D2505S-TW1H,Apacer Memory America,ATA DISK MODULE 44-PIN/180 DEGRE,0,0,"30.39000","0","1","ADM5S 44P/180D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","24MB/s","11MB/s","5V","ATA","110mA (Typ)","-40°C ~ 85°C","-","49.39mm x 27.10mm x 6.00mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_40P180D_AP-FMxxxxD560XS-XTXXX_Spec_rev1.1.pdf,-,AP-FM0256D5605S-T1H-ND,AP-FM0256D5605S-T1H,Apacer Memory America,ATA DISK MODULE 40-PIN/180 DEGRE,0,0,"30.39000","0","1","ADM5S 40P/180D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","20MB/s","11MB/s","5V","ATA","125mA (Typ)","0°C ~ 70°C","-","58.99mm x 27.83mm x 6.25mm"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_40P180D_AP-FMxxxxD560XS-XTXXX_Spec_rev1.1.pdf,-,AP-FM0256D5605S-T1M-ND,AP-FM0256D5605S-T1M,Apacer Memory America,ATA DISK MODULE 40-PIN/180 DEGRE,0,0,"30.39000","0","1","ADM5S 40P/180D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","20MB/s","11MB/s","5V","ATA","125mA (Typ)","0°C ~ 70°C","-","50.93mm x 28.95mm x 6.00mm"
http://eflash.apacerus.com/SPEC/SATA/Drive/SFD18SH-M_15nm_APS18SH1xxxG-XXTM1X_Spec_rev1.2.pdf,-,APS18SH1008G-W2TM1-ND,APS18SH1008G-W2TM1,Apacer Memory America,HALF SLIM (MO-297) SSD MLC DEVSL,0,0,"30.51000","0","1","SFD18SH-M","Active","8GB","FLASH - NAND (MLC)","Slim-SATA","120MB/s","85MB/s","5V","SATA III","175mA","0°C ~ 70°C","-","54.00mm x 39.80mm x 4.00mm"
-,-,SQF-SM8S1-1G-S9C-ND,SQF-SM8S1-1G-S9C,Advantech Corp,SSD 1GB SLC M.2 SATAIII,0,0,"30.72000","0","1","SQF-SM8 630","Active","1GB","FLASH - NAND (SLC)","M.2 Module","500MB/s","150MB/s","-","SATA III","600mA","0°C ~ 70°C","-","-"
http://advdownload.advantech.com/productfile/Downloadfile1/1-163M8CP/SQF-SDM_630_HOR_USER_MANUAL_ENG_ED1.0.PDF,-,SQF-SDMS1-1G-9CT-ND,SQF-SDMS1-1G-9CT,Advantech Corp,SSD 1GB SLC SATA DOM SATAIII,0,0,"30.72000","0","1","SQF-SDM 630","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, SATA DOM","500MB/s","150MB/s","-","SATA III","480mA","0°C ~ 70°C","-","44.70mm x 11.20mm x 4.20mm"
http://advdownload.advantech.com/productfile/PIS/SQF-SDM%20630/Product%20-%20Datasheet/SQF-SDM%20630_SUS%20630_DS(04.24.18)20180521182008.pdf,-,SQF-SDMS1-1G-S9C-ND,SQF-SDMS1-1G-S9C,Advantech Corp,SSD 1GB SLC SATA DOM SATAIII,0,0,"30.72000","0","1","SQF-SDM 630","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, SATA DOM","500MB/s","150MB/s","-","SATA III","480mA","0°C ~ 70°C","-","44.70mm x 11.20mm x 4.20mm"
http://advdownload.advantech.com/productfile/PIS/SQF-SDM%20630/Product%20-%20Datasheet/SQF-SDM%20630_SUS%20630_DS(04.24.18)20180521182008.pdf,-,SQF-SDMM1-4G-S9E-ND,SQF-SDMM1-4G-S9E,Advantech Corp,SSD 4GB MLC SATA DOM SATAIII,0,0,"30.72000","0","1","SQF-SDM 630","Active","4GB","FLASH - NAND (MLC)","Disk-On-Module, SATA DOM","250MB/s","100MB/s","-","SATA III","480mA","-40°C ~ 85°C","-","44.70mm x 11.20mm x 4.20mm"
-,-,SQF-SM8M1-4G-S9E-ND,SQF-SM8M1-4G-S9E,Advantech Corp,SSD 4GB MLC M.2 2280,0,0,"30.72000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,SQF-SDMU1-2G-S9C-ND,SQF-SDMU1-2G-S9C,Advantech Corp,SSD 2GB ULT MLC SATA DOM,0,0,"30.72000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,SQF-UDMS1-2G-HDC-ND,SQF-UDMS1-2G-HDC,Advantech Corp,MOD SQF USB DOM SLC 2G HOR,0,0,"30.72000","0","1","SQF-UDM","Active","2GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","26MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.50mm x 10.60mm"
-,-,SQF-SM4M1-16G-SBC-ND,SQF-SM4M1-16G-SBC,Advantech Corp,SSD 16GB SATA M.2 MLC,0,0,"30.72000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://eflash.apacerus.com/spec/SATA/Module/SDM5/SDM5_7P180D_Slim2_20140717.pdf,-,APSDM002GS3AN-AT-ND,APSDM002GS3AN-AT,Apacer Memory America,SATA3 DISK MODULE 7-PIN/180 DEGR,0,0,"30.90528","0","500","SDM5 7P/180D Slim2","Active","2GB","FLASH - NAND (SLC)","Disk-On-Module, SATA DOM","42MB/s","28MB/s","5V","SATA III","125mA (Typ)","0°C ~ 70°C","-","17.00mm x 40.00mm x 6.10mm"
//media.digikey.com/pdf/Data%20Sheets/Virtium/VTDU31P.pdf,-,VTDU31PC002G-1A0-ND,VTDU31PC002G-1A0,Virtium LLC,SSD 2GB EUSB SLC 5V,0,0,"30.97980","0","50","TuffDrive®","Active","2GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","25MB/s","16.5MB/s","5V","-","-","0°C ~ 70°C","0.18 oz (5.13g)","36.90mm x 26.60mm x 9.75mm"
http://www.virtium.com/wp-content/uploads/2016/01/PB007-1114-02-TuffDrive-eUSB-Family-Product-Brief.pdf,-,VTDU32PC002G-1A0-ND,VTDU32PC002G-1A0,Virtium LLC,SSD 2GB EUSB SLC 5V,0,0,"30.97980","0","50","TuffDrive®","Active","2GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","27MB/s","16.5MB/s","5V","-","-","0°C ~ 70°C","-","36.90mm x 26.60mm x 5.95mm"
-,//media.digikey.com/Photos/Apacer%20Photos/UDMIIPlus_TypeC_img2_LO.jpg,AP-UM001GT13ES-2MSNRT-ND,AP-UM001GT13ES-2MSNRT,Apacer Memory America,SSD 1GB SLC 5V,0,0,"31.24000","0","1","-","Active","1GB","FLASH - NAND (SLC)","-","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT13ES-2MHT-ND,AP-UM001GT13ES-2MHT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"31.24000","0","1","UDMII Plus Type B","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT13ES-2MST-ND,AP-UM001GT13ES-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"31.24000","0","1","UDMII Plus Type C","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT13ES-2NRT-ND,AP-UM001GT13ES-2NRT,Apacer Memory America,USB DISK MODULE SLC 90D NON-REMO,0,0,"31.24000","0","1","UDMII Plus Type A","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","28.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT23ES-2NRT-ND,AP-UM001GT23ES-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"31.24000","0","1","UDMII Plus Type D","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","37.30mm x 26.65mm x 8.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT23ES-2T-ND,AP-UM001GT23ES-2T,Apacer Memory America,USB DISK MODULE SLC 180D 1GB EXT,0,0,"31.24000","0","1","UDMII Plus Type D","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","37.30mm x 26.65mm x 8.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT31EG-2MSNRT-ND,AP-UM001GT31EG-2MSNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"31.24000","0","1","UDMII Plus Type E LP","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT31EG-2MST-ND,AP-UM001GT31EG-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"31.24000","0","1","UDMII Plus Type E LP","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT40EG-2NRT-ND,AP-UM001GT40EG-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"31.24000","0","1","UDMII Plus Type D LP","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM001GT40EG-2T-ND,AP-UM001GT40EG-2T,Apacer Memory America,USB DISK MODULE SLC 180D LP 1GB,0,0,"31.24000","0","1","UDMII Plus Type D LP","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","19MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
http://eflash.apacerus.com/spec/USB/Module/UDM3.0_1U_AP-UMxxxxAUXXX-XXXTX_Spec_rev1.2.pdf,-,AP-UM001GAU0ES-2T-ND,AP-UM001GAU0ES-2T,Apacer Memory America,USB3.0 DISK MODULE SLC 180D 1U 3,0,0,"31.81000","0","1","-","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","30MB/s","20MB/s","5V","-","140mA (Typ)","-40°C ~ 85°C","-","24.00mm x 17.90mm x 5.00mm"
http://advdownload.advantech.com/productfile/PIS/SQF-SLM%20630/Product%20-%20Datasheet/SQF-SLM%20630_S10_DS(04.24.18)20180521182205.pdf,-,SQF-SLMM1-4G-S9E-ND,SQF-SLMM1-4G-S9E,Advantech Corp,SSD 4GB MLC SLIM-SATA SATAIII,0,0,"32.12000","0","1","SQF-SLM 630","Active","4GB","FLASH - NAND (MLC)","Slim-SATA","510MB/s","150MB/s","-","SATA III","370mA","-40°C ~ 85°C","-","54.00mm x 39.00mm x 4.50mm"
http://advdownload.advantech.com/productfile/PIS/SQF-S10%20630/Product%20-%20Datasheet/SQF-SLM%20630_S10_DS(04.24.18)20180521182231.pdf,-,SQF-SHMS1-1G-S9E-ND,SQF-SHMS1-1G-S9E,Advantech Corp,SSD 1GB SLC MSATA SATAIII,0,0,"32.12000","0","1","SQF-SHM 630","Active","1GB","FLASH - NAND (SLC)","mSATA","130MB/s","100MB/s","-","SATA III","-","-40°C ~ 85°C","-","26.80mm x 30.00mm x 4.20mm"
-,-,SQF-SM8M2-8G-S9C-ND,SQF-SM8M2-8G-S9C,Advantech Corp,SSD 8GB MLC M.2 2280,0,0,"32.12000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,SQF-SDMM1-8G-9HC-ND,SQF-SDMM1-8G-9HC,Advantech Corp,SSD 8GB MLC SATA DOM,0,0,"32.12000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,SQF-SHMU1-2G-S9E-ND,SQF-SHMU1-2G-S9E,Advantech Corp,SSD 2GB U-MLC HS MSATA,0,0,"32.12000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://advdownload.advantech.com/productfile/Downloadfile3/1-163M8FO/SQF-SLM_630_user_manual_ENG_Ed1.0.pdf,-,SQF-SLMU1-2G-S9C-ND,SQF-SLMU1-2G-S9C,Advantech Corp,SSD 2GB S-SATA UMLC,0,0,"32.12000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://eflash.apacerus.com/spec/PATA/Module/ADM5S/ADM5S_44P90D.pdf,-,AP-FM0512D1305S-T-ND,AP-FM0512D1305S-T,Apacer Memory America,SSD 512MB SLC ATA 5V,0,0,"33.37000","0","1","ADM5S 44P/90D","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, ATA","31MB/s","20MB/s","5V","ATA","125mA (Typ)","0°C ~ 70°C","-","45.00mm x 28.00mm x 6.85mm"
