Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Function","Motor Type","Voltage - Rated","RPM","Torque - Rated (oz-in / mNm)","Power - Rated","Encoder Type","Size / Dimension","Diameter - Shaft","Length - Shaft and Bearing","Mounting Hole Spacing","Termination Style","Features","Gear Reduction Ratio","Torque - Max Momentary (oz-in / mNm)","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/PWN10V_17V.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/PWN10VEE24AA.jpg,P14345-ND,PWN10VEE24AA,NMB Technologies Corporation,STANDARD MOTOR 11139 RPM 24VDC,104,0,"3.76000","0","1","PWN10V","Active","DC Motor","Standard","Brushed","24VDC","11139 RPM","0.28 / 1.96","-","-","Round - 0.803"" Dia (20.40mm)","0.079"" (2.00mm)","0.445"" (11.30mm)","0.488"" (12.40mm)","Solder Tab","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/PKN12.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/PKN12EB105C1.jpg,P14353-ND,PKN12EB105C1,NMB Technologies Corporation,STANDARD MOTOR 7796 RPM 3VDC,1281,0,"3.99000","0","1","PKN12","Active","DC Motor","Standard","Brushed","3VDC","7796 RPM","0.03 / 0.2","-","-","Round - 0.394"" Dia (10.00mm)","0.039"" (1.00mm)","0.248"" (6.30mm)","0.283"" (7.20mm)","Solder Tab","-","-","-","-"
http://www.vibration-motor.com/products/download/Z7AL2B1692612.pdf,//media.digikey.com/Photos/Jinlong/MFG_Z7AL2B1692612.jpg,1670-1047-ND,Z7AL2B1692612,"Jinlong Machinery & Electronics, Inc.",VIBRATION MOTOR CYL 3V PIN,1160,0,"4.09000","0","1","Z7A","Active","DC Motor","Vibration, ERM","-","3VDC","12000 RPM","-","-","-","Round - 0.276"" Dia (7.00mm)","-","0.256"" (6.50mm)","-","Wire Leads","-","-","-","-"
http://www.vibration-motor.com/products/download/Q7AL2BX180003.pdf,//media.digikey.com/Photos/Jinlong/MFG_Q7--MICRO-MOTOR.jpg,1670-1046-ND,Q7AL2BX180003,"Jinlong Machinery & Electronics, Inc.",MICRO MOTOR,530,0,"4.09000","0","1","-","Active","DC Motor","Standard","-","3VDC","15647 RPM","0.053 / 0.375","-","-","Round - 0.276"" Dia (7.00mm)","0.039"" (1.00mm)","0.154"" (3.90mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C"
http://www.vibration-motor.com/products/download/Z7AL2A0000001.pdf,//media.digikey.com/Photos/Jinlong/Z7AL2A0000001.jpg,1670-1045-ND,Z7AL2A0000001,"Jinlong Machinery & Electronics, Inc.",MICRO MOTOR,281,0,"4.09000","0","1","Z7A","Active","DC Motor","Standard","-","1.3VDC","6647 RPM","0.01 / 0.07","-","-","Round - 0.276"" Dia (7.00mm)","0.039"" (1.00mm)","0.189"" (4.80mm)","-","Wire Leads","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/PNN7.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/PNN7RE08JD.jpg,P14350-ND,PNN7RE08JD,NMB Technologies Corporation,STANDARD MOTOR 16364 RPM 3VDC,265,0,"4.11000","0","1","PNN7","Active","DC Motor","Standard","Brushed","3VDC","16364 RPM","0.01 / 0.1","-","-","Round - 0.315"" Dia (8.00mm)","0.039"" (1.00mm)","0.413"" (10.50mm)","0.213"" (5.40mm)","Solder Tab","-","-","-","-"
http://www.vibration-motor.com/products/download/Z4TL2B03715452.pdf,//media.digikey.com/Photos/Jinlong/MFG_Z4TL2B03715452.jpg,1670-1055-ND,Z4TL2B03715452,"Jinlong Machinery & Electronics, Inc.",VIBRATION MOTOR CYL 3V WIRE,131,0,"4.28000","0","1","Z4TL","Active","DC Motor","Vibration, ERM","-","3VDC","10000 RPM","-","-","-","Round - 0.181"" Dia (4.60mm)","-","0.150"" (3.80mm)","-","Wire Leads","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/PNN7RB55PW.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/MFG_PNN7RB55PW.JPG,P122157-ND,PNN7RB55PW,NMB Technologies Corporation,VIBRATION MOTOR CYL 3V,9451,0,"4.80000","0","1","-","Active","DC Motor","Vibration, ERM","-","3VDC","7500 RPM","-","-","-","Round - 0.315"" Dia (8.00mm)","-","0.236"" (6.00mm)","-","Solder Tab","-","-","-","-"
http://www.vibration-motor.com/products/download/JZP10-35C270_SPEC%20copy.pdf,//media.digikey.com/Photos/Jinlong/MFG_ZJP10-35C270.jpg,1670-1025-ND,JP10-35C270,"Jinlong Machinery & Electronics, Inc.",VIBRATION MOTOR CYL 3.5V WIRE,272,0,"5.24000","0","1","ZJP","Active","DC Motor","Vibration, ERM","-","3.5VDC","14000 RPM","-","-","-","Round - 0.394"" Dia (10.00mm)","-","0.205"" (5.20mm)","-","Wire Leads","-","-","-","-20°C ~ 70°C"
http://www.vibration-motor.com/products/download/JZP16-70E310_SPEC%20copy.pdf,//media.digikey.com/Photos/Jinlong/MFG_ZJP16-70E310.jpg,1670-1027-ND,JP16-70E310,"Jinlong Machinery & Electronics, Inc.",VIBRATION MOTOR CYL 7.2V WIRE,169,0,"5.24000","0","1","ZJP","Active","DC Motor","Vibration, ERM","-","7.2VDC","11000 RPM","-","-","-","Round - 0.472"" Dia (12.00mm)","-","0.335"" (8.50mm)","-","Solder Tab","-","-","-","-20°C ~ 70°C"
http://www.vibration-motor.com/products/download/ZJQ24-35F580C_SPEC%20copy.pdf,//media.digikey.com/Photos/Jinlong/MFG_ZJQ24-35F580C.jpg,1670-1026-ND,JQ24-35F580C,"Jinlong Machinery & Electronics, Inc.",VIBRATION MOTOR CYL 5V WIRE,2059,0,"5.46000","0","1","ZJQ","Active","DC Motor","Vibration, ERM","-","5VDC","2550 RPM","-","-","-","Round - 0.961"" Dia (24.40mm)","-","0.472"" (12.00mm)","-","Wire Leads","-","-","-","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/169_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/169.jpg,1528-1076-ND,169,Adafruit Industries LLC,SERVOMOTOR 5VDC TOWERPRO SG92R,1099,0,"5.95000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Positional Rotation","5VDC","-","22.22 / 156.9","-","-","Rectangular - 0.910"" x 0.430"" (23.00mm x 11.00mm)","-","-","-","Wire Leads with Connector","-","-","-","-30°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SER0039_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_SER0039.jpg,1738-1255-ND,SER0039,DFRobot,9G METAL GEAR MICRO SERVO (1.8KG,202,0,"6.08000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Positional Rotation","5VDC","-","-","-","-","Rectangular - 0.472"" x 0.906"" (12.00mm x 23.00mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
http://www.vibration-motor.com/products/download/JQ24-35K270B.pdf,//media.digikey.com/Photos/Jinlong/JQ24-35K270B.jpg,1670-1049-ND,JQ24-35K270B,"Jinlong Machinery & Electronics, Inc.","VIBRATION MOTOR, 5V WIRE",213,0,"6.34000","0","1","ZJQ","Active","DC Motor","Vibration, ERM","-","5VDC","4250 RPM","-","-","-","Round - 0.961"" Dia (24.40mm)","0.079"" (2.00mm)","0.472"" (12.00mm)","-","Wire Leads","-","-","-","-10°C ~ 60°C"
http://www.vibration-motor.com/products/download/LV061228B.pdf,//media.digikey.com/Photos/Jinlong/MFG_LV061228B.jpg,1670-1050-ND,LV061228B-L65-A,"Jinlong Machinery & Electronics, Inc.",VIBRATION MOTOR LINEAR 2 VAC,454,0,"7.65000","0","1","-","Active","AC Motor","Vibration, LRA","-","2VAC","-","-","-","-","Rectangular - 0.236"" x 0.472"" (6.00mm x 12.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Jinlong%20Machinery%20&%20Elect/LV081230B-L30.pdf,//media.digikey.com/Photos/Jinlong/MFG_LV081230B-L30.jpg,1670-1058-ND,LV081230B-L30,"Jinlong Machinery & Electronics, Inc.",VIBRATION MOTOR LINEAR,348,0,"7.65000","0","1","-","Active","AC Motor","Vibration, LRA","-","2VAC","-","-","-","-","Rectangular - 0.315"" x 0.472"" (8.00mm x 12.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/SE15K.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_SE15KOTTY.jpg,P121381-ND,SE15K1BTYJ,NMB Technologies Corporation,BRUSH MOTOR DC 15MM X 25MM,147,0,"8.92000","0","1","-","Active","DC Motor","Standard","Brushed","12VDC","6700 RPM","0.354 / 2.5","-","-","Square - 0.591"" x 0.591"" (15.00mm x 15.00mm)","0.079"" (2.00mm)","0.390"" (9.90mm)","0.512"" (13.00mm)","Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/SE18K.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_SE18J.jpg,P121382-ND,SE18JIETYC,NMB Technologies Corporation,BRUSH MOTOR DC 18MM X 25MM,335,0,"9.15000","0","1","-","Active","DC Motor","Standard","Brushed","12VDC","4050 RPM","0.71 / 5","-","-","Square - 0.717"" x 0.717"" (18.20mm x 18.20mm)","0.079"" (2.00mm)","0.390"" (9.90mm)","0.551"" (14.00mm)","Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0495-A_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0495-A.jpg,1738-1281-ND,FIT0495-A,DFRobot,METAL DC GEARED MOTOR - 6V 15RPM,333,0,"10.20000","0","1","-","Active","DC Motor","Gearmotor","-","6VDC","15 RPM","-","-","-","Round - 0.984"" Dia (25.00mm)","0.157"" (4.00mm)","0.472"" (12.00mm)","0.670"" (17.00mm)","Solder Tab","-","478","-","-20°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0482_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0481.jpg,1738-1262-ND,FIT0482,DFRobot,MICRO METAL GEARED MOTOR W/ENCOD,1190,0,"12.26000","0","1","-","Active","DC Motor","Gearmotor","-","6VDC","310 RPM","4.86 / 34.32","-","Incremental","Rectangular - 0.394"" x 0.472"" (10.00mm x 12.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.472"" (12.00mm)","Connector","-","50","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0483_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0481.jpg,1738-1263-ND,FIT0483,DFRobot,MICRO METAL GEARED MOTOR W/ENCOD,144,0,"12.26000","0","1","-","Active","DC Motor","Gearmotor","-","6VDC","155 RPM","9.72 / 68.65","-","Incremental","Rectangular - 0.394"" x 0.472"" (10.00mm x 12.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.472"" (12.00mm)","Connector","-","100","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1142_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/1142.jpg,1528-1083-ND,1142,Adafruit Industries LLC,SERVOMOTOR 5VDC HIGH TORQUE,1387,0,"19.95000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Positional Rotation","5VDC","-","140 / 989","-","-","Rectangular - 1.575"" x 0.787"" (40.00mm x 20.00mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
-,"//media.digikey.com/Photos/Digilent,%20Inc/MFG_KIT%20MOTOR.jpg",1286-1055-ND,290-006,"Digilent, Inc.",GEARMOTOR W/ 1/19 GEARBOX KIT,396,0,"19.99000","0","1","IG-22GM","Active","DC Motor","Gearmotor","Brushed","-","348 RPM","4.1 / 28.93","1.5W","-","Round - 0.807"" Dia (20.50mm)","0.157"" (4.00mm)","0.472"" (12.00mm)","-","Solder Tab","-","19","-","-"
http://media.crouzet.com/datasheets/english/dc-motors-dc-direct-drive-brushed-motors-27-5-mm-3-2-watts-3-2-w-Part%20number-82720002.pdf,//media.digikey.com/photos/Crouzet%20Photos/82720002.JPG,966-1738-ND,82720002,Crouzet,STANDARD MOTOR 3500 RPM 24VDC,128,0,"24.61000","0","1","82720","Active","DC Motor","Standard","Brushed","24VDC","3500 RPM","0.99 / 7","3.2W","-","Round - 1.082"" Dia (27.50mm)","0.079"" (2.00mm)","0.591"" (15.00mm)","0.630"" (16.00mm)","Solder Tab","-","-","-","-"
https://www.tdk-electronics.tdk.com/inf/20/10/ds/2626H023V120.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_PowerHap-7G-Type.jpg,495-76128-ND,Z63000Z2910Z 1Z 5,EPCOS (TDK),VIB PIEZO HAPTIC MOTOR 7G 120V,303,0,"40.25000","0","1","PowerHap™","Active","-","Vibration (Piezo)","-","0 ~ 120 V","-","-","-","-","Square - 0.500"" x 0.500"" (12.70mm x 12.70mm)","-","-","-","Solder Pad","-","-","-","-40°C ~ 85°C"
http://www.portescap.com/sites/default/files/22n28_specifications_0.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/22N28-216E.286.JPG,403-1079-ND,22N28-216E.286,Portescap,STANDARD MOTOR 10000 RPM 6VDC,176,0,"43.94000","0","1","22N28","Active","DC Motor","Standard","Brushed","6VDC","10000 RPM","1.19 / 8.4","3.8W","-","Round - 0.866"" Dia (22.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.472"" (12.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
https://product.tdk.com/info/en/catalog/datasheets/piezohapt_commercial_phu_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_PHUA8060-35A-33-000.jpg,445-175258-ND,PHUA8060-35A-33-000,TDK Corporation,"PIEZO, HAPTIC, ACTUATOR, PIEZOHA",229,0,"51.75000","0","1","PHU","Active","-","Vibration (Piezo)","-","24VDC","-","-","-","-","Rectangular - 3.150"" x 2.362"" (80.00mm x 60.00mm)","-","-","-","Solder Pad","-","-","-","-10°C ~ 60°C"
http://www.portescap.com/sites/default/files/22n78_athlonix_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/22N78-311P_1001.JPG,403-1044-ND,22N78-311P.1001,Portescap,STANDARD MOTOR 10000 RPM 12VDC,73,0,"81.34000","0","1","22N78 Athlonix","Active","DC Motor","Standard","Brushed","12VDC","10000 RPM","2.1 / 14.8","12W","-","Round - 0.866"" Dia (22.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.670"" (17.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/80803011.jpg,966-1722-ND,80803011,Crouzet,MOTOR 24VDC 65-3:1 STD 8MM AXE,61,0,"117.30000","0","1","80803","Active","DC Motor","Gearmotor","Brushed","24VDC","120 RPM","133.8 / 945","17W","-","-","0.315"" (8.00mm)","1.047"" (26.60mm)","-","Quick Connect - 0.110"" (2.8mm)","-","-","283.2 / 2000","-10°C ~ 60°C"
https://www.trinamic.com/_scripts/download.php?file=_articles%2Fproducts%2Fmotors%2Fqmot-qbl4208%2F_datasheet%2FQBL4208_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/QBL4208-81-04-019.jpg,1460-1088-ND,QBL4208-81-04-019,Trinamic Motion Control GmbH,STANDARD MOTOR 4000 RPM 24VDC,41,0,"132.86000","0","1","QMot QBL4208","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","4000 RPM","26.2 / 185","77.5W","-","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.197"" (5.00mm)","0.866"" (22.00mm)","1.417"" (36.00mm)","Wire Leads","-","-","79.31 / 560","-20°C ~ 40°C"
http://cdn.crouzet-motors.com.s3.amazonaws.com/assets/library/Datasheets-and-3D/EN_FT_89810007.pdf,//media.digikey.com/Photos/Crouzet%20Photos/PH_89810_2.JPG,966-1683-ND,89810007,Crouzet,MOTOR DC 898100 12V 4000RPM,26,0,"143.89000","0","1","DCmind, 89810","Active","DC Motor","Standard","Brushed","12VDC","2900 RPM","7.08 / 50","15W","-","Round - 1.654"" Dia (42.00mm)","0.236"" (6.00mm)","0.984"" (25.00mm)","-","Wire Leads","-","-","-","-30°C ~ 70°C"
https://www.trinamic.com/_scripts/download.php?file=_articles%2Fproducts%2Fmotors%2Fqmot-qbl5704%2F_datasheet%2FQBL5704_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/QBL5704-116-04-042.jpg,1460-1091-ND,QBL5704-116-04-042,Trinamic Motion Control GmbH,STANDARD MOTOR 4000 RPM 36VDC,70,0,"169.11000","0","1","QMot QBL5704","Active","DC Motor","Standard","Brushless (BLDC)","36VDC","4000 RPM","59.48 / 420","175.9W","-","Round - 2.244"" Dia (57.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.811"" (46.00mm)","Wire Leads","-","-","184.1 / 1300","-20°C ~ 40°C"
http://www.portescap.com/sites/default/files/30gt2r82_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_30GT2R82.jpg,403-1089-ND,30GT2R82-234E.4,Portescap,STANDARD MOTOR 10000 RPM 35VDC,44,0,"277.63000","0","1","30GT2R82","Active","DC Motor","Standard","Brushed","35VDC","10000 RPM","120 / 847","82W","-","Round - 1.181"" Dia (30.00mm)","0.197"" (5.00mm)","0.492"" (12.50mm)","0.787"" (20.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.vibration-motor.com/products/download/Z6DH2B1501851.pdf,//media.digikey.com/Photos/Jinlong/MFG_Z6DH2B1501851.jpg,1670-1019-ND,Z6DH2B1501851,"Jinlong Machinery & Electronics, Inc.",VIBRATION MOTOR CYL 3V SMD,1824,0,"3.08000","0","1","Z6D","Active","DC Motor","Vibration, ERM","-","3VDC","11000 RPM","-","-","-","Rectangular - 0.268"" x 0.270"" (6.80mm x 6.85mm)","-","0.185"" (4.70mm)","-","Pressure Contact","-","-","-","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2201_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/2201.jpg,1528-1110-ND,2201,Adafruit Industries LLC,SERVOMOTOR 4.8VDC,208,0,"5.95000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Positional Rotation","4.8VDC","-","8  / 56.4","-","-","Rectangular - 0.984"" x 0.866"" (25.00mm x 22.00mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/SE10G.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/SE10G0UTMAF.JPG,P121380-ND,SE10G0UTMAF,NMB Technologies Corporation,BRUSH MOTOR DC 10MM X 15MM,323,0,"6.79000","0","1","-","Active","DC Motor","Standard","Brushed","4VDC","11100 RPM","0.07 / 0.49","-","-","Square - 0.394"" x 0.394"" (10.00mm x 10.00mm)","0.039"" (1.00mm)","0.335"" (8.50mm)","0.315"" (8.00mm)","Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/SE8G.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/SE8G0NTMCA.JPG,P121385-ND,SE8G0NTMCA,NMB Technologies Corporation,BRUSH MOTOR DC 8MM X 15MM,441,0,"7.29000","0","1","-","Active","DC Motor","Standard","Brushed","4.5VDC","12500 RPM","0.03 / 0.2","-","-","Square - 0.315"" x 0.315"" (8.00mm x 8.00mm)","0.039"" (1.00mm)","0.354"" (9.00mm)","0.252"" (6.40mm)","Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2442_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/2442.jpg,1528-1501-ND,2442,Adafruit Industries LLC,SERVOMOTOR 130 RPM 5VDC,171,0,"7.50000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Continuous Rotation","5VDC","130 RPM","20.86 / 147.4","-","-","-","-","-","1.062"" (27.00mm)","Wire Leads with Connector","-","-","-","-15°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/155_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/155.jpg,1528-1075-ND,155,Adafruit Industries LLC,SERVOMOTOR 5VDC TOWERPRO SG-5010,144,0,"12.00000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Positional Rotation","5VDC","-","-","-","-","Rectangular - 1.575"" x 0.787"" (40.00mm x 20.00mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/SE30R.pdf,-,P121384-ND,SE30R2NTCD,NMB Technologies Corporation,BRUSH MOTOR DC 30MM X 60MM,164,0,"18.17000","0","1","-","Active","DC Motor","Standard","Brushed","24VDC","5300 RPM","9.91 / 70","-","-","Square - 1.181"" x 1.181"" (30.00mm x 30.00mm)","0.197"" (5.00mm)","0.512"" (13.00mm)","0.866"" (22.00mm)","Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/DIA42B10W31A_Spec.pdf,-,P121377-ND,DIA42B 10W,NMB Technologies Corporation,BRUSHLESS DC ROTOR 42MM X 42MM,221,0,"33.33000","0","1","-","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","-","-","6W","-","Round - 1.654"" Dia (42.00mm)","0.236"" (6.00mm)","0.630"" (16.00mm)","2.063"" (52.40mm)","Connector","-","-","-","0°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/DIx42B20.pdf,-,P121378-ND,DIA42B 20W,NMB Technologies Corporation,BRUSHLESS DC ROTOR 42MM X 47MM,193,0,"36.61000","0","1","-","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","-","-","12W","-","Round - 1.654"" Dia (42.00mm)","0.236"" (6.00mm)","0.630"" (16.00mm)","2.063"" (52.40mm)","Connector","-","-","-","0°C ~ 50°C"
http://media.crouzet.com/datasheets/english/dc-motors-d-c-geared-motors-with-brushes-0-5-nm-ovoid-3-9-watts-3-9-w-Part%20number-82861019.pdf,//media.digikey.com/Photos/Crouzet%20Photos/MFG_82861xxx.jpg,966-1752-ND,82861019,Crouzet,GEARMOTOR 54 RPM 24VDC,129,0,"87.84000","0","1","82861","Active","DC Motor","Gearmotor","Brushed","24VDC","54 RPM","70.81 / 500","3.9W","-","Round - 1.268"" Dia (32.20mm)","0.157"" (4.00mm)","-","1.874"" (47.60mm)","Solder Tab","-","80","-","-"
http://www.portescap.com/sites/default/files/35nt2r32_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_35NT2R32.jpg,403-1091-ND,35NT2R32-416SP.1,Portescap,STANDARD MOTOR 9000 RPM 24VDC,36,0,"175.44000","0","1","35NT2R32","Active","DC Motor","Standard","Brushed","24VDC","9000 RPM","7.94 / 56","37W","-","Round - 1.378"" Dia (35.00mm)","0.197"" (5.00mm)","0.492"" (12.50mm)","0.866"" (22.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/35glt2r82_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_35GLT2R82.jpg,403-1090-ND,35GLT2R82-326P.1,Portescap,STANDARD MOTOR 10000 RPM 24VDC,46,0,"331.02000","0","1","35GLT2R82","Active","DC Motor","Standard","Brushed","24VDC","10000 RPM","18.7 / 132","124W","-","Round - 1.378"" Dia (35.00mm)","0.197"" (5.00mm)","0.492"" (12.50mm)","0.866"" (22.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/PH_8985A1.JPG,966-1711-ND,8985A102,Crouzet,MOTOR DC 24V 3800RPM P42 RATIO 4,50,0,"375.07000","0","1","DCmind, 8985A","Active","DC Motor","Gearmotor","Brushed","24VDC","67 RPM","521.8 / 3685","35W","-","-","0.315"" (8.00mm)","1.095"" (27.80mm)","1.260"" (32.00mm), 1.417"" (36.00mm)","Wire Leads","Key, Noise Filter","44.69","1062 / 7500","-20°C ~ 70°C"
http://cdn.crouzet-motors.com.s3.amazonaws.com/assets/library/Datasheets-and-3D/EN_TNi21_80280007.pdf,//media.digikey.com/Photos/Crouzet%20Photos/80140-TNI21.jpg,966-1660-ND,80280007,Crouzet,MOTOR DC 150W 12-32VDC TNI21 0-1,41,0,"537.26000","0","1","DCmind, 80280, TNi21","Active","DC Motor","Standard","Brushless (BLDC)","12 ~ 32VDC","3000 RPM","69.4 / 490","170W","-","Square - 2.244"" x 2.244"" (57.00mm x 57.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","-","Cable with Connector","Integrated Controller","-","141.6 / 1000","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/PAN14_Drawing.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/PAN14EE12MD.jpg,P19321-ND,PAN14EE12MD,NMB Technologies Corporation,DC BRUSH W/ 300MM LEAD WIRE,1955,0,"5.41000","0","1","PAN14","Active","DC Motor","Standard","Brushed","-","-","-","-","-","-","-","-","-","Wire Leads","-","-","-","-"
http://www.portescap.com/sites/default/files/13n88_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_13N88.jpg,403-1060-ND,13N88-216E.1,Portescap,STANDARD MOTOR 10800 RPM 4.5VDC,103,0,"61.47000","0","1","13N88","Active","DC Motor","Standard","Brushed","4.5VDC","10800 RPM","0.48 / 3.42","2.5W","-","Round - 0.511"" Dia (13.00mm)","0.059"" (1.50mm)","0.244"" (6.20mm)","-","Solder Tab","-","-","-","-30°C ~ 85°C"
http://cdn.crouzet-motors.com.s3.amazonaws.com/assets/library/Datasheets-and-3D/EN_FT_89810008.pdf,//media.digikey.com/Photos/Crouzet%20Photos/PH_89810_2.JPG,966-1684-ND,89810008,Crouzet,MOTOR DC 898100 24V 4000RPM,42,0,"143.89000","0","1","DCmind, 89810","Active","DC Motor","Standard","Brushed","24VDC","2920 RPM","7.08 / 50","15W","-","Round - 1.654"" Dia (42.00mm)","0.236"" (6.00mm)","0.984"" (25.00mm)","-","Wire Leads","-","-","-","-30°C ~ 70°C"
