Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Technology","Type","Duty Cycle","Voltage - Rated","Stroke Length","Power (Watts)","DC Resistance (DCR)","Bushing Thread","Mounting Type","Termination Style","Size / Dimension","Diameter - Shaft","Shaft Detail"
https://api.kemet.com/component-edge/download/datasheet/AE0203D18H18DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19589-ND,AE0203D18H18DF,KEMET,"KEMET, AE, RESIN, 18.0UM, 200N",10,0,"76.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","19µm","-","-","-","Chassis Mount","Wire Leads","0.709"" L x 0.134"" W x 0.094"" H (18.00mm x 3.40mm x 2.40mm)","-","-"
https://content.kemet.com/datasheets/KEM_P0101_AE.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-18879-ND,AE0203D16DF,KEMET,SOLENOID PIEZO 17.4UM 150V,7,0,"76.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","17.4µm","-","-","-","Chassis Mount","Wire Leads","0.787"" L x 0.134"" W x 0.095"" H (20.00mm x 3.40mm x 2.40mm)","-","-"
https://www.littelfuse.com/~/media/commercial-vehicle/2d-prints/relays/littelfuse-solenoid-24xxx-2d-prints.pdf,-,F8570-ND,24214,Littelfuse Inc.,SOLENOID 24V 71OHM CONT 4STUD,29,0,"86.25000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","-","-","-","-","Chassis Mount","Screw Terminal","-","-","-"
https://library.johnsonelectric.com/2d/solenoids/173921-XXX.pdf,-,2024-1026-ND,173921-023,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 6EC 12 VD,25,0,"92.07000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","12.3VDC","0.400"" (10.16mm)","32W","4.7Ohm","-","Chassis Mount","Wire Leads","2.250"" Dia x 1.330"" L (57.15mm x 33.78mm)","0.312"" (7.93mm)","Round"
https://content.kemet.com/datasheets/KEM_P0101_AE.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-18880-ND,AE0203D44H40DF,KEMET,SOLENOID PIEZO 42.0UM 150V,8,0,"136.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","42µm","-","-","-","Chassis Mount","Wire Leads","1.575"" L x 0.134"" W x 0.095"" H (40.00mm x 3.40mm x 2.40mm)","-","-"
https://content.kemet.com/datasheets/KEM_P0101_AE.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-18881-ND,AE0505D08DF,KEMET,SOLENOID PIEZO 9.1UM 150V,6,0,"136.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","9.1µm","-","-","-","Chassis Mount","Wire Leads","0.394"" L x 0.213"" W x 0.213"" H (10.00mm x 5.40mm x 5.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE0505D08H09DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19590-ND,AE0505D08H09DF,KEMET,"KEMET, AE, RESIN, 8.0UM, 800N",3,0,"136.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","8.7µm","-","-","-","Chassis Mount","Wire Leads","0.354"" L x 0.213"" W x 0.213"" H (9.00mm x 5.40mm x 5.40mm)","-","-"
https://content.kemet.com/datasheets/KEM_P0101_AE.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-18882-ND,AE0505D16DF,KEMET,SOLENOID PIEZO 17.4UM 150V,2,0,"146.20000","0","1","AE","Active","Piezoelectric","-","-","150VDC","17.4µm","-","-","-","Chassis Mount","Wire Leads","0.787"" L x 0.213"" W x 0.213"" H (20.00mm x 5.40mm x 5.40mm)","-","-"
https://library.johnsonelectric.com/2d/solenoids/195191-XXX.pdf,-,2024-1002-ND,195191-031,"Ledex Dormeyer Saia, a Division of Johnson Electric",BTA SOLENOID - 3EV 24 VDC 25% DU,9,0,"167.20000","0","1","BTA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","12.9VDC","-","13W","12.9Ohm","-","Chassis Mount","Wire Leads","1.375"" Dia x 0.890"" L (34.93mm x 22.61mm)","0.186"" (4.73mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/190834-XXX.pdf,-,2024-1000-ND,190834-029,"Ledex Dormeyer Saia, a Division of Johnson Electric",BTA SOLENOID - 4EV 24 VDC 25% DU,10,0,"180.40000","0","1","BTA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","14.5VDC","-","14.5W","14.4Ohm","-","Chassis Mount","Wire Leads","1.625"" Dia x 1.055"" L (41.28mm x 26.80mm)","0.236"" (6.00mm)","Round"
https://api.kemet.com/component-edge/download/datasheet/AE0707D08DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19593-ND,AE0707D08DF,KEMET,"KEMET, AE, RESIN, 9.1UM, 1700N",2,0,"192.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","9.1µm","-","-","-","Chassis Mount","Wire Leads","0.394"" L x 0.291"" W x 0.291"" H (10.00mm x 7.40mm x 7.40mm)","-","-"
https://library.johnsonelectric.com/2d/solenoids/190835-XXX.pdf,-,2024-1001-ND,190835-030,"Ledex Dormeyer Saia, a Division of Johnson Electric",BTA SOLENOID - 5EV 24 VDC CONTIN,10,0,"204.72000","0","1","BTA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24.9VDC","-","21W","29.5Ohm","-","Chassis Mount","Wire Leads","1.937"" Dia x 1.265"" L (49.20mm x 32.13mm)","0.249"" (6.33mm)","Round"
https://api.kemet.com/component-edge/download/datasheet/AE0707D18H18DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19600-ND,AE0707D18H18DF,KEMET,"KEMET, AE, RESIN, 18.0UM, 1700N",2,0,"208.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","19µm","-","-","-","Chassis Mount","Wire Leads","0.709"" L x 0.291"" W x 0.291"" H (18.00mm x 7.40mm x 7.40mm)","-","-"
https://content.kemet.com/datasheets/KEM_P0101_AE.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-18884-ND,AE1010D16DF,KEMET,SOLENOID PIEZO 18.4UM 150V,12,0,"420.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","18.4µm","-","-","-","Chassis Mount","Wire Leads","0.787"" L x 0.410"" W x 0.410"" H (20.00mm x 10.40mm x 10.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE1010D18H18DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19597-ND,AE1010D18H18DF,KEMET,"KEMET, AE, RESIN, 19.1UM, 3500N",2,0,"420.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","20µm","-","-","-","Chassis Mount","Wire Leads","0.709"" L x 0.409"" W x 0.409"" H (18.00mm x 10.40mm x 10.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASB170C801WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20174-ND,ASB170C801WD1-A0LF,KEMET,"ASB, METAL SEALD, 17UM,800N, WIT",2,0,"476.00000","0","1","ASB","Active","Piezoelectric","-","-","150VDC","17µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 0.961"" L (11.50mm x 24.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASB170C201WP1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20173-ND,ASB170C201WP1-A0LF,KEMET,"ASB, METAL SEALD, 20UM,200N, WIT",2,0,"523.60000","0","1","ASB","Active","Piezoelectric","-","-","150VDC","20µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 0.965"" L (11.50mm x 24.50mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE1414D16DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19598-ND,AE1414D16DF,KEMET,"KEMET, AE, RESIN, 18.4UM, 7000N",2,0,"749.25000","0","1","AE","Active","Piezoelectric","-","-","150VDC","18.4µm","-","-","-","Chassis Mount","Wire Leads","0.787"" L x 0.575"" W x 0.575"" H (20.00mm x 14.60mm x 14.60mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE1010D44H40DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19587-ND,AE1010D44H40DF,KEMET,SOLENOID PIEZO 42.0UM 150V,2,0,"820.80000","0","1","AE","Active","Piezoelectric","-","-","150VDC","42µm","-","-","-","Chassis Mount","Wire Leads","1.575"" L x 0.410"" W x 0.410"" H (40.00mm x 10.40mm x 10.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE2525D15DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19599-ND,AE2525D15DF,KEMET,"KEMET, AE, RESIN, 15.6UM, 20000N",2,0,"1323.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","15.6µm","-","-","-","Chassis Mount","Wire Leads","0.787"" L x 0.807"" W x 0.807"" H (20.00mm x 20.50mm x 20.50mm)","-","-"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSOS-0416-D.pdf,//media.digikey.com/Photos/Delta%20Photos/DSOS-Series.jpg,1144-1397-ND,DSOS-0416-05D,Delta Electronics,"DC SOLENOID, OPEN FRAME PUSH TYP",8,0,"5.50000","0","1","DSOS","Active","Electromechanical","Open Frame (Push)","Intermittent","5VDC","0.060"" (1.52mm)","3.3W","7.55Ohm","-","Chassis Mount","-","0.622"" L x 0.304"" W x 0.393"" H (15.80mm x 7.72mm x 9.98mm)","0.165"" (4.19mm)","Round"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSOS-0416-D.pdf,//media.digikey.com/Photos/Delta%20Photos/DSOS-Series.jpg,1144-1399-ND,DSOS-0416-12D,Delta Electronics,"DC SOLENOID, OPEN FRAME PUSH TYP",0,0,"5.50000","0","1","DSOS","Active","Electromechanical","Open Frame (Push)","Intermittent","12VDC","0.060"" (1.52mm)","3.6W","40Ohm","-","Chassis Mount","-","0.622"" L x 0.304"" W x 0.393"" H (15.80mm x 7.72mm x 9.98mm)","0.165"" (4.19mm)","Round"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSML-0224.pdf,//media.digikey.com/photos/Delta%20Photos/DSML-0224-05.jpg,1144-1322-ND,DSML-0224-12,Delta Electronics,SOLENOID PULL PULSE 12V,0,0,"9.13000","0","1","DSML","Active","Electromechanical","Open Frame (Pull)","Pulse","12VDC","0.200"" (5.08mm)","12W","12Ohm","-","Chassis Mount","Wire Leads","0.910"" L x 0.280"" W x 0.330"" H (23.11mm x 7.11mm x 8.38mm)","0.130"" (3.30mm)","Round"
http://image.dfrobot.com/image/data/FIT0257/NM70R-6P.pdf,//media.digikey.com/Photos/DFRobot/NanoMuscle-Series.jpg,1738-1114-ND,FIT0257,DFRobot,SOLENOID ROTARY 4.5-6V,9,0,"9.66000","0","1","NanoMuscle","Active","Shape Memory Alloy (SMA)","Closed Frame (Rotary)","-","4.5 ~ 6VDC","60°","-","-","-","Chassis Mount","Solder","1.969"" L x 0.591"" W x 0.394"" H (50.00mm x 15.00mm x 10.00mm)","-","Round"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0258_Web.pdf,//media.digikey.com/Photos/DFRobot/NanoMuscle-Series.jpg,1738-1112-ND,FIT0258,DFRobot,SOLENOID ROTARY 4.5-6V,15,0,"10.04000","0","1","NanoMuscle","Active","Shape Memory Alloy (SMA)","Closed Frame (Rotary)","-","4.5 ~ 6VDC","60°","-","-","-","Chassis Mount","Solder","1.969"" L x 0.591"" W x 0.394"" H (50.00mm x 15.00mm x 10.00mm)","-","Round"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSTL-0418.pdf,//media.digikey.com/Photos/Delta%20Photos/DSTL-0418-12.jpg,1144-1295-ND,DSTL-0418-09,Delta Electronics,SOLENOID PULL CONTINUOUS 9V,10,0,"8.13000","0","1","DSTL","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","9VDC","0.125"" (3.18mm)","1.2W","70Ohm","-","Chassis Mount","Wire Leads with Connector","0.504"" Dia x 0.689"" L (12.80mm x 17.50mm)","0.156"" (3.97mm)","Round"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSOL-1341.pdf,//media.digikey.com/photos/Delta%20Photos/DSOL-1341-24.jpg,1144-1310-ND,DSOL-1341-24,Delta Electronics,SOLENOID PULL INTERMITTENT 24V,23,0,"11.18000","0","1","DSOL","Active","Electromechanical","Open Frame (Pull)","Intermittent","24VAC","0.787"" (20.00mm)","220W","2.6Ohm","-","Chassis Mount","Quick Connect","1.609"" L x 1.312"" W x 1.468"" H (40.87mm x 33.33mm x 37.29mm)","0.247"" (6.27mm)","Groove"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-75.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0471A.JPG,527-1024-ND,F0471A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 12V,0,0,"22.11000","0","1","L-75-2","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","12VDC","0.500"" (12.70mm)","6W","23Ohm","15/32-32 UNF-2A","Panel Mount","Wire Leads","0.737"" Dia x 1.490"" L (18.72mm x 37.85mm)","0.312"" (7.93mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-75.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0473A.jpg,527-1026-ND,F0473A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 24V,0,0,"22.92000","0","1","L-75-2","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.500"" (12.70mm)","6W","88.3Ohm","15/32-32 UNF-2A","Panel Mount","Wire Leads","0.737"" Dia x 1.490"" L (18.72mm x 37.85mm)","0.312"" (7.93mm)","Clevis"
http://image.dfrobot.com/image/data/FIT0260/MigaOneCutSheet.pdf,//media.digikey.com/Photos/DFRobot/MigaOne-Series.jpg,1738-1116-ND,FIT0260,DFRobot,SOLENOID PUSH 5-30V,4,0,"43.78000","0","1","MigaOne®","Active","Shape Memory Alloy (SMA)","Open Frame (Push)","-","5 ~ 30VDC","0.325"" (8.26mm)","-","5.4Ohm","-","Chassis Mount","Pin Header","2.875"" L x 1.375"" W x 0.110"" H (73.03mm x 34.93mm x 2.80mm)","-","-"
http://image.dfrobot.com/image/data/FIT0260/MigaOneCutSheet.pdf,//media.digikey.com/Photos/DFRobot/MigaOne-Series.jpg,1738-1118-ND,FIT0285,DFRobot,SOLENOID PUSH 5-30V,4,0,"43.78000","0","1","MigaOne®","Active","Shape Memory Alloy (SMA)","Open Frame (Push)","-","5 ~ 30VDC","0.325"" (8.26mm)","-","2.7Ohm","-","Chassis Mount","Pin Header","2.875"" L x 1.375"" W x 0.110"" H (73.03mm x 34.93mm x 2.80mm)","-","-"
http://image.dfrobot.com/image/data/FIT0260/MigaOneCutSheet.pdf,//media.digikey.com/Photos/DFRobot/MigaOne-Series.jpg,1738-1117-ND,FIT0284,DFRobot,SOLENOID PUSH 5-30V,3,0,"43.78000","0","1","MigaOne®","Active","Shape Memory Alloy (SMA)","Open Frame (Push)","-","5 ~ 30VDC","0.325"" (8.26mm)","-","3.9Ohm","-","Chassis Mount","Pin Header","2.875"" L x 1.375"" W x 0.110"" H (73.03mm x 34.93mm x 2.80mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/59001_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_59001.JPG,1890-1060-ND,59001,"Makeblock Co., LTD.",SOLENOID VALVE DC 12V/0520E,25,0,"4.99000","0","1","-","Active","Electromechanical","Open Frame (Pull)","-","12VDC","-","-","-","-","Chassis Mount","Wire Leads","1.043"" L x 0.512"" W x 0.591"" H (26.50mm x 13.00mm x 15.00mm)","0.138"" (3.51mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/C5-XXX-B-1.pdf,-,2024-1060-ND,C5-270-B-1,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID C5 - 24 VDC,9,0,"10.08000","0","1","-","Active","Electromechanical","Open Frame (Pull)","-","-","-","-","48.7Ohm","-","Chassis Mount","Quick Connect","0.940"" L x 0.410"" W x 0.460"" H (23.88mm x 10.41mm x 11.68mm)","0.157"" (4.00mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-82.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/L-82%20SERIES.JPG,527-1013-ND,F0442A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 12V,0,0,"23.93000","0","1","L-82","Active","Electromechanical","Open Frame (Pull)","Intermittent","12VDC","0.750"" (19.05mm)","19W","7.6Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.438"" (11.13mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/123423-XXX.pdf,-,2024-1017-ND,123423-027,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 3EC 12 VD,0,0,"55.29000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","6.7VDC","-","9W","5Ohm","-","Chassis Mount","Wire Leads","1.312"" Dia x 0.690"" L (33.33mm x 17.53mm)","0.187"" (4.75mm)","Round"
https://content.kemet.com/datasheets/KEM_P0101_AE.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-18877-ND,AE0203D04DF,KEMET,SOLENOID PIEZO 4.6UM 150V,1,0,"57.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","4.6µm","-","-","-","Chassis Mount","Wire Leads","0.197"" L x 0.134"" W x 0.095"" H (5.00mm x 3.40mm x 2.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE0505D18H18DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19591-ND,AE0505D18H18DF,KEMET,"KEMET, AE, RESIN, 18.0UM, 800N",0,0,"146.20000","0","1","AE","Active","Piezoelectric","-","-","150VDC","19µm","-","-","-","Chassis Mount","Wire Leads","0.709"" L x 0.213"" W x 0.213"" H (18.00mm x 5.40mm x 5.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE0707D08H09DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19592-ND,AE0707D08H09DF,KEMET,"KEMET, AE, RESIN, 8.0UM, 1700N",1,0,"192.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","8.7µm","-","-","-","Chassis Mount","Wire Leads","0.354"" L x 0.291"" W x 0.291"" H (9.00mm x 7.40mm x 7.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE0707D16DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19594-ND,AE0707D16DF,KEMET,"KEMET, AE, RESIN, 17.4UM, 1700N",0,0,"208.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","17.4µm","-","-","-","Chassis Mount","Wire Leads","0.787"" L x 0.291"" W x 0.291"" H (20.00mm x 7.40mm x 7.40mm)","-","-"
https://content.kemet.com/datasheets/KEM_P0101_AE.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-18883-ND,AE0505D44H40DF,KEMET,SOLENOID PIEZO 42.0UM 150V,0,0,"258.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","42µm","-","-","-","Chassis Mount","Wire Leads","1.575"" L x 0.213"" W x 0.213"" H (40.00mm x 5.40mm x 5.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE0707D44H40DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19595-ND,AE0707D44H40DF,KEMET,"KEMET, AE, RESIN, 42.0UM, 1700N",0,0,"364.00000","0","1","AE","Active","Piezoelectric","-","-","150VDC","42µm","-","-","-","Chassis Mount","Wire Leads","1.575"" L x 0.291"" W x 0.291"" H (40.00mm x 7.40mm x 7.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE1010D08H09DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19596-ND,AE1010D08H09DF,KEMET,"KEMET, AE, RESIN, 8.5UM, 3500N",1,0,"367.50000","0","1","AE","Active","Piezoelectric","-","-","150VDC","9µm","-","-","-","Chassis Mount","Wire Leads","0.354"" L x 0.409"" W x 0.409"" H (9.00mm x 10.40mm x 10.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL170C801WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20175-ND,ASL170C801WD1-A0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",0,0,"622.47000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","19µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 0.961"" L (11.50mm x 24.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL170C801ND0LF.pdf,-,399-20176-ND,ASL170C801ND0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",1,0,"706.16000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","19µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 1.512"" L (11.50mm x 38.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL170C801FD0LF.pdf,-,399-20177-ND,ASL170C801FD0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",0,0,"706.16000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","19µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 1.276"" L (11.50mm x 32.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASB170C801FD0LF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_ASB_SERIES.jpg,399-20152-ND,ASB170C801FD0LF,KEMET,SOLENOID PIEZO 17UM 150V,0,0,"729.00000","0","1","ASB","Active","Piezoelectric","-","-","150VDC","17µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 1.276"" L (11.50mm x 32.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASB170C801ND0LF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_ASB_SERIES.jpg,399-20153-ND,ASB170C801ND0LF,KEMET,SOLENOID PIEZO 17UM 150V,0,0,"729.00000","0","1","ASB","Active","Piezoelectric","-","-","150VDC","17µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 1.512"" L (11.50mm x 38.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB550C801WD1-A0LF.pdf,-,399-20155-ND,AHB550C801WD1-A0LF,KEMET,"AHB, METAL SEALD, 55UM,800N, WIT",1,0,"876.46000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","55µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 1.748"" L (11.50mm x 44.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL340C801WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20178-ND,ASL340C801WD1-A0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",0,0,"878.01000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","39µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 1.748"" L (11.50mm x 44.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB550C801ND0LF.pdf,//media.digikey.com/Photos/Kemet%20Photos/AHB550C801ND0LF.jpg,399-20156-ND,AHB550C801ND0LF,KEMET,"AHB, METAL SEALD, 55UM, 800N, FE",1,0,"982.38000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","55µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.299"" L (11.50mm x 58.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB550C801FD0LF.pdf,-,399-20157-ND,AHB550C801FD0LF,KEMET,"AHB, METAL SEALD, 55UM, 800N, FL",0,0,"982.38000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","55µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.063"" L (11.50mm x 52.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL340C801ND0LF.pdf,-,399-20179-ND,ASL340C801ND0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",0,0,"983.95000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","39µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.299"" L (11.50mm x 58.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL340C801FD0LF.pdf,-,399-20180-ND,ASL340C801FD0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",0,0,"983.95000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","39µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.063"" L (11.50mm x 52.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL510C801WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20181-ND,ASL510C801WD1-A0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",1,0,"1070.13000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","58µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.535"" L (11.50mm x 64.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB700C801WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20158-ND,AHB700C801WD1-A0LF,KEMET,"AHB, METAL SEALD, 70UM, 800N, WI",1,0,"1077.92000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","70µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.535"" L (11.50mm x 64.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL510C801ND0LF.pdf,-,399-20182-ND,ASL510C801ND0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",0,0,"1176.05000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","58µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.087"" L (11.50mm x 78.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL510C801FD0LF.pdf,-,399-20183-ND,ASL510C801FD0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",0,0,"1176.05000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","58µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.850"" L (11.50mm x 72.40mm)","-","-"
