Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Motor Type","Control / Drive Type","Number of Motors","Voltage - Load","Current - Output","Wattage - Load","Voltage - Supply","Interface","Mounting Type","Operating Temperature","Features","For Use With/Related Products"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-6210_6211_hardware_manual_V095.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMCM-6210-TMCL.jpg,1460-1165-ND,TMCM-6210-TMCL,Trinamic Motion Control GmbH,STEPPER DRIVER 0.7A 10-24V LOAD,8,0,"365.40000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","6","10 ~ 24V","0.7A","-","10 ~ 24VDC","CAN, RS-485, USB","Chassis Mount","-30°C ~ 40°C","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-142_TMCL_firmware_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMCM-142-IF-TMCL.jpg,1460-1027-ND,TMCM-142-IF-TMCL,Trinamic Motion Control GmbH,STEPPER DRIVER 5A 7A 18-78.5V,14,0,"514.57000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","1","18 ~ 78.5V","5A, 7A","-","24 ~ 75VDC","RS-232, RS-422, RS-485, USB","Chassis Mount","-25°C ~ 85°C","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-6212_6213_hardware_manual_V091.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMCM-6213.jpg,1460-1190-ND,TMCM-6213,Trinamic Motion Control GmbH,STEPPER DRIVER 1.1A 11V-35V,3,0,"522.96000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","6","11V ~ 35V","1.1A","-","24VDC","EtherCAT, USB","Chassis Mount","-30°C ~ 40°C","-","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/2900545.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2900545.jpg,277-5131-ND,2900545,Phoenix Contact,MOTOR START REV 9A 42-550V LOAD,8,26,"178.61000","0","1","ELR","Active","Module","AC Motor","Motor Starter, Reversible","3","42 ~ 550V","9A","7W","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2865515,//media.digikey.com/Photos/Phoenix%20Photos/2865515.jpg,277-5210-ND,2865515,Phoenix Contact,SOLENOID DRIVER 0.05A 12.9V LOAD,2,90,"194.51000","0","1","EX-I","Active","Module","Solenoid","Solenoid","1","12.9V","0.05A","1.4W","Loop Power","-","DIN Rail","-20°C ~ 55°C","-","EX-I Series"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/2900576.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2900576.JPG,277-5244-ND,2900576,Phoenix Contact,MOTOR START REV 9A 42-550V LOAD,4,21,"196.63000","0","1","ELR","Active","Module","AC Motor","Motor Starter, Reversible","3","42 ~ 550V","9A","7W","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2297031.pdf,//media.digikey.com/photos/Phoenix%20Photos/2297031.JPG,277-4856-ND,2297031,Phoenix Contact,REVERSING RELAY 2A 42-550V LOAD,4,114,"221.28000","0","1","ELR","Active","Module","AC Motor","Reversing Relay","1","42 ~ 550V","2A","-","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
https://www.apexanalog.com/resources/products/mp113u.pdf,//media.digikey.com/Photos/Apex%20Microtechnology%20Photos/MFG_MP113.JPG,1240-1019-ND,MP113,Apex Microtechnology,PRINT HEAD DRIVER 2 CH 135V 7A,3,0,"256.40000","0","1","-","Active","Board","Servo","Servo DC","1","-","3A","-","5VDC","-","Chassis Mount","-","-","-"
http://www.crydom.com/en/products/catalog/dr_a4d.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA4D.jpg,CC1809-ND,DRA4D250D6,Sensata-Crydom,RELAY CONT H-BRG 250VDC 6A,10,0,"258.42000","0","1","DRA4D","Active","Module","Brushed DC","Reversing Relay","1","1 ~ 250V","6A","-","5 ~ 15 VDC","-","DIN Rail","-30°C ~ 60°C","-","DRA Series"
http://www.crydom.com/en/products/catalog/dr_a4d.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA4D.jpg,CC2435-ND,DRA4D250E6,Sensata-Crydom,RELAY CONTACT H-BRG 250VDC 6A,8,0,"258.42000","0","1","DRA4D","Active","Module","Brushed DC","Reversing Relay","1","1 ~ 250V","6A","-","15 ~ 32 VDC","-","DIN Rail","-30°C ~ 60°C","-","DRA Series"
http://www.crydom.com/en/products/catalog/dr_a4d.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA4D.jpg,CC1808-ND,DRA4D100D12,Sensata-Crydom,RELAY CONT H-BRG 100VDC 12A,7,0,"270.73000","0","1","DRA4D","Active","Module","Brushed DC","Reversing Relay","1","1 ~ 100V","12A","-","5 ~ 15 VDC","-","DIN Rail","-30°C ~ 60°C","-","DRA Series"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2902745,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2902745.jpg,277-14817-ND,2902745,Phoenix Contact,MOTOR START REV 9A 42-550V LOAD,3,0,"286.73000","0","1","ELR","Active","Module","AC Motor","Motor Starter, Reversible","3","42 ~ 550V","9A","12W","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-3110_hardware_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMCM-3110-CANOPEN.jpg,1460-1033-ND,TMCM-3110-CANOPEN,Trinamic Motion Control GmbH,STEPPER DRIVER 2.8A 9-52.8V,6,0,"374.34000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","3","9 ~ 52.8V","2.8A","-","24 ~ 48VDC","CAN, RS-485, USB","Chassis Mount","-30°C ~ 40°C","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-1180_hardware_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMCM-1180-CANOPEN.jpg,1460-1022-ND,TMCM-1180-CANOPEN,Trinamic Motion Control GmbH,STEPPER DRIVER 5.5A 18-55V LOAD,14,0,"396.30000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","1","18 ~ 55V","5.5A","-","24 ~ 48VDC","CAN, RS-232, RS-485, Step / Direction, USB","Chassis Mount","-20°C ~ 50°C","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-1310_TMCL_firmware_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMCM-1310-V1.jpg,1460-1024-ND,TMCM-1310 V1.2,Trinamic Motion Control GmbH,STEPPER DRIVER 3A 10-52.5V LOAD,7,0,"428.34000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","1","10 ~ 52.5V","3A","-","12 ~ 48VDC","EtherCAT, USB","Chassis Mount","0°C ~ 50°C","-","-"
-,//media.digikey.com/Photos/Panasonic%20Photos/MCDJT3220.JPG,1110-3611-ND,MCDJT3220,Panasonic Industrial Automation Sales,SERVO DRIVER 30A 240V LOAD,3,0,"472.00000","0","1","MINAS LIQI","Active","Module","Servo","Servo AC","1","240V","30A","1kW","220 ~ 240VAC","USB","Chassis Mount","0°C ~ 50°C","-","MINAS A5 Series"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-6210_6211_hardware_manual_V095.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMCM-6211.jpg,1460-1166-ND,TMCM-6211,Trinamic Motion Control GmbH,STEPPER DRIVER 0.7A 10-24V LOAD,7,0,"476.26000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","6","10 ~ 24V","0.7A","-","10 ~ 24VDC","EtherCAT, USB","Chassis Mount","-30°C ~ 40°C","-","-"
-,//media.digikey.com/Photos/Panasonic%20Photos/MCDJT3220.JPG,1110-3612-ND,MCDJT3230,Panasonic Industrial Automation Sales,SERVO DRIVER 30A 240V LOAD,2,0,"482.00000","0","1","MINAS LIQI","Active","Module","Servo","Servo AC","1","240V","30A","1.2kW","220 ~ 240VAC","USB","Chassis Mount","0°C ~ 50°C","-","MINAS A5 Series"
https://industrial.panasonic.com/content/data/MT/PDF/minas_e_ex_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MKDET1505P.jpg,1110-3682-ND,MKDET1310P,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 240V LOAD,3,0,"517.00000","0","1","MINAS E","Active","Module","Servo","Servo AC","1","240V","10A","200W","200 ~ 240VAC","RS-232C","Chassis Mount","0°C ~ 55°C","-","MINAS E Series"
https://industrial.panasonic.com/content/data/MT/PDF/minas_e_ex_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MKDET1110P.jpg,1110-3681-ND,MKDET1110P,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 120V LOAD,2,0,"517.00000","0","1","MINAS E","Active","Module","Servo","Servo AC","1","120V","10A","100W","100 ~ 120VAC","RS-232C","Chassis Mount","0°C ~ 55°C","-","MINAS E Series"
https://industrial.panasonic.com/content/data/MT/PDF/minas_e_ex_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MKDET1505P.jpg,1110-3683-ND,MKDET1505P,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 240V LOAD,2,0,"517.00000","0","1","MINAS E","Active","Module","Servo","Servo AC","1","240V","10A","100W","200 ~ 240VAC","RS-232C","Chassis Mount","0°C ~ 55°C","-","MINAS E Series"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-3213_CoE-firmware_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMCM-3213.jpg,1460-1169-ND,TMCM-3213,Trinamic Motion Control GmbH,STEPPER DRIVER 2.8A 9-52.8V,5,0,"570.48000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","3","9 ~ 52.8V","2.8A","-","24 ~ 48VDC","EtherCAT, RS-485, USB","Chassis Mount","-30°C ~ 40°C","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/photos/Panasonic%20Photos/MBDHT2110E.jpg,1110-2978-ND,MBDHT2110E,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 120V LOAD,6,0,"590.00000","0","1","MINAS A5E","Active","Module","Servo","Servo AC","1","120V","15A","400W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://industrial.panasonic.com/content/data/MT/PDF/minas_e_ex_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MLDET2110P.JPG,1110-3016-ND,MLDET2110P,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 120V LOAD,2,0,"611.00000","0","1","MINAS E","Active","Module","Servo","Servo AC","1","120V","15A","200W","100 ~ 120VAC","RS-232C","Chassis Mount","0°C ~ 55°C","-","MINAS E Series"
https://industrial.panasonic.com/content/data/MT/PDF/minas_e_ex_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MLDET2310P.jpg,1110-3017-ND,MLDET2310P,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 240V LOAD,2,0,"611.00000","0","1","MINAS E","Active","Module","Servo","Servo AC","1","240V","15A","400W","200 ~ 240VAC","RS-232C","Chassis Mount","0°C ~ 55°C","-","MINAS E Series"
https://industrial.panasonic.com/content/data/MT/PDF/minas_e_ex_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MLDET2510P.jpg,1110-3018-ND,MLDET2510P,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 240V LOAD,8,0,"631.00000","0","1","MINAS E","Active","Module","Servo","Servo AC","1","240V","15A","400W","200 ~ 240VAC","RS-232C","Chassis Mount","0°C ~ 55°C","-","MINAS E Series"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/acs/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MADKT1507.jpg,1110-3786-ND,MADKT1507,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 240V LOAD,7,0,"650.00000","0","1","MINAS A5II","Active","Module","Servo","Servo AC","1","240V","10A","200W","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/acs/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MBDKT2510.jpg,1110-3788-ND,MBDKT2510,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 240V LOAD,5,0,"650.00000","0","1","MINAS A5II","Active","Module","Servo","Servo AC","1","240V","15A","400W","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/photos/Panasonic%20Photos/MADHT1105.jpg,1110-2973-ND,MADHT1105,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 120V LOAD,3,0,"650.00000","0","1","MINAS A5","Active","Module","Servo","Servo AC","1","120V","10A","200W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MCDHT3120E.jpg,1110-2985-ND,MCDHT3120E,Panasonic Industrial Automation Sales,SERVO DRIVER 30A 120V LOAD,3,0,"670.00000","0","1","MINAS A5E","Active","Module","Servo","Servo AC","1","120V","30A","750W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-3312_3313_hardware_manual_Hw1.00_Rev0.94.pdf,-,1460-1196-ND,TMCM-3313,Trinamic Motion Control GmbH,STEPPER DRIVER 3A 9-52.8V LOAD,5,0,"683.40000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","3","9 ~ 52.8V","3A","-","12 ~ 48VDC","EtherCAT, USB","Chassis Mount","-30°C ~ 40°C","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-3214_3215_hardware_manual_V091.pdf,-,1460-1191-ND,TMCM-3214-CANOPEN,Trinamic Motion Control GmbH,STEPPER DRIVER 6.5A 9-52.8V,21,0,"709.32000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","3","9 ~ 52.8V","6.5A","-","24 ~ 48VDC","CAN, RS-485, USB","Chassis Mount","-30°C ~ 50°C","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MADHT1105L01.jpg,1110-3784-ND,MADHT1105L01,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 120V LOAD,8,0,"729.00000","0","1","MINAS A5","Active","Module","Servo","Servo AC","1","120V","10A","200W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/acs/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MCDKT3120.jpg,1110-3789-ND,MCDKT3120,Panasonic Industrial Automation Sales,SERVO DRIVER 30A 120V LOAD,3,0,"750.00000","0","1","MINAS A5II","Active","Module","Servo","Servo AC","1","120V","30A","750W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MDDHT5540E.jpg,1110-2992-ND,MDDHT5540E,Panasonic Industrial Automation Sales,SERVO DRIVER 50A 240V LOAD,22,0,"760.00000","0","1","MINAS A5E","Active","Module","Servo","Servo AC","1","240V","50A","1.5kW","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/acs/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MCDKT3520.jpg,1110-3790-ND,MCDKT3520,Panasonic Industrial Automation Sales,SERVO DRIVER 30A 240V LOAD,3,0,"770.00000","0","1","MINAS A5II","Active","Module","Servo","Servo AC","1","240V","30A","750W","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/acs/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MDDKT5540.jpg,1110-3791-ND,MDDKT5540,Panasonic Industrial Automation Sales,SERVO DRIVER 50A 240V LOAD,8,0,"820.00000","0","1","MINAS A5II","Active","Module","Servo","Servo AC","1","240V","50A","1.5kW","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MDDHT5540.jpg,1110-2991-ND,MDDHT5540,Panasonic Industrial Automation Sales,SERVO DRIVER 50A 240V LOAD,5,0,"820.00000","0","1","MINAS A5","Active","Module","Servo","Servo AC","1","240V","50A","1.5kW","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MADHT1107B01.jpg,1110-3600-ND,MADHT1107B01,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 120V LOAD,8,0,"880.00000","0","1","MINAS A5B","Active","Module","Servo","Servo AC","1","120V","10A","200W","100 ~ 120VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MADHT1507B01.JPG,1110-3602-ND,MADHT1507B01,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 240V LOAD,5,0,"880.00000","0","1","MINAS A5B","Active","Module","Servo","Servo AC","1","240V","10A","200W","200 ~ 240VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MBDHT2510B01.JPG,1110-3599-ND,MADHT1105B01,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 120V LOAD,3,0,"880.00000","0","1","MINAS A5B","Active","Module","Servo","Servo AC","1","120V","10A","200W","100 ~ 120VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MADHT1505B01.JPG,1110-3601-ND,MADHT1505B01,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 240V LOAD,2,0,"880.00000","0","1","MINAS A5B","Active","Module","Servo","Servo AC","1","240V","10A","200W","200 ~ 240VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MBDHT2110B01.JPG,1110-3603-ND,MBDHT2110B01,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 120V LOAD,5,0,"890.00000","0","1","MINAS A5B","Active","Module","Servo","Servo AC","1","120V","15A","400W","100 ~ 120VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MBDHT2510B01.JPG,1110-3604-ND,MBDHT2510B01,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 240V LOAD,3,0,"900.00000","0","1","MINAS A5B","Active","Module","Servo","Servo AC","1","240V","15A","400W","200 ~ 240VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MCDHT3520NA1.jpg,1110-3610-ND,MCDHT3520NA1,Panasonic Industrial Automation Sales,SERVO DRIVER 30A 240V LOAD,3,0,"1000.00000","0","1","MINAS A5N","Active","Module","Servo","Servo AC","1","240V","30A","750W","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-3214_3215_hardware_manual_V091.pdf,-,1460-1193-ND,TMCM-3215,Trinamic Motion Control GmbH,STEPPER DRIVER 6.5A 9-52.8V,4,0,"1018.11000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","3","9 ~ 52.8V","6.5A","-","24 ~ 48VDC","EtherCAT, USB","Chassis Mount","-30°C ~ 50°C","-","-"
https://raw.githubusercontent.com/SeeedDocument/Grove-I2C_Motor_Driver_V1.3/master/res/L298datasheet.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_105990007.jpg,1597-1470-ND,105990007,"Seeed Technology Co., Ltd",STEPPER DRIVER 2A 7V LOAD,14,0,"23.97000","0","1","-","Active","Board","Stepper","Stepper, Bipolar","1","7V","2A","25W","46VDC","Step / Direction","Chassis Mount","-25°C ~ 130°C","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2900538,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2900538.jpg,277-14784-ND,2900538,Phoenix Contact,MOTOR START REV 9A 42-550V LOAD,2,0,"178.61000","0","1","ELR","Active","Module","AC Motor","Motor Starter, Reversible","3","42 ~ 550V","9A","7W","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2900582,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2900582.jpg,277-14786-ND,2900582,Phoenix Contact,MOTOR STARTER REV 0.6A 42-550V,2,0,"217.30000","0","1","ELR","Active","Module","AC Motor","Motor Starter, Reversible","3","42 ~ 550V","0.6A","2.5W","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2297109,//media.digikey.com/Photos/Phoenix%20Photos/2297109.jpg,277-14583-ND,2297109,Phoenix Contact,REVERSING RELAY 500V LOAD,2,1,"218.36000","0","1","ELR","Active","Module","AC Motor","Reversing Relay","1","500V","-","-","24VDC","-","DIN Rail","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2964306,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2964306.jpg,277-14966-ND,2964306,Phoenix Contact,REVERSING RELAY 10A 10-30V LOAD,2,10,"360.93000","0","1","ELR","Active","Module","Brushed DC","Reversing Relay","1","10 ~ 30V","10A","-","24VDC","-","DIN Rail","-20°C ~ 60°C","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-6210_6211_hardware_manual_V095.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMCM-6210-CANOPEN.jpg,1460-1164-ND,TMCM-6210-CANOPEN,Trinamic Motion Control GmbH,STEPPER DRIVER 0.7A 10-24V LOAD,4,0,"365.40000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","6","10 ~ 24V","0.7A","-","10 ~ 24VDC","CAN, USB","Chassis Mount","-30°C ~ 40°C","-","-"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_minas_liqi_en.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MBDJT2207.JPG,1110-3605-ND,MBDJT2207,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 240V LOAD,3,0,"410.00000","0","1","MINAS LIQI","Active","Module","Servo","Servo AC","1","240V","15A","200W","220 ~ 240VAC","USB","Chassis Mount","0°C ~ 50°C","-","MINAS A5 Series"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-3212-CANopen_firmware_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMCM-3212.jpg,1460-1167-ND,TMCM-3212-CANOPEN,Trinamic Motion Control GmbH,STEPPER DRIVER 2.8A 9-52.8V,4,0,"447.00000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","3","9 ~ 52.8V","2.8A","-","24 ~ 48VDC","CAN, RS-485, USB","Chassis Mount","-30°C ~ 40°C","-","-"
