Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products","Usage","Specifications"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW4000-ND,ASD-CAPW4000,Delta Electronics/Industrial Automation,"CONNECTOR, POWER, USE WITH A2 5.",0,0,"126.23000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor","Power"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW1305-ND,ASD-CAPW1305,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, WITH BRAK",0,0,"132.30000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor with Brake","5 Meters"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/photos/Omron%20Auto/R88A-CPG001S.jpg,Z9959-ND,R88A-CPG001S,Omron Automation and Safety,CABLE UNIVERSAL G-SERVO 1M,1,21,"139.86000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Control","1 Meter"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW2005-ND,ASD-CAPW2005,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, NO BRAKE,",0,0,"141.75000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2PW1005-ND,ASD-A2PW1005,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, NO BRAKE,",0,0,"154.35000","0","1","ASD-A2","Active","Cable Assembly","ASDA-A2 Series","Motor","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-EMC-PG01L-ND,EMC-PG01L,Delta Electronics/Industrial Automation,"ENCODER FEEDBACK CARD, LINE DRIV",0,0,"155.94000","0","1","-","Active","Option Card, Encoder","C2000 Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW2205-ND,ASD-CAPW2205,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, NO BRAKE,",0,0,"160.02000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor","5 Meters"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88A-CPG002S.jpg,Z9960-ND,R88A-CPG002S,Omron Automation and Safety,CABLE UNIVERSAL G-SERVO 2M,1,5,"160.58000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Control","2 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-MKC-DN1CB-ND,MKC-DN1CB,Delta Electronics/Industrial Automation,CONDUIT BOX KIT FRAME D NEMA1; V,0,0,"165.87000","0","1","-","Active","Conduit Box","AFE2000 Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-MKC-D0N1CB-ND,MKC-D0N1CB,Delta Electronics/Industrial Automation,CONDUIT BOX KIT FRAME D NEMA1 --,0,0,"166.05000","0","1","-","Active","Conduit Box","C2000 Series","-","-"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,-,Z9984-ND,R88A-FIK306-RE,Omron Automation and Safety,SERVO DRIVE FILTER 6A 400VAC,1,0,"166.32000","0","1","-","Active","Noise Filter","Accurax G5 Series","-","460V, 6A"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-EMC-PG01U-ND,EMC-PG01U,Delta Electronics/Industrial Automation,ENCODER FEEDBACK CARD; VFD-C,0,0,"168.20000","0","1","-","Active","Option Card, Encoder","C2000 Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-CMC-DN01-ND,CMC-DN01,Delta Electronics/Industrial Automation,"DEVICNET CARD; VFD-C, CP",0,0,"169.27000","0","1","-","Active","Option Card, Communications","C2000 Series","-","DeviceNet"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2PW1105-ND,ASD-A2PW1105,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, WITH BRAK",0,0,"173.25000","0","1","ASD-A2","Active","Cable Assembly","ASDA-A2 Series","Motor with Brake","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW2305-ND,ASD-CAPW2305,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, WITH BRAK",0,0,"173.25000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor with Brake","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-EMC-PG01R-ND,EMC-PG01R,Delta Electronics/Industrial Automation,RESOLVER FEEDBACK CARD; VFD-C,0,0,"178.20000","0","1","-","Active","Option Card, Resolver","C2000 Series","-","-"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88A-CRKC005NR-E.jpg,Z9972-ND,R88A-CRKC005NR-E,Omron Automation and Safety,5M CRKC HIGH FLEX ENCODER CABL,1,4,"178.64000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Motor with Encoder","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-CME-COP01-ND,CME-COP01,Delta Electronics/Industrial Automation,"CANOPEN CARD; VFD-E, EL",0,0,"179.82000","0","1","-","Active","Option Card, Communications","VFD-E Series","-","CANopen"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/Motion_Control_Br.pdf,-,Z9974-ND,R88A-CRWA010C,Omron Automation and Safety,ENCODER CABLE 10M,0,0,"181.30000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Motor with Encoder","10 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-MKC-EN1CB-ND,MKC-EN1CB,Delta Electronics/Industrial Automation,CONDUIT BOX KIT FRAME E NEMA1; V,0,0,"191.14000","0","1","-","Active","Conduit Box","C2000 Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW2105-ND,ASD-CAPW2105,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, WITH BRAK",0,0,"198.45000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor with Brake","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW3205-ND,ASD-CAPW3205,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, NO BRAKE,",0,0,"201.60000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW3305-ND,ASD-CAPW3305,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, WITH BRAK",0,0,"245.70000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor with Brake","5 Meters"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/Motion_Control_Br.pdf,-,Z9976-ND,R88A-CRWB003N,Omron Automation and Safety,ENCODER CABLE 3M,0,0,"248.64000","0","1","-","Active","Cable Assembly","OMNUC W Series","Motor with Encoder","3 Meters"
https://www.fa.omron.com.cn/data_pdf/closed/mnu/i533-e1-04_r7m-a_r7d-ap.pdf,-,Z9928-ND,R7A-CEA005S,Omron Automation and Safety,CABLE ENCODER & PWR W/O BRAKE 5M,1,0,"269.36000","0","1","-","Active","Cable Assembly","Smartstep A Series","Motor with Encoder","5 Meters"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88A-CAGD010SR-E.jpg,Z9948-ND,R88A-CAGD010SR-E,Omron Automation and Safety,10M CAGD HIGH FLEXPWR CABLE-EU,1,7,"269.36000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Motor","10 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-CME-PD01-ND,CME-PD01,Delta Electronics/Industrial Automation,"PROFIBUS CARD; VFD-E, EL",0,0,"271.35000","0","1","-","Active","Option Card, Communications","VFD-E Series","-","Profibus"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-MKC-FN1CB-ND,MKC-FN1CB,Delta Electronics/Industrial Automation,CONDUIT BOX KIT FRAME F NEMA1; V,0,0,"303.75000","0","1","-","Active","Conduit Box","C2000 Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-CMC-PD01-ND,CMC-PD01,Delta Electronics/Industrial Automation,"PROFIBUS CARD; VFD-C, CP",0,0,"311.84000","0","1","-","Active","Option Card, Communications","C2000 Series","-","Profibus"
http://www.deltaww.com/Products/PluginWebUserControl/downloadCenterCounter.aspx?DID=1267&DocPath=1&hl=en-US,-,2039-VFDB2022-ND,VFDB2022,Delta Electronics/Industrial Automation,BRAKE UNIT 22KW 230 V,0,0,"321.30000","0","1","-","Active","Brake Unit","VFD-VL Series","-","230V, 22kW"
http://www.deltaww.com/Products/PluginWebUserControl/downloadCenterCounter.aspx?DID=1267&DocPath=1&hl=en-US,-,2039-VFDB4045-ND,VFDB4045,Delta Electronics/Industrial Automation,BRAKE UNIT 45KW 460 V,0,0,"346.50000","0","1","-","Active","Brake Unit","VFD-VL Series","-","460V, 45kW"
-,-,Z9975-ND,R88A-CRWA020C,Omron Automation and Safety,ENCODER CABLE 20M,1,0,"371.07000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Motor with Encoder","20 Meters"
https://www.fa.omron.com.cn/data_pdf/closed/mnu/i533-e1-04_r7m-a_r7d-ap.pdf,-,Z9929-ND,R7A-CEA010S,Omron Automation and Safety,CABLE ENCODER & PWR W/O BRAKE 10,1,0,"372.96000","0","1","-","Active","Cable Assembly","Smartstep A Series","Motor with Encoder","10 Meters"
-,-,Z9987-ND,R88A-PX5071,Omron Automation and Safety,SERVO REGEN UNIT 880W 6.25OHM,1,0,"384.09000","0","1","-","Active","DC Link Reactor","OMNUC W Series","-","0.85A, 40mH"
-,-,Z9986-ND,R88A-PX5069,Omron Automation and Safety,REGENERATION UNIT,1,0,"436.17000","0","1","-","Active","DC Link Reactor","OMNUC W Series","-","3.3A, 10mH"
-,-,Z9794-ND,MS3108E22-22S,Omron Automation and Safety,MOTOR SIDE CONNCTR TO MAKE G5,1,0,"443.52000","0","1","-","Active","-","-","-","-"
https://www.fa.omron.com.cn/data_pdf/mnu/i574-e1-04_3g3ax-mx2-ect_rx-ect.pdf,//media.digikey.com/Photos/Omron%20Auto/3G3AX-MX2-ECT.JPG,Z7875-ND,3G3AX-MX2-ECT,Omron Automation and Safety,3G3MX ETHERCAT OPTION CARD,0,61,"472.86000","0","1","-","Active","Option Card, Communications","3G3MX2 Series","-","EtherCAT"
-,-,Z9977-ND,R88A-CRWB020N,Omron Automation and Safety,ENCODER CABLE 20M,1,0,"527.31000","0","1","-","Active","Cable Assembly","OMNUC W Series","Motor with Encoder","20 Meters"
https://industrial.omron.us/en/media/I06E-ES-02_CS1W-MC_Datasheet_tcm849-107290.pdf,//media.digikey.com/Photos/Omron%20Auto/R88A-CPW00.jpg,Z9964-ND,R88A-CPW005M2,Omron Automation and Safety,ENCODER CBLE H SERIES SERVO,1,11,"546.84000","0","1","W","Active","Cable Assembly","C200H, CS1, CV Series","Control","5 Meters"
-,-,Z9795-ND,MS3108E32-17S,Omron Automation and Safety,MOTOR SIDE CONNCTR TO MAKE G5,1,0,"646.80000","0","1","-","Active","-","-","-","-"
-,//media.digikey.com/Photos/Omron%20Auto/R88A-SC01K-E.jpg,Z9990-ND,R88A-SC01K-E,Omron Automation and Safety,SERIAL CNVRTR UNIT IRON MOTOR,1,0,"794.64000","0","1","-","Active","Serial Converter","Accurax Series","-","KTY Sensor"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0334_Web.pdf,-,FIT0334-ND,FIT0334,DFRobot,SERVO Y EXTENSION CABLE (300MM),0,0,"1.03000","0","1","-","Active","Cable Assembly","-","Motor Extension","0.3 Meters"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M0PM4001-ND,M0PM4001,Panasonic Industrial Automation Sales,CAP MOTOR START FOR INDUCTIVE AC,0,0,"1.22400","0","5","-","Active","Mounting Hardware","Shin-G Series","-","M4 Thread"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0335_Web.pdf,-,FIT0335-ND,FIT0335,DFRobot,SERVO Y EXTENSION CABLE (500MM),0,0,"1.29000","0","1","-","Active","Cable Assembly","-","Motor Extension","0.5 Meters"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2906240,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2906240.jpg,2906240-ND,2906240,Phoenix Contact,THE BRIDGE COVER COVERING HOOD I,0,10,"2.38500","0","10","CONTACTRON","Active","Cover","CONTACTRON Series","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M0PM6002-ND,M0PM6002,Panasonic Industrial Automation Sales,CAP MOTOR START FOR INDUCTIVE AC,0,0,"2.44800","0","5","-","Active","Mounting Hardware","Shin-G Series","-","M6 Thread"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M0PM5001-ND,M0PM5001,Panasonic Industrial Automation Sales,CAP MOTOR START FOR INDUCTIVE AC,0,0,"2.45000","0","1","-","Active","Mounting Hardware","Shin-G Series","-","M5 Thread"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M0PM6003-ND,M0PM6003,Panasonic Industrial Automation Sales,CAP MOTOR START FOR INDUCTIVE AC,0,0,"3.67200","0","5","-","Active","Mounting Hardware","Shin-G Series","-","M6 Thread"
-,-,DV0P003-ND,DV0P003,Panasonic Industrial Automation Sales,BRAKING RESISTOR EXT FOR SPEED C,0,0,"4.59000","0","10","-","Active","Braking Resistor","Shin-G Series","-","-"
-,-,DV0P008-ND,DV0P008,Panasonic Industrial Automation Sales,SPARRK ARRESTOR FOR SPEED CNTL,0,0,"4.59000","0","10","-","Active","Spark Killer","Shin-G Series","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M0PM5002-ND,M0PM5002,Panasonic Industrial Automation Sales,CAP MOTOR START FOR INDUCTIVE AC,0,0,"4.90000","0","1","-","Active","Mounting Hardware","Shin-G Series","-","M5 Thread"
http://www.makeblock.com.ph/catalogue.pdf,-,61802-ND,61802,"Makeblock Co., LTD.",DC MOTOR-25 BRACKET B-BLUE(PAIR),0,0,"4.99000","0","8","-","Active","Mounting Bracket","-","Motor","-"
http://www.makeblock.com.ph/catalogue.pdf,-,62216-ND,62216,"Makeblock Co., LTD.",SERVO BRACKET A,0,0,"4.99000","0","8","-","Active","Mounting Bracket","-","Motor","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/62445_Web.pdf,-,62445-ND,62445,"Makeblock Co., LTD.",WORM GEARED MOTOR BRACKET A(PMMA,0,0,"4.99000","0","8","-","Active","Mounting Bracket","370 Worm Geared Motor","Motor","-"
http://media.crouzet.com/datasheets/english/external-control-electronics-control-electronics-bde30-18-to-36-v-dc-6-a-nominal-bde30-for-motor-80140504-Part%20number-79238957.pdf,-,79294810-ND,79294810,Crouzet,CONNECTOR WITH WIRES - 8 CONTACT,0,0,"6.40000","0","1","792948","Active","Cable Assembly","BDE30 Series","Control","0.21 Meters"
-,-,DR02-ND,DR02,Delta Electronics/Industrial Automation,DIN RAIL FRAME B MOUNTING KIT; V,0,0,"6.97500","0","112","-","Active","Mounting Bracket","VFD-S Series","-","DIN Rail"
http://www.makeblock.com.ph/catalogue.pdf,//media.digikey.com/Photos/Makeblock/MFG_62003.jpg,62003MB-ND,62003,"Makeblock Co., LTD.",42BYG STEPPER MOTOR BRACKET B-BL,0,0,"6.99000","0","6","-","Active","Mounting Bracket","-","Motor","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903108,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2903108.jpg,2903108-ND,2903108,Phoenix Contact,SWD4-8MF2 PXC,0,20,"6.99600","0","10","-","Active","Connector Kit","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903107,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2903107.jpg,2903107-ND,2903107,Phoenix Contact,SWD4-8SF2-5 PXC,0,0,"6.99600","0","10","-","Active","Connector Kit","-","-","-"
-,-,R7A-CAZ001-ND,R7A-CAZ001,Omron Automation and Safety,SMARTSTEP JR 1M PWR CBL NO BRK,0,0,"7.41000","0","1","-","Active","Cable Assembly","SMARTSTEP Junior Series","Motor","1 Meter"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/acs/minas-a5-2_ctlg_e_201504.pdf,-,DV0P2870-ND,DV0P2870,Panasonic Industrial Automation Sales,POWER SUPPLY CONNECTOR KIT,0,0,"7.80000","0","1","-","Active","Connector Kit","MINAS A5 Series","-","Power Supply"
-,-,DV0PM20070-ND,DV0PM20070,Panasonic Industrial Automation Sales,I/O CONNECTOR KIT,0,0,"7.80000","0","1","-","Active","Connector Kit","MINAS A5 Series","-","-"
//media.digikey.com/pdf/Data%20Sheets/Digilent%20PDFs/290-003P_Web.pdf,"//media.digikey.com/Photos/Digilent,%20Inc/290-003P.jpg",1286-1054-ND,290-003,"Digilent, Inc.",KIT DOUBLE MOTOR MOUNT,0,0,"7.99000","0","1","-","Active","Mounting Bracket","IG-22GM Series","-","Chassis Mount"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-EL_C_EN_20180418_web.pdf,-,MKEL-DRB-ND,MKEL-DRB,Delta Electronics/Industrial Automation,DIN RAIL FRAME B MOUNTING KIT; V,0,0,"8.10000","0","1","-","Active","Mounting Bracket","VFD-EL Series","-","DIN Rail"
-,-,R7A-CNZ02A-ND,R7A-CNZ02A,Omron Automation and Safety,SMARTSTEP JR PWR CBL CONN SIDE,0,0,"8.91000","0","1","-","Active","Connector Kit","SMARTSTEP Junior Series","Motor","-"
http://www.makeblock.com.ph/catalogue.pdf,-,62208-ND,62208,"Makeblock Co., LTD.",MEDS15 SERVO MOTOR BRACKET-BLUE(,0,0,"8.99000","0","4","-","Active","Mounting Bracket","-","Motor","-"
-,-,DV0P4560-ND,DV0P4560,Panasonic Industrial Automation Sales,SOCKET 8 PIN FOR A5 MINAS,0,0,"9.18000","0","10","-","Active","Socket","Shin-G Series","-","-"
-,-,R7A-CAZ01B-ND,R7A-CAZ01B,Omron Automation and Safety,SMARTSTEP JR 1M PWR CBL W/BRK,0,0,"9.36000","0","1","-","Active","Cable Assembly","SMARTSTEP Junior Series","Motor with Brake","1 Meter"
-,-,26231822-ND,26231822,Crouzet,CAP MOTOR START .56UF +/-5% 400V,0,0,"9.60000","0","1","262318","Active","Motor Start Capacitor","-","-","0.56µF, 400V"
-,-,26231924-ND,26231924,Crouzet,CAP MOTOR START .39UF +/-5% 630V,0,0,"9.60000","0","1","262319","Active","Motor Start Capacitor","-","-","0.39µF, 630V"
-,-,26231801-ND,26231801,Crouzet,CAPACITOR 0.33 10%,0,0,"9.60000","0","1","262318","Active","Motor Start Capacitor","-","-","0.33µF, 400V"
-,-,26231851-ND,26231851,Crouzet,CAPACITOR 0.27 10%,0,0,"9.60000","0","1","262318","Active","Motor Start Capacitor","-","-","0.27µF, 240V"
-,-,26231903-ND,26231903,Crouzet,CAPACITOR 0.12 10%,0,0,"9.60000","0","1","262319","Active","Motor Start Capacitor","-","-","0.12µF, 600V"
-,-,26231909-ND,26231909,Crouzet,CAPACITOR 0.22 / 5 %,0,0,"9.60000","0","1","262319","Active","Motor Start Capacitor","-","-","0.22µF, 630V"
-,-,26231941-ND,26231941,Crouzet,CAPACITOR 0.10 10%,0,0,"9.60000","0","1","262319","Active","Motor Start Capacitor","-","-","0.1µF, 500V"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M6B2-ND,M6B2,Panasonic Industrial Automation Sales,MOTOR INDUCT 100V 4W,0,0,"9.81800","0","10","-","Active","Mounting Bracket","Shin-G Series","Motor","Chassis Mount"
-,-,R7A-CRZ001-ND,R7A-CRZ001,Omron Automation and Safety,SMARTSTEP JR 1M ENCODER CBL,0,0,"10.67000","0","1","-","Active","Cable Assembly","SMARTSTEP Junior Series","Motor with Encoder","1 Meter"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M8B2-ND,M8B2,Panasonic Industrial Automation Sales,MOUNTING FRAME 80MM FOR MOTOR,0,0,"11.60300","0","10","-","Active","Mounting Bracket","Shin-G Series","Motor","Chassis Mount"
-,-,DV0P4271-ND,DV0P4271,Panasonic Industrial Automation Sales,A4 FRAME A MOUNTING BRACKET,0,0,"12.27000","0","1","-","Active","Mounting Bracket","MINAS A4 Series","-","Rack Mount"
-,-,DV0P4273-ND,DV0P4273,Panasonic Industrial Automation Sales,A4 FRAME C MOUNTING BRACKET,0,0,"12.27000","0","1","-","Active","Mounting Bracket","MINAS A4 Series","-","Rack Mount"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M7B2-ND,M7B2,Panasonic Industrial Automation Sales,MOUNTING FRAME 70MM FOR MOTOR,0,0,"12.49500","0","10","-","Active","Mounting Bracket","Shin-G Series","Motor","Chassis Mount"
-,-,3G3EV-RT187102170A5-ND,3G3EV-RT187102170A5,Omron Automation and Safety,FERRITE CORE EV RICHO,0,0,"13.06000","0","1","-","Active","Ferrite Ring","-","-","-"
-,-,DV0P3600-ND,DV0P3600,Panasonic Industrial Automation Sales,CONNECTOR KIT MOTOR COMMUNE,0,0,"14.28000","0","10","-","Active","Connector Kit","B1G Series","Motor","-"
-,-,2345834-1-ND,2345834-1,TE Connectivity AMP Connectors,CONN RCPT KIT NEW MOTOR,0,0,"14.77513","0","160","-","Active","Connector Kit","-","Motor","-"
-,-,DV0P4274-ND,DV0P4274,Panasonic Industrial Automation Sales,A4 FRAME D MOUNTING BRACKET,0,0,"14.89000","0","1","-","Active","Mounting Bracket","MINAS A4 Series","-","Rack Mount"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M0PM6004-ND,M0PM6004,Panasonic Industrial Automation Sales,CAP MOTOR START FOR INDUCTIVE AC,0,0,"14.91800","0","5","-","Active","Mounting Hardware","Shin-G Series","-","M6 Thread"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/2900746.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2900746.jpg,2900746-ND,2900746,Phoenix Contact,LOOP BRIDGE,0,1,"15.11000","0","1","CONTACTRON","Active","Cable Assembly","CONTACTRON Series","Motor Starter","0.3 Meters"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,-,R88A-CNG01A-ND,R88A-CNG01A,Omron Automation and Safety,CONNECTOR FOR POWER CABLE,0,0,"15.55000","0","1","-","Active","Connector Kit","SMARTSTEP2 Series","-","Power"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M9B2-ND,M9B2,Panasonic Industrial Automation Sales,MOUNTING FRAME 90MM FOR MOTOR,0,0,"15.60600","0","5","-","Active","Mounting Bracket","Shin-G Series","Motor","Chassis Mount"
-,-,2345834-2-ND,2345834-2,TE Connectivity AMP Connectors,CONN RCPT 6P CRIMP 16-20AWG GOLD,0,0,"15.84394","0","160","-","Active","Connector Kit","-","Motor","-"
-,-,2345832-2-ND,2345832-2,TE Connectivity AMP Connectors,MOTOR CONN RCPT KIT 6POS PF,0,0,"15.86219","0","160","-","Active","Connector Kit","-","Motor","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M8B3-ND,M8B3,Panasonic Industrial Automation Sales,MOUNTING FRAME 80MM FOR MOTOR,0,0,"16.06500","0","10","-","Active","Mounting Bracket","Shin-G Series","Motor","Chassis Mount"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M0PC5829G-ND,M0PC5829G,Panasonic Industrial Automation Sales,CAP MOTOR START FOR M91Z60G4LG,0,0,"16.07000","0","1","-","Active","Capacitor Cap","Shin-G Series","Safety","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,EG1010A-ND,EG1010A,Delta Electronics/Industrial Automation,1M KEYPAD EXTENSION CABLE,0,0,"17.32500","0","28","-","Active","Cable Assembly","VFD-A Series","-","1 Meter"
-,-,DV0P3890-ND,DV0P3890,Panasonic Industrial Automation Sales,CONNECTOR KIT TO MOTOR-B3G,0,0,"17.34000","0","10","-","Active","Connector Kit","B3 Series","Motor","-"
-,-,3G3MV-PCN-CN2-ND,3G3MV-PCN-CN2,Omron Automation and Safety,CABLE CN2 ANALOG INPUT,0,0,"17.67000","0","1","-","Active","Analog Input","3G3MV Series","-","-"
