Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7520c,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-27757-1-ND,ISO7521CDWR,Texas Instruments,DGTL ISO 4.243KV GEN PURP 16SOIC,43771,10001,"2.90000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","4243Vrms","25kV/µs","1Mbps","14ns, 14ns","3.7ns","1ns, 1ns","3.15V ~ 3.45V, 4.75V ~ 5.25V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7520c,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-27757-6-ND,ISO7521CDWR,Texas Instruments,DGTL ISO 4.243KV GEN PURP 16SOIC,43771,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","4243Vrms","25kV/µs","1Mbps","14ns, 14ns","3.7ns","1ns, 1ns","3.15V ~ 3.45V, 4.75V ~ 5.25V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7220a,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-21953-2-ND,ISO7220CDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,37500,10000,"1.41379","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2ns","1ns, 1ns","2.8V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7220a,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-21953-1-ND,ISO7220CDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,40101,10001,"2.90000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2ns","1ns, 1ns","2.8V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7220a,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-21953-6-ND,ISO7220CDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,40101,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2ns","1ns, 1ns","2.8V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7220a,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-21956-2-ND,ISO7221CDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,20000,10000,"1.41379","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2ns","1ns, 1ns","2.8V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7220a,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-21956-1-ND,ISO7221CDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,25435,10001,"2.90000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2ns","1ns, 1ns","2.8V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7220a,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-21956-6-ND,ISO7221CDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,25435,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2ns","1ns, 1ns","2.8V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7420fe,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-28742-2-ND,ISO7420FEDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,15000,10000,"1.41379","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","50Mbps","11ns, 11ns","3ns","1.8ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7420fe,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-28742-1-ND,ISO7420FEDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,17469,10001,"2.90000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","50Mbps","11ns, 11ns","3ns","1.8ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7420fe,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-28742-6-ND,ISO7420FEDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,17469,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","50Mbps","11ns, 11ns","3ns","1.8ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7420e,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-48556-2-ND,ISO7421FEDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,15000,10000,"1.41379","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","50Mbps","11ns, 11ns","3.7ns","1.8ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7420e,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-48556-1-ND,ISO7421FEDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,16738,10001,"2.90000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","50Mbps","11ns, 11ns","3.7ns","1.8ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7420e,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-48556-6-ND,ISO7421FEDR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,16738,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","50Mbps","11ns, 11ns","3.7ns","1.8ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7742,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4214846;DBQ;16.jpg,296-48140-2-ND,ISO7741FDBQR,Texas Instruments,ISO7741FDBQR,5000,10000,"1.44305","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","85kV/µs","100Mbps","16ns, 16ns","4.9ns","2.4ns, 2.4ns","2.25V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7742,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4214846;DBQ;16.jpg,296-48140-1-ND,ISO7741FDBQR,Texas Instruments,ISO7741FDBQR,6510,10001,"2.96000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","85kV/µs","100Mbps","16ns, 16ns","4.9ns","2.4ns, 2.4ns","2.25V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7742,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4214846;DBQ;16.jpg,296-48140-6-ND,ISO7741FDBQR,Texas Instruments,ISO7741FDBQR,6510,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","85kV/µs","100Mbps","16ns, 16ns","4.9ns","2.4ns, 2.4ns","2.25V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7741,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4214846;DBQ;16.jpg,296-47660-2-ND,ISO7741DBQR,Texas Instruments,ISO7741DBQR,2500,10000,"1.44305","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","3000Vrms","85kV/µs","100Mbps","16ns, 16ns","4.9ns","3.9ns, 3.9ns","2.25V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7741,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4214846;DBQ;16.jpg,296-47660-1-ND,ISO7741DBQR,Texas Instruments,ISO7741DBQR,4913,10001,"2.96000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","3000Vrms","85kV/µs","100Mbps","16ns, 16ns","4.9ns","3.9ns, 3.9ns","2.25V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7741,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4214846;DBQ;16.jpg,296-47660-6-ND,ISO7741DBQR,Texas Instruments,ISO7741DBQR,4913,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","3000Vrms","85kV/µs","100Mbps","16ns, 16ns","4.9ns","3.9ns, 3.9ns","2.25V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7220a-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-27335-2-ND,ISO7220AQDRQ1,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,2500,10000,"1.45369","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Capacitive Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","480ns, 480ns","14ns","1ns, 1ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7220a-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-27335-1-ND,ISO7220AQDRQ1,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,5353,10001,"2.98000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Capacitive Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","480ns, 480ns","14ns","1ns, 1ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7220a-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-27335-6-ND,ISO7220AQDRQ1,Texas Instruments,DGTL ISO 2.5KV GEN PURP 8SOIC,5353,10001,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Capacitive Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","480ns, 480ns","14ns","1ns, 1ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1200_1201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1201ARZ-RL7TR-ND,ADUM1201ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,21000,0,"1.47056","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","150ns, 150ns","40ns","10ns, 10ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1200_1201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1201ARZ-RL7CT-ND,ADUM1201ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,21713,0,"2.87000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","150ns, 150ns","40ns","10ns, 10ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1200_1201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1201ARZ-RL7DKR-ND,ADUM1201ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,21713,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","150ns, 150ns","40ns","10ns, 10ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1200_1201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1200ARZ-RL7TR-ND,ADUM1200ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,9000,0,"1.47056","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","150ns, 150ns","40ns","10ns, 10ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1200_1201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1200ARZ-RL7CT-ND,ADUM1200ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,9454,0,"2.87000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","150ns, 150ns","40ns","10ns, 10ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1200_1201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1200ARZ-RL7DKR-ND,ADUM1200ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,9454,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","2/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","150ns, 150ns","40ns","10ns, 10ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3210_3211.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3211ARZ-RL7TR-ND,ADUM3211ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,3000,8000,"1.47056","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","50ns, 50ns","5ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3210_3211.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3211ARZ-RL7CT-ND,ADUM3211ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,3718,8000,"2.87000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","50ns, 50ns","5ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3210_3211.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3211ARZ-RL7DKR-ND,ADUM3211ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,3718,8000,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","50ns, 50ns","5ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si843x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-1758-5-ND,SI8431AB-D-IS,Silicon Labs,DGTL ISO 2.5KV GEN PURP 16SOIC,6028,0,"1.51000","0","1","Tube","-","Not For New Designs","Capacitive Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs (Typ)","1Mbps","35ns, 35ns","25ns","3.8ns, 2.8ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si8410_20_21_Rev_1.5.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,336-1756-5-ND,SI8421BB-D-IS,Silicon Labs,DGTL ISO 2.5KV GEN PURP 8SOIC,12908,0,"1.53000","0","1","Tube","-","Not For New Designs","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs (Typ)","150Mbps","9.5ns, 9.5ns","2.5ns","3.8ns, 2.8ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.silabs.com/documents/public/data-sheets/si861x-2x-datasheet.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,336-2570-ND,SI8621BB-B-IS,Silicon Labs,DGTL ISO 2.5KV GEN PURP 8SOIC,4777,0,"1.53000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7320-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-43276-2-ND,ISO7321CQDRQ1,Texas Instruments,DGTL ISO 3KV 2CH GEN PURP 8SOIC,12500,10000,"1.53615","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","3000Vrms","25kV/µs","25Mbps","57ns, 57ns","4ns","2.4ns, 2.1ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7320-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-43276-1-ND,ISO7321CQDRQ1,Texas Instruments,DGTL ISO 3KV 2CH GEN PURP 8SOIC,13689,10001,"3.15000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","3000Vrms","25kV/µs","25Mbps","57ns, 57ns","4ns","2.4ns, 2.1ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7320-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-43276-6-ND,ISO7321CQDRQ1,Texas Instruments,DGTL ISO 3KV 2CH GEN PURP 8SOIC,13689,10001,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Capacitive Coupling","General Purpose","No","2","1/1","Unidirectional","3000Vrms","25kV/µs","25Mbps","57ns, 57ns","4ns","2.4ns, 2.1ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7741,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-47781-2-ND,ISO7741DWR,Texas Instruments,DGTL ISO 5KV 4CH GEN PURP 16SOIC,8000,10000,"1.59600","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","85kV/µs","100Mbps","16ns, 16ns","4.9ns","2.4ns, 2.4ns","2.25V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7741,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-47781-1-ND,ISO7741DWR,Texas Instruments,DGTL ISO 5KV 4CH GEN PURP 16SOIC,8286,10001,"3.28000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","85kV/µs","100Mbps","16ns, 16ns","4.9ns","2.4ns, 2.4ns","2.25V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
