Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Number of Channels","Voltage - Isolation","Common Mode Transient Immunity (Min)","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Current - Output High, Low","Current - Peak Output","Voltage - Forward (Vf) (Typ)","Current - DC Forward (If) (Max)","Voltage - Output Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Approvals"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/14-LGA.jpg,336-5204-1-ND,SI8234BB-D-IMR,Silicon Labs,DGTL ISO 2.5KV GATE DRIVER 14LGA,9292,0,"4.57000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","14-VFLGA","14-LGA (5x5)","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/14-LGA.jpg,336-5204-6-ND,SI8234BB-D-IMR,Silicon Labs,DGTL ISO 2.5KV GATE DRIVER 14LGA,9292,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","14-VFLGA","14-LGA (5x5)","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,SI8233BB-D-IS-ND,SI8233BB-D-IS,Silicon Labs,DGTL ISO 2.5KV GATE DRVR 16SOIC,5628,0,"2.32000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,SI8234BB-D-IS1-ND,SI8234BB-D-IS1,Silicon Labs,DGTL ISO 2.5KV GATE DRVR 16SOIC,14604,0,"2.40000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-3066-ND,SI8233BB-D-IS1,Silicon Labs,DGTL ISO 2.5KV GATE DRVR 16SOIC,8719,0,"2.40000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si827x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-3546-5-ND,SI8274BB1-IS1,Silicon Labs,DGTL ISO 2.5KV GATE DRVR 16SOIC,593,0,"2.40000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","150kV/µs","75ns, 60ns","19ns","10.5ns, 13.3ns","1.8A, 4A","4A","-","-","6.7V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4770-2-ND,SI8235BD-D-ISR,Silicon Labs,DGTL ISO 5KV 2CH GATE DVR 16SOIC,1250,0,"2.53120","0","1250","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4770-1-ND,SI8235BD-D-ISR,Silicon Labs,DGTL ISO 5KV 2CH GATE DVR 16SOIC,1785,0,"3.06000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4770-6-ND,SI8235BD-D-ISR,Silicon Labs,DGTL ISO 5KV 2CH GATE DVR 16SOIC,1785,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso5452,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-43152-2-ND,ISO5452DWR,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,2000,0,"2.63340","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","1","5700Vrms","50kV/µs","110ns, 110ns","-","18ns, 20ns","1.5A, 3.4A","2.7A, 5.5A","-","-","15V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso5452,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-43152-1-ND,ISO5452DWR,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,3318,0,"5.40000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","1","5700Vrms","50kV/µs","110ns, 110ns","-","18ns, 20ns","1.5A, 3.4A","2.7A, 5.5A","-","-","15V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso5452,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-43152-6-ND,ISO5452DWR,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,3318,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","1","5700Vrms","50kV/µs","110ns, 110ns","-","18ns, 20ns","1.5A, 3.4A","2.7A, 5.5A","-","-","15V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://docs.broadcom.com/docs/AV02-0598EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-3195-2-ND,ACNW3190-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1500,0,"2.71488","0","750","Tape & Reel (TR)","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","4A, 4A","5A","1.6V","25mA","15V ~ 30V","-40°C ~ 100°C","Surface Mount","8-SMD, Gull Wing","8-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0598EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-3195-1-ND,ACNW3190-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1867,0,"6.39000","0","1","Cut Tape (CT)","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","4A, 4A","5A","1.6V","25mA","15V ~ 30V","-40°C ~ 100°C","Surface Mount","8-SMD, Gull Wing","8-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0598EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-3195-6-ND,ACNW3190-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1867,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","4A, 4A","5A","1.6V","25mA","15V ~ 30V","-40°C ~ 100°C","Surface Mount","8-SMD, Gull Wing","8-SO","CSA, IEC/EN/DIN, UR"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21520,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-47383-2-ND,UCC21520DWR,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,10000,10000,"2.80896","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","6.5V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21520,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-47383-1-ND,UCC21520DWR,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,11857,10001,"5.76000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","6.5V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21520,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-47383-6-ND,UCC21520DWR,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,11857,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","6.5V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21520,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-48796-2-ND,UCC21520ADWR,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,2000,10000,"2.80896","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","6.5V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21520,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-48796-1-ND,UCC21520ADWR,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,2009,10001,"5.76000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","6.5V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21520,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-48796-6-ND,UCC21520ADWR,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,2009,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","6.5V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://docs.broadcom.com/docs/AV02-0119EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-4101-2-ND,ACPL-331J-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,4250,0,"2.99768","0","850","Tape & Reel (TR)","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","250ns, 250ns","100ns","50ns, 50ns","1A, 1A","1.5A","1.6V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0119EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-4101-1-ND,ACPL-331J-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,5000,0,"7.06000","0","1","Cut Tape (CT)","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","250ns, 250ns","100ns","50ns, 50ns","1A, 1A","1.5A","1.6V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0119EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-4101-6-ND,ACPL-331J-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,5000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","250ns, 250ns","100ns","50ns, 50ns","1A, 1A","1.5A","1.6V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://www.infineon.com/dgdl/Infineon-1ED020I12_B2-DS-v02_00-en.pdf?fileId=db3a304333227b5e013344bf16f84ca6,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-DSO-16-15;;16.jpg,1ED020I12B2XUMA1TR-ND,1ED020I12B2XUMA1,Infineon Technologies,IC IGBT DVR 1200V 2A DSO16,2000,0,"2.99998","0","1000","Tape & Reel (TR)","EiceDriver™","Active","Magnetic Coupling","1","4500Vrms","-","-","-","30ns, 50ns","2A, 2A","-","-","-","13V ~ 20V","-40°C ~ 150°C (TJ)","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","PG-DSO-16-15","-"
https://www.infineon.com/dgdl/Infineon-1ED020I12_B2-DS-v02_00-en.pdf?fileId=db3a304333227b5e013344bf16f84ca6,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-DSO-16-15;;16.jpg,1ED020I12B2XUMA1CT-ND,1ED020I12B2XUMA1,Infineon Technologies,IC IGBT DVR 1200V 2A DSO16,2968,0,"5.85000","0","1","Cut Tape (CT)","EiceDriver™","Active","Magnetic Coupling","1","4500Vrms","-","-","-","30ns, 50ns","2A, 2A","-","-","-","13V ~ 20V","-40°C ~ 150°C (TJ)","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","PG-DSO-16-15","-"
https://www.infineon.com/dgdl/Infineon-1ED020I12_B2-DS-v02_00-en.pdf?fileId=db3a304333227b5e013344bf16f84ca6,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-DSO-16-15;;16.jpg,1ED020I12B2XUMA1DKR-ND,1ED020I12B2XUMA1,Infineon Technologies,IC IGBT DVR 1200V 2A DSO16,2968,0,"Digi-Reel","0","1","Digi-Reel®","EiceDriver™","Active","Magnetic Coupling","1","4500Vrms","-","-","-","30ns, 50ns","2A, 2A","-","-","-","13V ~ 20V","-40°C ~ 150°C (TJ)","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","PG-DSO-16-15","-"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,SI8233BD-D-IS-ND,SI8233BD-D-IS,Silicon Labs,DGTL ISO 5KV 2CH GATE DVR 16SOIC,560,0,"3.06000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://docs.broadcom.com/docs/AV02-0717EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-1777-2-ND,HCPL-316J-500E,Broadcom Limited,OPTOISO 5KV 2CH GATE DRIVER 16SO,6800,0,"3.13908","0","850","Tape & Reel (TR)","-","Active","Optical Coupling","2","5000Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","-","-","15V ~ 30V","-40°C ~ 100°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0717EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-1777-1-ND,HCPL-316J-500E,Broadcom Limited,OPTOISO 5KV 2CH GATE DRIVER 16SO,6859,0,"7.39000","0","1","Cut Tape (CT)","-","Active","Optical Coupling","2","5000Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","-","-","15V ~ 30V","-40°C ~ 100°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0717EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-1777-6-ND,HCPL-316J-500E,Broadcom Limited,OPTOISO 5KV 2CH GATE DRIVER 16SO,6859,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Optical Coupling","2","5000Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","-","-","15V ~ 30V","-40°C ~ 100°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-1087EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-4102-2-ND,ACPL-333J-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,1700,0,"3.13908","0","850","Tape & Reel (TR)","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","250ns, 250ns","100ns","50ns, 50ns","2A, 2A","2.5A","1.6V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-1087EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-4102-1-ND,ACPL-333J-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,2322,0,"7.39000","0","1","Cut Tape (CT)","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","250ns, 250ns","100ns","50ns, 50ns","2A, 2A","2.5A","1.6V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-1087EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-4102-6-ND,ACPL-333J-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,2322,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","250ns, 250ns","100ns","50ns, 50ns","2A, 2A","2.5A","1.6V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-2930EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-2628-5-ND,ACPL-P340-000E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DRVR 6SO,7762,0,"3.14000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","35kV/µs","200ns, 200ns","70ns","43ns, 40ns","800mA, 800mA","1A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-0161EN,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,516-1476-5-ND,HCPL-3120-000E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DVR 8DIP,2575,0,"3.18000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.5V","25mA","15V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CSA, UR"
https://docs.broadcom.com/docs/AV02-0161EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-1544-5-ND,HCPL-3120-300E,Broadcom Limited,OPTOISO 3.75KV GATE DRVR 8DIP GW,8454,0,"3.25000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.5V","25mA","15V ~ 30V","-40°C ~ 100°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","CSA, UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5230.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM5230ARWZ-RLTR-ND,ADUM5230ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRVR 16SOIC,7000,0,"3.30876","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","100ns, 100ns","8ns","25ns, 10ns (Max)","-","-","-","-","12V ~ 18.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5230.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM5230ARWZ-RLCT-ND,ADUM5230ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRVR 16SOIC,7942,0,"6.45000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","100ns, 100ns","8ns","25ns, 10ns (Max)","-","-","-","-","12V ~ 18.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5230.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM5230ARWZ-RLDKR-ND,ADUM5230ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRVR 16SOIC,7942,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","100ns, 100ns","8ns","25ns, 10ns (Max)","-","-","-","-","12V ~ 18.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","UR"
https://docs.broadcom.com/docs/AV02-3784EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-2882-2-ND,ACPL-339J-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,1700,0,"3.42188","0","850","Tape & Reel (TR)","-","Active","Optical Coupling","1","5000Vrms","25kV/µs","300ns, 300ns","150ns","-","1A, 1A","5.5A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-3784EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-2882-1-ND,ACPL-339J-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,2234,0,"7.12000","0","1","Cut Tape (CT)","-","Active","Optical Coupling","1","5000Vrms","25kV/µs","300ns, 300ns","150ns","-","1A, 1A","5.5A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-3784EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-2882-6-ND,ACPL-339J-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,2234,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Optical Coupling","1","5000Vrms","25kV/µs","300ns, 300ns","150ns","-","1A, 1A","5.5A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-2526EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-2160-5-ND,ACPL-H342-000E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DRVR 8SO,5905,0,"3.48000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","25kV/µs","350ns, 250ns","-","22ns, 18ns","2A, 2A","2.5A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO","CSA, UR"
