Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Voltage - Rated","Size / Dimension","Width","Air Flow","Static Pressure","Bearing Type","Fan Type","Features","Noise","Power (Watts)","RPM","Termination","Ingress Protection","Operating Temperature","Approvals","Weight"
//media.digikey.com/PDF/Data%20Sheets/Orion%20Fans%20PDFs/OP109AP-22-1TBIP55.pdf,//media.digikey.com/Photos/Orion%20Fans/OA109AP-22-1TBIP55.JPG,1053-1448-ND,OA109AP-22-1TBIP55,Orion Fans,FAN AXIAL 120X38MM 230VAC TERM,795,0,"22.43000","0","1","OA109","Active","230VAC","Square - 119.5mm L x 119.5mm H","38.00mm","106.0 CFM (2.97m³/min)","0.320 in H2O (79.7 Pa)","Ball","Tubeaxial","-","46.0 dB","15.00W","3100 RPM","2 Terminals","IP55 - Dust Protected, Water Resistant","-4 ~ 158°F (-20 ~ 70°C)","cURus, TUV","-"
https://orionfans.com/productFiles/datasheet/OA109AP_IP55.pdf,//media.digikey.com/photos/Orion%20Fans/OA109AP-11-1TBIP55.JPG,1053-1447-ND,OA109AP-11-1TBIP55,Orion Fans,FAN AXIAL 120X38MM 115VAC TERM,767,0,"22.43000","0","1","OA109","Active","115VAC","Square - 119.5mm L x 119.5mm H","38.00mm","106.0 CFM (2.97m³/min)","0.320 in H2O (79.7 Pa)","Ball","Tubeaxial","-","46.0 dB","12.00W","3100 RPM","2 Terminals","IP55 - Dust Protected, Water Resistant","-4 ~ 158°F (-20 ~ 70°C)","cURus, TUV","-"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/DP201A-2123HBT.GN.pdf,//media.digikey.com/photos/Sunon%20Photos/DP201A%202123HBT.GN.jpg,259-1434-ND,DP201A-2123HBT.GN,Sunon Fans,FAN AXIAL 120X38MM 220/240VAC,1317,0,"22.63000","0","1","DP","Active","220 ~ 240VAC","Square - 120mm L x 120mm H","38.00mm","107.0 CFM (3.00m³/min)","0.320 in H2O (79.7 Pa)","Ball","Tubeaxial","-","50.0 dB(A)","19.00W","3050 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","1.2 lbs (544.3g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313330372F3136353330372F28413132303033383430472D3030292D312E706466,"//media.digikey.com/photos/Sunon%20Photos/SP101A-1123HST.GN,%20SP101A-1123HBT.GN.jpg",259-1387-ND,SP101A-1123HBT.GN,Sunon Fans,FAN AXIAL 120X38MM 115VAC TERM,1181,0,"22.63000","0","1","SP","Active","115VAC","Square - 120mm L x 120mm H","38.00mm","107.0 CFM (3.00m³/min)","0.320 in H2O (79.7 Pa)","Ball","Tubeaxial","-","50.0 dB(A)","18.00W","3050 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","1.2 lbs (544.3g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313330372F3136353330372F28413132303034323130472D3030292D312E706466,//media.digikey.com/Photos/Sunon%20Photos/SP103A-1123LBT.GN.JPG,259-1389-ND,SP103A-1123LBT.GN,Sunon Fans,FAN AXIAL 120X38MM 115VAC TERM,728,0,"25.54000","0","1","SP","Active","115VAC","Square - 120mm L x 120mm H","38.00mm","78.0 CFM (2.18m³/min)","0.130 in H2O (32.5 Pa)","Ball","Tubeaxial","-","39.0 dB(A)","11.00W","2300 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","1.2 lbs (544.3g)"
https://www.mechatronics.com/pdf/LPH92A99.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/LPH92A99-BTHR.jpg,1570-1401-ND,LPH92A99-BTHR,Mechatronics Fan Group,FAN AXIAL 92X38MM 100-240VAC,131,0,"22.64000","0","1","LPH92A99","Active","100 ~ 240VAC","Square - 92mm L x 92mm H","38.00mm","68.0 CFM (1.90m³/min)","0.290 in H2O (72.2 Pa)","Ball","Tubeaxial","Auto Restart, Electronic Commutation (EC)","42.0 dB(A)","5.50W","3500 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","0.384 lb (174.18g)"
https://www.mechatronics.com/pdf/LPH12A99.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/LPH12A99-BTHR.jpg,1570-1395-ND,LPH12A99-BTHR,Mechatronics Fan Group,FAN AXIAL 120X38.5MM 100-240VAC,305,0,"23.61000","0","1","LPH12A99","Active","100 ~ 240VAC","Square - 120mm L x 120mm H","38.50mm","123.9 CFM (3.47m³/min)","0.363 in H2O (90.0 Pa)","Ball","Tubeaxial","Auto Restart, Electronic Commutation (EC)","49.0 dB(A)","9.50W","3500 RPM","2 Terminals","-","-","-","0.631 lb (286.20g)"
https://orionfans.com/productFiles/datasheet/OA109_XC.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA109AP%20Series.jpg,1053-1010-ND,OA109AP-22-1TBXC,Orion Fans,FAN AXIAL 120X38MM 230VAC TERM,2492,0,"26.03000","0","1","OA109XC","Active","230VAC","Square - 120mm L x 120mm H","38.00mm","131.0 CFM (3.67m³/min)","0.490 in H2O (122.1 Pa)","Ball","Tubeaxial","-","47.0 dB","22.00W","3300 RPM","2 Terminals","-","14 ~ 149°F (-10 ~ 65°C)","cURus, TUV","-"
https://orionfans.com/productFiles/datasheet/OA109_XC.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA109AP%20Series.jpg,1053-1003-ND,OA109AP-11-1TBXC,Orion Fans,FAN AXIAL 120X38MM 120VAC TERM,675,0,"26.03000","0","1","OA109XC","Active","120VAC","Square - 119.5mm L x 119.5mm H","38.00mm","131.0 CFM (3.67m³/min)","0.490 in H2O (122.1 Pa)","Ball","Tubeaxial","-","47.0 dB","21.00W","3300 RPM","2 Terminals","-","14 ~ 149°F (-10 ~ 65°C)","cURus, TUV","-"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313330372F3136353330372F28413036303030303230472D3030292D322E706466,//media.digikey.com/photos/Sunon%20Photos/MA2062-HVL.GN.jpg,259-1430-ND,MA2062-HVL.GN,Sunon Fans,FAN AXIAL 60X25MM 220/240VAC,372,0,"28.36000","0","1","MagLev® MA","Active","220 ~ 240VAC","Square - 60mm L x 60mm H","25.00mm","18.0 CFM (0.504m³/min)","0.200 in H2O (49.8 Pa)","Vapo-Bearing™","Tubeaxial","-","31.0 dB(A)","4.40W","4200 RPM","2 Wire Leads","-","-","CUR, TUV, UL","0.18 lb (81.65g)"
https://www.mechatronics.com/pdf/UF15PC.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/UF15PC12-BTHR.jpg,1570-1007-ND,UF15PC12-BTHR,Mechatronics Fan Group,FAN AXIAL 172X150X51MM 115VAC,320,0,"38.42000","0","1","UF15PC","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","51.00mm","226.0 CFM (6.33m³/min)","0.790 in H2O (196.8 Pa)","Ball","Tubeaxial","Permanent Split Capacitor Motor, Thermal Overload Protector (TOP)","58.0 dB(A)","31.00W","3400 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","1.8 lbs (816.5g)"
https://www.mechatronics.com/pdf/UF15AC.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/UF15AC12-BTHR.JPG,1570-1003-ND,UF15AC12-BTHR,Mechatronics Fan Group,FAN AXIAL 172X150X38MM 115VAC,139,0,"38.42000","0","1","UF15AC","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","38.00mm","212.0 CFM (5.94m³/min)","0.750 in H2O (186.8 Pa)","Ball","Tubeaxial","Permanent Split Capacitor Motor, Thermal Overload Protector (TOP)","58.0 dB(A)","28.00W","3400 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","1.6 lbs (725.7g)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19028420A.pdf,//media.digikey.com/Photos/Comair%20Rotron/MuffinXL-AC-Series_5Blade.jpg,CR132-ND,19028420A,Comair Rotron,FAN AXIAL 120X38MM 110VAC MX2B1,434,0,"39.79000","0","1","Muffin XL AC","Active","110VAC","Square - 120mm L x 120mm H","38.00mm","100.0 CFM (2.80m³/min)","0.340 in H2O (84.7 Pa)","Ball","Tubeaxial","-","51.0 dB(A)","18.00W","3100 RPM","2 Terminals","IP55 - Dust Protected, Water Resistant","-40 ~ 176°F (-40 ~ 80°C)","CE, cUL, UL","1 lb (453.59g)"
https://www.mechatronics.com/pdf/UF15KC.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/UF15KC12-BTHR.JPG,1570-1004-ND,UF15KC12-BTHR,Mechatronics Fan Group,FAN AXIAL 172X150X55MM 115VAC,496,0,"40.35000","0","1","UF15KC","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","55.00mm","293.0 CFM (8.20m³/min)","0.900 in H2O (224.2 Pa)","Ball","Tubeaxial","Permanent Split Capacitor Motor, Thermal Overload Protector (TOP)","60.0 dB(A)","38.00W","3400 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","2.3 lbs (1kg)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/15038PB%20Plastic.Standard.pdf,"//media.digikey.com/photos/NMB%20Tech%20Photos/5915PC23TB10A00,%205915PC23TB30A00.jpg",P12900-ND,5915PC-23T-B30-A00,NMB Technologies Corporation,FAN AXIAL 172X38MM 230VAC TERM,1206,0,"42.60000","0","1","15038PB","Active","230VAC","Rectangular/Rounded - 172mm L x 150mm H","38.00mm","212.0 CFM (5.94m³/min)","0.865 in H2O (215.6 Pa)","Ball","Tubeaxial","-","56.0 dB","35.00W","3200 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","1.8 lbs (816.5g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/15038PB%20Plastic.Standard.pdf,//media.digikey.com/photos/NMB%20Tech%20Photos/5915PC12TB30A00.jpg,P12899-ND,5915PC-12T-B30-A00,NMB Technologies Corporation,FAN AXIAL 172X38MM 115VAC TERM,573,0,"42.60000","0","1","15038PB","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","38.00mm","212.0 CFM (5.94m³/min)","0.865 in H2O (215.6 Pa)","Ball","Tubeaxial","-","56.0 dB","32.00W","3200 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","1.8 lbs (816.5g)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19028422A.pdf,//media.digikey.com/Photos/Comair%20Rotron/MuffinXL-AC-Series_5Blade.jpg,CR130-ND,19028422A,Comair Rotron,FAN AXIAL 120X38MM 115VAC MX2B3,708,0,"42.66000","0","1","Muffin XL AC","Active","110VAC","Square - 120mm L x 120mm H","38.00mm","100.0 CFM (2.80m³/min)","0.250 in H2O (62.3 Pa)","Ball","Tubeaxial","-","52.0 dB(A)","20.00W","2850 RPM","2 Terminals","IP55 - Dust Protected, Water Resistant","32 ~ 158°F (0 ~ 70°C)","CE, cUL, UL","1 lb (453.59g)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19028423A.pdf,//media.digikey.com/Photos/Comair%20Rotron/MuffinXL-AC-Series_3Blade.jpg,CR258-ND,19028423A,Comair Rotron,FAN AXIAL 119X39MM 230VAC MX3B3,310,0,"42.66000","0","1","Muffin XL AC","Active","230VAC","Square - 119mm L x 119mm H","39.00mm","105.0 CFM (2.94m³/min)","0.223 in H2O (55.5 Pa)","Ball","Tubeaxial","-","47.6 dB(A)","16.00W","3100 RPM","2 Terminals","-","-","CE, cUL, UL","1.3 lbs (589.7g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/4600X.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/4600X.jpg,381-1090-ND,4600X,ebm-papst Inc.,FAN AXIAL 119X38MM 115VAC TERM,381,1325,"42.96000","0","1","4600X","Active","115VAC","Square - 119mm L x 119mm H","38.00mm","106.0 CFM (2.97m³/min)","-","Sintec","Tubeaxial","-","50.0 dB(A)","18.00W","-","2 Terminals","-","-","-","1.2 lbs (544.3g)"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-8500N-ENU.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/8500N.jpg,381-1103-ND,8500N,ebm-papst Inc.,FAN AXIAL 80X38MM 115VAC WIRE,124,0,"43.14000","0","1","8000N","Active","115VAC","Square - 80mm L x 80mm H","38.00mm","35.9 CFM (1.01m³/min)","-","Sintec","Tubeaxial","-","34.0 dB(A)","11.00W","3200 RPM","2 Wire Leads","-","14 ~ 167°F (-10 ~ 75°C)","CE, CSA, UL, VDE","1.1 lbs (499g)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19028268A_Spec.pdf,"//media.digikey.com/photos/Comair%20Rotron/028268,%20028275,%20028331,%20030270.jpg",CR103-ND,19028268A,Comair Rotron,FAN AXIAL 80X38MM 110VAC SU2B1,263,0,"43.93000","0","1","Sprite AC","Active","115VAC","Square - 80mm L x 80mm H","38.00mm","31.0 CFM (0.868m³/min)","0.170 in H2O (42.3 Pa)","Ball","Tubeaxial","-","32.0 dB(A)","13.00W","2800 RPM","2 Wire Leads","IP44","14 ~ 158°F (-10 ~ 70°C)","CE, cUL, UL","0.573 lb (260.00g)"
https://orionfans.com/productFiles/datasheet/OA172SAP.pdf,//media.digikey.com/Photos/Orion%20Fans/OA172SAP%20SERIES.JPG,1053-1036-ND,OA172SAP-11-1TB,Orion Fans,FAN AXIAL 172X50.8MM 115VAC TERM,902,0,"44.65000","0","1","OA172SAP","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","50.80mm","235.0 CFM (6.58m³/min)","0.700 in H2O (174.4 Pa)","Ball","Tubeaxial","-","52.0 dB","35.00W","3200 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","cURus, TUV","-"
https://orionfans.com/productFiles/datasheet/OA172AP.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA172.jpg,1053-1029-ND,OA172AP-11-1TB,Orion Fans,FAN AXIAL 172X51MM 115VAC TERM,108,0,"44.65000","0","1","OA172AP","Active","115VAC","Round - 172mm Dia","51.00mm","235.0 CFM (6.58m³/min)","0.700 in H2O (174.4 Pa)","Ball","Tubeaxial","-","52.0 dB","35.00W","3200 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","cURus, TUV","-"
http://www.ebmpapst.us/media/content/downloads_1/accessories/tubeaxial_quickreference.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_4000N_Series_View-2.jpg,381-2478-ND,4624N,ebm-papst Inc.,FAN AXIAL 119X38MM 24VAC TERM,420,0,"44.79000","0","1","4000N","Active","24VAC","Square - 119mm L x 119mm H","38.00mm","93.0 CFM (2.60m³/min)","-","Sintec","Tubeaxial","-","47.0 dB(A)","18.00W","3100 RPM","2 Terminals","-","14 ~ 140°F (-10 ~ 60°C)","-","1.2 lbs (544.3g)"
http://www.qualtekusa.com/images/Fans/pdf_files/FDA2-17251.pdf,//media.digikey.com/Photos/Qualtek%20Photos/FDA2-17251NBKT3F.JPG,Q861-ND,FDA2-17251NBKT3F,Qualtek,FAN AXIAL 172X51MM 115VAC TERM,245,0,"45.40000","0","1","HPLC, FDA2-17251","Active","115VAC","Rectangular/Rounded - 172mm L x 151mm H","51.00mm","275.0 CFM (7.70m³/min)","0.768 in H2O (191.3 Pa)","Ball","Tubeaxial","-","60.0 dB(A)","27.00W","3300 RPM","2 Terminals","-","-4 ~ 158°F (-20 ~ 70°C)","CE, cURus, TUV","1.9 lbs (861.8g)"
https://orionfans.com/productFiles/datasheet/OA172SAP_XC.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA172%20%28XC%29%20Series.jpg,1053-1042-ND,OA172SAP-22-1TBXC,Orion Fans,FAN AXIAL 172X50.8MM 230VAC TERM,362,0,"49.55000","0","1","OA172SAP","Active","230VAC","Rectangular/Rounded - 172mm L x 150mm H","50.80mm","300.0 CFM (8.40m³/min)","0.780 in H2O (194.3 Pa)","Ball","Tubeaxial","-","61.0 dB","50.0W","3300 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","cURus, TUV","-"
https://orionfans.com/productFiles/datasheet/OA172SAP_XC.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA172%20%28XC%29%20Series.jpg,1053-1037-ND,OA172SAP-11-1TBXC,Orion Fans,FAN AXIAL 172X50.8MM 115VAC TERM,212,0,"49.55000","0","1","OA172SAP","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","50.80mm","300.0 CFM (8.40m³/min)","0.780 in H2O (194.3 Pa)","Ball","Tubeaxial","-","61.0 dB","50.0W","3300 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","cURus, TUV","-"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-4606N-ENU.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_4000N_Series_View-2.jpg,381-1091-ND,4606N,ebm-papst Inc.,FAN AXIAL 119X38MM 115VAC TERM,1256,0,"50.27000","0","1","4000N","Active","115VAC","Square - 119mm L x 119mm H","38.00mm","106.0 CFM (2.97m³/min)","-","Ball","Tubeaxial","-","51.0 dB(A)","18.00W","3100 RPM","2 Terminals","-","-40 ~ 194°F (-40 ~ 90°C)","CE, CSA, UL, VDE","1.2 lbs (544.3g)"
http://catalog.ebmpapst.us/allpdfs/9900.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_9900_Series.jpg,381-1078-ND,9906,ebm-papst Inc.,FAN AXIAL 119X25MM 115VAC TERM,201,0,"50.54000","0","1","9900","Active","115VAC","Square - 119mm L x 119mm H","25.00mm","79.5 CFM (2.23m³/min)","-","Ball","Tubeaxial","-","42.0 dB(A)","12.00W","2850 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","CE, CSA, UL, VDE","0.716 lb (324.77g)"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-8506N-ENU.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/8506N.jpg,381-1104-ND,8506N,ebm-papst Inc.,FAN AXIAL 80X38MM 115VAC WIRE,763,0,"51.37000","0","1","8000N","Active","115VAC","Square - 80mm L x 80mm H","38.00mm","35.9 CFM (1.01m³/min)","-","Ball","Tubeaxial","-","35.0 dB(A)","11.00W","3300 RPM","2 Wire Leads","-","-40 ~ 203°F (-40 ~ 95°C)","CE, CSA, UL, VDE","1.1 lbs (499g)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/17000538A.pdf,//media.digikey.com/photos/Comair%20Rotron/1700053xA.jpg,CR595-ND,17000538A,Comair Rotron,CR12038EC-3600,320,0,"51.83000","0","1","-","Active","100 ~ 240VAC","Square - 120mm L x 120mm H","38.00mm","144.0 CFM (4.03m³/min)","0.460 in H2O (114.6 Pa)","Ball","Tubeaxial","Auto Restart, Electronic Commutation (EC)","60.0 dB(A)","17.00W","3600 RPM","2 Terminals","-","-4 ~ 158°F (-20 ~ 70°C)","CE, cUL, UL","1.1 lbs (499g)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/17000698A.pdf,"//media.digikey.com/photos/Comair%20Rotron/028312,%20028254.jpg",CR615-ND,17000698A,Comair Rotron,FAN AXIAL 172X55MM PT2B3K 115VAC,119,0,"55.02000","0","1","-","Active","115VAC","Round - 172mm Dia","55.00mm","245.0 CFM (6.86m³/min)","-","Ball","Tubeaxial","Auto Restart","62.0 dB(A)","30.00W","3300 RPM","2 Terminals","IP55 - Dust Protected, Water Resistant","14 ~ 158°F (-10 ~ 70°C)","CE, UL","-"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/4600X.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/4606X.jpg,381-2477-ND,4606X,ebm-papst Inc.,FAN AXIAL 119X38MM 115VAC TERM,193,400,"55.51000","0","1","4600X","Active","115VAC","Square - 119mm L x 119mm H","38.00mm","106.0 CFM (2.97m³/min)","-","Ball","Tubeaxial","-","51.0 dB(A)","18.00W","-","2 Terminals","-","-","CSA, UL, VDE","1.2 lbs (544.3g)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19028309A.pdf,"//media.digikey.com/photos/Comair%20Rotron/028245,%20028309.jpg",CR135-ND,19028309A,Comair Rotron,FAN AXIAL 172X50.8MM 230V MR77B3,384,0,"56.95000","0","1","Major AC","Active","230VAC","Rectangular/Rounded - 172mm L x 150mm H","50.80mm","231.0 CFM (6.47m³/min)","0.769 in H2O (191.5 Pa)","Ball","Tubeaxial","-","56.6 dB(A)","30.00W","3400 RPM","2 Terminals","-","-","CE, cUL, UL","1.8 lbs (816.5g)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19028245A.pdf,"//media.digikey.com/photos/Comair%20Rotron/028245,%20028309.jpg",CR134-ND,19028245A,Comair Rotron,FAN AXIAL 172X50.8MM 115V MR2B3,883,0,"57.07000","0","1","Major AC","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","50.80mm","235.0 CFM (6.58m³/min)","0.769 in H2O (191.5 Pa)","Ball","Tubeaxial","-","55.8 dB(A)","31.00W","3400 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, cUL, UL","1.8 lbs (816.5g)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19028312A.pdf,"//media.digikey.com/photos/Comair%20Rotron/028312,%20028254.jpg",CR137-ND,19028312A,Comair Rotron,FAN AXIAL 171.5X50.8MM PT77B3,471,0,"57.24000","0","1","Patriot AC","Active","230VAC","Round - 171.5mm Dia","50.80mm","235.0 CFM (6.58m³/min)","0.772 in H2O (192.3 Pa)","Ball","Tubeaxial","-","54.0 dB(A)","30.00W","3400 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, cUL, UL","1.8 lbs (816.5g)"
https://www.mechatronics.com/pdf/UF15KC.pdf,//media.digikey.com/photos/Mechatronics%20Fan%20Group/UF15KC12-BWHNSR.JPG,1570-1217-ND,UF15KC12-BWHNSR,Mechatronics Fan Group,172X150X55MM 115V IP55 SALT FOG,939,0,"57.43000","0","1","UF15KC","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","55.00mm","293.0 CFM (8.20m³/min)","0.900 in H2O (224.2 Pa)","Ball","Tubeaxial","Permanent Split Capacitor Motor, Salt Fog Rated, Thermal Overload Protector (TOP)","60.0 dB(A)","38.00W","3400 RPM","2 Wire Leads","IP55 - Dust Protected, Water Resistant","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","2.3 lbs (1kg)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313530392F3231373539312F28413137303030363330472D3030292D342E706466,//media.digikey.com/Photos/Sunon%20Photos/A1175-HBT.TC.GN.JPG,259-1307-ND,A1175-HBT.TC.GN,Sunon Fans,FAN AXIAL 171X51MM 115VAC TERM,652,0,"74.04000","0","1","A","Active","115VAC","Rectangular - 171mm L x 151mm H","51.00mm","239.0 CFM (6.69m³/min)","0.690 in H2O (171.8 Pa)","Ball","Tubeaxial","-","58.0 dB(A)","27.00W","3200 RPM","2 Terminals","-","14 ~ 176°F (-10 ~ 80°C)","CE, CUR, TUV, UL","2 lbs (907.2g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313530392F3231373539312F28413137303030363530472D3030292D342E706466,//media.digikey.com/Photos/Sunon%20Photos/A2175-HBT.TC.GN.JPG,259-1311-ND,A2175-HBT.TC.GN,Sunon Fans,FAN AXIAL 171.5X51MM 220/240VAC,558,0,"74.04000","0","1","A","Active","240VAC","Rectangular/Rounded - 171.5mm L x 151.5mm H","51.00mm","239.0 CFM (6.69m³/min)","0.690 in H2O (171.8 Pa)","Ball","Tubeaxial","-","58.0 dB(A)","26.00W","3200 RPM","2 Terminals","-","14 ~ 176°F (-10 ~ 80°C)","CE, CUR, TUV, UL","2 lbs (907.2g)"
https://www.mechatronics.com/pdf/UF25GC.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/UF25GC23-BTHR.JPG,1570-1009-ND,UF25GC12-BTHR,Mechatronics Fan Group,FAN AXIAL 254X89MM 115VAC,122,0,"65.69000","0","1","UF25GC","Active","115VAC","Round - 254mm Dia","89.00mm","550.0 CFM (15.40m³/min)","0.400 in H2O (99.6 Pa)","Ball","Tubeaxial","Permanent Split Capacitor Motor, Thermal Overload Protector (TOP)","55.0 dB(A)","33.00W","1650 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","4.1 lbs (1.9kg)"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19020189A.pdf,//media.digikey.com/Photos/Comair%20Rotron/19020189A.jpg,CR145-ND,19020189A,Comair Rotron,FAN AXIAL 254X89MM 115VAC CLE2T2,1039,0,"67.33000","0","1","Caravel AC","Active","115VAC","Round - 254mm Dia","89.00mm","550.0 CFM (15.40m³/min)","0.331 in H2O (82.4 Pa)","Ball","Tubeaxial","-","49.2 dB(A)","61.0W","1650 RPM","2 Terminals","-","-22 ~ 140°F (-30 ~ 60°C)","CE, cUL, UL","4.4 lbs (2kg)"
https://www.mechatronics.com/pdf/UF25GC.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/UF25GC23-BTHR.JPG,1570-1019-ND,UF25GCA12-BTHR,Mechatronics Fan Group,FAN AXIAL 254X89MM 115VAC,152,0,"67.56000","0","1","UF25GC","Active","115VAC","Round - 254mm Dia","89.00mm","680.0 CFM (19.04m³/min)","0.370 in H2O (92.2 Pa)","Ball","Tubeaxial","Permanent Split Capacitor Motor, Thermal Overload Protector (TOP)","62.0 dB(A)","75.0W","2600 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","4.1 lbs (1.9kg)"
https://orionfans.com/productFiles/datasheet/OA254AP.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA254%20Series.jpg,1053-1068-ND,OA254AP-22-1TB,Orion Fans,FAN AXIAL 254X89MM 230VAC TERM,545,0,"69.70000","0","1","OA254","Active","230VAC","Round - 254mm Dia","89.00mm","547.0 CFM (15.32m³/min)","0.390 in H2O (97.1 Pa)","Ball","Tubeaxial","-","55.0 dB","35.00W","1650 RPM","2 Terminals","-","-4 ~ 176°F (-20 ~ 80°C)","cURus, TUV","-"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19031842A.pdf,"//media.digikey.com/photos/Comair%20Rotron/031844,%20031842.jpg",CR311-ND,19031842A,Comair Rotron,FAN AXIAL 172X55MM 115VAC MA2B3,620,0,"70.55000","0","1","Maltese AC","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","55.00mm","300.0 CFM (8.40m³/min)","0.840 in H2O (209.2 Pa)","Ball","Tubeaxial","-","59.0 dB(A)","41.40W","3400 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, cUL, UL","2.3 lbs (1kg)"
