Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Convert From (Adapter End)","Convert To (Adapter End)","Features","Color"
https://www.pomonaelectronics.com/file/17052/download?token=mvALjB6p,-,1794-ND,1794,Pomona Electronics,ADAPT BNC JACK TO WE-309 PLG BLK,0,0,"49.99000","0","2","-","Active","BNC Jack, Female Socket","Phone Plug, WE-309","-","Black"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2902729.pdf,-,2902729-ND,2902729,Phoenix Contact,CONN D-SUB PLUG 9POS STR,0,0,"51.00000","0","1","SUBCON","Active","-","-","Backshell, Grounding Indents","-"
-,-,500002263-ND,500002263,Lumberg Automation,RKF 401 TB,0,0,"51.86000","0","1","*","Active","-","-","-","-"
-,-,13848-18G02B-ND,13848-18G02B,Eaton - Electronics Division,ADAPT 1/16 PCB TO SCREW TERM BLK,0,0,"53.17000","0","50","1384x","Active","1/16"" PCB","Screw Terminals","18 Position","Black"
-,-,900000495-ND,900000495,Lumberg Automation,0981 ENC 102,0,0,"53.88000","0","1","*","Active","-","-","-","-"
-,-,5529599-ND,5529599,Phoenix Contact,SUBCON HD 15(NO HOUSING),0,19,"54.00000","0","1","*","Active","-","-","-","-"
-,-,500002265-ND,500002265,Lumberg Automation,RKF 501 TB,0,0,"57.18000","0","1","*","Active","-","-","-","-"
https://www.pomonaelectronics.com/file/17624/download?token=zfIQeQqA,//media.digikey.com/photos/Pomona%20Photos/MFG_5008.jpg,5008PO-ND,5008,Pomona Electronics,ADAPT BNC JACK TO VIDEO PLUG,0,0,"61.99000","0","1","-","Active","BNC Jack, Female Socket","W.E. 090, Video Plug","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2902319.pdf,-,2902319-ND,2902319,Phoenix Contact,CONN D-SUB PLUG/RCPT 9POS STR,0,0,"63.00000","0","1","SUBCON","Active","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2902728.pdf,-,2902728-ND,2902728,Phoenix Contact,CONN D-SUB PLUG/RCPT 9POS STR,0,0,"63.00000","0","1","SUBCON","Active","-","-","-","-"
http://www.redlion.net/files/213/5089,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_DRRJ45P6.jpg,DRRJ45P6-ND,DRRJ45P6,Red Lion Controls,RJ45 PARALLEL CONNECTOR,0,0,"108.90000","0","1","*","Active","-","-","-","-"
http://www.switchcraft.com/Documents/EDG4.pdf#page=35,//media.digikey.com/Photos/Switchcraft%20Photos/MFG_9244.jpg,9244-ND,9244,Switchcraft Inc.,ADAPT MALE XLR TO 1/4"" PLUG,0,0,"122.11200","0","10","9000","Active","XLR, Male Pins, 3 Positions","Phone Plug, Mono, 6.35mm (0.250"", 1/4"")","-","-"
"//media.digikey.com/PDF/Data%20Sheets/Switchcraft%20PDFs/LxMN,%20MxM%20Series.pdf",//media.digikey.com/photos/Switchcraft%20Photos/Switchcraft%20-%209144.jpg,9144-ND,9144,Switchcraft Inc.,ADAPT FMALE XLR TO 1/4"" PLUG,0,0,"122.94400","0","10","9000","Active","XLR, Female Sockets, 3 Positions","Phone Plug, Mono, 6.35mm (0.250"", 1/4"")","-","-"
-,-,J24T-50-ND,J24T-50,Cinch Connectivity Solutions Trompeter,CONNECTOR COAX PATCH,0,0,"138.83900","0","10","*","Active","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/IBS_SYS_FOC_Assembly_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2799584.jpg,2799584-ND,2799584,Phoenix Contact,FIBER OPTIC ADAPTER,0,0,"269.00000","0","1","*","Active","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/IBS_SYS_FOC_Assembly_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2799584.jpg,2799610-ND,2799610,Phoenix Contact,FIBER OPTIC ADAPTER,0,0,"269.00000","0","1","*","Active","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/IBS_Fiber_Optic_Assembly.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2799584.jpg,2799623-ND,2799623,Phoenix Contact,ADAPT DB9F TO ST GRAY,0,0,"327.08000","0","1","-","Active","D-Sub, 9 Pin Female","ST","-","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/IBS_Fiber_Optic_Assembly.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2799584.jpg,2799636-ND,2799636,Phoenix Contact,ADAPT DB9F TO ST GRAY,0,0,"327.08000","0","1","-","Active","D-Sub, 9 Pin Female","ST","-","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2725040.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2725040.jpg,2725040-ND,2725040,Phoenix Contact,ADAPT CIRC CONN BLACK,0,0,"341.00000","0","1","-","Active","Circular Connector","-","-","Black"
-,-,900001160-ND,900001160,Lumberg Automation,0982 EEC 100,0,0,"388.74000","0","1","*","Active","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2792_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2792.jpg,2792-ND,2792,Adafruit Industries LLC,ADAPT RCA PLUG TO TERM BLK 2POS,0,0,"1.50000","0","1","-","Active","Phono (RCA) Plug","Terminal Block, 2 Positions","-","Black, Green"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2793_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2793.jpg,2793-ND,2793,Adafruit Industries LLC,ADAPT RCA JACK TO TERM BLK 2POS,0,0,"2.50000","0","1","-","Active","Phono (RCA) Jack","Terminal Block, 2 Positions","-","Black, Green"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3122_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3122.jpg,1528-2267-ND,3122,Adafruit Industries LLC,ADAPT DB9F TO TERM BLK 9POS BLK,0,0,"2.95000","0","1","-","Active","D-Sub, 9 Pin Female","Terminal Block, 9 Positions","-","Black"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3123_Web.pdf,-,1528-2268-ND,3123,Adafruit Industries LLC,ADAPT DB9M TO TERM BLK 9POS BLK,0,0,"2.95000","0","1","-","Active","D-Sub, 9 Pin Male","Terminal Block, 9 Positions","-","Black"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3124_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3124.jpg,1528-2269-ND,3124,Adafruit Industries LLC,ADAPT DB15F TO TERM BL 15POS BLK,0,0,"4.50000","0","1","-","Active","D-Sub, 15 Pin Female","Terminal Block, 15 Positions","-","Black"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3125_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3125.jpg,1528-2270-ND,3125,Adafruit Industries LLC,ADAPT DB15M TO TERM BL 15POS BLK,0,0,"4.50000","0","1","-","Active","D-Sub, 15 Pin Male","Terminal Block, 15 Positions","-","Black"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/AMK-0013.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0013.jpg,048-0000-ND,AMK-0013,CUI Inc.,ADAPT BNC PLUG TO RJ11 JACK BLK,0,0,"Obsolete","0","1","AMK","Obsolete","BNC Plug, Male Pin","Modular, Female Jack, 6p2c (RJ11)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0000.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0000.jpg,046-0000-ND,AMK-0000,CUI Inc.,ADAPT DB9M TO RJ45 JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 9 Pin Male","Modular, Female Jack, 8p8c (RJ45)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0001.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0001.jpg,046-0001-ND,AMK-0001,CUI Inc.,ADAPT DB9F TO RJ45 JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 9 Pin Female","Modular, Female Jack, 8p8c (RJ45)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0002.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0002.jpg,046-0002-ND,AMK-0002,CUI Inc.,ADAPT DB9M TO 6P6C JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 9 Pin Male","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0003.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0003.jpg,046-0003-ND,AMK-0003,CUI Inc.,ADAPT DB9F TO 6P6C JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 9 Pin Female","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0004.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0004.jpg,046-0004-ND,AMK-0004,CUI Inc.,ADAPT DB15M TO RJ45 JACK GRAY,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 15 Pin Male","Modular, Female Jack, 8p8c (RJ45)","-","Gray"
https://www.cui.com/product/resource/digikeypdf/amk-0005.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0005.jpg,046-0005-ND,AMK-0005,CUI Inc.,ADAPT DB15F TO RJ45 JACK BLACK,0,0,"Obsolete","0","1","AMK","Obsolete","D-Sub, 15 Pin Female","Modular, Female Jack, 8p8c (RJ45)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0016.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0016.jpg,046-0016-ND,AMK-0016,CUI Inc.,ADAPT DB15M TO 6P6C JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 15 Pin Male","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0017.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0017.jpg,046-0017-ND,AMK-0017,CUI Inc.,ADAPT DB15F TO 6P6C JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 15 Pin Female","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0221.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0221.jpg,046-0008-ND,AMK-0221,CUI Inc.,ADAPT DB25M TO 6P6C JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 25 Pin Male","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0222.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0222.jpg,046-0009-ND,AMK-0222,CUI Inc.,ADAPT DB25F TO 6P6C JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 25 Pin Female","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0223.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0223.jpg,046-0010-ND,AMK-0223,CUI Inc.,ADAPT DB25M TO RJ45 JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 25 Pin Male","Modular, Female Jack, 8p8c (RJ45)","-","Black"
https://www.cui.com/product/resource/digikeypdf/amk-0224.pdf,//media.digikey.com/photos/CUI%20Photos/AMK-0224.jpg,046-0011-ND,AMK-0224,CUI Inc.,ADAPT DB25F TO RJ45 JACK BLACK,0,0,"Obsolete","0","50","AMK","Obsolete","D-Sub, 25 Pin Female","Modular, Female Jack, 8p8c (RJ45)","-","Black"
http://www.switchcraft.com/Documents/EDG4.pdf#page=32,//media.digikey.com/photos/Switchcraft%20Photos/Switchcraft%20-%20386A.jpg,SC1126-ND,386AX,Switchcraft Inc.,ADAPT 3POS SOCKET TO 1/4"" PLUG,0,0,"Obsolete","0","100","Q-G®","Obsolete","3 Pos Socket, Female Audio Connector","Phone Plug, Stereo, 6.35mm (0.250"", 1/4"")","Locking Mechanism","-"
-,//media.digikey.com/photos/Assmann%20Photos/AB402.jpg,AE1054-ND,AB402,Assmann WSW Components,ADAPT DB25F TO PS/2F,0,0,"Obsolete","0","100","-","Obsolete","D-Sub, 25 Pin Female","MiniDIN, Female Sockets, 6 Pos, PS/2","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AB-Y1007.pdf,//media.digikey.com/photos/Assmann%20Photos/AB-Y1007.jpg,AE1057-ND,AB-Y1007,Assmann WSW Components,ADAPT DB68M TO 50POS CONN,0,0,"Obsolete","0","100","-","Obsolete","D-Sub, 68 Pin Male","Rectangular Connector, 50 Pos","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AB-Y1008.pdf,//media.digikey.com/photos/Assmann%20Photos/AB-Y1008.jpg,AE1058-ND,AB-Y1008,Assmann WSW Components,ADAPT DB68F TO 50POS CONN,0,0,"Obsolete","0","100","-","Obsolete","D-Sub, 68 Pin Female","Rectangular Connector, 50 Pos","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AB-Y1014.pdf,//media.digikey.com/photos/Assmann%20Photos/AB-Y1014.jpg,AE1059-ND,AB-Y1014,Assmann WSW Components,ADAPT DB68F TO 50POS CONN,0,0,"Obsolete","0","100","-","Obsolete","D-Sub, 68 Pin Female","Rectangular Connector, 50 Pos","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=747772&DocType=Customer+Drawing&DocLang=English,-,A23460-ND,747772-1,TE Connectivity AMP Connectors,ADAPT DB25M TO RJ45 JACK BLACK,0,0,"Obsolete","0","150","AMPLIMITE","Obsolete","D-Sub, 25 Pin Male","Modular, Female Jack, 8p8c (RJ45)","-","Black"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=747868&DocType=Customer+Drawing&DocLang=English,-,A23461-ND,747868-1,TE Connectivity AMP Connectors,ADAPT DB25F TO RJ45 JACK BLACK,0,0,"Obsolete","0","1275","AMPLIMITE","Obsolete","D-Sub, 25 Pin Female","Modular, Female Jack, 8p8c (RJ45)","-","Black"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=748100&DocType=Customer+Drawing&DocLang=English,-,A23462-ND,748100-1,TE Connectivity AMP Connectors,ADAPT DB25M TO 6P6C JACK BLACK,0,0,"Obsolete","0","20","AMPLIMITE","Obsolete","D-Sub, 25 Pin Male","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","Black"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/748152.pdf,-,A23463-ND,748152-1,TE Connectivity AMP Connectors,ADAPT DB25F TO 6P6C JACK BLACK,0,0,"Obsolete","0","150","AMPLIMITE","Obsolete","D-Sub, 25 Pin Female","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","Black"
https://www.molex.com/pdm_docs/sd/887418700_sd.pdf,//media.digikey.com/photos/Molex/88741-8700.jpg,WM18513-ND,0887418700,Molex,ADAPT DB15F TO DVI-A MALE WHITE,0,0,"Obsolete","0","1","MicroCross 88741","Obsolete","D-Sub, 15 Pin Female","DVI-A, Male","-","White"
https://www.molex.com/pdm_docs/sd/887419100_sd.pdf,//media.digikey.com/photos/Molex/88741-9100.jpg,WM18515-ND,88741-9100,Molex,ADAPT DB15M TO DVI-I FMALE NAT,0,0,"Obsolete","0","1","MicroCross 88741","Obsolete","D-Sub, 15 Pin Male","DVI-I Dual Link, Female","-","Natural"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AB406.pdf,//media.digikey.com/photos/Assmann%20Photos/AB%20406.jpg,AE1156-ND,AB406,Assmann WSW Components,ADAPT DB9F TO PS/2F BEIGE,0,0,"Obsolete","0","500","-","Obsolete","D-Sub, 9 Pin Female","MiniDIN, Female Sockets, 6 Pos, PS/2","-","Beige"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AB844.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_844.jpg,AB844-ND,AB844,Assmann WSW Components,ADAPT DB68M TO 50POS CONN,0,0,"Obsolete","0","50","-","Obsolete","D-Sub, 68 Pin Male","Rectangular Connector, 50 Pos","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AB844_MOLDED.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_844_MOLDED.jpg,AB844/MOLDED-ND,AB844/MOLDED,Assmann WSW Components,ADAPT DB68M TO 50POS CONN,0,0,"Obsolete","0","200","-","Obsolete","D-Sub, 68 Pin Male","Rectangular Connector, 50 Pos","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=107,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_844_TERM.jpg,AB844/TERM-ND,AB844/TERM,Assmann WSW Components,ADAPT DB68M TO 50POS CONN,0,0,"Obsolete","0","20","-","Obsolete","D-Sub, 68 Pin Male","Rectangular Connector, 50 Pos","Right Angle","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AB845-Model.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_845.jpg,AB845-ND,AB845,Assmann WSW Components,ADAPT DB68F TO 50POS CONN,0,0,"Obsolete","0","50","-","Obsolete","D-Sub, 68 Pin Female","Rectangular Connector, 50 Pos","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=107,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_845_MOLDED.jpg,AB845/MOLDED-ND,AB845/MOLDED,Assmann WSW Components,ADAPT DB68F TO 50POS CONN,0,0,"Obsolete","0","50","-","Obsolete","D-Sub, 68 Pin Female","Rectangular Connector, 50 Pos","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AB845TERM-Model.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_845_TERM.jpg,AB845/TERM-ND,AB845/TERM,Assmann WSW Components,ADAPT DB68F TO 50POS CONN,0,0,"Obsolete","0","20","-","Obsolete","D-Sub, 68 Pin Female","Rectangular Connector, 50 Pos","Right Angle","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=106,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_SCA_1.jpg,ABSCA-1-ND,ABSCA-1,Assmann WSW Components,ADAPT SCA-80 TO 50POS HDR,0,0,"Obsolete","0","75","-","Obsolete","SCA-80 Pos, Outer Shroud Contacts","Rectangular Header, Male Pins, 50 Pos","4 Pin Male Power Plug, ID Header","-"
-,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_SCA1LVD.jpg,ABSCA-1LVD-ND,ABSCA-1LVD,Assmann WSW Components,ADAPT SCA-80 TO 50POS HDR,0,0,"Obsolete","0","10","-","Obsolete","SCA-80 Pos, Outer Shroud Contacts","Rectangular Header, Male Pins, 50 Pos","4 Pin Male Power Plug, ID Header, LVD/SE Terminator","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=106,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_SCA_2.jpg,ABSCA-2-ND,ABSCA-2,Assmann WSW Components,ADAPT SCA-80 TO HPD68F,0,0,"Obsolete","0","50","-","Obsolete","SCA-80 Pos, Outer Shroud Contacts","D-Sub, 68 HP, Female","4 Pin Male Power Plug, ID Header","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=106,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_SCA2LVD.jpg,ABSCA-2LVD-ND,ABSCA-2LVD,Assmann WSW Components,ADAPT SCA-80 TO HPD68F,0,0,"Obsolete","0","10","-","Obsolete","SCA-80 Pos, Outer Shroud Contacts","D-Sub, 68 HP, Female","4 Pin Male Power Plug, ID Header, LVD/SE Terminator","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=106,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_SCA_3.jpg,ABSCA-3-ND,ABSCA-3,Assmann WSW Components,ADAPT SCA-80 TO 50POS HDR,0,0,"Obsolete","0","20","-","Obsolete","SCA-80 Pos, Outer Shroud Contacts","Rectangular Header, Male Pins, 50 Pos; D-Sub 68 HP, Female","4 Pin Male Power Plug, ID Header, Terminator","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=107,//media.digikey.com/photos/Assmann%20Photos/MFG_AB_SCA3LVD.jpg,ABSCA-3LVD-ND,ABSCA-3LVD,Assmann WSW Components,ADAPT SCA-80 TO 50POS HDR,0,0,"Obsolete","0","10","-","Obsolete","SCA-80 Pos, Outer Shroud Contacts","Rectangular Header, Male Pins, 50 Pos; D-Sub 68 HP, Female","4 Pin Male Power Plug, ID Header, LVD/SE Terminator","-"
-,-,AT-23052-(DEC)-ND,AT-23052-(DEC),Assmann WSW Components,ADAPT DB25M TO 6P6C JACK BEIGE,0,0,"Obsolete","0","250","AT","Obsolete","D-Sub, 25 Pin Male","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","Beige"
-,-,AT-23254-9-ND,AT-23254-9,Assmann WSW Components,ADAPT DB25M TO RJ45 JACK,0,0,"Obsolete","0","250","AT","Obsolete","D-Sub, 25 Pin Male","Modular, Female Jack, 8p8c (RJ45)","-","-"
-,-,AT-23255-9-ND,AT-23255-9,Assmann WSW Components,ADAPT DB25F TO RJ45 JACK,0,0,"Obsolete","0","250","AT","Obsolete","D-Sub, 25 Pin Female","Modular, Female Jack, 8p8c (RJ45)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=48,-,AT-23256-9-ND,AT-23256-9,Assmann WSW Components,ADAPT DB9M TO RJ45 JACK,0,0,"Obsolete","0","250","AT","Obsolete","D-Sub, 9 Pin Male","Modular, Female Jack, 8p8c (RJ45)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=48,-,AT-23257-9-ND,AT-23257-9,Assmann WSW Components,ADAPT DB9F TO RJ45 JACK,0,0,"Obsolete","0","250","AT","Obsolete","D-Sub, 9 Pin Female","Modular, Female Jack, 8p8c (RJ45)","-","-"
-,-,BU-00271-2-ND,BU-00271-2,Mueller Electric Co,ADAPT 8/32 SCRW TO BAN JACK RED,0,0,"Obsolete","0","1","BU","Obsolete","8/32"" Threaded Screw","Banana Jack","-","Red"
-,-,BU-00271-0-ND,BU-00271-0,Mueller Electric Co,ADAPT 8/32 SCRW TO BAN JACK BLK,0,0,"Obsolete","0","1","BU","Obsolete","8/32"" Threaded Screw","Banana Jack","-","Black"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/73086.pdf,//media.digikey.com/photos/Molex/73086-0001.jpg,WM1632-ND,73086-0001,Molex,ADAPT DB9F TO GBIC PLUG BLACK,0,0,"Obsolete","0","12","-","Obsolete","D-Sub, 9 Pin Female","GBIC Plug","-","Black"
https://belfuse.com/resources/AIMCambridge/dr-257580.pdf,-,CP-AD-106-ND,CP-AD-106,Cinch Connectivity Solutions AIM-Cambridge,ADAPT F PLUG TO RCA JACK,0,0,"Obsolete","0","30","-","Obsolete","F Plug, Male Pin","Phono (RCA) Jack","-","-"
-,//media.digikey.com/photos/Pomona%20Photos/MFG_3291.jpg,3291-ND,3291,Pomona Electronics,ADAPT BNC PLUG TO DBL BIND POST,0,0,"Obsolete","0","1","-","Obsolete","BNC Male","Binding Post, Double","-","-"
-,//media.digikey.com/photos/Pomona%20Photos/MFG_4267.jpg,4267-ND,4267,Pomona Electronics,ADAPT BNC JACK TO 2.5MM PLUG,0,0,"Obsolete","0","1","-","Obsolete","BNC Jack, Female Socket","Phone Plug, Mono, 2.50mm (3/32"", Sub Mini)","-","-"
-,//media.digikey.com/photos/Pomona%20Photos/MFG_5001POM.jpg,5001/POM-ND,5001/POM,Pomona Electronics,ADAPT PLUG MINI TO DBL BIND POST,0,0,"Obsolete","0","2","-","Obsolete","Phone Plug, Miniature","Binding Post, Double","-","Black"
https://www.pomonaelectronics.com/file/17831/download?token=kMjvYdES,-,5699-5-ND,5699-5,Pomona Electronics,ADAPT 6/32 SCRW TO BAN JACK GRN,0,0,"Obsolete","0","1","-","Obsolete","6/32"" Threaded Screw","Banana Jack","-","Green"
https://www.pomonaelectronics.com/file/17831/download?token=kMjvYdES,-,5699-6-ND,5699-6,Pomona Electronics,ADAPT 6/32 SCRW TO BAN JACK BLUE,0,0,"Obsolete","0","1","-","Obsolete","6/32"" Threaded Screw","Banana Jack","-","Blue"
https://www.pomonaelectronics.com/file/17831/download?token=kMjvYdES,-,5700-5-ND,5700-5,Pomona Electronics,ADAPT 8/32 SCRW TO BAN JACK GRN,0,0,"Obsolete","0","1","-","Obsolete","8/32"" Threaded Screw","Banana Jack","-","Green"
https://www.pomonaelectronics.com/file/17831/download?token=kMjvYdES,-,5700-6-ND,5700-6,Pomona Electronics,ADAPT 8/32 SCRW TO BAN JACK BLUE,0,0,"Obsolete","0","1","-","Obsolete","8/32"" Threaded Screw","Banana Jack","-","Blue"
https://www.pomonaelectronics.com/file/17831/download?token=kMjvYdES,-,5701-5-ND,5701-5,Pomona Electronics,ADAPT 10/32 SCRW TO BAN JACK GRN,0,0,"Obsolete","0","1","-","Obsolete","10/32"" Threaded Screw","Banana Jack","-","Green"
https://www.pomonaelectronics.com/file/17831/download?token=kMjvYdES,-,5701-6-ND,5701-6,Pomona Electronics,ADAPT 10/32 SCRW TO BAN JCK BLUE,0,0,"Obsolete","0","1","-","Obsolete","10/32"" Threaded Screw","Banana Jack","-","Blue"
-,//media.digikey.com/photos/Pomona%20Photos/MFG_6315.jpg,6315-ND,6315,Pomona Electronics,ADAPT BANTAM JACK TO WE-310 PLUG,0,0,"Obsolete","0","2","-","Obsolete","Phone Jack, Bantam, 0.250"" (6.35mm)","Phone Plug, WE-310","-","Red"
-,-,6720-0-ND,6720-0,Pomona Electronics,ADAPT 6/32 SCRW TO BAN PLUG BLK,0,0,"Obsolete","0","5","-","Obsolete","6/32"" Threaded Screw","Banana Plug","-","Black"
-,-,6720-2-ND,6720-2,Pomona Electronics,ADAPT 6/32 SCRW TO BAN PLUG RED,0,0,"Obsolete","0","5","-","Obsolete","6/32"" Threaded Screw","Banana Plug","-","Red"
-,-,6859-ND,6859,Pomona Electronics,ADAPT FMALE XLR TO 1/4"" JACK,0,0,"Obsolete","0","1","-","Obsolete","XLR, Female Sockets, 3 Positions","Phone Jack, Stereo, 6.35mm (0.250"", 1/4"")","-","-"
-,-,6860-ND,6860,Pomona Electronics,ADAPT MALE XLR TO 1/4"" JACK,0,0,"Obsolete","0","1","-","Obsolete","XLR, Male Pins, 3 Positions","Phone Jack, Stereo, 6.35mm (0.250"", 1/4"")","-","-"
