Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Connector Style","Connector Type","Number of Positions","Number of Rows","Shell Size, Connector Layout","Contact Type","Mounting Type","Flange Feature","Termination","Features","Shell Material, Finish","Contact Finish","Contact Finish Thickness","Ingress Protection","Material Flammability Rating","Current Rating (Amps)","Operating Temperature"
https://www.norcomp.net/rohspdfs/Connectors/17Y/173-E/173-EYY-21YRYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/173-E50-213R141.JPG,173-150FEA-ND,173-E50-213R141,NorComp Inc.,CONN D-SUB RCPT 50POS R/A SOLDER,260,0,"21.24000","0","1","Tray","173-E, M Series","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Mounting Brackets","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5787082&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5787082-9.jpg,A121630-ND,5787082-9,TE Connectivity AMP Connectors,CONN D-TYPE RCPT 100POS R/A SLDR,644,0,"21.35000","0","1","Tube","AMPLIMITE .050 III","Active","D-Type","Receptacle, Female Sockets","100","2","0.050 Pitch x 0.100 Row to Row","Signal","Board Edge, Through Hole, Right Angle","Housing/Shell (2-56); Latchblocks","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","-","-","UL94 V-0","1A","-55°C ~ 105°C"
//media.digikey.com/pdf/Data%20Sheets/ITT%20PDFs/DBMZ25SNA197.pdf,//media.digikey.com/Photos/ITT%20Cannon/DBMZ-25S-N-A197.jpg,1003-1851-ND,DBMZ-25S-N-A197,"ITT Cannon, LLC",CONN D-SUB RCPT 25P PNL MNT SLDR,498,0,"21.52000","0","1","Bulk","D*M","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Panel Mount, Through Hole","Board Side (4-40)","Solder","Board Lock","Steel, Tin-Nickel Plated","Gold","-","-","UL94 V-0","7.5A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Micro-D/381-009-112L565.pdf,//media.digikey.com/Photos/Norcomp%20Photos/381-009-112L565.JPG,NOR1136-ND,381-009-112L565,NorComp Inc.,CONN MICRO-D PLUG 9POS R/A SLDR,163,0,"21.70000","0","1","Tube","Micro-D 381","Active","D-Type, Micro-D","Plug, Male Pins","9","2","0.050 Pitch x 0.043 Row to Row","Signal","Board Edge, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Board Lock, Shielded","Steel, Tin Plated","Gold","15.0µin (0.38µm)","-","UL94 V-0","1A","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658606&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1658606-1.JPG,AFR50B-ND,1658606-1,TE Connectivity AMP Connectors,CONN D-SUB RCPT 50POS IDC,178,0,"22.09000","0","1","Bulk","AMPLIMITE HDF-20","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Free Hanging (In-Line)","Housing/Shell (4-40)","IDC, Ribbon Cable","Feed Through","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","1.25A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757823&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1757823-8.JPG,A34442-ND,1757823-8,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB HD PLUG 26P CRIMP,267,0,"23.44000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 90","Active","D-Sub, High Density","Plug, Male Pins","26","3","2 (DA, A) High Density","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Yellow Chromate Plated Zinc","Gold","-","-","-","7.5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5174341&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-5174341-5.JPG,A115120-ND,2-5174341-5,TE Connectivity AMP Connectors,CONN D-TYPE CAP 68POS R/A SLDR,1376,0,"22.59000","0","1","Tray","AMPLIMITE.050 II","Active","D-Type","Cap, Male Pins","68","2","0.050 Pitch x 0.100 Row to Row","Signal","Through Hole, Right Angle","Housing/Shell (M2.5); Latchblocks","Solder","Board Lock, Shielded","Zinc, Nickel Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","1A","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5748952&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5748952-1.JPG,A33990-ND,5748952-1,TE Connectivity AMP Connectors,CONN D-SUB PLUG 15POS R/A SOLDER,1791,0,"22.85000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","-","-","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757835&DocType=Customer+Drawing&DocLang=English,-,1122-1298-ND,1757835-1,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB PLUG 9POS R/A SOLDER,167,0,"23.01000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 109","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Through Hole, Right Angle","Housing/Shell (Unthreaded)","Solder","-","Steel, Yellow Chromate Plated Zinc","Gold","10.0µin (0.25µm)","-","-","5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757819&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1757819-9.jpg,A34461-ND,1757819-9,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB PLUG 37POS CRIMP,1880,0,"23.90000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 109","Active","D-Sub","Plug, Male Pins","37","2","4 (DC, C)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Yellow Chromate Plated Zinc","Gold","-","-","-","7.5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5787170&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5787170-9.JPG,A35092-ND,5787170-9,TE Connectivity AMP Connectors,CONN D-TYPE RCPT 100POS R/A SLDR,476,0,"24.57000","0","1","Tube","AMPLIMITE .050 III","Active","D-Type","Receptacle, Female Sockets","100","2","0.050 Pitch x 0.100 Row to Row","Signal","Board Edge, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","-","-","UL94 V-0","1A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747497&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5747497-4.JPG,A32150-ND,5747497-4,TE Connectivity AMP Connectors,CONN D-SUB PLUG 50POS R/A SOLDER,142,0,"24.58000","0","1","Bulk","AMPLIMITE HD-20","Active","D-Sub","Plug, Male Pins","50","3","5 (DD, D)","Signal","Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Grounding Indents, Mounting Brackets","Steel, Tin Plated","Gold","-","-","UL94 V-0","6A","-55°C ~ 105°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/VARIOSUB%20D-SUB%209%20Series.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1688379.JPG,277-2667-ND,1688379,Phoenix Contact,CONN DSUB PLUG 9POS TERM BLK,418,812,"24.93000","0","1","Bulk","PLUSCON","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Terminal Block","-","-","Gold","-","IP20","UL94 V-0","5A","-20°C ~ 80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658607&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1658607-1.JPG,AMR50B-ND,1658607-1,TE Connectivity AMP Connectors,CONN D-SUB PLUG 50POS IDC,397,0,"25.01000","0","1","Bulk","AMPLIMITE HDF-20","Active","D-Sub","Plug, Male Pins","50","3","5 (DD, D)","Signal","Free Hanging (In-Line)","Housing/Shell (4-40)","IDC, Ribbon Cable","Feed Through, Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","1.25A","-55°C ~ 105°C"
https://www.molex.com/pdm_docs/sd/836199003_sd.pdf,//media.digikey.com/Photos/Molex/0836199003.jpg,WM4226-ND,0836199003,Molex,CONN MICROD PLUG 9POS R/A SOLDER,325,0,"25.70000","0","1","Tube","Commercial Micro-D Series 83619","Active","D-Type, Micro-D - Stacked","Plug, Male Pins","9, 9","2, 2","0.050 Pitch x 0.050 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","15.0µin (0.38µm)","-","UL94 V-0","1A","-55°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/VARIOSUB%20D-SUB%209%20Series.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1688395.JPG,277-2668-ND,1688395,Phoenix Contact,CONN DSUB RCPT 9POS TERM BLK,155,374,"25.87000","0","1","Bulk","PLUSCON","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Terminal Block","-","-","Gold","-","IP20","UL94 V-0","5A","-20°C ~ 80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747193&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5747193-2.JPG,A32159-ND,5747193-2,TE Connectivity AMP Connectors,CONN D-SUB RCPT 50POS R/A SOLDER,510,0,"26.25000","0","1","Bulk","AMPLIMITE HDP-20","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Mounting Brackets","Steel, Tin Plated","Gold","-","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5786555&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5786555-9.JPG,A33521-ND,5786555-9,TE Connectivity AMP Connectors,CONN D-TYPE RCPT 100POS VERT,160,0,"27.27000","0","1","Tube","AMPLIMITE .050 III","Active","D-Type","Receptacle, Female Sockets","100","2","0.050 Pitch x 0.100 Row to Row","Signal","Through Hole","Housing/Shell (4-40)","Press-Fit","Shielded","Steel, Nickel Plated","Gold","-","-","UL94 V-0","1A","-55°C ~ 105°C"
http://multimedia.3m.com/mws/media/22023O/3mtm-d-sub-plug-50-position-8250-series-ts0035.pdf,//media.digikey.com/photos/3M%20Photos/8250-6005.JPG,MML50K-ND,8250-6005,3M,CONN DSUB PLUG 50POS PNL MNT IDC,362,0,"27.28000","0","1","Tray","8250","Active","D-Sub","Plug, Male Pins","50","3","5 (DD, D)","Signal","Panel Mount","Housing/Shell (4-40)","IDC, Ribbon Cable","Feed Through, Grounding Indents","Steel, Nickel Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","1A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=205555&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1757820-6.jpg,1122-1246-ND,205555-2,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB RCPT 9POS CRIMP,227,0,"27.84000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 109","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Cadmium Plated","Gold","50.0µin (1.27µm)","-","-","7.5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5745080&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5745080-6.JPG,A35194-ND,5745080-6,TE Connectivity AMP Connectors,CONN D-SUB RCPT 50POS VERT SLDR,299,0,"28.45000","0","1","Tube","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","-","-","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757824&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1757824-7.JPG,A34439-ND,1757824-7,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB HD RCPT 15P CRIMP,623,0,"30.28000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 90","Active","D-Sub, High Density","Receptacle, Female Sockets","15","3","1 (DE, E) High Density","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Yellow Chromate Plated Zinc","Gold","-","-","-","7.5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757819&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1-1757819-0.JPG,A34463-ND,1-1757819-0,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB PLUG 50POS CRIMP,513,0,"30.34000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 109","Active","D-Sub","Plug, Male Pins","50","3","5 (DD, D)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Yellow Chromate Plated Zinc","Gold","-","-","-","7.5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757836&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1757836-3.JPG,1122-1301-ND,1757836-3,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB RCPT 25POS R/A SOLDER,108,0,"29.10000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 109","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Through Hole, Right Angle","Housing/Shell (Unthreaded)","Solder","-","Steel, Yellow Chromate Plated Zinc","Gold","10.0µin (0.25µm)","-","-","5A","-55°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/ITT%20PDFs/DCMN37SNA197.pdf,//media.digikey.com/Photos/ITT%20Cannon/DCMN-37S-N-A197.JPG,1003-1855-ND,DCMN-37S-N-A197,"ITT Cannon, LLC",CONN D-SUB RCPT 37P PNL MNT SLDR,231,0,"29.25000","0","1","Bulk","D*M","Active","D-Sub","Receptacle, Female Sockets","37","2","4 (DC, C)","Signal","Panel Mount, Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Tin-Nickel Plated","Gold","-","-","UL94 V-0","7.5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757823&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1757823-9.JPG,A34444-ND,1757823-9,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB HD PLUG 44P CRIMP,225,0,"39.81000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 90","Active","D-Sub, High Density","Plug, Male Pins","44","3","3 (DB, B) High Density","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Yellow Chromate Plated Zinc","Gold","-","-","-","7.5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5745536&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5745536-2.JPG,A32156-ND,5745536-2,TE Connectivity AMP Connectors,CONN D-SUB RCPT 25POS R/A SOLDER,112,0,"29.43000","0","1","Bulk","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Mounting Brackets","Steel, Tin Plated","Gold","-","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=164A18989X,//media.digikey.com/photos/Conec%20Photos/164A18989X.jpg,626-1754-ND,164A18989X,Conec,CONN D-SUB RCPT 50POS R/A SOLDER,445,0,"29.80000","0","1","Bulk","164A","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Board Edge, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Mounting Bracket","Steel, Tin Plated","Gold","Flash","IP20","UL94 V-0","7.5A","-55°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/3008W8SXX56N40X_Dwg.pdf,//media.digikey.com/photos/Conec%20Photos/3008w8sxx56n40x.JPG,626-1112-ND,3008W8SXX56N40X,Conec,CONN D-SUB RCPT 8POS R/A SOLDER,334,0,"30.51000","0","1","Tray","-","Active","D-Sub, Combo","Receptacle, Female Sockets","8 (Power)","1","4 (DC, C) - 8W8","Power","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","20A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=205560&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/205560-2.JPG,1122-1250-ND,205560-2,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB PLUG 25POS CRIMP,140,0,"30.51000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 109","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Cadmium Plated","Gold","50.0µin (1.27µm)","-","-","7.5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747193&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5747193-1.JPG,A32158-ND,5747193-1,TE Connectivity AMP Connectors,CONN D-SUB RCPT 50POS R/A SOLDER,689,0,"30.53000","0","1","Bulk","AMPLIMITE HDP-20","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Mounting Brackets","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Combo-D-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/DAMC-7H2P-J-K87.jpg,1003-1957-ND,DAMC-7H2P-J-K87,"ITT Cannon, LLC",CONN D-SUB PLUG 7POS R/A SOLDER,1147,0,"30.93000","0","1","Bulk","Combo D®, D*M","Active","D-Sub, Combo","Plug, Male Pins","7 (5 + 2 Power)","2","2 (DA, A) - 7W2","Signal and Power","Panel Mount, Through Hole, Right Angle","Board Side (4-40)","Solder","Board Lock, Grounding Indents, Mounting Brackets, Shielded","Steel, Tin-Nickel Plated","Gold","Flash","-","UL94 V-0","7.5A, 40A","-55°C ~ 125°C"
https://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Combo-D-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/DAMC-3H3P-J-K87.jpg,1003-1956-ND,DAMC-3H3P-J-K87,"ITT Cannon, LLC",CONN D-SUB PLUG 3POS R/A SOLDER,207,0,"31.93000","0","1","Bulk","Combo D®, D*M","Active","D-Sub, Combo","Plug, Male Pins","3 (Power)","1","2 (DA, A) - 3W3","Power","Panel Mount, Through Hole, Right Angle","Board Side (4-40)","Solder","Board Lock, Grounding Indents, Mounting Brackets, Shielded","Steel, Tin-Nickel Plated","Gold","Flash","-","UL94 V-0","40A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5745116&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5745116-2.JPG,A32155-ND,5745116-2,TE Connectivity AMP Connectors,CONN D-SUB RCPT 50POS R/A SOLDER,852,0,"33.01000","0","1","Bulk","AMPLIMITE HDP-20","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Through Hole, Right Angle","Mating Side, Standard Screws (4-40)","Solder","Mounting Brackets","Steel, Tin Plated","Gold","-","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757820&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1757820-9.jpg,A34460-ND,1757820-9,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB RCPT 37POS CRIMP,349,0,"35.11000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 109","Active","D-Sub","Receptacle, Female Sockets","37","2","4 (DC, C)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Yellow Chromate Plated Zinc","Gold","-","-","-","7.5A","-55°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/321WA4SCT56N40X.pdf,//media.digikey.com/photos/Conec%20Photos/321WA4SCT56N40X.JPG,626-1136-ND,321WA4SCT56N40X,Conec,CONN D-SUB RCPT 21POS R/A SOLDER,278,0,"33.56000","0","1","Tray","-","Active","D-Sub, Combo","Receptacle, Female Sockets","21 (17 + 4 Power)","2","4 (DC, C) - 21WA4","Signal and Power","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","5A, 20A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747144&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5747144-2.JPG,A32033-ND,5747144-2,TE Connectivity AMP Connectors,CONN D-SUB RCPT 50POS VERT PRESS,4982,0,"33.96000","0","1","Bulk","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Through Hole","Housing/Shell (4-40)","Press-Fit","-","Steel, Tin Plated","Gold","-","-","UL94 V-0","-","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747145&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5747145-2.JPG,A32045-ND,5747145-2,TE Connectivity AMP Connectors,CONN D-SUB RCPT 50POS VERT PRESS,115,0,"36.16000","0","1","Bulk","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Press-Fit","-","Steel, Tin Plated","Gold","-","-","UL94 V-0","-","-55°C ~ 105°C"
