Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Outputs","Voltage - Input","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Applications","Features","Operating Temperature","Efficiency","Mounting Type","Package / Case","Size / Dimension"
http://www.volgen.com/amass/doc-get-pub/inventorydocument/49/KRD10F.pdf,//media.digikey.com/Photos/Volgen%20Photos/KRD10F.jpg,62-1094-ND,KRD10F-1515,Kaga Electronics USA,POWER SUPPLY DUAL 15V 10W,1765,0,"25.23000","0","1","KRD10F (10W)","Active","Open Frame","2","85 ~ 264 VAC","15V","-15V","-","-","350mA, 350mA","10W","ITE (Commercial)","OCP, OTP, OVP","0°C ~ 70°C (With Derating)","-","Through Hole","6-DIP Module","2.56"" L x 1.26"" W x 0.65"" H (65.0mm x 32.0mm x 16.5mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TUHS.pdf,//media.digikey.com/Photos/Cosel/MFG_TUHS15F.jpg,1776-1783-ND,TUHS15F12,"Cosel USA, Inc.",AC/DC CONVERTER,457,0,"25.50000","0","1","TUH (15W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","1.25A","15W","ITE (Commercial)","DC Input Capable, Universal Input","-40°C ~ 85°C (With Derating)","85%","Through Hole","6-DIP Module","1.30"" L x 0.86"" W x 0.59"" H (33.0mm x 21.8mm x 15.0mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TUHS.pdf,//media.digikey.com/Photos/Cosel/MFG_TUHS15F.jpg,1776-1784-ND,TUHS15F24,"Cosel USA, Inc.",AC/DC CONVERTER,159,0,"25.50000","0","1","TUH (15W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","630mA","15W","ITE (Commercial)","DC Input Capable, Universal Input","-40°C ~ 85°C (With Derating)","87%","Through Hole","6-DIP Module","1.30"" L x 0.86"" W x 0.59"" H (33.0mm x 21.8mm x 15.0mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC10-S_DC_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC10-S_DC_277.jpg,945-2109-5-ND,RAC10-12SC/277,Recom Power,AC/DC CONVERTER 12V 840MA,6877,992,"25.70000","0","1","POWERLINE RAC10-C/277 (10W)","Active","Enclosed","1","80 ~ 305 VAC","12V","-","-","-","840mA","10W","ITE (Commercial)","OCP, OVP, SCP","-20°C ~ 70°C (With Derating)","80%","Through Hole","4-DIP Module","2.07"" L x 1.08"" W x 0.93"" H (52.5mm x 27.4mm x 23.5mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC10-S_DC_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC10-S_DC_277.jpg,945-2111-5-ND,RAC10-05SC/277,Recom Power,AC/DC CONVERTER 5V 2A,2826,0,"25.70000","0","1","POWERLINE RAC10-C/277 (10W)","Active","Enclosed","1","80 ~ 305 VAC","5V","-","-","-","2A","10W","ITE (Commercial)","OCP, OVP, SCP","-20°C ~ 70°C (With Derating)","78%","Through Hole","4-DIP Module","2.07"" L x 1.08"" W x 0.93"" H (52.5mm x 27.4mm x 23.5mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC10-S_DC_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC10-S_DC_277.jpg,945-2107-5-ND,RAC10-24SC/277,Recom Power,AC/DC CONVERTER 24V 420MA,574,32,"25.70000","0","1","POWERLINE RAC10-C/277 (10W)","Active","Enclosed","1","80 ~ 305 VAC","24V","-","-","-","420mA","10W","ITE (Commercial)","OCP, OVP, SCP","-20°C ~ 70°C (With Derating)","80%","Through Hole","4-DIP Module","2.07"" L x 1.08"" W x 0.93"" H (52.5mm x 27.4mm x 23.5mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE05-10.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE10.jpg,1470-1115-ND,ECE10US05,XP Power,AC/DC CONVERTER 5V 10W,3195,0,"27.81000","0","1","ECE (10W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","5V","-","-","-","2A","10W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","80%","Through Hole","4-DIP Module","1.50"" L x 1.00"" W x 0.60"" H (38.1mm x 25.4mm x 15.2mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE05-10.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE10.jpg,1470-1119-ND,ECE10US24,XP Power,AC/DC CONVERTER 24V 10W,966,0,"27.81000","0","1","ECE (10W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","410mA","10W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","83%","Through Hole","4-DIP Module","1.50"" L x 1.00"" W x 0.60"" H (38.1mm x 25.4mm x 15.2mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE05-10.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE10.jpg,1470-1117-ND,ECE10US12,XP Power,AC/DC CONVERTER 12V 10W,601,0,"27.81000","0","1","ECE (10W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","830mA","10W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","83%","Through Hole","4-DIP Module","1.50"" L x 1.00"" W x 0.60"" H (38.1mm x 25.4mm x 15.2mm)"
https://www.xppower.com/Portals/0/pdfs/SF_VCP24.pdf,//media.digikey.com/Photos/XP%20Power/VCP24USxx4-E.JPG,1470-2276-ND,VCP24US24-E,XP Power,AC/DC CONVERTER 24V 24W,419,0,"28.35000","0","1","VCP (24W)","Active","Enclosed","1","90 ~ 264 VAC","24V","-","-","-","1A","24W","ITE (Commercial), Medical","OVP, SCP","0°C ~ 70°C (With Derating)","82%","Through Hole","5-DIP Module","3.11"" L x 1.81"" W x 1.12"" H (79.0mm x 46.0mm x 28.5mm)"
https://www.us.tdk-lambda.com/ftp/Specs/kwsa.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_KWS-A_Series-50.8mm.jpg,285-2486-ND,KWS15A-12,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 15W,107,0,"29.86000","0","1","KWS-A (15W)","Active","Enclosed","1","85 ~ 265 VAC","12V","-","-","-","1.3A","15W","ITE (Commercial)","DC Input Capable, Universal Input","-10°C ~ 85°C (With Derating)","83%","Through Hole","4-DIP Module","2.00"" L x 1.00"" W x 0.94"" H (50.8mm x 25.4mm x 24.0mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TUHS.pdf,//media.digikey.com/Photos/Cosel/MFG_TUHS25F.jpg,1776-1788-ND,TUHS25F05,"Cosel USA, Inc.",AC/DC CONVERTER,560,0,"29.87000","0","1","TUH (25W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","5V","-","-","-","5A","25W","ITE (Commercial)","DC Input Capable, Universal Input","-40°C ~ 85°C (With Derating)","87%","Through Hole","6-DIP Module","1.42"" L x 1.00"" W x 0.65"" H (36.1mm x 25.4mm x 16.5mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TUHS.pdf,//media.digikey.com/Photos/Cosel/MFG_TUHS25F.jpg,1776-1790-ND,TUHS25F24,"Cosel USA, Inc.",AC/DC CONVERTER,156,0,"29.87000","0","1","TUH (25W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","1.1A","25W","ITE (Commercial)","DC Input Capable, Universal Input","-40°C ~ 85°C (With Derating)","90%","Through Hole","6-DIP Module","1.42"" L x 1.00"" W x 0.65"" H (36.1mm x 25.4mm x 16.5mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s25.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S25.jpg,102-2413-ND,VSK-S25-15U,CUI Inc.,CONV AC/DC 25W 15V 1.6A PCB,400,0,"30.60000","0","1","VSK-S25 (25W)","Active","Enclosed","1","85 ~ 264 VAC","15V","-","-","-","1.6A","25W","ITE (Commercial)","OCP, OTP, OVP, SCP","-40°C ~ 70°C (With Derating)","83%","Through Hole","6-DIP Module","2.75"" L x 1.89"" W x 0.94"" H (70.0mm x 48.0mm x 24.0mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s25.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S25.jpg,102-2412-ND,VSK-S25-12U,CUI Inc.,CONV AC/DC 25W 12V 2.1A PCB,1635,0,"30.64000","0","1","VSK-S25 (25W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","2.1A","25W","ITE (Commercial)","OCP, OTP, OVP, SCP","-40°C ~ 70°C (With Derating)","82%","Through Hole","6-DIP Module","2.75"" L x 1.89"" W x 0.94"" H (70.0mm x 48.0mm x 24.0mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s25.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S25.jpg,102-2414-ND,VSK-S25-24U,CUI Inc.,CONV AC/DC 25W 24V 1.1A PCB,1371,0,"30.65000","0","1","VSK-S25 (25W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","1.1A","25W","ITE (Commercial)","OCP, OTP, OVP, SCP","-40°C ~ 70°C (With Derating)","85%","Through Hole","6-DIP Module","2.75"" L x 1.89"" W x 0.94"" H (70.0mm x 48.0mm x 24.0mm)"
https://www.cui.com/product/resource/digikeypdf/vms-20.pdf,//media.digikey.com/Photos/CUI%20Photos/VMS-20Series.jpg,102-2480-ND,VMS-20-24,CUI Inc.,PWR SUPP AC/DC 20W 24V OUT MED,1112,0,"30.72000","0","1","VMS-20 (21.6W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","900mA","20W","Medical","OVP, SCP","-25°C ~ 70°C (With Derating)","85%","Through Hole","4-DIP Module","2.38"" L x 1.60"" W x 0.80"" H (60.5mm x 40.6mm x 20.4mm)"
https://www.cui.com/product/resource/digikeypdf/vms-20.pdf,//media.digikey.com/Photos/CUI%20Photos/VMS-20Series.jpg,102-2477-ND,VMS-20-5,CUI Inc.,PWR SUPP AC/DC 20W 5V OUT MED,257,0,"30.72000","0","1","VMS-20 (21.6W)","Active","Open Frame","1","90 ~ 264 VAC","5V","-","-","-","4A","20W","Medical","OVP, SCP","-25°C ~ 70°C (With Derating)","80%","Through Hole","4-DIP Module","2.38"" L x 1.60"" W x 0.80"" H (60.5mm x 40.6mm x 20.4mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE20-40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE20.jpg,1470-1122-ND,ECE20US05,XP Power,AC/DC CONVERTER 5V 20W,242,0,"43.26000","0","1","ECE (20W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","5V","-","-","-","4A","20W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","77%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.91"" H (52.3mm x 27.2mm x 23.0mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC10-SB.pdf,//media.digikey.com/photos/Recom%20Power%20Inc/MFG_RAC%2010-SB%20series.jpg,945-1078-ND,RAC10-24SB,Recom Power,AC/DC CONVERTER 24V 10W,176,72,"44.09000","0","1","POWERLINE RAC10-B (10W)","Not For New Designs","Enclosed","1","90 ~ 264 VAC","24V","-","-","-","417mA","10W","ITE (Commercial)","SCP","-25°C ~ 70°C (With Derating)","72%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.3mm x 27.2mm x 23.8mm)"
https://www.us.tdk-lambda.com/ftp/specs/kms-a.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_KMS-A-Series.JPG,285-2527-ND,KMS15A-12,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 15W,280,0,"45.23000","0","1","KMS-A (15W)","Active","Enclosed","1","90 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","1.25A","15W","ITE (Commercial), Medical","OCP, OVP","-40°C ~ 85°C (With Derating)","84%","Through Hole","4-DIP Module","2.07"" L x 1.08"" W x 0.93"" H (52.5mm x 27.4mm x 23.5mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC20-SB.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC20-SB.jpg,945-1092-ND,RAC20-24SB,Recom Power,CONV AC/DC 20W 24V OUT SNGL T/H,110,8,"56.40000","0","1","POWERLINE RAC20-B (20W)","Active","Enclosed","1","90 ~ 264 VAC","24V","-","-","-","833mA","20W","ITE (Commercial)","SCP","-40°C ~ 70°C (With Derating)","83%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.3mm x 27.2mm x 23.8mm)"
https://www.us.tdk-lambda.com/ftp/specs/kms-a.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_KMS-A-Series.JPG,285-2534-ND,KMS30A-24,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 30W,110,0,"61.50000","0","1","KMS-A (30W)","Active","Enclosed","1","90 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","1.25A","30W","ITE (Commercial), Medical","OCP, OVP","-40°C ~ 85°C (With Derating)","86%","Through Hole","5-DIP Module, 4 Leads","2.52"" L x 1.80"" W x 0.93"" H (64.0mm x 45.6mm x 23.5mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/TDK%20Photos/KMD15-55.JPG,285-1758-ND,KMS40-24,TDK-Lambda Americas Inc.,PWR SPLY MEDICAL 24V 1.67A 40W,1329,0,"75.37000","0","1","KM (40W)","Active","Enclosed","1","90 ~ 264 VAC, 100 ~ 375 VDC","24V","-","-","-","1.67A","40W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","83%","Through Hole","7-DIP Module, 5 Leads","3.50"" L x 2.50"" W x 1.06"" H (89.0mm x 63.5mm x 27.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/TDK%20Photos/KMD15-55.JPG,285-1767-ND,KMS40-5,TDK-Lambda Americas Inc.,PWR SPLY MEDICAL 5V 8A 40W,232,0,"75.37000","0","1","KM (40W)","Active","Enclosed","1","90 ~ 264 VAC, 100 ~ 375 VDC","5V","-","-","-","8A","40W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","79%","Through Hole","7-DIP Module, 5 Leads","3.50"" L x 2.50"" W x 1.06"" H (89.0mm x 63.5mm x 27.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE60.pdf,//media.digikey.com/Photos/XP%20Power/ECE60-SERIES.jpg,1470-2592-ND,ECE60US12,XP Power,AC/DC CONVERTER 12V 60W,295,0,"77.25000","0","1","ECE60 (60W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","5A","60W","ITE (Commercial)","OCP, OVP, SCP","-40°C ~ 70°C (With Derating)","87%","Through Hole","4-DIP Module","3.60"" L x 1.50"" W x 1.10"" H (91.4mm x 38.1mm x 28.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE60.pdf,//media.digikey.com/Photos/XP%20Power/ECE60-SERIES.jpg,1470-2594-ND,ECE60US24,XP Power,AC/DC CONVERTER 24V 60W,186,0,"77.25000","0","1","ECE60 (60W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","2.5A","60W","ITE (Commercial)","OCP, OVP, SCP","-40°C ~ 70°C (With Derating)","89%","Through Hole","4-DIP Module","3.60"" L x 1.50"" W x 1.10"" H (91.4mm x 38.1mm x 28.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/TDK%20Photos/KMD15-55.JPG,285-1761-ND,KMD40-1212,TDK-Lambda Americas Inc.,PWR SPLY MEDICAL +12V/-12V 40W,963,0,"80.80000","0","1","KM (40W)","Active","Enclosed","2","90 ~ 264 VAC, 100 ~ 375 VDC","12V","-12V","-","-","1.66A, 1.66A","40W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","83%","Through Hole","7-DIP Module, 5 Leads","3.50"" L x 2.50"" W x 1.06"" H (89.0mm x 63.5mm x 27.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/TDK%20Photos/KMD15-55.JPG,285-1762-ND,KMD40-1515,TDK-Lambda Americas Inc.,PWR SPLY MEDICAL +15V/-15V 40W,248,0,"80.80000","0","1","KM (40W)","Active","Enclosed","2","90 ~ 264 VAC, 100 ~ 375 VDC","15V","-15V","-","-","1.33A, 1.33A","40W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","81%","Through Hole","7-DIP Module, 5 Leads","3.50"" L x 2.50"" W x 1.06"" H (89.0mm x 63.5mm x 27.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/TDK%20Photos/KMD15-55.JPG,285-1774-ND,KMD40-55,TDK-Lambda Americas Inc.,PWR SPLY MEDICAL +5V/-5V 4A 40W,72,0,"80.80000","0","1","KM (40W)","Active","Enclosed","2","90 ~ 264 VAC, 100 ~ 375 VDC","5V","-5V","-","-","4A, 4A","40W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","79%","Through Hole","7-DIP Module, 5 Leads","3.50"" L x 2.50"" W x 1.06"" H (89.0mm x 63.5mm x 27.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE80.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE80-Series_Through-Hole.jpg,1470-3963-ND,ECE80US24,XP Power,AC/DC CONVERTER 24V 80W,36,0,"87.55000","0","1","ECE80 (80W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","3.33A","80W","ITE (Commercial)","DC Input Capable, Universal Input","-40°C ~ 70°C (With Derating)","87%","Through Hole","4-DIP Module","3.60"" L x 1.80"" W x 1.10"" H (91.4mm x 45.7mm x 28.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/Lambda%20Americas%20Photos/MFG_KMT%20SERIES.jpg,285-1777-ND,KMT40-51212,TDK-Lambda Americas Inc.,PWR SUP MEDICAL 5V/+12V/-12V 40W,114,0,"95.95000","0","1","KM (15W)","Active","Enclosed","3","90 ~ 264 VAC, 100 ~ 375 VDC","5V","12V","-12V","-","5A, 600mA, 600mA","40W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","80%","Through Hole","7-DIP Module","3.50"" L x 2.50"" W x 1.06"" H (89.0mm x 63.5mm x 27.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/Lambda%20Americas%20Photos/MFG_KMT%20SERIES.jpg,285-1778-ND,KMT40-51515,TDK-Lambda Americas Inc.,PWR SUP MEDICAL 5V/+15V/-15V 40W,57,0,"95.95000","0","1","KM (15W)","Active","Enclosed","3","90 ~ 264 VAC, 100 ~ 375 VDC","5V","15V","-15V","-","5A, 500mA, 500mA","40W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","80%","Through Hole","7-DIP Module","3.50"" L x 2.50"" W x 1.06"" H (89.0mm x 63.5mm x 27.0mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS50.jpg,1776-1808-ND,TUNS50F24,"Cosel USA, Inc.",AC/DC CONVERTER,115,0,"128.38000","0","1","TUN (50W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","2.1A","50W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","86%","Through Hole","7-DIP Module","2.30"" L x 1.47"" W x 0.50"" H (58.4mm x 37.3mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS100.jpg,1776-1811-ND,TUNS100F24,"Cosel USA, Inc.",AC/DC CONVERTER,1034,0,"153.90000","0","1","TUN (100W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","4.2A","100W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","86%","Through Hole","7-DIP Module","2.40"" L x 2.30"" W x 0.50"" H (61.0mm x 58.4mm x 12.7mm)"
https://www.us.tdk-lambda.com/ftp/Specs/pr_pf.pdf,//media.digikey.com/photos/TDK%20Photos/PF500A-360.JPG,285-1492-ND,PF500A-360,TDK-Lambda Americas Inc.,PWR CORRECTION MOD 360VDC,116,0,"155.64000","0","1","PF (500W)","Active","Enclosed","1","85 ~ 265 VAC","360V","-","-","-","1.4A","500W","ITE (Commercial)","OCP, OTP, OVP","-20°C ~ 85°C (With Derating)","95%","Through Hole","10-DIP Module","3.27"" L x 3.39"" W x 0.16"" H (83.0mm x 86.0mm x 4.0mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_PACSR28010.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_PACSR.jpg,941-1795-ND,PACSR28010S,Delta Electronics,"300W, AC/DC, 85-265VIN, 28VOUT",73,0,"164.16000","0","1","PACSR","Active","Enclosed","1","85 ~ 265 VAC","28V","-","-","-","10.5A","294W","ITE (Commercial)","Adjustable Output, Baseplate, Remote Sense, Universal Input","-40°C ~ 100°C (With Derating)","93%","Through Hole","10-DIP Module","4.36"" L x 2.00"" W x 0.54"" H (110.7mm x 50.8mm x 13.7mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_PACSR48010.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_PACSR.jpg,941-1798-ND,PACSR48010S,Delta Electronics,"500W, AC/DC, 85-265VIN, 48VOUT",54,0,"182.40000","0","1","PACSR","Active","Enclosed","1","85 ~ 265 VAC","48V","-","-","-","10.5A","504W","ITE (Commercial)","Adjustable Output, Baseplate, Remote Sense, Universal Input","-40°C ~ 100°C","94%","Through Hole","10-DIP Module","4.36"" L x 2.00"" W x 0.54"" H (110.7mm x 50.8mm x 13.7mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ASB110.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ASB110PS.jpg,1470-2698-ND,ASB110PS12,XP Power,AC/DC CONVERTER 12V 110W,190,0,"184.37000","0","1","ASB110 (110W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","9.17A","110W","ITE (Commercial)","OCP, OTP, OVP","-40°C ~ 85°C (With Derating)","90%","Through Hole","5-DIP Module","4.60"" L x 2.40"" W x 0.67"" H (116.8mm x 61.0mm x 17.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ASB110.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ASB110PS.jpg,1470-2700-ND,ASB110PS24,XP Power,AC/DC CONVERTER 24V 110W,100,0,"184.37000","0","1","ASB110 (110W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","4.58A","110W","ITE (Commercial)","OCP, OTP, OVP","-40°C ~ 85°C (With Derating)","91%","Through Hole","5-DIP Module","4.60"" L x 2.40"" W x 0.67"" H (116.8mm x 61.0mm x 17.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ASB110.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ASB110PS.jpg,1470-2699-ND,ASB110PS15,XP Power,AC/DC CONVERTER 15V 110W,69,0,"184.37000","0","1","ASB110 (110W)","Active","Enclosed","1","85 ~ 264 VAC","15V","-","-","-","7.33A","110W","ITE (Commercial)","OCP, OTP, OVP","-40°C ~ 85°C (With Derating)","90%","Through Hole","5-DIP Module","4.60"" L x 2.40"" W x 0.67"" H (116.8mm x 61.0mm x 17.0mm)"
https://www.cui.com/product/resource/digikeypdf/vbm-100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VBM-100.jpg,102-2967-ND,VBM-100-12,CUI Inc.,AC/DC CONVERTER 12V 100W,151,0,"204.80000","0","1","VBM-100 (100W)","Active","Enclosed","1","90 ~ 264 VAC","12V","-","-","-","8.4A","100W","ITE (Commercial)","OTP, OVP, SCP","-20°C ~ 85°C (With Derating)","90%","Through Hole","5-DIP Module","4.60"" L x 2.40"" W x 0.67"" H (116.8mm x 61.0mm x 17.0mm)"
https://www.cui.com/product/resource/digikeypdf/vbm-100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VBM-100.jpg,102-2969-ND,VBM-100-24,CUI Inc.,AC/DC CONVERTER 24V 100W,135,0,"204.80000","0","1","VBM-100 (100W)","Active","Enclosed","1","90 ~ 264 VAC","24V","-","-","-","4.2A","100W","ITE (Commercial)","OTP, OVP, SCP","-20°C ~ 85°C (With Derating)","91%","Through Hole","5-DIP Module","4.60"" L x 2.40"" W x 0.67"" H (116.8mm x 61.0mm x 17.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/pr_pf.pdf,//media.digikey.com/photos/Lambda%20Americas%20Photos/MFG_PF1000A-360.jpg,285-1491-ND,PF1000A-360,TDK-Lambda Americas Inc.,PWR CORRECTI0N MOD 360VDC,118,0,"218.97000","0","1","PF (1000W)","Active","Enclosed","1","85 ~ 265 VAC","360V","-","-","-","2.8A","1000W","ITE (Commercial)","OCP, OTP, OVP","-40°C ~ 100°C (With Derating)","95%","Through Hole","10-DIP Module","4.60"" L x 2.40"" W x 0.50"" H (116.8mm x 61.0mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS700F.jpg,1776-1799-ND,TUNS700F48,"Cosel USA, Inc.",AC/DC CONVERTER,111,0,"228.80000","0","1","TUN (700W)","Active","Enclosed","1","85 ~ 264 VAC","48V","-","-","-","14.6A","700W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","90%","Through Hole","7-DIP Module","4.62"" L x 2.42"" W x 0.50"" H (117.3mm x 61.5mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS700F.jpg,1776-1798-ND,TUNS700F28,"Cosel USA, Inc.",AC/DC CONVERTER,84,0,"228.80000","0","1","TUN (700W)","Active","Enclosed","1","85 ~ 264 VAC","28V","-","-","-","25A","700W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","89%","Through Hole","7-DIP Module","4.62"" L x 2.42"" W x 0.50"" H (117.3mm x 61.5mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS700F.jpg,1776-1797-ND,TUNS700F12,"Cosel USA, Inc.",AC/DC CONVERTER,50,0,"228.80000","0","1","TUN (700W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","58.4A","700W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","86%","Through Hole","7-DIP Module","4.62"" L x 2.42"" W x 0.50"" H (117.3mm x 61.5mm x 12.7mm)"
https://www.us.tdk-lambda.com/ftp/specs/pfea.pdf,//media.digikey.com/Photos/TDK%20Photos/PFE300SAxx.JPG,285-2307-ND,PFE300SA28,TDK-Lambda Americas Inc.,AC/DC CONVERTER 28V 302W,675,0,"247.45000","0","1","PFE300SA (300W)","Active","Enclosed","1","85 ~ 265 VAC","28V","-","-","-","10.8A","302W","ITE (Commercial)","Remote On/Off, OCP, OTP, OVP","-40°C ~ 100°C (With Derating)","89%","Through Hole","11-DIP Module, Full Brick","4.60"" L x 2.40"" W x 0.50"" H (116.8mm x 61.0mm x 12.7mm)"
