Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Topology","Number of Outputs","Voltage - Input (Min)","Voltage - Input (Max)","Voltage - Output","Current - Output (Max)","Power (Watts)","Dimming","Features","Operating Temperature","Efficiency","Mounting Type","Package / Case","Size / Dimension"
https://www.meanwell.com/Upload/PDF/LDH-45(DA)/LDH-45(DA)-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDH-45-DA.jpg,LDH-45A-1050DA-ND,LDH-45A-1050DA,MEAN WELL USA Inc.,LED DRIVER CC BOOST 24-43V 1.05A,0,0,"15.79200","0","100","LDH-45","Active","Constant Current","Boost","1","9V","18V","24 ~ 43V","1.05A","45W","DALI","Remote On/Off, OVP, SCP, UVLO","-40°C ~ 70°C","91%","Through Hole","7-DIP Module","2.95"" L x 2.09"" W x 0.89"" H (75.0mm x 53.0mm x 22.7mm)"
https://www.meanwell.com/Upload/PDF/LDH-45(DA)/LDH-45(DA)-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDH-45-DA.jpg,LDH-45A-350DA-ND,LDH-45A-350DA,MEAN WELL USA Inc.,LED DRIVER CC BOOST 24-86V 350MA,0,0,"15.79200","0","100","LDH-45","Active","Constant Current","Boost","1","9V","18V","24 ~ 86V","350mA","30W","DALI","Remote On/Off, OVP, SCP, UVLO","-40°C ~ 70°C","91%","Through Hole","7-DIP Module","2.95"" L x 2.09"" W x 0.89"" H (75.0mm x 53.0mm x 22.7mm)"
https://www.meanwell.com/Upload/PDF/LDH-45(DA)/LDH-45(DA)-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDH-45-DA.jpg,LDH-45A-500DA-ND,LDH-45A-500DA,MEAN WELL USA Inc.,LED DRIVER CC BOOST 24-86V 500MA,0,0,"15.79200","0","100","LDH-45","Active","Constant Current","Boost","1","9V","18V","24 ~ 86V","500mA","43W","DALI","Remote On/Off, OVP, SCP, UVLO","-40°C ~ 70°C","90%","Through Hole","7-DIP Module","2.95"" L x 2.09"" W x 0.89"" H (75.0mm x 53.0mm x 22.7mm)"
https://www.meanwell.com/Upload/PDF/LDH-45(DA)/LDH-45(DA)-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDH-45.jpg,LDH-45B-1050DA-ND,LDH-45B-1050DA,MEAN WELL USA Inc.,LED DRIVER CC BOOST 36-43V 1.05A,0,0,"15.79200","0","100","LDH-45","Active","Constant Current","Boost","1","18V","32V","36 ~ 43V","1.05A","45W","DALI","Remote On/Off, OVP, SCP, UVLO","-40°C ~ 70°C","95%","Through Hole","7-DIP Module","2.95"" L x 2.09"" W x 0.89"" H (75.0mm x 53.0mm x 22.7mm)"
https://www.meanwell.com/Upload/PDF/LDH-45(DA)/LDH-45(DA)-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDH-45.jpg,LDH-45B-500DA-ND,LDH-45B-500DA,MEAN WELL USA Inc.,LED DRIVER CC BOOST 36-86V 500MA,0,0,"15.79200","0","100","LDH-45","Active","Constant Current","Boost","1","18V","32V","36 ~ 86V","500mA","43W","DALI","Remote On/Off, OVP, SCP, UVLO","-40°C ~ 70°C","94%","Through Hole","7-DIP Module","2.95"" L x 2.09"" W x 0.89"" H (75.0mm x 53.0mm x 22.7mm)"
https://www.meanwell.com/Upload/PDF/LDH-45(DA)/LDH-45(DA)-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDH-45.jpg,LDH-45B-700DA-ND,LDH-45B-700DA,MEAN WELL USA Inc.,LED DRIVER CC BOOST 36-64V 700MA,0,0,"15.79200","0","100","LDH-45","Active","Constant Current","Boost","1","18V","32V","36 ~ 64V","700mA","45W","DALI","Remote On/Off, OVP, SCP, UVLO","-40°C ~ 70°C","95%","Through Hole","7-DIP Module","2.95"" L x 2.09"" W x 0.89"" H (75.0mm x 53.0mm x 22.7mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1069-ND,3021-A-N-500,LEDdynamics Inc.,LED SUPP CC AC/DC 32V 500MA 7SIP,0,0,"15.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","500mA","16W","-","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1118-ND,3021-A-N-700,LEDdynamics Inc.,LED SUPP CC AC/DC 32V 700MA 7SIP,0,0,"15.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","700mA","22W","-","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1115-ND,3021-A-N-1000,LEDdynamics Inc.,LED SUPPLY CC AC/DC 32V 1A 7SIP,0,0,"15.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","1A","32W","-","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1071-ND,3021-A-N-350,LEDdynamics Inc.,LED SUPP CC AC/DC 32V 350MA 7SIP,0,0,"15.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","350mA","11W","-","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1104-ND,3021-A-E-350,LEDdynamics Inc.,LED SUPP CC AC/DC 32V 350MA 7SIP,0,0,"16.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","350mA","11W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1102-ND,3021-A-E-500,LEDdynamics Inc.,LED SUPP CC AC/DC 32V 500MA 7SIP,0,0,"16.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","500mA","16W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1100-ND,3021-A-E-700,LEDdynamics Inc.,LED SUPP CC AC/DC 32V 700MA 7SIP,0,0,"16.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","700mA","22W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1099-ND,3021-A-E-1000,LEDdynamics Inc.,LED SUPPLY CC AC/DC 32V 1A 7SIP,0,0,"16.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","1A","32W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
https://www.meanwell.com/Upload/PDF/LDH-45(DA)/LDH-45(DA)-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDH-45.jpg,LDH-45B-350DA-ND,LDH-45B-350DA,MEAN WELL USA Inc.,LED DRIVER CC BST 36-126V 350MA,0,0,"19.26000","0","1","LDH-45","Active","Constant Current","Boost","1","18V","32V","36 ~ 126V","350mA","44W","DALI","Remote On/Off, OVP, SCP, UVLO","-40°C ~ 70°C","93%","Through Hole","7-DIP Module","2.95"" L x 2.09"" W x 0.89"" H (75.0mm x 53.0mm x 22.7mm)"
-,//media.digikey.com/Photos/LEDdynamics/B007-D-E-700.jpg,788-1085-ND,B007-D-E-700,LEDdynamics Inc.,LED SUPPLY CC BOOST 32V 650MA,0,0,"19.99000","0","25","B007","Active","Constant Current","Boost","1","12V","20V","32V (Max)","650mA","21W","Analog","-","-","94%","-","-","-"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1075-ND,3021-A-I-700,LEDdynamics Inc.,LED SUPP CC AC/DC 32V 700MA 7SIP,0,0,"19.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","700mA","22W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/BuckPuck%203021.jpg,788-1076-ND,3021-A-I-500,LEDdynamics Inc.,LED SUPP CC AC/DC 32V 500MA 7SIP,0,0,"19.99000","0","25","BuckPuck™ 3021","Active","Constant Current","AC DC Converter","1","7VAC","24VAC","32V (Max)","500mA","16W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module, 6 Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/VLD24.pdf,//media.digikey.com/photos/CUI%20Photos/VLD24-300.JPG,102-1898-ND,VLD24-300,CUI Inc.,LED SUPPLY CC BUCK 2-30V 300MA,0,0,"Obsolete","0","360","VLD24","Obsolete","Constant Current","Buck","1","6.5V","36V","2 ~ 30V","300mA","9W","Analog, PWM","Remote On/Off, SCP","-40°C ~ 85°C","96%","Through Hole","6-DIP Module","0.90"" L x 0.40"" W x 0.37"" H (22.9mm x 10.2mm x 9.5mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/VLD24.pdf,//media.digikey.com/photos/CUI%20Photos/VLD24-350.JPG,102-1899-ND,VLD24-350,CUI Inc.,LED SUPPLY CC BUCK 2-30V 350MA,0,0,"Obsolete","0","360","VLD24","Obsolete","Constant Current","Buck","1","6.5V","36V","2 ~ 30V","350mA","11W","Analog, PWM","Remote On/Off, SCP","-40°C ~ 85°C","96%","Through Hole","6-DIP Module","0.90"" L x 0.40"" W x 0.37"" H (22.9mm x 10.2mm x 9.5mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/VLD24.pdf,//media.digikey.com/photos/CUI%20Photos/VLD24-500.JPG,102-1900-ND,VLD24-500,CUI Inc.,LED SUPPLY CC BUCK 2-30V 500MA,0,0,"Obsolete","0","360","VLD24","Obsolete","Constant Current","Buck","1","6.5V","36V","2 ~ 30V","500mA","15W","Analog, PWM","Remote On/Off, SCP","-40°C ~ 71°C","96%","Through Hole","6-DIP Module","0.90"" L x 0.40"" W x 0.37"" H (22.9mm x 10.2mm x 9.5mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/VLD24.pdf,//media.digikey.com/photos/CUI%20Photos/VLD24-600.JPG,102-1901-ND,VLD24-600,CUI Inc.,LED SUPPLY CC BUCK 2-30V 600MA,0,0,"Obsolete","0","360","VLD24","Obsolete","Constant Current","Buck","1","6.5V","36V","2 ~ 30V","600mA","18W","Analog, PWM","Remote On/Off, SCP","-40°C ~ 71°C","96%","Through Hole","6-DIP Module","0.90"" L x 0.40"" W x 0.37"" H (22.9mm x 10.2mm x 9.5mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/VLD24.pdf,//media.digikey.com/photos/CUI%20Photos/VLD24-700.JPG,102-1902-ND,VLD24-700,CUI Inc.,LED SUPPLY CC BUCK 2-30V 700MA,0,0,"Obsolete","0","360","VLD24","Obsolete","Constant Current","Buck","1","6.5V","36V","2 ~ 30V","700mA","21W","Analog, PWM","Remote On/Off, SCP","-40°C ~ 71°C","96%","Through Hole","6-DIP Module","0.90"" L x 0.40"" W x 0.37"" H (22.9mm x 10.2mm x 9.5mm)"
//media.digikey.com/pdf/Data%20Sheets/Lambda%20PDFs/LEDC10_Series.pdf,//media.digikey.com/photos/TDK%20Photos/LEDC1012R48.jpg,285-1980-ND,LEDC1012R48,TDK-Lambda Americas Inc.,LED SUPPLY CC BUCK 3-20V 480MA,0,0,"Obsolete","0","1","LEDC10","Obsolete","Constant Current","Buck","1","4.5V","20V","3 ~ 20V","480mA","10W","PWM","OCP, OVP","-40°C ~ 85°C","87%","Through Hole","12-SIP Module","1.26"" L x 0.33"" W x 0.60"" H (32.0mm x 8.5mm x 15.2mm)"
//media.digikey.com/pdf/Data%20Sheets/Recom%20Power%20Inc%20PDFs/RCD-24_Rev2011.pdf,//media.digikey.com/Renders/Recom%20Power%20Renders/MFG_LIGHTLINE-RCD-24-SERIES.jpg,RCD-24-0.30/SMD/OF-ND,RCD-24-0.30/SMD/OF,Recom Power,LED SUPPLY CC BUCK 2-35V 300MA,0,0,"Obsolete","0","21","LIGHTLINE RCD-24","Obsolete","Constant Current","Buck","1","4.5V","36V","2 ~ 35V","300mA","11W","-","Remote On/Off, SCP","-40°C ~ 85°C","96%","Surface Mount","6-SMD","0.87"" L x 0.49"" W x 0.33"" H (22.1mm x 12.6mm x 8.5mm)"
//media.digikey.com/pdf/Data%20Sheets/Recom%20Power%20Inc%20PDFs/RCD-24_Rev2011.pdf,//media.digikey.com/Renders/Recom%20Power%20Renders/MFG_LIGHTLINE-RCD-24-SERIES.jpg,RCD-24-0.50/SMD/OF-ND,RCD-24-0.50/SMD/OF,Recom Power,LED SUPPLY CC BUCK 2-35V 500MA,0,0,"Obsolete","0","21","LIGHTLINE RCD-24","Obsolete","Constant Current","Buck","1","4.5V","36V","2 ~ 35V","500mA","18W","-","Remote On/Off, SCP","-40°C ~ 80°C","96%","Surface Mount","6-SMD","0.87"" L x 0.49"" W x 0.33"" H (22.1mm x 12.6mm x 8.5mm)"
//media.digikey.com/pdf/Data%20Sheets/Recom%20Power%20Inc%20PDFs/RCD-24_Rev2011.pdf,//media.digikey.com/Renders/Recom%20Power%20Renders/MFG_LIGHTLINE-RCD-24-SERIES.jpg,RCD-24-0.60/SMD/OF-ND,RCD-24-0.60/SMD/OF,Recom Power,LED SUPPLY CC BUCK 2-35V 600MA,0,0,"Obsolete","0","21","LIGHTLINE RCD-24","Obsolete","Constant Current","Buck","1","4.5V","36V","2 ~ 35V","600mA","21W","-","Remote On/Off, SCP","-40°C ~ 75°C","96%","Surface Mount","6-SMD","0.87"" L x 0.49"" W x 0.33"" H (22.1mm x 12.6mm x 8.5mm)"
https://www.recom-power.com/pdf/Lightline/RCD-24.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/RCD-24-0.jpg,RCD-24B-0.70-ND,RCD-24B-0.70,Recom Power,LED SUPPLY CC BUCK 2-32V 700MA,0,0,"Obsolete","0","20","INNOLINE RCD-24B","Obsolete","Constant Current","Buck","1","4.5V","36V","2 ~ 32V","700mA","22W","Analog, PWM","Remote On/Off, SCP","-40°C ~ 71°C","96%","Through Hole","6-DIP Module","0.87"" L x 0.50"" W x 0.33"" H (22.1mm x 12.6mm x 8.5mm)"
https://www.recom-power.com/pdf/Lightline/RCD-24.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RCD-24%20X-XXPL.jpg,RCD-24B-0.70/SMD-ND,RCD-24B-0.70/SMD,Recom Power,LED SUPPLY CC BUCK 2-32V 700MA,0,0,"Obsolete","0","20","INNOLINE RCD-24B","Obsolete","Constant Current","Buck","1","4.5V","36V","2 ~ 32V","700mA","22W","Analog, PWM","Remote On/Off, SCP","-40°C ~ 71°C","96%","Surface Mount","6-SMD","0.83"" L x 0.45"" W x 0.39"" H (21.0mm x 11.4mm x 10.0mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-D-E-1000.jpg,788-1007-ND,7021-D-E-1000,LEDdynamics Inc.,LED SUPPLY CC BUCK 32V 1A 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","7V","32V","32V (Max)","1A","32W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-d-e-350.JPG,788-1008-ND,7021-D-E-350,LEDdynamics Inc.,LED SUPP CC BUCK 32V 350MA 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","7V","32V","32V (Max)","350mA","11W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-d-e-500.JPG,788-1009-ND,7021-D-E-500,LEDdynamics Inc.,LED SUPP CC BUCK 32V 500MA 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","7V","32V","32V (Max)","500mA","16W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-d-e-700.JPG,788-1010-ND,7021-D-E-700,LEDdynamics Inc.,LED SUPP CC BUCK 32V 700MA 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","7V","32V","32V (Max)","700mA","22W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-d-i-1000.JPG,788-1011-ND,7021-D-I-1000,LEDdynamics Inc.,LED SUPPLY CC BUCK 32V 1A 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","7V","32V","32V (Max)","1A","32W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-d-i-350.JPG,788-1012-ND,7021-D-I-350,LEDdynamics Inc.,LED SUPP CC BUCK 32V 350MA 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","7V","32V","32V (Max)","350mA","11W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-d-i-500.JPG,788-1013-ND,7021-D-I-500,LEDdynamics Inc.,LED SUPP CC BUCK 32V 500MA 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","7V","32V","32V (Max)","500mA","16W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-D-I-700.JPG,788-1014-ND,7021-D-I-700,LEDdynamics Inc.,LED SUPP CC BUCK 32V 700MA 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","7V","32V","32V (Max)","700mA","22W","Analog","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-D-N-1000.jpg,788-1015-ND,7021-D-N-1000,LEDdynamics Inc.,LED SUPPLY CC BUCK 32V 1A 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","5V","32V","32V (Max)","1A","32W","-","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-d-n-350.JPG,788-1016-ND,7021-D-N-350,LEDdynamics Inc.,LED SUPP CC BUCK 32V 350MA 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","5V","32V","32V (Max)","350mA","11W","-","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-D-N-500.jpg,788-1017-ND,7021-D-N-500,LEDdynamics Inc.,LED SUPP CC BUCK 32V 500MA 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","5V","32V","32V (Max)","500mA","16W","-","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
http://www.luxdrive.com/download/?dltf&dmid=1126,//media.digikey.com/photos/LEDdynamics/7021-D-N-700.JPG,788-1018-ND,7021-D-N-700,LEDdynamics Inc.,LED SUPP CC BUCK 32V 700MA 7SIP,0,0,"Obsolete","0","25","BuckPlus™ 7021","Obsolete","Constant Current","Buck","1","5V","32V","32V (Max)","700mA","22W","-","Remote On/Off, SCP","-40°C ~ 80°C","95%","Through Hole","7-SIP Module","0.83"" L x 0.83"" W x 0.43"" H (21.1mm x 21.1mm x 10.9mm)"
