Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Material","Size, Supplied","Thickness","Number of Carriers","Wire Gauge - Ends","Length"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93005NC002-ND,93005 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"204.25000","0","1","FIT®","Active","Flat","Copper, Tinned","0.125"" (3.18mm, 1/8"") - Inner Dia","-","-","-","500.0' (152.40m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93019NC005-ND,93019 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"209.41000","0","1","FIT®","Active","Flat","Copper, Tinned","0.375"" (9.53mm, 3/8"") - Inner Dia","-","-","-","100.0' (30.48m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132461-25-ND,RAY-101-4.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.157""DIAX25',0,0,"210.00000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.157"" (4.00mm) - Inner Dia","-","24","36 AWG","25.0' (7.62m)"
http://multimedia.3m.com/mws/media/287223O/3mtm-electromagnetic-shielding-sleeves-ds-fs-series.pdf,//media.digikey.com/Photos/3M%20Photos/FS-37.JPG,MC37FS-10-ND,FS-37,3M,GROUND BRAID FLAT 1.457"" X 32.8',0,0,"224.59000","0","1","FS","Active","Flat","Copper, Tinned","1.457"" (37.00mm, 1 1/2"") - Width","-","-","-","32.8' (10.00m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbb.pdf,//media.digikey.com/Photos/Techflex/MFG_MBB0.jpg,MBB0.13BS-ND,MBB0.13BS,Techflex,GROUND BRAID TUBE 0.125""DIAX250',0,0,"226.80000","0","1","Brass Beauty","Active","Tubular","Brass","0.125"" (3.18mm, 1/8"") - Outer Dia","0.015"" (0.38mm)","-","-","250.0' (76.20m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbb.pdf,//media.digikey.com/Photos/Techflex/MFG_MBB0.25BS.jpg,MBB0.25BS-ND,MBB0.25BS,Techflex,GROUND BRAID TUBE 0.25""DIAX100',0,0,"243.60000","0","1","Brass Beauty","Active","Tubular","Brass","0.250"" (6.35mm, 1/4"") - Outer Dia","0.027"" (0.69mm)","-","-","100.0' (30.48m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbn.pdf,//media.digikey.com/Photos/Techflex/MFG_MBN-Copper.jpg,MBN1.13SV-ND,MBN1.13SV,Techflex,GROUND BRAID TUBE 1.125""DIAX100',0,0,"248.64000","0","1","Metal Braid","Active","Tubular","Copper, Tinned","1.125"" (28.58mm, 1 1/8"") - Outer Dia","0.025"" (0.64mm)","48","30 AWG","100.0' (30.48m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbb.pdf,//media.digikey.com/Photos/Techflex/MFG_MBB0.jpg,MBB0.38BS-ND,MBB0.38BS,Techflex,GROUND BRAID TUBE 0.375""DIAX100',0,0,"255.36000","0","1","Brass Beauty","Active","Tubular","Brass","0.375"" (9.53mm, 3/8"") - Outer Dia","0.015"" (0.38mm)","-","-","100.0' (30.48m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132462-25-ND,RAY-101-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIAX25',0,0,"262.50000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.236"" (6.00mm) - Inner Dia","-","24","36 AWG","25.0' (7.62m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/95106-NC00x.jpg,95106NC003-ND,95106 NC003,Alpha Wire,GROUND BRAID FLAT 0.062"" X 250',0,0,"269.42000","0","1","FIT®","Active","Flat","Copper","0.062"" (1.57mm, 1/16"") - Width","0.016"" (0.41mm)","16","20 AWG","250.0' (76.20m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132466-25-ND,RAY-103-4.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.157""DIAX25',0,0,"279.30000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.157"" (4.00mm) - Inner Dia","-","24","36 AWG","25.0' (7.62m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132463-25-ND,RAY-101-7.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.295""DIAX25',0,0,"282.10000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.295"" (7.50mm) - Inner Dia","-","24","36 AWG","25.0' (7.62m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbn.pdf,//media.digikey.com/Photos/Techflex/MFG_MBN-Copper.jpg,MBN1.38SV-ND,MBN1.38SV,Techflex,GROUND BRAID TUBE 1.375""DIAX100',0,0,"296.02000","0","1","Metal Braid","Active","Tubular","Copper, Tinned","1.375"" (34.93mm, 1 3/8"") - Outer Dia","0.025"" (0.64mm)","48","30 AWG","100.0' (30.48m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132459-25-ND,RAY-101-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIAX82',0,0,"315.35000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.394"" (10.00mm) - Inner Dia","-","36","36 AWG","82.0' (25.00m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbn.pdf,//media.digikey.com/Photos/Techflex/MFG_MBN-Copper.jpg,MBN1.50SV-ND,MBN1.50SV,Techflex,GROUND BRAID TUBE 1.5""DIA X 100',0,0,"320.54000","0","1","Metal Braid","Active","Tubular","Copper, Tinned","1.500"" (38.10mm, 1 1/2"") - Outer Dia","0.025"" (0.64mm)","48","30 AWG","100.0' (30.48m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93023NC003-ND,93023 NC003,Alpha Wire,GROUND BRAID FLAT 250',0,0,"325.55000","0","1","FIT®","Active","Flat","Copper, Tinned","0.062"" (1.57mm, 1/16"") - Inner Dia","-","-","-","250.0' (76.20m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132460-25-ND,RAY-101-12.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.492""DIAX25',0,0,"331.09000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.492"" (12.50mm) - Inner Dia","-","36","36 AWG","25.0' (7.62m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbb.pdf,//media.digikey.com/Photos/Techflex/MFG_MBB0.jpg,MBB0.50BS-ND,MBB0.50BS,Techflex,GROUND BRAID TUBE 0.5""DIA X 100',0,0,"336.00000","0","1","Brass Beauty","Active","Tubular","Brass","0.500"" (12.70mm, 1/2"") - Outer Dia","0.020"" (0.51mm)","-","-","100.0' (30.48m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132465-50-ND,RAY-103-3.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.118""DIAX50',0,0,"336.70000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.118"" (3.00mm) - Inner Dia","-","16","38 AWG","50.0' (15.24m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132467-25-ND,RAY-103-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIAX25',0,0,"384.08000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.236"" (6.00mm) - Inner Dia","-","24","36 AWG","25.0' (7.62m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95049NC005-ND,95049 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"387.18000","0","1","FIT®","Active","Flat","Copper, Tinned","0.938"" (23.83mm, 15/16"") - Inner Dia","-","-","-","100.0' (30.48m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132468-25-ND,RAY-103-7.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.295""DIAX25',0,0,"387.79000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.295"" (7.50mm) - Inner Dia","-","24","36 AWG","25.0' (7.62m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132461-50-ND,RAY-101-4.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.157""DIAX50',0,0,"392.00000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.157"" (4.00mm) - Inner Dia","-","24","36 AWG","50.0' (15.24m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/95106-NC00x.jpg,95106NC002-ND,95106 NC002,Alpha Wire,GROUND BRAID FLAT 0.062"" X 500',0,0,"397.54000","0","1","FIT®","Active","Flat","Copper","0.062"" (1.57mm, 1/16"") - Width","0.016"" (0.41mm)","16","20 AWG","500.0' (152.40m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95037NC005-ND,95037 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"398.85000","0","1","FIT®","Active","Flat","Copper, Tinned","0.500"" (12.70mm, 1/2"") - Inner Dia","-","24","30 AWG","100.0' (30.48m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93006NC001-ND,93006 NC001,Alpha Wire,GROUND BRAID FLAT 1000',0,0,"406.41000","0","1","FIT®","Active","Flat","Copper, Tinned","0.094"" (2.39mm, 3/32"") - Inner Dia","-","-","-","1000' (304.80m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95076NC002-ND,95076 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"412.26000","0","1","FIT®","Active","Flat","Copper, Tinned","0.250"" (6.35mm, 1/4"") - Inner Dia","-","-","-","500.0' (152.40m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95033NC005-ND,95033 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"432.38000","0","1","FIT®","Active","Flat","Copper, Tinned","0.625"" (15.88mm, 5/8"") - Inner Dia","-","-","-","100.0' (30.48m)"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Wire-Management/Braid/93037?device=pdf,-,93037NC005-ND,93037 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"439.53000","0","1","FIT®","Active","Flat","Copper, Tinned","0.500"" (12.70mm, 1/2"") - Inner Dia","-","48","36 AWG","100.0' (30.48m)"
https://catalog.belden.com/techdatam/8668.pdf,-,BEL4345250-ND,8668 000250,Belden Inc.,GROUND BRAID TUBE 0.170""DIAX250',0,0,"487.03000","0","1","-","Active","Tubular","Copper, Tinned","0.170"" (4.32mm, 17/100"") - Inner Dia","-","-","34 AWG","250.0' (76.20m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132464-25-ND,RAY-103-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIAX25',0,0,"487.69000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.394"" (10.00mm) - Inner Dia","-","36","36 AWG","25.0' (7.62m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,LWB-101-3.0(50)-ND,LWB-101-3.0(50),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.118""DIAX164',0,0,"491.40000","0","4","INSTALITE","Active","Tubular","Copper, Tin Plated","0.118"" (3.00mm) - Inner Dia","-","-","-","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132462-50-ND,RAY-101-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIAX50',0,0,"498.75000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.236"" (6.00mm) - Inner Dia","-","24","36 AWG","50.0' (15.24m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,LWB-103-3.0(50)-ND,LWB-103-3.0(50),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.118""DIAX164',0,0,"525.00000","0","2","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.118"" (3.00mm) - Inner Dia","-","-","-","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132466-50-ND,RAY-103-4.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.157""DIAX50',0,0,"530.67000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.157"" (4.00mm) - Inner Dia","-","24","36 AWG","50.0' (15.24m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132463-50-ND,RAY-101-7.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.295""DIAX50',0,0,"535.99000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.295"" (7.50mm) - Inner Dia","-","24","36 AWG","50.0' (15.24m)"
http://multimedia.3m.com/mws/media/287223O/3mtm-electromagnetic-shielding-sleeves-ds-fs-series.pdf,//media.digikey.com/Photos/3M%20Photos/FS-37.JPG,MC37FS-25-ND,FS-37,3M,GROUND BRAID FLAT 1.457"" X 82',0,0,"561.49000","0","1","FS","Active","Flat","Copper, Tinned","1.457"" (37.00mm, 1 1/2"") - Width","-","-","-","82.0' (25.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-20.0(50)-25-ND,RAY-101-20.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 0.787""DIAX82',0,0,"584.55000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.787"" (20.00mm) - Inner Dia","-","48","36 AWG","82.0' (25.00m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/95106-NC00x.jpg,95106NC001-ND,95106 NC001,Alpha Wire,GROUND BRAID FLAT 0.062"" X 1000',0,0,"587.34000","0","1","FIT®","Active","Flat","Copper","0.062"" (1.57mm, 1/16"") - Width","0.016"" (0.41mm)","16","20 AWG","1000' (304.80m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132459-50-ND,RAY-101-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIAX164',0,0,"599.17000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.394"" (10.00mm) - Inner Dia","-","36","36 AWG","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132460-50-ND,RAY-101-12.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.492""DIAX50',0,0,"637.65000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.492"" (12.50mm) - Inner Dia","-","36","36 AWG","50.0' (15.24m)"
https://catalog.belden.com/techdata/EN/8670_techdata.pdf,-,BEL4372-50-ND,8670 00050,Belden Inc.,GROUND BRAID TUBULAR 50',0,0,"667.86000","0","1","-","Active","Tubular","Copper, Tinned","-","-","-","30 AWG","50.0' (15.24m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,LWB-101-6.0(50)-ND,LWB-101-6.0(50),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIAX164',0,0,"698.60000","0","3","INSTALITE","Active","Tubular","Copper, Tin Plated","0.236"" (6.00mm) - Inner Dia","-","-","-","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132467-50-ND,RAY-103-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIAX50',0,0,"739.70000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.236"" (6.00mm) - Inner Dia","-","24","36 AWG","50.0' (15.24m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132468-50-ND,RAY-103-7.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.295""DIAX50',0,0,"746.85000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.295"" (7.50mm) - Inner Dia","-","24","36 AWG","50.0' (15.24m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95025NC005-ND,95025 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"750.77000","0","1","FIT®","Active","Flat","Copper, Tinned","0.875"" (22.23mm, 7/8"") - Inner Dia","-","-","-","100.0' (30.48m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95037NC003-ND,95037 NC003,Alpha Wire,GROUND BRAID FLAT 250',0,0,"756.27000","0","1","FIT®","Active","Flat","Copper, Tinned","0.500"" (12.70mm, 1/2"") - Inner Dia","-","24","30 AWG","250.0' (76.20m)"
-,-,RAY-103-20.0-25-ND,RAY-103-20.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 0.787""DIAX82',0,0,"760.43000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.787"" (20.00mm) - Inner Dia","-","48","36 AWG","82.0' (25.00m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,94015NC003-ND,94015 NC003,Alpha Wire,GROUND BRAID TUBE 0.5""DIA X 250',0,0,"803.54000","0","1","FIT®","Active","Tubular","Copper, Tinned","0.500"" (12.70mm, 1/2"") - Inner Dia","-","-","-","250.0' (76.20m)"
http://multimedia.3m.com/mws/media/287223O/3mtm-electromagnetic-shielding-sleeves-ds-fs-series.pdf,//media.digikey.com/Photos/3M%20Photos/FS-30.JPG,3M10617-ND,FS-30,3M,GROUND BRAID FLAT 164',0,0,"812.40000","0","1","FS","Active","Flat","Copper, Tinned","1.181"" (30.00mm, 1 3/16"") - Inner Dia","-","-","-","164.0' (50.00m)"
http://multimedia.3m.com/mws/media/287223O/3mtm-electromagnetic-shielding-sleeves-ds-fs-series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_DS%20series.jpg,DS-14-ND,DS-14,3M,GRD BRAID TUBE 0.551""DIAX328.1',0,0,"921.94000","0","3","DS","Active","Tubular","Copper, Tin Plated","0.551"" (14.00mm, 27/49) - Inner Dia","-","-","-","328.1' (100.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132464-50-ND,RAY-103-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIAX50',0,0,"939.25000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.394"" (10.00mm) - Inner Dia","-","36","36 AWG","50.0' (15.24m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,LWB-103-6.0(50)-ND,LWB-103-6.0(50),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIAX164',0,0,"949.90000","0","2","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.236"" (6.00mm) - Inner Dia","-","-","-","164.0' (50.00m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95073NC002-ND,95073 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"1020.96000","0","1","FIT®","Active","Flat","Copper","0.250"" (6.35mm, 1/4"") - Inner Dia","-","-","-","500.0' (152.40m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,LWB-101-10.0(50)-ND,LWB-101-10.0(50),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIAX164',0,0,"1050.70000","0","2","INSTALITE","Active","Tubular","Copper, Tin Plated","0.394"" (10.00mm) - Inner Dia","-","-","-","164.0' (50.00m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93052NC005-ND,93052 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"1072.10000","0","1","FIT®","Active","Flat","Copper, Tinned","1.250"" (31.75mm, 1 1/4"") - Inner Dia","-","-","-","100.0' (30.48m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-20.0(50)-50-ND,RAY-101-20.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 0.787""DIAX164',0,0,"1125.80000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.787"" (20.00mm) - Inner Dia","-","48","36 AWG","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123381-100-ND,LWB-103-3.0(100),"TE Connectivity Aerospace, Defense and Marine",GRD BRAID TUBE 0.118""DIAX328.1',0,0,"1160.60000","0","2","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.118"" (3.00mm) - Inner Dia","-","-","-","328.1' (100.00m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,94015NC002-ND,94015 NC002,Alpha Wire,GROUND BRAID TUBE 0.5""DIA X 500',0,0,"1176.99000","0","1","FIT®","Active","Tubular","Copper, Tinned","0.500"" (12.70mm, 1/2"") - Inner Dia","-","-","-","500.0' (152.40m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,LWB-103-10.0(50)-ND,LWB-103-10.0(50),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIAX164',0,0,"1235.50000","0","2","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.394"" (10.00mm) - Inner Dia","-","-","-","164.0' (50.00m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95049NC002-ND,95049 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"1252.93000","0","1","FIT®","Active","Flat","Copper, Tinned","0.938"" (23.83mm, 15/16"") - Inner Dia","-","-","-","500.0' (152.40m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95037NC002-ND,95037 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"1292.21000","0","1","FIT®","Active","Flat","Copper, Tinned","0.500"" (12.70mm, 1/2"") - Inner Dia","-","24","30 AWG","500.0' (152.40m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95033NC002-ND,95033 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"1400.83000","0","1","FIT®","Active","Flat","Copper, Tinned","0.625"" (15.88mm, 5/8"") - Inner Dia","-","-","-","500.0' (152.40m)"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Wire-Management/Braid/93037?device=pdf,-,93037NC002-ND,93037 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"1423.22000","0","1","FIT®","Active","Flat","Copper, Tinned","0.500"" (12.70mm, 1/2"") - Inner Dia","-","48","36 AWG","500.0' (152.40m)"
//media.digikey.com/pdf/Data%20Sheets/Alpha%20Wire%20PDFs/95016.pdf,-,95016NC005-ND,95016 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"1484.07000","0","1","FIT®","Active","Flat","Copper","1.500"" (38.10mm, 1 1/2"") - Inner Dia","-","48","30 AWG","100.0' (30.48m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95029NC003-ND,95029 NC003,Alpha Wire,GROUND BRAID FLAT 250',0,0,"1491.74000","0","1","FIT®","Active","Flat","Copper, Tinned","0.750"" (19.05mm, 3/4"") - Inner Dia","-","-","-","250.0' (76.20m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93049NC003-ND,93049 NC003,Alpha Wire,GROUND BRAID FLAT 250',0,0,"1620.39000","0","1","FIT®","Active","Flat","Copper, Tinned","1.062"" (26.97mm, 1 1/16"") - Inner Dia","-","-","-","250.0' (76.20m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95022NC003-ND,95022 NC003,Alpha Wire,GROUND BRAID FLAT 250',0,0,"1838.73000","0","1","FIT®","Active","Flat","Copper","1.062"" (26.97mm, 1 1/16"") - Inner Dia","-","-","-","250.0' (76.20m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95037NC001-ND,95037 NC001,Alpha Wire,GROUND BRAID FLAT 1000',0,0,"1986.29000","0","1","FIT®","Active","Flat","Copper, Tinned","0.500"" (12.70mm, 1/2"") - Inner Dia","-","24","30 AWG","1000' (304.80m)"
