Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Wire/Cable Tie Type","Length - Approximate","Bundle Diameter","Width","Length - Actual","Mounting Type","Tensile Strength","Features","Material","Color"
http://www.panduit.com/heiler/PartDrawings/SS_27424plt.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT_Translucent%20Brn.jpg,298-13795-ND,PLT1M-C71,Panduit Corp,CABLE TIE MINI 3.9"",1800,0,"1.40330","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","4.00""","0.87"" (22.10mm)","0.102"" (2.60mm)","0.333' (101.60mm, 4.00"")","Free Hanging (In-Line)","35 lbs (15.88 kg)","Chemical Resistant, Flame Retardant, Halogen Free, High Temperature","Polyetheretherketone (PEEK)","Brown, Translucent"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XCT-TCJ042CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/111-00698.jpg,1436-1385-ND,111-00698,HellermannTyton,T30R BLUE ETFE TIE,3900,0,"1.40880","0","100","100 per Pkg","-","Active","Standard, Locking","6.00""","1.42"" (36.00mm)","0.138"" (3.50mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","30 lbs (13.61 kg)","-","Ethylenterafluorineethylene (ETFE)","Blue"
http://www.panduit.com/heiler/CatalogCutSheets/HLT2I-X0%20Product%20Page-1.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/HLT2I-X0,HLT3I-X0.jpg",298-1113-ND,HLT2I-X0,Panduit Corp,HOOK&LOOP TAKTY .50"" 40# BLK 8"",4163,0,"1.45000","0","1","Bulk","TAK-TY® HLT","Active","Hook and Loop - Tie","8.00""","1.91"" (48.51mm)","0.500"" (12.70mm)","0.667' (203.20mm, 8.00"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyethylene Hook, Polyamide Loop","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT1M-C702Y--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT_MRN.jpg,298-13897-ND,PLT2S-C702Y,Panduit Corp,CABLE TIE STD MAROON 7.4"",900,0,"1.79040","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","7.50""","1.88"" (47.75mm)","0.190"" (4.83mm)","0.617' (187.96mm, 7.40"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","Flame Retardant, Plenum Rated","Ethylene Chlorotrifluoroethylene (ECTFE)","Maroon"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/12-0008-001-csu.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/DCT90HIRK2.jpg,1436-1305-ND,DCT90HIRK2,HellermannTyton,DUAL CLAMP TIE 150 LB 13""L BLK,5150,0,"2.27300","0","50","50 per Pkg","-","Active","Double Head Releasable","13.00""","1.30"" (33.02mm) per Tie","0.500"" (12.70mm)","1.086' (331.00mm)","Stud Mount","150 lbs (68.04 kg)","Heat Stabilized, Impact Modified, UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT1M-C76--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT_AQUA.jpg,298-13972-ND,PLT4S-C76,Panduit Corp,CABLE TIE STD ETFE BLUE 14.6"",1900,0,"3.14750","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","14.50""","4.00"" (101.60mm)","0.190"" (4.83mm)","1.217' (370.84mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","Flame Retardant, Radiation Resistant","Ethylenterafluorineethylene (ETFE)","Blue, Aqua"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/801566B-BK032.jpg,805036BBK032-ND,805036B BK032,Alpha Wire,LACING TAPE NYLON WAX BLACK,159,0,"73.15000","0","1","Roll","FIT®","Active","Cable Lacing","1500'","Variable","0.085"" (2.16mm)","1500.00' (457.20m)","Free Hanging (In-Line)","50 lbs (22.68 kg)","Abrasion Resistant, Chemical Resistant, Fungus Resistant","Polyamide (PA), Nylon; Microcrystalline Wax Finish","Black"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M150B-M.jpg,Q730-ND,17-M100B-M,Qualtek,CBL TIE LOCKING BK 18LB 3.93"",112000,0,"0.00878","0","1000","1000 per Pkg","17","Active","Standard, Locking","4.00""","0.81"" (20.50mm)","0.098"" (2.50mm)","0.328' (100.00mm, 3.93"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13136-ND,S4-18-M,Panduit Corp,"STRONGHOLD CABLE TIE, 3.94""L (10",31000,0,"0.01127","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","4.00""","0.87"" (22.10mm)","0.100"" (2.54mm)","0.328' (100.00mm, 3.94"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M100N-M.jpg,Q729-ND,17-M100N-M,Qualtek,CBL TIE LOCKING NAT 18LB 3.93"",45000,44,"0.01271","0","1000","1000 per Pkg","17","Active","Standard, Locking","4.00""","0.81"" (20.50mm)","0.098"" (2.50mm)","0.328' (100.00mm, 3.93"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-13137-ND,S4-18-M0,Panduit Corp,"STRONGHOLD CABLE TIE, 3.94""L (10",28000,0,"0.01389","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","4.00""","0.87"" (22.10mm)","0.100"" (2.54mm)","0.328' (100.00mm, 3.94"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2018001CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T18R9M4.jpg,1436-1516-ND,T18S9M4,HellermannTyton,CABLE TIE 3.3""L 18LB NATURAL,25000,0,"0.01582","0","1000","1000 per Pkg","-","Active","Standard, Locking","3.25""","0.63"" (16.00mm)","0.090"" (2.29mm)","0.272' (83.00mm, 3.27"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13147-ND,S6-18-M,Panduit Corp,"STRONGHOLD CABLE TIE, 6.3""L (160",19000,0,"0.01743","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","6.25""","1.57"" (40.00mm)","0.100"" (2.54mm)","0.525' (160.00mm, 6.30"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M150B-M.jpg,Q734-ND,17-M150B-M,Qualtek,CBL TIE LOCKING BK 18LB 5.9"",51000,0,"0.01958","0","1000","1000 per Pkg","17","Active","Standard, Locking","6.00""","1.44"" (36.60mm)","0.098"" (2.50mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M200B-M.jpg,Q824-ND,17-M100B-C,Qualtek,CBL TIE LOCKING BK 18LB 3.93"",30300,0,"0.02210","0","100","100 per Pkg","17","Active","Standard, Locking","4.00""","0.81"" (20.50mm)","0.098"" (2.50mm)","0.328' (100.00mm, 3.93"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M100N-M.jpg,Q727-ND,17-M100N-C,Qualtek,CBL TIE LOCKING NAT 18LB 3.93"",13700,250,"0.02210","0","100","100 per Pkg","17","Active","Standard, Locking","4.00""","0.81"" (20.50mm)","0.098"" (2.50mm)","0.328' (100.00mm, 3.93"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2018002CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T18%20SERIES%20Black.JPG,1436-1590-ND,T18R0C2,HellermannTyton,CABLE TIE 4""L 18LB BLACK,15500,0,"0.18160","0","100","100 per Pkg","-","Active","Standard, Locking","4.00""","0.86"" (22.00mm)","0.096"" (2.45mm)","0.328' (100.00mm, 3.93"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
//media.digikey.com/pdf/Data%20Sheets/Belden%20PDFs/PPC_Diamond_Catalog.pdf,//media.digikey.com/Photos/Belden/DT-04-18-9-C.jpg,BEL8889-ND,DT-04-18-9-C,Belden Inc.,CABLE TIE 4""L 18LB NAT,13600,0,"0.03020","0","100","Bulk","Diamond®","Active","Standard, Locking","4.00""","0.88"" (22.35mm)","0.095"" (2.41mm)","0.343' (104.65mm, 4.12"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA), Nylon","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-13135-ND,S4-18-C0,Panduit Corp,"STRONGHOLD CABLE TIE, 3.94L (100",7900,0,"0.03060","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","4.00""","0.87"" (22.10mm)","0.100"" (2.54mm)","0.328' (100.00mm, 3.94"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2018001CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T18R9M4.jpg,1436-1588-ND,T18S9C2,HellermannTyton,CABLE TIE 3.3""L 18LB NATURAL,12000,0,"0.03208","0","10000","100 per Pkg","-","Active","Standard, Locking","3.25""","0.63"" (16.00mm)","0.090"" (2.29mm)","0.272' (83.00mm, 3.27"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M100N-M.jpg,Q731-ND,17-M150N-C,Qualtek,CBL TIE LOCKING NAT 18LB 5.9"",16600,6383,"0.03250","0","100","100 per Pkg","17","Active","Standard, Locking","6.00""","1.44"" (36.60mm)","0.098"" (2.50mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M150B-C.jpg,Q732-ND,17-M150B-C,Qualtek,CBL TIE LOCKING BK 18LB 5.9"",15500,59,"0.03250","0","100","100 per Pkg","17","Active","Standard, Locking","6.00""","1.44"" (36.60mm)","0.098"" (2.50mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2018004CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T18R9M4.jpg,1436-1521-ND,T18L9M4,HellermannTyton,CABLE TIE 8""L 18LB NATURAL,53000,0,"0.03352","0","1000","1000 per Pkg","-","Active","Standard, Locking","8.00""","2.17"" (55.00mm)","0.098"" (2.50mm)","0.673' (205.00mm, 8.07"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
//media.digikey.com/pdf/Data%20Sheets/Belden%20PDFs/PPC_Diamond_Catalog.pdf,//media.digikey.com/Photos/Belden/DT-04-18-0-M.jpg,BEL8887-ND,DT-04-18-0-C,Belden Inc.,CABLE TIE 4""L 18LB UV BLK,9200,0,"0.03390","0","100","Bulk","Diamond®","Active","Standard, Locking","4.00""","0.88"" (22.35mm)","0.095"" (2.41mm)","0.343' (104.65mm, 4.12"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA), Nylon","Black"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/WITA-xx_Dwg.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WITA-40R-C.jpg,RP821-ND,WITA-18R-M,Essentra Components,WIRE TIE 4.72 18LBS NT,747000,0,"0.03508","0","1000","1000 per Pkg","WITA","Active","Standard, Locking","4.75""","1.06"" (26.92mm)","0.098"" (2.50mm)","0.393' (120.00mm, 4.72"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1258144.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/CT008B.jpg,RPC1925-ND,CT001B,Essentra Components,CABLE TIE STANDARD:NYL BLACK,63700,0,"0.03890","0","100","100 per Pkg","CT","Active","Standard, Locking","3.00""","0.71"" (18.00mm)","0.094"" (2.39mm)","0.246' (75.00mm, 2.95"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13134-ND,S4-18-C,Panduit Corp,"STRONGHOLD CABLE TIE, 3.94""L (10",22600,0,"0.03940","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","4.00""","0.87"" (22.10mm)","0.100"" (2.54mm)","0.328' (100.00mm, 3.94"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20NATURAL.jpg,298-1019-ND,PLT.7M-M,Panduit Corp,TIE CABLE PAN-TY 18LB 3.1"",295000,0,"0.03972","0","1000","1000 per Pkg","PAN-TY® PLT","Active","Standard, Locking","3.00""","0.68"" (17.27mm)","0.090"" (2.29mm)","0.258' (78.74mm, 3.10"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
//media.digikey.com/pdf/Data%20Sheets/Belden%20PDFs/PPC_Diamond_Catalog.pdf,//media.digikey.com/Photos/Belden/DT-04-18-9-C.jpg,BEL8865-ND,DT-08-18-9-C,Belden Inc.,CABLE TIE 8""L 18LB NAT,8100,0,"0.04030","0","100","Bulk","Diamond®","Active","Standard, Locking","8.00""","2.19"" (55.63mm)","0.095"" (2.41mm)","0.682' (207.77mm, 8.18"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA), Nylon","Natural"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1258144.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WITA-40R-C.jpg,RPC1464-ND,WITA-18L-M,Essentra Components,CABLE TIE LOCKING NAT 5.91"" 18LB,31255,0,"0.04056","0","1000","1000 per Pkg","WITA","Active","Standard, Locking","6.00""","1.46"" (37.08mm)","0.098"" (2.50mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
//media.digikey.com/pdf/Data%20Sheets/Belden%20PDFs/PPC_Diamond_Catalog.pdf,//media.digikey.com/Photos/Belden/DT-07-50-0-C.jpg,BEL8867-ND,DT-07-50-0-C,Belden Inc.,CABLE TIE 7""L 50LB UV BLK,5000,0,"0.04410","0","100","Bulk","Diamond®","Active","Standard, Locking","7.50""","1.88"" (47.75mm)","0.180"" (4.57mm)","0.630' (192.02mm, 7.56"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","UV Resistant","Polyamide (PA), Nylon","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2018004CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T18R9M4.jpg,1436-1593-ND,T18L9C2,HellermannTyton,CABLE TIE 8""L 18LB NATURAL,16500,0,"0.04630","0","100","100 per Pkg","-","Active","Standard, Locking","8.00""","2.17"" (55.00mm)","0.098"" (2.50mm)","0.673' (205.00mm, 8.07"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1M-BT1M-BT-0037-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/BTSeries_Natural.JPG,298-10396-ND,BT1M-M,Panduit Corp,CABLE TIE 18LB NAT 4"",9000,0,"0.04636","0","1000","1000 per Pkg","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","4.00""","0.90"" (22.86mm)","0.095"" (2.40mm)","0.333' (101.60mm, 4.00"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M200B-M.jpg,Q736-ND,17-M200B-C,Qualtek,CBL TIE LOCKING BK 18LB 7.87"",2900,225,"0.04790","0","100","100 per Pkg","17","Active","Standard, Locking","7.75""","2.07"" (52.50mm)","0.098"" (2.50mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTCBR1M--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_CBR%20Series_Natural.jpg,298-9908-ND,CBR1M-M,Panduit Corp,CABLE TIE MINI NAT 4.1"",11000,0,"0.04827","0","1000","1000 per Pkg","Contour-Ty® CBR","Active","Cable Tie, Parallel","4.00""","1.00"" (25.40mm)","0.098"" (2.50mm)","0.342' (104.24mm, 4.10"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/photos/Qualtek%20Photos/17-Series-3.60mm.jpg,Q740-ND,17-I150B-C,Qualtek,CBL TIE LOCKING BK 40LB 5.9"",4000,235,"0.05090","0","100","100 per Pkg","17","Active","Standard, Locking","6.00""","1.42"" (36.00mm)","0.141"" (3.58mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1258144.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/CTWR00xA.jpg,RPC1932-ND,CTWR003A,Essentra Components,CABLE TIE WEATHER RESISTANT:NYL,69700,0,"0.05450","0","100","100 per Pkg","CTWR","Active","Standard, Locking","4.00""","0.98"" (25.00mm)","0.098"" (2.50mm)","0.328' (100.00mm, 3.93"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant, Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/SS_5550_SHT1.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SST_NAT.jpg,298-10440-ND,SST1M-M,Panduit Corp,CABLE TIE 2PIECE 4.0"",80000,0,"0.05556","0","1000","1000 per Pkg","STA-STRAP® SS","Active","Standard, Locking","4.00""","0.78"" (19.81mm)","0.095"" (2.40mm)","0.333' (101.60mm, 4.00"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","2-Piece Design","Polyamide (PA66), Nylon 6/6","Natural"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/11_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/11-M110N-C.jpg,Q711-ND,11-M110N-C,Qualtek,MARKER CABLE TIES,7798,21,"0.05610","0","100","100 per Pkg","11","Active","Marker Strap/Flag Tie","4.25""","0.89"" (22.60mm)","0.098"" (2.50mm)","0.361' (110.00mm, 4.33"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Labeling Area","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20BLACK.jpg,298-10374-ND,PLT1M-M30,Panduit Corp,CABLE TIE MINI HS BLK 3.9"",38668,0,"0.05742","0","1000","1000 per Pkg","PAN-TY® PLT","Active","Standard, Locking","4.00""","0.87"" (22.10mm)","0.098"" (2.50mm)","0.325' (99.06mm, 3.90"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT-XMR_NAT.jpg,298-10741-2-ND,PLT1M-XMR,Panduit Corp,MINI CBL TIES ON REEL NAT 4"",55000,0,"0.05805","0","5000","5000 per Reel; 2 Reels","PAN-TY® PLT","Active","Standard, Locking","4.00""","0.82"" (20.83mm)","0.098"" (2.50mm)","0.333' (101.60mm, 4.00"")","Free Hanging","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20BLACK.jpg,298-13748-ND,PLT.6SM-M30,Panduit Corp,CABLE TIE SUB MINI HS BLK 2.8"",3000,0,"0.05824","0","1000","1000 per Pkg","PAN-TY® PLT","Active","Standard, Locking","2.75""","0.60"" (15.24mm)","0.070"" (1.80mm)","0.233' (71.12mm, 2.80"")","Free Hanging (In-Line)","8 lbs (3.62 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1M-BT1M-BT-0037-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/BTSeries_Natural.JPG,298-10472-ND,BT2M-M,Panduit Corp,CABLE TIE MINI 18LB NAT 7.9"",14000,0,"0.06945","0","1000","1000 per Pkg","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","8.00""","2.00"" (50.80mm)","0.095"" (2.40mm)","0.658' (200.66mm, 7.90"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20NATURAL.jpg,298-1023-ND,PLT1.5I-M,Panduit Corp,CABLE TIE INTERMED 40LB 5.6"",37000,0,"0.07110","0","1000","1000 per Pkg","PAN-TY® PLT","Active","Standard, Locking","5.50""","1.38"" (35.00mm)","0.142"" (3.61mm)","0.467' (142.24mm, 5.60"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050009CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T50R0M4.jpg,1436-1561-ND,T50L0HSM4,HellermannTyton,HIGH TEMP TIE 15.35""L 50LB BLACK,41000,0,"0.07209","0","1000","1000 per Pkg","-","Active","Standard, Locking","15.25""","4.33"" (110.00mm)","0.181"" (4.60mm)","1.280' (390.00mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/CatalogCutSheets/SG100M-C%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SG_BLK.jpg,298-9931-ND,SG100M-M0,Panduit Corp,CABLE TIE MINI BLK 4.2"",16000,0,"0.07245","0","1000","1000 per Pkg","Super-Grip®","Active","Standard, Locking","4.25""","1.00"" (25.40mm)","0.118"" (3.00mm)","0.350' (106.68mm, 4.20"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2030001CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T30R0M4.JPG,1436-1525-ND,T30R0M4,HellermannTyton,CABLE TIE 5.9""L 30LB BLACK,18000,0,"0.07256","0","1000","1000 per Pkg","-","Active","Standard, Locking","6.00""","1.38"" (35.00mm)","0.138"" (3.50mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","30 lbs (13.61 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CT6NT18-M.JPG,3M116M-ND,CT6NT18-M,3M,6"" NATURAL 18LB CABLE TIE,29000,0,"0.07413","0","1000","1000 per Pkg","-","Active","Standard, Locking","6.00""","1.25"" (31.75mm)","0.118"" (3.00mm)","0.508' (154.94mm, 6.10"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT-Series_Wht.jpg,298-10431-ND,PLT2M-M10,Panduit Corp,CABLE TIE MINI WHITE 8.0"",11000,0,"0.07789","0","1000","1000 per Pkg","PAN-TY® PLT","Active","Standard, Locking","8.00""","2.00"" (50.80mm)","0.098"" (2.50mm)","0.667' (203.20mm, 8.00"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","White"
