Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","Frequency","RF Type","Secondary Attributes","Package / Case","Supplier Device Package"
http://cdn.macom.com/datasheets/MAPS-010144.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1343-1-ND,MAPS-010144-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 4-BIT 2.3-3.8 GHZ,1093,2000,"24.51000","0","1","Cut Tape (CT)","-","Active","Phase Shifter","2.3GHz ~ 3.8GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010144.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1343-6-ND,MAPS-010144-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 4-BIT 2.3-3.8 GHZ,1093,2000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Phase Shifter","2.3GHz ~ 3.8GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF5001.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-18;CP;16.jpg,ADF5001BCPZ-ND,ADF5001BCPZ,Analog Devices Inc.,MMIC PRESCALER 18GHZ 16LFCSP,1010,14608,"18.18000","0","1","Tray","-","Active","Prescaler","4GHz ~ 18GHz","VSAT, DBS","Divide by 4","16-WFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
http://cdn.macom.com/datasheets/MAPS-010145.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1344-2-ND,MAPS-010145-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 4-BIT 3.5-6.0 GHZ,5500,4500,"18.63000","0","500","Tape & Reel (TR)","-","Active","Phase Shifter","3.5GHz ~ 6GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010145.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1344-1-ND,MAPS-010145-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 4-BIT 3.5-6.0 GHZ,5656,4500,"28.26000","0","1","Cut Tape (CT)","-","Active","Phase Shifter","3.5GHz ~ 6GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010145.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1344-6-ND,MAPS-010145-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 4-BIT 3.5-6.0 GHZ,5656,4500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Phase Shifter","3.5GHz ~ 6GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc365s8g.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;8SOIC-EP-3.9;;8.jpg,1127-2946-ND,HMC365S8GE,Analog Devices Inc.,IC FREQ DIVIDER DC-13GHZ 8SMD,377,0,"19.99000","0","1","Strip","-","Active","Prescaler","0Hz ~ 13GHz","General Purpose","Divide by 4","8-SOIC (0.154"", 3.90mm Width) Exposed Pad","8-SMT"
//media.digikey.com/pdf/Data%20Sheets/Semtech%20PDFs/SX1308_Web.pdf,//media.digikey.com/Photos/Semtech%20Photos/64-VFQFN%20Exposed%20Pad.jpg,SX1308IMLTRTTR-ND,SX1308IMLTRT,Semtech Corporation,IC DIGITAL BASEBAND LORA,3000,0,"20.16000","0","3000","Tape & Reel (TR)","LoRa™","Active","Gateway","-","GPS","-","64-VFQFN Exposed Pad","64-QFN (9x9)"
//media.digikey.com/pdf/Data%20Sheets/Semtech%20PDFs/SX1308_Web.pdf,//media.digikey.com/Photos/Semtech%20Photos/64-VFQFN%20Exposed%20Pad.jpg,SX1308IMLTRTCT-ND,SX1308IMLTRT,Semtech Corporation,IC DIGITAL BASEBAND LORA,4764,0,"32.76000","0","1","Cut Tape (CT)","LoRa™","Active","Gateway","-","GPS","-","64-VFQFN Exposed Pad","64-QFN (9x9)"
//media.digikey.com/pdf/Data%20Sheets/Semtech%20PDFs/SX1308_Web.pdf,//media.digikey.com/Photos/Semtech%20Photos/64-VFQFN%20Exposed%20Pad.jpg,SX1308IMLTRTDKR-ND,SX1308IMLTRT,Semtech Corporation,IC DIGITAL BASEBAND LORA,4764,0,"Digi-Reel","0","1","Digi-Reel®","LoRa™","Active","Gateway","-","GPS","-","64-VFQFN Exposed Pad","64-QFN (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc532.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1449-ND,HMC532LP4E,Analog Devices Inc.,IC MMIC AMP VCO HBT GAAS 24-QFN,342,401,"24.22000","0","1","Strip","-","Active","VCO, Buffer Amp","7.1GHz ~ 7.9GHz","General Purpose","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD630.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,AD630ARZ-ND,AD630ARZ,Analog Devices Inc.,IC MOD/DEMOD BAL 2MHZ 20-SOIC,864,0,"25.60000","0","1","Tube","-","Active","Modulator/Demodulator","0Hz ~ 2MHz","General Purpose","-","20-SOIC (0.295"", 7.50mm Width)","20-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD630.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-DIP.jpg,AD630JNZ-ND,AD630JNZ,Analog Devices Inc.,IC MOD/DEMOD BAL 2MHZ 20-DIP,216,1872,"27.02000","0","1","Tube","-","Active","Modulator/Demodulator","0Hz ~ 2MHz","General Purpose","-","20-DIP (0.300"", 7.62mm)","20-PDIP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9874.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;ST-48;ST;48.jpg,AD9874ABST-ND,AD9874ABST,Analog Devices Inc.,IC IF DIGIT SUBSYSTEM 48-LQFP,358,0,"30.51000","0","1","Tray","-","Active","IF Digitizing Subsystem","10MHz ~ 300MHz","UHF, Cellular, TETRA, GSM, EDGE, APCO25","16dB Front End Attenuator","48-LQFP","48-LQFP (7x7)"
http://cdn.macom.com/datasheets/MAPS-010146.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1345-2-ND,MAPS-010146-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 4-BIT 8.0-12.0GHZ,500,11000,"31.82690","0","500","Tape & Reel (TR)","-","Active","Phase Shifter","8GHz ~ 12GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010146.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1345-1-ND,MAPS-010146-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 4-BIT 8.0-12.0GHZ,889,11000,"46.48000","0","1","Cut Tape (CT)","-","Active","Phase Shifter","8GHz ~ 12GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010146.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1345-6-ND,MAPS-010146-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 4-BIT 8.0-12.0GHZ,889,11000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Phase Shifter","8GHz ~ 12GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc443.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1391-ND,HMC443LP4E,Analog Devices Inc.,IC MULTIPLIER X4 ACTIVE 24SMD,204,875,"34.41000","0","1","Strip","-","Active","Frequency Multiplier","9.8GHz ~ 11.2GHz","X-Band","Active Frequency Multiplier","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc584.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-2997-ND,HMC584LP5E,Analog Devices Inc.,IC MMIC VCO HBT BIPOLAR 32-QFN,188,0,"38.64000","0","1","Strip","-","Active","VCO","12.5GHz ~ 13.9GHz","General Purpose","Divide by 4","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc529.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-2990-ND,HMC529LP5E,Analog Devices Inc.,IC MMIC AMP VCO HBT 2OUT 32-QFN,142,129,"38.64000","0","1","Strip","-","Active","VCO","12.4GHz ~ 13.4GHz","General Purpose","Triple Outputs (Divide by 2, Divide by 4, Standard)","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF5904.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-12;CP;32.jpg,ADF5904ACPZ-ND,ADF5904ACPZ,Analog Devices Inc.,24GHZ 4 CHANNEL RX NON-IQ MMIC,141,925,"41.24000","0","1","Tray","-","Active","Receiver","24GHz","Radar","Down Converter","32-WFQFN Exposed Pad, CSP","32-LFCSP-WQ (5x5)"
http://cdn.macom.com/datasheets/MAPS-010164.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1347-2-ND,MAPS-010164-TR0500,M/A-Com Technology Solutions,PHASE SHIFT 6-BIT 2.3-3.8 GHZ,500,0,"44.07620","0","500","Tape & Reel (TR)","-","Active","Phase Shifter","2.3GHz ~ 3.8GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010164.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1347-1-ND,MAPS-010164-TR0500,M/A-Com Technology Solutions,PHASE SHIFT 6-BIT 2.3-3.8 GHZ,828,0,"64.37000","0","1","Cut Tape (CT)","-","Active","Phase Shifter","2.3GHz ~ 3.8GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010164.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1347-6-ND,MAPS-010164-TR0500,M/A-Com Technology Solutions,PHASE SHIFT 6-BIT 2.3-3.8 GHZ,828,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Phase Shifter","2.3GHz ~ 3.8GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc576chips.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC576.jpg,1127-3445-ND,HMC576,Analog Devices Inc.,IC MULTIPLIER ACTIVE DIE,150,4050,"48.49620","0","50","Tray","-","Active","Frequency Multiplier","18GHz ~ 29GHz","VSAT, DBS","-","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc578.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC578.jpg,1127-3422-ND,HMC578,Analog Devices Inc.,IC MULTIPLIER BB DIE,300,0,"50.24140","0","50","Tray","-","Active","Frequency Multiplier","23GHz ~ 33GHz","VSAT, DBS","-","Die","Die"
http://cdn.macom.com/datasheets/MAPS-010165.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1348-2-ND,MAPS-010165-TR0500,M/A-Com Technology Solutions,PHASE SHIFT 6-BIT 3.5-6GHZ PQFN,1000,7500,"53.86500","0","500","Tape & Reel (TR)","-","Active","Phase Shifter","3.5GHz ~ 6GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010165.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1348-1-ND,MAPS-010165-TR0500,M/A-Com Technology Solutions,PHASE SHIFT 6-BIT 3.5-6GHZ PQFN,1059,7500,"78.67000","0","1","Cut Tape (CT)","-","Active","Phase Shifter","3.5GHz ~ 6GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010165.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1348-6-ND,MAPS-010165-TR0500,M/A-Com Technology Solutions,PHASE SHIFT 6-BIT 3.5-6GHZ PQFN,1059,7500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Phase Shifter","3.5GHz ~ 6GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc739.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1552-ND,HMC739LP4E,Analog Devices Inc.,IC MMIC VCO HBT HALF FREQ 24-QFN,211,380,"65.17000","0","1","Strip","-","Active","VCO","23.8GHz ~ 26.8GHz","General Purpose","Triple Outputs (Divide by 2, Divide by 16, Standard)","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1113.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-3207-ND,HMC1113LP5E,Analog Devices Inc.,IC MMIC 32SMD,190,0,"66.09000","0","1","Bulk","-","Active","Mixer","10GHz ~ 16GHz","Radar","Down Converter","32-VFQFN Exposed Pad","32-QFN (5x5)"
http://www.crystek.com/microwave/spec-sheets/biastee/CBTEE-01-50-6000.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CBTEE-01-50-6000.jpg,744-1725-ND,CBTEE-01-50-6000,Crystek Corporation,CONN BIAS TEE 50-6000MHZ,113,0,"66.29000","0","1","Bulk","RedBox","Active","Bias Tee","50MHz ~ 6GHz","General Purpose","-","Module","-"
http://cdn.macom.com/datasheets/MAPS-010166.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1349-2-ND,MAPS-010166-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 6-BIT 8.0-12.0GHZ,500,2500,"68.90000","0","500","Tape & Reel (TR)","-","Active","Phase Shifter","8GHz ~ 12GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010166.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1349-1-ND,MAPS-010166-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 6-BIT 8.0-12.0GHZ,992,2500,"97.39000","0","1","Cut Tape (CT)","-","Active","Phase Shifter","8GHz ~ 12GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
http://cdn.macom.com/datasheets/MAPS-010166.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-QFN%20Exposed%20Pad.jpg,1465-1349-6-ND,MAPS-010166-TR0500,M/A-Com Technology Solutions,PHASE SHIFTER 6-BIT 8.0-12.0GHZ,992,2500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Phase Shifter","8GHz ~ 12GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1133.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-3342-ND,HMC1133LP5E,Analog Devices Inc.,"5.2-5.9 GHZ, 6-BIT DIGITAL PHASE",123,28,"113.03000","0","1","Strip","-","Active","Phase Shifter","8GHz ~ 12GHz","Radar","-","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc732.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-1784-2-ND,HMC732LC4BTR,Analog Devices Inc.,IC OSC VCO W/BUFFER AMP 24SMD,100,1400,"113.61460","0","100","Tape & Reel (TR)","-","Active","VCO, Buffer Amp","6GHz ~ 12GHz","Radar","-","24-TFCQFN Exposed Pad","24-CSMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc732.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-1784-1-ND,HMC732LC4BTR,Analog Devices Inc.,IC OSC VCO W/BUFFER AMP 24SMD,200,1400,"132.21000","0","1","Cut Tape (CT)","-","Active","VCO, Buffer Amp","6GHz ~ 12GHz","Radar","-","24-TFCQFN Exposed Pad","24-CSMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc732.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-1784-6-ND,HMC732LC4BTR,Analog Devices Inc.,IC OSC VCO W/BUFFER AMP 24SMD,200,1400,"Digi-Reel","0","1","Digi-Reel®","-","Active","VCO, Buffer Amp","6GHz ~ 12GHz","Radar","-","24-TFCQFN Exposed Pad","24-CSMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc365g8.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,1127-3478-ND,HMC365G8,Analog Devices Inc.,IC FREQ DIVIDER DC-13GHZ,82,0,"152.60000","0","1","Strip","-","Active","Divide-by-4","0Hz ~ 13GHz","VSAT, DBS","-","8-SOIC (0.173"", 4.40mm Width)","8-SMT"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc587.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-3433-ND,HMC587LC4B,Analog Devices Inc.,IC OSC VCO WIDEBAND 24SMD,67,24,"184.24000","0","1","Strip","-","Active","VCO, Buffer Amp","5GHz ~ 10GHz","Radar","-","24-TFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc642a.pdf,//media.digikey.com/renders/Maxim%20Renders/32-TQFN_21-0140L.jpg,HMC642ALC5-ND,HMC642ALC5,Analog Devices Inc.,IC PHASE SHIFTER ANALOG 24QFN,50,235,"198.19000","0","1","Strip","-","Active","Phase Shifter","9GHz ~ 12.5GHz","Radar","-","32-TQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc733.pdf,//media.digikey.com/Photos/Hittite%20Microwave%20Photos/24-TFQFN%20EP.JPG,1127-1715-ND,HMC733LC4B,Analog Devices Inc.,IC OSC VCO W/BUFFER AMP 24SMD,237,0,"249.68000","0","1","Strip","-","Active","VCO, Buffer Amp","10GHz ~ 20GHz","Radar","-","24-TFQFN Exposed Pad","24-SMT (4x4)"
http://www.onsemi.com/pub/Collateral/MC1496-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,MC1496BDR2GOSTR-ND,MC1496BDR2G,ON Semiconductor,IC MODULATOR/DEMODULATOR 14-SOIC,10000,135000,"0.32480","0","2500","Tape & Reel (TR)","-","Active","Modulator/Demodulator","300MHz","FM","-","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
http://www.onsemi.com/pub/Collateral/MC1496-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,MC1496BDR2GOSCT-ND,MC1496BDR2G,ON Semiconductor,IC MODULATOR/DEMODULATOR 14-SOIC,11719,135000,"0.87000","0","1","Cut Tape (CT)","-","Active","Modulator/Demodulator","300MHz","FM","-","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
http://www.onsemi.com/pub/Collateral/MC1496-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,MC1496BDR2GOSDKR-ND,MC1496BDR2G,ON Semiconductor,IC MODULATOR/DEMODULATOR 14-SOIC,11719,135000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Modulator/Demodulator","300MHz","FM","-","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
https://cdn.anaren.com/product-documents/Xinger/RFCrossovers/X2BS/X2BS_DataSheet(Rev_C).pdf,"//media.digikey.com/photos/Anaren,%20Inc/X2BS.jpg",1173-1144-2-ND,X2BS,Anaren,RF CROSSOVER RF & RF 6GHZ,4000,0,"0.63750","0","2000","Tape & Reel (TR)","Xinger®","Active","Crossover","0Hz ~ 6GHz","-","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/RFCrossovers/X2BS/X2BS_DataSheet(Rev_C).pdf,"//media.digikey.com/photos/Anaren,%20Inc/X2BS.jpg",1173-1144-1-ND,X2BS,Anaren,RF CROSSOVER RF & RF 6GHZ,4933,0,"1.66000","0","1","Cut Tape (CT)","Xinger®","Active","Crossover","0Hz ~ 6GHz","-","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/RFCrossovers/X2BS/X2BS_DataSheet(Rev_C).pdf,"//media.digikey.com/photos/Anaren,%20Inc/X2BS.jpg",1173-1144-6-ND,X2BS,Anaren,RF CROSSOVER RF & RF 6GHZ,4933,0,"Digi-Reel","0","1","Digi-Reel®","Xinger®","Active","Crossover","0Hz ~ 6GHz","-","-","4-SMD, No Lead","-"
https://datasheets.maximintegrated.com/en/ds/MAX2605-MAX2609.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2607EUT+TTR-ND,MAX2607EUT+T,Maxim Integrated,IC VCO IF W/DIFF OUT SOT23-6,2500,10000,"1.02600","0","2500","Tape & Reel (TR)","-","Active","VCO","150MHz ~ 300MHz","Cellular, GPS, ISM","Differential Output","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2605-MAX2609.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2607EUT+TCT-ND,MAX2607EUT+T,Maxim Integrated,IC VCO IF W/DIFF OUT SOT23-6,3063,10000,"2.47000","0","1","Cut Tape (CT)","-","Active","VCO","150MHz ~ 300MHz","Cellular, GPS, ISM","Differential Output","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2605-MAX2609.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2607EUT+TDKR-ND,MAX2607EUT+T,Maxim Integrated,IC VCO IF W/DIFF OUT SOT23-6,3063,10000,"Digi-Reel","0","1","Digi-Reel®","-","Active","VCO","150MHz ~ 300MHz","Cellular, GPS, ISM","Differential Output","SOT-23-6","SOT-23-6"
https://www.nxp.com/docs/en/data-sheet/SA614A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,568-2446-2-ND,"SA614AD/01,118",NXP USA Inc.,IC FM IF SYSTEM LOW PWR 16-SOIC,5000,0,"1.96521","0","2500","Tape & Reel (TR)","-","Active","FM IF System","25MHz","Cellular, ASK, FSK","RSSI Equipped","16-SOIC (0.154"", 3.90mm Width)","16-SO"
https://www.nxp.com/docs/en/data-sheet/SA614A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,568-2446-1-ND,"SA614AD/01,118",NXP USA Inc.,IC FM IF SYSTEM LOW PWR 16-SOIC,7100,0,"4.03000","0","1","Cut Tape (CT)","-","Active","FM IF System","25MHz","Cellular, ASK, FSK","RSSI Equipped","16-SOIC (0.154"", 3.90mm Width)","16-SO"
https://www.nxp.com/docs/en/data-sheet/SA614A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,568-2446-6-ND,"SA614AD/01,118",NXP USA Inc.,IC FM IF SYSTEM LOW PWR 16-SOIC,7100,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","FM IF System","25MHz","Cellular, ASK, FSK","RSSI Equipped","16-SOIC (0.154"", 3.90mm Width)","16-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/SA614A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,568-12141-5-ND,"SA614AD/01,112",NXP USA Inc.,IC FM IF SYSTEM LOW PWR 16-SOIC,8,0,"3.92000","0","1","Tube","-","Obsolete","FM IF System","25MHz","Cellular, ASK, FSK","RSSI Equipped","16-SOIC (0.154"", 3.90mm Width)","16-SO"
http://www.linear.com/docs/3801,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1691;UD;16.jpg,LTC4555EUD#PBF-ND,LTC4555EUD#PBF,Linear Technology/Analog Devices,IC SIM PWR SUP/LVL TRNSLTR 16QFN,396,484,"2.91000","0","1","Tube","-","Active","Power Management, Signal Level Translation","-","Cellular","SIM and Smart Card Interface","16-WFQFN Exposed Pad","16-QFN-EP (3x3)"
http://www.linear.com/docs/2485,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1691;UD;16.jpg,LTC4557EUD#PBF-ND,LTC4557EUD#PBF,Linear Technology/Analog Devices,IC DUAL SIM/SMART CARD PS 16QFN,11450,726,"3.65000","0","1","Tube","-","Active","Power Management, Signal Level Translation","-","Cellular, 3G, GSM","SIM and Smart Card Interface","16-WFQFN Exposed Pad","16-QFN-EP (3x3)"
http://www.psemi.com/pdf/datasheets/pe45140ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/12-XFQFN%20Exposed%20Pad.jpg,1046-1118-2-ND,PE45140A-X,pSemi,RF POWER LIMITER 2GHZ 50W 12QFN,1000,0,"4.50000","0","500","Tape & Reel (TR)","UltraCMOS®","Active","Limiter","20MHz ~ 2GHz","General Purpose","-","12-UFQFN Exposed Pad","12-QFN (3x3)"
http://www.psemi.com/pdf/datasheets/pe45140ds.pdf,//media.digikey.com/Photos/Peregrine%20Semiconductor/PE45140A-X.jpg,1046-1118-1-ND,PE45140A-X,pSemi,RF POWER LIMITER 2GHZ 50W 12QFN,1463,0,"6.44000","0","1","Cut Tape (CT)","UltraCMOS®","Active","Limiter","20MHz ~ 2GHz","General Purpose","-","12-UFQFN Exposed Pad","12-QFN (3x3)"
http://www.psemi.com/pdf/datasheets/pe45140ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/12-XFQFN%20Exposed%20Pad.jpg,1046-1118-6-ND,PE45140A-X,pSemi,RF POWER LIMITER 2GHZ 50W 12QFN,1463,0,"Digi-Reel","0","1","Digi-Reel®","UltraCMOS®","Active","Limiter","20MHz ~ 2GHz","General Purpose","-","12-UFQFN Exposed Pad","12-QFN (3x3)"
http://cdn.macom.com/datasheets/MADRCC0005.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,1465-1687-ND,MADRCC0005,M/A-Com Technology Solutions,DRIVER SMT ASIC,3312,1000,"5.57000","0","1","Tube","-","Active","Driver","-","-","-","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
